Orthogroup	Mesocricetus_auratus	Rattus_norvegicus
OG0007752	XP_040604076.1	XP_063126146.1
OG0007753	XP_040604089.1	NP_001358562.1, XP_063124970.1
OG0007754	XP_021089461.2	XP_063124973.1, NP_001385580.1
OG0007755	XP_005081716.1	NP_714954.2
OG0007758	XP_005081709.1	NP_001414215.1, XP_038942989.1
OG0007759	XP_012977194.1	NP_001100452.1
OG0007760	XP_012977097.1	NP_001011889.1
OG0007761	XP_040603901.1	XP_063126152.1
OG0007762	XP_012977128.2	NP_001264083.1, XP_038941781.1
OG0007763	XP_021089502.1	XP_038940909.1, NP_001121078.1
OG0007764	XP_005081649.1	NP_203500.2
OG0007765	XP_021089459.1	XP_038942850.1, NP_445781.3
OG0007766	XP_005081643.1	NP_001102807.1, NP_001013200.1, XP_063125380.1
OG0007767	XP_012977196.1	XP_017453088.1, NP_001414688.1
OG0007768	XP_040604246.1	NP_113756.1
OG0007769	XP_005081634.1	XP_006246119.1
OG0007770	XP_040604271.1	XP_006245998.1, NP_001099243.1
OG0007771	XP_040604294.1	NP_001009504.1, XP_038942467.1
OG0007772	XP_040604337.1	XP_038941119.1, NP_036733.2
OG0007773	XP_005076637.1	XP_038957551.1, NP_599192.1
OG0007774	XP_005076644.1	XP_006233176.1, NP_001101184.1
OG0007775	XP_005076650.1	NP_036655.1, XP_038957637.1
OG0007776	XP_040608007.1	XP_038959057.1
OG0007777	XP_040607991.1	XP_006233256.1
OG0007778	XP_040607990.1, XP_040607989.1	XP_006233212.1, NP_001014064.1
OG0007779	XP_021086651.1	NP_001380788.1, NP_001380787.1
OG0007780	XP_040607936.1	NP_037249.1, XP_006233272.1
OG0007781	XP_040607934.1	NP_665720.1
OG0007782	XP_040607926.1	NP_001178644.1
OG0007783	XP_005077164.1	NP_001004227.1
OG0007784	XP_040607911.1	XP_006233285.1
OG0007786	XP_040607891.1	NP_062232.1, XP_038958919.1
OG0007787	XP_005077185.1	XP_038957700.1, NP_036936.1
OG0007788	XP_021089626.2	XP_038959799.1
OG0007789	XP_005081998.3	XP_038957805.1, NP_001099673.1
OG0007790	XP_040607571.1	NP_076459.2, XP_006233531.1
OG0007791	XP_012978657.1	XP_006233550.1, NP_001013094.1
OG0007792	XP_040607487.1	XP_038958039.1, NP_861434.1
OG0007793	XP_012978565.1	XP_038964774.1, XP_063138616.1, NP_001178499.2
OG0007794	XP_005087029.1	NP_001078822.1, NP_955440.1
OG0007795	XP_040612904.1	XP_063143174.1, NP_569090.2
OG0007797	XP_005082908.1	XP_063128472.1, NP_001014008.1
OG0007798	XP_021090246.1	XP_038947437.1
OG0007799	XP_040595139.1	NP_001094105.1
OG0007800	XP_005073546.3	NP_001388239.1
OG0007801	XP_005075967.1	NP_001099304.1
OG0007802	XP_040593652.1	NP_001007729.1
OG0007803	XP_021084821.1	NP_001414162.1, XP_038947257.1
OG0007804	XP_005082938.1	NP_001414554.1
OG0007805	XP_040593678.1	NP_996733.1
OG0007806	XP_040594147.1	NP_001414122.1, XP_038947293.1
OG0007807	XP_040594149.1	NP_001103368.1
OG0007808	XP_040594922.1	NP_001101818.2
OG0007809	XP_005071355.1	NP_001071057.1, XP_063128547.1
OG0007810	XP_012969709.1	NP_001388243.1
OG0007811	XP_040593350.1	NP_001178600.1, XP_038946376.1
OG0007812	XP_005073528.1	XP_038947274.1, NP_001414631.1
OG0007813	XP_005067448.1	NP_113791.2
OG0007814	XP_005071382.1	XP_038946695.1, NP_001164074.1
OG0007815	XP_040594712.1, XP_040594710.1	NP_001100659.2
OG0007816	XP_005071392.1	NP_001100662.1
OG0007817	XP_005071398.1	NP_955435.3, XP_008767879.3
OG0007818	XP_012969722.2	NP_062050.3, XP_038946544.1
OG0007819	XP_005071434.1	NP_599188.2
OG0007820	XP_012969850.1	NP_001402666.1
OG0007821	XP_040594291.1	NP_001178758.1
OG0007822	XP_040593167.1	XP_017454316.1, NP_001100664.2
OG0007823	XP_005078228.1	NP_058701.2
OG0007824	XP_012974640.1	NP_001414145.1, XP_063128063.1
OG0007825	XP_021087602.2, XP_040593532.1	NP_001103019.1, XP_006250394.1
OG0007826	XP_005078292.1	NP_001008294.1, XP_008768039.1
OG0007827	XP_040608482.1	NP_001101171.1, XP_006232733.1
OG0007828	XP_005080156.1	NP_067600.1, XP_038958932.1
OG0007829	XP_005080164.1	NP_058940.1
OG0007830	XP_005080175.1	NP_001414574.1, XP_038959679.1
OG0007831	XP_021088749.1	XP_038958244.1, NP_001101160.1
OG0007832	XP_040608335.1	NP_446066.2
OG0007833	XP_005080245.1	NP_062188.3, XP_063138488.1
OG0007834	XP_005080357.4	NP_001099918.1, XP_063137686.1
OG0007835	XP_012976153.1	XP_008759349.1, NP_058716.2
OG0007836	XP_005080256.1	XP_038957793.1, NP_853658.1
OG0007837	XP_040608269.1	NP_001007094.1
OG0007838	XP_040608277.1	NP_062086.1
OG0007839	XP_005080282.2	NP_001380729.1
OG0007840	XP_012973494.1	NP_001414542.1, XP_063133568.1
OG0007841	XP_040613885.1	XP_214609.6, NP_001292108.1
OG0007842	XP_012980536.1	XP_063133755.1, XP_056840960.1
OG0007843	XP_012978430.1	NP_001102355.1, XP_038952927.1
OG0007844	XP_005085149.1	NP_997484.1, XP_038940489.1
OG0007845	XP_005083092.2	NP_001376168.1, XP_006254463.1
OG0007846	XP_040584186.1, XP_012978218.1	NP_001008302.1, XP_006254458.1
OG0007847	XP_040608756.1, XP_040608755.1	XP_008765645.1, NP_001119742.2
OG0007848	XP_040608768.1	XP_038939727.1, NP_001178513.1
OG0007849	XP_040608827.1	XP_063122888.1, NP_001162103.1
OG0007850	XP_040608848.1	NP_001101708.1, XP_038939729.1
OG0007851	XP_005074694.1	XP_063133262.1, NP_001099608.2
OG0007852	XP_005074691.1	XP_008770303.1
OG0007853	XP_040597597.1	XP_056840911.1, NP_001381923.1
OG0007854	XP_040597587.1	NP_001389330.1, XP_056840918.1
OG0007855	XP_040598500.1	XP_038968002.1, NP_001100224.1
OG0007856	XP_005080556.1	NP_001041208.1
OG0007857	XP_040599294.1, XP_040598554.1	XP_063118765.1
OG0007858	XP_005068447.1	NP_001388274.1
OG0007859	XP_040596576.1	NP_001102337.2
OG0007860	XP_040596502.1	NP_001414210.1
OG0007861	XP_040596545.1	XP_017455365.1
OG0007862	XP_005085634.1	NP_001099503.1, XP_017455108.1
OG0007863	XP_005085640.1	NP_001003711.2
OG0007864	XP_021091888.1	NP_001009686.1, XP_006252033.1
OG0007865	XP_012980349.1, XP_012980348.1	XP_008768901.1, NP_001012041.1
OG0007866	XP_040599043.1	XP_038968558.1, NP_001102451.1
OG0007867	XP_005080553.1	NP_001386329.1, XP_017449573.1
OG0007868	XP_040599017.1	NP_001102181.1
OG0007869	XP_005080559.1	NP_001385953.1
OG0007870	XP_005080567.1	NP_001382015.1
OG0007871	XP_040598982.1	XP_008762899.1, NP_001386313.1
OG0007872	XP_005080577.1	NP_445841.1
OG0007873	XP_040598947.1	NP_001103001.1, XP_006240200.1
OG0007874	XP_021084484.1	NP_077066.1
OG0007875	XP_040591674.1	NP_001414743.1, XP_038949712.1
OG0007876	XP_040591699.1	NP_001102569.1, XP_006251875.1
OG0007877	XP_005085807.1	NP_001414661.1, XP_063129963.1
OG0007878	XP_040594901.1	NP_001102712.1
OG0007878	XP_040598888.1	NP_001100208.1
OG0007879	XP_040598885.1	NP_001178542.1, XP_038967925.1
OG0007880	XP_040598871.1	NP_001013117.1, XP_038967929.1
OG0007881	XP_005072800.1	NP_001107652.1, XP_063117999.1
OG0007882	XP_005072794.1	NP_001012193.1
OG0007883	XP_005072796.1	NP_001364123.1, XP_038967518.1
OG0007884	XP_040598756.1	NP_001121038.1
OG0007885	XP_005072777.1	NP_062130.2, NP_001182434.1, NP_001182435.1
OG0007886	XP_005072775.1	XP_006240346.1, NP_001002835.1
OG0007887	XP_021084431.1	NP_511175.1, XP_017449484.2
OG0007888	XP_005072759.1	NP_001100213.1, XP_038967951.1
OG0007889	XP_040598719.1	NP_001382060.1, XP_003750818.2, XP_038968572.1
OG0007890	XP_005072864.4	XP_063118750.1
OG0007891	XP_005086433.1	NP_001006982.2, XP_006240368.1
OG0007892	XP_021078879.1	XP_006240373.1, NP_001101513.1
OG0007893	XP_040599301.1	NP_001032872.2, XP_038968241.1
OG0007894	NP_001268291.1	XP_017449651.1, NP_808794.2
OG0007895	XP_005068468.1	NP_001414671.1
OG0007896	XP_005068427.1	XP_063117836.1, NP_001011984.1
OG0007897	NP_001268882.1	NP_001009663.1
OG0007898	XP_012967609.1	XP_063117843.1, NP_001100225.2
OG0007899	XP_012967686.1	XP_038968963.1
OG0007900	XP_005068402.1	XP_038968327.1
OG0007901	XP_040598457.1	XP_063117848.1, NP_001333399.1
OG0007902	XP_005068400.1	NP_001386630.1
OG0007903	XP_040598436.1	NP_775412.1
OG0007904	XP_005068388.1	NP_001414150.1, XP_008763192.1
OG0007905	XP_040598316.1	XP_038968345.1, NP_001382035.1
OG0007906	XP_040598313.1	NP_001406506.1, XP_017450003.1
OG0007907	XP_005068287.1	NP_001386073.1, XP_038969353.1
OG0007908	XP_005071122.1	NP_001100073.1
OG0007909	XP_012973111.1	XP_063124799.1, NP_001385522.1
OG0007910	XP_012973126.1	NP_062604.1, XP_038941176.1
OG0007911	XP_005083749.1	NP_001102888.1, XP_008759829.1
OG0007912	XP_005070120.1	NP_001100522.1, XP_008766276.1
OG0007913	XP_040603986.1	NP_001100510.1
OG0007914	XP_012980163.1	NP_476450.1
OG0007915	XP_005069858.1	NP_001100543.1, XP_008766699.1
OG0007916	XP_005070235.1	XP_063125942.1, NP_001137368.1
OG0007917	XP_005069878.1	NP_001363844.1, XP_002727892.2
OG0007918	XP_005069886.1	NP_476544.1, XP_006247931.1
OG0007919	XP_012968595.1	NP_001093628.1
OG0007920	XP_040606070.1	XP_038942142.1, NP_001100541.1
OG0007921	XP_040606061.1	XP_006247917.1, NP_001414415.1
OG0007922	XP_005070251.1, XP_040591134.1	XP_017452506.1, NP_434687.1
OG0007923	XP_012975721.1	NP_955795.1
OG0007924	XP_012968922.1	XP_038941090.1, NP_620431.1
OG0007925	XP_012968914.1	XP_038941223.1, NP_037312.2
OG0007926	XP_040605982.1	XP_038943725.1, NP_001395539.1
OG0007927	XP_040605978.1	NP_001178585.1, XP_038942124.1
OG0007928	XP_005070000.2	XP_038942839.1, NP_077067.1
OG0007929	XP_012968896.1	NP_036707.3, XP_017452477.1
OG0007930	XP_040596823.1, XP_005070021.1	XP_006247757.1, NP_001030130.2
OG0007931	XP_005070033.1	NP_001120769.1
OG0007932	XP_005070064.1	XP_006247708.1, NP_001094024.1
OG0007933	XP_005070069.1	NP_598217.1, XP_063124435.1
OG0007934	XP_021082807.1	NP_001101772.1
OG0007935	XP_005070084.1	NP_001100527.1
OG0007936	XP_005070116.1	NP_113873.1, XP_017453009.1
OG0007937	XP_005070179.1	NP_001099315.3, XP_038941555.1
OG0007938	XP_040605775.1, XP_040586869.1	NP_001099313.1
OG0007939	XP_012968932.1	XP_038942691.1, NP_001029281.1
OG0007940	XP_005070198.1	NP_001029289.1, NP_446191.1
OG0007941	XP_012973030.1	NP_001400285.1, XP_063125641.1
OG0007942	XP_012973088.1	NP_001100517.1, XP_008766271.1
OG0007943	XP_005075987.1	XP_006247406.1, NP_612530.1
OG0007944	XP_040597213.1, XP_040605548.1	NP_446002.1
OG0007945	XP_005075954.1	NP_001386551.1, XP_038942006.1
OG0007946	XP_005075951.1	XP_063126001.1, NP_077814.2
OG0007947	XP_012973135.1	XP_006247300.1, NP_001359180.1, NP_001101763.2, NP_001359179.1
OG0007948	XP_005075904.1	XP_038941509.1, NP_001099300.2
OG0007949	XP_012973059.1	NP_001099301.1, XP_038941511.1
OG0007950	XP_005075895.1	XP_006247262.1, NP_955434.1
OG0007951	XP_012973130.1	XP_006247217.1, NP_001101761.1, XP_063144594.1
OG0007952	XP_005075889.1	NP_001385521.1
OG0007953	XP_040594759.1	NP_001385871.1
OG0007953	XP_040605414.1	XP_038943608.1
OG0007954	XP_012973032.1	NP_058921.1
OG0007955	XP_005076947.1	XP_038942307.1, NP_942068.1
OG0007956	XP_040605317.1	NP_001388596.1, XP_038941969.1
OG0007957	XP_040605316.1	NP_062047.1, XP_038941640.1
OG0007958	XP_005076977.2	XP_063125454.1
OG0007959	XP_005077119.2	NP_001102302.1, XP_038942418.1
OG0007960	XP_012973766.2	XP_038942680.1
OG0007961	XP_040605275.1	XP_063124760.1, NP_001099294.2
OG0007962	XP_040605220.1	NP_001380935.1
OG0007963	XP_040605201.1	XP_220750.6
OG0007964	XP_012973788.1	NP_001037752.1
OG0007965	XP_005077056.1	NP_001178853.1, XP_038942542.1
OG0007966	XP_012973733.1	XP_038942285.1, NP_001012140.1
OG0007967	XP_040605157.1	XP_006247015.1, NP_001099224.2
OG0007968	XP_005067435.1	NP_001101752.1
OG0007969	XP_040605093.1	NP_001013881.1, XP_038941447.1
OG0007970	XP_040605079.1	NP_001099280.1, XP_063124747.1
OG0007971	XP_005067462.1	XP_038941434.1, NP_001099277.2
OG0007972	XP_005083790.1	NP_942065.1
OG0007973	XP_040601195.1	NP_001101288.1, XP_038961126.1
OG0007974	XP_012982399.1	NP_001102665.1, XP_038961583.1
OG0007975	XP_005083750.1	NP_001127988.1, XP_063139532.1
OG0007976	XP_005083744.1	NP_077372.1, XP_063140674.1
OG0007977	XP_040601133.1	NP_446084.1, XP_006233729.1
OG0007978	XP_005085447.1	XP_017447588.1, NP_742065.1
OG0007979	XP_021091784.1	XP_006233818.1, NP_001100031.1
OG0007980	XP_005085465.1	NP_446025.1, XP_006233937.1
OG0007981	XP_005085477.1	NP_001073410.1, XP_006233897.1
OG0007982	XP_005085486.1	XP_038961793.1, NP_001102943.1
OG0007983	XP_040600993.1	NP_001013099.1, XP_006233839.1
OG0007984	XP_040601006.1	NP_001386383.1, XP_038962703.1
OG0007985	XP_021091845.1	XP_063140004.1, NP_001131034.2
OG0007986	XP_005085526.1	XP_063140330.1, NP_001026832.1
OG0007987	XP_040591567.1, XP_040596901.1, XP_040597007.1, XP_040596882.1	XP_038962106.1
OG0007988	XP_040591557.1	NP_001010968.1, XP_063140394.1
OG0007989	XP_040591572.1	XP_063140141.1, NP_001007745.3
OG0007990	XP_040591496.1	XP_038961197.1, NP_001101309.1
OG0007991	XP_005069999.2	NP_001100534.1, XP_063125303.1
OG0007992	XP_040585519.1	NP_001100371.2, XP_006244818.1
OG0007993	XP_005081530.1	NP_001100254.1, XP_063119292.1
OG0007994	XP_040610591.1	XP_063120364.1, NP_110469.1
OG0007995	XP_021088492.1	XP_006240820.1, NP_001100629.1
OG0007996	XP_040610608.1	XP_017450189.1, NP_058914.2
OG0007997	XP_005079788.1	NP_001257715.1
OG0007998	XP_005079831.1	NP_075415.2, XP_006241561.1
OG0007999	XP_040610704.1	NP_001008379.1, XP_063119868.1
OG0008000	XP_005079846.1	NP_001100256.1, XP_038934671.1
OG0008001	XP_005081579.1	XP_063118933.1, NP_001386439.1
OG0008002	XP_005081574.2	NP_954547.1
OG0008003	XP_012977014.1	XP_017450702.1, NP_001386765.1
OG0008004	XP_040610795.1	NP_001102461.1, XP_038935612.1
OG0008005	XP_040610823.1	XP_038934636.1, NP_001011987.1
OG0008006	XP_005067166.1	XP_038934318.2, NP_036622.2
OG0008007	XP_012966798.1	XP_006242287.1, NP_001013239.1
OG0008008	XP_021080345.2, XP_005067148.2	NP_665714.2
OG0008009	XP_040609927.1	NP_001102218.2
OG0008010	XP_005067133.1	XP_017450774.3, NP_001414417.1
OG0008011	XP_040609967.1	NP_001121019.1
OG0008012	XP_005067114.1	XP_038934779.1, NP_001013971.2
OG0008013	XP_040609993.1	XP_038936237.1, NP_001414140.1
OG0008014	XP_005067093.1	NP_001386665.1, XP_063134951.1
OG0008016	XP_005067072.1	NP_001124167.1, XP_038935206.1
OG0008017	XP_040610035.1	NP_001129385.1, XP_063120339.1
OG0008018	XP_040610053.1	NP_062112.2
OG0008019	XP_040610062.1	NP_001414617.1
OG0008020	XP_040610177.1	NP_001395965.1
OG0008021	XP_005067007.1	NP_001004283.1, XP_006242000.1
OG0008022	XP_005083842.1	NP_001178707.2
OG0008023	XP_012978801.1	NP_001409823.1, NP_001258269.1
OG0008024	XP_040587944.1	XP_006256477.1, NP_001014055.1
OG0008025	XP_021083116.1	XP_038954829.1, NP_001178828.1
OG0008026	XP_005075418.1	NP_001102775.1, XP_038940005.1
OG0008027	XP_040585450.1	NP_908936.2, XP_017452284.1
OG0008028	XP_040585411.1	NP_001020880.1
OG0008029	XP_021085948.1	XP_063122740.1
OG0008030	XP_040585511.1	NP_001009714.1, XP_006244890.1
OG0008031	XP_040585589.1	XP_006244917.1, NP_001414581.1
OG0008032	XP_040585088.1	XP_006244870.1, NP_001030007.1
OG0008033	XP_040593321.1	XP_038967755.1, NP_058867.2
OG0008034	XP_040593547.1	XP_063117652.1, NP_075578.2
OG0008035	XP_005077330.1	NP_063972.1
OG0008036	XP_005070411.1	NP_001135843.1
OG0008037	XP_005070445.1	NP_775170.2, XP_038947577.1
OG0008038	XP_040587463.1	NP_001009268.1
OG0008039	XP_005070494.2	XP_038948249.1, XP_063141297.1, NP_001102564.1
OG0008040	XP_005071173.1	NP_001005879.1
OG0008041	XP_005071168.1	NP_001029103.1
OG0008042	XP_040609960.1	NP_001128333.1, XP_038934781.1
OG0008043	XP_005066944.2	NP_001414520.1, XP_006242229.1
OG0008044	XP_005067117.1	NP_001128338.1
OG0008045	XP_040604468.1	NP_001382353.1
OG0008046	XP_021082286.2	NP_001101901.1, XP_006251070.1
OG0008047	XP_040604439.1	XP_038943086.1
OG0008048	XP_005071914.1	XP_006246312.1, NP_001121005.1
OG0008049	XP_040604478.1	NP_001128072.1, XP_063125663.1
OG0008050	XP_005069197.1	XP_038952891.1, NP_001033584.1
OG0008051	XP_005069191.1	NP_001004276.1, XP_063133541.1
OG0008052	XP_005069188.1	XP_003751830.1, NP_001101900.2
OG0008053	XP_040597765.1	NP_077368.2
OG0008054	XP_040597747.1	XP_063133546.1, NP_001008365.1
OG0008055	XP_040597731.1	NP_001094127.1, XP_006254809.1
OG0008056	XP_005069147.1	NP_001099615.1, XP_038952625.1
OG0008057	XP_005069143.1	NP_001099614.2, XP_063133279.1
OG0008058	XP_005067815.1	NP_001128201.1
OG0008059	XP_040604547.1, XP_005067970.2	NP_001257955.1
OG0008060	XP_005067834.1	NP_001401271.1
OG0008061	XP_040614006.1	XP_063133288.1, NP_001099626.1
OG0008062	XP_012968113.1	NP_001099618.1, XP_006254728.1
OG0008063	XP_005063762.1	XP_006231319.1, NP_001406391.1
OG0008064	XP_005082237.1	XP_063144010.1, NP_001020193.1
OG0008065	XP_005082222.2	XP_038965436.1, NP_001398464.1
OG0008066	XP_040613134.1	XP_038967012.1
OG0008067	XP_012971942.2	XP_006238435.1
OG0008068	XP_040613128.1	XP_038965446.2
OG0008069	XP_040613123.1	XP_038965817.1, NP_001101413.1
OG0008070	XP_005074400.1	NP_001034434.1, XP_038966505.1
OG0008071	XP_005078924.2	NP_001102128.1
OG0008072	XP_012975005.1	NP_001103083.1
OG0008073	XP_040596037.1	XP_038965280.1, NP_062030.2
OG0008074	XP_005078891.1	NP_001102129.1, NP_001395697.1
OG0008075	XP_040612035.1	NP_058974.1
OG0008076	XP_012975079.1	NP_001414378.1
OG0008077	XP_040594829.1	NP_001414613.1, XP_017449402.2
OG0008078	XP_040594633.1	XP_017448853.1, NP_001012101.2
OG0008079	XP_012974991.1	NP_075409.1, XP_038966629.1
OG0008080	XP_040597908.1, XP_040597907.1, XP_040597909.1	NP_001414112.1
OG0008081	XP_040594228.1	XP_038966811.1
OG0008082	XP_021086582.1	NP_001102932.1
OG0008083	XP_040594090.1	NP_001100119.1, XP_063143376.1
OG0008084	XP_040593978.1	XP_001059757.1, NP_001094224.1
OG0008085	XP_040593683.1	NP_112636.1, XP_006238268.3
OG0008086	XP_005085120.1	NP_001292211.1
OG0008087	XP_040613321.1	XP_017448733.1, NP_001011976.2
OG0008088	XP_040613308.1	XP_008762019.1, NP_001019517.2
OG0008089	XP_040613271.1	NP_001386259.1
OG0008090	XP_040591586.1	NP_444179.1
OG0008091	XP_040593705.1	NP_001414184.1, XP_006238273.1
OG0008092	XP_005083079.1	NP_114452.2
OG0008093	XP_021084124.1	NP_001015011.2
OG0008094	XP_005087751.1	XP_063137939.1, NP_001007697.1
OG0008095	XP_012981825.1	XP_038954408.1, NP_997661.1
OG0008096	XP_012981830.1	XP_017457272.1, NP_001103353.1
OG0008097	XP_005087658.1	XP_006255980.1, NP_998775.2
OG0008098	XP_040588307.1, XP_012982701.1, XP_040588306.1	NP_001001972.1, XP_038954881.1
OG0008099	XP_040587965.1	XP_063135019.1, NP_757376.2
OG0008100	XP_021079117.1	NP_001002809.2, XP_063135429.1
OG0008101	XP_040587970.1, XP_012981288.1	XP_038954737.1, NP_997662.1
OG0008102	XP_040588400.1	NP_001027456.1, XP_006256042.1
OG0008104	XP_040588074.1	XP_017457069.1, NP_001388231.1
OG0008105	XP_040587958.1	NP_037270.2, XP_063135055.1
OG0008106	XP_040588217.1	NP_001258291.1, XP_008771027.1
OG0008107	XP_005084945.1	NP_001128227.1, XP_008771042.1
OG0008108	XP_021091506.1	NP_001107249.1
OG0008109	XP_021091469.1	NP_001020898.1, XP_063135299.1
OG0008110	XP_005084975.1	XP_017457142.1, NP_001401873.1
OG0008111	XP_005083639.1	NP_001389288.1
OG0008112	XP_005072465.1	NP_001034788.1, XP_017451894.1
OG0008113	XP_040585135.1	XP_038940418.1, NP_001413952.1
OG0008114	XP_005072423.1	NP_001128182.2
OG0008116	XP_040585255.1	XP_038939448.1, NP_001101671.1
OG0008117	XP_040585498.1	XP_038940752.1, NP_001414642.1
OG0008118	XP_005072375.1	XP_006244575.1, NP_001100361.1
OG0008119	XP_040585561.1	XP_038939882.1
OG0008120	XP_005072360.1	NP_783168.1, XP_063122669.1
OG0008121	XP_005073769.1	NP_036947.1, XP_063121015.1
OG0008122	XP_012981019.1	NP_001408251.1, XP_038940446.1
OG0008123	XP_005086576.1	NP_001094312.1, XP_038939377.1
OG0008124	XP_012970525.1	NP_001020879.1, XP_038939477.1
OG0008125	XP_040595783.1	XP_038937084.1, NP_001100311.1
OG0008126	XP_005073760.1	XP_063121857.1, NP_001009713.1
OG0008127	XP_005073815.1	XP_038937688.1, NP_001102241.2
OG0008128	XP_040596158.1	XP_008764645.1
OG0008129	XP_040596215.1	XP_038938467.2, NP_001414669.1
OG0008131	XP_040596304.1, XP_040596315.1, XP_005080884.1	XP_017449021.1, NP_001073169.1
OG0008132	XP_005080892.1	XP_038965751.1, NP_001101393.1
OG0008133	XP_040596360.1	NP_775444.2
OG0008134	XP_040596384.1	NP_001101392.2, XP_063143655.1
OG0008135	XP_040596455.1, XP_005080972.1, XP_005068847.1	NP_001119568.1
OG0008136	XP_040596489.1	NP_001129226.1, XP_017448834.1
OG0008137	XP_040596523.1	XP_006238024.1, NP_599158.1
OG0008138	XP_005066289.2	XP_017448690.1, NP_062060.1
OG0008139	XP_012982016.1, XP_040589179.1	XP_038955078.1
OG0008140	XP_005073268.1	NP_001014056.1, XP_063135257.1
OG0008141	XP_040614211.1	XP_063135401.1, NP_001014271.1
OG0008142	XP_005073274.1	XP_038954988.1, NP_001106668.2
OG0008143	XP_040614197.1	XP_063135545.1, NP_001032745.1
OG0008144	XP_005073302.1	XP_038954955.1, NP_001020209.1
OG0008145	NP_001268579.1	NP_112273.3, XP_063135627.1
OG0008146	XP_040584095.1	XP_038934099.1, NP_001099861.1, XP_038954527.1
OG0008147	XP_005073317.1	NP_001385945.1, XP_006256591.1
OG0008148	XP_005073394.2	XP_038954954.1, NP_001163954.1
OG0008149	XP_012976500.2	XP_063128981.1, NP_001008763.1
OG0008150	XP_012980211.1, XP_005085507.1	XP_017450553.1, NP_062234.2
OG0008151	XP_005072713.1	XP_038935155.1, NP_001013192.1
OG0008152	XP_005072712.1	XP_017450712.1, NP_001414084.1
OG0008153	XP_005072699.1	XP_038934729.1, NP_001124015.1
OG0008154	XP_021084382.1	XP_008763694.1
OG0008155	XP_021084368.2	NP_001124047.1, XP_008763676.2
OG0008156	XP_012970711.1	XP_038935089.1, NP_001030103.2
OG0008157	NP_001268571.1, XP_012970704.1	NP_067729.1
OG0008158	XP_005072719.1	NP_001124013.1
OG0008159	XP_040586273.1	XP_038935904.1
OG0008160	XP_040586312.1	XP_063119012.1, NP_579853.1
