Orthogroup	Mesocricetus_auratus	Mus_musculus
OG0008491	XP_040592693.1, XP_005073997.1	NP_034378.2
OG0008492	XP_040584285.1	XP_017177741.1, NP_705819.3
OG0008493	XP_005074001.1	NP_033407.1
OG0008494	XP_040596183.1, XP_005074000.1	NP_077182.1
OG0008495	XP_021085136.1	NP_001278249.1, NP_598470.3
OG0008496	XP_040613984.1	NP_001017985.2, XP_006507971.1
OG0008497	XP_040614003.1	XP_006508007.1, NP_796135.3
OG0008498	XP_005074055.1	NP_082568.1
OG0008499	XP_005074069.1	NP_950177.2
OG0008500	XP_040613725.1	NP_001394732.1
OG0008501	XP_005074107.1	NP_001074893.1, XP_006508071.1
OG0008502	XP_005087481.1	NP_001156415.1, XP_006507718.1
OG0008503	XP_005075831.2	XP_011240240.1, NP_001002894.2
OG0008504	XP_040612643.1	NP_079620.2
OG0008505	XP_005075759.1	NP_068685.1
OG0008506	XP_005075745.1	XP_030098359.1, NP_705745.3
OG0008508	XP_040589302.1	NP_001347004.1
OG0008509	XP_005064860.1	NP_001003915.1
OG0008510	XP_005074030.1	NP_080660.1
OG0008511	XP_012975575.1	XP_006519439.1, NP_001074721.2
OG0008512	XP_005075340.1	NP_080277.1
OG0008513	XP_040596431.1	NP_032492.1
OG0008514	XP_040588602.1	XP_006519178.2, NP_997519.2
OG0008515	XP_012969541.2	XP_006519217.3
OG0008516	XP_005071018.1	NP_062749.2
OG0008517	XP_040586062.1	XP_036014719.1
OG0008518	XP_021083330.1	NP_001333713.1
OG0008519	XP_012969514.1	NP_061235.2
OG0008520	XP_012969532.1	XP_006518968.1
OG0008521	XP_040608973.1	NP_083596.2, XP_036014644.1
OG0008522	XP_012969002.1	NP_780474.1, XP_006519751.1
OG0008523	XP_040609235.1	NP_780454.1
OG0008524	XP_040605633.1	NP_080323.3, XP_036014750.1
OG0008525	XP_005079496.2	NP_780709.1, XP_036014229.1
OG0008526	XP_005079478.1	NP_056635.2
OG0008527	XP_040597940.1	NP_083832.2, XP_036014733.1
OG0008528	XP_040595904.1	NP_033060.3
OG0008529	XP_040610325.1	NP_700433.1
OG0008530	XP_005077982.1	XP_036019101.1, NP_001074764.1
OG0008531	XP_005072601.1	NP_077785.2
OG0008532	XP_012972527.2	NP_001186931.1
OG0008533	XP_040595698.1	XP_006512215.1
OG0008534	XP_040595562.1	XP_006512086.1, NP_808257.2
OG0008535	XP_005082371.1	NP_081070.1
OG0008536	XP_040595781.1	NP_001395604.1, XP_006512195.1
OG0008537	XP_040603573.1, XP_040607165.1	NP_001412823.1
OG0008538	XP_005077721.1	XP_006519256.1, NP_034067.2
OG0008539	XP_005085285.1	NP_036024.2
OG0008540	XP_040595447.1	NP_056642.1
OG0008541	XP_005080789.2	NP_035384.1
OG0008542	XP_040595511.1	NP_036046.2
OG0008543	XP_040610567.1	XP_006535492.1, NP_001342026.1, NP_033236.2
OG0008544	XP_040609641.1, XP_040610571.1	NP_001342190.1
OG0008545	XP_040610578.1, XP_040596913.1	NP_001396807.1
OG0008546	XP_005077970.1	NP_083084.2
OG0008547	XP_040610263.1	XP_006502205.1, NP_665819.2
OG0008548	XP_005078002.1, XP_040596550.1	NP_034931.2, NP_001034632.1
OG0008549	XP_005082414.1	XP_011241298.1, NP_080718.1
OG0008550	XP_005086133.1, XP_040602468.1	XP_017174674.1, NP_079907.2
OG0008551	XP_012980687.2	NP_955007.2, XP_017173296.1
OG0008552	XP_005072626.1	NP_080096.1
OG0008553	XP_040602339.1	NP_081200.2
OG0008554	XP_040602330.1	NP_077243.2, XP_006500503.1
OG0008555	XP_040600881.1	XP_017173260.2, NP_001028468.1
OG0008556	XP_005068752.1	NP_780676.1, NP_001343436.1
OG0008557	XP_040602288.1	NP_001139302.1
OG0008558	XP_012967724.1	NP_035175.1
OG0008559	XP_040602255.1, XP_005068702.1	NP_001104545.1, NP_075606.1
OG0008560	XP_012970676.1, XP_005072589.1, XP_012970675.1	NP_001153835.1, XP_036013317.1
OG0008561	XP_040602412.1	NP_033771.1
OG0008562	XP_005084708.1	NP_001278008.1, NP_082804.1, XP_006500322.1
OG0008563	XP_005084704.1	NP_766448.1
OG0008564	XP_040588911.1	NP_031917.1
OG0008565	XP_005084700.1	NP_067509.1
OG0008566	XP_040589012.1	NP_001078847.1, XP_017174700.1
OG0008567	XP_005084676.1	NP_035041.2
OG0008568	XP_005082718.1	NP_079956.3
OG0008569	XP_040588947.1	XP_017174747.1, NP_775544.2
OG0008570	XP_040588723.1	NP_775573.1
OG0008571	XP_040588705.1	NP_898844.1
OG0008572	XP_040588809.1	NP_001239492.1, NP_038620.2
OG0008573	XP_012979898.1	XP_036016111.1, NP_035651.1
OG0008574	XP_040588650.1	NP_598524.1
OG0008575	XP_012979883.1	NP_950192.2, XP_030107665.1
OG0008576	XP_040588720.1	NP_778153.2, XP_036013049.1
OG0008577	XP_012979885.1	NP_032705.2
OG0008578	XP_040588729.1	NP_001274668.1, NP_001274667.1, NP_034013.1
OG0008579	XP_005074518.1	XP_006500122.1, NP_080188.3
OG0008580	XP_012972053.2	NP_001034649.1, XP_006500059.1
OG0008581	XP_005074522.1	NP_079818.1
OG0008582	XP_005074550.1	XP_006500009.1, NP_065605.3
OG0008583	XP_005074558.1	NP_001171262.1
OG0008584	XP_040588909.1	XP_017174509.1, NP_796165.2
OG0008585	XP_012972063.3	XP_006500651.2, NP_001074561.1
OG0008586	XP_005074570.1	NP_598610.1
OG0008587	XP_040588851.1	NP_898984.3, XP_006500652.1
OG0008588	XP_040588669.1	NP_001343272.1, NP_001343271.1, NP_033352.1
OG0008589	XP_040603341.1	NP_766301.1
OG0008590	XP_021085872.1	NP_001192004.1
OG0008591	XP_005075289.2	NP_001403443.1, NP_032171.1
OG0008592	XP_005077523.1	NP_001355607.1
OG0008593	XP_012978287.1	XP_006504979.1
OG0008594	XP_005083257.2	NP_036038.1, NP_001346128.1, XP_006504895.1
OG0008595	XP_040596528.1	NP_065252.1
OG0008596	XP_040596152.1, XP_040596654.1	NP_001028215.1, XP_006519171.1
OG0008597	XP_005075472.1	NP_081435.1
OG0008598	XP_040598178.1	XP_036010097.1, NP_067481.2
OG0008599	XP_005075200.1	NP_536686.3
OG0008600	XP_005075330.1	NP_001347140.1, XP_017171333.1, NP_034321.2
OG0008601	XP_012972699.2	NP_031575.2
OG0008602	XP_005075311.1	NP_056610.1
OG0008603	XP_040596611.1	XP_006518365.2, NP_001182603.2
OG0008604	XP_005075282.1	NP_034225.1, NP_001347131.1, NP_001263316.1
OG0008605	XP_012972743.1	NP_598834.2, NP_001104498.1
OG0008606	XP_040596505.1	NP_808448.2, XP_011243472.1
OG0008607	XP_040593213.1	XP_006519807.1, NP_201582.2
OG0008608	XP_005071073.1	NP_705734.4, XP_036014493.1
OG0008609	XP_040592970.1	NP_082802.1, NP_082836.2
OG0008610	XP_005071040.1	NP_032030.1
OG0008612	NP_001268493.1, XP_012972613.1	NP_032535.2
OG0008613	XP_040608959.1	XP_006529765.1, NP_001028580.1
OG0008614	XP_005082315.2	NP_057926.2, XP_006529807.1
OG0008615	XP_021089851.1	NP_081827.1
OG0008616	XP_040608951.1	XP_036009757.1, NP_082994.1
OG0008617	XP_005082249.1	NP_077159.1, XP_030098181.1
OG0008618	XP_012973922.2	NP_035926.2
OG0008619	XP_040608706.1	NP_057911.2, NP_001263639.1
OG0008620	XP_040608927.1	XP_011246359.1, NP_075689.1
OG0008624	XP_040587622.1	NP_083613.2
OG0008625	XP_040587336.1	NP_001390182.1
OG0008626	XP_040587039.1	NP_001346908.1, XP_006530381.1, NP_001346907.1, NP_001074672.1
OG0008627	XP_005080687.1	NP_001128239.1, XP_006530318.1
OG0008628	XP_040587077.1	XP_030110190.1, NP_001035886.1
OG0008629	XP_005080689.1	NP_081770.3, XP_006530520.1
OG0008630	XP_040587501.1	NP_083388.1
OG0008631	XP_040587542.1	NP_766310.2, XP_011246500.1
OG0008632	XP_012975224.1	NP_001334374.1
OG0008633	XP_005079043.1	NP_081162.1, NP_001390326.1
OG0008634	XP_005079035.2	NP_031774.2
OG0008635	XP_005079025.1	NP_080674.1
OG0008636	XP_005079019.2	NP_083288.2
OG0008637	XP_005078999.1	NP_001004180.1, XP_006530464.1
OG0008638	XP_021087989.1	XP_006535325.1, NP_083177.2
OG0008639	XP_040602697.1	NP_115772.2
OG0008640	XP_040602713.1	NP_001357929.1, XP_036012218.1
OG0008641	XP_005068993.1	NP_032724.1
OG0008642	XP_005068966.1	XP_006514752.1, NP_766379.2
OG0008643	XP_040602802.1	NP_001391244.1
OG0008644	XP_005070823.2	NP_001345777.1, NP_034441.1, XP_006513298.1
OG0008645	XP_040588374.1	NP_598756.1
OG0008646	XP_005070800.1	NP_035548.1
OG0008647	XP_040607120.1	NP_001345135.1
OG0008648	XP_005077586.1	NP_694790.1
OG0008649	XP_005077557.1	NP_083630.1, NP_001345932.1
OG0008650	XP_005077617.1	NP_001360884.1
OG0008651	XP_040607066.1, XP_040607067.1	NP_001360877.1
OG0008652	XP_005063747.1	NP_034929.1
OG0008653	XP_005063737.1	NP_001347645.1
OG0008654	XP_040594399.1	NP_291045.1
OG0008655	XP_005067174.1	NP_001028613.1
OG0008656	XP_040593478.1	XP_036021853.1, NP_001257404.1
OG0008657	XP_012965967.2	XP_006505681.1, NP_032385.1
OG0008658	XP_040594970.1	NP_444434.2
OG0008659	XP_005084146.1	NP_035739.2
OG0008660	XP_040595359.1	NP_034866.1, XP_036021790.1
OG0008661	XP_005065993.1	NP_064332.1, XP_017177177.1
OG0008662	XP_021080378.1	NP_068699.1
OG0008663	XP_005087194.1	XP_011239768.1, NP_001191152.1, NP_081985.1
OG0008664	XP_012970980.1	NP_001349039.1, NP_001349040.1
OG0008665	XP_005072953.1	XP_006506617.1, NP_081259.1
OG0008666	XP_005073040.1	NP_035346.3
OG0008667	NP_001268572.1	NP_473407.2, XP_006506962.1
OG0008668	XP_005073004.1	NP_001074582.1
OG0008669	XP_005077554.1	NP_080439.1
OG0008670	XP_005067194.2	NP_001403151.1
OG0008671	XP_005067203.1	NP_001389839.1
OG0008672	XP_005067204.1	NP_780330.2
OG0008673	XP_040609817.1	NP_776130.1
OG0008674	XP_021081192.1	NP_084435.1, XP_036015531.1, NP_001155978.1
OG0008675	XP_040609781.1	XP_006521235.1, NP_001074723.1
OG0008676	XP_005067285.1	NP_780296.1, XP_006520413.1
OG0008677	XP_040609745.1	NP_898932.2, NP_001405710.1
OG0008678	XP_012966711.1	XP_006520671.1
OG0008679	XP_005067365.1	NP_700465.2
OG0008680	XP_005067368.1	NP_038700.2, XP_017172012.1
OG0008681	XP_040609647.1	NP_001296995.1
OG0008682	XP_005067390.1	XP_036015443.1, NP_080468.1
OG0008683	XP_005067414.1	NP_705725.1, XP_006520318.2
OG0008684	XP_012966828.2	NP_001300970.1, NP_034707.5
OG0008685	XP_040598042.1	NP_033527.1
OG0008686	XP_005085404.1	XP_006527120.1, NP_963909.2
OG0008687	XP_040603664.1	XP_006519340.1, NP_001139494.1
OG0008688	XP_040603672.1, XP_040603673.1	NP_001074690.1, XP_006519183.1
OG0008689	XP_012965863.1	NP_001388597.1
OG0008690	XP_005063721.1	NP_001355619.1
OG0008691	XP_040601016.1	XP_006527471.1, NP_001157107.1
OG0008692	XP_040601001.1	NP_001074175.1, XP_036017266.1
OG0008693	XP_021080422.1	XP_006527057.1
OG0008694	XP_005063660.1	XP_006527535.1, NP_113553.1
OG0008695	XP_040600397.1, XP_040585014.1, XP_040603478.1	NP_075907.2
OG0008696	XP_005063631.2	XP_036017606.1, NP_083287.2
OG0008697	XP_040599977.1	NP_082883.1, XP_011245671.1
OG0008698	XP_005063579.1	NP_001390278.1
OG0008699	XP_005063581.1	NP_032749.1
OG0008700	XP_012971319.2	NP_001333730.1
OG0008701	XP_005075706.2, XP_040599350.1	NP_062692.1
OG0008702	XP_005063551.1	NP_291047.2, XP_006527553.1, NP_001095941.1
OG0008703	XP_012976311.1, NP_001268505.1	NP_001277754.1
OG0008704	XP_005063540.2	NP_081835.2, XP_011245405.1
OG0008705	XP_040598812.1	XP_011245673.1, NP_001164318.1
OG0008706	XP_040588066.1, XP_040588071.1	XP_006527485.1
OG0008707	XP_040598079.1	NP_848804.2, XP_006527117.1
OG0008708	XP_005085412.1	NP_061357.3, XP_006526760.1
OG0008709	XP_021084217.1	NP_001405809.1
OG0008710	XP_040608878.1	NP_001074507.2
OG0008711	XP_005064347.1	XP_006508096.1, NP_061355.3
OG0008712	XP_005064342.1	NP_083885.1, XP_006508360.1
OG0008713	XP_040608606.1	NP_001349127.1
OG0008714	XP_005063417.1	NP_031426.2
OG0008715	XP_012969674.1	XP_006536266.1, NP_803420.2
OG0008716	XP_005064310.1	NP_031429.1, XP_017177421.1
OG0008717	XP_005077710.1	NP_034021.1
OG0008718	XP_040588152.1	NP_001390029.1
OG0008719	XP_040597456.1	XP_011236640.1, NP_033956.2
OG0008720	XP_005085985.1, XP_040606228.1	NP_032892.1
OG0008721	XP_005085984.1	NP_001171129.1
OG0008722	XP_005087638.1	NP_001335138.1, NP_001002927.1
OG0008723	XP_005066787.1	NP_031850.2
OG0008724	XP_005066270.1	NP_001116231.1
OG0008725	XP_040597392.1	NP_001074750.1, XP_006535552.1
OG0008726	XP_040597342.1	NP_058619.1
OG0008727	XP_012966385.1	NP_001408078.1, NP_113579.2, NP_001343480.1, XP_006495657.1
OG0008728	XP_005066842.1	NP_808328.2
OG0008729	XP_040597324.1	XP_006530118.2, NP_573481.1
OG0008730	XP_005066858.1	NP_001157051.1
OG0008731	XP_005066872.1	XP_036020258.1, NP_080448.1
OG0008732	XP_005066249.1	NP_808529.3, XP_006538070.3
OG0008733	XP_005066264.1	NP_835213.3, NP_001153067.1
OG0008734	XP_005066261.1	NP_001032211.1
OG0008735	XP_005072715.2	NP_061225.2, NP_788262.1
OG0008736	XP_040586164.1	NP_001361610.1
OG0008737	XP_040592879.1, XP_040596188.1	XP_006511212.1, NP_038736.1
OG0008738	XP_040601944.1	NP_083120.2
OG0008739	XP_040601948.1	NP_033832.2, NP_001403810.1, NP_001403811.1, NP_001277717.1
OG0008740	XP_021086608.1	NP_808236.2, XP_017171846.1, NP_001277719.1
OG0008741	XP_005064798.1	XP_006499170.1, NP_733481.1
OG0008742	XP_005064780.1	XP_036017236.1, NP_758473.3
OG0008743	XP_040601992.1	XP_036018407.1, NP_080850.2
OG0008744	XP_021086453.1, XP_005064567.1	NP_001036118.1
OG0008745	XP_005064769.1	NP_001277729.1, NP_062265.2
OG0008746	XP_040602027.1	NP_766260.2
OG0008747	XP_005064756.1	NP_671495.1
OG0008748	XP_040602048.1	XP_036018388.1, NP_001357869.1
OG0008749	XP_005068568.2	NP_001277753.1, NP_700436.1
OG0008750	XP_040602085.1	XP_006499144.1, NP_694715.2
OG0008751	XP_012967782.1	NP_001155889.1
OG0008752	XP_040602146.1	XP_006499718.3, NP_950187.1
OG0008753	XP_040602149.1	NP_083731.2, XP_006500411.1
OG0008754	XP_005068620.1	NP_001272436.1
OG0008755	XP_021081964.2	NP_001074413.2, NP_001346904.1, XP_006499558.1
OG0008756	XP_012967839.1	NP_075709.2, XP_036018348.1
OG0008757	XP_040595448.1	NP_058659.1
OG0008758	XP_040595759.1	NP_034443.1
OG0008759	XP_021085037.1	NP_001028672.2
OG0008760	XP_040595603.1	NP_001074622.1, XP_006510991.1
OG0008761	XP_012971538.1	XP_036011033.1, NP_061377.2, NP_001397577.1
OG0008762	XP_040595420.1	NP_663592.3, XP_006511166.1
OG0008763	XP_005075592.3	NP_081410.2
OG0008764	XP_005075602.1	XP_006511369.1, NP_001277244.1
OG0008765	XP_040595380.1	XP_006511580.1, NP_083182.2, NP_001388065.1
OG0008766	XP_012972841.1	XP_006510885.1, NP_032568.3
OG0008767	XP_040595778.1	NP_083024.1
OG0008768	XP_012972839.1	NP_001035516.2, XP_006510969.1
OG0008769	XP_040592878.1	XP_006511271.1, NP_766606.2
OG0008770	XP_021082539.1	XP_006511333.1
OG0008771	XP_040585813.1	NP_848475.1, XP_017169118.1
OG0008772	XP_005069685.1	NP_032710.2, XP_030099967.1
OG0008773	XP_005069655.1	NP_001366282.1, NP_062663.1, XP_006511355.1
OG0008774	XP_040585883.1	NP_663590.3, XP_036010456.1
OG0008775	XP_005087552.1	NP_666475.2
OG0008776	XP_040595490.1	XP_006511164.1, NP_665834.1
OG0008777	XP_040606490.1	NP_032967.1
OG0008778	XP_040606518.1	XP_017172382.1, NP_001401939.1
OG0008779	XP_005068265.1	NP_624360.2
OG0008780	XP_040606452.1	NP_084120.1
OG0008781	XP_040606432.1	NP_032375.2, NP_001391987.1
OG0008782	XP_040606428.1	NP_034638.2
OG0008783	XP_040606398.1, XP_012978641.2	NP_613063.1
OG0008784	XP_012971668.1	NP_001404050.1
OG0008785	XP_040606367.1	XP_006523029.1, NP_035507.2
OG0008786	XP_005073848.1	NP_035939.3
OG0008787	XP_005073844.1	NP_997184.1
OG0008788	XP_005073835.1	NP_777272.2, XP_011244411.1
OG0008789	XP_005070733.2	NP_084363.2
OG0008790	XP_040588187.1	XP_006513401.1, NP_035055.2
OG0008791	XP_005070759.1	NP_032852.2
OG0008792	XP_040588094.1	XP_006513793.1, NP_001398829.1, NP_612174.2
OG0008793	XP_012969450.1	XP_006514071.1, NP_080707.2
OG0008794	XP_040588492.1	NP_001274003.1, XP_006513716.1
OG0008795	XP_040588064.1	XP_017169327.1, NP_001269921.1, NP_032813.3
OG0008796	XP_005077195.1	NP_112463.2
OG0008797	XP_040607840.1	NP_072087.2, XP_006501922.1
OG0008798	XP_040607752.1	NP_932114.2, XP_017175214.1
OG0008799	XP_012977356.1	NP_001257359.1, NP_001359069.1, NP_001359070.1
OG0008800	XP_021089639.1	NP_776123.3
OG0008801	XP_012977351.1	NP_001156994.1, XP_006501905.1
OG0008802	XP_005082016.1	NP_062517.1
OG0008803	XP_005076115.1	XP_036021750.1, NP_032193.1
OG0008804	XP_021086280.1	XP_006506017.1, NP_001157788.1, NP_899133.2
OG0008805	XP_040593148.1	XP_006506759.1, NP_001348895.1, NP_082981.3
OG0008806	XP_005076481.2	NP_083691.1, XP_006535341.1
OG0008807	XP_040603457.1	NP_766470.2, XP_006535283.1
OG0008808	XP_040603436.1	XP_006534946.1
OG0008809	XP_005068187.1	NP_598499.1
OG0008810	XP_021081696.1	XP_006535051.1
OG0008811	XP_040609481.1	NP_766244.4
OG0008812	XP_040603339.1	NP_035278.1, XP_030110066.1
OG0008813	XP_040606541.1	XP_011244145.1, NP_035303.1
OG0008814	XP_005076793.2	NP_001156427.1
OG0008815	XP_040606551.1	NP_082799.2, XP_036016041.1
OG0008816	XP_040606561.1	NP_001035487.2
OG0008817	XP_040606563.1	NP_079875.2, XP_006522522.1
OG0008818	XP_040606305.1	NP_075664.1
OG0008819	XP_005076787.1	XP_030104759.1, NP_001333971.1
OG0008820	XP_040606677.1	XP_006521983.1
OG0008821	XP_040606724.1	XP_017172523.1, NP_001152891.1
OG0008822	XP_040606756.1	NP_001074494.1, XP_006522308.1
OG0008823	XP_040606760.1	NP_084253.1
OG0008824	XP_040606775.1	NP_001272717.1, XP_006521737.1
OG0008825	XP_040606786.1	NP_081618.1
OG0008826	XP_040606783.1, XP_040606784.1	NP_001403647.1
OG0008827	XP_012969932.1	XP_011244253.1
OG0008828	XP_040606811.1	NP_034710.2
OG0008829	XP_040606823.1, XP_040606822.1	NP_034869.1, NP_001369763.1, XP_006521878.1
OG0008830	XP_005071740.1	NP_001153874.1, XP_006522280.1
OG0008831	XP_040606869.1	NP_001334110.1, XP_006522137.1
OG0008832	XP_040606880.1	NP_038928.1, XP_006522295.1
OG0008833	XP_040606900.1	NP_084414.1, XP_006522806.1
OG0008834	XP_005074815.1	XP_006522561.1, NP_080715.2
OG0008835	XP_040613613.1	XP_006520113.1, NP_001074771.1
OG0008836	XP_040613614.1	XP_006520077.1, NP_579943.3
OG0008837	XP_040613623.1	NP_001157913.1
OG0008838	XP_040600287.1, XP_005065525.1	NP_031663.1
OG0008839	XP_005065509.2	NP_659086.2, XP_030103089.1
OG0008840	XP_021091169.1	NP_444393.1
OG0008841	XP_040613668.1	NP_663351.3
OG0008842	XP_005065487.1	XP_011242878.1, NP_083235.3
OG0008843	XP_012968505.1	NP_083293.1
OG0008844	XP_005069762.1	XP_036019283.1, NP_083846.2
OG0008845	XP_005071689.1	NP_598539.1
OG0008846	XP_012969872.1	XP_017172418.1, NP_001166976.1
OG0008847	XP_005071687.1	NP_663607.1
OG0008848	XP_005071766.1	XP_011244116.1, NP_001264970.1
OG0008849	XP_040606992.1	NP_076226.2, XP_006522721.1
OG0008850	XP_012970062.1	NP_001077363.1, NP_001276510.1
OG0008851	XP_005071757.3	NP_444406.2
OG0008852	XP_040606941.1	XP_036015684.1, NP_001152790.1, NP_001152789.1
OG0008853	XP_005071641.1	NP_783581.2
OG0008854	XP_012980425.1, XP_012980424.1	NP_598547.1
OG0008855	XP_005085747.1	NP_848841.2
OG0008856	XP_021082591.1	NP_082217.1
OG0008857	XP_040610497.1	NP_083765.2, XP_017175280.1
OG0008858	XP_012980540.2	NP_742050.2, XP_006517329.1
OG0008860	XP_040611707.1	NP_598829.1
OG0008861	XP_040611730.1, XP_040611729.1	NP_001413102.1, NP_001156713.1
OG0008862	XP_005066463.2	NP_080788.1, NP_001405669.1
OG0008863	XP_040611748.1	XP_006516845.1, NP_082243.1
OG0008864	XP_040611760.1	NP_034011.1
OG0008865	XP_005066447.1	NP_666050.3
OG0008866	XP_021080640.1	XP_017171095.1, NP_077204.2
OG0008867	XP_005066426.1	NP_001276528.1, NP_663342.3
OG0008868	XP_040611793.1	XP_030103084.1
OG0008869	XP_005066408.1	NP_001028571.1
OG0008870	XP_021080696.1	XP_011242577.1, NP_034223.1
OG0008871	XP_040611690.1	NP_001413534.1
OG0008872	XP_040611668.1	NP_032182.2, XP_030103017.1
OG0008873	XP_005066508.1	NP_783594.1
OG0008876	XP_005065162.1	NP_032428.2
OG0008877	XP_005069041.1	NP_001104500.1, XP_006498148.1
OG0008878	XP_012968036.1	XP_006498075.1, NP_631939.1
OG0008879	XP_021082225.1	NP_001277588.1, XP_006500097.1, NP_938036.2
OG0008880	XP_040600776.1, NP_001268813.1	NP_038853.2
OG0008881	XP_040601369.1	XP_006500003.1
OG0008882	XP_040601425.1	NP_001277603.1, XP_006499096.1, NP_001277604.1
OG0008883	XP_005064703.1	XP_006500090.1, NP_080020.2
OG0008884	XP_040601478.1	NP_001159453.1, XP_006500402.1, NP_001159452.1, NP_932122.2
OG0008885	XP_040601480.1	NP_663499.2, XP_036017010.1, NP_001103982.1
OG0008886	XP_040601497.1	NP_001405450.1, XP_011238040.1
OG0008887	XP_040601547.1	NP_001277659.1, NP_032302.2
OG0008888	XP_005065167.1	NP_081367.1
OG0008889	XP_021082994.2	XP_030099700.1
OG0008890	XP_021091235.1	NP_001074550.1
OG0008891	XP_005080964.1	NP_780648.1
OG0008892	XP_040609526.1, XP_040609525.1	NP_001182616.1, NP_950172.1
OG0008893	XP_040609491.1	NP_001297527.1, XP_006495895.1
OG0008894	XP_005070664.2	NP_001276633.1
OG0008896	XP_040609466.1	NP_031587.1, XP_006495696.1
OG0008897	XP_005070633.1	NP_061266.2
OG0008898	XP_040609393.1	NP_001272865.1
OG0008899	XP_005070533.1	NP_739561.2, NP_001292161.1
OG0008900	XP_040609221.1	NP_001153378.1, NP_081122.2, NP_001153377.1
OG0008901	XP_040609198.1	NP_033011.2, NP_001391996.1
OG0008902	XP_021083016.1	NP_082162.3, XP_036009582.1
OG0008903	XP_040609171.1, XP_040609170.1	NP_067317.1
OG0008904	XP_021083614.1	NP_001153687.1, XP_006497135.1
OG0008905	XP_005078252.1	NP_081001.1
OG0008906	XP_040593389.1	NP_001092746.2, XP_006529594.1
OG0008907	XP_040594599.1	XP_006529697.2
OG0008908	XP_040594213.1	NP_835180.2, NP_001344407.1, XP_011246269.1
OG0008909	XP_005079903.1	NP_036054.1
OG0008910	XP_005082495.1	NP_001316036.1
OG0008911	XP_012977732.1	NP_080317.3
OG0008912	XP_040594735.1	NP_001407165.1
OG0008913	XP_012969710.1	NP_001391240.1, NP_001391230.1
OG0008914	XP_005087839.1	NP_001397621.1
OG0008916	XP_005078253.3	XP_006497072.1, NP_083360.2
OG0008917	XP_040608485.1	NP_001164456.1, XP_011238330.1
OG0008918	XP_040594705.1	NP_067383.3, XP_017175358.1
OG0008919	XP_005088416.3	XP_006527676.1, NP_775591.1
OG0008920	XP_040589668.1	NP_033887.1
OG0008921	XP_005082536.2	XP_011246109.1, NP_001035524.2
OG0008922	XP_012977760.1	XP_006528863.1, NP_848135.1
OG0008923	XP_040600733.1, XP_040596735.1	NP_001265200.1, NP_001265201.1, NP_663380.1
OG0008924	XP_040586716.1	NP_997162.2
OG0008926	XP_040592745.1	NP_079860.2
OG0008928	XP_005085959.1	XP_006528809.1, NP_035081.3
OG0008929	XP_005074242.1	XP_006528902.1
OG0008930	XP_040586201.1, XP_040600002.1	XP_017173917.1, NP_035211.2
OG0008931	XP_040599880.1	XP_011246120.1, NP_035277.1
