Orthogroup	Myotis_lucifugus	Ictidomys_tridecemlineatus
OG0008828	XP_006092922.1	XP_005338932.1
OG0008829	XP_014314700.2	XP_040126510.1
OG0008830	XP_014314698.1	XP_005340340.1
OG0008831	XP_006092868.1	XP_040126170.1
OG0008832	XP_023606261.1	XP_040126359.1
OG0008833	XP_023606263.1	XP_040126522.1
OG0008834	XP_006094514.1	XP_005327649.1
OG0008835	XP_023608046.1	XP_005336810.2
OG0008836	XP_023608054.1	XP_040129318.1
OG0008837	XP_014316898.1	XP_021589080.1, XP_040125424.1
OG0008838	XP_006095456.1	XP_005335572.1
OG0008839	XP_023611726.1	XP_005335246.1
OG0008840	XP_006081526.2	XP_005340784.1
OG0008841	XP_006081525.1	XP_021576177.2
OG0008842	XP_006081508.1	XP_040129328.1
OG0008844	XP_006084935.1	XP_021585479.1
OG0008845	XP_023606276.1	XP_005331094.1
OG0008846	XP_023606275.1	XP_040126117.1
OG0008847	XP_006084900.1	XP_005331091.1
OG0008848	XP_023606274.1	XP_005331088.3
OG0008849	XP_006084891.2	XP_005331082.1, XP_021586007.1
OG0008850	XP_006084884.1	XP_005331078.1
OG0008851	XP_023606270.1, XP_006084866.1	XP_040124213.1
OG0008852	XP_023606325.1	XP_005342431.1
OG0008853	XP_006084977.1	XP_005338475.1
OG0008854	XP_023599767.1	XP_021590908.1, XP_005338346.1
OG0008855	XP_006102737.2	XP_005338351.1
OG0008856	XP_006088924.1	XP_021586841.1
OG0008857	XP_023609679.1	XP_021586838.1
OG0008858	XP_006081632.1	XP_040129321.1
OG0008860	XP_006085782.1	XP_005335211.1
OG0008862	XP_006085763.1	XP_005327563.2
OG0008863	XP_006099397.2	XP_005327555.3
OG0008864	XP_023618773.1	XP_040138109.1
OG0008865	XP_006099401.1	XP_005327552.1
OG0008866	XP_006105265.1	XP_005327543.1
OG0008867	XP_023600862.1	XP_005327539.1
OG0008868	XP_023613168.1	XP_040139602.1
OG0008869	XP_006091833.1	XP_005329182.1
OG0008870	XP_014315513.1	XP_005329208.1
OG0008871	XP_023617620.1	XP_005337078.1
OG0008872	XP_006106532.1	XP_005337080.2
OG0008876	XP_023617888.1	XP_005324453.1
OG0008877	XP_006091307.1	XP_005315837.1
OG0008878	XP_006091311.1	XP_021588413.1
OG0008879	XP_023601516.1	XP_040150280.1
OG0008880	XP_014301601.1	XP_021586224.1
OG0008881	XP_023601364.1	XP_005315815.1
OG0008882	XP_014301237.1	XP_005315755.1
OG0008883	XP_023599501.1	XP_040150385.1
OG0008884	XP_023600732.1	XP_005324640.1
OG0008886	XP_014323701.1	XP_021581661.2
OG0008887	XP_014301868.2	XP_013213730.2
OG0008888	XP_023600045.1	XP_005324744.1
OG0008889	XP_006082523.1	XP_040150742.1
OG0008890	XP_014316399.2	XP_005324425.1
OG0008891	XP_006082789.1	XP_005324394.1
OG0008892	XP_014316719.1	XP_005340924.3
OG0008893	XP_006082459.1	XP_013220048.1
OG0008894	XP_014316890.1	XP_005338957.1
OG0008895	XP_023604138.1, XP_023615970.1	XP_040150631.1
OG0008896	XP_014317247.1	XP_021591359.1
OG0008897	XP_006082496.1	XP_005335162.1
OG0008898	XP_023619009.1	XP_021588799.1
OG0008899	XP_023617310.1	XP_013216330.1
OG0008900	XP_006082600.1	XP_005330549.2
OG0008901	XP_006082614.3	XP_005330566.1
OG0008902	XP_023617428.1	XP_021585664.1
OG0008903	XP_023617583.1	XP_005330598.1
OG0008904	XP_023600364.1	XP_040143243.1
OG0008905	XP_006096953.1	XP_005342978.2
OG0008906	XP_014316388.1	XP_013216269.1
OG0008907	XP_023614761.1	XP_040132542.1
OG0008908	XP_006094904.1	XP_005329551.1
OG0008909	XP_006094908.1	XP_005329548.1
OG0008910	XP_006094373.1	XP_021588660.1
OG0008911	XP_006094375.1	XP_005335015.1
OG0008912	XP_006103840.1	XP_005341013.1
OG0008913	XP_023604446.1	XP_013220967.1
OG0008914	XP_023600363.1	XP_040143239.1
OG0008916	XP_023616493.1	XP_005339442.2
OG0008917	XP_014318232.1	XP_040144993.1
OG0008918	XP_006094392.1, XP_023603065.1	XP_005335034.1
OG0008919	XP_023617615.1	XP_021581239.1
OG0008920	XP_023605225.1, XP_006097275.3	XP_005337556.1, XP_013215600.1, XP_040136794.1
OG0008921	XP_023612600.1	XP_005323413.2
OG0008922	XP_023612512.1, XP_006082275.1	XP_005323395.1
OG0008923	XP_006087711.1	XP_005340707.1
OG0008928	XP_023601203.1	XP_005335600.1
OG0008929	XP_023609486.1	XP_013211389.2
OG0008930	XP_006088646.1, XP_014311208.1	XP_005316046.1
OG0008931	XP_014311163.2	XP_005341211.1
OG0008932	XP_023609454.1	XP_040150053.1
OG0008933	XP_014308522.1	XP_005334865.1
OG0008934	XP_006085702.1	XP_005334851.1
OG0008935	XP_006085709.1	XP_040143666.1
OG0008936	XP_023598987.1	XP_005324011.1
OG0008937	XP_023611171.1	XP_005324021.1
OG0008938	XP_023611177.1	XP_040132528.1
OG0008939	XP_023616696.1	XP_040134006.1
OG0008940	XP_006097293.2	XP_021591209.1
OG0008941	XP_006097270.1	XP_040136678.1
OG0008942	XP_023615780.1	XP_021575456.1
OG0008943	XP_006106797.1, XP_023615810.1	XP_040137170.1
OG0008944	XP_006082982.1	XP_013220582.1
OG0008945	XP_006082936.1	XP_005340004.1
OG0008946	XP_023620004.1	XP_040137866.1
OG0008947	XP_006082893.2	XP_021590348.1
OG0008948	XP_006082876.1	XP_005328884.1
OG0008949	XP_006082869.1	XP_013215611.1
OG0008950	XP_006084772.1	XP_040139651.1, XP_005335906.1
OG0008951	XP_023606221.1	XP_021576158.1
OG0008952	XP_023612628.1	XP_005323479.1
OG0008953	XP_023614264.1	XP_005319448.1
OG0008954	XP_006082251.1	XP_021578066.1
OG0008956	XP_006082187.1	XP_040141165.1
OG0008957	XP_023613618.1	XP_040141789.1, XP_040141779.1
OG0008958	XP_023613408.1	XP_040142032.1
OG0008959	XP_023608748.1	XP_005338561.1
OG0008960	XP_023608753.1	XP_005340645.1
OG0008962	XP_006096227.1	XP_005342135.1
OG0008963	XP_006096215.1	XP_013220891.2
OG0008965	XP_023600708.1	XP_005323727.1
OG0008966	XP_014315706.1, XP_006110144.1	XP_005341107.1
OG0008967	XP_023602428.1	XP_005337104.2, XP_005337110.2
OG0008968	XP_006103233.2	XP_005321119.1
OG0008969	XP_023599618.1	XP_021587349.1
OG0008970	XP_014322140.1	XP_005341761.1, XP_005341762.1
OG0008971	XP_006094613.1	XP_040140799.1, XP_040140800.1, XP_005342581.1
OG0008972	XP_014308348.1	XP_013216802.1
OG0008973	XP_014303083.1	XP_005341287.1, XP_040132501.1
OG0008977	XP_023605018.1	XP_005342936.4, XP_040126164.1
OG0008979	XP_023614542.1, XP_023614543.1, XP_023604954.1	XP_040139678.1, XP_040139691.1
OG0008980	XP_023618866.1, XP_023618835.1	XP_013221953.1
OG0008984	XP_006092372.1, XP_006109508.2	XP_040133445.1
OG0008986	XP_023604430.1	XP_040137482.1
OG0008987	XP_014321547.1	XP_021588832.1
OG0008988	XP_023604411.1, XP_014306481.1, XP_014305469.1, XP_006092105.2	XP_005331657.3
OG0008994	XP_006090791.1	XP_040138762.1
OG0008995	XP_014316762.1	XP_005331233.1
OG0008996	XP_014313822.1	XP_021590335.1
OG0008997	XP_023613153.1, XP_006108801.3	XP_005339264.1
OG0008998	XP_023620622.1	XP_005340879.1
OG0008999	XP_006088747.1	XP_021591540.1
OG0009000	XP_006081354.1	XP_005329042.1
OG0009001	XP_006095227.2	XP_040143424.1
OG0009002	XP_006097880.1	XP_040145060.1
OG0009003	XP_006088075.1	XP_021585086.2
OG0009004	XP_014314158.1	XP_005321604.1
OG0009005	XP_006091193.3	XP_005321206.3
OG0009006	XP_014316090.1	XP_021587296.2
OG0009007	XP_006094394.2	XP_005322550.1
OG0009008	XP_006100697.1	XP_040137603.1
OG0009009	XP_006098605.2	XP_005322281.2
OG0009010	XP_023610594.1	XP_005335288.1
OG0009011	XP_023599854.1	XP_040125420.1
OG0009012	XP_006109695.1	XP_005321490.1
OG0009013	XP_006103072.1	XP_005340302.1
OG0009014	XP_006094813.1	XP_005326671.1
OG0009015	XP_006093795.1	XP_040133790.1
OG0009016	XP_006101087.1	XP_005326717.1
OG0009017	XP_006108542.2	XP_005336705.1
OG0009018	XP_006092243.1	XP_040124576.1
OG0009019	XP_023612726.1	XP_005328177.1
OG0009020	XP_006103331.2	XP_005341904.1
OG0009021	XP_006099290.3	XP_021586752.1
OG0009022	XP_014315680.1	XP_021578482.1
OG0009023	XP_006104762.1, XP_014305765.1	XP_005341394.1
OG0009024	XP_014316950.1	XP_021583345.2
OG0009025	XP_023609364.1	XP_005320455.3
OG0009026	XP_023615755.1	XP_005342062.2
OG0009027	XP_006098506.1	XP_005321291.1
OG0009029	XP_006104644.1	XP_005322626.1
OG0009030	XP_006101310.1	NP_001269178.1
OG0009031	XP_006107977.1	XP_005319497.1
OG0009032	XP_006088874.1	XP_040127753.1
OG0009033	XP_006096608.2	XP_005336870.1
OG0009034	XP_006084129.1	XP_005322404.1
OG0009035	XP_014316481.1	XP_005329524.1
OG0009036	XP_006097988.1, XP_006108168.1	XP_005332675.1
OG0009037	XP_023616792.1	XP_040144161.1
OG0009038	XP_014300965.1	XP_005323773.1
OG0009040	XP_006105136.1	XP_021575359.1
OG0009041	XP_006109352.3, XP_014302876.1	XP_040135516.1
OG0009042	XP_014318897.1	XP_005326515.1
OG0009043	XP_006093384.1	XP_005316307.1
OG0009044	XP_023603846.1	XP_005319896.1
OG0009045	XP_006084194.1	XP_021577086.1
OG0009046	XP_023607679.1	XP_040150008.1
OG0009047	XP_006090428.1	XP_005341750.1
OG0009048	XP_023619559.1	XP_005335834.1
OG0009049	XP_006091542.1	XP_005324925.1
OG0009050	XP_006108899.3, XP_023619073.1	XP_005333112.1
OG0009051	XP_023610160.1	XP_021585268.1
OG0009052	XP_014306812.1	XP_005343161.2
OG0009053	XP_014309010.2	XP_005324854.1
OG0009054	XP_014306892.1	XP_005327088.1, XP_040125751.1
OG0009055	XP_006102989.1	XP_005329450.1
OG0009057	XP_014305189.1	XP_021590414.1
OG0009058	XP_023620587.1	XP_005332482.1
OG0009059	XP_006082974.1	XP_040138021.1
OG0009060	XP_023608749.1	XP_005330975.1
OG0009061	XP_014319247.1	XP_005327762.1
OG0009062	XP_006094889.1	XP_005329566.1
OG0009063	XP_014308422.1	XP_040127876.1
OG0009064	XP_006098367.1	XP_021590353.1
OG0009065	XP_023601614.1	XP_013220081.2
OG0009066	XP_023620309.1	XP_040147195.1
OG0009067	XP_023599193.1	XP_040144068.1
OG0009068	XP_006102039.1	XP_021590075.1
OG0009069	XP_014304490.1	XP_005318899.1
OG0009070	XP_006105529.1	XP_005318880.1
OG0009071	XP_006105515.1	XP_005318873.1
OG0009072	XP_014321242.1	XP_021589495.1
OG0009073	XP_006104622.1	XP_040146360.1
OG0009074	XP_006081270.1	XP_005326210.1
OG0009075	XP_006089623.1	XP_005320651.1
OG0009076	XP_006102060.1	XP_005336087.1
OG0009077	XP_006095023.1	XP_005322025.1
OG0009078	XP_023604295.1	XP_021586264.1
OG0009079	XP_006106528.1	XP_040131344.1
OG0009080	XP_023600088.1	XP_040148268.1
OG0009081	XP_006103477.1	XP_005332605.1
OG0009082	XP_006097405.1	XP_005335483.1
OG0009083	XP_014318245.1	XP_005339475.1
OG0009084	XP_023613479.1	XP_040139628.1
OG0009085	XP_023615329.1	XP_005326460.1
OG0009086	XP_023619750.1	XP_005333056.1
OG0009087	XP_023617889.1, XP_014303241.1	XP_005324455.1
OG0009088	XP_023601101.1	XP_005330217.1
OG0009089	XP_006106690.1	XP_005342027.1
OG0009090	XP_014301389.1, XP_014301402.1	XP_005343060.2
OG0009091	XP_023601714.1	XP_005321128.1
OG0009092	XP_006098637.1	XP_013211198.1
OG0009093	XP_014307780.1, XP_006084924.1	XP_005331119.1
OG0009094	XP_023613559.1, XP_006093399.1	XP_005316317.1
OG0009095	XP_006100108.2	XP_040130460.1
OG0009096	XP_023601457.1	XP_040148597.1
OG0009097	XP_006104485.1	XP_021577882.1
OG0009098	XP_014316800.1	XP_005331263.1
OG0009100	XP_023610603.1	XP_040128057.1
OG0009101	XP_006105124.1	XP_005328684.1
OG0009102	XP_006102775.1	XP_005326305.1
OG0009103	XP_014308386.1	XP_040137821.1
OG0009104	XP_023606921.1	XP_005338687.1
OG0009105	XP_006095346.1	XP_021586246.2
OG0009106	XP_014303822.1	XP_005330384.1
OG0009107	XP_023608237.1	XP_021585293.1
OG0009108	XP_006097756.1	XP_005339773.1
OG0009109	XP_014303365.1	XP_005342589.1
OG0009110	XP_014321913.1	XP_005316781.1
OG0009112	XP_014322793.2, XP_006107927.1	XP_005330378.1
OG0009113	XP_014310934.2	XP_005331141.1
OG0009114	XP_006090530.1	XP_005337822.1
OG0009115	XP_006109214.2, XP_006101675.1	XP_021587436.2
OG0009116	XP_006094841.1	XP_040140533.1
OG0009118	XP_006084533.1	XP_005329823.1
OG0009119	XP_023617709.1	XP_005317923.1
OG0009120	XP_006093882.1	XP_005326808.2
OG0009121	XP_023600109.1	XP_040137785.1
OG0009122	XP_014300913.1	XP_021584474.2
OG0009123	XP_006109262.2	XP_040137719.1
OG0009124	XP_006104128.1	XP_005336173.1
OG0009125	XP_006097604.1	XP_021584759.2
OG0009126	XP_006105562.3	XP_005332858.1
OG0009128	XP_023613089.1	XP_005340327.1
OG0009129	XP_023602248.1	XP_005318199.1
OG0009130	XP_006107718.1	XP_040144241.1, XP_005339307.2
OG0009131	XP_023611660.1	XP_005322906.1
OG0009132	XP_006084740.1	XP_040127965.1, XP_005340744.1
OG0009133	XP_006089143.1	XP_040128883.1
OG0009134	XP_006101274.1	XP_040128466.1
OG0009135	XP_006090082.1	XP_005333781.1
OG0009136	XP_006085961.1, XP_006084672.1	XP_013219326.1
OG0009137	XP_006107093.1	XP_005318895.1
OG0009138	XP_006099765.1	XP_005318661.1
OG0009139	XP_023610489.1	XP_005317198.1
OG0009141	XP_023616309.1	XP_013218878.1
OG0009142	XP_006101181.1	XP_005332150.1
OG0009144	XP_006095114.1	XP_005335419.1
OG0009145	XP_014309593.1	XP_005324164.1
OG0009146	XP_014306085.1	XP_021590842.1, XP_005338239.1
OG0009147	XP_023609924.1	XP_005321415.1
OG0009148	XP_023613840.1	XP_040133498.1
OG0009149	XP_014303493.1	XP_005318225.1
OG0009150	XP_006101193.1	XP_005332071.1
OG0009151	XP_006086079.1	XP_005316582.1
OG0009152	XP_006087952.1, XP_006093858.1	XP_005316865.1
OG0009153	XP_006081534.2	XP_021588827.1
OG0009154	XP_023618904.1	XP_005319724.1
OG0009155	XP_023606642.1	XP_040129694.1, XP_005325624.1
OG0009156	XP_006091746.1	XP_005329123.1
OG0009157	XP_006097454.1	XP_005329088.1
OG0009159	XP_006096092.1	NP_001269181.1, XP_013212922.1
OG0009161	XP_023600912.1	XP_005323636.1
OG0009162	XP_023614295.1	NP_001280676.1, XP_040143160.1
OG0009163	XP_023613670.1	XP_040141143.1
OG0009164	XP_023608611.1	XP_021576593.1
OG0009165	XP_006107150.2, XP_023599625.1	XP_005333596.1
OG0009166	XP_023602341.1	XP_040139621.1
OG0009167	XP_023616676.1	XP_005338711.1
OG0009168	XP_006088554.1	XP_005319989.1
OG0009169	XP_014313744.1	XP_040141689.1
OG0009170	XP_014301580.2, XP_006107675.1	XP_040143865.1
OG0009171	XP_006088951.1	XP_013219681.2
OG0009172	XP_023619102.1	XP_021585606.1
OG0009173	XP_006081515.1	XP_040129327.1
OG0009174	XP_023604888.1	XP_040148666.1
OG0009176	XP_006083087.1	XP_040124174.1
OG0009177	XP_023610681.1	XP_005333788.1
OG0009178	XP_006083891.1	XP_040146923.1
OG0009179	XP_014305048.1	XP_005332582.1
OG0009180	XP_006095770.1	XP_005325063.1
OG0009181	XP_023614986.1, XP_006095220.1	XP_005331315.1, XP_040143523.1
OG0009182	XP_006106403.1	XP_005330456.1, XP_040133740.1
OG0009185	XP_023603373.1	XP_005339572.1
OG0009187	XP_006109129.1, XP_006088091.1	XP_040142090.1
OG0009188	XP_006091979.1	XP_005331665.1
OG0009189	XP_014307448.1	XP_005334907.1
OG0009190	XP_006089306.1	XP_013212350.1
OG0009191	XP_006089260.1	XP_005336138.1
OG0009192	XP_023609942.1	XP_040137985.1
OG0009193	XP_023609958.1	XP_005335447.3
OG0009194	XP_006108697.1	XP_040139658.1
OG0009196	XP_023602724.1	XP_040134916.1
OG0009197	XP_023608096.1	XP_013213497.1
OG0009198	XP_006106893.1	XP_040136001.1
OG0009199	XP_006107055.2, XP_006109376.1	XP_005336701.1
OG0009200	XP_023603717.1	XP_040135558.1, XP_040135557.1, XP_040135551.1
OG0009201	XP_014305026.2	XP_005330706.1
OG0009202	XP_006097463.1	XP_005334421.1
OG0009203	XP_014318661.1	XP_040127696.1
OG0009204	XP_023611391.1	XP_040131358.1
OG0009205	XP_006090838.1	XP_040131382.1
OG0009206	XP_006104058.1	XP_040128121.1
OG0009207	XP_006087197.1	XP_005323092.1
OG0009208	XP_006084499.1	XP_005329852.1
OG0009209	XP_023605973.1	XP_040137996.1
OG0009210	XP_006084482.1	XP_040139320.1
OG0009212	XP_023605967.1	XP_021585137.1
OG0009213	XP_023605954.1	XP_040139323.1, XP_005329870.1
OG0009215	XP_006103667.1	XP_005321426.1
OG0009216	XP_014323072.1	XP_005321427.1
OG0009217	XP_023613945.1	XP_013212364.2
OG0009218	XP_023613980.1	XP_040139410.1
OG0009219	XP_023613991.1	XP_013212370.1
OG0009220	XP_023600758.1	XP_005321477.1
OG0009221	XP_023600481.1	XP_040139464.1
OG0009223	XP_014304596.2	XP_040139510.1
OG0009224	XP_006089241.1	XP_040137982.1
OG0009225	XP_023609937.1	XP_005340907.1
OG0009226	XP_023609969.1	XP_005336146.1
OG0009227	XP_006089265.1	XP_005336144.1
OG0009228	XP_006089275.1	XP_021589461.1
OG0009229	XP_023609976.1	XP_005340578.1
OG0009231	XP_023609962.1	XP_013218340.1
OG0009232	XP_006089302.1	XP_005335435.1
OG0009233	XP_006095134.1	XP_005335430.1
OG0009234	XP_023614898.1	XP_040139198.1
OG0009235	XP_014316594.2	XP_040139200.1
OG0009236	XP_023614895.1	XP_005340406.1
OG0009237	XP_023606040.1	XP_040139257.1
OG0009238	XP_023620792.1	XP_040126906.1, XP_040143262.1
OG0009239	XP_023620788.1	XP_021579364.1
OG0009240	XP_006101485.1	XP_005334947.1
OG0009241	XP_006100075.1	XP_040141558.1
OG0009242	XP_006086908.1	XP_005335185.1
OG0009243	XP_023608158.1	XP_040139726.1
OG0009244	XP_006086861.1	XP_005324154.1
OG0009245	XP_023608097.1	XP_021581296.1
OG0009246	XP_023620333.1, XP_023605233.1	XP_040139735.1
OG0009247	XP_023601377.1	XP_005324140.1
OG0009248	XP_006094174.1	XP_005324131.1
OG0009249	XP_014315886.1	XP_021583887.2
OG0009250	XP_023601477.1	XP_040131333.1
OG0009251	XP_014302262.2	XP_005340479.3
OG0009257	XP_023604559.1	XP_040135318.1
OG0009258	XP_006107534.1	XP_040135601.1
OG0009259	XP_014306080.2, XP_006108745.1	XP_005336744.1
OG0009260	XP_023604019.1	XP_005336800.2
OG0009263	XP_006107061.1	XP_040135532.1
OG0009265	XP_006110057.1	XP_005336685.1
OG0009267	XP_023603329.1	XP_005336631.1
OG0009268	XP_023604615.1	XP_005338297.1
OG0009269	XP_023603021.1	XP_040136095.1
OG0009270	XP_023603020.1	XP_005338288.1
OG0009272	XP_014303628.1	XP_021590864.1
OG0009274	XP_006102235.2	XP_013219628.2
OG0009276	XP_006108761.1	XP_040134915.1
OG0009277	XP_006102240.1	XP_040135611.1
OG0009278	XP_023600634.1	XP_040134912.1
OG0009279	XP_014301468.1	XP_005338207.1
OG0009280	XP_023600627.1	XP_040134791.1
OG0009281	XP_023600637.1	XP_040134763.1
OG0009284	XP_014323463.1	XP_005336518.1
OG0009285	XP_023599729.1	XP_005336509.1
OG0009286	XP_014323460.1	XP_013218859.1
OG0009288	XP_023599736.1	XP_005336500.1
OG0009289	XP_014323480.1, XP_023599741.1	XP_005336501.1
OG0009290	XP_023599725.1	XP_021589703.1
OG0009291	XP_014318098.1	XP_013218844.1
OG0009292	XP_006096757.1, XP_006096756.1	XP_040136080.1
OG0009293	XP_023620899.1	XP_005340555.1
OG0009294	XP_006096724.1	XP_005335893.2, XP_005340553.1
OG0009295	XP_006096723.1	XP_005340569.1
OG0009296	XP_023618108.1	XP_021576883.1
OG0009297	XP_006098700.1	XP_005330623.1
OG0009298	XP_023618113.1	XP_005330629.1
OG0009299	XP_014319743.1	XP_040135349.1
OG0009300	XP_006098753.1	XP_013216345.1
OG0009301	XP_006098726.1	XP_005330646.1
OG0009302	XP_023618102.1	XP_040135448.1
OG0009303	XP_006098740.1	XP_005342949.2
OG0009304	XP_014319702.1	XP_021585705.1
OG0009305	XP_014317430.2	XP_013216357.2
OG0009306	XP_006096030.1	XP_005330675.1
OG0009307	XP_014317461.1	XP_005330689.2
OG0009308	XP_006096064.1	XP_040135791.1
OG0009309	XP_006096046.1	XP_040134818.1
OG0009310	XP_006088480.1	XP_005320363.1
OG0009311	XP_006097511.1	XP_005324254.1
OG0009312	XP_023607054.1	XP_040129073.1
OG0009313	XP_023607396.1	XP_005329019.1
OG0009314	XP_014323724.1	XP_005317770.2
OG0009315	XP_006097330.2	XP_005318142.1
OG0009316	XP_023616750.1	XP_021590296.1
OG0009317	XP_006094124.1	XP_005318127.1
OG0009318	XP_023614094.1	XP_021589860.1
OG0009320	XP_023616784.1, XP_006097301.2	XP_005317759.1
OG0009321	XP_006097346.2	XP_040144115.1, XP_021588822.1
OG0009322	XP_006094134.3	XP_005317596.1
OG0009323	XP_006104005.1	XP_005317573.1
OG0009324	XP_006086766.1	XP_021585900.1
OG0009325	XP_023607993.1	XP_005330884.1
OG0009326	XP_006086740.1	XP_005330879.1
OG0009327	XP_006100327.1	XP_040134076.1
OG0009328	XP_006100330.1	XP_005320324.1
OG0009329	XP_006094338.1	XP_013214284.2
OG0009330	XP_006086735.1	XP_005330872.1
OG0009331	XP_014309420.1	XP_005334337.1
OG0009332	XP_006093791.1	XP_021582358.1
OG0009333	XP_023618297.1	XP_040133788.1
OG0009334	XP_006088474.1	XP_021588098.1
OG0009335	XP_023617726.1	XP_005320332.1
OG0009336	XP_023609322.1	XP_040133698.1
OG0009337	XP_006088464.1	XP_005320349.1
OG0009338	XP_023609327.1	XP_021578721.1
OG0009339	XP_006088497.1	XP_005320389.1
OG0009340	XP_023617545.1	XP_021578740.1
OG0009341	XP_014309315.1	XP_021583390.1
OG0009342	XP_006086560.1	XP_005327341.1
OG0009343	XP_014321725.2, XP_006086541.1	XP_005327364.1
OG0009344	XP_006086547.1	XP_005327359.1
OG0009345	XP_006097516.1	XP_005324256.1
OG0009346	XP_006097514.1	XP_013213548.1
OG0009347	XP_014318679.1	XP_040129492.1
OG0009348	XP_023602380.1	XP_040129075.1
OG0009349	XP_014303229.1	XP_005319681.1
OG0009350	XP_023603850.1	XP_005319669.2
OG0009351	XP_006081486.1	XP_005319649.1
OG0009352	XP_023607364.1	XP_040129735.1, XP_005319644.1
OG0009353	XP_006081472.1	XP_040129770.1
OG0009354	XP_014307909.1	XP_040129627.1
OG0009355	XP_006081448.1	XP_005319605.1
OG0009356	XP_023606984.1	XP_005319599.1
OG0009357	XP_014307654.1, XP_023606968.1	XP_005319598.1
OG0009358	XP_014307438.1	XP_021584536.1
OG0009359	XP_006081410.1	XP_005329022.1
OG0009360	XP_023606644.1	XP_005329020.2
OG0009361	XP_006081399.1	XP_005329015.1
OG0009362	XP_014307152.1	XP_005329007.1
OG0009363	XP_014320228.1	XP_013221325.1
OG0009364	XP_023618625.1	XP_005318302.1
OG0009365	XP_006099276.1	XP_005318300.1
OG0009366	XP_006106711.1	XP_005318277.1
OG0009367	XP_006106338.1	XP_005318259.1
OG0009368	XP_023603267.1	XP_005318252.1
OG0009369	XP_006103121.1	XP_005318241.1
OG0009370	XP_014300982.1	XP_040134963.1
OG0009371	XP_006103127.1	XP_005318235.1
OG0009372	XP_006106033.2	XP_021576918.1
OG0009373	XP_006109141.3	XP_005318214.1
OG0009374	XP_014315951.1	XP_021590993.1
OG0009375	XP_014315973.1	XP_005317820.1
OG0009376	XP_006094297.1	XP_021590828.1
OG0009378	XP_006094311.1	XP_005317802.1
OG0009379	XP_006094335.2	XP_005317786.2
OG0009380	XP_014323744.1	XP_040144203.1
