Orthogroup	Myotis_lucifugus	Sus_scrofa
OG0006683	XP_023605909.1	XP_001925353.2
OG0006684	XP_006084439.2	XP_001925827.2
OG0006685	XP_006089308.1, XP_006088100.1	XP_001928235.1
OG0006687	XP_006099191.1	XP_003127843.1
OG0006688	XP_006104211.1	XP_003481423.1
OG0006689	XP_006093400.1	XP_003125579.1, NP_001302735.1
OG0006690	XP_006086366.1	XP_020944593.1
OG0006693	XP_006108092.1, XP_023604462.1	XP_020946117.1
OG0006694	XP_023603666.1	XP_020944356.1, NP_999216.1
OG0006695	XP_006107625.1	XP_013851856.1
OG0006696	XP_006107631.1	XP_020946182.1
OG0006697	XP_023604066.1	XP_001925315.1
OG0006698	XP_023604062.1	XP_003125485.1
OG0006699	XP_014305556.1, XP_023604473.1	XP_005656292.2, NP_001230476.1
OG0006700	XP_006108117.1	NP_001231397.1, XP_020953951.1
OG0006701	XP_006088531.1	XP_020956015.1, NP_001231272.1, NP_001231273.1
OG0006702	XP_023620563.1	XP_005666692.1
OG0006703	XP_023614071.1	XP_003482429.2
OG0006705	XP_006098763.1	XP_020934450.1
OG0006706	XP_006100256.1	XP_020939039.1
OG0006707	XP_006100277.1	XP_003354214.3
OG0006708	XP_006088392.3	XP_020934480.1
OG0006709	XP_006088394.1	XP_020934184.1, NP_001231105.1
OG0006710	XP_006088433.1	XP_003134728.1
OG0006711	XP_023603207.1	XP_020934568.1
OG0006712	XP_023609578.1, XP_023618493.1	XP_003130265.3
OG0006713	XP_006085000.1	XP_020958021.1
OG0006714	XP_023606449.1	NP_001240753.1, XP_020957837.1
OG0006716	XP_014307912.1	XP_020919047.1
OG0006717	XP_006088833.1	XP_020934492.1
OG0006718	XP_006088807.1	NP_001231456.1
OG0006719	XP_023609592.1	NP_001107749.1
OG0006720	XP_006088798.1	XP_020934115.1
OG0006722	XP_023606801.1	XP_020934734.1
OG0006723	XP_014312847.1	XP_005673261.1, NP_001231829.1
OG0006724	XP_006090567.1	XP_013841132.1, XP_005673269.1
OG0006726	XP_014311312.2	XP_003130329.3
OG0006727	XP_006084076.1	XP_001927163.3
OG0006728	XP_023614279.1	XP_005665266.1
OG0006729	XP_014310091.1	XP_005665476.1
OG0006730	XP_014310054.2	XP_020948941.1, NP_001171388.1
OG0006731	XP_006087345.1	XP_020952336.1
OG0006732	XP_023608435.1	XP_003482142.4
OG0006733	XP_023617697.1	XP_020952416.1
OG0006734	XP_023617683.1, XP_006108923.2	XP_020952441.1
OG0006735	XP_006087520.1	XP_005656370.2
OG0006736	XP_014310158.1	XP_020954951.1
OG0006737	XP_006084101.1	XP_003126804.1
OG0006738	XP_014306979.2	XP_020948471.1
OG0006739	XP_006084055.1	NP_001230564.1, XP_005655775.1
OG0006740	XP_006084193.1	XP_003126763.1
OG0006741	XP_014307222.1	XP_003126756.1
OG0006742	XP_006084125.2	XP_020948293.1
OG0006743	XP_023610555.1	NP_001171398.1
OG0006744	XP_023609095.1	NP_001231849.1, XP_020956012.1
OG0006745	XP_023611231.1	XP_020956144.1, NP_001001545.1
OG0006746	XP_014312345.1	XP_003483448.3
OG0006747	XP_023605204.1	NP_001005156.1
OG0006748	XP_023614648.1	XP_020934554.1
OG0006749	XP_006094805.1	NP_001302503.1
OG0006750	XP_006094793.1	XP_020934850.1
OG0006751	XP_006094789.1	XP_020934852.1
OG0006752	XP_006101397.1	XP_003134668.2
OG0006753	XP_006088447.2	NP_999501.1, XP_013841040.1
OG0006755	XP_006088387.1, XP_006088386.1, XP_023605500.1	XP_003134698.1
OG0006756	XP_014321095.2	XP_003123646.3
OG0006757	XP_014311314.1	XP_005667826.1
OG0006758	XP_023606775.1	XP_020934580.1, XP_020934579.1, XP_020934578.1, XP_005657770.1
OG0006759	XP_014306175.2	XP_020934286.1
OG0006760	XP_006097119.1	XP_020933697.1
OG0006761	XP_023607598.1	NP_999122.1
OG0006762	XP_006086313.1	NP_001231556.1
OG0006763	XP_014309087.1	XP_020931441.1
OG0006764	XP_006110019.1	XP_005671863.1
OG0006765	XP_023603959.1	XP_020932806.1, NP_001103890.1
OG0006766	XP_006092754.2, XP_014306488.1	XP_005671779.1
OG0006767	XP_023612947.1	XP_005671778.2
OG0006768	XP_006092734.1	XP_013839506.1
OG0006769	XP_006100361.1	XP_001927367.2
OG0006770	XP_014321220.2	XP_005671724.1, NP_001171394.1
OG0006771	XP_023602932.1, XP_006106381.2	NP_001033054.1
OG0006773	XP_014323162.1	XP_020943501.1
OG0006774	XP_006096075.1	XP_003125390.1
OG0006775	XP_023612227.1	XP_020943445.1
OG0006776	XP_006091763.1, XP_006091764.1	XP_003125411.1
OG0006777	XP_014313833.1	XP_020941183.1
OG0006778	XP_006099882.1	XP_020919098.1, XP_020943351.1, XP_020943350.1
OG0006779	XP_006099898.1	XP_003481316.3
OG0006780	XP_023614396.1	XP_020943319.1
OG0006781	XP_006083520.1	XP_013851673.2
OG0006782	XP_006083499.1	XP_003125258.1
OG0006783	XP_014303352.1	XP_005662644.1
OG0006784	XP_006109822.1	XP_020942718.1
OG0006785	XP_023620180.1, XP_006100925.1	XP_020941411.1, NP_001230562.1
OG0006786	XP_006100921.1	XP_020942690.1
OG0006787	XP_006105775.1	XP_020942685.1
OG0006788	XP_014302542.1	XP_005662332.1
OG0006789	XP_023602831.1	XP_003354790.1
OG0006790	XP_023600044.1, XP_023618992.1	XP_020942970.1
OG0006791	XP_023616401.1	NP_001302595.1
OG0006792	XP_006096834.1	XP_003125055.4
OG0006793	XP_006106828.1	XP_013851515.1, XP_003481234.1
OG0006795	XP_023603430.1	XP_005663606.1
OG0006796	XP_006097552.1	XP_001929392.3
OG0006797	XP_006097548.1	XP_013852689.1
OG0006798	XP_023617001.1	XP_003355276.1
OG0006799	XP_023617007.1	XP_020945627.1, NP_999545.1
OG0006800	XP_006097531.1	XP_001926798.4, NP_001116634.1
OG0006801	XP_006096934.1	XP_003481520.1
OG0006802	XP_023615092.1	XP_005663543.1
OG0006804	XP_023620869.1	XP_003122536.1
OG0006805	XP_006085436.1	XP_003357559.1
OG0006807	XP_023606776.1	XP_020934800.1
OG0006808	XP_023606793.1	XP_020919236.1
OG0006809	XP_014308275.1	XP_020919229.1
OG0006810	XP_014308290.1	XP_020958259.1
OG0006811	XP_006107760.1	NP_001129435.1
OG0006813	XP_014306715.1	XP_003124271.1
OG0006815	XP_023600735.1	NP_001230572.1, XP_005661047.1
OG0006816	XP_006091908.1	XP_003122755.2
OG0006817	XP_014314000.1, XP_014314002.1	XP_020938694.1
OG0006818	XP_023612366.1	XP_003353925.2
OG0006819	XP_014314035.2	XP_020938733.1
OG0006820	XP_006092039.2	NP_001231481.1, XP_013849788.1
OG0006821	XP_006092045.1	XP_013849816.2
OG0006822	XP_014314088.1	XP_005661020.2
OG0006823	XP_023612446.1	XP_020938803.1
OG0006825	XP_023617566.1	XP_020938319.1
OG0006826	XP_006102554.1	XP_003122503.2
OG0006827	XP_023599624.1, XP_014323332.1, XP_006102560.1	XP_005660690.1
OG0006828	XP_014322491.1	XP_003122539.1
OG0006829	XP_006101657.2	XP_020938464.1, XP_003480720.1
OG0006830	XP_006101621.1	NP_001107753.1
OG0006831	XP_014302178.1, XP_006104421.1	XP_003480725.1
OG0006832	XP_006104417.1	XP_013849560.1, XP_003122586.1
OG0006833	XP_006104390.1	XP_005660781.1
OG0006834	XP_023601395.1	XP_003122599.2
OG0006835	XP_006106597.1	XP_013849609.2
OG0006836	XP_006105656.1	XP_020938558.1
OG0006837	XP_023610459.1	XP_003129225.4
OG0006838	XP_006081749.1	XP_020957249.1
OG0006839	XP_006108489.1	XP_013853647.2
OG0006840	XP_006098552.1	XP_003133306.1
OG0006841	XP_014319592.1	XP_003359765.2
OG0006842	XP_006091339.1	XP_013852782.1
OG0006843	XP_023609802.1	XP_020924783.1
OG0006844	XP_023620438.1	XP_005654762.1
OG0006845	XP_023603591.1	XP_020924420.1
OG0006846	XP_014322679.1	XP_020939914.1, XP_020939926.1
OG0006847	XP_006083864.1	NP_001247408.1, XP_020924079.1
OG0006848	XP_006083884.1	XP_020925006.1
OG0006849	XP_006083888.3	XP_020925005.1
OG0006850	XP_023605188.1	XP_020925002.1
OG0006851	XP_014306832.1	XP_001928927.2
OG0006852	XP_023605486.1	NP_001136305.1, XP_020923980.1
OG0006853	XP_023605205.1	XP_020926709.1
OG0006854	XP_023619825.1, XP_023604739.1	XP_013837355.1
OG0006855	XP_023609805.1	XP_005669774.2
OG0006856	XP_014313192.1	XP_020924655.1
OG0006857	XP_023603014.1	XP_013837162.1
OG0006858	XP_023604361.1	XP_013837146.1
OG0006859	XP_023604362.1	XP_003132266.1
OG0006860	XP_023603519.1	XP_020924397.1
OG0006863	XP_023616640.1	XP_020924295.1
OG0006864	XP_006100471.1	XP_005654976.1
OG0006865	XP_014321344.1	XP_003123564.1
OG0006867	XP_014304431.1	XP_005654955.1
OG0006868	XP_006107112.3	XP_003123548.1
OG0006869	XP_023604856.1	XP_020939232.1
OG0006870	XP_006099716.1	XP_013850083.2
OG0006871	XP_006099709.1	NP_999500.1, XP_005661255.1
OG0006872	XP_023619705.1	XP_020939349.1
OG0006873	XP_006100375.1	XP_003123395.1
OG0006874	XP_006105095.1	XP_003123376.1
OG0006875	XP_014302731.1	XP_005652945.3
OG0006876	XP_023601888.1	XP_003123366.1
OG0006877	XP_006105083.3	XP_003123371.1
OG0006878	XP_023601559.1	NP_001231527.1, XP_005654813.1
OG0006880	XP_014301936.1	XP_020939440.1
OG0006881	XP_014306761.1, XP_006107698.1	XP_003123199.2
OG0006883	XP_023620410.1	XP_020939664.1
OG0006884	XP_014304353.1	XP_020939710.1
OG0006885	XP_006105976.1	XP_003123108.1
OG0006886	XP_014322656.1	XP_020939927.1
OG0006887	XP_023599051.1, XP_014311511.1	NP_999572.1
OG0006888	XP_006093344.1, XP_023599072.1	XP_020932343.1, NP_001116558.1
OG0006889	XP_006094701.3	XP_020917882.1, XP_020918015.1
OG0006890	XP_006109994.1	XP_003122955.1
OG0006891	XP_006094582.1	XP_013844953.2
OG0006892	XP_006094611.1	XP_020918023.1, XP_020958329.1
OG0006893	XP_006094847.1	XP_020938910.1
OG0006894	XP_023613058.1	XP_003482645.1
OG0006895	XP_006092929.1	NP_001106917.1
OG0006896	XP_023613133.1	XP_020918270.1
OG0006897	XP_014314780.1	XP_003482629.1
OG0006898	XP_006098527.1, XP_014312986.1, XP_014308998.1	XP_013834646.1
OG0006899	XP_006091129.1	XP_003129736.3
OG0006900	XP_006091127.1	XP_005667223.1
OG0006901	XP_023611692.1	XP_020918216.1, XP_020919594.1
OG0006902	XP_023613185.1	XP_020918192.1
OG0006903	XP_006094576.1	XP_005653698.1
OG0006904	XP_023613899.1	XP_013849947.2
OG0006907	XP_006092858.1	XP_013834737.2
OG0006908	XP_023616617.1	XP_020921550.1
OG0006909	XP_023604874.1	XP_005652397.2
OG0006910	XP_006096430.1	NP_001127819.1, XP_020920772.1
OG0006911	XP_014309001.2	XP_001926612.1
OG0006912	XP_006086102.1	XP_020921440.1
OG0006913	XP_023619956.1	XP_020921476.1
OG0006914	XP_006101519.1	XP_020921525.1
OG0006915	XP_023606101.1	XP_020957533.1
OG0006916	XP_023608233.1	NP_001230350.1
OG0006917	XP_014309692.1	XP_005653887.1
OG0006918	XP_023599262.1, XP_014306292.2, XP_023604534.1	NP_001038057.1
OG0006919	XP_006102103.1	XP_020921643.1
OG0006920	XP_014311299.1	XP_003358647.1
OG0006921	XP_023618673.1, XP_014320269.1	XP_013837577.2
OG0006922	XP_006100676.1	XP_005657124.1, XP_020927385.1, XP_003358435.1, XP_020927384.1
OG0006923	XP_006097161.1	XP_005652447.1
OG0006924	XP_006099818.1	XP_003132153.5
OG0006925	XP_023619169.1	XP_020927337.1
OG0006926	XP_006099815.1	NP_001137400.1
OG0006927	XP_014323142.2	XP_005669452.1, NP_999201.1
OG0006928	XP_006083725.1	XP_020925336.1, XP_020925337.1
OG0006929	XP_006083737.1, XP_014306129.1	XP_020926998.1
OG0006930	XP_006083763.1	XP_020925115.1
OG0006931	XP_023605335.1	XP_020926781.1, XP_020926780.1, XP_020926782.1
OG0006932	XP_014306895.1	XP_003358619.3
OG0006933	XP_006088724.1	XP_003132530.1
OG0006934	XP_006090385.1	NP_001231076.1
OG0006935	XP_014312058.1	XP_013840697.2
OG0006936	XP_006091406.1, XP_023611948.1	XP_003134532.1
OG0006937	XP_023608983.1	XP_020933613.1
OG0006938	XP_006096485.1	XP_020932872.1
OG0006939	XP_006096484.1	XP_003134359.3
OG0006941	XP_006096467.1	XP_020933236.1
OG0006942	XP_006096465.1	NP_001177141.1
OG0006943	XP_006096451.1	NP_001231414.1, XP_005672834.1
OG0006944	XP_023616056.1	XP_020932924.1, NP_001231234.1
OG0006945	XP_023610107.1	XP_003134389.2
OG0006946	XP_006089452.1	XP_020933500.1
OG0006947	XP_006089459.1	XP_005672882.2
OG0006948	XP_023610133.1	NP_001335829.1, XP_013840728.1
OG0006949	XP_006089630.1	XP_020933638.1
OG0006950	XP_006089491.1	XP_020932881.1, NP_001172065.1
OG0006951	XP_006089508.1	NP_001231554.1
OG0006952	XP_006089530.1	NP_001090931.2
OG0006953	XP_006089541.1	XP_020933786.1
OG0006954	XP_023610262.1	XP_020933548.1
OG0006955	XP_006089572.1	XP_020933560.1
OG0006956	XP_006089579.1	XP_005672969.1, NP_001230295.1
OG0006957	XP_023610264.1	NP_001279034.1, XP_020932880.1
OG0006958	XP_006089586.1	XP_020932875.1, NP_999106.1
OG0006959	XP_023599237.1	XP_020933799.1
OG0006960	XP_023599241.1, XP_014306677.2	XP_005672984.1, NP_001152779.1
OG0006961	XP_006085230.1	XP_020933791.1
OG0006962	XP_006085241.1	XP_020934047.1
OG0006963	XP_023606573.1, XP_023612037.1	NP_001231398.1
OG0006964	XP_023612036.1	XP_005673008.1, NP_001038036.1
OG0006965	XP_023612021.1, XP_006091481.1	XP_020933636.1
OG0006966	XP_006091478.1	XP_020933637.1
OG0006967	XP_023611995.1	XP_013840856.1
OG0006969	XP_023611949.1	XP_003484024.2
OG0006970	XP_023617493.1	NP_001230144.1
OG0006971	XP_023617523.1	XP_020932946.1, NP_999383.1
OG0006972	XP_023617516.1	XP_020933614.1
OG0006973	XP_006099158.1	NP_999240.2
OG0006974	XP_014320133.1	NP_001116632.1
OG0006975	XP_006095480.1	NP_001098782.1
OG0006976	XP_023615191.1, XP_023615192.1	XP_013840961.1
OG0006977	XP_023601283.1	XP_003127524.2
OG0006980	XP_023608881.1	XP_020928846.1
OG0006981	XP_006100785.1	XP_020927842.1, NP_001037998.1
OG0006982	XP_014308503.1	XP_020920876.1, XP_020920877.1, XP_020920875.1, XP_020920874.1
OG0006983	XP_006085619.1	NP_001182439.1
OG0006986	XP_023606884.1	XP_020921666.1
OG0006987	XP_006081952.1	XP_020928885.1
OG0006988	XP_006081957.1, XP_023609266.1	XP_020928095.1
OG0006989	XP_023608826.1	XP_005657322.3, NP_001090927.1
OG0006990	XP_006082007.1	NP_001230501.1, XP_005657307.2
OG0006991	XP_023614871.1	XP_003132864.3
OG0006992	XP_023614887.1	XP_005670491.2
OG0006993	XP_014321654.1	XP_020928681.1, XP_020937651.1
OG0006994	XP_006100794.1	NP_001193269.1
OG0006995	XP_014323788.1	NP_001172031.1
OG0006996	XP_006082712.1	XP_001926541.1, XP_020931294.1
OG0006997	XP_014322434.1, XP_006083049.1	XP_003133824.1
OG0006998	XP_023599933.1	NP_001177212.1, XP_020930253.1
OG0006999	XP_023599157.1	XP_020931688.1
OG0007000	XP_006083673.1	XP_020937013.1, XP_020921225.1
OG0007001	XP_014301637.2	NP_999347.1
OG0007002	XP_006103895.1	NP_001335893.1, XP_020927832.1
OG0007003	XP_023601847.1, XP_006094945.1	XP_020929079.1
OG0007004	XP_006099081.1	NP_001172064.1
OG0007005	XP_006099094.1	XP_020929490.1
OG0007006	XP_014319374.1, XP_006109239.1	XP_003132941.3
OG0007007	XP_006096623.2	NP_001230337.1, XP_020927552.1
OG0007008	XP_023616180.1	NP_001107742.2
OG0007009	XP_023616175.1	XP_003483491.1
OG0007010	XP_006098376.1	XP_020929393.1, XP_020937776.1
OG0007012	XP_006106906.1	XP_020928195.1
OG0007013	XP_006107520.1	NP_001171999.1, XP_005670990.1
OG0007015	XP_014320507.2	XP_013838651.2
OG0007016	XP_006099584.1	XP_003133046.2
OG0007017	XP_023618989.1	XP_001929601.1
OG0007018	XP_014301230.1	XP_020927846.1, NP_001038039.1
OG0007019	XP_023600761.1	XP_005671307.1, XP_020928352.1, XP_020928353.1
OG0007020	XP_006096691.1	XP_020928914.1, XP_020928913.1
OG0007021	XP_006095789.1	XP_001926545.3, XP_005652620.1
OG0007022	XP_023612503.1	XP_020948119.1
OG0007023	XP_023615723.1	XP_020948107.1
OG0007024	XP_014317527.1	XP_001926415.2
OG0007025	XP_023615717.1	NP_001182253.1, XP_020946636.1
OG0007026	XP_023605734.1	NP_001231175.1, XP_013842751.1
OG0007027	XP_006084239.1, XP_006084240.1	XP_003126588.2
OG0007028	XP_006084297.2	XP_020948020.1
OG0007029	XP_006084337.1	NP_999270.1, XP_020946789.1
OG0007030	XP_006090738.1	XP_003126494.3
OG0007031	XP_023611296.1	XP_020947912.1
OG0007032	XP_023600118.1	XP_013853239.1
OG0007033	XP_014309560.1	NP_001106908.2
OG0007034	XP_006086793.1	XP_020948215.1
OG0007035	XP_014309557.2	NP_001244204.1, XP_020946502.1
OG0007036	XP_006086783.1	XP_020948226.1
OG0007037	XP_014313635.1	XP_005655770.2
OG0007038	XP_006091604.1	NP_001231542.1
OG0007039	XP_006091612.1	NP_001108148.1, XP_020946528.1
OG0007040	XP_014317214.1	XP_013843727.2
OG0007041	XP_006095816.1	XP_003126242.1
OG0007043	XP_023607064.1	XP_020948160.1
OG0007044	XP_006092206.1	XP_020948159.1
OG0007045	XP_023620473.1	XP_001926452.3
OG0007046	XP_006090060.1	XP_001927669.1
OG0007047	XP_014312412.1	XP_005671358.1, NP_999318.1
OG0007049	XP_006090010.1	XP_020927928.1
OG0007050	XP_014312372.2, XP_006109186.1	XP_003359370.2, XP_005671439.2, XP_005671438.2
OG0007051	XP_014322597.1	XP_020928329.1
OG0007052	XP_023615583.1	XP_020928399.1
OG0007053	XP_006095996.1	XP_001927323.2
OG0007054	XP_014317410.1	NP_999215.1
OG0007055	XP_006088192.1	XP_001928365.1
OG0007056	XP_023609138.1	XP_001927062.6
OG0007057	XP_023609100.1	NP_001171383.1
OG0007058	XP_023609165.1	XP_001925670.2
OG0007059	XP_006107346.2	XP_001925740.1, XP_005671567.1
OG0007060	XP_023618433.1	XP_020929627.1
OG0007061	XP_006096020.1	XP_020938155.1
OG0007062	XP_023606670.1	XP_020945001.1
OG0007063	XP_006085370.1	XP_001927868.3, XP_013852192.1
OG0007064	XP_023611247.1, XP_006090683.1	NP_001177125.1
OG0007065	XP_023611198.1	XP_005663091.1
OG0007066	XP_006109125.3, XP_006086421.1	XP_005663085.1
OG0007067	XP_006102196.1, XP_023599331.1	XP_003361242.1
OG0007068	XP_014315182.1	XP_020944783.1
OG0007069	XP_006102254.3, XP_014303015.2	XP_020944744.1
OG0007070	XP_023604717.1, XP_023599376.1	XP_001925076.4
OG0007071	XP_006109909.2	XP_001927531.2
OG0007072	XP_006087545.1, XP_006087543.1	XP_020953969.1
OG0007073	XP_023613368.1	XP_013848618.1
OG0007074	XP_006109705.1	XP_020918345.1, NP_001231091.1
OG0007075	XP_023602309.1	NP_999164.2, XP_020938217.1
OG0007076	XP_006086034.1	XP_020951293.1
OG0007077	XP_006086022.1	XP_013848452.1, XP_020951162.1
OG0007078	XP_006085994.1	XP_003480407.1
OG0007079	XP_006085985.1	XP_020950611.1
OG0007080	XP_006085978.1	XP_020950488.1
OG0007081	XP_006085964.1, XP_023611649.1	NP_001106154.1
OG0007082	XP_006104743.1	XP_005659606.1
OG0007083	XP_006104734.1	XP_003121517.2
OG0007085	XP_014315275.1	XP_020949569.1
OG0007086	XP_006093461.1	XP_003121513.1
OG0007087	XP_006093453.1	NP_001335832.1, XP_020939024.1
OG0007088	XP_006087896.1	NP_001116693.1, XP_020953572.1
OG0007089	XP_006087923.1	XP_020953978.1, NP_999592.1
OG0007090	XP_006087924.2	XP_020954713.1
OG0007091	XP_023608905.1	XP_003128531.3
OG0007092	XP_006087965.1	NP_001230221.1
OG0007094	XP_006093772.1	XP_020925498.1
OG0007095	XP_023620361.1	XP_020927017.1
OG0007096	XP_014318342.1	XP_013837997.1
OG0007097	XP_006097072.1	NP_001090986.1, XP_020923831.1
OG0007098	XP_023604810.1	XP_003358968.1
OG0007099	XP_014302135.1	XP_013845645.1
OG0007100	XP_023601372.1	XP_020926605.1
OG0007102	XP_006101916.1	XP_013838032.2
OG0007103	XP_014322432.1, XP_023600966.1	NP_001231165.1
OG0007104	XP_014303069.1	XP_005657217.2
OG0007105	XP_006105474.1	NP_999108.1
OG0007106	XP_023619343.1	XP_003359054.1
OG0007107	XP_023619298.1	XP_020927183.1
OG0007108	XP_023601736.1	XP_020938158.1
OG0007109	XP_014317414.1, XP_023611120.1	XP_003132793.4
OG0007110	XP_023601750.1, XP_023620615.1	XP_020957331.1, XP_020957332.1
OG0007111	XP_014322181.1	XP_013844801.1
OG0007112	XP_006101443.1	XP_003129303.1
OG0007113	XP_006096655.1	NP_001107755.1, XP_020955926.1
OG0007114	XP_014321206.1	XP_003129361.1
OG0007115	XP_014307572.1	XP_005667049.2
OG0007116	XP_006084676.1	XP_020957423.1, XP_020957421.1
OG0007117	XP_023606060.1	NP_001123425.1, XP_005667066.1
OG0007118	XP_006084631.1	NP_001037999.1, XP_020956176.1
OG0007119	XP_006084627.1	XP_020957463.1
OG0007120	XP_023606071.1	NP_001193317.1
OG0007121	XP_023603144.1	XP_003482466.3
OG0007122	XP_006103563.1	XP_020957107.1, XP_020957106.1
OG0007123	XP_023613073.1	NP_001193273.1
OG0007124	XP_023611123.1	XP_020924022.1, NP_001182264.1
OG0007126	XP_006094752.1	XP_020926323.1
OG0007127	XP_023617859.1, XP_023604619.1	XP_020926169.1
OG0007128	XP_006098422.2	XP_003132743.1
OG0007129	XP_014316135.1	NP_001230409.1, XP_020924151.1
OG0007130	XP_006096893.1	XP_005670266.1
OG0007131	XP_023616422.1	XP_020926004.1
OG0007132	XP_006090965.1	NP_001116684.1
OG0007133	XP_006090971.1	XP_020925982.1
OG0007134	XP_006091004.1	NP_001090983.1, XP_020923830.1
OG0007135	XP_023613124.1, XP_006107721.1, XP_023613072.1	XP_020925918.1
OG0007136	XP_014314723.1	NP_001231644.1, XP_020923883.1
OG0007137	XP_023613065.1	XP_005670190.1, NP_001106911.1
OG0007138	XP_006084836.1	NP_001155116.2, XP_020924001.1
OG0007139	XP_006095450.1	XP_020932510.1
OG0007140	XP_006084958.1	XP_020925519.1
OG0007141	XP_023606394.1	XP_020925568.1
OG0007142	XP_023606382.1	XP_013837706.1
OG0007143	XP_023606271.1, XP_006109404.1	XP_020925648.1
OG0007144	XP_006084876.1	XP_005652418.1, NP_001231275.1
OG0007145	XP_023599769.1	XP_020925390.1
OG0007146	XP_014304848.1	XP_003358728.2
OG0007147	XP_023609653.1, XP_014306157.2	XP_013845582.1, NP_001231518.1
OG0007148	XP_023607132.1, XP_006085780.1	XP_020953623.1, NP_001240281.1
OG0007150	XP_023618798.1	XP_020955790.1
OG0007151	XP_014314822.1	XP_020955848.1
OG0007152	XP_023602431.1, XP_014306189.2, XP_014303284.2, XP_023602432.1	XP_020954082.1, XP_020954081.1
OG0007153	XP_014320059.1	XP_005665754.1
OG0007154	XP_023613161.1	XP_020953805.1, NP_001138494.1
OG0007155	XP_014323594.1	XP_013839737.1
OG0007156	XP_006083285.1, XP_006109165.2	XP_020930448.1
OG0007157	XP_006083276.1	XP_003359584.2, XP_013839642.1
OG0007158	XP_006083271.1	XP_005671938.1, NP_001093664.1
OG0007159	XP_023599353.1	XP_020930449.1
OG0007160	XP_023599255.1	NP_001230760.1
OG0007161	XP_023599196.1	XP_020931560.1
OG0007162	XP_006083092.1	XP_003359630.1
OG0007163	XP_014322418.1	XP_020931131.1
OG0007164	XP_023618849.1, XP_014305752.1	XP_020931718.1
OG0007165	XP_023618867.1	XP_020931391.1
OG0007167	XP_014317151.1	XP_020930304.1, NP_001230594.1
OG0007168	XP_006082515.1	XP_020931908.1, XP_020931906.1, XP_020931907.1
