Orthogroup	Myotis_lucifugus	Ursus_americanus
OG0006609	XP_023617996.1	XP_045636101.1
OG0006610	XP_023599547.1	XP_045635506.1
OG0006611	XP_023612998.1	XP_045635936.1, XP_045635935.1
OG0006612	XP_006092805.1	XP_045635927.1, XP_045635928.1
OG0006613	XP_006098415.1	XP_045627694.1
OG0006614	XP_023620030.1	XP_045627769.1
OG0006615	XP_006107981.3	XP_045627806.1
OG0006617	XP_006097791.1	XP_045627791.1
OG0006618	XP_006097789.1	XP_045627752.1
OG0006619	XP_006102864.3	XP_045627561.1
OG0006620	XP_006083480.2	XP_045627592.1
OG0006621	XP_023602598.1	XP_045643929.1, XP_045643930.1
OG0006622	XP_023599490.1	XP_045631943.1
OG0006623	XP_006083351.1	XP_045644045.1
OG0006624	XP_023602020.1	XP_045644078.1
OG0006625	XP_014314856.2	XP_045644168.1
OG0006626	XP_023618027.1	XP_045635802.1
OG0006627	XP_023601820.1	XP_045643913.1
OG0006628	XP_014303339.2	XP_045635046.1, XP_045635045.1
OG0006629	XP_006081162.1	XP_045650818.1
OG0006630	XP_006081156.1	XP_045650800.1
OG0006631	XP_006086643.1	XP_045650625.1, XP_045650624.1
OG0006632	XP_006086598.1	XP_045650561.1
OG0006633	XP_006086590.1	XP_045650540.1
OG0006634	XP_023599795.1, XP_006102772.1, XP_023599796.1	XP_045636514.1
OG0006635	XP_006102740.1	XP_045636690.1, XP_045636689.1
OG0006636	XP_006103277.1	XP_045636492.1
OG0006638	XP_006096538.2	XP_045636324.1
OG0006639	XP_006088146.1	XP_045636500.1
OG0006640	XP_006088129.1, XP_006108970.2	XP_045636599.1
OG0006642	XP_023609059.1	XP_045670734.1
OG0006643	XP_023609034.1	XP_045670806.1
OG0006644	XP_014302640.2	XP_045647055.1
OG0006645	XP_006091148.1	XP_045647145.1
OG0006646	XP_023608456.1	XP_045655421.1
OG0006647	XP_023613487.1	XP_045658448.1
OG0006648	XP_006102762.1	XP_045636686.1
OG0006649	XP_006096546.1	XP_045636243.1
OG0006650	XP_006104718.1	XP_045656306.1
OG0006651	XP_023600937.1	XP_045656516.1
OG0006652	XP_023601599.1	XP_045651641.1
OG0006653	XP_023601588.1	XP_045651582.1
OG0006655	XP_006109304.3, XP_014306000.2	XP_045651550.1
OG0006656	XP_023601427.1	XP_045651535.1
OG0006657	XP_014302215.1	XP_045651687.1
OG0006658	XP_023602271.1	XP_045651456.1
OG0006659	XP_006106203.2	XP_045651437.1
OG0006660	XP_023620555.1	XP_045627984.1
OG0006661	XP_023620550.1	XP_045628018.1
OG0006662	XP_014322091.1	XP_045633771.1
OG0006663	XP_014305353.1	XP_045633774.1
OG0006664	XP_023602412.1	XP_045632996.1
OG0006665	XP_006100664.1	XP_045656884.1
OG0006666	XP_023619900.1	XP_045656931.1
OG0006667	XP_006100645.1	XP_045657196.1
OG0006668	XP_023618059.1	XP_045657606.1
OG0006669	XP_023619106.1	XP_045657779.1
OG0006670	XP_023619116.1	XP_045657894.1
OG0006671	XP_023611336.1	XP_045658727.1
OG0006672	XP_006089385.1, XP_006089384.1	XP_045659205.1
OG0006673	XP_023610051.1	XP_045659766.1
OG0006674	XP_023610056.1	XP_045659831.1
OG0006675	XP_023610969.1	XP_045659977.1
OG0006676	XP_014302732.1	XP_045630518.1
OG0006677	XP_006090418.1	XP_045660165.1, XP_045660170.1
OG0006678	XP_006098625.1	XP_045662946.1
OG0006679	XP_014319661.1	XP_045662944.1
OG0006680	XP_023620362.1, XP_006098067.2	XP_045662930.1
OG0006681	XP_006098070.1, XP_023617537.1	XP_045662925.1
OG0006682	XP_014322557.2	XP_045654351.1
OG0006682	XP_023620895.1	XP_045654346.1, XP_045654349.1
OG0006683	XP_023605909.1	XP_045654462.1
OG0006684	XP_006084439.2	XP_045654465.1
OG0006685	XP_006089308.1, XP_006088100.1	XP_045654466.1
OG0006687	XP_006099191.1	XP_045638293.1
OG0006688	XP_006104211.1	XP_045661839.1
OG0006689	XP_006093400.1	XP_045661770.1
OG0006690	XP_006086366.1	XP_045661607.1
OG0006693	XP_006108092.1, XP_023604462.1	XP_045633183.1
OG0006694	XP_023603666.1	XP_045633320.1
OG0006695	XP_006107625.1	XP_045633324.1
OG0006696	XP_006107631.1	XP_045633333.1
OG0006697	XP_023604066.1	XP_045633283.1
OG0006698	XP_023604062.1	XP_045633358.1, XP_045633359.1
OG0006699	XP_014305556.1, XP_023604473.1	XP_045660390.1
OG0006700	XP_006108117.1	XP_045660386.1
OG0006701	XP_006088531.1	XP_045671944.1
OG0006702	XP_023620563.1	XP_045671806.1
OG0006703	XP_023614071.1	XP_045671885.1
OG0006705	XP_006098763.1	XP_045648726.1
OG0006706	XP_006100256.1	XP_045659930.1
OG0006707	XP_006100277.1	XP_045630262.1
OG0006708	XP_006088392.3	XP_045648581.1
OG0006709	XP_006088394.1	XP_045648584.1
OG0006710	XP_006088433.1	XP_045648624.1
OG0006711	XP_023603207.1	XP_045648665.1
OG0006712	XP_023609578.1, XP_023618493.1	XP_045649315.1
OG0006714	XP_023606449.1	XP_045649238.1
OG0006716	XP_014307912.1	XP_045649141.1
OG0006717	XP_006088833.1	XP_045648945.1
OG0006718	XP_006088807.1	XP_045648904.1
OG0006719	XP_023609592.1	XP_045648887.1
OG0006722	XP_023606801.1	XP_045648824.1
OG0006723	XP_014312847.1	XP_045648713.1
OG0006724	XP_006090567.1	XP_045648697.1
OG0006726	XP_014311312.2	XP_045648350.1
OG0006727	XP_006084076.1	XP_045635715.1
OG0006728	XP_023614279.1	XP_045638384.1
OG0006729	XP_014310091.1	XP_045655504.1, XP_045655503.1
OG0006730	XP_014310054.2	XP_045655547.1
OG0006731	XP_006087345.1	XP_045655550.1
OG0006732	XP_023608435.1	XP_045655415.1
OG0006733	XP_023617697.1	XP_045655656.1, XP_045655657.1
OG0006734	XP_023617683.1, XP_006108923.2	XP_045655677.1
OG0006735	XP_006087520.1	XP_045640838.1
OG0006736	XP_014310158.1	XP_045640885.1
OG0006737	XP_006084101.1	XP_045635932.1
OG0006738	XP_014306979.2	XP_045636065.1
OG0006739	XP_006084055.1	XP_045635968.1
OG0006740	XP_006084193.1	XP_045635757.1, XP_045671394.1
OG0006741	XP_014307222.1	XP_045635980.1
OG0006742	XP_006084125.2	XP_045635482.1
OG0006743	XP_023610555.1	XP_045654858.1
OG0006744	XP_023609095.1	XP_045654729.1
OG0006745	XP_023611231.1	XP_045654713.1
OG0006746	XP_014312345.1	XP_045655355.1
OG0006747	XP_023605204.1	XP_045649535.1
OG0006748	XP_023614648.1	XP_045648400.1
OG0006749	XP_006094805.1	XP_045648399.1
OG0006750	XP_006094793.1	XP_045649644.1
OG0006751	XP_006094789.1	XP_045649552.1
OG0006752	XP_006101397.1	XP_045648504.1
OG0006753	XP_006088447.2	XP_045648529.1
OG0006755	XP_006088387.1, XP_006088386.1, XP_023605500.1	XP_045648565.1
OG0006756	XP_014321095.2	XP_045634993.1, XP_045634994.1
OG0006757	XP_014311314.1	XP_045648351.1
OG0006758	XP_023606775.1	XP_045648316.1
OG0006759	XP_014306175.2	XP_045648197.1
OG0006760	XP_006097119.1	XP_045635143.1, XP_045635142.1
OG0006761	XP_023607598.1	XP_045635144.1
OG0006762	XP_006086313.1	XP_045635276.1
OG0006763	XP_014309087.1	XP_045635164.1
OG0006764	XP_006110019.1	XP_045635221.1
OG0006765	XP_023603959.1	XP_045635234.1
OG0006766	XP_006092754.2, XP_014306488.1	XP_045641810.1
OG0006767	XP_023612947.1	XP_045641735.1
OG0006768	XP_006092734.1	XP_045641739.1
OG0006769	XP_006100361.1	XP_045669394.1
OG0006770	XP_014321220.2	XP_045669399.1
OG0006771	XP_023602932.1, XP_006106381.2	XP_045631950.1
OG0006773	XP_014323162.1	XP_045631979.1
OG0006774	XP_006096075.1	XP_045663069.1
OG0006775	XP_023612227.1	XP_045669419.1, XP_045669420.1
OG0006776	XP_006091763.1, XP_006091764.1	XP_045665272.1
OG0006777	XP_014313833.1	XP_045665238.1
OG0006778	XP_006099882.1	XP_045665158.1
OG0006779	XP_006099898.1	XP_045665141.1
OG0006780	XP_023614396.1	XP_045665094.1
OG0006781	XP_006083520.1	XP_045665039.1
OG0006782	XP_006083499.1	XP_045664994.1
OG0006783	XP_014303352.1	XP_045664960.1
OG0006784	XP_006109822.1	XP_045664937.1
OG0006785	XP_023620180.1, XP_006100925.1	XP_045664920.1
OG0006786	XP_006100921.1	XP_045664894.1
OG0006787	XP_006105775.1	XP_045664891.1
OG0006788	XP_014302542.1	XP_045664887.1
OG0006789	XP_023602831.1	XP_045664796.1
OG0006790	XP_023600044.1, XP_023618992.1	XP_045666832.1
OG0006791	XP_023616401.1	XP_045644362.1, XP_045644363.1
OG0006792	XP_006096834.1	XP_045644246.1
OG0006793	XP_006106828.1	XP_045644181.1
OG0006794	XP_006092542.1	XP_045657397.1, XP_045645041.1
OG0006795	XP_023603430.1	XP_045657387.1, XP_045657388.1
OG0006796	XP_006097552.1	XP_045657370.1
OG0006797	XP_006097548.1	XP_045657365.1, XP_045657366.1
OG0006798	XP_023617001.1	XP_045657343.1, XP_045657342.1
OG0006799	XP_023617007.1	XP_045657340.1
OG0006800	XP_006097531.1	XP_045657341.1
OG0006801	XP_006096934.1	XP_045632183.1
OG0006802	XP_023615092.1	XP_045646553.1
OG0006804	XP_023620869.1	XP_045631866.1
OG0006805	XP_006085436.1	XP_045649424.1
OG0006807	XP_023606776.1	XP_045649625.1
OG0006808	XP_023606793.1	XP_045649440.1
OG0006809	XP_014308275.1	XP_045649434.1
OG0006810	XP_014308290.1	XP_045649416.1
OG0006811	XP_006107760.1	XP_045649621.1
OG0006813	XP_014306715.1	XP_045626807.1
OG0006815	XP_023600735.1	XP_045664458.1
OG0006816	XP_006091908.1	XP_045642693.1
OG0006817	XP_014314000.1, XP_014314002.1	XP_045642658.1
OG0006818	XP_023612366.1	XP_045642620.1
OG0006819	XP_014314035.2	XP_045642619.1
OG0006820	XP_006092039.2	XP_045642504.1
OG0006821	XP_006092045.1	XP_045642500.1, XP_045642502.1
OG0006822	XP_014314088.1	XP_045664689.1
OG0006823	XP_023612446.1	XP_045664706.1, XP_045664707.1
OG0006825	XP_023617566.1	XP_045631419.1
OG0006826	XP_006102554.1	XP_045631790.1
OG0006827	XP_023599624.1, XP_014323332.1, XP_006102560.1	XP_045631874.1
OG0006828	XP_014322491.1	XP_045631645.1
OG0006829	XP_006101657.2	XP_045631811.1
OG0006830	XP_006101621.1	XP_045631499.1
OG0006831	XP_014302178.1, XP_006104421.1	XP_045631506.1
OG0006832	XP_006104417.1	XP_045631551.1
OG0006833	XP_006104390.1	XP_045631501.1
OG0006834	XP_023601395.1	XP_045631534.1, XP_045631529.1, XP_045631520.1
OG0006835	XP_006106597.1	XP_045631516.1
OG0006836	XP_006105656.1	XP_045631884.1
OG0006837	XP_023610459.1	XP_045654866.1
OG0006838	XP_006081749.1	XP_045654929.1
OG0006839	XP_006108489.1	XP_045654599.1
OG0006840	XP_006098552.1	XP_045638084.1
OG0006841	XP_014319592.1	XP_045637914.1
OG0006842	XP_006091339.1	XP_045637854.1
OG0006843	XP_023609802.1	XP_045663510.1
OG0006844	XP_023620438.1	XP_045656005.1
OG0006845	XP_023603591.1	XP_045663090.1
OG0006846	XP_014322679.1	XP_045656160.1
OG0006847	XP_006083864.1	XP_045668310.1
OG0006848	XP_006083884.1	XP_045668415.1
OG0006849	XP_006083888.3	XP_045668402.1
OG0006850	XP_023605188.1	XP_045668363.1
OG0006851	XP_014306832.1	XP_045664203.1
OG0006852	XP_023605486.1	XP_045664090.1
OG0006853	XP_023605205.1	XP_045664085.1
OG0006854	XP_023619825.1, XP_023604739.1	XP_045664061.1
OG0006855	XP_023609805.1	XP_045630619.1
OG0006856	XP_014313192.1	XP_045663355.1
OG0006857	XP_023603014.1	XP_045663118.1
OG0006858	XP_023604361.1	XP_045663101.1
OG0006859	XP_023604362.1	XP_045663112.1
OG0006860	XP_023603519.1	XP_045634830.1
OG0006863	XP_023616640.1	XP_045634841.1
OG0006864	XP_006100471.1	XP_045634818.1
OG0006865	XP_014321344.1	XP_045634631.1
OG0006866	XP_023619756.1	XP_045634602.1
OG0006867	XP_014304431.1	XP_045634406.1
OG0006868	XP_006107112.3	XP_045634678.1
OG0006869	XP_023604856.1	XP_045634647.1, XP_045634646.1
OG0006870	XP_006099716.1	XP_045634794.1
OG0006871	XP_006099709.1	XP_045634527.1
OG0006872	XP_023619705.1	XP_045667935.1
OG0006873	XP_006100375.1	XP_045667951.1
OG0006874	XP_006105095.1	XP_045630530.1
OG0006875	XP_014302731.1	XP_045630489.1
OG0006876	XP_023601888.1	XP_045630454.1
OG0006877	XP_006105083.3	XP_045630519.1
OG0006878	XP_023601559.1	XP_045630527.1
OG0006880	XP_014301936.1	XP_045630393.1
OG0006881	XP_014306761.1, XP_006107698.1	XP_045630250.1
OG0006883	XP_023620410.1	XP_045632711.1
OG0006884	XP_014304353.1	XP_045660293.1
OG0006885	XP_006105976.1	XP_045660255.1
OG0006886	XP_014322656.1	XP_045656155.1
OG0006887	XP_023599051.1, XP_014311511.1	XP_045656194.1
OG0006888	XP_006093344.1, XP_023599072.1	XP_045656235.1, XP_045656234.1
OG0006889	XP_006094701.3	XP_045638937.1, XP_045638936.1
OG0006890	XP_006109994.1	XP_045664551.1
OG0006891	XP_006094582.1	XP_045638725.1
OG0006892	XP_006094611.1	XP_045646378.1, XP_045638917.1
OG0006893	XP_006094847.1	XP_045664620.1
OG0006894	XP_023613058.1	XP_045646732.1
OG0006895	XP_006092929.1	XP_045646711.1
OG0006896	XP_023613133.1	XP_045671507.1
OG0006897	XP_014314780.1	XP_045671516.1
OG0006898	XP_006098527.1, XP_014312986.1, XP_014308998.1	XP_045671513.1
OG0006899	XP_006091129.1	XP_045672197.1
OG0006900	XP_006091127.1	XP_045672280.1
OG0006901	XP_023611692.1	XP_045672230.1
OG0006902	XP_023613185.1	XP_045672200.1
OG0006903	XP_006094576.1	XP_045638773.1
OG0006904	XP_023613899.1	XP_045664592.1
OG0006907	XP_006092858.1	XP_045646801.1
OG0006908	XP_023616617.1	XP_045668731.1
OG0006909	XP_023604874.1	XP_045652771.1
OG0006910	XP_006096430.1	XP_045667036.1
OG0006911	XP_014309001.2	XP_045666923.1
OG0006912	XP_006086102.1	XP_045667049.1
OG0006913	XP_023619956.1	XP_045666925.1
OG0006914	XP_006101519.1	XP_045667050.1
OG0006915	XP_023606101.1	XP_045646343.1
OG0006916	XP_023608233.1	XP_045628958.1
OG0006917	XP_014309692.1	XP_045628882.1
OG0006918	XP_023599262.1, XP_014306292.2, XP_023604534.1	XP_045628917.1
OG0006919	XP_006102103.1	XP_045628940.1, XP_045628941.1
OG0006920	XP_014311299.1	XP_045669607.1
OG0006921	XP_023618673.1, XP_014320269.1	XP_045668467.1
OG0006922	XP_006100676.1	XP_045654336.1
OG0006923	XP_006097161.1	XP_045654229.1
OG0006924	XP_006099818.1	XP_045654176.1
OG0006925	XP_023619169.1	XP_045654174.1
OG0006926	XP_006099815.1	XP_045654152.1
OG0006927	XP_014323142.2	XP_045654104.1
OG0006928	XP_006083725.1	XP_045647642.1
OG0006929	XP_006083737.1, XP_014306129.1	XP_045647668.1
OG0006930	XP_006083763.1	XP_045647721.1
OG0006931	XP_023605335.1	XP_045647782.1
OG0006932	XP_014306895.1	XP_045647811.1
OG0006933	XP_006088724.1	XP_045668799.1
OG0006934	XP_006090385.1	XP_045667967.1
OG0006935	XP_014312058.1	XP_045666015.1
OG0006936	XP_006091406.1, XP_023611948.1	XP_045660716.1
OG0006937	XP_023608983.1	XP_045666376.1
OG0006938	XP_006096485.1	XP_045664488.1
OG0006939	XP_006096484.1	XP_045664475.1
OG0006941	XP_006096467.1	XP_045664135.1
OG0006942	XP_006096465.1	XP_045664108.1
OG0006943	XP_006096451.1	XP_045663967.1
OG0006944	XP_023616056.1	XP_045663836.1
OG0006945	XP_023610107.1	XP_045663636.1
OG0006946	XP_006089452.1	XP_045663179.1
OG0006947	XP_006089459.1	XP_045663042.1
OG0006948	XP_023610133.1	XP_045662818.1
OG0006949	XP_006089630.1	XP_045666002.1
OG0006950	XP_006089491.1	XP_045662445.1
OG0006951	XP_006089508.1	XP_045662185.1
OG0006952	XP_006089530.1	XP_045661816.1
OG0006953	XP_006089541.1	XP_045661692.1
OG0006954	XP_023610262.1	XP_045660502.1
OG0006955	XP_006089572.1	XP_045660506.1
OG0006956	XP_006089579.1	XP_045660513.1, XP_045660511.1, XP_045660512.1
OG0006957	XP_023610264.1	XP_045660515.1
OG0006958	XP_006089586.1	XP_045660532.1
OG0006959	XP_023599237.1	XP_045660554.1
OG0006960	XP_023599241.1, XP_014306677.2	XP_045660558.1
OG0006961	XP_006085230.1	XP_045660561.1
OG0006962	XP_006085241.1	XP_045660581.1
OG0006963	XP_023606573.1, XP_023612037.1	XP_045660614.1
OG0006965	XP_023612021.1, XP_006091481.1	XP_045660642.1
OG0006966	XP_006091478.1	XP_045660649.1
OG0006967	XP_023611995.1	XP_045660459.1
OG0006969	XP_023611949.1	XP_045660717.1
OG0006970	XP_023617493.1	XP_045627493.1, XP_045627494.1
OG0006971	XP_023617523.1	XP_045627504.1, XP_045627503.1
OG0006972	XP_023617516.1	XP_045627518.1
OG0006973	XP_006099158.1	XP_045664399.1
OG0006974	XP_014320133.1	XP_045664398.1
OG0006975	XP_006095480.1	XP_045664378.1
OG0006976	XP_023615191.1, XP_023615192.1	XP_045664350.1
OG0006977	XP_023601283.1	XP_045650733.1, XP_045650724.1
OG0006978	XP_023612027.1, XP_023604912.1	XP_045627512.1
OG0006979	XP_023609294.1	XP_045655345.1
OG0006980	XP_023608881.1	XP_045630055.1
OG0006981	XP_006100785.1	XP_045630027.1
OG0006982	XP_014308503.1	XP_045652870.1
OG0006983	XP_006085619.1	XP_045652904.1
OG0006985	XP_006092171.1	XP_045653039.1
OG0006986	XP_023606884.1	XP_045652697.1
OG0006987	XP_006081952.1	XP_045654619.1
OG0006988	XP_006081957.1, XP_023609266.1	XP_045655382.1
OG0006989	XP_023608826.1	XP_045655366.1
OG0006990	XP_006082007.1	XP_045629975.1
OG0006991	XP_023614871.1	XP_045630070.1
OG0006992	XP_023614887.1	XP_045630034.1
OG0006993	XP_014321654.1	XP_045629990.1
OG0006994	XP_006100794.1	XP_045629936.1
OG0006995	XP_014323788.1	XP_045630075.1
OG0006996	XP_006082712.1	XP_045650070.1
OG0006997	XP_014322434.1, XP_006083049.1	XP_045650160.1
OG0006998	XP_023599933.1	XP_045651805.1
OG0006999	XP_023599157.1	XP_045651806.1
OG0007000	XP_006083673.1	XP_045652939.1
OG0007001	XP_014301637.2	XP_045647502.1
OG0007002	XP_006103895.1	XP_045633541.1
OG0007003	XP_023601847.1, XP_006094945.1	XP_045633287.1
OG0007004	XP_006099081.1	XP_045633073.1
OG0007005	XP_006099094.1	XP_045631855.1
OG0007006	XP_014319374.1, XP_006109239.1	XP_045632006.1
OG0007007	XP_006096623.2	XP_045647556.1
OG0007008	XP_023616180.1	XP_045647526.1
OG0007009	XP_023616175.1	XP_045647421.1
OG0007010	XP_006098376.1	XP_045647439.1
OG0007012	XP_006106906.1	XP_045671061.1
OG0007013	XP_006107520.1	XP_045671058.1
OG0007015	XP_014320507.2	XP_045632524.1, XP_045655966.1, XP_045671113.1
OG0007016	XP_006099584.1	XP_045658511.1
OG0007017	XP_023618989.1	XP_045658498.1
OG0007018	XP_014301230.1	XP_045658353.1
OG0007019	XP_023600761.1	XP_045658271.1
OG0007020	XP_006096691.1	XP_045658268.1
OG0007021	XP_006095789.1	XP_045656905.1
OG0007022	XP_023612503.1	XP_045637029.1, XP_045637028.1, XP_045637027.1, XP_045637030.1
OG0007023	XP_023615723.1	XP_045637252.1
OG0007024	XP_014317527.1	XP_045637300.1
OG0007025	XP_023615717.1	XP_045637122.1
OG0007026	XP_023605734.1	XP_045637242.1
OG0007027	XP_006084239.1, XP_006084240.1	XP_045637071.1
OG0007028	XP_006084297.2	XP_045637204.1, XP_045637203.1
OG0007029	XP_006084337.1	XP_045637423.1
OG0007030	XP_006090738.1	XP_045637339.1
OG0007031	XP_023611296.1	XP_045637349.1
OG0007032	XP_023600118.1	XP_045667726.1
OG0007033	XP_014309560.1	XP_045632486.1
OG0007034	XP_006086793.1	XP_045657214.1
OG0007035	XP_014309557.2	XP_045657202.1
OG0007036	XP_006086783.1	XP_045657188.1
OG0007037	XP_014313635.1	XP_045657182.1
OG0007038	XP_006091604.1	XP_045657040.1, XP_045657041.1
OG0007039	XP_006091612.1	XP_045657032.1
OG0007040	XP_014317214.1	XP_045656979.1
OG0007041	XP_006095816.1	XP_045656854.1
OG0007042	XP_006095860.1	XP_045656812.1
OG0007043	XP_023607064.1	XP_045630927.1
OG0007044	XP_006092206.1	XP_045631407.1
OG0007045	XP_023620473.1	XP_045665978.1
OG0007046	XP_006090060.1	XP_045640963.1
OG0007047	XP_014312412.1	XP_045640962.1
OG0007048	XP_006090031.1	XP_045640911.1
OG0007049	XP_006090010.1	XP_045640451.1
OG0007050	XP_014312372.2, XP_006109186.1	XP_045640336.1
OG0007051	XP_014322597.1	XP_045658856.1
OG0007052	XP_023615583.1	XP_045658931.1
OG0007053	XP_006095996.1	XP_045659016.1
OG0007054	XP_014317410.1	XP_045659013.1, XP_045659014.1
OG0007055	XP_006088192.1	XP_045659076.1
OG0007056	XP_023609138.1	XP_045659143.1
OG0007057	XP_023609100.1	XP_045658793.1
OG0007058	XP_023609165.1	XP_045659189.1
OG0007059	XP_006107346.2	XP_045659277.1
OG0007060	XP_023618434.1, XP_023618433.1	XP_045665304.1
OG0007061	XP_006096020.1	XP_045632906.1
OG0007062	XP_023606670.1	XP_045645004.1
OG0007063	XP_006085370.1	XP_045644989.1
OG0007064	XP_023611247.1, XP_006090683.1	XP_045644973.1
OG0007066	XP_006109125.3, XP_006086421.1	XP_045666120.1
OG0007067	XP_006102196.1, XP_023599331.1	XP_045662017.1
OG0007068	XP_014315182.1	XP_045661943.1
OG0007069	XP_006102254.3, XP_014303015.2	XP_045661889.1
OG0007070	XP_023604717.1, XP_023599376.1	XP_045661874.1
OG0007071	XP_006109909.2	XP_045666131.1
OG0007072	XP_006087545.1, XP_006087543.1	XP_045671771.1
OG0007073	XP_023613368.1	XP_045626981.1
OG0007074	XP_006109705.1	XP_045668206.1
OG0007075	XP_023602309.1	XP_045668228.1
OG0007076	XP_006086034.1	XP_045667982.1
OG0007077	XP_006086022.1	XP_045668117.1
OG0007078	XP_006085994.1	XP_045668076.1
OG0007079	XP_006085985.1	XP_045668014.1
OG0007080	XP_006085978.1	XP_045646572.1
OG0007081	XP_006085964.1, XP_023611649.1	XP_045643272.1
OG0007082	XP_006104743.1	XP_045639256.1
OG0007083	XP_006104734.1	XP_045631936.1
OG0007084	XP_014318762.1	XP_045669617.1
OG0007085	XP_014315275.1	XP_045666733.1
OG0007086	XP_006093461.1	XP_045666766.1
OG0007087	XP_006093453.1	XP_045666562.1
OG0007088	XP_006087896.1	XP_045651223.1
OG0007089	XP_006087923.1	XP_045651174.1
OG0007090	XP_006087924.2	XP_045651163.1
OG0007091	XP_023608905.1	XP_045651121.1
OG0007092	XP_006087965.1	XP_045651099.1, XP_045651098.1, XP_045651097.1
OG0007094	XP_006093772.1	XP_045641393.1
OG0007095	XP_006090612.1	XP_045641374.1
OG0007096	XP_014318342.1	XP_045641410.1
OG0007097	XP_006097072.1	XP_045641413.1
OG0007098	XP_023604810.1	XP_045641656.1
OG0007099	XP_014302135.1	XP_045641512.1, XP_045641514.1, XP_045641513.1
OG0007100	XP_023601372.1	XP_045641519.1
OG0007102	XP_006101916.1	XP_045669491.1
OG0007103	XP_014322432.1, XP_023600966.1	XP_045669445.1
OG0007104	XP_014303069.1	XP_045630144.1
OG0007105	XP_006105474.1	XP_045630116.1
OG0007106	XP_023619343.1	XP_045630114.1
OG0007107	XP_023619298.1	XP_045632851.1
OG0007108	XP_023601736.1	XP_045632907.1
OG0007109	XP_014317414.1, XP_023611120.1	XP_045641416.1
OG0007110	XP_023601750.1, XP_023620615.1	XP_045654604.1
OG0007111	XP_014322181.1	XP_045655116.1
OG0007112	XP_006101443.1	XP_045655128.1
OG0007113	XP_006096655.1	XP_045655173.1
OG0007114	XP_014321206.1	XP_045648236.1, XP_045648245.1, XP_045648217.1, XP_045648226.1
OG0007115	XP_014307572.1	XP_045647886.1
OG0007116	XP_006084676.1	XP_045647861.1
