Orthogroup	Myotis_lucifugus	Loxodonta_africana
OG0008007	XP_023602981.1	XP_023398240.1
OG0008008	XP_006106441.3	XP_003423232.1
OG0008009	XP_006108101.1	XP_010600910.2
OG0008010	XP_014305471.2	XP_023395222.1, XP_023397786.1
OG0008011	XP_023601557.1, XP_023605027.1	XP_023395780.1
OG0008012	XP_023601558.1	XP_003420938.1
OG0008013	XP_023603392.1	XP_003419846.2
OG0008014	XP_006098565.1	XP_003419779.1
OG0008016	XP_023618024.1	XP_023415746.1
OG0008017	XP_006098622.1	XP_003419873.1
OG0008018	XP_023602391.1	XP_010597625.2
OG0008019	XP_014304598.1	XP_003419806.1
OG0008020	XP_023599545.1	XP_023415763.1
OG0008021	XP_006105784.1	XP_003419833.1
OG0008022	XP_014305114.1, XP_014314653.1	XP_003405688.1
OG0008023	XP_006107672.1	XP_003405687.1
OG0008024	XP_006085794.1	XP_023408420.1
OG0008025	XP_023607134.1	XP_023408419.1
OG0008026	XP_006100753.1	XP_003413656.1
OG0008027	XP_023599759.1	XP_010591876.2
OG0008028	XP_006100911.1	XP_010591855.1
OG0008029	XP_023614692.1, XP_014318961.1, XP_006097796.1	XP_023408314.1
OG0008030	XP_023614742.1	XP_003413645.1
OG0008031	XP_023617236.1	XP_010591840.1
OG0008032	XP_023599891.1	XP_023396838.1
OG0008033	XP_006083455.1	XP_023412942.1
OG0008034	XP_023602883.1	XP_010595583.1
OG0008035	XP_014303064.1	XP_003417602.1
OG0008036	XP_006083384.1	XP_023412937.1
OG0008037	XP_023602153.1	XP_003413681.1
OG0008038	XP_006083334.1	XP_003413690.1
OG0008039	XP_023613225.1	XP_023408473.1
OG0008040	XP_006093038.1	XP_010591925.1
OG0008041	XP_006093033.1	XP_003413600.1
OG0008042	XP_006109275.3	XP_023395776.1
OG0008044	XP_006108152.1	XP_023395775.1
OG0008045	XP_006101965.1	XP_023407980.1
OG0008047	XP_014305910.1, XP_006106845.1	XP_023408746.1
OG0008048	XP_023599657.1	XP_023408758.1, XP_003404980.2
OG0008050	XP_006081195.1	XP_003404532.1
OG0008051	XP_006081190.1	XP_010588810.1
OG0008052	XP_006081186.1	XP_010588788.1
OG0008053	XP_006081172.1	XP_023403347.1
OG0008054	XP_023599366.1	XP_023404529.1
OG0008055	XP_023610590.1	XP_010588556.1
OG0008056	XP_006081129.1	XP_003404511.1
OG0008057	XP_006081649.1	XP_010591983.1
OG0008058	XP_006081646.1	XP_010588487.1
OG0008059	XP_006100231.1	XP_010588238.1
OG0008060	XP_006100239.1	XP_003405062.1
OG0008061	XP_014309361.1	XP_023408355.1
OG0008062	XP_014309362.1	XP_003404559.1
OG0008063	XP_023601080.1	XP_023401043.1
OG0008064	XP_006090759.1	XP_003407726.1
OG0008065	XP_023611325.1	XP_023401132.1
OG0008066	XP_006108796.2, XP_014316364.1	XP_010586221.1
OG0008067	XP_006094873.1	XP_023401006.1
OG0008068	XP_023614683.1	XP_003407390.2
OG0008069	XP_006094860.1	XP_003407388.1
OG0008070	XP_023620518.1	XP_023401130.1
OG0008071	XP_006098853.1	XP_010586185.1
OG0008072	XP_023618218.1	XP_010586183.1
OG0008074	XP_006109298.2, XP_023618232.1	XP_003407351.1
OG0008075	XP_023610277.1	XP_010590515.1
OG0008076	XP_006102763.2	XP_010586142.2
OG0008077	XP_023616111.1	XP_023401119.1
OG0008078	XP_023616120.1	XP_003407622.1
OG0008079	XP_006096568.1	XP_023400862.1
OG0008080	XP_006088170.1	XP_023401092.1
OG0008081	XP_014310704.1	XP_010586086.1
OG0008082	XP_023608989.1	XP_003407591.1
OG0008083	XP_006088105.1	XP_010586072.1
OG0008084	XP_023608993.1	XP_023400832.1
OG0008085	XP_006088081.1	XP_010586042.1
OG0008086	XP_006088078.1	XP_010586031.1
OG0008087	XP_006088061.1, XP_023605110.1	XP_023400805.1
OG0008088	XP_006088057.2	XP_023401112.1
OG0008090	XP_006091167.1	XP_003407821.1
OG0008091	XP_006088159.1	XP_010586043.1
OG0008092	XP_014303448.1	XP_023396830.1
OG0008093	XP_006093313.1	XP_023402784.1
OG0008094	XP_006095348.1	XP_003409505.1
OG0008095	XP_006103978.1	XP_003422502.1
OG0008096	XP_023600920.1	XP_003422505.1
OG0008097	XP_006103979.1	XP_023397431.1
OG0008098	XP_014302415.1	XP_023397115.1
OG0008099	XP_023604238.1, XP_006109248.1	XP_003422310.1
OG0008100	XP_006104428.2	XP_010599828.1
OG0008101	XP_006107848.2	XP_023397138.1
OG0008102	XP_014302210.2	XP_003422276.1
OG0008103	XP_006107019.2, XP_006108280.2, XP_014306480.1, XP_014304409.1, XP_023603116.1	XP_023398330.1
OG0008103	XP_023601464.1, XP_023601458.1, XP_023601459.1, XP_006109554.2, XP_023601465.1	XP_023395973.1, XP_010601015.2, XP_023395976.1
OG0008105	XP_023604150.1	XP_003421083.1
OG0008107	XP_006101301.1	XP_023395915.1
OG0008108	XP_023620552.1	XP_023401089.1
OG0008109	XP_006104452.3	XP_023401910.1
OG0008110	XP_023601089.1	XP_003403983.1
OG0008111	XP_006104183.1	XP_023400470.1
OG0008112	XP_023600273.1	XP_023401818.1
OG0008113	XP_014304941.2	XP_003404239.1
OG0008114	XP_023619881.1	XP_003403956.2
OG0008115	XP_023619889.1	XP_023398408.1
OG0008116	XP_006100640.1	XP_023401264.1
OG0008117	XP_006098632.1	XP_023399133.1
OG0008118	XP_006098640.1	XP_003403938.1
OG0008119	XP_023618060.1	XP_023401084.1
OG0008120	XP_006098649.1	XP_010585604.1
OG0008121	XP_006108155.1, XP_014315129.1	XP_010585333.1
OG0008122	XP_023610074.1	XP_010585106.2
OG0008123	XP_023610082.1	XP_003404170.1
OG0008124	XP_023610077.1	XP_003404168.1
OG0008125	XP_014311841.1	XP_003404157.1
OG0008126	XP_006089415.1	XP_003404440.1
OG0008127	XP_006089395.1	XP_003404437.1
OG0008129	XP_023610963.1	XP_010584915.1
OG0008130	XP_023615100.1	XP_003404413.1
OG0008131	XP_014316875.1	XP_003404409.1
OG0008132	XP_006095429.1	XP_003404403.1
OG0008133	XP_006091849.1	XP_003404402.1
OG0008134	XP_006091878.1	XP_003404131.2
OG0008135	XP_006091867.1	XP_003404393.2
OG0008136	XP_023612276.1	XP_023405995.1
OG0008137	XP_006091873.1	XP_003404386.1
OG0008138	XP_006095900.1	XP_023399363.1
OG0008139	XP_023620370.1	XP_003404368.1
OG0008140	XP_006098072.1	XP_003404113.2
OG0008141	XP_006098080.1	XP_003404360.1
OG0008142	XP_006098084.1	XP_003404357.1
OG0008143	XP_006101759.1	XP_003404354.1
OG0008144	XP_006104093.1	XP_003404342.1
OG0008145	XP_014307261.1	XP_003404340.1
OG0008146	XP_006110054.2	XP_003404339.1
OG0008147	XP_006084432.1	XP_003404332.1
OG0008148	XP_014307443.2	XP_010596948.2
OG0008149	XP_023601255.1	XP_003415973.2
OG0008151	XP_006104217.1, XP_014310031.1	XP_010586722.1
OG0008152	XP_006104215.1	XP_023401670.1
OG0008153	XP_014315216.2	XP_023401440.1
OG0008154	XP_023613560.1	XP_023401703.1, XP_023401704.1
OG0008155	XP_023613561.1	XP_003408481.1
OG0008156	XP_023606678.1	XP_023401443.1
OG0008157	XP_023606662.1	XP_010586766.2
OG0008158	XP_006085299.1	XP_003408206.1
OG0008159	XP_023606705.1	XP_010586772.1
OG0008160	XP_014308160.1	XP_003408212.1
OG0008161	XP_023606723.1	XP_003408214.3
OG0008162	XP_023606725.1	XP_003408216.1
OG0008163	XP_023606726.1	XP_023401445.1
OG0008164	XP_006086389.1	XP_023401738.1
OG0008165	XP_006086373.1	XP_003408228.1
OG0008166	XP_006086363.1	XP_003408229.1
OG0008167	XP_023604883.1, XP_006093352.1	XP_003408235.1
OG0008168	XP_023605193.1	XP_010586823.1
OG0008169	XP_006101270.3, XP_023604778.1	XP_010600016.2
OG0008170	XP_006108091.2	XP_010600011.1
OG0008172	XP_023604068.1	XP_023397875.1
OG0008174	XP_006104566.1, XP_023605178.1	XP_023401129.1
OG0008175	XP_023609434.1	XP_003411368.1
OG0008176	XP_006101345.2	XP_003415912.1
OG0008177	XP_023620568.1	XP_023410787.1
OG0008178	XP_023601254.1	XP_023410820.1
OG0008179	XP_023614073.1	XP_010594025.1
OG0008180	XP_014315665.2	XP_003415938.1
OG0008181	XP_006094003.1	XP_003415939.1
OG0008182	XP_014316079.1	XP_010594002.1
OG0008183	XP_023614409.1, XP_023614410.1	XP_023409117.1
OG0008184	XP_023611092.1	XP_023400430.1
OG0008185	XP_006100278.1	XP_010599028.1
OG0008186	XP_023609313.1	XP_010598755.1
OG0008187	XP_006088415.1	XP_023400394.1
OG0008188	XP_006088417.1	XP_003407324.1
OG0008189	XP_006088418.1	XP_003407323.1
OG0008190	XP_006109356.2, XP_006088421.1	XP_023400392.1
OG0008191	XP_023609317.1	XP_003407308.1
OG0008192	XP_023609318.1, XP_023603204.1	XP_010585768.1
OG0008193	XP_006106721.1	XP_023400370.1
OG0008194	XP_006090552.1	XP_003407295.1
OG0008195	XP_014306570.2, XP_014320099.1	XP_003407215.1
OG0008196	XP_006099131.1	XP_003407211.2
OG0008197	XP_006099145.2	XP_003407207.1, XP_023400220.1
OG0008198	XP_006085017.1	XP_003407193.1
OG0008199	XP_023606435.1	XP_023400182.1
OG0008200	XP_006085020.1	XP_003407191.1
OG0008201	XP_023606437.1	XP_003407173.2
OG0008202	XP_014307921.1	XP_010585552.2
OG0008203	XP_014307930.1	XP_010585549.1
OG0008204	XP_006085101.1	XP_023400150.1
OG0008205	XP_023606530.1	XP_010585532.1
OG0008206	XP_006088862.1	XP_010585517.1
OG0008207	XP_006088835.1	XP_010585509.1
OG0008208	XP_006088818.1	XP_023400093.1
OG0008209	XP_023609628.1	XP_010585732.1
OG0008210	XP_023606772.1	XP_003406961.1
OG0008211	XP_023606771.1	XP_003407002.1
OG0008212	XP_023606800.1	XP_003406989.1
OG0008213	XP_023603220.1, XP_014304108.1, XP_006106741.2	XP_023400328.1
OG0008214	XP_014309975.2	XP_003415585.1
OG0008215	XP_023608586.1	XP_003415374.1
OG0008216	XP_014319280.1	XP_003415368.1
OG0008217	XP_006098202.1	XP_003415574.1
OG0008218	XP_006098195.1	XP_023410337.1
OG0008219	XP_006098193.1	XP_003415571.1
OG0008220	XP_006098196.1	XP_003415572.1
OG0008221	XP_006099188.1	XP_003415561.1
OG0008222	XP_006099196.1	XP_023410074.1
OG0008223	XP_023618536.1	XP_023410073.1
OG0008224	XP_023608591.1	XP_010589577.1
OG0008225	XP_006110149.1	XP_010589594.2
OG0008226	XP_006108221.1	XP_023405431.1
OG0008228	XP_023617701.1	XP_003415626.1
OG0008229	XP_023617658.1	XP_023410460.1
OG0008230	XP_006098266.1, XP_006106056.2, XP_006099151.1	XP_023410085.1
OG0008231	XP_023608451.1	XP_003415596.1
OG0008232	XP_023608580.1	XP_023410380.1
OG0008233	XP_014310134.2, XP_023601266.1	XP_010593583.1
OG0008234	XP_006087514.1	XP_010599299.1
OG0008235	XP_023608598.1	XP_023396433.1
OG0008236	XP_023602027.1	XP_003405261.1
OG0008237	XP_023605540.1, XP_023605180.1	XP_023415117.1
OG0008238	XP_006084054.1	XP_003405290.1, XP_023415156.1
OG0008239	XP_014306968.2	XP_003405294.1
OG0008240	XP_006084083.1	XP_003405305.1
OG0008241	XP_006096153.1	XP_003405310.1
OG0008242	XP_023605646.1	XP_010597886.1
OG0008243	XP_006084154.1	XP_023394529.1
OG0008244	XP_023608606.1	XP_003417574.1
OG0008245	XP_014311262.1	XP_010595507.1
OG0008246	XP_006081861.1	XP_023412879.1
OG0008247	XP_023609057.1	XP_010595491.1
OG0008248	XP_023610968.1	XP_010595489.1
OG0008249	XP_023609085.1	XP_023412866.1
OG0008250	XP_006081875.1	XP_003417556.1
OG0008251	XP_006081928.1	XP_003418547.1
OG0008252	XP_014302051.1	XP_003418543.1
OG0008253	XP_006081900.1	XP_003418536.1
OG0008254	XP_023611088.1	XP_010596434.1
OG0008255	XP_023611061.1	XP_023410729.1
OG0008256	XP_023614661.1	XP_003420302.1
OG0008257	XP_023614655.1	XP_023394931.1
OG0008258	XP_006094775.1	XP_023394917.1
OG0008259	XP_006094771.1	XP_023394918.1
OG0008260	XP_006101409.1	XP_023394936.1
OG0008261	XP_023617423.1, XP_006101412.1	XP_003420313.1
OG0008262	XP_023601075.1	XP_010598080.2
OG0008263	XP_006106767.1	XP_003418624.1
OG0008264	XP_014304220.2	XP_003418654.1
OG0008265	XP_023620319.1	XP_010588479.1
OG0008266	XP_023620316.1	XP_023403812.1
OG0008267	XP_014321856.2	XP_023403848.1
OG0008268	XP_014320848.1, XP_023620320.1	XP_010588386.1
OG0008269	XP_006103265.1	XP_003420784.1
OG0008270	XP_014318368.2	XP_023406698.1
OG0008271	XP_006097109.1	XP_003412553.1
OG0008272	XP_014318383.1, XP_006109075.1	XP_023406839.1
OG0008273	XP_006086316.1	XP_010590851.1
OG0008274	XP_023607663.1	XP_003412569.1
OG0008275	XP_006086306.1	XP_023406874.1
OG0008276	XP_006086332.1	XP_003412457.1
OG0008277	XP_006086288.1	XP_003412587.1
OG0008278	XP_006086248.1	XP_010590774.1
OG0008279	XP_006086228.1	XP_010590786.1, XP_023406911.1
OG0008280	XP_006086227.1	XP_010590787.1
OG0008281	XP_023616958.1	XP_023406938.1
OG0008282	XP_014314559.1	XP_010590867.1
OG0008283	XP_023612931.1, XP_014314568.1	XP_010590869.1
OG0008284	XP_006099424.2	XP_010593956.1
OG0008285	XP_014320366.1	XP_023410727.1
OG0008286	XP_006109529.1, XP_006106474.1	XP_023410768.1
OG0008287	XP_006108929.1, XP_006109218.2	XP_003412008.2
OG0008288	XP_023604802.1	XP_010590175.1
OG0008289	XP_023602850.1	XP_010590323.1
OG0008290	XP_014304505.1	XP_003413315.1
OG0008291	XP_014306088.1	XP_003411841.2
OG0008293	XP_006109439.3	XP_003411844.1
OG0008294	XP_023602931.1	XP_010590200.1
OG0008295	XP_006102397.1	XP_003411928.1
OG0008296	XP_006102410.1	XP_010590220.1
OG0008297	XP_006091783.2	XP_023406350.1
OG0008298	XP_023601581.1	XP_023406354.1
OG0008299	XP_014320757.1	XP_023406285.1
OG0008300	XP_023619219.1	XP_023406286.1
OG0008301	XP_006099868.1	XP_003411979.2
OG0008302	XP_023619253.1	XP_003411983.1
OG0008303	XP_023619246.1	XP_003411999.1
OG0008304	XP_023603194.1	XP_023406139.1
OG0008305	XP_023614400.1	XP_003412001.1
OG0008306	XP_023614395.1	XP_003412004.1
OG0008307	XP_023614374.1	XP_003416108.1
OG0008308	XP_006083507.3	XP_010594175.1
OG0008309	XP_014303419.2, XP_023603221.1, XP_023603218.1	XP_003416142.1
OG0008310	XP_006100916.1	XP_023396851.1
OG0008311	XP_023602436.1, XP_006104854.1	XP_010595403.1
OG0008312	XP_023601723.1	XP_010595399.2
OG0008313	XP_006104850.1	XP_003417448.1
OG0008314	XP_006103086.1	XP_023412787.1
OG0008315	XP_006085787.1	XP_003420447.1
OG0008316	XP_006085788.2	XP_023395138.1
OG0008317	XP_023601055.1	XP_010598246.1
OG0008318	XP_006104060.1	XP_003420471.1
OG0008319	XP_006106301.1	XP_003420476.1
OG0008320	XP_006099957.1	XP_003420461.1
OG0008321	XP_006102991.1	XP_003413752.1
OG0008322	XP_023600043.1	XP_003413750.1
OG0008323	XP_023616367.1	XP_023408570.1
OG0008324	XP_023616405.1	XP_010591973.2
OG0008325	XP_006096825.1	XP_003413726.1
OG0008326	XP_006096824.1	XP_023408537.1
OG0008327	XP_006104605.1	XP_003413612.1
OG0008328	XP_014314418.2	XP_010587982.1
OG0008329	XP_023612799.1	XP_003409467.1
OG0008330	XP_006099680.1	XP_010599619.1
OG0008331	XP_023616459.1	XP_023396810.1, XP_023396809.1
OG0008332	XP_006096940.1	XP_023396802.1
OG0008333	XP_006096938.1	XP_003422011.1
OG0008334	XP_014316731.1	XP_010587792.1
OG0008336	XP_006095295.1	XP_003409406.1
OG0008337	XP_023615079.1	XP_023403104.1
OG0008338	XP_023614924.1	XP_023403108.1
OG0008339	XP_014316797.1	XP_023403101.1
OG0008340	XP_023604794.1, XP_023615033.1	XP_010587740.1
OG0008341	XP_014316835.1	XP_010587730.1
OG0008342	XP_023615081.1	XP_003409500.1
OG0008343	XP_006092571.1	XP_003409637.1
OG0008345	XP_014306615.1	XP_023399972.1
OG0008346	XP_023606846.1	XP_010585648.1
OG0008347	XP_006090203.1, XP_023606871.1	XP_003407047.1
OG0008348	XP_006085513.3	XP_023400426.1
OG0008349	XP_014308326.1	XP_003407043.1, XP_010585616.1
OG0008350	XP_006108265.1	XP_023397978.1
OG0008351	XP_006097977.1	XP_003412317.1
OG0008352	XP_006098138.1	XP_003412329.1
OG0008353	XP_006098134.1	XP_010590435.1
OG0008354	XP_006091670.1	XP_003412350.1
OG0008355	XP_023612297.1	XP_023406398.1
OG0008356	XP_014319608.1	XP_003412288.2
OG0008357	XP_023612396.1, XP_023612397.1	XP_010590380.1
OG0008359	XP_014305581.1	XP_003422664.1
OG0008360	XP_006107153.1	XP_010597446.1
OG0008361	XP_006102553.1	XP_003419593.1
OG0008362	XP_006101672.1	XP_003419457.1
OG0008363	XP_006101711.2	XP_023415326.1
OG0008364	XP_014322493.1	XP_003419615.1
OG0008365	XP_023620847.1	XP_003419462.1
OG0008366	XP_023620833.1	XP_023415516.1
OG0008367	XP_014302203.1	XP_003419657.1
OG0008368	XP_006106601.1	XP_003419661.1
OG0008369	XP_006106610.1	XP_003419666.1
OG0008370	XP_023603122.1	XP_010597382.1
OG0008371	XP_006106621.1	XP_023415526.1
OG0008372	XP_006109045.3	XP_023415440.1
OG0008373	XP_023602556.1, XP_006105928.3	XP_023415441.1
OG0008374	XP_014303438.1	XP_023415447.1
OG0008375	XP_023604632.1	XP_023415453.1
OG0008376	XP_023604510.1	XP_023415469.1
OG0008377	XP_014304531.1	XP_003410468.1, XP_003410469.1
OG0008379	XP_006102903.2	XP_003416752.1
OG0008380	XP_006104088.1	XP_003416709.1
OG0008381	XP_014319869.1	XP_023411825.1
OG0008382	XP_023618285.1	XP_003416723.1
OG0008383	XP_023618268.1	XP_023411823.1
OG0008384	XP_006100495.1	XP_003405904.2
OG0008385	XP_006101528.3	XP_023398754.1
OG0008386	XP_006106054.1	XP_023398753.1
OG0008387	XP_006086937.1	XP_003405901.1
OG0008388	XP_006086923.1	XP_023398730.1
OG0008389	XP_006091331.1	XP_023398720.1
OG0008390	XP_006098023.1	XP_003411811.1
OG0008391	XP_006085362.1	XP_010586614.1
OG0008392	XP_023619764.1	XP_010591517.1
OG0008393	XP_006098024.1, XP_014321934.1	XP_023396488.1
OG0008394	XP_014322003.1	XP_023397030.1
OG0008395	XP_023599503.1	XP_023403900.1
OG0008396	XP_006091355.1	XP_023403622.1
OG0008397	XP_023607146.1	XP_023403835.1
OG0008398	XP_023607148.1	XP_003409782.1
OG0008399	XP_006083849.1	XP_003409784.1
OG0008400	XP_006083858.1	XP_010588240.2
OG0008401	XP_023605196.1	XP_023403697.1
OG0008402	XP_014306824.1	XP_023403706.1
OG0008404	XP_023602172.1	XP_010588333.1
OG0008405	XP_006100559.1	XP_010588340.2
OG0008406	XP_006103900.2	XP_003410045.1
OG0008407	XP_006093819.1	XP_003409847.1
OG0008408	XP_014315517.2	XP_010588368.1
OG0008410	XP_023609816.1	XP_010587993.1
OG0008411	XP_006089101.1	XP_003410081.1
OG0008412	XP_023609830.1	XP_003409868.1
OG0008413	XP_014322368.1	XP_003410085.1
OG0008414	XP_006101562.3	XP_003410088.1
OG0008415	XP_006090936.1	XP_023403363.1
OG0008416	XP_006090930.1	XP_010588023.2
OG0008417	XP_006090921.1	XP_023403868.1
OG0008418	XP_006090911.1	XP_023403871.1
OG0008419	XP_023611412.1	XP_023403410.1
OG0008420	XP_014313126.1	XP_003410112.1
OG0008421	XP_006106219.1	XP_023403413.1
OG0008422	XP_023602736.1	XP_010588415.1
OG0008423	XP_023611512.1	XP_023403874.1
OG0008424	XP_006108969.1, XP_014303919.1	XP_023403415.1
OG0008425	XP_023601762.1	XP_023403877.1
OG0008426	XP_006109499.2	XP_023403444.1
OG0008427	XP_023603010.1	XP_003410148.1
OG0008429	XP_006107031.1	XP_010588108.1
OG0008430	XP_023603522.1	XP_003409712.1
OG0008431	XP_023603523.1	XP_003409711.1
OG0008432	XP_023602716.1	XP_010588113.2
OG0008434	XP_023601237.1	XP_023403887.1
OG0008435	XP_023606350.1	XP_023407330.1, XP_010591132.1
OG0008436	XP_006097186.1	XP_023403569.1
OG0008437	XP_006100680.1	XP_003409755.1
OG0008438	XP_023619772.1	XP_010591516.1
OG0008439	XP_023619761.1	XP_023407999.1
OG0008440	XP_006099725.1	XP_023408021.1
OG0008441	XP_023619099.1	XP_003413087.1
OG0008442	XP_023619057.1	XP_023408033.1
OG0008443	XP_023619072.1	XP_023407633.1
OG0008444	XP_006099690.1	XP_010591783.1
OG0008445	XP_023619720.1	XP_010591793.1
OG0008446	XP_023619728.1	XP_023408080.1
OG0008447	XP_006100383.1, XP_014321238.1	XP_003413382.2
OG0008448	XP_023619716.1	XP_023407644.1
OG0008449	XP_006100374.1	XP_010591802.1
OG0008450	XP_023601900.1	XP_010591577.2
OG0008452	XP_023602604.1	XP_023408180.1
OG0008453	XP_006105797.1	XP_003413137.2
OG0008454	XP_023602445.1	XP_023407661.1
OG0008455	XP_014301934.1	XP_010591661.1
OG0008456	XP_006104131.1	XP_003413431.1
OG0008457	XP_014301938.1	XP_023407669.1
OG0008458	XP_006104133.1	XP_003413149.1
OG0008459	XP_006107696.1	XP_010599144.2
OG0008461	XP_014304803.1, XP_006101943.1	XP_003421329.1
OG0008462	XP_014322773.2	XP_023396265.1
OG0008463	XP_014302714.2	XP_010599181.1
OG0008464	XP_006101175.1	XP_003421696.1
OG0008465	XP_014321974.1	XP_023396487.1, XP_023396455.1
OG0008466	XP_006101174.1	XP_023396482.1
OG0008467	XP_006101167.2	XP_023396484.1
OG0008468	XP_023620414.1	XP_023396485.1
OG0008469	XP_006101152.1	XP_003421738.1
OG0008470	XP_006104893.1	XP_010599344.1
OG0008471	XP_023602587.1	XP_023396765.1
OG0008472	XP_006109537.1, XP_014303469.1	XP_010599557.1
OG0008473	XP_006105998.1	XP_003421938.1
OG0008474	XP_006105988.1	XP_023396745.1
OG0008475	XP_006105991.1	XP_023396746.1
OG0008476	XP_023620444.1	XP_010599551.1
OG0008477	XP_006101214.1	XP_023397024.1
OG0008478	XP_014305109.1	XP_023397033.1, XP_023397016.1
OG0008479	XP_014322024.2	XP_023397018.1, XP_023397017.1
OG0008480	XP_014322027.1	XP_023397039.1
OG0008482	XP_023599046.1	XP_023397567.1
OG0008483	XP_006101869.1	XP_010600150.1
OG0008484	XP_014304738.1	XP_003422578.3
OG0008485	XP_023613928.1	XP_023406690.1
OG0008486	XP_023599981.1	XP_023394806.1
OG0008487	XP_006098147.1	XP_003415642.1
OG0008488	XP_014319238.1	XP_003415641.1
OG0008489	XP_006092819.1	XP_003415631.1
OG0008490	XP_014314782.1	XP_023414288.1
OG0008491	XP_023611694.1	XP_023414278.1
OG0008492	XP_006091131.1	XP_003418583.1
OG0008493	XP_023611680.1, XP_023611681.1, XP_006091128.1	XP_023414318.1
OG0008494	XP_023611693.1	XP_003418571.1
OG0008495	XP_006100507.1	XP_023394808.1
OG0008496	XP_014306265.1, XP_014321375.1	XP_023394724.1
OG0008497	XP_023619813.1	XP_023394719.1
OG0008498	XP_006100514.1	XP_010597888.1
OG0008499	XP_006094540.1	XP_010597904.1
OG0008500	XP_023614525.1	XP_023394812.1
OG0008501	XP_023614493.1	XP_023394817.1
OG0008502	XP_006105628.1	XP_010590627.1
OG0008503	XP_006089734.1	XP_023406662.1
OG0008504	XP_006089722.1	XP_003412072.1
OG0008505	XP_023610336.1	XP_023406362.1
OG0008507	XP_023610280.1	XP_010590516.1
OG0008508	XP_006093875.1	XP_003412029.1
OG0008509	XP_006108419.2	XP_003412361.1
OG0008510	XP_014323717.1	XP_023394682.1
OG0008511	XP_023610473.1	XP_003409692.1
OG0008512	XP_023602311.1, XP_023604479.1	XP_010590936.2
OG0008513	XP_006083612.1	XP_023407109.1
OG0008514	XP_006083597.1	XP_003412670.2
OG0008515	XP_023604953.1	XP_023407075.1
OG0008516	XP_006083651.1	XP_023407063.1, XP_023407065.1
OG0008517	XP_014304996.1	XP_023407050.1
OG0008518	XP_006083569.1	XP_010590889.2
