Orthogroup	Rattus_norvegicus	Homo_sapiens
OG0009227	NP_001101101.2	NP_065132.1, NP_001017408.1
OG0009228	XP_008771237.2, NP_001414024.1	NP_078857.5
OG0009229	NP_001397251.1, XP_063122112.1	NP_001010852.2
OG0009230	XP_063132573.1	NP_001035304.1
OG0009231	NP_001101930.1, XP_063122124.1	XP_024302218.1
OG0009232	NP_569101.1	XP_016866116.1, NP_036391.1
OG0009233	NP_001233248.1, XP_001061496.1	NP_001273453.1, NP_001012525.1
OG0009234	NP_001094460.1, XP_017445034.1	XP_016866867.1, NP_116173.2
OG0009235	XP_063132644.1	NP_001387194.1
OG0009236	NP_001165587.1	NP_001264114.1
OG0009237	NP_001001801.1, XP_038937049.1	NP_057461.2, XP_016866995.2
OG0009238	XP_063132612.1	NP_689840.2, XP_016870731.1
OG0009239	NP_001012051.1	NP_710162.1
OG0009240	XP_063132857.1	NP_000255.2, NP_001077072.1
OG0009241	XP_006253618.1, NP_932167.1	XP_011517150.1
OG0009242	NP_001264263.1, XP_038965414.1	XP_005251787.1, NP_689786.2
OG0009243	XP_063143072.1, NP_001406496.1	XP_006717045.1
OG0009244	XP_006231245.1, NP_001099827.1	XP_005251894.1, NP_055925.2
OG0009245	NP_001099230.2	NP_001353865.1
OG0009246	XP_008758532.1, NP_001032882.2	NP_982272.2
OG0009247	XP_038936221.1, NP_001101067.1	NP_001374487.1
OG0009248	XP_063143427.1, NP_001099840.1	NP_598004.1
OG0009249	NP_001101052.2, XP_006231271.1	NP_079515.2, XP_005251657.1
OG0009250	XP_017455997.1, NP_001100809.1	NP_004551.2, XP_016870251.1
OG0009251	NP_001386179.1, XP_006253737.1	NP_001689.1, XP_005252123.1
OG0009252	NP_001099213.1	NP_058544.3
OG0009253	NP_001103074.1, XP_063130864.1	NP_776165.3
OG0009254	NP_001414564.1	XP_011525389.1, NP_059979.2
OG0009255	XP_063131003.1, NP_113939.2	NP_057232.2, XP_011525315.1
OG0009256	NP_001004221.2, XP_063140013.1	NP_996261.1
OG0009257	XP_006229204.1, NP_067694.1	NP_001295561.1
OG0009258	NP_954519.1, XP_006229076.1	NP_068379.1
OG0009259	NP_077339.1, XP_038948788.1, XP_006229206.1	NP_001527.3
OG0009260	XP_038949993.1, NP_001414541.1	XP_047294657.1, NP_054756.2
OG0009261	XP_017444193.1, NP_001257914.1	NP_003651.1, XP_047295538.1
OG0009262	NP_071795.2, XP_038945432.1	NP_001158245.1, NP_001271254.1, NP_001181.2
OG0009263	NP_001414567.1	XP_024307329.1, NP_060178.2
OG0009264	XP_038956879.1	NP_001375414.1, NP_001073903.2, XP_011524713.1
OG0009265	NP_001012067.1	NP_113673.3
OG0009266	NP_001099696.2, XP_006228405.1	NP_056526.3, NP_001381301.1
OG0009267	NP_001012063.1	NP_005491.1
OG0009268	NP_001402715.1	XP_011525656.1, NP_004810.2
OG0009269	XP_063137216.1, NP_036846.1	NP_000155.1, XP_011525011.1
OG0009270	XP_006228464.1, NP_001099700.1	NP_060129.2
OG0009271	XP_017445491.1, NP_001388177.1	NP_997715.1
OG0009272	XP_063117375.1, NP_001100952.1	NP_061994.1
OG0009273	NP_001163795.1	XP_011524731.1, NP_001096067.2
OG0009274	NP_599179.2	NP_002650.1, XP_047294881.1
OG0009275	NP_001099704.1	NP_055112.2
OG0009276	NP_001382020.1	XP_005259226.1, NP_942147.3
OG0009277	NP_620606.2	XP_005259360.3, NP_001123483.1
OG0009278	NP_001100961.1, XP_038967392.1	NP_940879.1
OG0009279	XP_038949510.1	XP_011525093.1, NP_001353839.1
OG0009280	XP_003748837.1	XP_016881891.1
OG0009281	NP_001258133.2, XP_038968890.1	XP_047294909.1
OG0009282	XP_008757204.2, NP_001103765.3	NP_775777.3, XP_005258600.1
OG0009283	NP_001102923.1	NP_001123986.1, XP_016881608.1
OG0009284	NP_067589.1	XP_011525544.1, NP_000651.3
OG0009285	NP_113982.2, XP_038967418.1	NP_068713.2
OG0009286	NP_001100965.1, XP_038967424.1	NP_085125.1, XP_047294667.1
OG0009287	NP_062176.1	XP_047294236.1, NP_000765.2
OG0009288	XP_038961845.1	XP_047288415.1
OG0009288	NP_835195.1	NP_079470.1
OG0009289	XP_038943077.1, NP_001333237.1	XP_011525076.1
OG0009290	XP_006228627.1	NP_001276908.1, NP_001276909.1, NP_004747.1
OG0009291	NP_001127978.2	XP_011525208.1, NP_001001414.1
OG0009292	XP_063136862.1, NP_001376171.1	NP_001073937.1
OG0009293	NP_001185513.1, XP_006228779.1	NP_777565.3
OG0009294	NP_001094301.1	NP_002803.2
OG0009295	NP_446258.2	NP_004814.1
OG0009295	XP_038965367.1	XP_047295682.1
OG0009296	XP_038967514.1, NP_001178552.2	NP_001077430.1
OG0009297	NP_001100972.1, XP_006228833.1	NP_078785.1
OG0009298	XP_038944236.1, NP_001386743.1	NP_001019978.1, XP_016882226.1
OG0009299	XP_038949830.1	XP_006723062.1
OG0009300	XP_008757476.1, NP_001414070.1	XP_011525863.3, NP_055542.1
OG0009301	NP_001102987.1, XP_017445223.1	NP_055198.1
OG0009302	XP_038949886.1, NP_001414517.1	XP_005258709.1
OG0009303	NP_695216.1	XP_047294654.1, NP_005294.1
OG0009304	NP_116005.1, XP_006228906.1	XP_005259037.2, NP_991403.2
OG0009305	NP_001387770.1, XP_038956785.1	NP_001073905.1, XP_011524754.1
OG0009306	XP_038967529.1, NP_001094049.1	NP_005490.1
OG0009307	NP_445993.1, XP_038948896.1	XP_005259002.1, NP_002324.2
OG0009308	XP_006228961.2	XP_011524751.1, NP_775750.3
OG0009309	XP_063139779.1, NP_001099716.1	XP_006723318.1, NP_060495.2
OG0009310	NP_001028870.1	NP_001009941.1, NP_061919.1, NP_001009943.1
OG0009311	NP_001019454.1	NP_473364.1
OG0009312	XP_063137175.1, NP_001408202.1	XP_024301812.1
OG0009313	XP_038959405.1	NP_689838.1
OG0009314	NP_446345.3	NP_055469.3, XP_011540765.1
OG0009315	NP_001020908.1	NP_055289.2, XP_011539561.1
OG0009316	NP_001101379.1, XP_006239081.1	NP_004663.3
OG0009317	NP_001178797.1, XP_063144139.1	NP_775087.1, NP_734464.1
OG0009318	XP_063144140.1, NP_001388767.1	NP_001276903.1
OG0009319	NP_001382062.1, XP_006255254.1	NP_077312.2, XP_005256196.1
OG0009320	NP_036749.1	NP_000902.3
OG0009321	NP_714949.2	NP_005272.1
OG0009322	XP_038965606.1, NP_001013446.1	NP_036532.1
OG0009324	NP_001178762.1	NP_659449.3
OG0009325	XP_038953950.1, NP_112514.1	NP_062565.2
OG0009326	XP_063133853.1, NP_058718.2	NP_391988.1
OG0009327	XP_006254402.1, NP_001100839.1	NP_001307686.1
OG0009328	XP_006254431.1, NP_446134.2	NP_647473.1
OG0009329	NP_001026830.1	NP_036360.3, XP_011517728.1
OG0009330	NP_476550.1	NP_004512.1, XP_047281158.1
OG0009331	NP_001012486.1	NP_001243339.1
OG0009332	XP_001057551.1	NP_001092314.1, XP_016872063.1
OG0009333	XP_038952338.1	NP_001010924.1, XP_011517680.1
OG0009335	NP_001020891.1, XP_063132705.1	NP_061176.4
OG0009336	XP_008770115.1, NP_579827.1	NP_001002295.1
OG0009337	XP_006254290.1, NP_001258271.1	NP_114129.1, XP_011518043.2
OG0009338	XP_006254254.1, NP_476476.1	NP_001350474.1
OG0009339	NP_996729.1, XP_063132788.1	NP_001397809.1, NP_001310002.1
OG0009340	XP_038951677.1	XP_005252485.1
OG0009341	NP_037077.1	NP_001936.1
OG0009342	XP_063133204.1, NP_690921.2	XP_016865422.2
OG0009343	NP_001020585.1	NP_002100.2
OG0009344	XP_063133284.1, NP_001099624.1	NP_001287909.1
OG0009345	NP_001385485.1	NP_001184223.1
OG0009346	NP_001100861.1, XP_038952785.1	NP_001257870.1
OG0009347	XP_063133570.1, NP_001382675.1	NP_001182219.1, NP_995313.2
OG0009348	NP_001071115.2, XP_063137794.1	NP_077726.1
OG0009349	XP_006231991.1, NP_001030328.1	NP_001336311.1
OG0009350	XP_006231986.1, NP_001161472.1	XP_011541518.1
OG0009351	XP_038959429.1, NP_001385981.1	NP_777549.1
OG0009352	XP_038959427.2	XP_024301907.1, NP_065979.1
OG0009353	XP_017446439.1, NP_001013217.1	NP_005860.2
OG0009354	NP_001102014.2	XP_011541415.1, NP_922932.2
OG0009355	NP_001399444.1	NP_001070667.1, NP_001310458.1, NP_001310462.1
OG0009356	NP_037137.2	NP_852664.1
OG0009357	NP_001099874.1	NP_075053.2
OG0009358	XP_063137565.1	NP_060899.2, XP_016865119.1
OG0009359	NP_062090.1, XP_038957817.1	NP_005900.2
OG0009360	NP_001101118.1, XP_006231909.1	NP_079030.3
OG0009361	NP_001019469.1, XP_063138414.1	NP_694949.1
OG0009362	NP_001094135.1, XP_006231892.1	NP_001268231.1
OG0009363	XP_038953472.1, NP_001128312.1	NP_001252541.1, NP_057368.3
OG0009364	XP_063134340.1, NP_001258020.1	NP_001365261.1
OG0009365	NP_001100878.1, XP_063134047.1	NP_073607.2, NP_001119601.1
OG0009366	NP_001386006.1	NP_036238.1, XP_047289839.1
OG0009367	XP_063133928.1, NP_001011925.1	NP_055484.3
OG0009368	NP_001100881.1, XP_063134065.1	NP_060703.3
OG0009369	NP_112316.2	NP_001121363.1, NP_004521.1
OG0009370	XP_006255259.1, NP_001025215.1	NP_005844.4
OG0009371	XP_017456694.1, NP_001011926.1	NP_001295254.1
OG0009372	XP_038953740.1	XP_011521348.1
OG0009373	NP_001292110.1	NP_694574.3, XP_011521784.1
OG0009374	XP_008762400.2	NP_001364305.1
OG0009375	NP_001102153.1, XP_063144094.1	XP_024305778.1
OG0009376	NP_001007651.1	NP_443073.1
OG0009377	NP_445898.1, NP_001020580.1	NP_004955.2
OG0009378	NP_001108507.1	NP_001381097.1
OG0009379	XP_038965249.1, NP_037196.1	NP_001516.2, XP_024302373.1
OG0009380	NP_001026826.1	NP_849196.2, NP_001185967.1
OG0009381	XP_038965345.1, NP_001006980.1	NP_002370.1
OG0009382	NP_001386744.1	NP_001180461.1
OG0009383	XP_038965712.1	NP_001269491.1, NP_001981.2, XP_011539301.1
OG0009384	NP_001012099.1	NP_060523.2, XP_011539981.1
OG0009385	NP_001258409.1, XP_063144341.1	NP_001099026.1
OG0009386	XP_063144403.1, NP_067593.1	NP_001284487.1
OG0009387	XP_006239128.1, NP_075228.2	NP_803173.1
OG0009388	NP_001102156.1	NP_001137384.1
OG0009389	NP_001258188.1, XP_038965021.1	NP_001317377.1, XP_011539743.1
OG0009390	NP_001385966.1	XP_005246079.1
OG0009391	NP_001107252.1	NP_115501.2
OG0009392	XP_002729595.4	XP_006710618.1
OG0009393	NP_620208.1, XP_063143214.1	NP_001376485.1
OG0009394	XP_008762378.1, NP_001382536.1	NP_073615.2
OG0009395	NP_001034100.1, XP_063143520.1	NP_001284576.1
OG0009396	XP_038965120.1, NP_543179.1	NP_115977.2
OG0009397	NP_001386265.1, XP_063144513.1	NP_001274419.1
OG0009398	NP_001102741.1	NP_056442.2, XP_011539511.1
OG0009399	NP_001101456.2, XP_006239244.1	NP_001353524.1
OG0009400	NP_001101457.2	NP_689585.3
OG0009401	XP_006239282.1	NP_473357.1
OG0009402	NP_077362.1, XP_038966760.1	NP_000182.2
OG0009403	NP_001386450.1	NP_065095.2
OG0009404	NP_058799.2, XP_063143264.1	NP_003189.3
OG0009405	XP_063144490.1, NP_001414551.1	NP_004082.1, XP_011539170.1
OG0009406	XP_063143525.1, NP_001015008.1	NP_003187.1
OG0009407	XP_038966804.1, NP_445854.1	XP_011539899.1, NP_110388.2
OG0009408	NP_001100162.1	NP_031378.1, XP_047272536.1, NP_005738.4
OG0009409	NP_954539.1, XP_038965988.1	NP_001358981.1
OG0009410	XP_006239345.1	NP_001096631.1
OG0009411	NP_001103057.1	XP_011540257.1, NP_001347798.1
OG0009412	XP_063143863.1, NP_001382037.1	NP_065816.2, XP_011539416.3
OG0009413	NP_001128175.2	XP_011538932.1, NP_001129737.1
OG0009414	NP_058923.1, XP_017448694.1	NP_036519.2, XP_011539452.1
OG0009415	NP_001402864.1, XP_017448904.1	XP_054188792.1, NP_055490.4
OG0009416	NP_001102447.1	NP_004422.2, XP_047304215.1
OG0009417	NP_001013958.2	NP_997231.1, XP_016856572.1
OG0009418	NP_001014216.1, XP_038966359.1	NP_056106.1
OG0009419	NP_001041650.1, XP_038965617.1	NP_079034.3
OG0009420	XP_063144153.1, NP_001071117.1	NP_009203.2, XP_011538852.1
OG0009421	XP_038966564.1, NP_001037733.2	XP_016855687.1
OG0009422	NP_001382518.1, XP_006239413.1	NP_056193.2
OG0009423	NP_569110.1	XP_011540362.1, NP_001057.1
OG0009424	XP_063143893.1, NP_001129253.1	NP_612355.1
OG0009425	XP_342976.3, NP_001413971.1	NP_001317287.1
OG0009427	NP_445963.2	NP_036300.2
OG0009428	NP_063971.1	NP_001373429.1
OG0009429	NP_001093957.1	NP_699199.2
OG0009430	XP_008770155.3, NP_001406491.1	NP_001358838.1, NP_001352791.1
OG0009431	NP_631922.1	XP_047272692.1, NP_001873.2
OG0009432	NP_001128076.1	NP_061129.1, XP_016863788.1
OG0009433	XP_038949522.1, NP_001037722.1	NP_001002264.1
OG0009434	XP_006254645.1, NP_001100867.1	NP_001334816.1
OG0009435	XP_038966704.1, NP_001100935.1	NP_001351042.1
OG0009436	NP_001009687.1	NP_060813.2
OG0009437	XP_038959313.1	NP_689761.2, XP_011541511.1
OG0009438	NP_001178771.1, XP_063137284.1	NP_001284694.1
OG0009439	XP_063138729.1, XP_008768629.4	XP_024310141.1
OG0009440	XP_038957730.1, NP_037267.2	NP_002881.1
OG0009441	NP_001164029.1	NP_004376.2
OG0009442	XP_063137283.1, NP_570103.1	XP_016864534.1, NP_570123.1
OG0009443	NP_446173.2, XP_038957491.1	XP_047273419.1, NP_008840.1
OG0009444	NP_001013263.1	NP_001284667.1
OG0009445	NP_001382526.1	NP_060738.2, XP_011541807.1
OG0009446	XP_063137151.1, NP_001414054.1	XP_047272597.1
OG0009447	NP_001020818.1, XP_038957847.1	NP_001092741.1
OG0009448	XP_006231889.1, NP_001102405.1	NP_001123577.1
OG0009449	NP_001099737.1	NP_079417.2, NP_510883.2
OG0009450	NP_001258252.1, XP_006229385.1	NP_003081.2
OG0009451	NP_001099738.1	XP_011519666.1, NP_055733.2
OG0009452	XP_006229408.1, NP_001101956.1	NP_001308604.1
OG0009453	XP_006229430.2, NP_001380690.1	NP_899232.2
OG0009454	NP_001178554.1, XP_017444651.2	NP_001371930.1
OG0009455	NP_001100994.1	NP_064596.2, NP_001159755.1
OG0009456	NP_001099741.2, XP_038961459.1	NP_006729.4
OG0009457	XP_008757802.2	NP_001373023.1
OG0009458	XP_218828.5	NP_940927.2, XP_011519833.1
OG0009459	NP_445939.1, XP_038948841.1	NP_003838.1
OG0009460	NP_001100998.1, XP_006229493.1	NP_001273380.1
OG0009461	XP_063118705.1, NP_001413904.1	NP_000048.1
OG0009462	NP_001100995.1	NP_116245.2
OG0009463	XP_008757768.1, NP_001178824.1	NP_065829.4
OG0009464	NP_001099219.1, XP_006229550.1	XP_047288403.1
OG0009465	NP_001008346.1, XP_017444658.1	NP_055969.1
OG0009466	XP_063137035.1	NP_001339817.1
OG0009467	NP_058877.1, XP_038964739.1	NP_000128.1, NP_001361306.1, NP_001361309.1
OG0009468	NP_476457.1	NP_001193925.1, NP_870991.1, NP_001193923.1, NP_001193924.1, NP_001350317.1, NP_065149.2
OG0009469	XP_063129012.1, NP_001163926.1	NP_689506.2
OG0009470	XP_063129733.1, NP_077813.1	NP_079472.1
OG0009471	NP_543176.2, XP_017454546.1	NP_001128119.1
OG0009472	XP_063129432.1	XP_047272253.1
OG0009473	NP_062212.2, XP_006251413.1	NP_001381083.1
OG0009474	NP_001100697.1, XP_006251318.1	NP_066023.2
OG0009475	NP_001381661.2, XP_017454805.1	NP_006445.1
OG0009476	NP_001008340.1	XP_016864078.2, NP_005654.4
OG0009477	NP_445881.2, XP_006251454.1	NP_001156685.1, XP_006713931.1
OG0009478	XP_038948368.1, NP_001124460.1	NP_006518.1
OG0009479	XP_063129083.1	XP_006713912.1
OG0009480	NP_001011910.1	NP_056991.2
OG0009481	XP_038948711.1	XP_011512114.1, NP_699196.2
OG0009482	NP_446430.1	NP_001017979.1
OG0009483	NP_001101832.1, XP_006251161.1	NP_001284480.1
OG0009484	XP_017454948.1	NP_060647.2
OG0009485	NP_001012037.1, XP_063129204.1	NP_006850.2
OG0009486	XP_006251059.1, NP_001099477.2	NP_060760.2
OG0009487	XP_006251095.1, NP_001414256.1	NP_056002.2
OG0009488	NP_037012.1	NP_003093.2
OG0009489	NP_001178526.1, XP_063129005.1	XP_047305654.1
OG0009490	XP_038947650.1, NP_001099482.1	NP_667338.3
OG0009491	NP_001387845.1	NP_078953.4
OG0009492	NP_001005547.1, XP_063121188.1	NP_005715.1
OG0009493	NP_001008334.2, XP_006237762.1	NP_001106873.1
OG0009494	NP_067603.1	XP_005268588.1, NP_004812.1
OG0009495	XP_063137514.1, NP_001162101.1	NP_057363.3
OG0009496	NP_001019924.1	NP_001538.4
OG0009497	XP_063132745.1	NP_063944.3
OG0009498	NP_001385449.1, XP_063132150.1	NP_002499.2
OG0009499	XP_017456794.1, NP_001014037.1	NP_055829.2
OG0009500	XP_038954215.2	NP_005637.3, XP_005273291.1
OG0009501	XP_008770896.3	NP_115811.2
OG0009502	NP_071598.1	NP_005990.1
OG0009503	XP_038953970.2, NP_445862.1	NP_055051.1
OG0009504	NP_001030091.1, XP_063134028.1	NP_001287759.1, NP_689592.2
OG0009506	NP_001128048.1, XP_006256417.1	NP_001353835.1
OG0009507	XP_038954673.2, NP_001101094.1	NP_115575.1
OG0009508	NP_001178649.1	NP_689922.3, NP_001123633.1, XP_011537756.1
OG0009509	XP_063135558.1	XP_016871556.1
OG0009509	NP_001026797.1	NP_056449.1
OG0009510	XP_038954515.1, NP_001012480.1	NP_003162.2
OG0009511	XP_063135559.1, NP_071543.2	NP_734465.2
OG0009512	NP_001102003.2	NP_001231879.1
OG0009513	NP_955444.2	XP_011537421.1
OG0009514	NP_001387948.1	NP_775483.1, XP_005269801.2
OG0009515	NP_001102988.1	NP_057149.1
OG0009516	NP_001101863.1, XP_063131551.1	XP_005270045.1, NP_065071.1
OG0009517	XP_063131559.1	XP_011537754.1
OG0009517	NP_001101864.1	NP_699198.2
OG0009519	NP_647547.2	XP_011537928.1, NP_056428.1
OG0009520	XP_017455818.2, NP_001414431.1	NP_001271169.1
OG0009521	NP_001164005.2, XP_038952769.1	NP_001078846.2
OG0009522	XP_038951356.1, NP_775148.1	NP_005442.2
OG0009523	NP_001014028.1	NP_000496.2, XP_011532764.1
OG0009524	NP_071515.1, XP_006253665.1	XP_047273090.1, NP_002106.2
OG0009525	NP_001013906.1, XP_038951398.1	NP_001186226.1
OG0009526	XP_006253695.1, NP_001019966.1	NP_055716.1, XP_005265897.1
OG0009527	NP_001099529.1	NP_115737.1
OG0009528	NP_001136124.1	NP_001136123.1, NP_001295106.1, NP_001295107.1
OG0009529	XP_038942781.1, NP_001178020.1	NP_001164654.1
OG0009530	NP_062079.2, XP_038941664.1	NP_005981.3, XP_047273583.1
OG0009531	NP_001100464.1, XP_008765804.1	XP_011532929.1, NP_075048.1
OG0009532	NP_001009621.1	NP_660309.1
OG0009533	NP_001380704.1	NP_001362268.1, NP_944493.2
OG0009534	NP_068613.2, XP_006246190.1	NP_000802.2
OG0009535	NP_775156.2	NP_115553.2
OG0009536	XP_008765857.1, NP_037089.1	NP_001358656.1
OG0009537	NP_058794.2	NP_001035532.1
OG0009538	NP_001102295.2	NP_005537.3
OG0009539	XP_063124662.1, NP_001099251.1	NP_054899.2
OG0009540	XP_006246458.1, NP_001165560.1	NP_056280.2
OG0009541	XP_038943135.1, NP_001414568.1	NP_291029.2
OG0009542	XP_063124482.1, NP_647555.2	XP_005268434.1, NP_861441.2
OG0009543	NP_758838.2	NP_000396.2
OG0009544	XP_063125679.1, NP_001102501.1	NP_056436.2
OG0009545	XP_006246365.1, NP_001102296.1	NP_001239319.1
OG0009546	XP_006254879.1, NP_001414025.1	NP_078853.2
OG0009547	NP_072126.1	NP_008967.1, NP_001129076.1
OG0009548	NP_001414220.1	NP_002194.2
OG0009549	NP_001094168.1, XP_006232022.1	NP_001284477.1
OG0009550	XP_038959025.1, NP_062015.2	NP_996790.3
OG0009551	NP_476487.2	NP_001728.1
OG0009552	NP_001013931.1	NP_060504.1
OG0009553	XP_063137806.1, NP_001414115.1	NP_001371661.1
OG0009554	NP_001414626.1	NP_597677.2
OG0009555	XP_038959469.1	XP_006714515.1
OG0009556	NP_001102647.1, XP_006232086.1	XP_011512464.1, NP_001007528.1
OG0009557	NP_001099886.1	NP_005974.2
OG0009558	NP_620211.3	XP_011512267.2
OG0009559	NP_114023.1	NP_114106.1, NP_001293102.1, XP_005248394.1
OG0009560	NP_037000.1, XP_006232107.2	NP_001191304.1
OG0009561	XP_038959013.1	XP_005248326.1, NP_835260.2
OG0009562	NP_001388751.1, XP_038958141.1	NP_036466.2, XP_006714538.1
OG0009563	XP_038958504.1, NP_001102015.1	NP_036436.1
OG0009564	NP_001387629.1	NP_443131.2
OG0009565	NP_037265.1	XP_047273061.1
OG0009565	XP_006246440.1	NP_001139512.1
OG0009566	NP_001008311.1	NP_057652.1
OG0009567	XP_038936576.1, NP_001254710.1	NP_997720.1
OG0009568	NP_001400408.1	NP_062550.2, XP_011541202.1
OG0009569	XP_038936831.1, NP_037301.1	NP_000723.1
OG0009570	NP_695213.1, XP_063124558.1	NP_001034220.1, NP_001034219.1, NP_001132.2
OG0009571	XP_038967409.1	NP_001340584.1
OG0009572	NP_001414107.1	NP_008968.4, XP_016872634.1
OG0009573	NP_001381004.1, XP_063121496.1	NP_071765.2
OG0009574	XP_235959.6, NP_001363879.1	NP_001264214.1
OG0009575	XP_038936588.1, NP_446087.1	NP_068813.1
OG0009576	NP_037038.1	NP_001633.1
OG0009577	NP_695214.2	NP_001337165.1
OG0009578	NP_001009344.2, XP_038955076.1	XP_005271766.1, NP_116200.2
OG0009579	XP_038936865.1, NP_775177.1	NP_079045.1
OG0009580	NP_001178721.1, XP_006242910.1	XP_005271769.1
OG0009581	NP_001101606.1	NP_001185599.1, NP_001185600.1
OG0009582	NP_001099215.1, XP_038936634.1	NP_001231611.1
OG0009583	NP_001100285.1, XP_063121173.1	XP_047282644.1
OG0009584	XP_006243027.1, NP_001406884.1	NP_005179.2
OG0009585	NP_955420.1, XP_038936981.1	XP_005271479.1
OG0009586	NP_001129613.1, XP_017451374.2	NP_009111.2
OG0009587	XP_063121507.1	XP_011541131.1, NP_005924.2
OG0009588	NP_001102230.1	NP_938016.1, NP_001273081.1, XP_006718838.1
OG0009589	XP_063121182.1, NP_001121000.1	NP_001070731.1
OG0009590	XP_038938279.1, NP_001414186.1	XP_011540976.1
OG0009591	XP_038937364.1, NP_001101612.1	NP_001035545.1
OG0009592	NP_001258145.2, XP_017451401.1	NP_001353615.1
OG0009593	NP_036870.1	XP_047282822.1, NP_000030.1
OG0009594	NP_001020448.1	NP_116114.1
OG0009595	XP_063121811.1, NP_001019972.1	NP_004715.1, XP_016874047.1
OG0009596	NP_569115.1	NP_001532.1
OG0009597	XP_006232815.1, NP_113912.1	NP_005689.2
OG0009598	NP_001128108.1, XP_038937882.1	XP_011541259.1
OG0009599	NP_001414257.1, XP_056840514.1	XP_016872906.1, NP_056006.1
OG0009600	NP_001005889.2, XP_038937380.1	NP_001247421.1
OG0009601	NP_058822.2	NP_004100.1, XP_047282522.1
OG0009602	XP_017451519.1, NP_001414214.1	XP_016872886.2
OG0009603	NP_001019436.1, XP_006243139.1	XP_047282414.1
OG0009604	XP_063121006.1, NP_058771.2	NP_001373606.1, NP_000010.1
OG0009605	NP_073174.1, XP_006243152.1	NP_003469.2, XP_016873852.1
OG0009606	NP_001382663.1	NP_059985.2, XP_047283102.1
OG0009607	XP_006243145.1, NP_001178508.1	NP_061182.3
OG0009608	NP_076446.1, XP_063122177.1	NP_001243353.1
OG0009609	XP_063121112.1, NP_001100268.2	NP_056238.2
OG0009610	NP_598214.1	NP_002418.1
OG0009611	NP_001414229.1, XP_237787.4	XP_016879871.1, NP_055928.3
OG0009612	XP_038941928.1, NP_001100488.2	XP_047292177.1
OG0009613	NP_001007672.1	NP_653212.1
OG0009613	XP_006246792.1	XP_006721510.2
OG0009614	NP_001129285.1	NP_057144.1
OG0009615	NP_001414133.1, XP_063125412.1	XP_011522392.1
OG0009616	NP_067601.1	NP_055151.3
OG0009617	XP_006246813.1, NP_001406027.1	NP_001161458.1
OG0009618	XP_038941918.1, NP_001100486.1	NP_004881.2
OG0009619	NP_058890.1, XP_017452660.1	XP_016879604.1, NP_000071.1
OG0009620	XP_038941178.1, NP_150641.2	NP_002654.3
OG0009621	NP_001099270.1, XP_006246723.1	XP_047292879.1
OG0009622	XP_038941401.1, NP_001005530.1	NP_963860.1
OG0009623	XP_006246777.1, NP_001165527.1	XP_005256559.1, NP_004413.1
OG0009624	NP_037023.1, XP_063124528.1	NP_001257376.1, NP_000009.1
OG0009625	XP_038943240.1, NP_001413970.1	NP_000928.1
OG0009626	XP_006246766.1, NP_001100482.1	NP_001238831.1
