Orthogroup	Rattus_norvegicus	Myotis_lucifugus
OG0009504	NP_001030091.1, XP_063134028.1	XP_023602469.1
OG0009505	NP_001099668.1	XP_023603107.1
OG0009506	NP_001128048.1, XP_006256417.1	XP_023610376.1
OG0009507	XP_038954673.2, NP_001101094.1	XP_006089773.1
OG0009508	NP_001178649.1	XP_006105390.1
OG0009509	XP_063135558.1	XP_006106821.2
OG0009510	XP_038954515.1, NP_001012480.1	XP_014304194.1, XP_023603789.1
OG0009511	XP_063135559.1, NP_071543.2	XP_006100030.1
OG0009512	NP_001102003.2	XP_023610907.1
OG0009513	NP_955444.2	XP_023610893.1
OG0009514	NP_001387948.1	XP_006090321.1
OG0009515	NP_001102988.1	XP_014312624.1
OG0009516	NP_001101863.1, XP_063131551.1	XP_023620168.1
OG0009517	NP_001101864.1	XP_006100906.1
OG0009518	XP_017455887.2	XP_023617879.1
OG0009519	NP_647547.2	XP_014321009.2
OG0009520	XP_017455818.2, NP_001414431.1	XP_014321001.1
OG0009521	NP_001164005.2, XP_038952769.1	XP_023611768.1, XP_006109430.3
OG0009522	XP_038951356.1, NP_775148.1	XP_006081687.1
OG0009523	NP_001014028.1	XP_023608941.1
OG0009524	NP_071515.1, XP_006253665.1	XP_006081663.1
OG0009525	NP_001013906.1, XP_038951398.1	XP_006081664.1
OG0009526	XP_006253695.1, NP_001019966.1	XP_014309916.1
OG0009527	NP_001099529.1	XP_006097737.1
OG0009528	NP_001136124.1	XP_023601225.1
OG0009529	XP_038942781.1, NP_001178020.1	XP_023601233.1
OG0009530	NP_062079.2, XP_038941664.1	XP_023601228.1
OG0009531	NP_001100464.1, XP_008765804.1	XP_023620273.1
OG0009532	NP_001009621.1, XP_038941299.1	XP_023618084.1
OG0009533	NP_001380704.1	XP_006098656.1
OG0009534	NP_068613.2, XP_006246190.1	XP_006098659.1
OG0009535	NP_775156.2	XP_014308996.2, XP_023605195.1
OG0009536	XP_008765857.1, NP_037089.1	XP_023618089.1
OG0009537	NP_058794.2	XP_006089119.1
OG0009538	NP_001102295.2	XP_006089142.1
OG0009539	XP_063124662.1, NP_001099251.1	XP_006089148.1
OG0009540	XP_006246458.1, NP_001165560.1	XP_006089152.1
OG0009541	XP_038943135.1, NP_001414568.1	XP_023609856.1
OG0009542	XP_063124482.1, NP_647555.2	XP_006089182.1
OG0009543	NP_758838.2	XP_006089183.1
OG0009544	XP_063125679.1, NP_001102501.1	XP_014311664.1
OG0009545	XP_006246365.1, NP_001102296.1	XP_006089187.1
OG0009546	XP_006254879.1, NP_001414025.1	XP_023616979.1
OG0009547	NP_072126.1	XP_014306363.2
OG0009548	NP_001414220.1	XP_023603984.1, XP_006108634.3
OG0009549	NP_001094168.1, XP_006232022.1	XP_014316900.1
OG0009550	NP_062015.2	XP_006090211.1
OG0009551	NP_476487.2	XP_006090198.2
OG0009552	NP_001013931.1	XP_014312530.1
OG0009553	XP_063137806.1, NP_001414115.1	XP_023610782.1
OG0009554	NP_001414626.1	XP_023610776.1
OG0009555	XP_038959469.1	XP_023610817.1, XP_014306289.2
OG0009556	NP_001102647.1, XP_006232086.1	XP_023610759.1
OG0009557	NP_001099886.1	XP_006090182.1
OG0009558	NP_620211.3	XP_014312510.1
OG0009559	NP_114023.1	XP_006090163.1
OG0009560	NP_037000.1, XP_006232107.2	XP_006090153.1
OG0009561	XP_038959013.1	XP_006081542.2
OG0009562	NP_001388751.1, XP_038958141.1	XP_006081554.1
OG0009563	XP_038958504.1, NP_001102015.1	XP_006081559.1
OG0009564	NP_001387629.1	XP_023608500.1
OG0009565	XP_006246440.1	XP_006089173.1
OG0009566	NP_001008311.1	XP_006090223.1
OG0009567	XP_038936576.1, NP_001254710.1	XP_006101834.1
OG0009568	NP_001400408.1	XP_006110039.2
OG0009569	XP_038936831.1, NP_037301.1	XP_006104370.1
OG0009571	XP_038967409.1	XP_023608597.1
OG0009572	NP_001414107.1	XP_023617752.1
OG0009573	NP_001381004.1, XP_063121496.1	XP_023599014.1
OG0009574	XP_235959.6, NP_001363879.1	XP_014319421.1
OG0009575	XP_038936588.1, NP_446087.1	XP_006098303.1
OG0009576	NP_037038.1	XP_006098304.1
OG0009577	NP_695214.2	XP_014303985.1
OG0009578	NP_001009344.2, XP_038955076.1	XP_006106913.1
OG0009579	XP_038936865.1, NP_775177.1	XP_006105484.2
OG0009580	NP_001178721.1, XP_006242910.1	XP_006109371.1, XP_023602022.1
OG0009581	NP_001101606.1	XP_006105312.1
OG0009582	NP_001099215.1, XP_038936634.1	XP_006105315.2
OG0009583	NP_001100285.1, XP_063121173.1	XP_023604790.1
OG0009584	XP_006243027.1, NP_001406884.1	XP_023603514.1
OG0009585	NP_955420.1, XP_038936981.1	XP_006110221.1
OG0009586	NP_001129613.1, XP_017451374.2	XP_014306167.1
OG0009587	XP_063121507.1	XP_023601386.1
OG0009588	NP_001102230.1	XP_023601390.1
OG0009589	XP_063121182.1, NP_001121000.1	XP_023604325.1
OG0009590	XP_038938279.1, NP_001414186.1	XP_023600064.1
OG0009591	XP_038937364.1, NP_001101612.1	XP_023600070.1
OG0009592	NP_001258145.2, XP_017451401.1	XP_023600072.1
OG0009593	NP_036870.1	XP_023600077.1
OG0009594	NP_001020448.1	XP_023603476.1, XP_014323813.1, XP_023604282.1
OG0009595	XP_063121811.1, NP_001019972.1	XP_006093535.1
OG0009597	XP_006232815.1, NP_113912.1	XP_006097903.1
OG0009598	NP_001128108.1, XP_038937882.1	XP_014315357.1
OG0009599	NP_001414257.1, XP_056840514.1	XP_023613661.1
OG0009600	NP_001005889.2, XP_038937380.1	XP_023618745.1
OG0009601	NP_058822.2	XP_014320332.1
OG0009602	XP_017451519.1, NP_001414214.1	XP_014322278.1
OG0009603	NP_001019436.1, XP_006243139.1	XP_023620685.1
OG0009604	XP_063121006.1, NP_058771.2	XP_023600604.1
OG0009605	NP_073174.1, XP_006243152.1	XP_006103617.1
OG0009606	NP_001382663.1	XP_014301447.1
OG0009607	XP_006243145.1, NP_001178508.1	XP_023600605.1, XP_023600606.1
OG0009608	NP_076446.1, XP_063122177.1	XP_006098900.1
OG0009609	XP_063121112.1, NP_001100268.2	XP_023618290.1
OG0009610	NP_598214.1	XP_006094735.1, XP_014316251.1
OG0009611	NP_001414229.1, XP_237787.4	XP_023602099.1
OG0009612	XP_038941928.1, NP_001100488.2	XP_006105336.1
OG0009613	NP_001007672.1	XP_006105334.1
OG0009614	NP_001129285.1	XP_006100731.1
OG0009615	NP_001414133.1, XP_063125412.1	XP_006100727.1
OG0009616	NP_067601.1	XP_014321575.2
OG0009617	XP_006246813.1, NP_001406027.1	XP_006102812.1
OG0009618	XP_038941918.1, NP_001100486.1	XP_006102815.1
OG0009619	NP_058890.1, XP_017452660.1	XP_023599855.1
OG0009620	XP_038941178.1, NP_150641.2	XP_023599835.1
OG0009621	NP_001099270.1, XP_006246723.1	XP_014323578.1
OG0009622	XP_038941401.1, NP_001005530.1	XP_006109951.2
OG0009623	XP_006246777.1, NP_001165527.1	XP_006108003.1
OG0009624	NP_037023.1, XP_063124528.1	XP_006107998.1
OG0009625	XP_038943240.1, NP_001413970.1	XP_006105560.1
OG0009626	XP_006246766.1, NP_001100482.1	XP_014303117.1
OG0009627	NP_001382047.1, XP_038941100.1	XP_006105555.1
OG0009628	XP_063124711.1	XP_014306258.1
OG0009629	NP_001100481.1, XP_063125101.1	XP_006105573.1
OG0009630	XP_038941376.1, NP_001094117.1	XP_006105575.1
OG0009631	NP_036782.1, XP_006246648.1	XP_014305341.2
OG0009632	NP_036639.2	XP_006107896.1
OG0009633	XP_038941372.1, NP_001099264.2	XP_006102643.1
OG0009634	NP_579854.1	XP_023599691.1
OG0009635	NP_001178852.1, XP_006246832.1	XP_023602914.1
OG0009636	XP_038942500.1, NP_001166845.1	XP_006099794.1
OG0009637	NP_001292053.1	XP_014320698.1
OG0009638	NP_001102502.1	XP_006099801.1
OG0009639	XP_063125087.1, NP_001406525.1	XP_023605014.1, XP_023604103.1
OG0009640	XP_063125978.1, NP_001385926.1	XP_006097436.1
OG0009641	NP_001385944.1	XP_014318631.1
OG0009642	NP_001402701.1	XP_006101450.1
OG0009643	NP_620256.1	XP_023620643.1
OG0009644	NP_001108078.1	XP_006101456.1
OG0009645	NP_001029296.2, XP_006246622.1	XP_006105817.1
OG0009646	NP_001414385.1, XP_038943192.1	XP_006103914.1
OG0009647	NP_001414755.1	XP_014301684.1
OG0009648	XP_038943190.1, NP_001385772.1	XP_023600831.1
OG0009649	XP_038941326.2	XP_014302612.1
OG0009650	NP_001385510.1	XP_014301748.1
OG0009651	XP_006236678.1	XP_006089876.2
OG0009652	XP_008762133.1	XP_006096170.1
OG0009653	NP_001178688.1, XP_038965886.1	XP_006096163.1
OG0009654	NP_076481.1, XP_063144530.1	XP_014317551.2
OG0009655	XP_017448753.1, NP_001100141.1	XP_023619421.1
OG0009656	XP_006238623.1	XP_023608552.1
OG0009657	NP_612517.3	XP_014310145.2
OG0009660	XP_006239606.1	XP_006108375.1
OG0009662	XP_002729628.4	XP_014305139.2
OG0009668	XP_038966672.1, NP_001177992.1	XP_023605019.1
OG0009669	XP_038966802.1, NP_445814.1	XP_006108310.1
OG0009670	XP_006239535.1, NP_001131116.1	XP_023603051.1
OG0009671	NP_001386164.1, XP_038967289.1	XP_006109827.1
OG0009672	NP_001101466.1	XP_006106526.1
OG0009673	NP_476438.1	XP_014323755.1
OG0009674	NP_001121046.1, XP_063144522.1	XP_023604120.1
OG0009675	NP_001258127.1	XP_006104982.1
OG0009675	XP_006239449.1	XP_006105345.1
OG0009676	NP_001121010.2	XP_023602772.1
OG0009677	NP_001386039.1	XP_006097421.1
OG0009679	XP_006255832.1, NP_001101923.1	XP_006097417.1
OG0009680	XP_038953934.1, NP_001229556.1	XP_014318580.1
OG0009681	NP_001414476.1, XP_038954133.1	XP_006097394.3
OG0009682	NP_001414235.1, XP_006255794.1	XP_014318597.1
OG0009683	NP_001099660.1, XP_006255797.1	XP_006087071.1
OG0009684	XP_008770818.1, NP_604457.1	XP_006087145.1
OG0009685	XP_063133815.1, NP_596906.2	XP_023608316.1
OG0009686	NP_445929.2	XP_006087097.1
OG0009687	NP_001401868.1	XP_006087106.1, XP_023608349.1
OG0009688	NP_446100.2, XP_038953354.1	XP_023608350.1
OG0009689	NP_001099659.2, XP_017456726.1	XP_023608318.1
OG0009690	NP_001101921.1, XP_063134212.1	XP_006087115.1
OG0009691	NP_073197.1	XP_006087129.1
OG0009692	XP_038953862.1, NP_001128080.1	XP_014309837.1
OG0009693	NP_001178487.1, XP_038953690.1	XP_023611829.1
OG0009694	NP_001414579.1, XP_038954160.1	XP_023611865.1
OG0009695	NP_001414410.1, XP_038954239.1	XP_023611774.1
OG0009696	NP_663711.1	XP_014313403.1, XP_006109484.2
OG0009697	XP_063134112.1, NP_001414032.1	XP_006091209.1
OG0009698	XP_038953402.1, NP_647544.2	XP_006110197.1
OG0009699	XP_038953400.1, NP_058720.2	XP_006099517.1
OG0009700	NP_001129347.1, XP_017456806.2	XP_006099497.2
OG0009701	XP_063133991.1, NP_001094130.1	XP_006099480.1
OG0009702	XP_017456831.1, NP_001102599.1	XP_023618902.1
OG0009703	XP_008770705.1, NP_001382058.1	XP_023618824.1
OG0009704	XP_006255495.1, NP_001258274.1	XP_023618847.1
OG0009705	NP_112288.1	XP_023618915.1
OG0009706	XP_063121948.1, NP_998794.2	XP_023618753.1
OG0009707	XP_038966509.1, NP_001102732.1	XP_023619415.1
OG0009708	XP_017452543.1, NP_001099231.1	XP_023615972.1
OG0009709	NP_001100451.1, XP_063124980.1	XP_014312827.1
OG0009710	XP_003749424.1	XP_006092690.1
OG0009711	XP_008771890.2	XP_023612897.1
OG0009712	XP_038945214.1, NP_113761.1	XP_006088268.1
OG0009713	NP_001100607.1	XP_006088342.1
OG0009714	NP_446186.2, XP_038944948.1	XP_023609181.1
OG0009715	XP_006249275.1	XP_006088347.1
OG0009716	XP_038945683.1, NP_001121665.1	XP_014310872.1
OG0009717	NP_695217.1	XP_006109665.1
OG0009718	XP_017453990.1	XP_023609189.1
OG0009719	NP_001092263.1	XP_006088329.1
OG0009720	XP_038945138.1, NP_001011902.1	XP_006088331.1
OG0009721	NP_446182.1, XP_006249082.1	XP_006081092.1
OG0009722	NP_001101800.1	XP_006081096.1
OG0009723	NP_001163870.1	XP_023617205.1
OG0009724	NP_001099377.2, XP_063127189.1	XP_023608478.1
OG0009725	XP_017453804.1, NP_001029312.1	XP_014318870.1
OG0009726	XP_063127326.1, NP_001100590.1	XP_006097763.3
OG0009728	XP_038945299.1, NP_001100593.2	XP_006108672.3
OG0009730	XP_038945296.1	XP_023604662.1
OG0009731	XP_038945316.1, NP_001100595.1	XP_006107066.1
OG0009732	XP_063127802.1	XP_006108603.3
OG0009733	XP_038945322.1, NP_001128329.1	XP_014304938.1
OG0009734	NP_001012238.1, XP_038945323.1	XP_006107354.2
OG0009735	XP_038938929.1, NP_001030594.1	XP_006105006.1
OG0009736	NP_620191.1, XP_063134888.1	XP_006106103.1
OG0009737	NP_001102626.1, XP_006230384.1	XP_023602651.1
OG0009738	NP_036832.1	XP_023600558.1
OG0009739	XP_001080034.4	XP_006103533.3
OG0009740	NP_001388702.1	XP_006103522.1
OG0009741	NP_599236.2	XP_006103415.1, XP_006109147.1
OG0009742	XP_063123850.1, NP_001263399.1	XP_023600424.1
OG0009743	NP_001101020.1, XP_006230326.1	XP_023600389.1
OG0009744	NP_620254.1, XP_006230270.1	XP_006103411.1
OG0009745	NP_001102390.1, XP_038941217.1	XP_006103381.1
OG0009746	XP_344963.6	XP_014303026.1
OG0009747	NP_001099765.1	XP_006109119.1, XP_023602213.1
OG0009748	NP_478120.1	XP_006105425.1
OG0009749	NP_085074.2, XP_063131026.1	XP_006105427.1
OG0009750	XP_063119319.1, NP_001007693.1	XP_006105423.1
OG0009751	NP_001388707.1	XP_023599514.1
OG0009753	XP_008757969.1, NP_001382086.1	XP_023607337.1
OG0009754	XP_038938800.1, NP_001152965.1, NP_001395706.1	XP_006085926.1
OG0009755	NP_058742.2	XP_023607243.1
OG0009756	NP_001101973.1, XP_006230230.1	XP_014302997.1
OG0009757	XP_038957096.1, NP_001414569.1	XP_023600149.1
OG0009758	NP_653349.1	XP_023600152.1
OG0009759	NP_036917.2, XP_063137596.1	XP_006088251.1
OG0009760	XP_006245910.1, NP_001101731.1	XP_023620879.1
OG0009761	XP_063126086.1, XP_038942942.1	XP_006103814.1
OG0009762	XP_038942785.1, NP_001102996.2	XP_023615988.1
OG0009763	NP_001316127.1	XP_006096415.1, XP_014311281.1
OG0009764	NP_001101733.1	XP_023616005.1
OG0009765	NP_001007722.1	XP_006096392.1
OG0009766	NP_001100442.1, XP_006245816.1	XP_023615976.1
OG0009767	XP_063120532.1, NP_001020927.1	XP_006090441.3
OG0009768	NP_001101734.2, XP_008765714.1	XP_023611079.1
OG0009769	NP_001100446.1	XP_023611080.1
OG0009770	NP_001020035.1	XP_006090452.1
OG0009772	NP_001178568.1, XP_038941088.1	XP_006090478.1
OG0009773	NP_001102852.1	XP_006090477.1
OG0009774	XP_063126147.1, XP_006245896.3	XP_023611031.1
OG0009775	XP_006245893.1, NP_001386347.1	XP_023611042.1
OG0009776	XP_006245933.1	XP_023611073.1
OG0009777	XP_006245957.1, NP_542421.2	XP_023620248.1
OG0009778	NP_001402082.1	XP_014321771.1
OG0009779	XP_220237.4	XP_006100927.1
OG0009780	XP_006245997.1, NP_001093963.1	XP_014304554.1
OG0009781	XP_063125382.1, NP_001414151.1	XP_006104990.1
OG0009782	NP_001099244.1, XP_006245999.1	XP_014302651.1
OG0009783	NP_001013201.1, XP_038942203.1	XP_023600697.1
OG0009784	NP_001020796.2	XP_006103711.2
OG0009785	NP_001100460.1, XP_063125007.1	XP_006103727.1
OG0009786	XP_038941296.1, NP_001099245.2	XP_006103742.1
OG0009787	NP_001025205.1, XP_038941805.1	XP_006107264.1
OG0009788	NP_062143.3	XP_006110201.2
OG0009789	NP_001386147.1	XP_006108325.2, XP_006109095.3, XP_006092633.2
OG0009790	NP_058978.2	XP_006092650.1
OG0009791	XP_006233254.1, NP_001178039.1	XP_014314526.1
OG0009792	XP_056841255.1, NP_001414760.1	XP_023612863.1
OG0009793	NP_001007607.1, XP_006233198.1	XP_006092665.1
OG0009794	XP_008759630.1, NP_001128050.1	XP_006092659.1
OG0009795	XP_063137994.1, NP_001094172.1	XP_006092668.1, XP_006108907.3
OG0009796	XP_063138663.1, NP_001037768.2	XP_023612786.1
OG0009797	NP_001101187.1, XP_006233221.1	XP_006092676.1
OG0009798	XP_038958872.1, NP_001029074.2	XP_023601943.1
OG0009799	XP_063138012.1, NP_001101190.1	XP_023603716.1
OG0009800	NP_001386671.1	XP_006108409.1, XP_023617617.1
OG0009801	NP_001094368.1, XP_038948078.1	XP_006093257.1
OG0009802	NP_001014009.1, XP_006250610.2	XP_006093242.1
OG0009803	XP_017454874.1, NP_001399493.1	XP_023613447.1
OG0009804	XP_038948561.1	XP_023613400.1
OG0009805	XP_063137515.1	XP_006093971.1
OG0009806	NP_001100919.1	XP_006093977.1
OG0009807	XP_017446557.1	XP_023607575.1
OG0009808	NP_001382064.1	XP_023613942.1
OG0009809	NP_001012059.1, XP_038958067.1	XP_023607571.1
OG0009811	XP_038959139.1, NP_112285.1	XP_006086208.1
OG0009812	XP_063138994.1	XP_023607552.1
OG0009813	NP_001032287.1	XP_014309042.2
OG0009814	XP_006233541.1, NP_631977.1, NP_631976.1	XP_014309033.1
OG0009815	XP_008759771.1, NP_001011953.1	XP_023607512.1
OG0009816	XP_063138373.1, NP_001128066.1	XP_023607577.1
OG0009817	XP_038957686.1, NP_036836.1	XP_023618320.1
OG0009818	NP_113804.2	XP_023618327.1
OG0009819	XP_017454474.1, NP_001414573.1	XP_023609699.1
OG0009820	XP_038953261.1	XP_023606565.1
OG0009821	NP_036745.1, XP_006232653.1	XP_023615076.1
OG0009822	NP_001099632.1	XP_006097455.1
OG0009823	XP_017452370.2	XP_014311759.1
OG0009824	XP_063120953.1, NP_599225.1	XP_006101128.1
OG0009827	XP_006249990.1, NP_068510.1	XP_023604648.1
OG0009829	NP_001094258.1, XP_006249776.1	XP_006094930.1, XP_014310027.1
OG0009830	XP_006250543.1, NP_001007680.1	XP_006089959.1
OG0009831	XP_006250550.1, NP_001102553.1	XP_006089951.1
OG0009832	XP_008768090.1	XP_023610582.1
OG0009833	XP_038946262.1, NP_659560.2	XP_014311547.1
OG0009834	NP_001011906.1, XP_038946396.1	XP_006089033.1
OG0009835	NP_113853.1	XP_006089037.1
OG0009836	XP_038946935.1, NP_062167.3	XP_023609700.1
OG0009837	XP_038946893.1, NP_001017492.1	XP_023610496.1
OG0009839	XP_038946983.1, NP_071578.2	XP_023610501.1
OG0009840	NP_001100655.2, XP_017454298.1	XP_023610514.1
OG0009841	XP_038946391.1, NP_001099432.4	XP_023610579.1
OG0009842	XP_038947298.1	XP_023609764.1
OG0009843	XP_038946219.1, NP_570841.3	XP_023609799.1
OG0009844	NP_037177.2, XP_038946319.1	XP_023609787.1
OG0009845	NP_001012027.1	XP_006088985.1
OG0009846	NP_001388276.1	XP_006097818.1
OG0009847	XP_063128080.1, NP_612541.1	XP_023619038.1
OG0009848	NP_001103137.1	XP_006099662.1
OG0009849	XP_017454484.1, XP_063128823.1, XP_063128824.1	XP_006099661.1
OG0009850	XP_008767935.2	XP_023603139.1
OG0009851	XP_038946842.1, NP_001033069.2	XP_023603140.1
OG0009852	XP_006250405.1	XP_006103260.1
OG0009853	NP_001178603.1, XP_038946454.1	XP_023600281.1
OG0009854	XP_038946915.1, NP_001020933.1	XP_006104180.2
OG0009855	NP_001258199.1	XP_023600793.1, XP_006109561.2, XP_006109156.2
OG0009856	XP_038947395.1, NP_001385679.1	XP_014305831.1
OG0009857	NP_001119567.1	XP_006106493.1
OG0009858	NP_001099451.1	XP_006105165.1
OG0009859	XP_063138512.1, NP_071548.2	XP_023617295.1
OG0009860	XP_063137903.1, NP_001178638.1	XP_006097853.1
OG0009861	NP_110487.2, XP_006232833.1	XP_023617403.1
OG0009862	NP_001178497.1	XP_006097864.1
OG0009863	NP_001099911.1, XP_008759356.1	XP_006097875.1, XP_006081245.1
OG0009864	XP_063138194.1	XP_006097883.1
OG0009865	NP_001414628.1	XP_006097897.1
OG0009866	XP_038957484.1, NP_446137.1	XP_023617399.1
OG0009867	XP_008759461.1	XP_006097939.2
OG0009868	XP_038958269.1, NP_001008353.1	XP_014316621.1
OG0009870	NP_001178829.1, XP_063138328.1	XP_023615073.1
OG0009871	NP_001029067.1, XP_063137895.1	XP_006095199.1
OG0009872	NP_001395774.1, XP_038958615.1	XP_014316675.1
OG0009873	XP_063133673.1	XP_014308027.1
OG0009874	XP_038952939.1	XP_006085190.1
OG0009875	NP_001157977.1	XP_006109748.2
OG0009876	NP_001100844.1, XP_038952704.1	XP_006085194.1
OG0009877	NP_620219.2, XP_063133151.1	XP_006085201.1
OG0009878	NP_001017446.1	XP_006085227.1
OG0009879	NP_001099630.1, XP_063133328.1	XP_014313811.1
OG0009880	XP_038953013.1, NP_113928.1	XP_006091732.1
OG0009881	NP_036813.2, XP_006254519.1	XP_006091733.1
OG0009882	XP_008770212.1, NP_001413903.1	XP_023602807.1, XP_023601498.1
OG0009883	XP_063133532.1, NP_001094370.1	XP_023601496.1, XP_006104528.1
OG0009884	XP_038952946.1, NP_001012235.1	XP_023604480.1
OG0009885	NP_001385566.1	XP_006097445.1
OG0009886	NP_001101707.2, XP_038939728.1	XP_023610040.1
OG0009887	NP_037149.1	XP_006089335.3
OG0009888	NP_001414247.1, XP_063133397.1	XP_023610027.1
OG0009889	NP_001163938.1, XP_038952597.1	XP_014311813.2
OG0009890	XP_038952592.1, NP_001093984.1	XP_006089371.1
OG0009891	XP_008770307.1, NP_058779.2	XP_023606564.1
OG0009892	NP_001012759.1	XP_023606605.1
OG0009893	NP_110485.1, XP_006255021.1	XP_006085167.1
OG0009894	NP_001102361.2, XP_038952934.1	XP_023606615.1
OG0009896	NP_001029099.1	XP_006083169.3
OG0009897	XP_006240543.1, NP_001008776.1	XP_023602617.1
OG0009899	XP_006240521.1, NP_062026.2	XP_014301021.1
OG0009900	NP_067687.2	XP_023619870.1, XP_006109546.3
OG0009901	NP_001102336.1, XP_006252058.1	XP_014320979.1
OG0009902	NP_001380736.1	XP_006100150.1
OG0009903	NP_001162055.1	XP_006100156.1
OG0009904	NP_690062.3, XP_006251992.3	XP_006100112.1
OG0009905	XP_063130318.1, NP_001100733.1	XP_006100102.2
OG0009906	XP_008768903.1, NP_001014160.2	XP_023599442.1
OG0009907	XP_006252062.1, NP_001102338.2	XP_014323108.1
OG0009908	NP_001006963.1, XP_063130196.1	XP_023603871.1, XP_023599433.1
OG0009909	NP_620233.1	XP_006102303.1
OG0009910	XP_038949764.1	XP_023599441.1
OG0009911	NP_001099511.1, XP_006252103.1	XP_006102346.1
OG0009912	NP_001406771.1, XP_038934067.1	XP_006085909.1
OG0009913	NP_001171954.1	XP_006085946.3
OG0009914	NP_001014218.1	XP_014308802.1
OG0009915	XP_063118185.1, NP_001034628.1	XP_023607262.1
OG0009916	XP_038967673.1, NP_598298.1	XP_023607264.1
OG0009917	NP_036874.2, XP_038967720.1	XP_006085876.1
OG0009918	XP_063117748.1, NP_001100203.1	XP_014320287.1
OG0009919	XP_038968170.1, NP_001101495.1	XP_006090798.1
OG0009920	NP_001162579.1, XP_006240216.1	XP_023608823.1
OG0009921	XP_008762941.1, NP_001102953.1	XP_006087868.1
OG0009922	XP_063118730.1	XP_006100308.1
OG0009923	NP_001101498.1, XP_038968180.1	XP_006100305.1
OG0009924	XP_038967918.1, NP_001091050.1	XP_023619625.1
OG0009925	NP_001093979.1	XP_006097040.1
OG0009926	NP_446351.2, XP_038948880.1	XP_006097016.1
OG0009928	XP_017455153.1, NP_001100729.1	XP_023619190.1
OG0009929	NP_001163946.2, XP_038949395.1	XP_006099843.1
OG0009930	NP_071540.1	XP_006099837.1
OG0009931	NP_001258323.1	XP_006096109.1
OG0009932	XP_063118738.1	XP_023615675.1
OG0009933	XP_006240283.1, NP_036886.3	XP_023599686.1
OG0009934	NP_001100211.1, XP_038967943.1	XP_006091028.1
OG0009935	NP_074056.2	XP_006091045.1
OG0009936	XP_063117647.1, NP_058868.1	XP_006091100.1
OG0009937	NP_001163818.1, XP_038968222.1	XP_014313254.2
OG0009938	NP_001102186.1, XP_006240409.1	XP_006097658.1
OG0009939	XP_038969231.1	XP_023617107.1
OG0009940	XP_008763052.3, NP_001382547.1	XP_023617104.1
