Orthogroup	Canis_lupus_familiaris	Ursus_americanus
OG0009148	NP_001273959.1	XP_045643574.1
OG0009149	NP_001273968.1	XP_045662714.1
OG0009150	NP_001274007.1	XP_045660368.1
OG0009151	NP_001274013.1	XP_045668212.1
OG0009152	NP_001274020.1	XP_045651132.1
OG0009153	NP_001274029.1	XP_045651881.1
OG0009154	NP_001274046.1	XP_045643118.1
OG0009155	NP_001274084.1	XP_045633839.1
OG0009156	NP_001274085.1	XP_045637831.1
OG0009157	NP_001274086.1	XP_045637867.1
OG0009158	NP_001274090.1	XP_045643851.1
OG0009159	NP_001274092.1	XP_045666312.1
OG0009160	NP_001276356.1	XP_045633365.1
OG0009161	NP_001277050.1	XP_045630147.1
OG0009162	NP_001280588.1	XP_045638012.1
OG0009163	NP_001295412.1	XP_045653750.1
OG0009164	NP_001300702.1	XP_045640892.1
OG0009165	NP_001300710.1	XP_045631887.1
OG0009166	NP_001300735.1	XP_045651682.1
OG0009167	NP_001300736.1	XP_045651424.1
OG0009168	NP_001300738.1	XP_045671947.1
OG0009169	NP_001300760.1	XP_045645486.1
OG0009170	NP_001300780.1	XP_045632837.1
OG0009171	NP_001300790.1	XP_045667144.1
OG0009172	NP_001300791.1	XP_045633568.1
OG0009173	NP_001300798.1	XP_045663970.1
OG0009174	NP_001300802.1	XP_045633018.1
OG0009175	NP_001300812.1	XP_045630703.1
OG0009176	NP_001301026.1	XP_045651871.1
OG0009177	NP_001301029.1	XP_045665841.1
OG0009178	NP_001301035.1	XP_045668364.1
OG0009179	NP_001301066.1	XP_045669872.1
OG0009180	NP_001332969.1	XP_045656934.1
OG0009181	NP_001349529.1	XP_045640367.1
OG0009182	NP_001362312.1	XP_045643431.1
OG0009183	NP_001371204.1	XP_045655010.1, XP_045655013.1, XP_045655012.1, XP_045655009.1, XP_045655011.1
OG0009184	NP_001375681.1	XP_045656675.1
OG0009185	NP_001375713.1	XP_045653537.1
OG0009186	NP_001375887.1	XP_045635033.1
OG0009187	NP_001376059.1	XP_045670742.1
OG0009188	NP_001376134.1	XP_045642977.1
OG0009189	XP_038381407.1	XP_045666052.1
OG0009190	XP_038381410.1	XP_045661293.1
OG0009191	XP_038381419.1	XP_045654377.1
OG0009192	XP_038381420.1	XP_045654498.1
OG0009193	XP_038381424.1	XP_045654553.1
OG0009194	XP_038381453.1	XP_045630207.1
OG0009195	XP_038383841.1, XP_038383846.1, XP_038383842.1	XP_045645414.1, XP_045645413.1
OG0009195	XP_038383852.1, XP_038383853.1, XP_038383840.1	XP_045645389.1
OG0009196	XP_038381478.1	XP_045661739.1
OG0009197	XP_038381544.1	XP_045628437.1
OG0009198	XP_038381565.1, XP_038381566.1	XP_045631034.1
OG0009199	XP_038381575.1, XP_038381574.1	XP_045628136.1
OG0009200	XP_038381584.1	XP_045665207.1
OG0009201	XP_038381608.1	XP_045628682.1
OG0009202	XP_038381628.1	XP_045646278.1
OG0009203	XP_038381644.1	XP_045646263.1
OG0009204	XP_038381693.1	XP_045646228.1
OG0009205	XP_038381739.1	XP_045646209.1
OG0009206	XP_038381755.1	XP_045646202.1
OG0009207	XP_038381853.1	XP_045646128.1
OG0009208	XP_038382038.1	XP_045670663.1
OG0009209	XP_038382043.1	XP_045670690.1
OG0009210	XP_038382065.1	XP_045670679.1
OG0009211	XP_038382076.1	XP_045670678.1
OG0009212	XP_038382079.1	XP_045670683.1
OG0009213	XP_038382113.1	XP_045670668.1
OG0009214	XP_038382182.1	XP_045666050.1
OG0009215	XP_038382246.1	XP_045661302.1
OG0009216	XP_038382253.1	XP_045661305.1
OG0009217	XP_038382340.1	XP_045661364.1
OG0009218	XP_038382352.1	XP_045661367.1
OG0009219	XP_038382357.1	XP_045661370.1
OG0009220	XP_038382417.1	XP_045661401.1
OG0009221	XP_038382439.1	XP_045661429.1
OG0009223	XP_038382480.1	XP_045626544.1
OG0009224	XP_038382551.1, XP_038402868.1	XP_045654487.1
OG0009225	XP_038382552.1	XP_045654486.1
OG0009226	XP_038382567.1	XP_045654499.1
OG0009227	XP_038382569.1	XP_045654500.1
OG0009228	XP_038382589.1	XP_045654514.1
OG0009229	XP_038382626.1	XP_045654381.1
OG0009230	XP_038382628.1	XP_045654362.1
OG0009231	XP_038382647.1	XP_045661573.1
OG0009232	XP_038382651.1	XP_045661570.1
OG0009233	XP_038382659.1	XP_045661455.1
OG0009234	XP_038382661.1	XP_045661551.1
OG0009235	XP_038382677.1	XP_045661542.1
OG0009236	XP_038382696.1	XP_045661453.1
OG0009237	XP_038382719.1	XP_045661505.1
OG0009238	XP_038382748.1	XP_045636907.1
OG0009239	XP_038382769.1	XP_045636841.1
OG0009240	XP_038382784.1	XP_045636787.1
OG0009241	XP_038382897.1	XP_045636808.1
OG0009242	XP_038382918.1	XP_045636951.1
OG0009243	XP_038382970.1	XP_045636956.1
OG0009244	XP_038383034.1	XP_045628489.1
OG0009245	XP_038383041.1	XP_045628358.1
OG0009246	XP_038383075.1	XP_045628317.1
OG0009247	XP_038383091.1	XP_045628446.1
OG0009248	XP_038383100.1	XP_045628553.1
OG0009249	XP_038383192.1	XP_045628418.1
OG0009250	XP_038383223.1	XP_045628308.1
OG0009251	XP_038383229.1	XP_045628497.1
OG0009252	XP_038383253.1	XP_045628510.1
OG0009253	XP_038383815.1	XP_045645265.1
OG0009254	XP_038383982.1, XP_038383976.1	XP_045631050.1
OG0009255	XP_038383993.1	XP_045631133.1
OG0009256	XP_038384017.1	XP_045631099.1
OG0009257	XP_038384025.1	XP_045631159.1
OG0009258	XP_038384121.1	XP_045628169.1
OG0009259	XP_038384135.1	XP_045628206.1
OG0009260	XP_038384187.1	XP_045628178.1
OG0009261	XP_038384221.1	XP_045628203.1
OG0009262	XP_038384250.1	XP_045628059.1
OG0009263	XP_038384289.1	XP_045628091.1
OG0009264	XP_038384292.1	XP_045628246.1
OG0009265	XP_038384298.1	XP_045628254.1
OG0009266	XP_038384350.1	XP_045628037.1
OG0009267	XP_038384405.1	XP_045628094.1
OG0009268	XP_038384459.1	XP_045632244.1
OG0009269	XP_038384483.1	XP_045632266.1
OG0009270	XP_038384486.1	XP_045632274.1
OG0009271	XP_038384529.1	XP_045666879.1
OG0009272	XP_038384530.1	XP_045667129.1
OG0009273	XP_038384559.1, XP_038384561.1, XP_038384560.1, XP_038384562.1	XP_045670100.1
OG0009274	XP_038384617.1	XP_045628858.1
OG0009275	XP_038384635.1	XP_045630774.1
OG0009276	XP_038384636.1	XP_045630986.1
OG0009277	XP_038384637.1	XP_045632092.1
OG0009278	XP_038384648.1	XP_045636031.1
OG0009279	XP_038384654.1	XP_045635005.1
OG0009280	XP_038384682.1	XP_045633729.1
OG0009281	XP_038384689.1	XP_045633343.1
OG0009282	XP_038384715.1	XP_045642408.1
OG0009283	XP_038384732.1	XP_045637088.1
OG0009284	XP_038384733.1	XP_045637582.1
OG0009285	XP_038384739.1	XP_045638575.1
OG0009286	XP_038384750.1	XP_045638786.1
OG0009287	XP_038384754.1	XP_045639468.1
OG0009288	XP_038384759.1	XP_045639570.1
OG0009289	XP_038384761.1	XP_045639827.1
OG0009290	XP_038384773.1	XP_045640937.1
OG0009291	XP_038384862.1	XP_045642501.1
OG0009292	XP_038384863.1	XP_045663416.1
OG0009293	XP_038384910.1	XP_045641844.1
OG0009294	XP_038384920.1	XP_045641909.1
OG0009295	XP_038384930.1	XP_045641931.1
OG0009296	XP_038385145.1	XP_045655941.1
OG0009297	XP_038385169.1	XP_045655922.1
OG0009298	XP_038385179.1	XP_045655918.1
OG0009299	XP_038385182.1	XP_045655900.1
OG0009300	XP_038385207.1	XP_045655882.1
OG0009301	XP_038385215.1	XP_045655881.1
OG0009302	XP_038385243.1	XP_045655856.1
OG0009303	XP_038385264.1	XP_045652609.1
OG0009304	XP_038385275.1	XP_045652632.1
OG0009305	XP_038385323.1	XP_045652155.1
OG0009306	XP_038385339.1	XP_045652154.1
OG0009307	XP_038385377.1	XP_045652128.1
OG0009308	XP_038385381.1	XP_045652127.1
OG0009309	XP_038385387.1	XP_045652125.1
OG0009310	XP_038385500.1	XP_045668925.1
OG0009311	XP_038385507.1, XP_038445640.1	XP_045651022.1
OG0009312	XP_038385511.1	XP_045650185.1
OG0009313	XP_038385513.1	XP_045665733.1
OG0009314	XP_038385517.1	XP_045638585.1
OG0009315	XP_038385518.1	XP_045638588.1
OG0009316	XP_038385520.1	XP_045638590.1
OG0009317	XP_038385522.1	XP_045638593.1
OG0009318	XP_038385523.1	XP_045638203.1
OG0009319	XP_038385562.1	XP_045662763.1
OG0009320	XP_038385568.1	XP_045638297.1
OG0009321	XP_038385569.1	XP_045638570.1
OG0009322	XP_038385576.1	XP_045638643.1
OG0009323	XP_038385582.1, XP_038385581.1, XP_038385580.1, XP_038385579.1	XP_045638215.1
OG0009324	XP_038385590.1	XP_045642325.1
OG0009325	XP_038385606.1	XP_045642347.1
OG0009326	XP_038385637.1	XP_045642365.1
OG0009327	XP_038385658.1	XP_045631332.1
OG0009328	XP_038385661.1	XP_045631305.1
OG0009329	XP_038385729.1	XP_045643051.1
OG0009330	XP_038385801.1	XP_045642374.1
OG0009331	XP_038385886.1	XP_045668777.1
OG0009332	XP_038385916.1	XP_045643522.1
OG0009333	XP_038385945.1	XP_045643868.1
OG0009334	XP_038386018.1	XP_045644182.1
OG0009335	XP_038386057.1	XP_045649882.1
OG0009336	XP_038386084.1	XP_045668876.1
OG0009337	XP_038386090.1	XP_045668897.1
OG0009338	XP_038386110.1	XP_045668831.1
OG0009339	XP_038386143.1	XP_045668927.1
OG0009340	XP_038386160.1	XP_045668916.1
OG0009341	XP_038386247.1	XP_045650480.1
OG0009342	XP_038386253.1	XP_045650477.1
OG0009343	XP_038386276.1, XP_038415093.1	XP_045650461.1
OG0009344	XP_038386281.1	XP_045650459.1
OG0009345	XP_038386475.1	XP_045650309.1
OG0009346	XP_038386481.1	XP_045651024.1
OG0009347	XP_038386508.1	XP_045650976.1
OG0009348	XP_038386534.1	XP_045651013.1
OG0009349	XP_038386538.1	XP_045650282.1
OG0009350	XP_038386557.1	XP_045650275.1
OG0009351	XP_038386615.1	XP_045650254.1
OG0009352	XP_038386622.1	XP_045650248.1
OG0009353	XP_038386639.1	XP_045650222.1
OG0009354	XP_038386655.1	XP_045650220.1
OG0009355	XP_038386682.1	XP_045650192.1
OG0009356	XP_038386689.1	XP_045665774.1
OG0009357	XP_038386699.1	XP_045665773.1
OG0009358	XP_038386723.1	XP_045665743.1
OG0009359	XP_038386731.1	XP_045665735.1
OG0009360	XP_038386737.1	XP_045665738.1
OG0009361	XP_038386752.1	XP_045665806.1
OG0009362	XP_038386778.1	XP_045665695.1
OG0009363	XP_038386816.1	XP_045662867.1
OG0009364	XP_038386825.1	XP_045662858.1
OG0009365	XP_038386833.1	XP_045662857.1
OG0009366	XP_038386896.1	XP_045662811.1
OG0009367	XP_038386931.1	XP_045662787.1
OG0009368	XP_038386939.1	XP_045662781.1
OG0009369	XP_038386948.1	XP_045662767.1
OG0009370	XP_038386949.1	XP_045662764.1
OG0009371	XP_038386969.1	XP_045662753.1
OG0009372	XP_038387006.1	XP_045662709.1
OG0009373	XP_038387029.1	XP_045662689.1
OG0009374	XP_038387069.1	XP_045638398.1
OG0009375	XP_038387130.1	XP_045638169.1
OG0009376	XP_038387158.1, XP_038445459.1	XP_045638167.1
OG0009377	XP_038387160.1	XP_045638225.1
OG0009378	XP_038387165.1	XP_045638076.1
OG0009379	XP_038387236.1, XP_038387235.1	XP_045638212.1
OG0009380	XP_038387239.1	XP_045638330.1
OG0009381	XP_038387268.1	XP_045638499.1
OG0009382	XP_038387293.1	XP_045638470.1
OG0009383	XP_038387306.1	XP_045638662.1
OG0009384	XP_038387311.1	XP_045638476.1
OG0009385	XP_038387312.1	XP_045638489.1
OG0009386	XP_038387316.1	XP_045638458.1
OG0009387	XP_038387322.1	XP_045638255.1
OG0009388	XP_038387324.1	XP_045638301.1
OG0009389	XP_038387337.1	XP_045638023.1
OG0009390	XP_038387344.1	XP_045638204.1
OG0009391	XP_038387345.1	XP_045638205.1
OG0009392	XP_038387389.1	XP_045638558.1
OG0009393	XP_038387405.1	XP_045638358.1
OG0009394	XP_038387413.1	XP_045638217.1
OG0009395	XP_038387416.1	XP_045638368.1
OG0009396	XP_038387430.1	XP_045638395.1
OG0009397	XP_038388025.1, XP_038387461.1	XP_045638024.1
OG0009398	XP_038387474.1	XP_045638047.1
OG0009399	XP_038387490.1	XP_045638082.1
OG0009400	XP_038387531.1	XP_045638391.1
OG0009401	XP_038394841.1, XP_038387532.1	XP_045638105.1
OG0009402	XP_038387551.1	XP_045638650.1
OG0009403	XP_038387555.1	XP_045638653.1
OG0009404	XP_038387556.1	XP_045638647.1
OG0009405	XP_038387558.1	XP_045638481.1
OG0009406	XP_038387563.1	XP_045638126.1
OG0009407	XP_038387600.1	XP_045638406.1
OG0009408	XP_038387606.1	XP_045638595.1
OG0009409	XP_038387651.1	XP_045638172.1
OG0009410	XP_038387672.1	XP_045638352.1
OG0009411	XP_038387695.1	XP_045638596.1
OG0009412	XP_038387726.1	XP_045637935.1
OG0009413	XP_038387740.1	XP_045638258.1
OG0009414	XP_038387758.1	XP_045660216.1
OG0009415	XP_038387767.1	XP_045660227.1
OG0009416	XP_038387808.1	XP_045660250.1
OG0009417	XP_038387833.1	XP_045630636.1
OG0009418	XP_038387840.1	XP_045630637.1
OG0009419	XP_038387844.1, XP_038387845.1	XP_045630639.1
OG0009420	XP_038387846.1	XP_045630654.1
OG0009421	XP_038387848.1	XP_045630667.1
OG0009422	XP_038387894.1	XP_045633874.1
OG0009423	XP_038387905.1	XP_045633887.1
OG0009424	XP_038387916.1	XP_045633891.1
OG0009425	XP_038387940.1	XP_045632780.1
OG0009426	XP_038387947.1	XP_045632829.1
OG0009427	XP_038387954.1	XP_045632836.1
OG0009428	XP_038387959.1	XP_045632844.1
OG0009429	XP_038387980.1	XP_045642324.1
OG0009430	XP_038387986.1	XP_045643038.1
OG0009431	XP_038388013.1	XP_045652388.1
OG0009432	XP_038388040.1	XP_045627424.1
OG0009433	XP_038425557.1, XP_038388049.1	XP_045666983.1
OG0009434	XP_038388071.1	XP_045633235.1
OG0009435	XP_038388177.1	XP_045664300.1
OG0009436	XP_038435777.1, XP_038388179.1	XP_045664304.1
OG0009437	XP_038388247.1	XP_045652398.1
OG0009438	XP_038388304.1	XP_045652251.1
OG0009439	XP_038388307.1	XP_045652268.1
OG0009440	XP_038388325.1	XP_045652273.1
OG0009441	XP_038388335.1	XP_045652284.1
OG0009442	XP_038388362.1, XP_038388363.1	XP_045652324.1
OG0009443	XP_038388365.1	XP_045652325.1
OG0009444	XP_038388415.1	XP_045652375.1
OG0009445	XP_038388416.1	XP_045652380.1
OG0009446	XP_038388440.1	XP_045652393.1
OG0009447	XP_038388447.1	XP_045665710.1
OG0009448	XP_038388467.1	XP_045665693.1
OG0009449	XP_038388556.1	XP_045651328.1
OG0009450	XP_038388564.1	XP_045651333.1
OG0009451	XP_038388565.1	XP_045651336.1
OG0009452	XP_038388621.1	XP_045651358.1
OG0009453	XP_038388651.1	XP_045651377.1
OG0009454	XP_038388657.1	XP_045668936.1
OG0009455	XP_038388669.1	XP_045669030.1
OG0009456	XP_038388687.1	XP_045669120.1
OG0009458	XP_038388759.1	XP_045668998.1
OG0009459	XP_038388772.1	XP_045669174.1
OG0009460	XP_038388801.1	XP_045669168.1
OG0009461	XP_038388813.1	XP_045669058.1
OG0009462	XP_038388837.1	XP_045669012.1
OG0009463	XP_038388843.1	XP_045668942.1
OG0009464	XP_038388913.1	XP_045669039.1
OG0009465	XP_038388922.1	XP_045669048.1
OG0009466	XP_038388933.1, XP_038388932.1	XP_045669088.1
OG0009467	XP_038388934.1	XP_045669079.1
OG0009468	XP_038388985.1	XP_045627409.1
OG0009469	XP_038389022.1	XP_045645478.1
OG0009470	XP_038389023.1	XP_045645480.1
OG0009471	XP_038389025.1	XP_045633041.1
OG0009472	XP_038389035.1	XP_045633044.1
OG0009473	XP_038389095.1	XP_045626810.1
OG0009474	XP_038389167.1	XP_045630716.1
OG0009475	XP_038389186.1	XP_045630769.1
OG0009476	XP_038389193.1	XP_045630789.1
OG0009477	XP_038389198.1	XP_045630760.1
OG0009478	XP_038389214.1	XP_045630800.1
OG0009479	XP_038389232.1	XP_045630711.1
OG0009480	XP_038389234.1	XP_045627343.1
OG0009481	XP_038389251.1	XP_045627289.1
OG0009482	XP_038389302.1	XP_045627275.1
OG0009483	XP_038389312.1	XP_045627330.1
OG0009484	XP_038389359.1	XP_045671792.1
OG0009485	XP_038389388.1	XP_045672310.1
OG0009486	XP_038389433.1	XP_045672324.1
OG0009487	XP_038389475.1	XP_045627264.1
OG0009488	XP_038389491.1	XP_045627402.1
OG0009489	XP_038389493.1	XP_045627436.1
OG0009490	XP_038389629.1	XP_045627412.1
OG0009491	XP_038389630.1	XP_045671889.1
OG0009492	XP_038436987.1, XP_038389636.1	XP_045651082.1
OG0009493	XP_038433135.1, XP_038389657.1	XP_045667777.1
OG0009494	XP_038389680.1	XP_045648096.1
OG0009495	XP_038389685.1	XP_045643369.1
OG0009496	XP_038389698.1	XP_045658318.1
OG0009497	XP_038389761.1	XP_045658275.1
OG0009498	XP_038389766.1	XP_045639676.1
OG0009499	XP_038389799.1	XP_045639338.1
OG0009500	XP_038389804.1	XP_045639634.1
OG0009501	XP_038389814.1	XP_045639232.1
OG0009502	XP_038389836.1	XP_045639444.1
OG0009503	XP_038389844.1	XP_045639205.1
OG0009504	XP_038389848.1	XP_045639208.1
OG0009505	XP_038389866.1, XP_038389865.1	XP_045639099.1
OG0009506	XP_038389957.1	XP_045639281.1
OG0009507	XP_038389961.1	XP_045639290.1
OG0009508	XP_038390075.1	XP_045639319.1
OG0009509	XP_038390084.1	XP_045639422.1
OG0009510	XP_038390090.1	XP_045639452.1
OG0009511	XP_038390178.1	XP_045639278.1
OG0009512	XP_038390202.1	XP_045639352.1
OG0009513	XP_038390214.1	XP_045639534.1
OG0009514	XP_038390254.1	XP_045639465.1
OG0009515	XP_038390261.1, XP_038426464.1	XP_045639477.1
OG0009516	XP_038390386.1	XP_045639293.1
OG0009517	XP_038390395.1	XP_045639324.1
OG0009518	XP_038390419.1	XP_045639347.1
OG0009519	XP_038390431.1	XP_045639093.1
OG0009520	XP_038390433.1	XP_045639447.1
OG0009521	XP_038390524.1	XP_045633247.1
OG0009522	XP_038390553.1	XP_045650759.1
OG0009523	XP_038390569.1	XP_045652332.1
OG0009524	XP_038390602.1	XP_045655994.1
OG0009525	XP_038390607.1	XP_045655557.1
OG0009526	XP_038390622.1	XP_045657360.1
OG0009527	XP_038390637.1	XP_045659037.1
OG0009528	XP_038390675.1	XP_045648070.1
OG0009529	XP_038390684.1	XP_045648095.1
OG0009530	XP_038390687.1	XP_045648064.1
OG0009531	XP_038390700.1	XP_045648051.1
OG0009532	XP_038390760.1	XP_045648012.1
OG0009533	XP_038390763.1	XP_045648004.1
OG0009534	XP_038390768.1, XP_038390767.1	XP_045648002.1
OG0009535	XP_038390769.1, XP_038407938.1	XP_045650781.1
OG0009536	XP_038390770.1	XP_045648001.1
OG0009537	XP_038390801.1	XP_045664329.1, XP_045648103.1
OG0009538	XP_038390853.1	XP_045647948.1
OG0009539	XP_038390861.1	XP_045647929.1
OG0009540	XP_038390864.1	XP_045647927.1
OG0009541	XP_038390871.1	XP_045647924.1
OG0009542	XP_038390906.1	XP_045671296.1
OG0009543	XP_038390912.1	XP_045671285.1
OG0009544	XP_038390913.1	XP_045671278.1
OG0009545	XP_038390918.1	XP_045671326.1
OG0009546	XP_038391009.1	XP_045671219.1
OG0009547	XP_038391029.1	XP_045671291.1
OG0009548	XP_038391050.1	XP_045671313.1
OG0009549	XP_038391118.1	XP_045643320.1
OG0009550	XP_038391166.1	XP_045643287.1
OG0009551	XP_038391193.1	XP_045643276.1
OG0009552	XP_038391207.1	XP_045643247.1
OG0009553	XP_038391212.1	XP_045643236.1
OG0009554	XP_038391228.1	XP_045643233.1
OG0009555	XP_038391235.1	XP_045643224.1
OG0009556	XP_038391240.1	XP_045643198.1
OG0009557	XP_038391251.1	XP_045643222.1
OG0009558	XP_038415109.1, XP_038391284.1	XP_045643182.1
OG0009559	XP_038391286.1	XP_045643183.1
OG0009560	XP_038391324.1	XP_045643154.1
OG0009561	XP_038391333.1	XP_045643138.1
OG0009562	XP_038391368.1	XP_045643119.1
OG0009563	XP_038391369.1	XP_045643117.1
OG0009564	XP_038391381.1	XP_045659960.1
OG0009565	XP_038391387.1	XP_045671280.1
OG0009566	XP_038391397.1	XP_045643372.1
OG0009567	XP_038391415.1	XP_045654035.1
OG0009568	XP_038391430.1, XP_038391429.1	XP_045653492.1
OG0009569	XP_038391438.1	XP_045653848.1
OG0009570	XP_038391450.1	XP_045653275.1
OG0009571	XP_038391471.1	XP_045655409.1
OG0009572	XP_038391489.1	XP_045639725.1
OG0009573	XP_038391493.1	XP_045653545.1
OG0009574	XP_038391529.1	XP_045646786.1
OG0009575	XP_038391558.1	XP_045639719.1
OG0009576	XP_038391559.1	XP_045639693.1
OG0009577	XP_038391615.1	XP_045654055.1
OG0009578	XP_038391743.1	XP_045653990.1
OG0009579	XP_038391778.1	XP_045653965.1
OG0009580	XP_038391785.1	XP_045653960.1
OG0009581	XP_038391818.1	XP_045653940.1
OG0009582	XP_038391824.1	XP_045653491.1
OG0009583	XP_038391833.1	XP_045653489.1
OG0009584	XP_038391851.1	XP_045653927.1
OG0009585	XP_038391876.1	XP_045653912.1
OG0009586	XP_038391904.1	XP_045653887.1
OG0009587	XP_038391916.1	XP_045653856.1
OG0009588	XP_038391931.1	XP_045653842.1
OG0009589	XP_038391938.1	XP_045653565.1
OG0009590	XP_038391945.1	XP_045653813.1
OG0009591	XP_038391971.1	XP_045653796.1
OG0009592	XP_038391972.1	XP_045653790.1
OG0009593	XP_038391981.1	XP_045653789.1
OG0009594	XP_038391984.1	XP_045653784.1
OG0009595	XP_038392057.1	XP_045653764.1
OG0009596	XP_038392107.1	XP_045653712.1
OG0009597	XP_038392126.1, XP_038399051.1	XP_045640159.1
OG0009598	XP_038392127.1	XP_045653715.1
OG0009599	XP_038392131.1	XP_045653702.1
OG0009600	XP_038392166.1	XP_045653690.1
OG0009601	XP_038392167.1	XP_045653693.1
OG0009602	XP_038392190.1	XP_045653676.1
OG0009603	XP_038392200.1	XP_045653670.1
OG0009604	XP_038392211.1	XP_045653665.1
OG0009605	XP_038392214.1	XP_045653664.1
OG0009606	XP_038392217.1	XP_045653659.1
OG0009607	XP_038392226.1	XP_045653647.1
OG0009608	XP_038392248.1	XP_045653636.1
OG0009609	XP_038392251.1	XP_045653635.1
OG0009610	XP_038392279.1	XP_045653603.1
OG0009611	XP_038392311.1	XP_045660791.1
OG0009612	XP_038392315.1	XP_045660797.1
OG0009613	XP_038392324.1	XP_045660799.1
OG0009614	XP_038392357.1	XP_045660818.1
OG0009615	XP_038392359.1	XP_045660821.1
OG0009616	XP_038392379.1	XP_045660784.1
OG0009617	XP_038392442.1	XP_045660859.1
OG0009618	XP_038392461.1	XP_045660872.1
OG0009619	XP_038392491.1	XP_045646678.1
OG0009620	XP_038392500.1	XP_045653398.1
OG0009621	XP_038392507.1	XP_045653394.1
OG0009622	XP_038392538.1	XP_045653376.1
OG0009623	XP_038392556.1	XP_045653364.1
OG0009624	XP_038392565.1	XP_045653369.1
OG0009625	XP_038392602.1	XP_045653315.1
OG0009626	XP_038392608.1	XP_045653332.1
OG0009627	XP_038392612.1	XP_045653320.1
OG0009628	XP_038392631.1	XP_045661723.1, XP_045653331.1
OG0009629	XP_038392635.1	XP_045653307.1
OG0009630	XP_038392637.1	XP_045653302.1
OG0009631	XP_038392642.1	XP_045653152.1
OG0009632	XP_038392648.1	XP_045653298.1
OG0009633	XP_038392696.1	XP_045653287.1
OG0009634	XP_038392770.1	XP_045653241.1
OG0009635	XP_038392783.1	XP_045653224.1
OG0009636	XP_038392811.1	XP_045653185.1
OG0009637	XP_038392814.1	XP_045653178.1
OG0009638	XP_038392818.1	XP_045653177.1
OG0009639	XP_038392849.1	XP_045653164.1
OG0009640	XP_038392872.1	XP_045634280.1
OG0009641	XP_038392880.1	XP_045634192.1
OG0009642	XP_038392943.1	XP_045634264.1
OG0009643	XP_038392944.1	XP_045634265.1
OG0009644	XP_038392956.1	XP_045634282.1
OG0009645	XP_038392986.1	XP_045634206.1
OG0009646	XP_038393013.1	XP_045634235.1
OG0009647	XP_038393024.1	XP_045634184.1
OG0009648	XP_038393025.1	XP_045634132.1
