Orthogroup	Sus_scrofa	Microcebus_murinus
OG0007796	XP_020942023.1, XP_003124511.4	XP_012619568.1, XP_012619569.1, XP_012619567.1
OG0007797	XP_003130468.6	XP_012637175.1
OG0007798	XP_020919523.1	XP_012637064.1
OG0007799	XP_003130402.1	XP_012592074.2, XP_012590875.1
OG0007800	XP_020937510.1	XP_012599835.1
OG0007801	XP_020922738.1	XP_012621415.1
OG0007802	XP_005663198.1	XP_012639325.1
OG0007803	XP_020920156.1	XP_020139905.1
OG0007804	NP_001136318.1	XP_012637095.2
OG0007805	NP_001153563.1	XP_020140008.1
OG0007806	XP_020919409.1	XP_012628015.1
OG0007807	XP_013845109.2	XP_020139930.1
OG0007809	XP_020919422.1	XP_012591115.1
OG0007810	XP_013835381.2	XP_012591550.1
OG0007811	XP_020958283.1	XP_020139938.1
OG0007812	XP_005653804.1	XP_012591929.1
OG0007813	XP_020923210.1	XP_012596089.1
OG0007814	XP_020919341.1	XP_012620484.1
OG0007815	XP_020919317.1	XP_012620515.1
OG0007816	XP_005656773.1	XP_012620549.1
OG0007817	XP_003357586.3	XP_012620574.1
OG0007818	NP_001106148.1, XP_020944106.1	XP_012639362.1
OG0007819	NP_001127817.1	XP_012639343.1
OG0007820	NP_001231391.1, XP_020944174.1	XP_012639322.1
OG0007821	XP_005663199.1	XP_012600773.1
OG0007822	NP_001231188.1, XP_020944225.1	XP_012600756.1
OG0007823	XP_020919700.1, NP_001230517.1	XP_012632677.1, XP_012606725.1
OG0007824	XP_020919799.1	XP_012606603.1
OG0007825	XP_020920121.1	XP_012606757.1
OG0007826	XP_020920131.1	XP_012606762.1
OG0007827	XP_020945313.1	XP_012623129.1
OG0007828	XP_001929560.2	XP_012623143.1
OG0007829	NP_001157981.1	XP_012623162.1
OG0007830	XP_020945339.1	XP_012623197.1
OG0007831	XP_020945378.1	XP_012623282.1
OG0007832	XP_020945414.1	XP_020140888.1
OG0007833	NP_999150.1, XP_020944348.1	XP_012623381.1
OG0007834	XP_001929504.3	XP_012623397.1
OG0007835	XP_020944385.1, NP_999568.1	XP_020140553.1
OG0007836	XP_020945451.1	XP_012646670.1
OG0007837	NP_001116574.1, XP_005663402.1	XP_012646735.1
OG0007838	XP_020944133.1, NP_001121940.1	XP_012646708.1
OG0007839	XP_005663466.1	XP_012646696.1
OG0007840	XP_020948184.1	XP_012645766.1
OG0007841	XP_013854754.1	XP_012597570.1
OG0007842	XP_020951879.1	XP_012638035.1
OG0007843	XP_003127938.3	XP_012638028.1
OG0007844	NP_001231364.1	XP_012593615.1
OG0007845	XP_005653457.2	XP_012601617.1
OG0007846	XP_020951818.1	XP_012601540.1
OG0007847	XP_020951798.1, XP_013854703.2	XP_012601712.1
OG0007848	XP_003127892.2	XP_012601547.1
OG0007849	XP_020953371.1	XP_012601374.1
OG0007850	XP_020951722.1	XP_012601449.1
OG0007851	XP_003356390.1	XP_012601514.1
OG0007852	XP_020951679.1	XP_012601680.1
OG0007853	XP_020954565.1	XP_020138018.1
OG0007854	XP_020951678.1	XP_020138017.1
OG0007856	XP_001926508.1	XP_012614004.1
OG0007857	XP_020955279.1	XP_012629380.2
OG0007858	XP_003128741.3	XP_012594020.1
OG0007859	NP_001153565.1	XP_020141467.1
OG0007860	XP_020953742.1, NP_001230544.2	XP_012608232.1
OG0007861	XP_020954897.1	XP_012608076.1
OG0007862	XP_003128580.2	XP_012608082.1
OG0007863	XP_005666308.1	XP_012608205.1
OG0007864	XP_001928394.1	XP_012611435.1
OG0007865	NP_001072138.1	XP_020141443.1
OG0007866	XP_013833588.1	XP_012628892.1
OG0007867	XP_013833582.2	XP_012628885.2
OG0007868	NP_001231145.1	XP_012591947.1
OG0007869	NP_001177147.1, XP_005656355.1	XP_020141359.1
OG0007870	XP_013844496.1	XP_012591990.1
OG0007871	XP_020954790.1	XP_012622498.1
OG0007872	XP_003121825.1	XP_012622514.1
OG0007873	XP_020956870.1	XP_012638257.1
OG0007874	XP_005659996.1	XP_012613494.1, XP_012613493.1, XP_012613492.1
OG0007876	XP_020958234.1	XP_012641070.1
OG0007877	XP_003121874.1	XP_012641072.1
OG0007878	XP_020958370.1	XP_012641122.1
OG0007879	XP_020917881.1	XP_012641127.1
OG0007880	NP_001254778.1, XP_013848927.2	XP_012633094.1
OG0007881	XP_020955050.1	XP_012636550.1
OG0007882	XP_020955053.1	XP_012636576.1
OG0007883	NP_999602.1	XP_012636581.1
OG0007884	NP_001167636.1, XP_005666386.1	XP_012636619.1
OG0007885	XP_001927454.2	XP_012636626.1
OG0007886	XP_020955067.1	XP_012636633.1
OG0007887	XP_013844579.1	XP_012636640.1
OG0007888	XP_001926196.3	XP_012596545.1
OG0007889	XP_005666396.1	XP_012596638.1
OG0007890	XP_020955152.1	XP_012596790.1
OG0007891	NP_999562.1	XP_012597567.1
OG0007892	XP_020953720.1	XP_012597602.1
OG0007893	XP_020955738.1	XP_012598158.1
OG0007894	XP_020955243.1	XP_012613776.1
OG0007895	XP_020955262.1	XP_012629408.1
OG0007896	XP_020955311.1, XP_020955310.1	XP_012594062.1
OG0007897	XP_013833848.1, NP_998977.1	XP_012594084.1
OG0007898	NP_001230811.1	XP_012610831.1
OG0007899	XP_020955747.1	XP_012646494.1
OG0007900	NP_001284562.1	XP_012607182.1
OG0007901	XP_001925323.1	XP_012607176.1
OG0007902	XP_020955349.1	XP_012602527.1
OG0007903	XP_020955358.1	XP_012602558.1
OG0007904	XP_020937311.1	XP_012601809.1
OG0007905	XP_020937189.1	XP_012601834.1
OG0007906	XP_020937231.1	XP_012601921.1
OG0007907	XP_020937301.1	XP_012601958.1
OG0007908	NP_001163993.1	XP_012611774.1
OG0007909	XP_013835016.1	XP_012621333.1
OG0007910	NP_001274337.1, XP_005654024.2	XP_012645142.1
OG0007911	XP_020936779.1	XP_012639851.2
OG0007912	XP_003131426.1	XP_012642104.1
OG0007913	XP_020922802.1	XP_012645135.1
OG0007914	XP_001929470.1	XP_012599583.1
OG0007915	XP_020921688.1, NP_001107744.1	XP_012644867.1
OG0007916	XP_020922131.1	XP_012644902.1
OG0007917	XP_005668630.2	XP_012644915.1
OG0007918	XP_013836172.1	XP_020136535.1
OG0007920	XP_020922165.1	XP_012611642.1
OG0007921	XP_020922181.1	XP_020136798.1
OG0007922	XP_020922212.1	XP_012611693.1
OG0007923	XP_013834614.1	XP_012634307.1
OG0007924	XP_003131239.2	XP_012634295.1
OG0007925	XP_020922281.1	XP_012634287.1
OG0007926	XP_020922324.1	XP_020136473.1
OG0007927	NP_001231224.1	XP_012634210.1
OG0007928	NP_001231656.1, XP_005668673.1	XP_012634202.1
OG0007929	XP_020922329.1	XP_012634201.1
OG0007930	XP_020922367.1	XP_012611620.1
OG0007931	NP_001177223.1	XP_012602888.1
OG0007932	XP_020922426.1	XP_012602910.1
OG0007933	NP_001230841.1, XP_020921747.1	XP_012602965.1
OG0007934	XP_005668736.1, NP_001231887.1	XP_012602920.1
OG0007935	XP_003131342.1	XP_012602922.1
OG0007936	XP_003131364.1	XP_012642306.1
OG0007937	XP_003131373.1	XP_012642250.1
OG0007938	XP_020922559.1	XP_012642146.1
OG0007940	NP_001037995.1, XP_013836386.1	XP_012598711.1
OG0007941	XP_003131508.1	XP_012621270.1
OG0007942	XP_005653980.1	XP_012621341.2
OG0007943	XP_020922703.1	XP_020136559.1, XP_012621358.1
OG0007944	XP_020922721.1	XP_012621397.1
OG0007945	XP_020922743.1	XP_012621437.1
OG0007946	XP_020922750.1	XP_012621461.1
OG0007947	XP_020922752.1	XP_012621466.1
OG0007948	XP_013836468.1	XP_012645208.1
OG0007949	XP_003483059.1	XP_012645213.1
OG0007950	NP_001152785.1, XP_005668934.1	XP_012645236.1
OG0007951	XP_013836505.1	XP_020143077.1, XP_012645132.1
OG0007952	XP_005668980.2	XP_012645250.1
OG0007953	XP_005668991.1	XP_012645264.1
OG0007954	XP_020922913.1, XP_005669011.2	XP_012640061.1
OG0007955	XP_020922949.1	XP_012623166.1
OG0007956	XP_020922964.1	XP_012632516.1
OG0007957	NP_001230849.1	XP_012632895.1
OG0007958	NP_001231461.1	XP_012635204.1
OG0007959	NP_001231751.1, XP_020921761.1	XP_012635094.1
OG0007960	NP_001107741.1, XP_020921886.1	XP_012636123.1
OG0007961	NP_001302693.1	XP_012640310.1
OG0007962	XP_020923109.1	XP_012591563.1, XP_020136775.1
OG0007963	XP_020923115.1	XP_012593538.1
OG0007964	XP_003131800.4	XP_012595017.2
OG0007965	XP_020923133.1	XP_020136539.1
OG0007966	XP_013845416.1, NP_001116650.1	XP_012596058.1
OG0007967	XP_020923164.1	XP_012596171.1
OG0007968	XP_003131858.1	XP_012596019.1
OG0007969	NP_001177221.1, XP_020921727.1	XP_020136431.1
OG0007970	XP_020923233.1	XP_012596217.1
OG0007971	XP_020923275.1	XP_012596256.1
OG0007973	XP_020936830.1	XP_012639928.1
OG0007974	XP_005652807.1	XP_012639945.1, XP_020145165.1
OG0007975	XP_020936714.1	XP_012639959.1
OG0007976	XP_020936887.1	XP_012639853.2
OG0007977	XP_020936803.1	XP_012637495.1
OG0007978	XP_020926771.1	XP_012637458.1
OG0007979	XP_020926960.1, XP_020926949.1	XP_012637446.1
OG0007980	XP_020927321.1	XP_012637562.1
OG0007981	XP_020926569.1	XP_012599577.1
OG0007982	XP_001929476.2	XP_012599580.1
OG0007983	XP_001928876.1	XP_012627627.1
OG0007984	XP_020925392.1	XP_012627612.1
OG0007985	NP_001230416.1	XP_012627559.1
OG0007986	XP_001928369.2	XP_012627550.1, XP_012627551.1
OG0007987	XP_020925091.1	XP_012627496.1
OG0007988	NP_999196.1, XP_005660506.2	XP_012627470.1
OG0007989	XP_020925013.1	XP_012627453.1
OG0007990	XP_013849289.1	XP_012627265.1
OG0007991	XP_020921760.1, NP_001231721.1	XP_012634204.1
OG0007992	XP_020942923.1	XP_012642402.1
OG0007993	NP_001302691.1, XP_020946557.1	XP_012594308.1
OG0007994	XP_020946892.1	XP_012608337.1
OG0007995	XP_005663940.2	XP_012608476.1
OG0007996	XP_020947458.1	XP_012608775.1
OG0007997	XP_005663944.1	XP_012609503.1, XP_012624634.2
OG0007998	XP_020947549.1	XP_012632571.1
OG0007999	XP_003360785.2	XP_012632582.1
OG0008000	NP_001098762.1, XP_020946511.1	XP_012637841.1
OG0008001	NP_001302647.1	XP_012594121.1, XP_012637803.1
OG0008002	XP_003481701.1	XP_012637862.1
OG0008003	XP_003126412.1	XP_012637864.1
OG0008004	XP_020947663.1	XP_012594289.1
OG0008005	XP_005664053.1	XP_012606466.1
OG0008006	NP_999198.1	XP_012644946.1
OG0008007	XP_020948477.1, XP_020946923.1	XP_012644939.1
OG0008008	XP_005653238.1, NP_999267.1	XP_012644980.1
OG0008009	XP_020946989.1	XP_020143306.1
OG0008010	XP_020947002.1	XP_012645021.1
OG0008011	XP_003126003.3	XP_012612830.1
OG0008012	XP_003126005.1	XP_020143412.1
OG0008013	XP_020947068.1	XP_012613150.1
OG0008014	XP_003481576.1	XP_012597286.1
OG0008015	NP_001230326.1	XP_020143386.1
OG0008016	XP_020947117.1, XP_020947118.1	XP_012597343.1
OG0008017	XP_003126057.4	XP_012597323.1
OG0008018	XP_013852965.2, XP_020947132.1	XP_012597132.1
OG0008019	XP_013843646.1	XP_012597196.1
OG0008020	XP_020947161.1	XP_020143360.1
OG0008021	NP_001231652.1	XP_012642554.1, XP_012642555.1
OG0008022	XP_001926622.4	XP_012628199.1
OG0008023	XP_020946752.1, NP_001231588.1	XP_012628198.1
OG0008024	XP_020942748.1	XP_020141884.1
OG0008025	XP_013851326.1	XP_012593066.1
OG0008026	XP_003124912.1	XP_012595985.1
OG0008027	XP_005662413.1	XP_012595991.1
OG0008028	XP_003124947.3	XP_012603323.1
OG0008029	XP_020942857.1	XP_012642453.1
OG0008030	XP_003124953.2	XP_012642473.1
OG0008031	XP_020942903.1	XP_012642415.1
OG0008032	XP_020942932.1	XP_012642374.1
OG0008033	XP_020943953.1	XP_012611348.1
OG0008034	NP_001090889.1	XP_012611316.1
OG0008035	XP_020943219.1	XP_012611302.1
OG0008036	XP_020941459.1, NP_001233196.1	XP_012633287.1
OG0008037	XP_020943117.1	XP_020141773.1
OG0008038	NP_001127826.1, XP_005662565.1	XP_012620398.1
OG0008039	XP_020943089.1	XP_012605651.1
OG0008040	XP_005662547.2	XP_012605625.1
OG0008041	XP_020944062.1	XP_012605563.1
OG0008042	XP_020948753.1	XP_012612397.1
OG0008043	XP_020947030.1, XP_020947029.1	XP_012612408.1
OG0008044	XP_020948754.1	XP_020143417.1
OG0008045	XP_020939993.1	XP_012645412.1
OG0008047	XP_003354442.1	XP_020140126.1
OG0008048	XP_003123697.1	XP_012645373.1
OG0008049	XP_020940808.1	XP_012645428.1
OG0008050	NP_001177211.1	XP_012598797.1
OG0008051	XP_020934905.1, NP_001254769.1	XP_012619151.1
OG0008052	XP_005661649.1	XP_012619150.1
OG0008053	XP_020937169.1, NP_999471.1	XP_020145795.1
OG0008054	XP_003123920.3	XP_012644011.1
OG0008055	XP_020940363.1	XP_020145696.1
OG0008056	XP_020940380.1	XP_012595826.1
OG0008057	XP_020940397.1	XP_012596653.1
OG0008058	XP_020941077.1	XP_012617556.1
OG0008059	XP_003123978.1	XP_012605139.1, XP_012617610.1
OG0008060	XP_020940411.1	XP_020138000.1
OG0008061	XP_020940493.1	XP_012604286.1
OG0008062	NP_001093411.1, XP_013850589.1	XP_012604290.1
OG0008063	XP_003121963.3	XP_012593547.1
OG0008064	XP_005660159.2	XP_012625069.1
OG0008065	XP_020919173.1	XP_012625099.1
OG0008066	XP_020929919.1	XP_012625158.1
OG0008067	XP_020918895.1	XP_012625162.1
OG0008068	XP_005660131.1, NP_999365.1	XP_020144930.1
OG0008069	XP_001926946.3	XP_012625217.1
OG0008070	XP_020940725.1	XP_012619842.1
OG0008071	XP_005668133.1	XP_012619858.1, XP_012600243.2, XP_012592114.2, XP_020139914.1
OG0008072	XP_003130731.1, XP_013835646.1	XP_012619863.1
OG0008073	XP_013835634.1, NP_001106909.1	XP_012625615.1
OG0008075	XP_003123013.1	XP_012636173.1
OG0008076	XP_005660287.1	XP_012625430.1
OG0008077	XP_020940781.1	XP_020145186.1
OG0008078	XP_005660324.1	XP_012624482.1
OG0008079	XP_005660355.1	XP_012624429.1
OG0008080	XP_020931284.1	XP_012624393.1
OG0008081	XP_005660369.1	XP_012592247.1
OG0008082	XP_013841783.1	XP_012592244.1, XP_012592245.1, XP_012592246.1
OG0008083	XP_003353649.3	XP_012592229.1
OG0008084	XP_020922986.1	XP_012592214.1
OG0008085	NP_001070683.1, XP_013849205.1	XP_020143247.1, XP_020145023.1
OG0008086	XP_005660383.1, NP_001231815.1	XP_012624373.1
OG0008087	XP_005660398.1	XP_012624338.1
OG0008088	XP_020923434.1	XP_020145035.1
OG0008089	XP_020923710.1	XP_012624262.1, XP_012624261.1, XP_012624263.1, XP_012624259.1, XP_012624260.1, XP_012624264.1
OG0008090	XP_020939216.1, NP_001001646.1	XP_012627162.1
OG0008091	XP_005660388.1	XP_012624382.1
OG0008092	XP_003353199.2	XP_020142914.1
OG0008093	XP_013833480.1	XP_012616325.1, XP_012616326.1
OG0008094	XP_003355223.1	XP_012623067.1
OG0008095	NP_001116578.1	XP_012591782.1
OG0008096	NP_001116541.1, XP_005653510.1	XP_012591781.1
OG0008097	NP_001230388.1, XP_013833056.2	XP_012591796.1
OG0008099	NP_001095285.1	XP_012596578.1
OG0008100	XP_020953604.1, NP_001116575.1	XP_012596538.1
OG0008101	NP_001095296.1, XP_005665862.1	XP_012596585.1
OG0008102	NP_001116642.1	XP_012596566.1
OG0008104	XP_020954163.1	XP_012646780.1
OG0008105	XP_003128393.1	XP_012602298.1
OG0008106	XP_013833260.2	XP_012602268.1
OG0008107	XP_020954276.1, XP_020954275.1, XP_020954277.1	XP_012602271.1
OG0008108	XP_020954291.1	XP_012602370.1
OG0008109	XP_013833326.2	XP_012602352.1, XP_012629710.1
OG0008110	XP_001924602.1	XP_012602376.1
OG0008111	XP_020954317.1	XP_012602379.1
OG0008112	XP_001928805.1	XP_012633659.1, XP_020142551.1
OG0008113	XP_020954345.1	XP_012628690.1
OG0008114	XP_020953525.1, NP_001103898.1	XP_012628627.1
OG0008115	XP_020954404.1	XP_012628577.1
OG0008116	XP_020954412.1	XP_012628569.1
OG0008117	XP_001929588.3	XP_012598855.1
OG0008118	XP_001929628.2	XP_012598837.1
OG0008119	XP_003482251.3	XP_020142584.1
OG0008120	XP_020954460.1	XP_012611887.1
OG0008121	XP_003482212.1	XP_012636213.1
OG0008122	XP_003121320.4	XP_020142714.1
OG0008123	XP_003121321.2	XP_012642479.2
OG0008124	XP_005659312.1	XP_012605754.1
OG0008125	XP_003121457.1	XP_020142692.1
OG0008126	XP_003121458.2	XP_012644229.1
OG0008127	XP_001927580.3	XP_020142954.1
OG0008128	XP_020938238.1	XP_012598599.1
OG0008129	XP_020947836.1	XP_012646614.1
OG0008130	XP_013848119.2	XP_012606416.1
OG0008131	XP_005659337.1	XP_012606422.1
OG0008132	XP_020945587.1, XP_020945593.1	XP_012606356.1
OG0008133	XP_020945610.1	XP_012606385.1
OG0008134	XP_013848137.1	XP_012606384.1
OG0008135	XP_003121347.1	XP_012606375.1
OG0008136	XP_013848152.2	XP_012606329.1
OG0008137	XP_003480337.1	XP_012606367.1
OG0008138	XP_020945957.1	XP_020142651.1, XP_012624869.2
OG0008139	XP_020935097.1, NP_001302715.1	XP_012608716.1
OG0008140	XP_003480342.1	XP_020142762.1, XP_012603669.2
OG0008141	NP_001161125.1, XP_020920912.1	XP_012608599.1
OG0008142	XP_003353327.1	XP_012608738.1
OG0008143	XP_020946447.1	XP_020142758.1
OG0008144	XP_003480348.1	XP_020142962.1
OG0008145	XP_003121393.2	XP_012608570.1
OG0008146	XP_020946879.1	XP_012608699.1
OG0008147	XP_013848212.1	XP_012608581.1
OG0008148	XP_020947031.1	XP_012608590.1
OG0008149	XP_003129020.2	XP_012624212.1
OG0008150	XP_020944445.1	XP_012638082.1
OG0008151	XP_005655413.3	XP_012617443.1
OG0008152	XP_020944725.1	XP_020144519.1
OG0008153	XP_020944699.1	XP_012639781.1, XP_020144548.1, XP_012639782.1
OG0008154	NP_001172079.1, XP_020944288.1	XP_012639717.1
OG0008155	NP_001280070.1	XP_012641774.1
OG0008156	XP_020936918.1, XP_020944671.1	XP_012641758.1
OG0008157	XP_013851995.2	XP_012641751.1
OG0008158	XP_003361737.2	XP_012609274.1
OG0008159	XP_013851977.1	XP_012609265.1
OG0008160	XP_020946210.1	XP_012609248.1
OG0008161	XP_020946212.1	XP_012609251.1
OG0008162	XP_001924871.2	XP_012609267.2
OG0008163	XP_020944640.1	XP_012598777.1
OG0008164	XP_001926065.5	XP_012598787.1
OG0008165	XP_001927566.1	XP_012643639.1
OG0008166	NP_001094496.1, XP_005662910.1	XP_012640815.1
OG0008167	XP_020944556.1	XP_012640872.1
OG0008168	XP_020944451.1	XP_012607203.1
OG0008169	XP_020946075.1	XP_012608340.1
OG0008170	XP_020946202.1	XP_012608379.1
OG0008171	XP_001925395.3	XP_012615777.1
OG0008172	XP_020946089.1	XP_020144318.1
OG0008173	XP_005656301.3	XP_012594855.1, XP_020141692.1
OG0008174	NP_001161253.1	XP_012594856.1
OG0008175	XP_003128990.3	XP_012629332.2
OG0008176	XP_020956222.1	XP_012611039.1, XP_020139797.1
OG0008177	XP_020956833.1	XP_020140214.1
OG0008178	NP_001171386.1, XP_020955975.1	XP_012624214.1
OG0008179	XP_003129080.1	XP_012613737.1
OG0008180	XP_020957022.1	XP_020140886.1
OG0008181	XP_003482444.1	XP_020140876.1, XP_012600549.1
OG0008182	XP_020956249.1	XP_012622809.1
OG0008183	XP_020957089.1	XP_012600241.1
OG0008184	XP_003134783.1	XP_020145343.1
OG0008185	XP_003123657.2	XP_012634053.1
OG0008186	XP_005673223.1	XP_012637902.1
OG0008187	XP_020934484.1	XP_012644674.1
OG0008188	XP_020934395.1	XP_012644538.1
OG0008189	XP_003484066.1	XP_012644673.1
OG0008190	XP_020934386.1	XP_012644663.1
OG0008191	XP_020934608.1	XP_012644618.1
OG0008192	XP_020934473.1, XP_020934472.1	XP_012644592.1
OG0008193	XP_003134755.1	XP_012644591.1
OG0008194	XP_003134763.1	XP_012644559.1
OG0008195	XP_005656751.1	XP_020145405.1
OG0008196	NP_001131109.1, XP_020957626.1	XP_012635012.1
OG0008197	NP_001159961.1	XP_012635031.1
OG0008198	XP_020958043.1	XP_012635096.1
OG0008199	XP_020958056.1	XP_012635099.1
OG0008200	XP_005667666.2	XP_012612632.1
OG0008201	XP_020958063.1	XP_012612522.1
OG0008202	XP_020958082.1	XP_012612520.1
OG0008203	XP_020919057.1	XP_012612559.1, XP_012612558.1
OG0008204	XP_003130227.3	XP_012597410.1
OG0008205	XP_020919063.1	XP_020145434.1
OG0008206	XP_005656747.1, NP_001070691.1	XP_020145466.1
OG0008207	XP_005673365.1	XP_012628795.1
OG0008208	XP_020934950.1	XP_020145476.1
OG0008209	XP_013841187.1	XP_012634427.1
OG0008210	XP_003134843.2	XP_012633011.1
OG0008211	XP_020934290.1	XP_012633013.1
OG0008212	XP_020934903.1	XP_012633025.2
OG0008213	NP_001007520.1, XP_005673294.1	XP_012591603.1
OG0008215	XP_020952629.1	XP_012591270.1
OG0008216	XP_020951671.1	XP_012591219.2
OG0008217	XP_003356375.2	XP_012591216.1
OG0008218	XP_003127876.2	XP_020135863.1
OG0008219	XP_003127869.3	XP_012591199.1
OG0008220	XP_020951654.1, XP_003127875.2	XP_012591205.1
OG0008221	XP_005665297.2, NP_001231872.1	XP_012635355.2
OG0008222	XP_020948959.1, NP_001230473.1	XP_020144138.1
OG0008223	XP_020951632.1	XP_012635376.1
OG0008224	XP_020952293.1	XP_012631796.1
OG0008225	XP_013854859.1	XP_012631635.1
OG0008226	XP_003128059.3	XP_012631574.1
OG0008228	XP_003128072.2	XP_012631513.1
OG0008229	XP_013854896.1	XP_012631506.1
OG0008230	XP_020931111.1, NP_001157482.1	XP_012631389.1
OG0008231	XP_020952494.1	XP_012631336.1
OG0008232	NP_001116566.1, XP_020949208.1	XP_012631331.1
OG0008233	XP_003128129.1	XP_012631300.1, XP_012631298.1
OG0008234	XP_013844518.2	XP_012608313.1
OG0008235	XP_020954973.1, XP_020954974.1	XP_012608139.1, XP_012608140.1
OG0008236	XP_003126436.1	XP_012606464.1
OG0008237	XP_020948436.1	XP_012613302.1
OG0008238	XP_005655793.1	XP_012643434.1
OG0008239	XP_020948433.1	XP_012609320.1
OG0008240	XP_020946919.1	XP_012630706.1
OG0008241	XP_020948416.1	XP_012630727.1
OG0008242	XP_003126741.3	XP_012643091.1
OG0008243	XP_020946591.1, NP_001274341.1	XP_012643086.1
OG0008244	XP_020957187.1	XP_012639214.1
OG0008245	XP_020956295.1	XP_012639182.1
OG0008246	XP_020957147.1	XP_012639120.1
OG0008247	XP_005653637.1	XP_020135744.1
OG0008248	XP_020957145.1	XP_020135739.1
OG0008249	XP_020957142.1	XP_012639095.1
OG0008250	XP_005666850.1, NP_001231453.1	XP_012639093.1
OG0008251	XP_020956944.1	XP_012639070.1
OG0008252	XP_005666723.1	XP_012639048.1
OG0008253	XP_003129062.3	XP_012591052.1
OG0008254	XP_003129060.1	XP_012591038.1
OG0008256	XP_020934065.1, NP_001090976.2	XP_012623490.1
OG0008257	XP_020934242.1	XP_012623476.1
OG0008258	NP_001231814.1	XP_012623475.1
OG0008259	XP_003134655.2	XP_012623472.1
OG0008260	XP_020934167.1, NP_999211.1	XP_012623450.1
OG0008261	XP_003134674.3	XP_012623665.1
OG0008262	XP_020934845.1	XP_012598154.1
OG0008263	XP_003134939.5	XP_012618830.1
OG0008264	XP_003134934.1	XP_012596951.1
OG0008265	XP_020934126.1, NP_001177209.1	XP_020145245.1
OG0008266	XP_020934529.1	XP_012641636.1
OG0008267	XP_020934882.1	XP_012641660.1
OG0008268	NP_001274775.1	XP_012641665.1
OG0008269	XP_020934820.1	XP_012641731.1
OG0008270	XP_020933393.1, XP_020933947.1	XP_012632814.1
OG0008271	XP_020933913.1	XP_012632850.1
OG0008272	NP_001093405.1, XP_020932827.1	XP_012632843.1
OG0008273	XP_020933394.1	XP_012632886.1
OG0008274	XP_020931335.1, XP_020936968.1	XP_012618450.1
OG0008275	XP_005671827.1	XP_012618434.1
OG0008276	XP_020931809.1	XP_012618412.1
OG0008277	XP_003133417.1	XP_012618391.1
