Orthogroup	Sus_scrofa	Ictidomys_tridecemlineatus
OG0006656	XP_013833103.1, NP_001116583.1	XP_040138351.1
OG0006657	XP_020954128.1	XP_040138360.1
OG0006658	XP_001927916.1	XP_005318869.1
OG0006659	NP_001177120.1	XP_040138426.1
OG0006660	XP_005665969.1	XP_005318825.1
OG0006661	XP_003356665.3	XP_040138494.1
OG0006663	XP_020953648.1	XP_021577618.1
OG0006664	NP_001230433.1, XP_020953699.1	XP_040139623.1
OG0006665	XP_020954395.1	XP_040138638.1
OG0006666	XP_001929339.3	XP_040138640.1
OG0006667	NP_001232909.1	XP_005318697.1
OG0006668	XP_020955515.1	XP_040138672.1
OG0006669	XP_013833469.2	XP_013211194.1
OG0006670	XP_020953690.1, NP_001304012.1	XP_040138692.1
OG0006671	XP_013833223.1	XP_040138770.1
OG0006672	XP_020928492.1	XP_040138830.1
OG0006673	XP_013848273.2	XP_005340391.1
OG0006674	XP_020947953.1	XP_013220661.1
OG0006675	XP_020947917.1	XP_040139634.1
OG0006676	XP_003123372.1	XP_005336254.1
OG0006677	XP_020938559.1, NP_001116691.1	XP_013213811.1
OG0006678	XP_020946015.1	XP_040137973.1
OG0006679	XP_020928995.1	XP_005335942.1
OG0006680	NP_001004050.1, XP_020939260.1	XP_005330186.1
OG0006681	XP_020946129.1	XP_005330190.1
OG0006682	XP_020946462.1	XP_040139107.1
OG0006683	XP_001925353.2	XP_005337481.1
OG0006684	XP_001925827.2	XP_005340901.1
OG0006685	XP_001928235.1	XP_040137981.1
OG0006687	XP_003127843.1	XP_005317899.1
OG0006688	XP_003481423.1	XP_021580780.2
OG0006689	XP_003125579.1, NP_001302735.1	XP_005316318.1
OG0006690	XP_020944593.1	XP_021579938.1
OG0006691	XP_020944453.1	XP_040149495.1
OG0006692	XP_020944450.1	XP_040149348.1
OG0006693	XP_020946117.1	XP_040149467.1
OG0006694	XP_020944356.1, NP_999216.1	XP_040149416.1
OG0006695	XP_013851856.1	XP_040149377.1
OG0006697	XP_001925315.1	XP_040149401.1
OG0006698	XP_003125485.1	XP_005316077.1
OG0006699	XP_005656292.2, NP_001230476.1	XP_005316907.1
OG0006700	NP_001231397.1, XP_020953951.1	XP_005316906.1
OG0006701	XP_020956015.1, NP_001231272.1, NP_001231273.1	XP_005320003.1
OG0006702	XP_005666692.1	XP_005320039.1
OG0006703	XP_003482429.2	XP_005320055.1
OG0006704	XP_003129120.2	XP_005333323.2
OG0006705	XP_020934450.1	XP_005334011.1
OG0006706	XP_020939039.1	XP_005342612.1
OG0006707	XP_003354214.3	XP_021576491.1
OG0006708	XP_020934480.1	XP_021586046.1
OG0006709	XP_020934184.1, NP_001231105.1	XP_021586048.1
OG0006711	XP_020934568.1	XP_005319477.1
OG0006712	XP_003130265.3	XP_040146818.1
OG0006713	XP_020958021.1	XP_005334736.1
OG0006714	NP_001240753.1, XP_020957837.1	XP_021588454.1
OG0006715	XP_003130212.1	XP_013216803.1
OG0006716	XP_020919047.1	XP_005331842.1
OG0006717	XP_020934492.1	XP_005319192.1
OG0006718	NP_001231456.1	XP_005319215.1
OG0006719	NP_001107749.1	XP_021577934.1
OG0006720	XP_020934115.1	XP_021577935.1
OG0006721	XP_013846296.1	XP_005319245.1
OG0006722	XP_020934734.1	XP_040146832.1
OG0006723	XP_005673261.1, NP_001231829.1	XP_005334002.1
OG0006724	XP_013841132.1, XP_005673269.1	XP_040147543.1
OG0006725	XP_020955718.1	XP_021576551.1
OG0006726	XP_003130329.3	XP_040147230.1
OG0006727	XP_001927163.3	XP_021581487.1
OG0006728	XP_005665266.1	XP_040144305.1
OG0006729	XP_005665476.1	XP_005326125.1
OG0006730	XP_020948941.1, NP_001171388.1	XP_005318069.1
OG0006731	XP_020952336.1	XP_040144565.1
OG0006732	XP_003482142.4	XP_013218299.1
OG0006733	XP_020952416.1	XP_040144500.1
OG0006734	XP_020952441.1	XP_013218852.1
OG0006735	XP_005656370.2	XP_021576553.1, XP_013221194.1
OG0006736	XP_020954951.1	XP_021576576.1
OG0006737	XP_003126804.1	XP_040136220.1
OG0006738	XP_020948471.1	XP_005338046.1
OG0006739	NP_001230564.1, XP_005655775.1	XP_005324477.1
OG0006740	XP_003126763.1	XP_021581495.2
OG0006741	XP_003126756.1	XP_005324497.1
OG0006742	XP_020948293.1	XP_013212769.1
OG0006743	NP_001171398.1	XP_013215131.1
OG0006744	NP_001231849.1, XP_020956012.1	XP_005330969.1
OG0006745	XP_020956144.1, NP_001001545.1	XP_005330981.1
OG0006746	XP_003483448.3	XP_005337290.1
OG0006747	NP_001005156.1	XP_005319317.1
OG0006748	XP_020934554.1	XP_040147264.1
OG0006749	NP_001302503.1	XP_040147261.1
OG0006750	XP_020934850.1	XP_005342212.2, XP_040147076.1, XP_040147078.1, XP_040147077.1
OG0006751	XP_020934852.1	XP_005332518.1
OG0006752	XP_003134668.2	XP_005332472.1
OG0006753	NP_999501.1, XP_013841040.1	XP_040146123.1
OG0006754	NP_001272899.1, XP_020934147.1	XP_013216527.2, XP_013216525.1, XP_013217022.1
OG0006755	XP_003134698.1	XP_005331135.1
OG0006756	XP_003123646.3	XP_005334155.1
OG0006757	XP_005667826.1	XP_005326770.2
OG0006758	XP_020934580.1, XP_020934579.1, XP_020934578.1, XP_005657770.1	XP_013214698.2
OG0006759	XP_020934286.1	XP_005326788.2
OG0006760	XP_020933697.1	XP_013220651.1
OG0006761	NP_999122.1	XP_040148384.1
OG0006762	NP_001231556.1	XP_005338467.1
OG0006763	XP_020931441.1	XP_021575938.1
OG0006764	XP_005671863.1	XP_005340438.1
OG0006765	XP_020932806.1, NP_001103890.1	XP_040123832.1
OG0006766	XP_005671779.1	XP_040150372.1
OG0006767	XP_005671778.2	XP_005329270.1
OG0006768	XP_013839506.1	XP_021584729.1
OG0006769	XP_001927367.2	XP_040149992.1
OG0006770	XP_005671724.1, NP_001171394.1	XP_040149953.1, XP_040149948.1
OG0006771	NP_001033054.1	XP_005327403.1, XP_005327402.1
OG0006772	XP_020943523.1	XP_040127183.1
OG0006773	XP_020943501.1	XP_040127209.1
OG0006774	XP_003125390.1	XP_005322680.2
OG0006775	XP_020943445.1	XP_021580331.1
OG0006776	XP_003125411.1	XP_021580322.1
OG0006777	NP_001090906.1, XP_020941183.1	XP_040127339.1
OG0006778	XP_020919098.1, XP_020943351.1, XP_020943350.1	XP_040127430.1
OG0006779	XP_003481316.3	XP_005322572.1
OG0006780	XP_020943319.1	XP_040127476.1
OG0006781	XP_013851673.2	XP_013218904.1
OG0006782	XP_003125258.1	XP_005324603.1
OG0006783	XP_005662644.1	XP_040126993.1
OG0006785	XP_020941411.1, NP_001230562.1	XP_021577201.1
OG0006786	XP_020942690.1	XP_021575824.2
OG0006787	XP_020942685.1	XP_013220627.1
OG0006788	XP_005662332.1	XP_005340296.1
OG0006789	XP_003354790.1	XP_040127556.1
OG0006790	XP_020942970.1	XP_005329453.1
OG0006791	NP_001302595.1	XP_021584805.1
OG0006792	XP_003125055.4	XP_005322225.1
OG0006793	XP_013851515.1, XP_003481234.1	XP_005322190.1
OG0006794	XP_003481532.1	XP_013221760.1
OG0006795	XP_005663606.1	XP_005334974.2
OG0006796	XP_001929392.3	XP_040145019.1
OG0006797	XP_013852689.1	XP_021588647.1
OG0006798	XP_003355276.1	XP_005334997.1
OG0006799	XP_020945627.1, NP_999545.1	XP_021588655.1, XP_005334999.1
OG0006800	XP_001926798.4, NP_001116634.1	XP_005334998.1
OG0006801	XP_003481520.1	XP_040143402.1, XP_021576517.2
OG0006802	XP_005663543.1	XP_005331235.1
OG0006803	XP_020938270.1	XP_013220691.2
OG0006804	XP_003122536.1	XP_013217435.1
OG0006805	XP_003357559.1	XP_040147585.1
OG0006806	XP_020935004.1	XP_005337465.1
OG0006807	XP_020934800.1	XP_040147800.1
OG0006808	XP_020919236.1	XP_005319343.1
OG0006809	XP_020919229.1	XP_021589376.1
OG0006810	XP_020958259.1	XP_021578102.1
OG0006811	NP_001129435.1	XP_005319521.1
OG0006812	NP_001231937.1	XP_005319523.1
OG0006813	XP_003124271.1	XP_005341658.2
OG0006814	NP_001090897.1, XP_020931909.1	XP_013221293.1
OG0006815	NP_001230572.1, XP_005661047.1	XP_021583474.1
OG0006816	XP_003122755.2	XP_005331619.1
OG0006817	XP_020938694.1	XP_040140258.1
OG0006818	XP_003353925.2	XP_005330020.1
OG0006819	XP_020938733.1	XP_040140286.1
OG0006820	NP_001231481.1, XP_013849788.1	XP_005330050.1
OG0006821	XP_013849816.2	XP_021585288.1
OG0006822	XP_005661020.2	XP_040140373.1
OG0006823	XP_020938803.1	XP_005330087.1, XP_021585313.1
OG0006824	XP_020938167.1	XP_040139877.1
OG0006825	XP_020938319.1	XP_021587372.1
OG0006826	XP_003122503.2	XP_005333397.1
OG0006827	XP_005660690.1	XP_040139962.1
OG0006828	XP_003122539.1	XP_005333439.1
OG0006829	XP_020938464.1, XP_003480720.1	XP_040140007.1
OG0006830	NP_001107753.1	XP_040140051.1
OG0006831	XP_003480725.1	XP_005333500.1
OG0006833	XP_005660781.1	XP_013217510.1, XP_005333526.1
OG0006834	XP_003122599.2	XP_013217448.2
OG0006835	XP_013849609.2	XP_040140098.1
OG0006836	XP_020938558.1	XP_040140116.1
OG0006837	XP_003129225.4	XP_040149196.1
OG0006838	XP_020957249.1	XP_005337505.1
OG0006839	XP_013853647.2	XP_040148844.1
OG0006840	XP_003133306.1	XP_005315871.1
OG0006841	XP_003359765.2	XP_005315864.1
OG0006842	XP_013852782.1	XP_040150240.1
OG0006843	XP_020924783.1	XP_021588973.1, XP_021588972.1
OG0006844	XP_005654762.1	XP_005332056.1
OG0006845	XP_020924420.1	XP_021583144.1, XP_040125646.1
OG0006846	XP_020939926.1	XP_040146699.1
OG0006847	NP_001247408.1, XP_020924079.1	XP_040147034.1, XP_005333839.1
OG0006848	XP_020925006.1	XP_021587659.1
OG0006849	XP_020925005.1	XP_005333918.2
OG0006850	XP_020925002.1	XP_021587649.2
OG0006851	XP_001928927.2	XP_005333869.1
OG0006852	NP_001136305.1, XP_020923980.1	XP_005333898.1
OG0006853	XP_020926709.1	XP_040147335.1
OG0006854	XP_013837355.1	XP_040147328.1
OG0006855	XP_005669774.2	XP_040124061.1, XP_005335378.1
OG0006856	XP_020924655.1	XP_040145713.1
OG0006857	XP_013837162.1	XP_013214922.1
OG0006858	XP_013837146.1	XP_021583153.1
OG0006859	XP_003132266.1	XP_021583158.1
OG0006860	XP_020924397.1	XP_021583142.1
OG0006861	XP_020926319.1	XP_005326961.2
OG0006862	XP_003132231.1	XP_013214831.1
OG0006863	XP_020924295.1	XP_005337955.1
OG0006864	XP_005654976.1	XP_005333009.1
OG0006865	XP_003123564.1	XP_021587090.2
OG0006867	XP_005654955.1	XP_013217324.1
OG0006868	XP_003123548.1	XP_040146904.1
OG0006869	XP_020939232.1	XP_005333081.1
OG0006870	XP_013850083.2	XP_040146248.1
OG0006871	NP_999500.1	XP_005342726.1
OG0006871	XP_005661255.1	XP_021587199.1
OG0006872	XP_020939349.1	XP_005336315.1
OG0006873	XP_003123395.1	XP_005336291.1
OG0006874	XP_003123376.1	XP_005336269.1
OG0006875	XP_005652945.3	XP_040146317.1
OG0006876	XP_003123366.1	XP_005336247.1
OG0006877	XP_003123371.1	XP_005336255.1
OG0006878	NP_001231527.1, XP_005654813.1	XP_005336227.1
OG0006879	NP_001116551.1, XP_005654869.1	XP_005336189.1
OG0006880	XP_020939440.1	XP_040146435.1, XP_013218727.1
OG0006881	XP_003123199.2	XP_005332166.1
OG0006882	XP_020931935.1, NP_001138689.1	XP_005332305.2
OG0006883	XP_020939664.1	XP_040146541.1
OG0006884	XP_020939710.1	XP_040146962.1
OG0006885	XP_003123108.1	XP_040146617.1
OG0006886	XP_020939927.1	XP_040146705.1
OG0006887	NP_999572.1	XP_021586493.1
OG0006888	XP_020932343.1, NP_001116558.1	XP_040146746.1
OG0006889	XP_020917882.1, XP_020918015.1	XP_005342356.2
OG0006890	XP_003122955.1	XP_040139667.1
OG0006891	XP_013844953.2	XP_005323180.1
OG0006892	XP_020918023.1, XP_020958329.1	XP_005342572.1
OG0006893	XP_020938910.1	XP_005336015.1
OG0006894	XP_003482645.1	XP_005337247.1
OG0006895	NP_001106917.1	XP_005341783.1
OG0006896	XP_020918270.1	XP_021591557.2
OG0006897	XP_003482629.1	XP_021580835.1
OG0006898	XP_013834646.1	XP_013213133.1
OG0006899	XP_003129736.3	XP_005323302.1
OG0006900	XP_005667223.1	XP_013213097.2
OG0006901	XP_020918216.1, XP_020919594.1	XP_040140920.1
OG0006902	XP_020918192.1	XP_013221993.1
OG0006903	XP_005653698.1	XP_040140801.1
OG0006904	XP_013849947.2	XP_005326795.1
OG0006905	XP_020938638.1	XP_021586289.1
OG0006906	XP_020938633.1	XP_040140212.1
OG0006907	XP_013834737.2	XP_005337246.1
OG0006908	XP_020921550.1	XP_005317062.1
OG0006909	XP_005652397.2	XP_021585422.1
OG0006910	NP_001127819.1, XP_020920772.1	XP_005324868.1
OG0006911	XP_001926612.1	XP_005324842.1
OG0006912	XP_020921440.1	XP_005341362.1
OG0006913	XP_020921476.1	XP_040137853.1
OG0006914	XP_020921525.1	XP_013216166.1
OG0006915	XP_020957533.1	XP_005339382.1
OG0006916	NP_001230350.1	XP_005317042.1
OG0006917	XP_005653887.1	XP_040137663.1, XP_040137662.1, XP_040137661.1
OG0006918	NP_001038057.1	XP_040137678.1
OG0006919	XP_020921643.1	XP_005317026.1
OG0006920	XP_003358647.1	XP_005325779.1
OG0006921	XP_013837577.2	XP_005325741.2
OG0006922	XP_005657124.1, XP_020927385.1, XP_003358435.1, XP_020927384.1	XP_005337965.1
OG0006923	XP_005652447.1	XP_013217081.1, XP_013217088.1, XP_013217077.1
OG0006924	XP_003132153.5	XP_005317432.2
OG0006925	XP_020927337.1	XP_040145964.1
OG0006926	NP_001137400.1	XP_040145971.1
OG0006927	XP_005669452.1, NP_999201.1	XP_040146068.1
OG0006928	XP_020925336.1, XP_020925337.1	XP_040145772.1
OG0006929	XP_020926998.1	XP_040146899.1
OG0006930	XP_020925115.1	XP_005327067.1
OG0006931	XP_020926781.1, XP_020926780.1, XP_020926782.1	XP_005327105.1
OG0006932	XP_003358619.3	XP_005328071.1
OG0006933	XP_003132530.1	XP_021575561.1, XP_021575559.1
OG0006934	NP_001231076.1	XP_040126493.1
OG0006935	XP_013840697.2	XP_040131242.1
OG0006936	XP_003134532.1	XP_005325292.1
OG0006937	XP_020933613.1	XP_005320667.2
OG0006938	XP_020932872.1	XP_005320562.1
OG0006939	XP_003134359.3	XP_040131277.1
OG0006940	XP_020933047.1	XP_021578938.1
OG0006941	XP_020933236.1	XP_005320582.1
OG0006942	NP_001177141.1	XP_005320584.1
OG0006943	NP_001231414.1, XP_005672834.1	XP_005320592.1
OG0006944	XP_020932924.1, NP_001231234.1	XP_021578889.1
OG0006945	XP_003134389.2	XP_040132481.1
OG0006947	XP_005672882.2	XP_005320647.1
OG0006948	NP_001335829.1, XP_013840728.1	XP_040131139.1, XP_040145011.1
OG0006949	XP_020933638.1	XP_040131362.1
OG0006950	XP_020932881.1, NP_001172065.1	XP_005329966.1
OG0006951	NP_001231554.1	XP_005329958.1
OG0006952	NP_001090931.2	XP_005329938.1
OG0006953	XP_020933786.1	XP_005329937.1
OG0006954	XP_020933548.1	XP_021585200.1
OG0006955	XP_020933560.1	XP_040130427.1
OG0006956	XP_005672969.1, NP_001230295.1	XP_040131170.1
OG0006957	NP_001279034.1, XP_020932880.1	XP_005329916.1
OG0006958	XP_020932875.1, NP_999106.1	XP_040131933.1
OG0006959	XP_020933799.1	XP_005329904.1
OG0006960	XP_005672984.1, NP_001152779.1	XP_005329985.2
OG0006961	XP_020933791.1	XP_021585175.1
OG0006962	XP_020934047.1	XP_005329889.1
OG0006963	NP_001231398.1	XP_005327183.1
OG0006964	XP_005673008.1, NP_001038036.1	XP_040131470.1
OG0006965	XP_020933636.1	XP_005327165.1
OG0006966	XP_020933637.1	XP_040132089.1, XP_040130804.1
OG0006967	XP_013840856.1	XP_005325342.2
OG0006969	XP_003484024.2	XP_040131380.1
OG0006970	NP_001230144.1	XP_005325285.1
OG0006971	XP_020932946.1, NP_999383.1	XP_040129869.1
OG0006972	XP_020933614.1	XP_040131820.1
OG0006973	NP_999240.2	XP_005325257.3
OG0006974	NP_001116632.1	XP_005325259.1
OG0006975	NP_001098782.1	XP_040131373.1
OG0006976	XP_013840961.1	XP_040131401.1
OG0006977	XP_003127524.2	XP_005325386.3
OG0006980	XP_020928846.1	XP_005337299.1, XP_040123705.1
OG0006981	XP_020927842.1, NP_001037998.1	XP_040149070.1
OG0006982	XP_020920876.1, XP_020920877.1, XP_020920875.1, XP_020920874.1	XP_005330289.1
OG0006983	NP_001182439.1	XP_040137518.1
OG0006984	XP_013835908.1	XP_040137525.1, XP_040137524.1, XP_021586120.1, XP_005317163.1
OG0006986	XP_020921666.1	XP_005338678.1
OG0006987	XP_020928885.1	XP_005325560.2, XP_040128984.1
OG0006988	XP_020928095.1	XP_005325568.1
OG0006990	XP_005657307.2	XP_040138371.1
OG0006991	XP_003132864.3	XP_021575538.1
OG0006992	XP_005670491.2	XP_040125609.1
OG0006993	XP_020928681.1, XP_020937651.1	XP_021584798.1
OG0006994	NP_001193269.1	XP_013215784.1, XP_005329373.1
OG0006995	NP_001172031.1	XP_040149273.1
OG0006996	XP_001926541.1, XP_020931294.1	XP_005326478.1
OG0006997	XP_003133824.1	XP_021575316.1
OG0006999	XP_020931688.1	XP_021575326.1
OG0007000	XP_020937013.1, XP_020921225.1	XP_005317142.1
OG0007001	NP_999347.1	XP_013220444.1
OG0007002	NP_001335893.1, XP_020927832.1	XP_040145456.1, XP_021584978.2
OG0007003	XP_020929079.1	XP_040145436.1
OG0007004	NP_001172064.1	XP_005335423.1
OG0007005	XP_020929490.1	XP_013215927.2
OG0007006	XP_003132941.3	XP_040146880.1
OG0007007	NP_001230337.1, XP_020927552.1	XP_005336882.1
OG0007008	NP_001107742.2	XP_005336871.1
OG0007009	XP_003483491.1	XP_005340176.1
OG0007010	XP_020929393.1, XP_020937776.1	XP_040145294.1
OG0007011	NP_001070681.1	XP_040145251.1
OG0007012	XP_020928195.1	XP_005334612.1
OG0007014	XP_020927712.1, NP_001230745.1	XP_005334558.1
OG0007015	XP_013838651.2	XP_005334629.2
OG0007016	XP_003133046.2	XP_013217934.1
OG0007017	XP_001929601.1	XP_005334543.1
OG0007018	XP_020927846.1	XP_005340389.1
OG0007019	XP_005671307.1, XP_020928352.1, XP_020928353.1	XP_040129237.1
OG0007020	XP_020928914.1, XP_020928913.1	XP_040128903.1
OG0007021	XP_001926545.3, XP_005652620.1	XP_013213976.1
OG0007022	XP_020948119.1	XP_005334016.1
OG0007023	XP_020948107.1	XP_021587874.1
OG0007024	XP_001926415.2	XP_040137021.1
OG0007025	NP_001182253.1, XP_020946636.1	XP_021587878.1
OG0007026	NP_001231175.1, XP_013842751.1	XP_005338401.1
OG0007027	XP_003126588.2	XP_005338369.1
OG0007028	XP_020948020.1	XP_013221397.1
OG0007029	NP_999270.1, XP_020946789.1	XP_040137788.1
OG0007030	XP_003126494.3	XP_021584517.1
OG0007031	XP_020947912.1	XP_040137787.1
OG0007032	XP_013853239.1	XP_005328936.1
OG0007033	NP_001106908.2	XP_040137780.1
OG0007034	XP_020948215.1	XP_021581778.1
OG0007035	NP_001244204.1, XP_020946502.1	XP_005324905.1
OG0007036	XP_020948226.1	XP_005324909.1
OG0007037	XP_005655770.2	XP_021581913.2
OG0007039	NP_001108148.1, XP_020946528.1	XP_013213951.2
OG0007040	XP_013843727.2	XP_021581846.1
OG0007041	XP_003126242.1	XP_005325110.1
OG0007043	XP_020948160.1	XP_005340642.3
OG0007044	XP_020948159.1	XP_005334039.1
OG0007045	XP_001926452.3	XP_005334456.1
OG0007046	XP_001927669.1	XP_005335350.1
OG0007047	XP_005671358.1, NP_999318.1	XP_040127972.1, XP_021588851.1
OG0007049	XP_020927928.1	XP_005335298.1
OG0007050	XP_003359370.2, XP_005671439.2, XP_005671438.2	XP_021588853.1
OG0007051	XP_020928329.1	XP_040129030.1
OG0007052	XP_020928399.1	XP_021587524.1
OG0007053	XP_001927323.2	XP_005333638.1
OG0007054	NP_999215.1	XP_005333641.1
OG0007055	XP_001928365.1	XP_005320733.1
OG0007056	XP_001927062.6	XP_013212048.1
OG0007057	NP_001171383.1	XP_040128424.1, XP_005320757.1
OG0007058	XP_001925670.2	XP_005320762.1
OG0007059	XP_001925740.1, XP_005671567.1	XP_005320791.1
OG0007060	XP_020929627.1	XP_013211978.2
OG0007061	XP_020938155.1	XP_005340229.1, XP_013220600.1
OG0007062	XP_020945001.1	XP_005323035.1
OG0007063	XP_001927868.3, XP_013852192.1	XP_005323031.1
OG0007064	NP_001177125.1	XP_005323018.1
OG0007065	NP_001098770.1	XP_005322997.1
OG0007066	XP_005663085.1	XP_021576406.1, XP_021589322.1
OG0007067	XP_003361242.1	XP_005336057.1
OG0007068	XP_020944783.1	XP_013215549.1
OG0007069	XP_020944744.1	XP_005328720.1
OG0007070	XP_001925076.4	XP_005328725.1
OG0007071	XP_001927531.2	XP_005335899.1
OG0007072	XP_020953969.1	XP_040131409.1, XP_005337192.1
OG0007073	XP_013848618.1	XP_013214046.1
OG0007074	XP_020918345.1, NP_001231091.1	XP_021582180.1
OG0007075	NP_999164.2, XP_020938217.1	XP_040131092.1
OG0007076	XP_020951293.1	XP_005316618.1
OG0007077	XP_013848452.1, XP_020951162.1	XP_005316622.1
OG0007078	XP_003480407.1	XP_005316647.1, XP_040133678.1, XP_040139714.1
OG0007079	XP_020950611.1	XP_005316651.1
OG0007080	XP_020950488.1	XP_005316660.1
OG0007081	NP_001106154.1	XP_005316675.1
OG0007082	XP_005659606.1	XP_013215335.1
OG0007083	XP_003121517.2	XP_013215342.1
OG0007084	XP_020929133.1	XP_013215598.2
OG0007085	XP_020949569.1	XP_005316733.1
OG0007086	XP_003121513.1	XP_005316744.1
OG0007087	NP_001335832.1, XP_020939024.1	XP_005316757.1
OG0007088	XP_020953572.1	XP_005316823.1
OG0007089	XP_020953978.1, NP_999592.1	XP_005317011.1
OG0007090	XP_020954713.1	XP_005316847.1
OG0007091	XP_003128531.3	XP_005316869.1
OG0007092	NP_001230221.1	XP_005316881.1
OG0007093	XP_001928867.3	XP_040130579.1
OG0007094	XP_020925498.1	XP_040142877.1
OG0007095	XP_020927017.1	XP_040142874.1
OG0007096	XP_013837997.1	XP_005324368.1
OG0007097	NP_001090986.1, XP_020923831.1	XP_005324373.1
OG0007098	XP_003358968.1	XP_005323599.1
OG0007099	XP_013845645.1	XP_005323572.1
OG0007100	XP_020926605.1	XP_021580986.1
OG0007101	NP_001230842.1, XP_005657203.1	XP_005323562.1
OG0007102	XP_013838032.2	XP_021580979.1, XP_040142957.1
OG0007103	NP_001231165.1	XP_040142975.1
OG0007104	XP_005657217.2	XP_005323504.1
OG0007105	NP_999108.1	XP_021580941.1
OG0007106	XP_003359054.1	XP_005323498.1, XP_040130743.1
OG0007107	XP_020927183.1	XP_013220602.1
OG0007108	XP_020938158.1	XP_005340237.1
OG0007109	XP_003132793.4	XP_040143138.1
OG0007110	XP_020957331.1, XP_020957332.1	XP_040149056.1
OG0007111	XP_013844801.1	XP_040148932.1
OG0007112	XP_003129303.1	XP_013216125.1
OG0007113	NP_001107755.1, XP_020955926.1	XP_040148945.1
OG0007114	XP_003129361.1	XP_005325818.1
OG0007115	XP_005667049.2	XP_040149017.1, XP_040149016.1
OG0007116	XP_020957423.1, XP_020957421.1	XP_005337586.1
OG0007117	NP_001123425.1, XP_005667066.1	XP_021576845.1
OG0007118	NP_001037999.1, XP_020956176.1	XP_005339360.1
OG0007119	XP_020957463.1	XP_040148143.1
OG0007120	NP_001193317.1	XP_005339757.1
OG0007121	XP_003482466.3	XP_040148211.1
OG0007122	XP_020957107.1, XP_020957106.1	XP_013217383.1
OG0007123	NP_001193273.1	XP_013220633.1
OG0007124	XP_020924022.1, NP_001182264.1	XP_005334220.1
OG0007125	XP_020926360.1	XP_021589887.1
OG0007126	XP_020926323.1	XP_005335125.1
OG0007127	XP_020926169.1	XP_040126527.1
OG0007128	XP_003132743.1	XP_040126383.1
OG0007129	NP_001230409.1, XP_020924151.1	XP_021576329.1
OG0007130	XP_005670266.1	XP_040126285.1, XP_005327662.1
OG0007131	XP_020926004.1	XP_040126280.1
