Orthogroup	Sus_scrofa	Canis_lupus_familiaris
OG0006979	XP_020928727.1	XP_038428948.1
OG0006980	XP_020928846.1	XP_038428949.1
OG0006981	XP_020927842.1, NP_001037998.1	XP_038429003.1
OG0006982	XP_020920876.1, XP_020920877.1, XP_020920875.1, XP_020920874.1	XP_038429097.1
OG0006983	NP_001182439.1	XP_038429130.1
OG0006984	XP_013835908.1	XP_038429153.1
OG0006986	XP_020921666.1	XP_038429448.1
OG0006987	XP_020928885.1	XP_038429510.1
OG0006988	XP_020928095.1	XP_038429532.1
OG0006989	XP_005657322.3, NP_001090927.1	XP_038429574.1
OG0006990	NP_001230501.1, XP_005657307.2	XP_038442553.1, XP_038429669.1
OG0006991	XP_003132864.3	XP_038429703.1
OG0006992	XP_005670491.2	XP_038429714.1
OG0006993	XP_020928681.1, XP_020937651.1	XP_038429729.1
OG0006994	NP_001193269.1	XP_038429744.1
OG0006995	NP_001172031.1	XP_038429832.1
OG0006996	XP_001926541.1, XP_020931294.1	XP_038430143.1, XP_038430141.1
OG0006998	NP_001177212.1, XP_020930253.1	XP_038430387.1
OG0006999	XP_020931688.1	XP_038430392.1, XP_038430391.1
OG0007000	XP_020921225.1	XP_038430415.1
OG0007001	NP_999347.1	XP_038430455.1
OG0007002	NP_001335893.1, XP_020927832.1	XP_038430893.1
OG0007003	XP_020929079.1	XP_038430908.1
OG0007005	XP_020929490.1	XP_038431034.1
OG0007006	XP_003132941.3	XP_038431141.1
OG0007007	NP_001230337.1, XP_020927552.1	XP_038431196.1
OG0007008	NP_001107742.2	XP_038431227.1
OG0007009	XP_003483491.1	XP_038431309.1
OG0007010	XP_020929393.1, XP_020937776.1	XP_038431330.1
OG0007011	NP_001070681.1	XP_038431745.1
OG0007012	XP_020928195.1	XP_038431779.1, XP_038431783.1
OG0007013	NP_001171999.1, XP_005670990.1	XP_038431802.1
OG0007014	XP_020927712.1, NP_001230745.1	XP_038431880.1, XP_038431881.1
OG0007015	XP_013838651.2	XP_038431895.1, XP_038431896.1
OG0007016	XP_003133046.2	XP_038431897.1
OG0007017	XP_001929601.1	XP_038431905.1
OG0007018	XP_020927846.1, NP_001038039.1	XP_038431954.1
OG0007019	XP_005671307.1, XP_020928352.1, XP_020928353.1	XP_038431962.1
OG0007020	XP_020928914.1, XP_020928913.1	XP_038431992.1
OG0007021	XP_001926545.3, XP_005652620.1	XP_038432107.1
OG0007022	XP_020948119.1	XP_038432358.1
OG0007023	XP_020948107.1	XP_038432418.1
OG0007024	XP_001926415.2	XP_038432449.1
OG0007025	NP_001182253.1, XP_020946636.1	XP_038432451.1
OG0007026	NP_001231175.1, XP_013842751.1	XP_038432510.1
OG0007027	XP_003126588.2	XP_038432556.1
OG0007028	XP_020948020.1	XP_038432704.1
OG0007029	NP_999270.1, XP_020946789.1	XP_038432797.1
OG0007030	XP_003126494.3	XP_038432893.1
OG0007031	XP_020947912.1	XP_038432909.1
OG0007032	XP_013853239.1	XP_038433052.1
OG0007033	NP_001106908.2	XP_038433235.1
OG0007034	XP_020948215.1	XP_038433301.1
OG0007035	NP_001244204.1, XP_020946502.1	XP_038433305.1
OG0007036	XP_020948226.1	XP_038433330.1
OG0007037	XP_005655770.2	XP_038433342.1
OG0007038	NP_001231542.1	XP_038433549.1
OG0007039	NP_001108148.1, XP_020946528.1	XP_038433559.1
OG0007040	XP_013843727.2	XP_038433636.1
OG0007041	XP_003126242.1	XP_038433721.1
OG0007043	XP_020948160.1	XP_038433819.1
OG0007044	XP_020948159.1	XP_038433820.1
OG0007045	XP_001926452.3	XP_038434053.1
OG0007046	XP_001927669.1	XP_038434268.1
OG0007047	XP_005671358.1, NP_999318.1	XP_038434271.1
OG0007049	XP_020927928.1	XP_038434415.1
OG0007050	XP_003359370.2, XP_005671439.2, XP_005671438.2	XP_038434421.1
OG0007051	XP_020928329.1	XP_038434473.1
OG0007052	XP_020928399.1	XP_038434553.1
OG0007053	XP_001927323.2	XP_038434653.1
OG0007054	NP_999215.1	XP_038434656.1
OG0007055	XP_001928365.1	XP_038434722.1
OG0007056	XP_001927062.6	XP_038434782.1
OG0007057	NP_001171383.1	XP_038434826.1
OG0007058	XP_001925670.2	XP_038434840.1
OG0007059	XP_001925740.1, XP_005671567.1	XP_038434915.1, XP_038437025.1
OG0007060	XP_020929627.1	XP_038435138.1
OG0007061	XP_020938155.1	XP_038435190.1, XP_038437644.1
OG0007062	XP_020945001.1	XP_038435302.1
OG0007063	XP_001927868.3, XP_013852192.1	XP_038435308.1
OG0007064	NP_001177125.1	XP_038435335.1, XP_038435336.1
OG0007065	NP_001098770.1	XP_038435397.1
OG0007066	XP_005663085.1	XP_038435447.1
OG0007067	XP_003361242.1	XP_038435540.1
OG0007068	XP_020944783.1	XP_038435659.1
OG0007069	XP_020944744.1	XP_038435715.1
OG0007070	XP_001925076.4	XP_038435733.1
OG0007071	XP_001927531.2	XP_038435784.1
OG0007072	XP_020953969.1	XP_038435887.1, XP_038435888.1, XP_038435889.1
OG0007073	XP_013848618.1	XP_038436020.1
OG0007074	XP_020918345.1, NP_001231091.1	XP_038436223.1
OG0007075	NP_999164.2, XP_020938217.1	XP_038436224.1
OG0007076	XP_020951293.1	XP_038436330.1
OG0007077	XP_013848452.1, XP_020951162.1	XP_038436345.1
OG0007078	XP_003480407.1	XP_038436393.1
OG0007079	XP_020950611.1	XP_038436405.1
OG0007080	XP_020950488.1	XP_038436418.1
OG0007081	NP_001106154.1	XP_038436465.1
OG0007082	XP_005659606.1	XP_038436493.1
OG0007083	XP_003121517.2	XP_038436505.1
OG0007084	XP_020929133.1	XP_038436522.1
OG0007085	XP_020949569.1	XP_038436577.1
OG0007086	XP_003121513.1	XP_038436630.1
OG0007087	NP_001335832.1, XP_020939024.1	XP_038436652.1
OG0007088	NP_001116693.1, XP_020953572.1	XP_038436825.1
OG0007089	XP_020953978.1, NP_999592.1	XP_038436891.1
OG0007090	XP_020954713.1	XP_038436892.1
OG0007091	XP_003128531.3	XP_038436955.1, XP_038436954.1, XP_038436953.1
OG0007092	NP_001230221.1	XP_038436973.1
OG0007093	XP_001928867.3	XP_038437013.1, XP_038437014.1, XP_038437011.1, XP_038437012.1
OG0007094	XP_020925498.1	XP_038437044.1
OG0007095	XP_020927017.1	XP_038437117.1
OG0007096	XP_013837997.1	XP_038437181.1
OG0007097	NP_001090986.1, XP_020923831.1	XP_038437191.1, XP_038437189.1, XP_038437190.1
OG0007098	XP_003358968.1	XP_038437251.1, XP_038437250.1, XP_038437253.1, XP_038437252.1, XP_038437254.1
OG0007099	XP_013845645.1	XP_038437319.1
OG0007100	XP_020926605.1	XP_038437329.1
OG0007101	XP_005657203.1	XP_038437358.1
OG0007102	XP_013838032.2	XP_038437380.1, XP_038437379.1
OG0007103	NP_001231165.1	XP_038437442.1
OG0007104	XP_005657217.2	XP_038437522.1
OG0007105	NP_999108.1	XP_038437529.1
OG0007106	XP_003359054.1	XP_038437544.1
OG0007107	XP_020927183.1	XP_038437588.1
OG0007108	XP_020938158.1	XP_038437621.1
OG0007109	XP_003132793.4	XP_038437654.1
OG0007110	XP_020957331.1, XP_020957332.1	XP_038437831.1
OG0007111	XP_013844801.1	XP_038437832.1
OG0007112	XP_003129303.1	XP_038437848.1
OG0007113	NP_001107755.1, XP_020955926.1	XP_038437901.1
OG0007114	XP_003129361.1	XP_038437987.1
OG0007115	XP_005667049.2	XP_038438066.1
OG0007116	XP_020957423.1, XP_020957421.1	XP_038438078.1
OG0007117	NP_001123425.1, XP_005667066.1	XP_038438114.1
OG0007118	XP_020956176.1	XP_038438166.1
OG0007119	XP_020957463.1	XP_038438181.1
OG0007120	NP_001193317.1	XP_038438241.1
OG0007121	XP_003482466.3	XP_038438312.1
OG0007122	XP_020957107.1, XP_020957106.1	XP_038438357.1
OG0007123	NP_001193273.1	XP_038438420.1, XP_038439040.1
OG0007124	XP_020924022.1, NP_001182264.1	XP_038438429.1
OG0007125	XP_020926360.1	XP_038438442.1
OG0007126	XP_020926323.1	XP_038438489.1
OG0007127	XP_020926169.1	XP_038438547.1
OG0007128	XP_003132743.1	XP_038438608.1
OG0007129	NP_001230409.1, XP_020924151.1	XP_038438686.1
OG0007130	XP_005670266.1	XP_038438791.1
OG0007131	XP_020926004.1	XP_038438794.1
OG0007132	NP_001116684.1	XP_038438853.1
OG0007133	XP_020925982.1	XP_038438859.1
OG0007134	NP_001090983.1, XP_020923830.1	XP_038438928.1
OG0007135	XP_020925918.1	XP_038438957.1
OG0007136	NP_001231644.1, XP_020923883.1	XP_038439022.1
OG0007137	XP_005670190.1, NP_001106911.1	XP_038439038.1
OG0007138	NP_001155116.2, XP_020924001.1	XP_038439198.1
OG0007139	XP_020932510.1	XP_038439261.1
OG0007140	XP_020925519.1	XP_038439346.1
OG0007141	XP_020925568.1	XP_038439441.1
OG0007142	XP_013837706.1	XP_038439467.1
OG0007143	XP_020925648.1	XP_038439547.1
OG0007144	XP_005652418.1, NP_001231275.1	XP_038439566.1
OG0007145	XP_020925390.1	XP_038439682.1
OG0007146	XP_003358728.2	XP_038439810.1
OG0007147	XP_013845582.1, NP_001231518.1	XP_038439828.1
OG0007148	XP_020953623.1, NP_001240281.1	XP_038439928.1
OG0007149	XP_001928887.2	XP_038439976.1
OG0007150	XP_020955790.1	XP_038440016.1
OG0007151	XP_020955848.1	XP_038440106.1
OG0007152	XP_020954082.1, XP_020954081.1	XP_038440258.1
OG0007153	NP_001116638.1	XP_038440403.1
OG0007154	XP_020953805.1, NP_001138494.1	XP_038440422.1
OG0007155	XP_013839737.1	XP_038440436.1
OG0007156	XP_020930448.1	XP_038440557.1
OG0007157	XP_003359584.2, XP_013839642.1	XP_038440580.1
OG0007158	XP_005671938.1, NP_001093664.1	XP_038440595.1
OG0007159	XP_020930449.1	XP_038440633.1
OG0007160	NP_001230760.1	XP_038440811.1
OG0007161	XP_020931560.1	XP_038440898.1
OG0007162	XP_003359630.1	XP_038440973.1
OG0007163	XP_020935527.1	XP_038444766.1
OG0007163	XP_020931131.1	XP_038440983.1
OG0007164	XP_020931718.1	XP_038441100.1
OG0007165	XP_020931391.1	XP_038441136.1
OG0007167	XP_020930304.1, NP_001230594.1	XP_038441300.1
OG0007168	XP_020931908.1, XP_020931906.1, XP_020931907.1	XP_038441503.1
OG0007169	XP_020930535.1	XP_038441800.1
OG0007170	XP_001925038.3	XP_038441854.1
OG0007171	XP_003130153.1	XP_038441871.1
OG0007172	XP_003357442.1	XP_038441963.1
OG0007173	XP_020918944.1	XP_038441986.1
OG0007174	XP_020918953.1	XP_038441992.1
OG0007175	XP_003130554.2	XP_038442098.1
OG0007176	XP_005663232.1	XP_038442228.1
OG0007177	XP_001927358.1	XP_038442245.1
OG0007178	XP_003357675.2	XP_038442364.1
OG0007179	XP_013841576.1	XP_038442433.1
OG0007180	XP_003135158.1	XP_038442439.1
OG0007181	XP_005673904.1	XP_038442521.1, XP_038442520.1
OG0007182	XP_020938115.1, XP_020938113.1, XP_020938114.1	XP_038442648.1
OG0007183	XP_020936546.1, XP_020938116.1	XP_038442650.1
OG0007184	XP_020935702.1	XP_038442739.1
OG0007185	XP_020936171.1, XP_020936172.1, XP_020936173.1	XP_038442783.1
OG0007186	XP_013841465.1	XP_038443005.1
OG0007187	XP_005673557.1	XP_038443017.1
OG0007188	XP_020936421.1	XP_038443102.1
OG0007189	XP_003135071.1	XP_038443122.1
OG0007190	XP_020935731.1	XP_038443154.1
OG0007191	XP_020936036.1	XP_038443172.1, XP_038443174.1, XP_038443173.1
OG0007192	XP_020935722.1, XP_020935723.1, XP_020935720.1, XP_020935721.1	XP_038443296.1
OG0007193	XP_005673658.1	XP_038443309.1
OG0007194	XP_020936257.1	XP_038443382.1
OG0007195	XP_020937085.1, XP_020937086.1, XP_005673681.2, XP_013841596.2	XP_038443404.1, XP_038443402.1, XP_038443403.1
OG0007196	XP_003135154.1	XP_038443450.1
OG0007197	XP_020935276.1	XP_038443533.1
OG0007198	XP_020935812.1	XP_038443556.1
OG0007199	XP_020935609.1	XP_038443614.1
OG0007200	XP_005673818.1	XP_038443784.1
OG0007201	XP_005673820.1	XP_038443790.1
OG0007202	NP_001171396.1	XP_038443803.1
OG0007203	XP_001925684.1, XP_013846420.1, XP_005657928.1	XP_038443844.1, XP_038443843.1
OG0007205	XP_003135341.2	XP_038443922.1
OG0007206	XP_020935754.1, XP_003135366.1	XP_038444020.1
OG0007207	XP_020935615.1, XP_020935616.1	XP_038444570.1
OG0007208	XP_003360534.2	XP_038444578.1
OG0007209	NP_999065.1	XP_038444611.1
OG0007210	XP_003135533.2	XP_038444613.1
OG0007211	XP_020936414.1	XP_038444633.1
OG0007232	XP_020949819.1	NP_001002940.1
OG0007233	NP_001092052.1, XP_020932826.1	NP_001002942.1
OG0007234	XP_020955252.1	NP_001002949.1
OG0007235	NP_001280245.1, NP_001106510.2	NP_001002950.2
OG0007236	XP_020941111.1	NP_001002966.1
OG0007237	XP_020942219.1	NP_001002971.1
OG0007238	NP_001038011.2	NP_001002972.1
OG0007239	NP_999359.1	NP_001002982.1
OG0007240	XP_020921638.1	NP_001002985.1
OG0007241	XP_013842725.1, NP_001230422.1	NP_001003004.1
OG0007242	NP_999334.1, XP_020924199.1	NP_001003005.2
OG0007243	NP_001335735.1	NP_001003016.2
OG0007244	NP_999489.1, XP_005671939.2	NP_001003044.1
OG0007245	XP_020932314.1	NP_001003054.1
OG0007246	NP_999005.1	NP_001003070.1
OG0007247	NP_999206.1	NP_001003077.1
OG0007248	NP_001230749.1	NP_001003084.1
OG0007249	NP_999487.1	NP_001003107.2
OG0007250	NP_001231182.1, XP_020957770.1	NP_001003110.1
OG0007251	NP_999525.1	NP_001003129.1
OG0007252	NP_999393.1	NP_001003131.1
OG0007253	XP_005661052.1	NP_001003138.2
OG0007254	NP_001116593.1	NP_001003191.1
OG0007255	NP_001137168.1	NP_001003192.1
OG0007256	XP_005654793.2	NP_001003216.1
OG0007257	XP_020943483.1, XP_013851794.2	NP_001003218.1
OG0007258	XP_005667667.1	NP_001003225.1
OG0007259	XP_020930337.1, NP_999244.1	NP_001003230.1
OG0007260	NP_001231160.1	NP_001003231.2
OG0007261	NP_999112.1	NP_001003241.1
OG0007262	XP_020953689.1	NP_001003260.1
OG0007263	XP_005663354.1, XP_001928505.1	NP_001003269.1
OG0007265	XP_020953966.1, NP_999462.1	NP_001003285.1
OG0007266	NP_999158.1	NP_001003293.2
OG0007267	NP_999056.1	NP_001003298.1
OG0007268	NP_999013.1	NP_001003304.2
OG0007269	NP_999378.1	NP_001003332.1
OG0007270	NP_001033090.1	NP_001003337.1
OG0007271	NP_001027548.1	NP_001003357.2
OG0007272	XP_020945843.1	NP_001003360.2
OG0007273	XP_020931458.1	NP_001003366.1
OG0007274	NP_001093397.1, XP_020930350.1	NP_001003377.1
OG0007276	NP_998968.1, XP_020935977.1	NP_001003384.1
OG0007277	XP_003122730.2	XP_038445052.1, NP_001005759.1
OG0007278	NP_999382.1, XP_013835971.2	NP_001005869.1
OG0007279	XP_020920843.1	NP_001006654.2
OG0007280	NP_001098420.1, XP_020934179.1	NP_001007144.1
OG0007281	NP_001116563.1	NP_001010997.2
OG0007282	NP_001107178.1	NP_001011723.1
OG0007283	NP_001106535.1	NP_001014306.1
OG0007284	XP_020954262.1	NP_001018644.1
OG0007285	XP_005672326.1, NP_001157491.1	NP_001019804.1
OG0007286	NP_001019758.1, XP_020949146.1	NP_001019805.1
OG0007287	XP_013835687.2	NP_001020440.1
OG0007288	XP_020956134.1, NP_999394.1	NP_001026802.1
OG0007289	XP_020939610.1	NP_001033757.1
OG0007290	NP_001230323.1	NP_001041493.1
OG0007291	XP_005668813.2	NP_001041496.1
OG0007292	XP_020944233.1, NP_001161890.1	NP_001041569.1
OG0007293	XP_020940874.1	NP_001041571.1
OG0007294	XP_005657325.1, NP_999458.1	NP_001041577.1
OG0007295	XP_020929455.1	NP_001041579.1
OG0007296	XP_020936135.1	NP_001041590.1
OG0007297	NP_999184.2	NP_001041699.2
OG0007298	NP_001072130.1, XP_020921923.1	NP_001071056.2
OG0007299	XP_001926182.1	NP_001074370.1
OG0007300	XP_020945102.1	NP_001091027.1
OG0007301	NP_999208.1	NP_001093761.1
OG0007302	XP_020931400.1	NP_001096685.1
OG0007303	XP_020947439.1	NP_001096686.1
OG0007304	XP_003129221.1	NP_001103430.1
OG0007305	XP_020947197.1	NP_001104237.1
OG0007306	XP_020925744.1	NP_001106639.2
OG0007307	XP_013845295.1	NP_001108112.1
OG0007308	NP_001001626.2	NP_001116117.1
OG0007309	XP_020932498.1	NP_001129972.1
OG0007310	XP_020923940.1	NP_001136142.1
OG0007311	XP_020943279.1	NP_001153156.1
OG0007312	NP_001171877.1	NP_001157978.1
OG0007313	XP_020952250.1	NP_001161131.1
OG0007314	XP_020941211.1, NP_001123431.1	XP_038416167.1, NP_001171276.1
OG0007315	XP_020941584.1	NP_001177101.1
OG0007316	XP_013844308.1	NP_001177417.1
OG0007317	NP_001004027.1	NP_001181898.1
OG0007318	XP_001925699.2	NP_001182331.1
OG0007319	NP_001182615.1, XP_005660248.1	NP_001182617.1
OG0007320	XP_005657301.1, NP_001116544.1	NP_001182772.1
OG0007321	NP_001011506.1	NP_001184001.1
OG0007322	XP_005664563.1, NP_999367.1	NP_001184046.1
OG0007323	XP_005673100.1, NP_001116630.1	NP_001184072.1
OG0007324	XP_020952273.1	NP_001184088.1
OG0007325	XP_020933886.1	NP_001184100.1
OG0007326	XP_003483540.2	NP_001184111.1
OG0007327	XP_020935437.1	NP_001184114.1
OG0007328	XP_020949163.1, NP_001183950.1	NP_001186059.1
OG0007329	NP_001177352.1	NP_001188260.1
OG0007330	NP_001001867.1	NP_001188417.1
OG0007331	XP_003482708.2	NP_001189417.1
OG0007332	NP_001191329.1	NP_001191165.1
OG0007333	XP_020943948.1	NP_001191772.1, XP_038444723.1
OG0007334	XP_020923138.1	NP_001191932.1
OG0007335	XP_020939100.1	NP_001192132.1
OG0007336	XP_001929480.1	NP_001229661.1
OG0007337	NP_001231015.1, XP_020946699.1	NP_001238869.1
OG0007338	NP_001093661.1	XP_038444142.1, NP_001238872.1
OG0007339	XP_020921102.1	NP_001239090.1
OG0007340	NP_001098423.1	NP_001239146.1
OG0007341	XP_005665296.2, NP_001231846.1	NP_001239206.1
OG0007342	XP_003134018.1	NP_001239252.1
OG0007343	NP_001014427.1, XP_005656685.1	NP_001239266.1
OG0007344	NP_001191321.1, XP_020944253.1	NP_001240762.1
OG0007345	NP_999549.1	NP_001258707.1
OG0007346	XP_020926616.1, XP_013837367.1	NP_001263417.1
OG0007347	XP_020944534.1	NP_001271363.1
OG0007348	XP_003131568.3	NP_001271369.1
OG0007349	XP_005673963.1	NP_001271375.1
OG0007350	NP_001072134.1, XP_020919740.1	NP_001271394.1
OG0007351	NP_001136314.1	NP_001271396.1
OG0007352	NP_001233179.1	NP_001271410.1
OG0007353	NP_001231856.1	NP_001271416.1
OG0007354	XP_020947185.1	NP_001273780.1
OG0007355	NP_001033318.1	NP_001273781.1
OG0007356	XP_013847913.2	NP_001273918.1
OG0007357	XP_020953210.1	NP_001273927.1
OG0007358	XP_020950090.1	NP_001273933.1
OG0007359	XP_005669715.1	NP_001274004.1
OG0007360	NP_001001771.1	NP_001274014.1
OG0007361	XP_020949434.1	NP_001274047.1
OG0007362	XP_020949185.1, NP_999279.1	NP_001274055.1
OG0007363	NP_999243.1	NP_001274078.1
OG0007364	XP_020949257.1, NP_001012974.1	NP_001274089.1
OG0007365	XP_020957246.1	NP_001288791.1
OG0007366	XP_013852331.2	NP_001289594.1
OG0007367	NP_001123421.1, XP_020949200.1	NP_001300705.1
OG0007368	XP_003131557.1	NP_001300711.1
OG0007369	XP_020933373.1	NP_001300726.1
OG0007370	XP_001928821.1	NP_001300769.1
OG0007371	XP_003127928.1	NP_001300789.1
OG0007372	XP_013836362.1	NP_001300805.1
OG0007373	XP_003355107.2	NP_001301021.1
OG0007374	XP_003129266.2	NP_001301047.1
OG0007375	XP_003131532.3	NP_001332994.1
OG0007376	XP_020922672.1	NP_001333028.1
OG0007377	XP_003122767.2	XP_038418385.1
OG0007378	XP_005656674.2	NP_001375619.1
OG0007379	XP_020937909.1	NP_001375745.1
OG0007381	XP_020918022.1	NP_001375885.1
OG0007382	XP_003130081.2	NP_001375991.1
OG0007382	XP_020918714.1	XP_038391418.1
OG0007383	XP_013844929.2, XP_020917887.1	NP_001376022.1
OG0007384	XP_020941119.1, XP_003122738.2	NP_001376083.1
OG0007386	XP_020944703.1, XP_020944709.1	XP_038381421.1
OG0007387	NP_001231291.1	XP_038381431.1
OG0007388	XP_013846552.1, XP_020937223.1	XP_038381464.1, XP_038401841.1
OG0007389	XP_005664671.1	XP_038381476.1
OG0007390	XP_020930961.1	XP_038381500.1
OG0007391	XP_020920059.1	XP_038381546.1
OG0007392	NP_001090934.1	XP_038381547.1
OG0007393	XP_005664912.1	XP_038381556.1
OG0007394	XP_013854254.1	XP_038381559.1
OG0007395	XP_020950395.1	XP_038381572.1
OG0007396	XP_013849426.1	XP_038381615.1
OG0007397	XP_020929439.1	XP_038381692.1
OG0007398	NP_001001770.1	XP_038381711.1, XP_038416565.1
OG0007399	XP_003353490.2	XP_038381719.1
OG0007400	NP_001231090.1	XP_038381768.1
OG0007401	XP_020949338.1	XP_038381856.1
OG0007402	XP_013840827.1	XP_038381865.1
OG0007403	XP_001926966.2	XP_038381959.1
OG0007404	XP_020943327.1	XP_038381984.1
OG0007405	XP_003121239.3	XP_038381985.1
OG0007406	XP_005659240.1, NP_001171378.1	XP_038382060.1
OG0007407	XP_003121223.2	XP_038382119.1
OG0007408	XP_020927725.1	XP_038382226.1
OG0007409	XP_020942542.1	XP_038382241.1
OG0007410	XP_005659175.2	XP_038382398.1
OG0007411	NP_001230356.1	XP_038382408.1
OG0007412	XP_013847899.1	XP_038382420.1
OG0007413	NP_001335904.1, XP_020938207.1	XP_038382423.1
OG0007414	XP_020941883.1	XP_038382426.1
OG0007415	XP_020927514.1	XP_038382440.1
OG0007416	XP_005654399.1	XP_038382463.1
OG0007417	XP_020929337.1	XP_038382474.1
OG0007418	XP_003353280.3	XP_038382578.1
OG0007419	XP_005659284.1	XP_038382604.1
OG0007420	NP_001020400.1	XP_038382613.1
OG0007421	XP_020940122.1	XP_038382686.1
OG0007422	NP_001231610.1	XP_038382767.1
OG0007423	XP_003130685.3	XP_038382833.1
OG0007424	XP_013849087.1	XP_038382937.1
OG0007425	XP_020920634.1	XP_038382992.1
OG0007426	NP_999170.1	XP_038382997.1
OG0007427	XP_013849071.2	XP_038383015.1
OG0007428	XP_020919950.1	XP_038383094.1
OG0007429	XP_020930038.1	XP_038383143.1
OG0007430	XP_020942650.1	XP_038383329.1
OG0007431	XP_020942628.1	XP_038383342.1
OG0007432	NP_001230329.1	XP_038383351.1
OG0007433	XP_020953032.1	XP_038383440.1
OG0007434	XP_001926590.3	XP_038434017.1, XP_038383489.1
OG0007435	XP_003128181.1	XP_038383490.1, XP_038383491.1
OG0007436	XP_020950710.1	XP_038383613.1
OG0007437	XP_020950647.1	XP_038383717.1
OG0007438	XP_003127465.1	XP_038383750.1
OG0007439	XP_020950648.1	XP_038383755.1
OG0007440	XP_003356111.1	XP_038383758.1
OG0007441	XP_005664874.1	XP_038383807.1
OG0007442	XP_013847320.2	XP_038383896.1, XP_038383894.1
OG0007443	XP_020950498.1	XP_038383968.1
OG0007445	XP_020950440.1	XP_038384033.1
OG0007446	XP_003481945.2	XP_038384086.1
OG0007447	XP_020950397.1	XP_038384160.1
OG0007448	XP_005664781.2	XP_038384167.1
OG0007449	XP_020950368.1	XP_038384224.1
OG0007450	XP_005664746.2, XP_003127323.2	XP_038384245.1, XP_038384244.1
OG0007451	XP_013854060.2	XP_038384246.1
OG0007452	NP_999233.1	XP_038384255.1
OG0007453	XP_020950346.1	XP_038384266.1
OG0007454	XP_020950285.1	XP_038384385.1
OG0007455	XP_005664683.3	XP_038384396.1
OG0007456	XP_005664667.1	XP_038384442.1
OG0007457	XP_020950194.1	XP_038384526.1
OG0007458	NP_999480.2, XP_013844054.2	XP_038384641.1
OG0007459	XP_003127225.3	XP_038384668.1
OG0007460	XP_013844035.2	XP_038384766.1
OG0007461	XP_020950056.1	XP_038384775.1
OG0007462	XP_020950053.1	XP_038384777.1
OG0007463	XP_020950036.1	XP_038384804.1
OG0007464	XP_020950030.1	XP_038384837.1
