Orthogroup	Sus_scrofa	Loxodonta_africana
OG0005331	XP_020954027.1, NP_001038042.1	XP_023408798.1
OG0005332	XP_020938623.1, XP_003122717.1	XP_003419549.1
OG0005333	XP_005671707.1, NP_998973.1	XP_010590169.1
OG0005334	NP_001177145.1	XP_023395019.1
OG0005335	XP_001927603.1	XP_003421091.1
OG0005336	XP_003122633.2	XP_023415392.1
OG0005337	XP_005656966.1, XP_013845325.1, XP_013845326.1, XP_020922234.1	XP_003417288.1
OG0005338	NP_001092064.1, XP_020930157.1	XP_023413469.1
OG0005339	XP_020953956.1, NP_001158124.1	XP_023408807.1
OG0005340	XP_020957581.1, NP_001116552.1	XP_003415664.1
OG0005341	XP_020951629.1	XP_003415551.1
OG0005342	XP_005660509.1, XP_003122225.3	XP_023400669.1
OG0005343	XP_003133505.3	XP_010601153.1
OG0005344	XP_020937595.1	XP_003409730.1
OG0005345	XP_020934251.1	XP_003420301.1
OG0005346	XP_003129306.1	XP_003410442.1
OG0005347	NP_001121910.1, XP_020935196.1	XP_023413626.1
OG0005348	XP_020944939.1	XP_023401813.1
OG0005349	XP_020945655.1, XP_020945656.1	XP_010587896.1
OG0005350	XP_020921885.1, NP_999322.1	XP_023395499.1
OG0005351	XP_013842543.1	XP_023395175.1
OG0005352	NP_001231080.1	XP_010587104.1
OG0005353	NP_001092068.1	XP_003419310.1
OG0005354	XP_020954121.1, XP_020954120.1	XP_010599838.1
OG0005355	XP_003124023.1	XP_003404572.1
OG0005356	NP_001230992.1	XP_010597627.1
OG0005357	NP_001177109.1	XP_003411716.1
OG0005358	XP_005664888.1, NP_001116615.1	XP_023399337.1
OG0005360	XP_020957671.1, NP_001276783.1	XP_003418287.1
OG0005361	NP_001104727.2, XP_005663329.1	XP_003415191.1
OG0005362	NP_001172071.1	XP_010585046.1
OG0005363	XP_001924533.1	XP_003407600.1
OG0005364	XP_003130012.1	XP_003418330.3, XP_003418331.2, XP_003418329.1, XP_003418261.1, XP_003418260.1, XP_003418259.1, XP_003418327.1, XP_003418332.1
OG0005365	XP_020918070.1	XP_023396360.1
OG0005366	XP_003128139.1	XP_003415590.2
OG0005367	XP_020953046.1	XP_010584971.1
OG0005368	NP_001245363.1, XP_005659457.3	XP_010595879.1, XP_023402973.1, XP_003404319.1
OG0005369	XP_003356329.2	XP_003415512.2
OG0005370	XP_003353842.1	XP_010597389.1
OG0005371	XP_003121745.2	XP_003406308.1
OG0005372	XP_020955234.1	XP_003406314.2
OG0005373	XP_020955371.1	XP_023399514.1
OG0005374	XP_020948944.1, XP_020948951.1	XP_003406344.1
OG0005375	XP_005659226.2	XP_010587462.1
OG0005376	XP_020942535.1	XP_010586546.2
OG0005377	XP_020922676.1	XP_003404383.2
OG0005378	XP_001927005.6	XP_010597174.1
OG0005380	XP_005659164.2	XP_003422030.2
OG0005381	XP_003121296.3	XP_003404300.1
OG0005382	XP_020938017.1, NP_999050.1	XP_023395286.1
OG0005383	XP_001928696.1	XP_023414833.1
OG0005384	XP_013843811.1	XP_010591778.1
OG0005385	XP_005656862.1	XP_010585786.1
OG0005386	XP_020920657.1	XP_003407430.1
OG0005387	XP_003122009.2, XP_005652757.2	XP_023400507.1
OG0005388	XP_020920336.1	XP_003407481.1
OG0005389	XP_020953006.1	XP_003406284.1
OG0005391	XP_020950759.1	XP_023399890.1
OG0005392	XP_020950694.1	XP_023399881.1
OG0005393	XP_005664804.3	XP_003406832.1
OG0005394	XP_003127375.1	XP_010584796.1
OG0005395	XP_020949211.1, NP_999362.2	XP_010585248.2
OG0005396	XP_013854105.1, XP_003127376.1	XP_003406859.1
OG0005397	XP_003355989.2	XP_010584743.2
OG0005399	XP_013844095.1	XP_023398870.1
OG0005400	XP_013844061.1	XP_023395700.1
OG0005401	XP_003133258.2	XP_023395669.1
OG0005402	XP_020950000.1	XP_023395598.1
OG0005403	XP_020952817.1, XP_020952818.1	XP_010599924.1
OG0005404	NP_001302530.1	XP_023395629.1, XP_023395628.1
OG0005405	NP_001116605.1	XP_003415460.1
OG0005406	XP_003134656.1	XP_003420260.1
OG0005408	XP_003130799.4	XP_003410594.1
OG0005409	XP_020920622.1, XP_020920621.1, XP_020920620.1	XP_023404505.1
OG0005410	XP_003130754.3	XP_023404579.1
OG0005411	XP_020920653.1	XP_003410632.2, XP_010589034.1
OG0005412	XP_003130870.3	XP_003410644.1
OG0005413	NP_999116.1, XP_020936418.1	XP_010589460.1
OG0005414	XP_003124090.3, XP_020940600.1	XP_003404618.1
OG0005415	XP_020940615.1	XP_003404871.1
OG0005416	NP_999042.1, XP_020936183.1	XP_010589950.1
OG0005417	XP_020932220.1	XP_010586465.1
OG0005418	XP_003134070.2	XP_003408125.1
OG0005419	NP_001123433.1	XP_003416328.1
OG0005420	XP_005665254.1	XP_023410066.1
OG0005421	XP_020951466.1	XP_023410246.1
OG0005422	XP_020953359.1	XP_003413466.1
OG0005423	XP_013854492.1	XP_003413169.2
OG0005424	XP_003128912.2	XP_023405437.1
OG0005425	XP_005661633.3	XP_023403273.1
OG0005426	XP_003123870.3, XP_020941060.1	XP_003404783.1
OG0005427	XP_020941043.1	XP_023403483.1, XP_003405034.1
OG0005428	XP_003123831.3	XP_003405030.1
OG0005429	NP_999259.2	XP_023395462.1
OG0005430	XP_020954379.1, XP_020954363.1, XP_020954368.1	XP_010598484.1
OG0005431	XP_020954593.1	XP_023408625.1
OG0005432	XP_005660092.1, XP_013848933.1, XP_005660091.1	XP_010592144.1
OG0005433	XP_001925657.4	XP_003413832.1
OG0005434	XP_001927350.1	XP_023408607.1
OG0005435	XP_020954540.1	XP_023408605.1
OG0005436	XP_020956613.1	XP_023405441.1
OG0005437	NP_001230498.1	XP_003411418.1
OG0005438	XP_020956692.1	XP_010589674.1
OG0005439	NP_998928.1	XP_003411361.1
OG0005440	XP_003128416.1, XP_020954313.1	XP_003403985.1
OG0005442	XP_020929416.1	XP_003410958.1
OG0005443	XP_020930057.1	XP_003410951.1
OG0005444	XP_001926970.1	XP_003410947.1
OG0005445	NP_001230483.1	XP_003410944.1
OG0005446	XP_001926697.1	XP_010589310.1
OG0005447	NP_001230222.1	XP_003410942.1
OG0005448	XP_001925575.3	XP_010587452.1
OG0005449	NP_001139222.1, XP_020927862.1	XP_023402757.1
OG0005450	XP_020928110.1	XP_003409085.1
OG0005451	XP_001927378.3	XP_010587637.1
OG0005452	NP_001177154.1, XP_013838770.1	XP_003408935.1, XP_023402829.1
OG0005453	XP_013838800.1, XP_013838798.1	XP_010587529.1
OG0005454	XP_020927834.1, NP_999534.1	XP_003408958.1
OG0005455	NP_001335888.1, NP_999430.1	XP_003418667.2
OG0005456	XP_005657482.2	XP_023414380.1
OG0005457	XP_005661527.2	XP_023408612.1
OG0005458	XP_020932618.1, XP_020932619.1	XP_023408594.1
OG0005459	XP_020932774.1	XP_010590824.1
OG0005460	XP_020932292.1	XP_010590708.1
OG0005461	XP_020935554.1, NP_001231236.1	XP_003404653.1
OG0005462	XP_003124148.5	XP_003404645.1
OG0005463	XP_020932342.1	XP_010586444.1
OG0005464	XP_003483866.1	XP_003408066.1
OG0005465	NP_999103.1	XP_010586419.1
OG0005466	XP_020932757.1	XP_003408058.1
OG0005467	XP_003359785.2	XP_023401399.1
OG0005468	XP_020932622.1	XP_003407924.1
OG0005469	XP_013845520.2, XP_005657110.2	XP_023412210.1
OG0005470	NP_001171391.1	XP_023412770.1
OG0005471	XP_020918774.1	XP_010595431.1
OG0005472	XP_003130070.1	XP_023412782.1
OG0005473	XP_020918668.1	XP_003418317.2
OG0005474	NP_001231659.1, XP_013832876.1	XP_023413955.1, XP_023413956.1
OG0005475	XP_020918539.1	XP_003418311.1
OG0005476	XP_020918441.1	XP_003415676.1
OG0005477	XP_020923359.1	XP_010594819.1
OG0005478	XP_020923420.1	XP_023412109.1
OG0005479	XP_020923450.1	XP_023412130.1
OG0005480	NP_998976.1, XP_013836730.1	XP_003416785.1
OG0005481	XP_020923491.1, XP_020923490.1	XP_010594878.1
OG0005482	XP_003358324.3	XP_010594903.2
OG0005483	XP_003358325.2	XP_023412202.1
OG0005484	XP_013836798.2	XP_003416842.3
OG0005485	XP_020923571.1	XP_003420636.1
OG0005486	XP_020923618.1	XP_023395474.1
OG0005487	XP_020952212.1	XP_010589521.1
OG0005488	XP_020952221.1	XP_003411096.1
OG0005489	XP_020952236.1	XP_023405423.1
OG0005490	XP_003128020.2	XP_003411212.2
OG0005491	XP_020950835.1, XP_020950834.1	XP_023407945.1
OG0005492	XP_020950870.1	XP_003413551.1
OG0005493	XP_020950874.1	XP_010591460.1
OG0005494	XP_020950883.1	XP_023407900.1
OG0005495	XP_020950972.1	XP_003413525.1
OG0005496	NP_001137176.1, XP_020948910.1	XP_023413803.1
OG0005497	NP_001171389.1	XP_023413811.1, XP_003418175.1
OG0005498	XP_020949321.1	XP_003418105.1
OG0005499	XP_005664378.1, XP_020949387.1	XP_003418130.2
OG0005501	NP_001153085.1	XP_010595079.1
OG0005502	XP_020949540.1	XP_023412272.1
OG0005503	XP_020949754.1	XP_023412342.1
OG0005504	XP_020949678.1	XP_003417183.1
OG0005505	XP_020949669.1	XP_003417177.1
OG0005506	XP_005662118.1	XP_023414774.1
OG0005507	XP_020942391.1	XP_023413061.1
OG0005508	XP_020953271.1	XP_003411166.1
OG0005509	XP_020955280.1	XP_003408627.1
OG0005510	XP_020942580.1	XP_023413088.1
OG0005511	XP_020941989.1, XP_020941990.1	XP_003416700.1
OG0005512	XP_005662035.1, XP_020941979.1, XP_013850986.1	XP_003416602.1
OG0005513	XP_020941936.1	XP_003416620.1
OG0005514	XP_003354527.2	XP_010600092.1
OG0005515	XP_003124388.1	XP_023397514.1
OG0005516	NP_001182254.1	XP_023411693.1, XP_003416644.1
OG0005518	NP_001038073.1, XP_005653056.2	XP_023414709.1
OG0005519	XP_013843173.1	XP_003418897.1
OG0005520	XP_005656821.1	XP_010596752.1
OG0005521	XP_020942143.1	XP_023414765.1
OG0005522	XP_003124616.2	XP_003418934.2
OG0005523	XP_020944035.1	XP_003418852.1
OG0005524	XP_020942217.1	XP_003421926.1
OG0005525	XP_020942218.1	XP_023396686.1
OG0005526	XP_005662185.1	XP_010595608.1
OG0005527	XP_003124665.3	XP_003417775.1
OG0005528	XP_003354677.1	XP_003417684.1
OG0005529	XP_020942329.1, XP_020941373.1, NP_001265690.1	XP_003417686.1
OG0005530	XP_020942400.1	XP_003417710.1
OG0005531	XP_020942568.1	XP_003417843.1
OG0005532	XP_003354699.1	XP_023413089.1
OG0005533	XP_020944310.1, NP_001188310.1	XP_003409608.2
OG0005534	XP_020945714.1	XP_023403290.1
OG0005535	XP_020945724.1	XP_010587847.1
OG0005536	XP_005663703.3	XP_003418480.1
OG0005537	XP_013843634.2	XP_003418489.1
OG0005538	XP_005653472.1	XP_023405228.1
OG0005539	XP_020919542.1	XP_023404170.1
OG0005540	XP_020957672.1, NP_001230856.1	XP_010588522.2
OG0005541	XP_013835588.1	XP_023404038.1, XP_003410281.1
OG0005542	XP_020918979.1	XP_023404135.1
OG0005543	XP_020918985.1	XP_010588573.1
OG0005544	XP_020919520.1, XP_003357646.2, XP_013835428.1, XP_013835429.1	XP_003422488.1
OG0005545	XP_013835424.2	XP_003422476.2
OG0005546	XP_020919386.1	XP_023405002.1
OG0005547	XP_020919350.1	XP_023405010.1
OG0005548	XP_020919314.1	XP_003411033.1
OG0005549	XP_013833079.1, NP_001231636.1	XP_023410016.1
OG0005550	XP_005656704.2	XP_010593356.2
OG0005551	XP_001928008.1	XP_023410030.1
OG0005552	XP_003355115.1	XP_003414932.1
OG0005553	XP_020920029.1	XP_003410964.1
OG0005554	XP_005653848.2	XP_003411067.1
OG0005555	XP_020920128.1	XP_003410971.1
OG0005556	NP_001230253.1, XP_013852400.1	XP_003415208.1
OG0005557	XP_005663349.1, NP_001231563.1	XP_023409815.1
OG0005558	XP_013852455.2	XP_023409814.1
OG0005559	XP_001929361.1	XP_003415163.1
OG0005560	XP_005663394.1	XP_010593096.1
OG0005562	NP_001191319.1	XP_003415145.2
OG0005563	NP_001230251.1, XP_020944171.1	XP_023409753.1
OG0005564	XP_013852489.2, NP_001171377.1	XP_003414949.1
OG0005565	XP_020951867.1	XP_003406391.1
OG0005566	XP_005665364.1, NP_001001544.1	XP_003406425.1
OG0005567	XP_020948897.1, NP_001135459.1	XP_023399733.1
OG0005568	XP_003127879.1	XP_023399745.1, XP_003406433.1
OG0005569	XP_001929018.1, XP_005656502.1	XP_003408873.1
OG0005570	XP_013833635.1, XP_005666307.2	XP_010598849.2
OG0005571	XP_020955558.1	XP_003408718.1
OG0005572	NP_001231088.1, XP_013844501.1	XP_010586889.1
OG0005573	XP_003121841.1	XP_010586940.1
OG0005574	XP_020957804.1	XP_023401935.1
OG0005575	XP_003121868.1	XP_023401950.1, XP_010586951.1
OG0005576	XP_020958362.1	XP_003408733.1
OG0005577	XP_020955055.1	XP_023402056.1
OG0005578	NP_001172092.1	XP_003408781.1
OG0005579	XP_020955155.1	XP_010587035.1
OG0005580	XP_020955737.1	XP_003408808.1
OG0005581	XP_003128709.1	XP_003408805.1
OG0005582	XP_001924527.1	XP_003408594.1
OG0005583	XP_003356809.2	XP_010587079.1
OG0005584	NP_001090941.1	XP_010587083.1
OG0005585	XP_020955222.1	XP_023402205.1
OG0005586	XP_020955237.1	XP_023402221.1
OG0005587	XP_020955351.1	XP_010587145.2
OG0005588	XP_020937221.1, XP_020937222.1	XP_003408921.2
OG0005589	XP_020937278.1	XP_010587179.1
OG0005590	XP_020937309.1	XP_003408929.1
OG0005591	XP_013836029.1	XP_010590871.2
OG0005592	NP_001177225.1, XP_005656917.1	XP_010595168.1
OG0005593	XP_020921997.1	XP_023412473.1
OG0005594	XP_020922049.1, XP_020922051.1, XP_020922050.1	XP_010595175.1
OG0005596	XP_020922122.1	XP_023412553.1
OG0005597	XP_020922209.1, XP_020922208.1, XP_020922207.1, XP_020922211.1, XP_020922210.1	XP_010595223.2
OG0005598	XP_020921674.1, NP_001094498.1	XP_003417298.1
OG0005599	XP_020922285.1	XP_023412659.1
OG0005601	XP_020922312.1, XP_020922311.1	XP_023412667.1
OG0005602	XP_005668672.1, NP_001182289.1	XP_003417234.1
OG0005603	XP_020923761.1	XP_003417335.1
OG0005604	XP_005668772.1, XP_005668773.1, XP_005668774.1	XP_003414347.1
OG0005605	XP_013836354.1	XP_003414550.2
OG0005606	NP_001001532.1	XP_010592730.1
OG0005607	XP_003131545.1	XP_023409167.1
OG0005608	XP_005657020.2, NP_001161117.1	XP_003414437.1
OG0005609	XP_003131703.3	XP_003414426.2
OG0005610	XP_003131722.2	XP_003414636.1
OG0005611	XP_020937867.1, XP_003358172.4	XP_010592584.2
OG0005613	XP_003131767.1	XP_010592540.1
OG0005614	XP_003131785.1, XP_005669121.1	XP_023409220.1
OG0005615	XP_020923167.1	XP_023411991.1, XP_003417004.2
OG0005616	XP_013836649.2	XP_023411895.1
OG0005617	XP_020923196.1	XP_010594782.1
OG0005618	XP_020923339.1	XP_010594807.1, XP_003416887.1
OG0005619	XP_005669177.1	XP_003416890.2
OG0005620	XP_020923344.1	XP_023412063.1
OG0005621	XP_020936905.1	XP_003423609.1
OG0005622	XP_003480683.2	XP_023410469.1
OG0005624	XP_020936813.1	XP_023398334.1
OG0005625	XP_020926762.1	XP_010598292.1
OG0005626	XP_005654665.1	XP_010598288.1
OG0005627	NP_001014971.1	XP_023397915.1, XP_010600306.2
OG0005628	XP_020926473.1	XP_023400548.1
OG0005629	XP_013849396.1	XP_003407580.1
OG0005630	XP_020925807.1	XP_010585867.1
OG0005631	XP_020928343.1, NP_001231415.1	XP_023401071.1
OG0005632	XP_020925268.1	XP_023400641.1
OG0005633	XP_001928454.3	XP_003407483.2
OG0005634	XP_020925027.1	XP_003407759.1
OG0005635	XP_020924511.1	XP_023400683.1
OG0005636	XP_020930222.1	XP_003407798.1
OG0005638	XP_005663941.2	XP_010596157.2
OG0005640	NP_001192306.1, XP_013853089.2	XP_003405194.1
OG0005641	XP_020947536.1, XP_020947537.1	XP_010596604.1
OG0005642	XP_003481692.1	XP_003405218.1
OG0005643	NP_001163991.1, XP_020946622.1	XP_003405251.1
OG0005644	XP_020947054.1	XP_003420944.1
OG0005645	XP_020947079.1	XP_003419852.2
OG0005647	XP_020948756.1	XP_023415642.1
OG0005648	XP_020947115.1	XP_023415658.1
OG0005649	XP_020947120.1	XP_003419793.1
OG0005650	XP_005653164.2	XP_010597660.1
OG0005651	XP_013852955.2	XP_003419798.1
OG0005652	XP_020946617.1, NP_001177086.1	XP_023415717.1
OG0005653	XP_003126126.5	XP_023395543.1
OG0005654	XP_003354759.1	XP_023408379.1, XP_003413777.1, XP_023408377.1, XP_023408378.1
OG0005655	XP_003125224.4	XP_010594206.1
OG0005656	XP_005662540.2, XP_020943050.1	XP_010592002.1
OG0005657	XP_020939978.1, XP_020939977.1	XP_003404754.1
OG0005658	XP_020939983.1	XP_003404748.1
OG0005660	XP_013850523.2	XP_003404516.3
OG0005661	XP_005654568.1	XP_003407350.1
OG0005662	XP_020919933.1	XP_023400941.1
OG0005663	XP_020922018.1, XP_003353636.2	XP_003407894.1
OG0005664	XP_020930145.1	XP_010585992.1
OG0005665	XP_005660460.1	XP_003407819.1
OG0005666	XP_013835639.1, NP_001231720.1	XP_023400968.1
OG0005667	XP_020937081.1, XP_020937660.1, XP_020954139.1, XP_020938132.1, XP_020937390.1, XP_020937499.1, XP_020937530.1, XP_020937498.1, XP_020937497.1, XP_020938088.1	XP_023397169.1
OG0005668	XP_020954032.1, NP_001038082.1	XP_023399629.1, XP_023398413.1
OG0005669	XP_013848140.2	XP_010601162.1
OG0005670	XP_003121402.2, XP_020921969.1, NP_001302746.1	XP_003404345.1
OG0005671	XP_005665790.1, NP_001116577.1	XP_023397438.1
OG0005672	NP_001182307.1	XP_003422316.1
OG0005673	NP_001116561.1	XP_003422306.1
OG0005674	XP_005665882.1, NP_001121957.1	XP_003422304.1
OG0005675	XP_001925794.2, XP_020954264.1	XP_003421082.1
OG0005676	NP_001230456.1	XP_023400738.1
OG0005677	XP_001924245.3	XP_023401903.1
OG0005678	XP_013833351.2	XP_023400262.1
OG0005679	NP_001072146.1, XP_020954033.1	XP_003404237.1
OG0005680	XP_020954346.1	XP_010585961.1
OG0005681	XP_005666076.1	XP_023399889.1
OG0005683	XP_013833459.1	XP_023400957.1
OG0005684	XP_001925236.1	XP_023400431.1
OG0005685	XP_020953756.1, NP_001231093.1	XP_003404460.1
OG0005686	XP_005659463.2	XP_010584736.1
OG0005687	XP_013848110.2	XP_003404422.1
OG0005689	XP_020946618.1	XP_023405994.1
OG0005690	XP_001928988.1	XP_010589267.1, XP_003408305.1
OG0005691	XP_003125595.2	XP_003408458.1
OG0005692	XP_001928833.3	XP_023401826.1
OG0005693	XP_001925286.2	XP_003408316.1
OG0005694	NP_001230382.1	XP_010586756.1
OG0005695	XP_020944649.1	XP_003408324.1
OG0005696	XP_020946235.1	XP_023401723.1
OG0005697	XP_020944523.1	XP_003408352.1
OG0005698	XP_013851898.1	XP_003408358.1
OG0005700	XP_013834094.1	XP_010589741.1
OG0005701	XP_020956237.1	XP_023410798.1
OG0005702	XP_005666697.1	XP_023410817.1, XP_003415920.1
OG0005703	XP_020956872.1	XP_003415928.1
OG0005704	XP_003134753.1	XP_010585698.1
OG0005705	XP_013841101.1	XP_003407074.1
OG0005706	XP_020919053.1	XP_023400417.1
OG0005707	XP_020958078.1	XP_010585551.1
OG0005708	XP_020934674.1	XP_003407119.1
OG0005709	XP_013841201.2	XP_023400090.1
OG0005710	XP_013846291.2	XP_023400336.1
OG0005711	XP_003128029.1, XP_005656223.1	XP_003411140.1
OG0005712	XP_020952375.1	XP_003411147.1
OG0005713	XP_003128620.1	XP_010599280.2
OG0005714	XP_020951630.1	XP_003415553.1
OG0005715	NP_001181903.1	XP_023410293.1
OG0005716	NP_001181901.1, XP_020948943.1	XP_023410285.1
OG0005717	XP_020949906.1	XP_003416389.2
OG0005721	XP_020952404.1	XP_003415611.2
OG0005722	XP_003362045.1, XP_020954975.1	XP_023396679.1
OG0005723	XP_020954946.1	XP_023396392.1
OG0005724	NP_001231246.1, XP_005664048.1, NP_001231245.1	XP_003405263.1
OG0005725	XP_020948470.1	XP_023414927.1
OG0005726	XP_020948689.1	XP_023415313.1
OG0005727	NP_001157984.1	XP_023415691.1
OG0005728	XP_020948653.1	XP_023415734.1
OG0005729	NP_001026954.1, XP_020946863.1	XP_010597988.1
OG0005730	XP_020948306.1, XP_020938087.1	XP_023395518.1
OG0005731	XP_005666849.1, NP_999315.1	XP_003417570.1
OG0005732	XP_020956966.1	XP_003418537.1
OG0005733	XP_003133364.3	XP_023406341.1
OG0005734	XP_020918221.1	XP_010596473.1
OG0005735	XP_020919258.1	XP_023395344.1
OG0005736	XP_020934464.1, XP_020934465.1, XP_020934463.1	XP_003420312.1
OG0005737	XP_020934426.1	XP_003420275.1
OG0005738	XP_005673382.1	XP_003418652.1
OG0005739	XP_020934519.1	XP_023403813.1
OG0005740	NP_001231265.1	XP_023403845.1
OG0005741	NP_999219.1	XP_010590734.1, XP_010590733.1
OG0005742	XP_005671873.1, XP_005671874.1, XP_020930521.1	XP_010590838.1
OG0005743	XP_003134235.3	XP_010590818.2
OG0005744	XP_003134241.1	XP_010590819.1
OG0005745	XP_020930191.1, NP_001230495.2	XP_023406975.1
OG0005747	XP_020943617.1, XP_020943615.1, XP_020943616.1, XP_020943614.1	XP_023406155.1
OG0005748	XP_003125449.1	XP_003411914.1
OG0005750	XP_003481337.1	XP_003411926.1
OG0005751	XP_020943517.1	XP_003411929.1
OG0005752	XP_013851722.1	XP_010590281.1, XP_023406287.1
OG0005753	XP_003125337.3	XP_010590306.1
OG0005754	XP_020943324.1	XP_023406331.1
OG0005755	XP_003124887.2	XP_003422071.1
OG0005757	XP_020942987.1	XP_023408574.1
OG0005758	XP_020943021.1	XP_003413735.1
OG0005759	XP_003125091.3	XP_010591942.1
OG0005760	XP_001929378.1	XP_003409662.1
OG0005761	XP_020945630.1, XP_020945629.1	XP_003409666.1
OG0005762	XP_020946485.1	XP_010587908.1
OG0005763	XP_003355245.1	XP_010587775.1
OG0005764	XP_013852644.1	XP_023403132.1
OG0005765	XP_020944067.1	XP_023411007.1
OG0005766	XP_020938413.1	XP_023415304.1
OG0005767	XP_003122544.1	XP_003419614.1
OG0005768	XP_013835277.2	XP_003407244.1
OG0005769	XP_013835269.1	XP_023400256.1
OG0005770	XP_020958212.1	XP_003407231.1
OG0005771	XP_020919135.1	XP_003407221.1
OG0005772	XP_003122437.2	XP_023398105.1
OG0005773	XP_003122904.1	XP_023406683.1
OG0005774	NP_001254821.1	XP_010600322.1
OG0005775	XP_020938695.1	XP_010599196.1
OG0005776	XP_020938703.1	XP_003421377.1
OG0005777	NP_001095284.1, XP_005660976.1	XP_003412295.1
OG0005778	XP_003122876.1	XP_003412306.1
OG0005779	XP_003122879.2	XP_023406456.1
OG0005780	XP_005660644.3, NP_001272905.1	XP_023397594.1
OG0005781	XP_020938297.1	XP_023397587.1
OG0005782	XP_020938304.1	XP_003422666.1
OG0005783	XP_005654697.1, XP_020938344.1	XP_023415278.1, XP_003419580.1
OG0005784	XP_003122484.4	XP_003419439.1
OG0005785	XP_003122504.1	XP_003419594.1
OG0005786	XP_013849481.2	XP_023415509.1
OG0005787	XP_003480728.1	XP_003419659.1
OG0005788	NP_999309.1	XP_023415525.1
OG0005789	XP_020938549.1	XP_010597390.1
OG0005790	XP_020938589.1	XP_003419538.1
OG0005791	XP_020937777.1	XP_010600262.1, XP_003423184.1, XP_003423182.1, XP_003422384.1
OG0005792	XP_020956325.1	XP_003417552.2
OG0005793	XP_003357069.1, XP_005656589.1	XP_010588869.1
OG0005794	NP_001139221.1	XP_010588832.1
OG0005795	XP_003482496.1	XP_023404394.1, XP_003410548.1
OG0005796	XP_005671890.1	XP_010594711.2
OG0005797	XP_003359485.2, XP_005671692.1	XP_003416734.3
OG0005798	NP_001243295.1	XP_023411837.1
OG0005799	XP_020931491.1	XP_003406070.1
OG0005800	XP_003133297.1	XP_023398735.1
OG0005801	XP_020931917.1	XP_003405893.1
OG0005802	XP_003123110.1	XP_023396751.1
OG0005803	NP_001230630.1	XP_023403448.1
OG0005804	XP_020923976.1, NP_001135461.1	XP_023403864.1, XP_003410000.2
