Orthogroup	Sus_scrofa	Ursus_americanus
OG0009691	XP_003126907.1	XP_045651983.1
OG0009692	XP_003126911.3	XP_045651971.1
OG0009693	XP_020949468.1	XP_045666183.1
OG0009694	XP_020949473.1	XP_045666227.1
OG0009695	XP_020952747.1	XP_045666215.1
OG0009696	NP_001230347.1, XP_020949091.1	XP_045671019.1
OG0009697	XP_020949534.1	XP_045670935.1
OG0009698	XP_020949821.1	XP_045671010.1
OG0009699	NP_001158328.1, XP_020948926.1	XP_045670860.1
OG0009700	XP_003355828.4	XP_045670834.1
OG0009701	XP_005664494.1	XP_045670878.1
OG0009702	XP_020949760.1	XP_045670912.1
OG0009703	XP_020949729.1	XP_045670967.1
OG0009704	XP_003126981.3	XP_045670982.1
OG0009705	NP_001230549.1, XP_020949079.1	XP_045670895.1
OG0009706	XP_020918413.1	XP_045653694.1
OG0009707	XP_020952242.1	XP_045657284.1
OG0009708	XP_003124635.1	XP_045633868.1
OG0009709	XP_003354694.2	XP_045640790.1
OG0009710	XP_013852726.1, XP_020945700.1	XP_045657300.1
OG0009711	XP_020935551.1	XP_045646365.1
OG0009712	NP_001280073.1	XP_045642062.1
OG0009713	XP_003481058.2	XP_045642094.1
OG0009714	NP_001106691.1	XP_045642109.1
OG0009715	XP_003124471.1	XP_045642217.1
OG0009716	XP_003124451.2	XP_045642151.1
OG0009717	XP_020941975.1, XP_013850981.2, XP_020941976.1, XP_013850984.2	XP_045642168.1
OG0009718	XP_020941950.1	XP_045642199.1
OG0009719	XP_005661993.1	XP_045629736.1
OG0009720	XP_003124428.1	XP_045629832.1
OG0009721	XP_020941874.1	XP_045629824.1
OG0009722	XP_020941867.1	XP_045629804.1
OG0009723	XP_003124347.2	XP_045669356.1
OG0009724	XP_020941755.1	XP_045669372.1
OG0009725	XP_003354495.2	XP_045669373.1
OG0009726	XP_020941736.1	XP_045669380.1
OG0009727	XP_020941732.1	XP_045669313.1
OG0009728	XP_020941700.1	XP_045669350.1
OG0009729	XP_005661885.1, NP_001231701.1	XP_045669233.1
OG0009730	XP_020941680.1	XP_045669187.1
OG0009731	NP_001171683.1, XP_020941292.1	XP_045669345.1
OG0009732	XP_013843143.2	XP_045669230.1
OG0009733	XP_003481014.1	XP_045669228.1
OG0009734	XP_020941581.1	XP_045669199.1
OG0009735	XP_020942038.1	XP_045642045.1
OG0009736	XP_003124520.1	XP_045642022.1
OG0009737	XP_003124544.1	XP_045642014.1
OG0009738	XP_020942070.1	XP_045642005.1
OG0009739	XP_020942074.1	XP_045641969.1
OG0009740	XP_005653074.1	XP_045641946.1, XP_045641945.1
OG0009741	XP_020944030.1	XP_045641936.1
OG0009742	XP_020942085.1	XP_045641925.1
OG0009743	XP_003354591.2	XP_045641912.1
OG0009744	NP_001161114.1, XP_005655145.1	XP_045641917.1
OG0009745	XP_020943672.1	XP_045641891.1
OG0009746	XP_020941552.1, NP_001007521.1	XP_045641875.1
OG0009747	XP_003124563.3	XP_045641870.1
OG0009748	NP_001191322.1, XP_020941340.1	XP_045641842.1
OG0009749	XP_020943708.1	XP_045641845.1
OG0009750	XP_005662104.2, NP_001231451.1	XP_045641839.1
OG0009751	XP_003124580.3	XP_045631176.1
OG0009752	NP_001106153.1	XP_045631199.1
OG0009753	XP_020936974.1	XP_045632433.1
OG0009754	XP_003130516.1	XP_045632363.1
OG0009755	XP_003124591.1	XP_045632406.1
OG0009756	XP_020942140.1	XP_045632387.1
OG0009757	XP_020942162.1	XP_045632413.1
OG0009758	XP_003124609.3	XP_045626845.1
OG0009759	XP_020942200.1	XP_045626867.1
OG0009760	XP_003361868.2	XP_045632030.1
OG0009761	XP_003124634.3	XP_045632015.1
OG0009762	XP_020943714.1	XP_045633859.1
OG0009763	XP_020942251.1	XP_045640015.1
OG0009764	XP_013851102.1	XP_045640794.1
OG0009766	XP_003354664.3	XP_045639766.1
OG0009767	XP_003124653.1	XP_045640430.1
OG0009768	XP_013851121.2	XP_045639863.1
OG0009769	XP_003124688.4	XP_045639893.1
OG0009770	XP_020942322.1	XP_045639906.1
OG0009771	XP_013851133.1, XP_013851134.1, XP_020942328.1	XP_045639908.1
OG0009772	XP_020942354.1	XP_045640561.1
OG0009773	XP_020942355.1	XP_045640564.1, XP_045640566.1, XP_045640565.1
OG0009774	XP_020943744.1	XP_045639982.1
OG0009775	XP_013851174.1	XP_045640497.1
OG0009776	XP_003354688.1	XP_045640366.1
OG0009777	XP_020942429.1	XP_045640758.1
OG0009778	XP_003124781.1	XP_045640666.1
OG0009779	XP_020942513.1	XP_045639996.1
OG0009780	XP_020942521.1	XP_045640723.1
OG0009781	XP_020942534.1	XP_045640782.1
OG0009782	XP_005662293.1	XP_045640528.1
OG0009783	XP_013851217.1	XP_045639849.1
OG0009784	XP_003124756.2	XP_045639937.1
OG0009785	XP_020942574.1	XP_045639885.1
OG0009786	XP_020942598.1	XP_045640357.1
OG0009787	XP_013843180.1	XP_045640207.1
OG0009788	XP_020945705.1	XP_045657492.1
OG0009789	XP_003125904.3	XP_045657510.1
OG0009790	NP_001138373.1	XP_045657543.1
OG0009791	XP_020945744.1	XP_045657549.1
OG0009792	XP_020945745.1	XP_045657555.1
OG0009793	XP_001925705.4	XP_045657554.1
OG0009794	XP_020945749.1	XP_045657557.1
OG0009795	XP_005663656.1	XP_045657561.1
OG0009796	XP_020945754.1	XP_045658245.1
OG0009797	XP_020945766.1	XP_045657309.1
OG0009798	XP_020945810.1	XP_045657642.1
OG0009799	XP_013852801.1, NP_001231930.1	XP_045657670.1
OG0009800	NP_001230603.1	XP_045657710.1
OG0009801	XP_003481559.1	XP_045657731.1
OG0009802	XP_003125954.2	XP_045657746.1
OG0009803	XP_020945910.1	XP_045657759.1
OG0009804	XP_020946490.1	XP_045657773.1
OG0009805	XP_005663778.1	XP_045657818.1
OG0009806	NP_999313.2	XP_045657814.1
OG0009807	XP_020946001.1	XP_045657825.1
OG0009808	XP_001928180.1	XP_045657831.1
OG0009809	XP_020946013.1	XP_045657835.1
OG0009810	XP_020952011.1	XP_045657861.1
OG0009811	XP_020952014.1	XP_045657870.1
OG0009812	XP_020952030.1	XP_045657875.1
OG0009813	XP_003356469.2	XP_045657902.1
OG0009814	XP_020952098.1	XP_045657906.1
OG0009815	NP_001027529.1	XP_045657943.1
OG0009816	XP_013851686.1	XP_045657961.1
OG0009817	XP_005656188.2, NP_998999.1	XP_045657979.1
OG0009818	XP_013844321.1, NP_001038047.1	XP_045657976.1
OG0009819	XP_020919415.1	XP_045667262.1
OG0009820	XP_020948444.1	XP_045646307.1
OG0009821	XP_020945465.1	XP_045640379.1
OG0009822	XP_020951828.1	XP_045637857.1
OG0009823	XP_020951794.1	XP_045637862.1
OG0009824	XP_005659921.3	XP_045666614.1
OG0009825	XP_020920226.1	XP_045643595.1
OG0009826	XP_020920193.1	XP_045643614.1
OG0009827	NP_001254822.1	XP_045643678.1
OG0009828	XP_003130644.5	XP_045643679.1
OG0009829	XP_020918980.1	XP_045643716.1
OG0009830	XP_020919516.1	XP_045643813.1
OG0009831	XP_020919630.1	XP_045643823.1
OG0009832	XP_003357637.2	XP_045643836.1
OG0009833	XP_020919403.1	XP_045667441.1
OG0009834	XP_013845111.1	XP_045667437.1
OG0009835	NP_001230649.1	XP_045667295.1
OG0009837	XP_003130417.1	XP_045667368.1
OG0009838	XP_003482786.2	XP_045667328.1
OG0009839	NP_001230148.1	XP_045667432.1
OG0009840	XP_013833352.2	XP_045667408.1
OG0009841	XP_020919481.1	XP_045667410.1
OG0009842	XP_020919396.1	XP_045667386.1
OG0009843	XP_003130389.2	XP_045667279.1
OG0009844	XP_013845083.1	XP_045667376.1
OG0009845	NP_001123430.1	XP_045667285.1
OG0009847	XP_020945098.1	XP_045653464.1
OG0009848	XP_001928558.1	XP_045653416.1
OG0009849	XP_020945130.1	XP_045653406.1
OG0009850	XP_020945136.1	XP_045653195.1
OG0009851	XP_001925145.1	XP_045651695.1
OG0009852	XP_020920028.1	XP_045651894.1
OG0009853	XP_020920112.1	XP_045651929.1
OG0009854	NP_001153564.2	XP_045652245.1
OG0009855	XP_020920100.1	XP_045652309.1
OG0009856	XP_020920072.1	XP_045652641.1
OG0009857	XP_003130588.1	XP_045652783.1
OG0009858	XP_020920044.1	XP_045652909.1
OG0009859	XP_001929559.3	XP_045640057.1
OG0009860	XP_013852411.1	XP_045640045.1
OG0009861	XP_020945331.1	XP_045640116.1
OG0009862	NP_001116635.1	XP_045640168.1
OG0009863	NP_001230556.1	XP_045640191.1
OG0009864	XP_001928683.2	XP_045640100.1
OG0009865	XP_013852457.1	XP_045640072.1
OG0009866	XP_013852466.1	XP_045640201.1
OG0009867	XP_020945401.1	XP_045640155.1
OG0009868	NP_001161888.1, XP_013852453.1	XP_045640180.1
OG0009869	XP_001929477.1	XP_045640014.1
OG0009870	XP_020945454.1	XP_045640013.1
OG0009871	XP_020945460.1	XP_045640389.1
OG0009872	XP_005663405.1, NP_001230197.1	XP_045639798.1
OG0009873	XP_020948281.1	XP_045645966.1
OG0009874	XP_020948255.1	XP_045645961.1
OG0009875	XP_020948233.1	XP_045645959.1
OG0009876	XP_003121464.3	XP_045645954.1
OG0009877	NP_001172095.1	XP_045645948.1
OG0009878	XP_003356456.1	XP_045633810.1
OG0009879	XP_020951870.1	XP_045637840.1
OG0009880	XP_003127934.2	XP_045637803.1
OG0009881	NP_999377.1	XP_045637900.1
OG0009882	XP_003127923.1	XP_045637847.1
OG0009883	NP_001231733.1	XP_045637752.1
OG0009884	XP_005665384.1	XP_045637835.1
OG0009885	XP_020951816.1	XP_045637915.1
OG0009886	XP_020951728.1	XP_045637894.1
OG0009887	XP_020951726.1	XP_045637779.1
OG0009888	XP_020951708.1	XP_045649845.1
OG0009889	XP_005656164.1, NP_001106166.1	XP_045671127.1
OG0009890	XP_005665331.2	XP_045671104.1
OG0009891	XP_020948667.1	XP_045646008.1
OG0009892	XP_013848297.1, NP_001229958.1	XP_045646001.1
OG0009893	NP_001231104.1, XP_005659511.1	XP_045645992.1
OG0009894	XP_013848301.1	XP_045645987.1
OG0009895	XP_020939056.1	XP_045659915.1
OG0009896	XP_020931811.1	XP_045656287.1
OG0009897	XP_001928507.2	XP_045671747.1
OG0009898	XP_020937163.1	XP_045655243.1
OG0009899	XP_020955282.1	XP_045663556.1
OG0009900	NP_001157477.2	XP_045663536.1
OG0009901	XP_020954927.1	XP_045658766.1
OG0009902	NP_999109.1	XP_045658774.1
OG0009903	XP_013833683.1	XP_045658765.1, XP_045658764.1
OG0009904	XP_003482302.1	XP_045658683.1, XP_045658684.1
OG0009905	XP_020953857.1, NP_001231717.1	XP_045658669.1
OG0009906	XP_020954881.1	XP_045658660.1
OG0009908	XP_001927960.1	XP_045658620.1
OG0009909	XP_003128592.1	XP_045658628.1
OG0009910	XP_005666290.3	XP_045658601.1
OG0009911	XP_001926799.2, XP_013833608.1	XP_045658517.1
OG0009912	XP_020955553.1	XP_045658554.1
OG0009913	XP_013833583.2	XP_045658548.1
OG0009914	XP_020954828.1	XP_045656000.1
OG0009915	XP_005666257.1	XP_045656352.1
OG0009916	XP_020954800.1	XP_045655782.1
OG0009917	XP_001929311.1	XP_045656446.1
OG0009918	XP_013848820.1	XP_045655589.1
OG0009919	XP_003480506.1	XP_045655389.1
OG0009920	XP_003480516.1	XP_045655113.1
OG0009921	XP_020956997.1	XP_045655183.1
OG0009922	XP_020957178.1	XP_045654982.1
OG0009923	XP_001926853.1	XP_045654899.1
OG0009924	XP_001927755.3	XP_045654867.1
OG0009925	XP_001928782.2	XP_045666393.1
OG0009926	XP_020957869.1	XP_045666394.1
OG0009927	XP_020957908.1	XP_045666355.1
OG0009928	XP_013848899.2	XP_045666358.1
OG0009929	XP_003121871.1	XP_045666551.1
OG0009930	XP_020958205.1	XP_045666532.1
OG0009931	NP_001231089.1	XP_045666431.1
OG0009932	XP_013848915.1	XP_045666395.1
OG0009933	NP_001001533.1, XP_020936953.1	XP_045666435.1
OG0009934	XP_003128688.3	XP_045666540.1
OG0009935	NP_001230231.1, XP_020953661.1	XP_045666488.1
OG0009936	XP_013844578.1, XP_020955056.1	XP_045663922.1
OG0009937	XP_020955078.1	XP_045663848.1
OG0009938	XP_001928903.1, XP_005666398.1	XP_045663839.1
OG0009939	XP_020955150.1	XP_045663819.1
OG0009940	XP_001929189.1	XP_045663787.1
OG0009941	XP_001929231.2	XP_045663779.1
OG0009942	XP_005656461.1	XP_045663774.1
OG0009943	XP_003482336.1	XP_045663775.1
OG0009944	XP_001924746.3	XP_045663766.1
OG0009945	XP_001925799.1	XP_045663758.1
OG0009946	XP_001926746.1	XP_045660108.1, XP_045663745.1
OG0009947	NP_001230333.1	XP_045663714.1
OG0009948	XP_020955199.1	XP_045663709.1
OG0009949	XP_001926197.6	XP_045663700.1
OG0009950	XP_005656487.1, NP_001230567.1	XP_045663701.1
OG0009951	XP_020955214.1	XP_045663675.1
OG0009952	XP_020955215.1	XP_045663677.1
OG0009953	XP_020955617.1	XP_045663673.1
OG0009954	XP_003482348.1	XP_045663936.1
OG0009955	NP_001171379.1, XP_013833801.1	XP_045663649.1
OG0009956	XP_020955251.1	XP_045663630.1
OG0009957	XP_001926874.2	XP_045663525.1
OG0009958	XP_013844673.1, XP_013844674.1	XP_045671779.1
OG0009959	XP_020955291.1	XP_045671732.1
OG0009960	NP_001177206.1, XP_020953821.1	XP_045671714.1
OG0009961	XP_020955334.1	XP_045671731.1
OG0009962	XP_020937243.1	XP_045631399.1
OG0009963	XP_020937279.1	XP_045633136.1
OG0009964	XP_005653597.1	XP_045632093.1, XP_045632094.1
OG0009965	XP_020937175.1	XP_045655248.1, XP_045655250.1, XP_045655249.1
OG0009966	XP_020937204.1	XP_045655257.1
OG0009967	XP_020937273.1	XP_045655261.1
OG0009968	XP_013833883.1	XP_045633144.1
OG0009969	XP_020930805.1	XP_045662621.1
OG0009970	XP_020922804.1	XP_045628985.1
OG0009971	XP_003131622.1	XP_045629070.1
OG0009972	XP_003126064.4	XP_045635692.1
OG0009973	XP_013849409.1	XP_045669650.1
OG0009974	XP_020922013.1, XP_020922014.1	XP_045630991.1
OG0009975	XP_020922129.1, XP_020922130.1, XP_020922128.1	XP_045630975.1
OG0009976	XP_020922264.1	XP_045670417.1
OG0009977	XP_003131266.1	XP_045670582.1
OG0009978	NP_001004036.1	XP_045637522.1
OG0009979	NP_001116636.1	XP_045633722.1
OG0009980	XP_005653986.2	XP_045633749.1
OG0009981	XP_005668624.3	XP_045654573.1
OG0009982	NP_001231034.1	XP_045630831.1
OG0009983	XP_020922035.1	XP_045631011.1
OG0009984	XP_020922134.1	XP_045630900.1
OG0009985	NP_001231037.1	XP_045630957.1
OG0009986	XP_020922159.1	XP_045670129.1
OG0009987	XP_003131192.2	XP_045670179.1
OG0009988	XP_003357999.1	XP_045669797.1
OG0009989	XP_003131250.1	XP_045670353.1
OG0009990	XP_020922268.1	XP_045670562.1
OG0009991	XP_020922282.1	XP_045670447.1
OG0009992	XP_020922306.1	XP_045670452.1
OG0009993	XP_003131259.1	XP_045670516.1
OG0009994	XP_003482997.1	XP_045670324.1
OG0009995	XP_013836221.2	XP_045670257.1
OG0009996	XP_003131267.1	XP_045670471.1
OG0009997	XP_003358037.1	XP_045670409.1
OG0009998	XP_020922340.1	XP_045670478.1
OG0009999	XP_003131293.1	XP_045669821.1
OG0010000	XP_020922360.1	XP_045670022.1
OG0010001	NP_001137194.1	XP_045669901.1
OG0010002	NP_999072.1, XP_013836290.2	XP_045669801.1
OG0010003	XP_013836304.2	XP_045670552.1
OG0010004	XP_003131341.3	XP_045669891.1
OG0010005	XP_003131344.1	XP_045670173.1
OG0010006	NP_001077410.2	XP_045670068.1
OG0010007	XP_020923779.1	XP_045670290.1
OG0010008	XP_020923800.1	XP_045670008.1
OG0010009	XP_003131349.1	XP_045670226.1
OG0010010	XP_020922452.1	XP_045670383.1
OG0010010	XP_020923738.1	XP_045670384.1
OG0010011	XP_020921963.1	XP_045670372.1
OG0010012	XP_020922520.1	XP_045670480.1
OG0010013	XP_020922524.1	XP_045670189.1
OG0010014	XP_020922530.1	XP_045670050.1
OG0010015	XP_020922552.1	XP_045670072.1
OG0010016	XP_003131402.1	XP_045670508.1
OG0010017	XP_020922566.1	XP_045670360.1
OG0010018	XP_003131408.3	XP_045670172.1
OG0010019	XP_003131424.2	XP_045670474.1
OG0010020	XP_020922625.1	XP_045637540.1
OG0010021	NP_999513.1	XP_045637534.1
OG0010022	XP_003358083.2	XP_045637535.1
OG0010023	XP_020922638.1	XP_045637475.1
OG0010024	XP_003358084.2	XP_045637712.1
OG0010025	XP_003131445.2	XP_045637710.1
OG0010027	NP_001233168.1, XP_005668865.1	XP_045637670.1
OG0010028	XP_013836413.1	XP_045637647.1
OG0010029	XP_020922653.1	XP_045637626.1
OG0010030	NP_001230736.1	XP_045637668.1
OG0010031	XP_003131464.1	XP_045637676.1
OG0010032	XP_003483032.1	XP_045637575.1
OG0010033	XP_003131518.1	XP_045637625.1
OG0010034	XP_020922683.1	XP_045637570.1
OG0010035	XP_020922684.1	XP_045637563.1
OG0010036	XP_005653994.1	XP_045633742.1
OG0010037	XP_020922716.1	XP_045633743.1
OG0010038	XP_020922727.1	XP_045644777.1
OG0010039	XP_020922729.1	XP_045644773.1
OG0010040	XP_020922736.1	XP_045644775.1
OG0010041	XP_003131575.2	XP_045669673.1
OG0010042	XP_020922740.1	XP_045669720.1
OG0010043	XP_003131581.1	XP_045669758.1
OG0010044	XP_005654004.2, XP_003131580.2	XP_045669761.1
OG0010045	XP_003131594.1	XP_045669738.1
OG0010046	XP_003131597.1	XP_045669752.1
OG0010047	XP_003358131.1	XP_045669687.1
OG0010048	XP_020922782.1, XP_003358134.2	XP_045669700.1
OG0010049	XP_020922799.1	XP_045669727.1
OG0010050	XP_020922807.1	XP_045628973.1
OG0010051	XP_003131644.2	XP_045629024.1
OG0010052	XP_020922902.1	XP_045628996.1
OG0010053	XP_003131673.5	XP_045629300.1
OG0010054	XP_005657025.1	XP_045629488.1
OG0010055	XP_020922918.1	XP_045629663.1
OG0010056	XP_003131691.2	XP_045629341.1
OG0010057	XP_020922959.1	XP_045629523.1
OG0010058	XP_020922960.1	XP_045629375.1
OG0010059	XP_020922963.1	XP_045629519.1
OG0010060	XP_003131754.1	XP_045629192.1
OG0010061	XP_013845400.1	XP_045629684.1
OG0010062	XP_020923034.1	XP_045629201.1
OG0010063	XP_020923060.1	XP_045629468.1
OG0010064	XP_020923072.1	XP_045629382.1
OG0010065	XP_020923104.1	XP_045629223.1
OG0010066	NP_001231258.1, XP_020921794.1	XP_045629297.1
OG0010067	XP_003131795.1	XP_045629529.1
OG0010068	XP_005669131.1	XP_045629657.1
OG0010069	XP_020923119.1	XP_045629140.1
OG0010070	XP_003131809.2	XP_045629312.1
OG0010071	NP_001152783.1	XP_045629466.1
OG0010072	XP_003131813.3	XP_045629126.1
OG0010073	XP_003358231.1	XP_045629102.1
OG0010074	XP_020923140.1	XP_045629271.1
OG0010075	XP_020923162.1	XP_045629384.1
OG0010076	XP_013835654.1	XP_045629347.1
OG0010077	XP_003358240.3, XP_020923229.1, XP_020923230.1	XP_045629265.1
OG0010078	XP_020923231.1	XP_045629278.1
OG0010079	XP_003131870.1	XP_045629215.1
OG0010080	XP_005669168.1	XP_045629506.1
OG0010081	XP_020923245.1	XP_045629609.1
OG0010082	XP_005669175.1	XP_045629353.1
OG0010083	XP_020923342.1	XP_045629200.1
OG0010084	XP_003131914.3	XP_045629244.1
OG0010085	XP_020936756.1	XP_045659644.1
OG0010086	XP_003122389.1	XP_045659669.1
OG0010087	XP_020936828.1	XP_045659678.1
OG0010088	XP_020936786.1	XP_045659747.1
OG0010089	XP_020936862.1	XP_045669643.1
OG0010090	XP_020926787.1	XP_045626938.1
OG0010091	XP_020927110.1	XP_045627241.1
OG0010092	XP_003353742.2	XP_045627073.1
OG0010093	XP_013849403.1	XP_045627210.1
OG0010094	XP_020926494.1	XP_045626983.1
OG0010095	XP_003122310.3	XP_045627245.1
OG0010096	XP_020926047.1	XP_045627181.1
OG0010097	XP_003122287.1, XP_020925983.1	XP_045627239.1
OG0010098	XP_003122285.2	XP_045626975.1
OG0010099	XP_013849388.2	XP_045626988.1
OG0010100	XP_020925829.1	XP_045627248.1
OG0010101	XP_003122268.1	XP_045627078.1
OG0010102	XP_020925385.1	XP_045627131.1
OG0010103	NP_001230988.1	XP_045626977.1
OG0010104	XP_020925004.1	XP_045627091.1
OG0010105	XP_020924874.1	XP_045646863.1
OG0010106	XP_020957641.1, NP_001245353.1	XP_045646880.1
OG0010107	XP_020924624.1	XP_045646882.1
OG0010108	XP_020945785.1, NP_001245289.1	XP_045646919.1
OG0010109	NP_001090968.1, XP_020954365.1	XP_045646920.1
OG0010110	XP_003122203.3	XP_045646928.1
OG0010111	XP_020930302.1	XP_045646929.1
OG0010112	XP_020924062.1	XP_045647143.1
OG0010113	XP_020922169.1	XP_045670543.1
OG0010114	XP_020923730.1	XP_045670414.1
OG0010115	XP_003481184.2	XP_045627542.1
OG0010116	XP_020943054.1	XP_045644374.1
OG0010117	XP_020947619.1	XP_045645602.1
OG0010118	XP_003481706.1	XP_045645554.1
OG0010119	XP_003355570.2	XP_045667094.1
OG0010120	XP_020947437.1	XP_045645883.1
OG0010121	XP_013843758.1	XP_045645859.1
OG0010122	XP_020948515.1	XP_045645836.1
OG0010123	XP_020946802.1, NP_999441.1	XP_045645827.1
OG0010124	XP_003126315.2	XP_045645828.1
OG0010125	XP_001927787.6	XP_045645782.1
OG0010126	XP_020947485.1	XP_045645746.1
OG0010127	XP_020947538.1	XP_045645711.1
OG0010128	XP_020947530.1	XP_045645910.1
OG0010129	XP_020947548.1	XP_045645685.1
OG0010130	XP_003360786.3	XP_045645671.1
OG0010131	XP_001927015.3	XP_045645634.1
OG0010132	XP_013853146.2	XP_045645627.1
OG0010134	XP_020947607.1	XP_045645614.1
OG0010135	XP_020947614.1	XP_045645609.1
OG0010136	XP_003126410.2	XP_045645593.1
OG0010137	XP_020947628.1	XP_045645585.1
OG0010138	XP_020947660.1	XP_045645531.1
OG0010139	XP_003126424.3	XP_045645530.1
OG0010140	XP_020947681.1	XP_045667101.1
OG0010141	XP_020946926.1	XP_045671398.1
OG0010142	XP_013849424.1, NP_001193299.1	XP_045671460.1
OG0010143	XP_020946969.1	XP_045671383.1
OG0010144	XP_020946861.1, NP_001020395.1	XP_045671421.1
OG0010145	XP_013843636.1	XP_045635595.1
OG0010146	NP_001231550.1, XP_020946728.1	XP_045635944.1
OG0010147	XP_003126025.3	XP_045635750.1
OG0010148	XP_020947069.1	XP_045635481.1
OG0010149	XP_003481574.1	XP_045635521.1
OG0010150	XP_020947089.1	XP_045635500.1
OG0010151	XP_020947100.1	XP_045636005.1
OG0010152	NP_999119.1	XP_045635816.1
OG0010153	XP_020947119.1	XP_045635530.1
OG0010154	XP_005653167.1	XP_045635800.1
OG0010155	XP_001929248.2	XP_045636078.1
OG0010157	XP_020947124.1	XP_045636058.1
OG0010158	NP_001124205.1	XP_045635736.1
OG0010159	XP_005663834.1	XP_045635724.1
OG0010160	NP_001230996.1	XP_045636086.1
OG0010161	NP_001230995.1, XP_020946758.1	XP_045636092.1
OG0010162	XP_003126060.3	XP_045635601.1
OG0010163	XP_005655548.2	XP_045635401.1
OG0010164	XP_020948762.1	XP_045635723.1
OG0010165	XP_020947154.1	XP_045635897.1
OG0010166	XP_003126103.5	XP_045635761.1
OG0010167	XP_003126081.1	XP_045635860.1
OG0010168	XP_020947163.1	XP_045635882.1
OG0010169	XP_020947168.1	XP_045635797.1
OG0010170	XP_020947176.1	XP_045635828.1
OG0010171	NP_001231766.1	XP_045636110.1
OG0010173	XP_005655574.2, NP_001165222.1	XP_045635546.1
OG0010175	XP_003126141.3	XP_045635425.1
OG0010176	NP_001129433.1, XP_013853444.1	XP_045635929.1
OG0010177	XP_020942761.1	XP_045627800.1
OG0010178	XP_003124901.3	XP_045627575.1
OG0010179	NP_001231702.1, NP_001231703.1	XP_045627524.1
OG0010180	XP_003481188.1	XP_045627815.1
OG0010181	XP_020943842.1	XP_045627591.1
OG0010182	XP_003124963.1	XP_045627635.1
OG0010183	XP_020942930.1	XP_045627526.1
OG0010184	XP_020944057.1	XP_045627624.1
OG0010185	XP_020943232.1	XP_045627782.1
OG0010186	NP_001231678.1, XP_020941320.1	XP_045627544.1
OG0010187	XP_003125231.4	XP_045627812.1
OG0010188	XP_005662631.1	XP_045643877.1
OG0010189	XP_003481269.2	XP_045644342.1
