Orthogroup	Ursus_americanus	Mesocricetus_auratus
OG0008616	XP_045649937.1	XP_040608951.1
OG0008617	XP_045649920.1	XP_005082249.1
OG0008618	XP_045651860.1	XP_012973922.2
OG0008619	XP_045651848.1	XP_040608706.1
OG0008620	XP_045651840.1	XP_040608927.1
OG0008624	XP_045670628.1	XP_040587622.1
OG0008625	XP_045634614.1	XP_040587336.1
OG0008626	XP_045634387.1	XP_040587039.1
OG0008627	XP_045633947.1	XP_005080687.1
OG0008628	XP_045633873.1	XP_040587077.1
OG0008629	XP_045633791.1	XP_005080689.1
OG0008630	XP_045633367.1	XP_040587501.1
OG0008631	XP_045632526.1	XP_040587542.1
OG0008632	XP_045632088.1	XP_012975224.1
OG0008633	XP_045647578.1	XP_005079043.1
OG0008634	XP_045647520.1, XP_045669504.1	XP_005079035.2
OG0008635	XP_045647513.1	XP_005079025.1
OG0008637	XP_045647433.1, XP_045647432.1	XP_005078999.1
OG0008638	XP_045647163.1, XP_045647164.1	XP_021087989.1
OG0008639	XP_045647212.1	XP_040602697.1
OG0008640	XP_045647217.1	XP_040602713.1
OG0008641	XP_045647248.1	XP_005068993.1
OG0008642	XP_045647343.1	XP_005068966.1
OG0008643	XP_045647384.1	XP_040602802.1
OG0008644	XP_045658420.1	XP_005070823.2
OG0008645	XP_045658432.1	XP_040588374.1
OG0008646	XP_045658463.1	XP_005070800.1
OG0008647	XP_045671136.1	XP_040607120.1
OG0008648	XP_045671076.1	XP_005077586.1
OG0008649	XP_045671130.1	XP_005077557.1
OG0008650	XP_045658497.1	XP_005077617.1
OG0008651	XP_045658395.1	XP_040607066.1, XP_040607067.1
OG0008652	XP_045658337.1	XP_005063747.1
OG0008653	XP_045658325.1	XP_005063737.1
OG0008654	XP_045630916.1	XP_040594399.1
OG0008655	XP_045632476.1	XP_005067174.1
OG0008656	XP_045631201.1	XP_040593478.1
OG0008657	XP_045630904.1	XP_012965967.2
OG0008658	XP_045630706.1	XP_040594970.1
OG0008659	XP_045637120.1	XP_005084146.1
OG0008660	XP_045637085.1	XP_040595359.1
OG0008661	XP_045637149.1	XP_005065993.1
OG0008662	XP_045637187.1	XP_021080378.1
OG0008663	XP_045637329.1	XP_005087194.1
OG0008664	XP_045637354.1	XP_012970980.1
OG0008665	XP_045637384.1	XP_005072953.1
OG0008666	XP_045637344.1	XP_005073040.1
OG0008667	XP_045637333.1	NP_001268572.1
OG0008668	XP_045667725.1	XP_005073004.1
OG0008669	XP_045667820.1	XP_005077554.1
OG0008670	XP_045657205.1	XP_040586674.1, XP_005067194.2
OG0008671	XP_045657177.1	XP_005067203.1
OG0008672	XP_045657168.1	XP_005067204.1
OG0008673	XP_045657126.1	XP_040609817.1
OG0008674	XP_045657086.1	XP_021081192.1
OG0008675	XP_045657075.1	XP_040609781.1
OG0008676	XP_045657050.1	XP_005067285.1
OG0008677	XP_045656693.1	XP_040609745.1
OG0008678	XP_045656989.1	XP_012966711.1
OG0008679	XP_045656897.1	XP_005067365.1
OG0008680	XP_045656890.1	XP_005067368.1
OG0008681	XP_045656850.1	XP_040609647.1
OG0008682	XP_045656847.1	XP_005067390.1
OG0008683	XP_045656805.1	XP_005067414.1
OG0008684	XP_045656806.1	XP_012966828.2
OG0008685	XP_045658799.1	XP_040598042.1
OG0008686	XP_045658801.1	XP_005085404.1
OG0008687	XP_045665926.1	XP_040603664.1
OG0008688	XP_045665850.1	XP_040603672.1, XP_040603673.1
OG0008689	XP_045665824.1	XP_012965863.1
OG0008690	XP_045665969.1	XP_005063721.1
OG0008691	XP_045665822.1	XP_040601016.1
OG0008692	XP_045666012.1	XP_040601001.1
OG0008693	XP_045666011.1	XP_021080422.1
OG0008694	XP_045640935.1	XP_005063660.1
OG0008695	XP_045640922.1	XP_040600397.1, XP_040585014.1, XP_040603478.1
OG0008696	XP_045640587.1	XP_005063631.2
OG0008697	XP_045658816.1	XP_040599977.1
OG0008698	XP_045658890.1, XP_045658891.1	XP_005063579.1
OG0008699	XP_045658909.1	XP_005063581.1
OG0008700	XP_045658915.1	XP_012971319.2
OG0008701	XP_045658952.1	XP_005075706.2, XP_040599350.1
OG0008702	XP_045658974.1	XP_005063551.1
OG0008703	XP_045659309.1	XP_012976311.1, NP_001268505.1
OG0008704	XP_045659003.1	XP_005063540.2
OG0008705	XP_045659040.1	XP_040598812.1
OG0008706	XP_045658808.1	XP_040588066.1, XP_040588071.1
OG0008707	XP_045659186.1	XP_040598079.1
OG0008708	XP_045659211.1	XP_005085412.1
OG0008709	XP_045659213.1	XP_021084217.1
OG0008710	XP_045658805.1	XP_040608878.1
OG0008711	XP_045665289.1	XP_005064347.1
OG0008712	XP_045628587.1	XP_005064342.1
OG0008713	XP_045628593.1	XP_040608606.1
OG0008714	XP_045665471.1	XP_005063417.1
OG0008715	XP_045665336.1	XP_012969674.1
OG0008716	XP_045665332.1	XP_005064310.1
OG0008717	XP_045665933.1	XP_005077710.1
OG0008718	XP_045658784.1	XP_040588152.1
OG0008719	XP_045645047.1	XP_040597456.1
OG0008720	XP_045645043.1	XP_005085985.1, XP_040606228.1
OG0008721	XP_045645042.1	XP_005085984.1
OG0008722	XP_045645016.1	XP_005087638.1
OG0008723	XP_045645110.1	XP_005066787.1
OG0008724	XP_045644967.1	XP_005066270.1
OG0008725	XP_045644961.1	XP_040597392.1
OG0008726	XP_045666124.1	XP_040597342.1
OG0008727	XP_045666099.1	XP_012966385.1
OG0008728	XP_045662024.1	XP_005066842.1
OG0008729	XP_045662023.1	XP_040597324.1
OG0008730	XP_045662001.1	XP_005066858.1
OG0008731	XP_045661957.1	XP_005066872.1
OG0008732	XP_045661912.1	XP_005066249.1
OG0008733	XP_045661881.1	XP_005066264.1
OG0008734	XP_045661882.1	XP_005066261.1
OG0008735	XP_045661856.1	XP_005072715.2
OG0008736	XP_045651258.1	XP_040586164.1
OG0008737	XP_045651263.1	XP_040592879.1, XP_040596188.1
OG0008738	XP_045671726.1	XP_040601944.1
OG0008739	XP_045671854.1	XP_040601948.1
OG0008740	XP_045672295.1	XP_021086608.1
OG0008741	XP_045628410.1	XP_005064798.1
OG0008742	XP_045626911.1	XP_005064780.1
OG0008743	XP_045626951.1	XP_040601992.1
OG0008744	XP_045627047.1	XP_021086453.1, XP_005064567.1
OG0008745	XP_045627108.1	XP_005064769.1
OG0008746	XP_045627336.1	XP_040602027.1
OG0008747	XP_045627365.1	XP_005064756.1
OG0008748	XP_045627523.1	XP_040602048.1
OG0008749	XP_045627912.1	XP_005068568.2
OG0008750	XP_045628093.1	XP_040602085.1
OG0008751	XP_045668029.1	XP_012967782.1
OG0008752	XP_045668113.1	XP_040602146.1
OG0008753	XP_045668026.1	XP_040602149.1
OG0008754	XP_045668024.1	XP_005068620.1
OG0008755	XP_045668055.1	XP_021081964.2
OG0008756	XP_045668079.1	XP_012967839.1
OG0008757	XP_045667994.1	XP_040595448.1
OG0008758	XP_045667996.1	XP_040595759.1
OG0008759	XP_045668069.1	XP_021085037.1
OG0008760	XP_045668068.1	XP_040595603.1
OG0008761	XP_045668044.1	XP_012971538.1
OG0008762	XP_045666642.1	XP_040595420.1
OG0008763	XP_045666663.1	XP_005075592.3
OG0008764	XP_045666681.1	XP_005075602.1
OG0008765	XP_045666580.1	XP_040595380.1
OG0008766	XP_045666560.1	XP_012972841.1
OG0008767	XP_045666723.1	XP_040595778.1
OG0008768	XP_045651247.1	XP_012972839.1
OG0008769	XP_045651237.1	XP_040592878.1
OG0008770	XP_045651235.1	XP_021082539.1
OG0008771	XP_045651254.1	XP_040585813.1
OG0008772	XP_045651209.1	XP_005069685.1
OG0008773	XP_045651159.1	XP_005069655.1
OG0008774	XP_045651068.1	XP_040585883.1
OG0008775	XP_045644511.1, XP_045645099.1	XP_005087552.1
OG0008776	XP_045666668.1	XP_040595490.1
OG0008777	XP_045641668.1	XP_040606490.1
OG0008778	XP_045641379.1	XP_040606518.1
OG0008779	XP_045641628.1	XP_005068265.1
OG0008780	XP_045641657.1	XP_040606452.1
OG0008781	XP_045641489.1	XP_040606432.1
OG0008782	XP_045641495.1	XP_040606428.1
OG0008783	XP_045641527.1	XP_040606398.1, XP_012978641.2
OG0008784	XP_045641541.1	XP_012971668.1
OG0008785	XP_045669468.1	XP_040606367.1
OG0008786	XP_045669469.1	XP_005073848.1
OG0008787	XP_045669442.1	XP_005073844.1
OG0008788	XP_045669519.1	XP_005073835.1
OG0008789	XP_045630117.1	XP_005070733.2
OG0008790	XP_045630131.1	XP_040588187.1
OG0008791	XP_045632311.1	XP_005070759.1
OG0008792	XP_045632316.1	XP_040588094.1
OG0008793	XP_045632331.1	XP_012969450.1
OG0008794	XP_045632301.1	XP_040588492.1, XP_021083164.2
OG0008795	XP_045632924.1	XP_040588064.1
OG0008796	XP_045655036.1	XP_005077195.1
OG0008797	XP_045654601.1	XP_040607840.1
OG0008798	XP_045655085.1	XP_040607752.1
OG0008799	XP_045655175.1	XP_012977356.1
OG0008800	XP_045648789.1, XP_045655195.1	XP_021089639.1
OG0008801	XP_045648454.1	XP_012977351.1
OG0008802	XP_045648158.1	XP_005082016.1
OG0008803	XP_045647921.1	XP_005076115.1
OG0008804	XP_045647902.1	XP_021086280.1
OG0008805	XP_045647713.1	XP_040593148.1
OG0008806	XP_045647303.1	XP_005076481.2
OG0008807	XP_045646904.1	XP_040603457.1
OG0008808	XP_045646589.1	XP_040603436.1
OG0008809	XP_045646258.1	XP_005068187.1
OG0008810	XP_045645926.1	XP_021081696.1
OG0008811	XP_045662453.1	XP_040609481.1
OG0008812	XP_045649465.1	XP_040603339.1
OG0008813	XP_045641359.1	XP_040606541.1
OG0008814	XP_045641596.1	XP_005076793.2
OG0008815	XP_045641327.1	XP_040606551.1
OG0008816	XP_045641317.1	XP_040606561.1
OG0008817	XP_045641323.1	XP_040606563.1
OG0008818	XP_045641311.1	XP_040606305.1
OG0008819	XP_045641309.1	XP_005076787.1
OG0008820	XP_045641178.1	XP_040606677.1
OG0008821	XP_045641119.1	XP_040606724.1
OG0008822	XP_045641058.1	XP_040606756.1
OG0008823	XP_045668634.1	XP_040606760.1
OG0008824	XP_045668453.1	XP_040606775.1
OG0008825	XP_045668583.1	XP_040606786.1
OG0008826	XP_045668702.1	XP_040606783.1, XP_040606784.1
OG0008827	XP_045668648.1	XP_012969932.1
OG0008828	XP_045668697.1	XP_040606811.1
OG0008829	XP_045668692.1	XP_040606823.1, XP_040606822.1
OG0008830	XP_045668511.1	XP_005071740.1
OG0008831	XP_045668584.1	XP_040606869.1
OG0008832	XP_045668570.1	XP_040606880.1
OG0008833	XP_045668688.1	XP_040606900.1
OG0008834	XP_045641143.1	XP_005074815.1
OG0008835	XP_045643110.1	XP_040613613.1
OG0008836	XP_045643109.1	XP_040613614.1
OG0008837	XP_045643104.1, XP_045643103.1	XP_040613623.1
OG0008838	XP_045643093.1	XP_040600287.1, XP_005065525.1
OG0008839	XP_045663945.1	XP_005065509.2
OG0008840	XP_045663954.1	XP_021091169.1
OG0008841	XP_045663956.1	XP_040613668.1
OG0008842	XP_045663978.1	XP_005065487.1
OG0008843	XP_045644660.1	XP_012968505.1
OG0008844	XP_045632645.1	XP_005069762.1
OG0008845	XP_045632552.1	XP_005071689.1
OG0008846	XP_045632616.1	XP_012969872.1
OG0008847	XP_045632557.1	XP_005071687.1
OG0008848	XP_045632640.1	XP_005071766.1
OG0008849	XP_045632569.1	XP_040606992.1
OG0008850	XP_045632643.1	XP_012970062.1
OG0008851	XP_045667207.1	XP_005071757.3
OG0008852	XP_045667176.1	XP_040606941.1
OG0008853	XP_045668555.1	XP_005071641.1
OG0008854	XP_045667524.1	XP_012980425.1, XP_012980424.1
OG0008855	XP_045667428.1	XP_005085747.1
OG0008856	XP_045644571.1	XP_021082591.1
OG0008857	XP_045644575.1	XP_040610497.1
OG0008858	XP_045663946.1	XP_012980540.2
OG0008861	XP_045667485.1	XP_040611730.1, XP_040611729.1
OG0008862	XP_045667467.1	XP_005066463.2
OG0008863	XP_045667558.1	XP_040611748.1
OG0008864	XP_045667619.1	XP_040611760.1
OG0008865	XP_045667627.1	XP_005066447.1
OG0008866	XP_045667546.1	XP_021080640.1
OG0008867	XP_045667655.1	XP_005066426.1
OG0008868	XP_045667599.1	XP_040611793.1
OG0008869	XP_045667474.1	XP_005066408.1
OG0008870	XP_045651679.1	XP_021080696.1
OG0008871	XP_045651673.1	XP_040611690.1
OG0008872	XP_045656468.1	XP_040611668.1
OG0008873	XP_045656432.1	XP_005066508.1
OG0008876	XP_045662229.1	XP_005065162.1
OG0008877	XP_045637556.1	XP_005069041.1
OG0008878	XP_045637576.1	XP_012968036.1
OG0008879	XP_045637301.1	XP_021082225.1
OG0008880	XP_045637177.1	XP_040600776.1, NP_001268813.1
OG0008881	XP_045636851.1	XP_040601369.1
OG0008882	XP_045636445.1	XP_040601425.1
OG0008883	XP_045635987.1	XP_005064703.1
OG0008884	XP_045635904.1	XP_040601478.1
OG0008885	XP_045635912.1	XP_040601480.1
OG0008886	XP_045635751.1	XP_040601497.1
OG0008887	XP_045662113.1	XP_040601547.1
OG0008888	XP_045662227.1	XP_005065167.1
OG0008890	XP_045662306.1	XP_021091235.1
OG0008891	XP_045662351.1, XP_045662350.1, XP_045662352.1, XP_045662353.1	XP_005080964.1
OG0008892	XP_045662384.1	XP_040609526.1, XP_040609525.1
OG0008893	XP_045662416.1	XP_040609491.1
OG0008894	XP_045662427.1	XP_005070664.2
OG0008896	XP_045662479.1	XP_040609466.1
OG0008897	XP_045662529.1	XP_005070633.1
OG0008898	XP_045662538.1, XP_045662539.1, XP_045662540.1	XP_040609393.1
OG0008899	XP_045633502.1	XP_005070533.1
OG0008900	XP_045633615.1	XP_040609221.1
OG0008901	XP_045633557.1	XP_040609198.1
OG0008902	XP_045633480.1	XP_021083016.1
OG0008903	XP_045631280.1	XP_040609171.1, XP_040609170.1
OG0008904	XP_045640437.1	XP_021083614.1
OG0008905	XP_045640554.1	XP_005078252.1
OG0008906	XP_045643514.1	XP_040593389.1
OG0008908	XP_045643465.1	XP_040594213.1
OG0008909	XP_045643842.1, XP_045644514.1, XP_045645132.1	XP_005079903.1
OG0008910	XP_045665576.1	XP_005082495.1
OG0008911	XP_045665575.1	XP_012977732.1
OG0008912	XP_045665644.1	XP_040594735.1
OG0008913	XP_045640401.1	XP_012969710.1
OG0008914	XP_045640242.1	XP_005087839.1
OG0008916	XP_045640600.1	XP_005078253.3
OG0008917	XP_045639788.1	XP_040608485.1
OG0008919	XP_045659620.1	XP_005088416.3
OG0008920	XP_045659836.1	XP_040589668.1
OG0008921	XP_045657248.1	XP_005082536.2
OG0008922	XP_045632496.1	XP_012977760.1
OG0008923	XP_045649664.1	XP_040600733.1, XP_040596735.1
OG0008924	XP_045669600.1	XP_040586716.1
OG0008926	XP_045669563.1	XP_040592745.1
OG0008928	XP_045669553.1	XP_005085959.1
OG0008929	XP_045656637.1	XP_005074242.1
OG0008930	XP_045661014.1	XP_040586201.1, XP_040600002.1
OG0008931	XP_045633971.1	XP_040599880.1
OG0008932	XP_045660008.1	XP_021085255.1
OG0008933	XP_045660965.1	XP_005078033.1
OG0008934	XP_045643073.1	XP_040600133.1
OG0008935	XP_045635537.1	XP_040600128.1
OG0008936	XP_045646423.1	XP_005080636.1
OG0008937	XP_045631687.1	XP_040589625.1
OG0008938	XP_045659575.1	XP_005085786.1
OG0008939	XP_045646391.1	XP_040589581.1
OG0008940	XP_045660905.1	XP_005085151.1
OG0008941	XP_045642625.1	XP_005085139.1
OG0008942	XP_045655298.1	XP_021078556.1
OG0008943	XP_045655289.1	XP_040599936.1
OG0008944	XP_045651410.1	XP_005081213.1
OG0008945	XP_045644733.1	XP_005081262.1
OG0008947	XP_045657260.1	XP_040600249.1
OG0008948	XP_045654080.1	XP_040600264.1, XP_040599878.1
OG0008949	XP_045655989.1	XP_040597762.1, XP_005083045.1
OG0008950	XP_045646443.1, XP_045646445.1	XP_005072578.1
OG0008951	XP_045655957.1	XP_005072547.1
OG0008952	XP_045644383.1	XP_040600410.1
OG0008953	XP_045660884.1	XP_040600469.1
OG0008954	XP_045646434.1	XP_040600472.1
OG0008956	XP_045649792.1	XP_005076904.1
OG0008957	XP_045645484.1	XP_040599827.1, XP_040599828.1
OG0008958	XP_045660772.1	XP_012979444.1
OG0008959	XP_045644761.1	XP_012981869.1
OG0008960	XP_045644758.1, XP_045644757.1, XP_045644756.1	XP_021079178.2
OG0008961	XP_045644905.1	XP_021079443.1
OG0008962	XP_045654267.1	XP_005087568.1
OG0008963	XP_045661108.1	XP_005087036.1
OG0008964	XP_045633380.1	XP_040592245.1
OG0008965	XP_045640406.1, XP_045640407.1	XP_040604329.1, XP_040604328.1, XP_040604331.1
OG0008966	XP_045656484.1, XP_045656483.1, XP_045656482.1, XP_045656485.1	XP_005087671.1
OG0008967	XP_045656398.1, XP_045656421.1	XP_040611637.1
OG0008968	XP_045627019.1	XP_040600981.1
OG0008970	XP_045656677.1	XP_005079728.1
OG0008971	XP_045638920.1	XP_005087327.2, XP_040589458.1
OG0008972	XP_045649154.1	XP_040603873.1
OG0008974	XP_045644528.1	XP_005064588.2, XP_040600917.1
OG0008977	XP_045668448.1	XP_012970017.1
OG0008980	XP_045670980.1, XP_045670979.1	XP_005076404.1
OG0008981	XP_045653662.1, XP_045653663.1	XP_040586069.1, XP_021082351.1
OG0008984	XP_045629790.1	XP_040587218.1
OG0008986	XP_045652812.1	XP_040596571.1
OG0008987	XP_045646437.1	XP_040600160.1
OG0008988	XP_045642463.1	XP_005065128.1
OG0008994	XP_045661231.1	XP_040596182.1
OG0008995	XP_045646574.1	XP_040608166.1
OG0008996	XP_045637839.1	XP_021090591.1
OG0008997	XP_045653461.1	XP_005085429.1
OG0008998	XP_045634244.1	XP_005067693.1
OG0008999	XP_045649332.1	XP_005080937.1
OG0009000	XP_045652371.1	XP_005065704.1
OG0009001	XP_045633074.1	XP_040608136.1, XP_012979241.1
OG0009002	XP_045640048.1	XP_040608391.1
OG0009003	XP_045670748.1	XP_005085122.2
OG0009004	XP_045629387.1	XP_021086736.1
OG0009005	XP_045646966.1	XP_012977437.1
OG0009006	XP_045648893.1	XP_040603811.1
OG0009007	XP_045665114.1, XP_045665112.1	XP_040586949.1
OG0009008	XP_045667018.1	XP_040600083.1
OG0009009	XP_045635701.1	XP_005067067.3
OG0009010	XP_045640321.1	XP_005063617.1
OG0009011	XP_045646684.1	XP_040604971.1
OG0009012	XP_045661409.1	XP_040614233.1
OG0009013	XP_045664870.1	XP_005083800.1
OG0009014	XP_045648390.1	XP_005083132.1
OG0009015	XP_045643671.1	XP_040611403.1
OG0009016	XP_045648285.1	XP_005087311.1
OG0009017	XP_045628032.1	XP_040592108.1
OG0009018	XP_045670156.1	XP_005070100.1
OG0009019	XP_045670366.1	XP_005070168.1
OG0009020	XP_045640583.1	XP_040593412.1, XP_012981941.1
OG0009021	XP_045658002.1	XP_005087028.1
OG0009022	XP_045671843.1	XP_040603695.1, XP_012976509.2
OG0009023	XP_045655021.1	XP_040607857.1
OG0009024	XP_045664366.1	XP_021085417.1
OG0009025	XP_045668901.1	XP_040611475.1
OG0009026	XP_045644918.1	XP_040599860.1
OG0009027	XP_045663778.1	XP_005086437.1
OG0009028	XP_045664771.1	XP_040590602.1
OG0009029	XP_045665212.1	XP_005079172.1
OG0009030	XP_045628024.1	XP_005084954.1
OG0009031	XP_045649431.1	XP_005076287.1
OG0009032	XP_045648127.1	XP_005087167.1
OG0009033	XP_045647576.1	XP_005079087.1
OG0009034	XP_045635387.1	XP_005068020.1
OG0009035	XP_045643754.1	XP_005082900.1
OG0009036	XP_045670110.1	XP_005069914.1
OG0009037	XP_045638616.1	XP_040612398.1
OG0009038	XP_045626868.1	XP_040611537.1
OG0009039	XP_045628119.1	XP_012980964.2
OG0009040	XP_045657654.1	XP_040607915.1
OG0009041	XP_045662771.1	XP_040591245.1
OG0009042	XP_045631284.1	XP_040608609.1, NP_001268628.2
OG0009043	XP_045661752.1	XP_040586516.1
OG0009044	XP_045653437.1	XP_005071435.1
OG0009045	XP_045637292.1	XP_040594814.1
OG0009046	XP_045645068.1	XP_040607156.1
OG0009047	XP_045659966.1	XP_040595962.1
OG0009048	XP_045650690.1	XP_040603920.1
OG0009049	XP_045657141.1	XP_040609827.1
OG0009050	XP_045634812.1	XP_005083432.1
OG0009051	XP_045662555.1	XP_005084696.1
OG0009052	XP_045664187.1	XP_005066193.2
OG0009053	XP_045666982.1	XP_005070340.1
OG0009054	XP_045647751.1	XP_005072089.1
OG0009055	XP_045644335.1	XP_005078345.1
OG0009056	XP_045633484.1	XP_012969115.1
OG0009057	XP_045653055.1	XP_040596403.1, NP_001268320.1
OG0009058	XP_045648485.1	NP_001268561.1, XP_040584382.1
OG0009059	XP_045654535.1	XP_005081215.1
OG0009060	XP_045654720.1	XP_005076214.1
OG0009061	XP_045657695.1	XP_040607879.1
OG0009062	XP_045643494.1	XP_005087404.2
OG0009063	XP_045663960.1	NP_001268556.1, XP_021089916.1
OG0009064	XP_045646709.1	XP_040585704.1
OG0009065	XP_045651650.1	XP_005086858.1
OG0009066	XP_045648271.1	XP_005087300.1
OG0009067	XP_045638056.1	XP_005079649.1
OG0009068	XP_045638412.1	XP_040612304.1
OG0009069	XP_045651506.1	XP_005086916.1
OG0009070	XP_045651473.1	XP_005084905.1
OG0009071	XP_045651469.1	XP_005084977.1
OG0009072	XP_045667916.1	XP_012981775.1
OG0009073	XP_045630562.1	XP_012974825.1
OG0009074	XP_045652210.1	XP_040584995.1
OG0009075	XP_045663008.1	XP_005086126.1
OG0009076	XP_045647498.1	XP_012975195.1
OG0009077	XP_045637697.1	XP_005076037.2
OG0009078	XP_045642797.1	XP_040603825.1
OG0009079	XP_045669109.1	XP_005084599.1
OG0009080	XP_045649399.1	XP_040602534.1
OG0009081	XP_045669916.1	XP_040605984.1
OG0009082	XP_045628606.1	XP_005073182.2
OG0009083	XP_045640442.1	XP_005078309.1
OG0009084	XP_045658042.1	XP_040585448.1
OG0009085	XP_045650168.1	XP_040608998.1
OG0009086	XP_045634555.1	XP_040598023.1
OG0009087	XP_045662228.1	XP_040601634.1
OG0009088	XP_045654418.1	XP_005073297.1
OG0009089	XP_045630956.1	XP_005069832.1
OG0009090	XP_045641948.1, XP_045641947.1	XP_005139313.2
OG0009091	XP_045627200.1	XP_040600965.1
OG0009092	XP_045657418.1	XP_005072381.1
OG0009093	XP_045632599.1	XP_005071710.1
OG0009094	XP_045661768.1	XP_005072682.1
OG0009096	XP_045627308.1	XP_021082095.1
OG0009097	XP_045627323.1	XP_005068878.1
OG0009098	XP_045646517.1	XP_040608193.1
OG0009100	XP_045666004.1	XP_040600844.1
OG0009101	XP_045661993.1	XP_040597307.1, XP_005066864.1
OG0009102	XP_045636509.1	XP_021087952.1
OG0009103	XP_045653106.1	XP_040596438.1
OG0009104	XP_045653105.1	XP_040596662.1
OG0009105	XP_045646479.1	XP_005087753.1
OG0009106	XP_045643584.1	XP_012971284.1
OG0009107	XP_045628842.1	XP_005077414.4
OG0009108	XP_045669190.1	XP_005079998.2
OG0009109	XP_045666827.1	XP_012981842.1
OG0009110	XP_045666660.1	XP_005075621.1
OG0009111	XP_045626567.1	XP_040584096.1
OG0009112	XP_045643569.1	XP_012971287.1
OG0009113	XP_045648579.1	XP_005082443.1
OG0009114	XP_045640279.1	XP_005081703.1
OG0009115	XP_045631760.1	XP_005064096.1
OG0009116	XP_045664562.1	XP_012978335.1
OG0009117	XP_045648473.1	XP_005082025.1
OG0009118	XP_045661456.1	XP_005065864.1
OG0009119	XP_045627877.1	XP_005083885.2
OG0009120	XP_045652445.1	NP_001297486.1, XP_040591924.1
OG0009121	XP_045667773.1	XP_012971006.1
OG0009122	XP_045667809.1	XP_040599547.1
OG0009123	XP_045636038.1	XP_005067109.1
OG0009124	XP_045630299.1	XP_005078625.2
OG0009125	XP_045665943.1	NP_001268516.1
OG0009126	XP_045653311.1	XP_012967133.1
OG0009127	XP_045641702.1	XP_005066575.1
OG0009128	XP_045668568.1	XP_040606838.1
OG0009129	XP_045628640.1	XP_005087855.1
OG0009130	XP_045659384.1	XP_040591028.1
OG0009131	XP_045663878.1	XP_005072768.1
OG0009132	XP_045655956.1	XP_005068252.1, XP_021084307.1
OG0009133	XP_045647945.1	XP_005071947.1
OG0009134	XP_045659210.1	XP_005085410.1
OG0009135	XP_045666003.1	XP_005063695.1
OG0009136	XP_045647698.1	XP_012974815.1
OG0009137	XP_045651502.1	XP_040588209.1
