Orthogroup	Ursus_americanus	Saimiri_boliviensis_boliviensis
OG0006495	XP_045640150.1, XP_045640149.1	XP_003937909.1, XP_039316003.1
OG0006496	XP_045640142.1	XP_010346758.1
OG0006497	XP_045640171.1, XP_045640172.1	XP_010346724.1
OG0006498	XP_045640151.1	XP_039316189.1
OG0006499	XP_045640178.1	XP_003937823.1
OG0006501	XP_045640315.1	XP_039316158.1
OG0006502	XP_045640211.1	XP_010327959.1, XP_010327960.1
OG0006503	XP_045645945.1, XP_045645946.1	XP_003924749.1
OG0006504	XP_045633836.1	XP_003924767.2
OG0006505	XP_045637853.1	XP_003924810.1
OG0006506	XP_045637918.1	XP_039319633.1
OG0006507	XP_045671085.1	XP_003924909.1
OG0006508	XP_045671050.1	XP_003924961.3
OG0006509	XP_045646009.1	XP_039319468.1
OG0006510	XP_045663933.1	XP_003924588.1, XP_010333581.1
OG0006511	XP_045631363.1	XP_003941655.1
OG0006512	XP_045658674.1	XP_003924357.1
OG0006513	XP_045656208.1	XP_003930638.3
OG0006514	XP_045663531.1	XP_039324684.1
OG0006515	XP_045658751.1	XP_003924383.1
OG0006516	XP_045658535.1	XP_003924355.1
OG0006517	XP_045658668.1	XP_003924349.1
OG0006518	XP_045658641.1, XP_045658642.1, XP_045658640.1	XP_010333314.1
OG0006519	XP_045658618.1	XP_010333301.1
OG0006520	XP_045658614.1	XP_003924318.1
OG0006521	XP_045658597.1, XP_045658598.1	XP_010333288.1
OG0006522	XP_045658584.1	XP_003924285.1
OG0006524	XP_045655286.1	XP_039324917.1
OG0006525	XP_045655047.1	XP_039324707.1
OG0006526	XP_045654694.1	XP_003930584.1
OG0006527	XP_045654751.1	XP_003930585.1
OG0006528	XP_045666403.1	XP_003930563.1
OG0006529	XP_045666321.1	XP_003924438.2
OG0006530	XP_045666336.1, XP_045666335.1	XP_010333430.1
OG0006531	XP_045666447.1	XP_003924452.2
OG0006532	XP_045666541.1	XP_039324586.1
OG0006533	XP_045666450.1	XP_039325290.1
OG0006534	XP_045666433.1, XP_045666434.1	XP_039324802.1
OG0006535	XP_045666373.1	XP_003924485.1
OG0006536	XP_045666278.1	XP_010333488.2
OG0006537	XP_045663909.1	XP_003924522.1
OG0006538	XP_045663520.1, XP_045663519.1	XP_003924538.1, XP_003924719.1
OG0006539	XP_045663880.1	XP_039319961.1, XP_010333527.1
OG0006540	XP_045663816.1	XP_010333559.1
OG0006541	XP_045663785.1	XP_003924582.1
OG0006542	XP_045663768.1	XP_010333589.1
OG0006543	XP_045663738.1, XP_045663737.1	XP_010333616.1
OG0006545	XP_045671725.1, XP_045671724.1	XP_039325169.1
OG0006546	XP_045631393.1	XP_010337942.2
OG0006547	XP_045666319.1	XP_039325166.1
OG0006548	XP_045629074.1	XP_003931308.1
OG0006549	XP_045646976.1	XP_003925444.2
OG0006550	XP_045670379.1	XP_010329742.1
OG0006551	XP_045637649.1	XP_010328953.1
OG0006552	XP_045637607.1	XP_003942860.1
OG0006553	XP_045629425.1	XP_003931512.1
OG0006554	XP_045630931.1	XP_003931705.2
OG0006555	XP_045669789.1, XP_045669788.1	XP_010340678.1
OG0006556	XP_045669782.1	XP_003931839.1
OG0006557	XP_045630233.1	XP_039321944.1
OG0006558	XP_045670318.1	XP_039332912.1
OG0006559	XP_045670498.1	XP_010329797.1
OG0006560	XP_045670326.1	XP_039332849.1
OG0006561	XP_045637630.1	XP_039331486.1, XP_039332183.1
OG0006562	XP_045637659.1	XP_003942886.1
OG0006563	XP_045633705.1	XP_039332744.1
OG0006564	XP_045669770.1	XP_003931533.2
OG0006565	XP_045669765.1	XP_003931261.2
OG0006566	XP_045629065.1	XP_003931334.1
OG0006567	XP_045629284.1	XP_039331855.1
OG0006568	XP_045629480.1	XP_010338045.1
OG0006569	XP_045629263.1	XP_010338036.2
OG0006570	XP_045629081.1	XP_010338034.1, XP_010338035.1
OG0006571	XP_045629333.1	XP_039332967.1
OG0006572	XP_045629652.1	XP_003929133.1
OG0006573	XP_045629579.1	XP_039331837.1
OG0006574	XP_045629502.1	XP_003933095.1, XP_010341942.1
OG0006575	XP_045629643.1	XP_010341939.1
OG0006576	XP_045629331.1	XP_039332052.1
OG0006577	XP_045629472.1	XP_010340341.2
OG0006578	XP_045629564.1	XP_039331845.1
OG0006579	XP_045629187.1	XP_010338339.2
OG0006580	XP_045659649.1	XP_039317331.1
OG0006581	XP_045659650.1	XP_039317335.1
OG0006582	XP_045659718.1	XP_039317312.1
OG0006583	XP_045659760.1	XP_010350473.1
OG0006584	XP_045626913.1	XP_010344718.1
OG0006585	XP_045626897.1	XP_010344728.2
OG0006586	XP_045627195.1	XP_039317451.1
OG0006587	XP_045627122.1	XP_003920937.1
OG0006588	XP_045627009.1	XP_003920934.1
OG0006589	XP_045646864.1	XP_010349648.1
OG0006590	XP_045645512.1	XP_010335514.1
OG0006591	XP_045645889.1	XP_010348238.1, XP_039320136.1, XP_003938044.1
OG0006592	XP_045645843.1	XP_039328326.1
OG0006593	XP_045645756.1	XP_039328425.1
OG0006594	XP_045645706.1	XP_010335538.1
OG0006595	XP_045645694.1	XP_010335545.2
OG0006596	XP_045645680.1	XP_003926545.1
OG0006597	XP_045645666.1	XP_003926548.2
OG0006598	XP_045645625.1, XP_045645626.1	XP_003926571.1
OG0006599	XP_045645551.1	XP_010336730.2, XP_039322181.1
OG0006600	XP_045645532.1	XP_003927855.1, XP_010336735.1
OG0006601	XP_045671406.1	XP_003932832.1
OG0006602	XP_045671414.1	XP_010341676.1
OG0006603	XP_045671461.1	XP_039319218.1
OG0006604	XP_045671448.1	XP_039319151.1
OG0006605	XP_045635635.1	XP_003932807.1
OG0006606	XP_045635590.1	XP_010341615.2
OG0006607	XP_045635742.1	XP_039319156.1
OG0006608	XP_045635861.1	XP_039319085.1
OG0006609	XP_045636101.1	XP_003932858.1
OG0006610	XP_045635506.1	XP_039319160.1
OG0006611	XP_045635936.1, XP_045635935.1	XP_003932976.1
OG0006612	XP_045635927.1, XP_045635928.1	XP_003929687.1
OG0006613	XP_045627694.1	XP_003922832.1
OG0006614	XP_045627769.1	XP_039334840.1
OG0006615	XP_045627806.1	XP_003938097.1
OG0006616	XP_045627617.1	XP_010346925.1
OG0006617	XP_045627791.1	XP_003941341.1
OG0006618	XP_045627752.1	XP_003941343.1
OG0006619	XP_045627561.1	XP_039330221.1
OG0006620	XP_045627592.1	XP_003926824.1
OG0006621	XP_045643929.1, XP_045643930.1	XP_003922786.2, XP_039328743.1
OG0006622	XP_045631943.1	XP_039333885.1, XP_039319453.1, XP_010338846.2
OG0006623	XP_045644045.1	XP_003922747.2
OG0006624	XP_045644078.1	XP_003922733.1
OG0006625	XP_045644168.1	XP_003922696.1
OG0006626	XP_045635802.1	XP_039319155.1
OG0006627	XP_045643913.1	XP_010331909.2
OG0006628	XP_045635046.1, XP_045635045.1	XP_010331028.2
OG0006629	XP_045650818.1	XP_039317642.1, XP_010337771.2
OG0006630	XP_045650800.1	XP_010337692.2
OG0006631	XP_045650625.1, XP_045650624.1	XP_039324717.1
OG0006632	XP_045650561.1	XP_003933996.1
OG0006633	XP_045650540.1	XP_003933985.1
OG0006634	XP_045636514.1	XP_003943849.1
OG0006635	XP_045636690.1, XP_045636689.1	XP_039330847.1
OG0006636	XP_045636492.1	XP_039330724.1
OG0006637	XP_045636174.1	XP_010349096.1
OG0006638	XP_045636324.1	XP_039331037.1
OG0006639	XP_045636500.1	XP_003940142.1
OG0006640	XP_045636599.1	XP_003925310.1
OG0006642	XP_045670734.1	XP_010334274.2
OG0006643	XP_045670806.1	XP_010334254.1
OG0006644	XP_045647055.1	XP_039330926.1
OG0006645	XP_045647145.1	XP_003925235.1
OG0006646	XP_045655421.1	XP_003937012.1
OG0006647	XP_045658448.1	XP_003926435.1
OG0006648	XP_045636686.1	XP_039330618.1
OG0006649	XP_045636243.1	XP_010349110.2, XP_003940121.2
OG0006650	XP_045656306.1	XP_003944679.1
OG0006651	XP_045656516.1	XP_003944699.1
OG0006652	XP_045651641.1	XP_003944394.2, XP_003944395.2
OG0006653	XP_045651582.1	XP_039322394.1
OG0006654	XP_045651563.1	XP_039322325.1
OG0006655	XP_045651550.1	XP_039321459.1, XP_039321462.1
OG0006656	XP_045651535.1	XP_010330535.2
OG0006657	XP_045651687.1	XP_039323810.1
OG0006658	XP_045651456.1	XP_010332329.2
OG0006659	XP_045651437.1	XP_003923214.3
OG0006660	XP_045627984.1	XP_039322859.1
OG0006661	XP_045628018.1	XP_003923242.1
OG0006662	XP_045627994.1	XP_010332384.2
OG0006663	XP_045633774.1	XP_039323681.1, XP_039331444.1
OG0006664	XP_045632996.1	XP_003923030.1
OG0006665	XP_045656884.1	XP_010332189.2
OG0006666	XP_045656931.1	XP_039323831.1
OG0006667	XP_045657196.1	XP_003923096.1
OG0006668	XP_045657606.1	XP_003923118.1, XP_010332260.1
OG0006669	XP_045657779.1	XP_010332277.1
OG0006670	XP_045657894.1	XP_003923139.1
OG0006671	XP_045658727.1	XP_010335442.1
OG0006672	XP_045659205.1	XP_003926396.1
OG0006673	XP_045659766.1	XP_010335386.2
OG0006674	XP_045659831.1	XP_039323414.1
OG0006675	XP_045659977.1	XP_010332456.2
OG0006676	XP_045630518.1	XP_003941787.1
OG0006677	XP_045660165.1, XP_045660170.1	XP_003923310.2
OG0006678	XP_045662946.1	XP_003922957.1
OG0006679	XP_045662944.1	XP_010332066.1
OG0006680	XP_045662930.1	XP_039323397.1
OG0006681	XP_045662925.1	XP_003935975.1
OG0006683	XP_045654462.1	XP_039325170.1, XP_039323752.1
OG0006684	XP_045654465.1	XP_003938696.1
OG0006685	XP_045654466.1	XP_003938692.2
OG0006686	XP_045669440.1	XP_010336557.2
OG0006687	XP_045638293.1	XP_039329602.1
OG0006688	XP_045661839.1	XP_003943086.2
OG0006689	XP_045661770.1	XP_010347585.1
OG0006690	XP_045661607.1	XP_010342548.1, XP_039320410.1
OG0006691	XP_045633991.1	XP_039320594.1
OG0006692	XP_045634013.1	XP_039320506.1
OG0006693	XP_045633183.1	XP_039332623.1, XP_010328191.2
OG0006694	XP_045633320.1	XP_039320457.1
OG0006695	XP_045633324.1	XP_039320338.1
OG0006696	XP_045633333.1	XP_039320343.1
OG0006697	XP_045633283.1	XP_010328143.2
OG0006698	XP_045633358.1, XP_045633359.1	XP_039320677.1, XP_039320678.1
OG0006699	XP_045660390.1	XP_039325351.1
OG0006700	XP_045660386.1	XP_039325229.1
OG0006701	XP_045671944.1	XP_003941022.1
OG0006702	XP_045671806.1	XP_010342495.2
OG0006703	XP_045671885.1	XP_003933676.2
OG0006704	XP_045645191.1	XP_039324053.1
OG0006705	XP_045648726.1	XP_010342094.1
OG0006706	XP_045659930.1	XP_039320263.1
OG0006707	XP_045630262.1	XP_039320211.1
OG0006708	XP_045648581.1	XP_003921032.1
OG0006709	XP_045648584.1	XP_010341257.1
OG0006710	XP_045648624.1	XP_039328949.1
OG0006711	XP_045648665.1	XP_039328791.1
OG0006712	XP_045649315.1	XP_003921206.3
OG0006714	XP_045649238.1	XP_003921243.3
OG0006715	XP_045649615.1	XP_003921288.1
OG0006716	XP_045649141.1	XP_003921294.1
OG0006717	XP_045648945.1	XP_003935197.1
OG0006718	XP_045648904.1	XP_003935223.1, XP_010344012.1
OG0006719	XP_045648887.1	XP_010344013.2
OG0006721	XP_045648835.1	XP_010339598.1
OG0006722	XP_045648824.1	XP_010339609.1
OG0006723	XP_045648713.1	XP_003921088.1
OG0006724	XP_045648697.1	XP_003921084.1
OG0006725	XP_045645090.1, XP_045644503.1	XP_010344616.1
OG0006727	XP_045635715.1	XP_003927923.1
OG0006728	XP_045638384.1	XP_010346387.1
OG0006729	XP_045655504.1, XP_045655503.1	XP_010347309.2
OG0006730	XP_045655547.1	XP_003921632.1
OG0006731	XP_045655550.1	XP_003921633.2
OG0006732	XP_045655415.1	XP_003936926.1
OG0006733	XP_045655656.1, XP_045655657.1	XP_039330094.1
OG0006734	XP_045655677.1	XP_039330541.1
OG0006735	XP_045640838.1	XP_039318790.1
OG0006736	XP_045640885.1	XP_010333383.2, XP_003927291.1
OG0006737	XP_045635932.1	XP_003927873.1
OG0006738	XP_045636065.1	XP_039328215.1, XP_039328214.1, XP_039328213.1
OG0006739	XP_045635968.1	XP_003927910.1
OG0006740	XP_045671394.1	XP_003929625.1
OG0006741	XP_045635980.1	XP_039328287.1
OG0006742	XP_045635482.1	XP_003929673.1
OG0006743	XP_045654858.1	XP_010336935.1
OG0006744	XP_045654729.1	XP_003928004.1
OG0006745	XP_045654713.1	XP_003927993.1
OG0006746	XP_045655355.1	XP_039336229.1, XP_010330366.2
OG0006747	XP_045649535.1	XP_039318075.1
OG0006748	XP_045648400.1	XP_010338820.2
OG0006749	XP_045648399.1	XP_003929852.1
OG0006750	XP_045649644.1	XP_003929838.1
OG0006751	XP_045649552.1	XP_003929829.1
OG0006752	XP_045648504.1	XP_039328939.1
OG0006753	XP_045648529.1	XP_010338664.1
OG0006754	XP_045648551.1	XP_039328946.1
OG0006755	XP_045648565.1	XP_039328688.1
OG0006756	XP_045634993.1, XP_045634994.1	XP_003935337.1
OG0006757	XP_045648351.1	XP_039328948.1
OG0006758	XP_045648316.1	XP_010338752.1
OG0006759	XP_045648197.1	XP_039328629.1
OG0006760	XP_045635143.1, XP_045635142.1	XP_039319311.1
OG0006761	XP_045635144.1	XP_039319319.1
OG0006762	XP_045635276.1	XP_010347039.1
OG0006763	XP_045635164.1	XP_010346985.2
OG0006764	XP_045635221.1	XP_039319258.1
OG0006765	XP_045635234.1	XP_010344395.2
OG0006766	XP_045641810.1	XP_039324341.1
OG0006767	XP_045641735.1	XP_003933884.1
OG0006768	XP_045641739.1	XP_003933889.1, XP_039335965.1
OG0006769	XP_045669394.1	XP_039324427.1
OG0006770	XP_045669399.1	XP_003933915.1
OG0006771	XP_045631950.1	XP_003927280.1
OG0006772	XP_045631939.1	XP_010336258.2
OG0006773	XP_045631979.1	XP_003927263.1
OG0006774	XP_045663069.1	XP_003935269.1
OG0006775	XP_045669419.1, XP_045669420.1	XP_039318464.1
OG0006776	XP_045665272.1	XP_003935299.2, XP_003935297.1, XP_010344073.1
OG0006777	XP_045665238.1	XP_003935313.1
OG0006778	XP_045665158.1	XP_010350628.1
OG0006779	XP_045665141.1	XP_039319993.1, XP_039319565.1
OG0006780	XP_045665094.1	XP_003944031.1
OG0006781	XP_045665039.1	XP_003926866.1
OG0006782	XP_045664994.1	XP_003926840.1
OG0006783	XP_045664960.1	XP_010335777.1
OG0006785	XP_045664920.1	XP_039316682.1, XP_003926788.1
OG0006786	XP_045664894.1	XP_039330652.1
OG0006787	XP_045664891.1	XP_039319375.1
OG0006788	XP_045664887.1	XP_003942540.2
OG0006789	XP_045664796.1	XP_039336021.1, XP_003942190.1
OG0006790	XP_045666832.1	XP_010331709.1
OG0006791	XP_045644362.1, XP_045644363.1	XP_039335092.1
OG0006792	XP_045644246.1	XP_003922650.3
OG0006793	XP_045644181.1	XP_010331789.1
OG0006794	XP_045657397.1, XP_045645041.1	XP_003933548.1
OG0006795	XP_045657387.1, XP_045657388.1	XP_039316885.1
OG0006796	XP_045657370.1	XP_010342371.1, XP_003933573.1
OG0006797	XP_045657365.1, XP_045657366.1	XP_003933575.1
OG0006798	XP_045657343.1, XP_045657342.1	XP_039316899.1
OG0006799	XP_045657340.1	XP_039316872.1, XP_039316873.1
OG0006800	XP_045657341.1	XP_039316871.1
OG0006801	XP_045632183.1	XP_039315855.1
OG0006802	XP_045646553.1	XP_010328035.1
OG0006803	XP_045626719.1	XP_010329450.1
OG0006804	XP_045631866.1	XP_003937802.1
OG0006805	XP_045649424.1	XP_010342533.1
OG0006806	XP_045644489.1	XP_039318010.1
OG0006807	XP_045649625.1	XP_010339642.1
OG0006808	XP_045649440.1	XP_003930797.1
OG0006809	XP_045649434.1	XP_039328592.1, XP_039328732.1
OG0006810	XP_045649416.1	XP_010342580.2
OG0006811	XP_045649621.1	XP_039328514.1
OG0006812	XP_045649378.1	XP_010342828.2
OG0006813	XP_045626807.1	XP_003943382.1
OG0006814	XP_045626618.1, XP_045626617.1	XP_039326627.1
OG0006815	XP_045664458.1	XP_003920041.2
OG0006816	XP_045642693.1	XP_003920206.1
OG0006817	XP_045642658.1	XP_039326249.1
OG0006818	XP_045642620.1	XP_039326728.1
OG0006819	XP_045642619.1	XP_039327474.1
OG0006820	XP_045642504.1	XP_039330600.1, XP_010332397.2
OG0006821	XP_045642500.1, XP_045642502.1	XP_010332378.1, XP_003920098.1
OG0006822	XP_045664689.1	XP_010332102.1
OG0006823	XP_045664706.1, XP_045664707.1	XP_010332071.1
OG0006824	XP_045626753.1	XP_010329431.1
OG0006825	XP_045631419.1	XP_039327462.1
OG0006826	XP_045631790.1	XP_039326306.1, XP_003941243.1
OG0006827	XP_045631874.1	XP_010350261.1
OG0006828	XP_045631645.1	XP_039326779.1
OG0006829	XP_045631811.1	XP_010346658.2
OG0006830	XP_045631499.1	XP_039326898.1
OG0006831	XP_045631506.1	XP_039327291.1
OG0006832	XP_045631551.1	XP_039326762.1
OG0006833	XP_045631501.1	XP_003937722.1
OG0006834	XP_045631534.1, XP_045631529.1, XP_045631520.1	XP_003937723.2
OG0006835	XP_045631516.1	XP_003937703.2
OG0006836	XP_045631884.1	XP_010346525.1
OG0006837	XP_045654866.1	XP_010336941.1
OG0006838	XP_045654929.1	XP_010336649.2
OG0006839	XP_045654599.1	XP_003936296.1
OG0006840	XP_045638084.1	XP_039325964.1, XP_010344197.1
OG0006841	XP_045637914.1	XP_039325516.1
OG0006842	XP_045637854.1	XP_003922025.2, XP_039326459.1
OG0006843	XP_045663510.1	XP_039333394.1
OG0006844	XP_045656005.1	XP_039321379.1
OG0006845	XP_045663090.1	XP_039333544.1
OG0006846	XP_045656160.1	XP_010330742.1, XP_039321365.1
OG0006847	XP_045668310.1	XP_003926211.1
OG0006848	XP_045668415.1	XP_010336055.1
OG0006849	XP_045668402.1	XP_003927096.1
OG0006850	XP_045668363.1	XP_039334817.1
OG0006851	XP_045664203.1	XP_010336102.1, XP_003927128.1
OG0006852	XP_045664090.1	XP_039323876.1, XP_003927161.2
OG0006853	XP_045664085.1	XP_010336154.1
OG0006854	XP_045664061.1	XP_039333528.1
OG0006855	XP_045630619.1	XP_003940253.2
OG0006856	XP_045663355.1	XP_003936585.1
OG0006857	XP_045663118.1	XP_010345446.1
OG0006858	XP_045663101.1	XP_039333434.1
OG0006859	XP_045663112.1	XP_010345457.1
OG0006860	XP_045634830.1	XP_003936713.1
OG0006861	XP_045634568.1	XP_010345469.1
OG0006862	XP_045634290.1	XP_010335356.2
OG0006863	XP_045634841.1	XP_010335294.1
OG0006864	XP_045634818.1	XP_003942359.1
OG0006865	XP_045634631.1	XP_039322763.1
OG0006866	XP_045634602.1	XP_039321524.1
OG0006867	XP_045634406.1	XP_010328446.2
OG0006868	XP_045634678.1	XP_003942323.2
OG0006869	XP_045634647.1, XP_045634646.1	XP_039323005.1
OG0006870	XP_045634794.1	XP_039321596.1
OG0006871	XP_045634527.1	XP_039321921.1
OG0006873	XP_045667951.1	XP_003941760.1
OG0006874	XP_045630530.1	XP_010327765.1
OG0006875	XP_045630489.1	XP_039321664.1
OG0006876	XP_045630454.1	XP_039322501.1
OG0006877	XP_045630519.1	XP_003941790.1
OG0006878	XP_045630527.1	XP_003941821.1
OG0006879	XP_045630515.1	XP_039321993.1
OG0006880	XP_045630393.1	XP_003938980.1
OG0006881	XP_045630250.1	XP_003938932.1, XP_039330604.1
OG0006882	XP_045630396.1	XP_010347869.1
OG0006883	XP_045632711.1	XP_003938894.1
OG0006884	XP_045660293.1	XP_039321553.1, XP_039321552.1
OG0006885	XP_045660255.1	XP_003938859.1
OG0006886	XP_045656155.1	XP_039322128.1
OG0006887	XP_045656194.1	XP_039322502.1
OG0006888	XP_045656235.1, XP_045656234.1	XP_039322820.1
OG0006889	XP_045638937.1, XP_045638936.1	XP_003923868.2
OG0006890	XP_045664551.1	XP_003919985.1
OG0006891	XP_045638725.1	XP_003923890.1
OG0006892	XP_045646378.1, XP_045638917.1	XP_003923411.2
OG0006893	XP_045664620.1	XP_003919966.3
OG0006894	XP_045646732.1	XP_010350593.1
OG0006895	XP_045646711.1	XP_039323788.1, XP_003941542.1
OG0006896	XP_045671507.1	XP_003935124.1
OG0006897	XP_045671516.1	XP_039318228.1
OG0006898	XP_045671513.1	XP_010343920.1
OG0006899	XP_045672197.1	XP_039323144.1, XP_039318231.1
OG0006900	XP_045672280.1	XP_010343909.2
OG0006901	XP_045672230.1	XP_003943012.1
OG0006902	XP_045672200.1	XP_039325150.1, XP_039327090.1, XP_039331440.1
OG0006903	XP_045638773.1	XP_003923449.1
OG0006904	XP_045664592.1	XP_003919943.3
OG0006905	XP_045642717.1	XP_010333371.1
OG0006906	XP_045642483.1	XP_003920513.3
OG0006907	XP_045646801.1	XP_003941552.1
OG0006908	XP_045668731.1	XP_010337123.1
OG0006909	XP_045652771.1	XP_003942270.1
OG0006910	XP_045667036.1	XP_003931082.1
OG0006911	XP_045666923.1	XP_003931068.1
OG0006912	XP_045667049.1	XP_003931061.1
OG0006913	XP_045666925.1	XP_039329065.1
OG0006914	XP_045667050.1	XP_003928271.1
OG0006915	XP_045646343.1	XP_039323990.1
OG0006916	XP_045628958.1	XP_003928300.2
OG0006917	XP_045628882.1	XP_003928306.1
OG0006918	XP_045628917.1	XP_039329279.1
OG0006919	XP_045628940.1, XP_045628941.1	XP_010340053.1
OG0006920	XP_045669607.1	XP_003925109.1
OG0006921	XP_045668467.1	XP_003925072.1
OG0006922	XP_045654336.1	XP_039333601.1
OG0006923	XP_045654229.1	XP_010339819.1
OG0006924	XP_045654176.1	XP_003930942.1
OG0006925	XP_045654174.1	XP_039317716.1
OG0006926	XP_045654152.1	XP_010339784.2
OG0006927	XP_045654104.1	XP_039317863.1
OG0006928	XP_045647642.1	XP_010333952.2
OG0006929	XP_045647668.1	XP_039336170.1
OG0006930	XP_045647721.1	XP_003925126.2
OG0006931	XP_045647782.1	XP_003931001.1
OG0006932	XP_045647811.1	XP_010339905.1
OG0006933	XP_045668799.1	XP_039336115.1, XP_010334081.1
OG0006934	XP_045667967.1	XP_039323200.1, XP_003925053.1, XP_039336062.1, XP_039328798.1, XP_039323676.1
OG0006935	XP_045666015.1	XP_039335617.1
OG0006936	XP_045660716.1	XP_003936535.1
OG0006937	XP_045666376.1	XP_003933228.2
OG0006938	XP_045664488.1	XP_039335619.1
OG0006939	XP_045664475.1	XP_039335377.1
OG0006940	XP_045666243.1	XP_039335256.1
OG0006941	XP_045664135.1	XP_003941117.1
OG0006942	XP_045664108.1	XP_003941116.2
OG0006943	XP_045663967.1	XP_039335577.1
OG0006944	XP_045663836.1	XP_003941099.2
OG0006945	XP_045663636.1	XP_010350062.2
OG0006946	XP_045663179.1	XP_039335270.1
OG0006947	XP_045663042.1	XP_003932126.1
OG0006948	XP_045662818.1	XP_039335180.1
OG0006949	XP_045666002.1	XP_039335589.1
OG0006950	XP_045662445.1	XP_003932089.1
OG0006951	XP_045662185.1	XP_039335632.1, XP_003932085.1
OG0006953	XP_045661692.1	XP_039335219.1
OG0006954	XP_045660502.1	XP_039335499.1
OG0006955	XP_045660506.1	XP_039335501.1
OG0006956	XP_045660513.1, XP_045660511.1, XP_045660512.1	XP_010340932.1
OG0006957	XP_045660515.1	XP_010340931.1
OG0006958	XP_045660532.1	XP_039335728.1
OG0006959	XP_045660554.1	XP_003936422.1
OG0006960	XP_045660558.1	XP_039335509.1
OG0006961	XP_045660561.1	XP_039335413.1
OG0006962	XP_045660581.1	XP_039335708.1
OG0006963	XP_045660614.1	XP_039335517.1
OG0006964	XP_045660631.1	XP_003936451.1
OG0006965	XP_045660642.1	XP_003936453.1
OG0006966	XP_045660649.1	XP_010345194.1, XP_039323805.1
OG0006967	XP_045660459.1	XP_003936463.1
OG0006968	XP_045660719.1	XP_003936526.1
OG0006969	XP_045660717.1	XP_003936532.1
OG0006970	XP_045627493.1, XP_045627494.1	XP_003932600.1
OG0006971	XP_045627504.1, XP_045627503.1	XP_039335657.1
OG0006972	XP_045627518.1	XP_010341414.2
OG0006973	XP_045664399.1	XP_003932643.2
OG0006974	XP_045664398.1	XP_039335545.1, XP_039331576.1, XP_039317715.1, XP_003938209.2
OG0006975	XP_045664378.1	XP_003932666.2, XP_039322587.1
OG0006976	XP_045664350.1	XP_039335335.1, XP_003933372.1
OG0006977	XP_045650733.1, XP_045650724.1	XP_010341506.1
