Orthogroup	Ursus_americanus	Ictidomys_tridecemlineatus
OG0009266	XP_045628037.1	XP_040134922.1
OG0009267	XP_045628094.1	XP_005336631.1
OG0009268	XP_045632244.1	XP_005338297.1
OG0009269	XP_045632266.1	XP_040136095.1
OG0009270	XP_045632274.1	XP_005338288.1
OG0009271	XP_045666879.1	XP_021590865.1
OG0009272	XP_045667129.1	XP_021590864.1
OG0009273	XP_045670100.1	XP_040135708.1
OG0009274	XP_045628858.1	XP_013219628.2
OG0009275	XP_045630774.1	XP_005338237.1, XP_013219661.1
OG0009276	XP_045630986.1	XP_040134915.1
OG0009277	XP_045632092.1	XP_040135611.1
OG0009278	XP_045636031.1	XP_040134912.1
OG0009279	XP_045635005.1	XP_005338207.1
OG0009280	XP_045633729.1	XP_040134791.1
OG0009281	XP_045633343.1	XP_040134763.1
OG0009282	XP_045642408.1	XP_021590840.1
OG0009283	XP_045637088.1	XP_021589687.1, XP_040135698.1, XP_040135697.1, XP_021589689.1
OG0009284	XP_045637582.1	XP_005336518.1
OG0009285	XP_045638575.1	XP_005336509.1
OG0009286	XP_045638786.1	XP_013218859.1
OG0009287	XP_045639468.1	XP_013218861.1
OG0009288	XP_045639570.1	XP_005336500.1
OG0009289	XP_045639827.1	XP_005336501.1
OG0009290	XP_045640937.1	XP_021589703.1
OG0009291	XP_045642501.1	XP_013218844.1
OG0009292	XP_045663416.1	XP_040136080.1
OG0009293	XP_045641844.1	XP_005340555.1
OG0009294	XP_045641909.1	XP_005340553.1
OG0009295	XP_045641931.1	XP_005340569.1
OG0009296	XP_045655941.1	XP_021576883.1
OG0009297	XP_045655922.1	XP_005330623.1
OG0009298	XP_045655918.1	XP_005330629.1
OG0009299	XP_045655900.1	XP_040135349.1
OG0009300	XP_045655882.1	XP_013216345.1
OG0009301	XP_045655881.1	XP_005330646.1
OG0009302	XP_045655856.1	XP_040135448.1
OG0009303	XP_045652609.1	XP_005342949.2
OG0009304	XP_045652632.1	XP_021585705.1
OG0009305	XP_045652155.1	XP_013216357.2
OG0009306	XP_045652154.1	XP_005330675.1
OG0009307	XP_045652128.1	XP_005330689.2
OG0009308	XP_045652127.1	XP_040135791.1
OG0009309	XP_045652125.1	XP_040134818.1
OG0009310	XP_045668925.1	XP_005320363.1
OG0009311	XP_045651022.1	XP_005324254.1
OG0009312	XP_045650185.1	XP_040129073.1
OG0009313	XP_045665733.1	XP_005329019.1
OG0009314	XP_045638585.1	XP_005317770.2
OG0009315	XP_045638588.1	XP_005318142.1
OG0009316	XP_045638590.1	XP_021590296.1
OG0009317	XP_045638593.1	XP_005318127.1
OG0009318	XP_045638203.1	XP_021589860.1
OG0009319	XP_045662763.1	XP_013221101.2
OG0009320	XP_045638297.1	XP_005317759.1
OG0009321	XP_045638570.1	XP_040144115.1, XP_021588822.1
OG0009322	XP_045638643.1	XP_005317596.1
OG0009323	XP_045638215.1	XP_005317573.1
OG0009324	XP_045642325.1	XP_021585900.1
OG0009325	XP_045642347.1	XP_005330884.1
OG0009326	XP_045642365.1	XP_005330879.1
OG0009327	XP_045631332.1	XP_040134076.1
OG0009328	XP_045631305.1, XP_045669665.1	XP_005320324.1
OG0009329	XP_045643051.1	XP_013214284.2
OG0009330	XP_045642374.1	XP_005330872.1
OG0009331	XP_045668777.1	XP_005334337.1
OG0009332	XP_045643522.1	XP_021582358.1
OG0009333	XP_045643868.1	XP_040133788.1
OG0009334	XP_045644182.1	XP_021588098.1
OG0009335	XP_045649882.1	XP_005320332.1
OG0009336	XP_045668876.1	XP_040133698.1
OG0009337	XP_045668897.1	XP_005320349.1
OG0009338	XP_045668831.1	XP_021578721.1
OG0009339	XP_045668927.1	XP_005320389.1
OG0009340	XP_045668916.1	XP_021578740.1
OG0009341	XP_045650480.1	XP_021583390.1
OG0009342	XP_045650477.1	XP_005327341.1
OG0009343	XP_045650461.1	XP_005327364.1
OG0009344	XP_045650459.1	XP_005327359.1
OG0009345	XP_045650309.1	XP_005324256.1
OG0009346	XP_045651024.1	XP_013213548.1
OG0009347	XP_045650976.1	XP_040129492.1
OG0009348	XP_045651013.1	XP_040129075.1
OG0009349	XP_045650282.1	XP_005319681.1
OG0009350	XP_045650275.1	XP_005319669.2
OG0009351	XP_045650254.1	XP_005319649.1
OG0009353	XP_045650222.1	XP_040129770.1
OG0009354	XP_045650220.1	XP_040129627.1
OG0009355	XP_045650192.1	XP_005319605.1
OG0009356	XP_045665774.1	XP_005319599.1
OG0009357	XP_045665773.1	XP_005319598.1
OG0009358	XP_045665743.1	XP_021584536.1
OG0009359	XP_045665735.1	XP_005329022.1
OG0009360	XP_045665738.1	XP_005329020.2
OG0009361	XP_045665806.1	XP_005329015.1
OG0009362	XP_045665695.1	XP_005329007.1
OG0009363	XP_045662867.1	XP_013221325.1
OG0009364	XP_045662858.1	XP_005318302.1
OG0009365	XP_045662857.1	XP_005318300.1
OG0009366	XP_045662811.1	XP_005318277.1
OG0009367	XP_045662787.1	XP_005318259.1
OG0009368	XP_045662781.1	XP_005318252.1
OG0009369	XP_045662767.1	XP_005318241.1
OG0009370	XP_045662764.1	XP_040134963.1
OG0009371	XP_045662753.1	XP_005318235.1
OG0009372	XP_045662709.1	XP_021576918.1
OG0009373	XP_045662689.1	XP_005318214.1
OG0009374	XP_045638398.1	XP_021590993.1
OG0009375	XP_045638169.1	XP_005317820.1
OG0009376	XP_045638167.1	XP_021590828.1
OG0009378	XP_045638076.1	XP_005317802.1
OG0009379	XP_045638212.1	XP_005317786.2
OG0009380	XP_045638330.1	XP_040144203.1
OG0009381	XP_045638499.1	XP_040124194.1, XP_021588837.1
OG0009382	XP_045638470.1	XP_005317750.1
OG0009383	XP_045638662.1	XP_005317735.2
OG0009384	XP_045638476.1	XP_005317734.1
OG0009385	XP_045638489.1	XP_005317732.1
OG0009386	XP_045638458.1	XP_005317733.1
OG0009387	XP_045638255.1	XP_005317728.1
OG0009388	XP_045638301.1	XP_013220378.1
OG0009389	XP_045638023.1	XP_040144116.1
OG0009390	XP_045638204.1	XP_021590298.1, XP_040144114.1
OG0009391	XP_045638205.1	XP_005317717.1
OG0009392	XP_045638558.1	XP_040145097.1
OG0009393	XP_045638358.1	XP_021590165.1
OG0009394	XP_045638217.1	XP_005317694.1
OG0009395	XP_045638368.1	XP_040145096.1
OG0009396	XP_045638395.1	XP_040144078.1, XP_005317690.1
OG0009397	XP_045638024.1	XP_005317680.1
OG0009398	XP_045638047.1	XP_005317679.1
OG0009399	XP_045638082.1	XP_005317673.1
OG0009400	XP_045638391.1	XP_005317664.1, XP_040144044.1
OG0009401	XP_045638105.1	XP_005317658.1
OG0009402	XP_045638650.1	XP_005317654.1
OG0009403	XP_045638653.1	XP_005317650.1
OG0009404	XP_045638647.1	XP_040144037.1, XP_005317649.1
OG0009405	XP_045638481.1	XP_040144036.1
OG0009406	XP_045638126.1	XP_040144029.1
OG0009407	XP_045638406.1	XP_021589818.1
OG0009408	XP_045638595.1	XP_005317618.1
OG0009409	XP_045638172.1	XP_021589697.1
OG0009410	XP_045638352.1	XP_040143978.1
OG0009411	XP_045638596.1	XP_005318117.1
OG0009412	XP_045637935.1	XP_040143931.1
OG0009413	XP_045638258.1	XP_040143928.1
OG0009414	XP_045660216.1	XP_005318107.1
OG0009415	XP_045660227.1	XP_040143899.1
OG0009416	XP_045660250.1	XP_040145084.1
OG0009417	XP_045630636.1	XP_005317546.1
OG0009418	XP_045630637.1	XP_005317544.1
OG0009419	XP_045630639.1	XP_005317545.1
OG0009421	XP_045630667.1	XP_040143881.1
OG0009422	XP_045633874.1	XP_021589229.1
OG0009423	XP_045633887.1	XP_040143867.1
OG0009424	XP_045633891.1	XP_021576069.1
OG0009425	XP_045632780.1	XP_040143862.1
OG0009426	XP_045632829.1	XP_040143856.1
OG0009427	XP_045632836.1	XP_005317510.1
OG0009428	XP_045632844.1	XP_013219231.1, XP_005317508.1
OG0009429	XP_045642324.1	XP_013216424.1
OG0009430	XP_045643038.1	XP_040133917.1
OG0009431	XP_045652388.1	XP_005328993.1
OG0009432	XP_045627424.1	XP_005319136.1
OG0009433	XP_045666983.1	XP_040137836.1
OG0009434	XP_045633235.1	XP_005327285.1
OG0009435	XP_045664300.1	XP_040127754.1
OG0009436	XP_045664304.1	XP_005326195.1
OG0009437	XP_045652398.1	XP_040129001.1
OG0009438	XP_045652251.1	XP_021582293.1
OG0009439	XP_045652268.1	XP_005315729.1
OG0009440	XP_045652273.1	XP_005315727.1
OG0009441	XP_045652284.1	XP_040127683.1
OG0009442	XP_045652324.1	XP_005315704.1
OG0009443	XP_045652325.1	XP_013222044.2
OG0009444	XP_045652375.1	XP_005329041.2
OG0009445	XP_045652380.1	XP_040129171.1
OG0009446	XP_045652393.1	XP_005328997.1
OG0009447	XP_045665710.1	XP_040128329.1
OG0009448	XP_045665693.1	XP_005329002.2
OG0009449	XP_045651328.1	XP_005320130.1
OG0009450	XP_045651333.1	XP_005320135.1
OG0009451	XP_045651336.1	XP_005320138.1
OG0009452	XP_045651358.1	XP_040130331.1
OG0009453	XP_045651377.1	XP_005320152.1
OG0009454	XP_045668936.1	XP_005320159.1
OG0009455	XP_045669030.1	XP_005320165.1
OG0009456	XP_045669120.1	XP_021578555.1
OG0009457	XP_045669089.1	XP_013211739.2
OG0009458	XP_045668998.1	XP_013211733.1
OG0009459	XP_045669174.1	XP_005320194.1
OG0009460	XP_045669168.1	XP_005320217.1
OG0009461	XP_045669058.1	XP_005320222.1
OG0009462	XP_045669012.1	XP_005320228.1
OG0009463	XP_045668942.1	XP_005320233.1
OG0009464	XP_045669039.1	XP_040130490.1
OG0009465	XP_045669048.1	XP_005320267.1
OG0009466	XP_045669088.1	XP_040130939.1
OG0009467	XP_045669079.1	XP_005316940.1
OG0009468	XP_045627409.1	XP_005319037.1
OG0009469	XP_045645478.1	XP_040148637.1
OG0009470	XP_045645480.1	XP_005319046.2
OG0009471	XP_045633041.1	XP_040148639.1
OG0009472	XP_045633044.1	XP_040148640.1
OG0009473	XP_045626810.1	XP_005319056.2
OG0009474	XP_045630716.1	XP_021577845.1
OG0009475	XP_045630769.1	XP_013211365.1
OG0009476	XP_045630789.1	XP_005319080.1
OG0009477	XP_045630760.1	XP_040148749.1
OG0009478	XP_045630800.1	XP_005319096.1
OG0009479	XP_045630711.1	XP_005319100.1
OG0009480	XP_045627343.1	XP_005319000.1
OG0009481	XP_045627289.1	XP_005319008.2
OG0009482	XP_045627275.1	XP_005315997.1
OG0009483	XP_045627330.1	XP_005319026.1
OG0009484	XP_045671792.1	XP_021578412.1, XP_040141573.1
OG0009485	XP_045672310.1	XP_005319979.1
OG0009486	XP_045672324.1	XP_013211671.1
OG0009487	XP_045627264.1	XP_040148509.1
OG0009489	XP_045627436.1	XP_005318975.1
OG0009490	XP_045627412.1	XP_021577883.1
OG0009491	XP_045671889.1	XP_040148452.1
OG0009492	XP_045651082.1	XP_005316888.1
OG0009493	XP_045667777.1	XP_005334106.1
OG0009494	XP_045648096.1	XP_005325516.1
OG0009495	XP_045643369.1	XP_005341449.1
OG0009496	XP_045658318.1	XP_013217577.1
OG0009497	XP_045658275.1	XP_040134457.1
OG0009498	XP_045639676.1	XP_005320412.1
OG0009499	XP_045639338.1	XP_005320422.1
OG0009500	XP_045639634.1	XP_005320468.1
OG0009501	XP_045639232.1	XP_021578781.2
OG0009502	XP_045639444.1	XP_005320428.1
OG0009503	XP_045639205.1	XP_021578760.1
OG0009504	XP_045639208.1	XP_021578789.1
OG0009505	XP_045639099.1	XP_005320439.1
OG0009506	XP_045639281.1	XP_005334368.1
OG0009507	XP_045639290.1	XP_005334367.1
OG0009508	XP_045639319.1	XP_040128828.1
OG0009509	XP_045639422.1	XP_005326021.1
OG0009510	XP_045639452.1	XP_005326018.1
OG0009511	XP_045639278.1	XP_005325996.1
OG0009512	XP_045639352.1	XP_005325990.1
OG0009513	XP_045639534.1	XP_040129697.1
OG0009514	XP_045639465.1	XP_021582416.1, XP_013211586.2
OG0009515	XP_045639477.1	XP_005325974.1
OG0009516	XP_045639293.1	XP_040128700.1
OG0009517	XP_045639324.1	XP_013214333.1
OG0009519	XP_045639093.1	XP_005340141.1
OG0009520	XP_045639447.1	XP_005340144.1
OG0009521	XP_045633247.1	XP_040128306.1
OG0009522	XP_045650759.1	XP_021587269.1
OG0009523	XP_045652332.1	XP_040128950.1
OG0009524	XP_045655994.1	XP_005333214.1
OG0009525	XP_045655557.1	XP_040129041.1
OG0009526	XP_045657360.1	XP_005333203.1
OG0009527	XP_045659037.1	XP_021587235.2
OG0009529	XP_045648095.1	XP_021587981.1
OG0009530	XP_045648064.1	XP_013217791.1
OG0009531	XP_045648051.1	XP_040129599.1
OG0009532	XP_045648012.1	XP_005325470.1
OG0009533	XP_045648004.1	XP_021582136.2
OG0009534	XP_045648002.1	XP_005325474.1
OG0009535	XP_045650781.1	XP_005324332.3
OG0009536	XP_045648001.1	XP_021582139.1
OG0009537	XP_045664329.1, XP_045648103.1	XP_021582172.1, XP_005325483.1
OG0009538	XP_045647948.1	XP_005325504.1
OG0009539	XP_045647929.1	XP_005325509.2
OG0009540	XP_045647927.1	XP_005325511.1
OG0009541	XP_045647924.1	XP_021582165.1
OG0009542	XP_045671296.1	XP_005325538.1
OG0009543	XP_045671285.1	XP_005335865.1
OG0009544	XP_045671278.1	XP_005335864.1
OG0009545	XP_045671326.1	XP_005335860.1
OG0009546	XP_045671219.1	XP_040128082.1
OG0009547	XP_045671291.1	XP_005319691.1
OG0009548	XP_045671313.1	XP_005319703.1
OG0009549	XP_045643320.1	XP_005319721.1
OG0009550	XP_045643287.1	XP_040128227.1
OG0009551	XP_045643276.1	XP_005325729.3
OG0009552	XP_045643247.1	XP_005325683.1
OG0009553	XP_045643236.1	XP_040129053.1
OG0009554	XP_045643233.1	XP_005325687.1
OG0009555	XP_045643224.1	XP_005325733.1
OG0009556	XP_045643198.1	XP_013214238.1
OG0009557	XP_045643222.1	XP_013214218.1
OG0009558	XP_045643182.1	XP_005325703.1
OG0009559	XP_045643183.1	XP_021582282.1
OG0009560	XP_045643154.1	XP_005325711.1
OG0009561	XP_045643138.1	XP_021582265.1
OG0009562	XP_045643119.1	XP_013211546.1
OG0009563	XP_045643117.1	XP_005336806.1
OG0009564	XP_045659960.1	XP_021587227.1
OG0009565	XP_045671280.1	XP_005325529.1
OG0009566	XP_045643372.1	XP_005343089.3
OG0009567	XP_045654035.1	XP_005330828.1
OG0009568	XP_045653492.1	XP_013215415.1
OG0009569	XP_045653848.1	XP_005328381.1
OG0009570	XP_045653275.1	XP_005332891.2
OG0009571	XP_045655409.1	XP_040145045.1
OG0009572	XP_045639725.1	XP_005330781.1
OG0009573	XP_045653545.1	XP_040141395.1
OG0009574	XP_045646786.1	XP_021590370.1
OG0009575	XP_045639719.1	XP_005330785.1
OG0009576	XP_045639693.1	XP_005330786.1
OG0009577	XP_045654055.1	XP_005330809.1
OG0009578	XP_045653990.1	XP_040139712.1
OG0009579	XP_045653965.1	XP_005328450.1
OG0009580	XP_045653960.1	XP_005328446.1
OG0009581	XP_045653940.1	XP_005328438.1
OG0009582	XP_045653491.1	XP_040141312.1
OG0009583	XP_045653489.1	XP_040141309.1
OG0009584	XP_045653927.1	XP_005328422.1
OG0009585	XP_045653912.1	XP_005328413.1
OG0009586	XP_045653887.1	XP_005328394.1
OG0009587	XP_045653856.1	XP_040139707.1
OG0009588	XP_045653842.1	XP_005328377.1
OG0009589	XP_045653565.1	XP_040141233.1
OG0009590	XP_045653813.1	XP_040141215.1
OG0009591	XP_045653796.1	XP_040141205.1
OG0009592	XP_045653790.1	XP_013215438.1
OG0009593	XP_045653789.1	XP_021584206.1
OG0009594	XP_045653784.1	XP_013215406.3
OG0009595	XP_045653764.1	XP_005334264.1
OG0009596	XP_045653712.1	XP_005334291.1
OG0009597	XP_045640159.1	XP_005331401.1
OG0009598	XP_045653715.1	XP_040141131.1
OG0009599	XP_045653702.1	XP_005334298.1
OG0009600	XP_045653690.1	XP_040141108.1
OG0009601	XP_045653693.1	XP_005334312.1
OG0009602	XP_045653676.1	XP_021584622.1
OG0009603	XP_045653670.1	XP_005329170.1
OG0009604	XP_045653665.1	XP_005329128.1
OG0009605	XP_045653664.1	XP_005329129.1
OG0009606	XP_045653659.1	XP_040139698.1
OG0009607	XP_045653647.1	XP_005329131.1
OG0009608	XP_045653636.1	XP_005329172.2
OG0009609	XP_045653635.1	XP_005329134.1
OG0009610	XP_045653603.1	XP_005329150.2
OG0009611	XP_045660791.1	XP_040125461.1
OG0009612	XP_045660797.1	XP_040125465.1
OG0009613	XP_045660799.1	XP_005337372.1
OG0009614	XP_045660818.1	XP_005337386.1
OG0009615	XP_045660821.1	XP_005337388.1
OG0009616	XP_045660784.1	XP_005337389.1
OG0009617	XP_045660859.1	XP_040125426.1
OG0009618	XP_045660872.1	XP_005337403.1
OG0009619	XP_045646678.1	XP_040125419.1
OG0009620	XP_045653398.1	XP_013219266.2
OG0009621	XP_045653394.1	XP_005337425.1
OG0009622	XP_045653376.1	XP_005332811.1
OG0009623	XP_045653364.1	XP_021587015.1
OG0009624	XP_045653369.1	XP_005332816.1
OG0009625	XP_045653315.1	XP_005332856.1
OG0009626	XP_045653332.1	XP_005332844.1
OG0009627	XP_045653320.1	XP_005332853.1
OG0009628	XP_045661723.1, XP_045653331.1	XP_005332846.1
OG0009629	XP_045653307.1	XP_005332868.1
OG0009630	XP_045653302.1	XP_005332874.1
OG0009631	XP_045653152.1	XP_005332870.1
OG0009632	XP_045653298.1	XP_021587035.1
OG0009633	XP_045653287.1	XP_021587047.1
OG0009634	XP_045653241.1	XP_013217197.1
OG0009635	XP_045653224.1	XP_040125372.1
OG0009636	XP_045653185.1	XP_005332937.1
OG0009637	XP_045653178.1	XP_013217172.1
OG0009638	XP_045653177.1	XP_021587080.1, XP_021587079.1
OG0009639	XP_045653164.1	XP_005332946.1
OG0009640	XP_045634280.1	XP_005338913.1
OG0009641	XP_045634192.1	XP_040125499.1
OG0009642	XP_045634264.1	XP_005340876.1
OG0009643	XP_045634265.1	XP_021576234.1
OG0009644	XP_045634282.1	XP_005340882.1
OG0009645	XP_045634206.1	XP_021576620.1
OG0009646	XP_045634235.1	XP_005339523.1
OG0009647	XP_045634184.1	XP_005339519.1
OG0009648	XP_045634132.1	XP_005339518.1
OG0009649	XP_045634136.1	XP_005339504.1
OG0009650	XP_045634224.1	XP_005339501.1
OG0009651	XP_045658020.1	XP_005332422.1
OG0009652	XP_045658177.1	XP_005326072.2
OG0009653	XP_045658191.1	XP_005326078.1
OG0009654	XP_045658194.1	XP_040144669.1
OG0009655	XP_045658206.1	XP_005326083.1
OG0009656	XP_045655458.1	XP_040144633.1
OG0009657	XP_045655470.1	XP_005326109.1
OG0009658	XP_045654077.1	XP_021591590.1
OG0009659	XP_045659349.1	XP_040145067.1
OG0009660	XP_045659373.1	XP_013220178.1
OG0009661	XP_045659368.1	XP_005339312.1
OG0009662	XP_045659383.1	XP_021591609.1
OG0009663	XP_045659385.1	XP_040143696.1
OG0009664	XP_045659409.1	XP_005339346.1
OG0009665	XP_045659436.1	XP_040143729.1
OG0009666	XP_045659440.1	XP_005339341.2
OG0009667	XP_045659450.1, XP_045659451.1	XP_005339276.1, XP_013220194.1, XP_021582675.1
OG0009668	XP_045659334.1	XP_040143735.1
OG0009669	XP_045659463.1	XP_013220200.1
OG0009670	XP_045659337.1	XP_005334839.1
OG0009671	XP_045659505.1	XP_040145072.1
OG0009672	XP_045659512.1	XP_005334792.1
OG0009673	XP_045659520.1	XP_021588475.2, XP_005320415.1
OG0009674	XP_045659563.1	XP_005334808.2
OG0009675	XP_045632838.1	XP_021588526.1
OG0009676	XP_045628603.1	XP_040135092.1, XP_040126503.1, XP_013221911.1
OG0009677	XP_045628596.1	XP_040135810.1
OG0009678	XP_045628741.1	XP_005335472.1
OG0009679	XP_045628695.1	XP_040135928.1
OG0009680	XP_045628681.1	XP_040134946.1
OG0009681	XP_045628683.1	XP_040135223.1
OG0009682	XP_045628758.1	XP_005335539.3
OG0009683	XP_045628800.1	XP_005335543.2
OG0009684	XP_045652166.1	XP_040134950.1
OG0009685	XP_045652052.1	XP_040135935.1
OG0009686	XP_045652050.1	XP_040134952.1
OG0009687	XP_045652022.1	XP_040136100.1
OG0009688	XP_045652024.1	XP_005318519.1
OG0009689	XP_045652012.1	XP_005318571.2
OG0009690	XP_045652011.1	XP_013221247.1
OG0009691	XP_045651983.1	XP_040135194.1
OG0009692	XP_045651971.1	XP_005318493.1
OG0009693	XP_045666183.1	XP_013221709.3
OG0009694	XP_045666227.1	XP_040134955.1
OG0009695	XP_045666215.1	XP_040134999.1
OG0009696	XP_045671019.1	XP_005318422.1
OG0009697	XP_045670935.1	XP_040134956.1
OG0009698	XP_045671010.1	XP_005318406.1
OG0009699	XP_045670860.1	XP_005318397.1
OG0009700	XP_045670834.1	XP_005318388.1
OG0009701	XP_045670878.1	XP_005318379.1
OG0009702	XP_045670912.1	XP_005318385.1
OG0009703	XP_045670967.1	XP_005318367.1
OG0009704	XP_045670982.1	XP_005318363.1
OG0009705	XP_045670895.1	XP_005318322.1
OG0009706	XP_045653694.1	XP_005334311.1
OG0009707	XP_045657284.1	XP_005326166.1
OG0009708	XP_045633868.1	XP_040133706.1
OG0009709	XP_045640790.1	XP_040133892.1, XP_005337816.1
OG0009710	XP_045657300.1	XP_040143340.1, XP_040143338.1
OG0009711	XP_045646365.1	XP_040142048.1
OG0009712	XP_045642062.1	XP_040134141.1
OG0009713	XP_045642094.1	XP_005328601.1
OG0009714	XP_045642109.1	XP_021584279.1
OG0009715	XP_045642217.1	XP_040133624.1
OG0009716	XP_045642151.1	XP_040133533.1
OG0009717	XP_045642168.1	XP_005328576.1
OG0009718	XP_045642199.1	XP_040134518.1
OG0009719	XP_045629736.1	XP_005328556.1
OG0009720	XP_045629832.1	XP_005328550.1
OG0009721	XP_045629824.1	XP_005328633.2
OG0009722	XP_045629804.1	XP_040133267.1
OG0009723	XP_045669356.1	XP_021575371.1
OG0009724	XP_045669372.1	XP_040134055.1
OG0009725	XP_045669373.1	XP_013220374.2
OG0009726	XP_045669380.1	XP_013220391.1
OG0009727	XP_045669313.1	XP_005340087.1
OG0009728	XP_045669350.1	XP_040134539.1
OG0009729	XP_045669233.1	XP_005340106.1
OG0009730	XP_045669187.1	XP_040133967.1
OG0009731	XP_045669345.1	XP_005340887.1
OG0009732	XP_045669230.1	XP_021575497.1
OG0009733	XP_045669228.1	XP_005339884.1
OG0009734	XP_045669199.1	XP_005339880.1
OG0009735	XP_045642045.1	XP_005328619.1
OG0009736	XP_045642022.1	XP_005323940.1
OG0009737	XP_045642014.1	XP_040134567.1
OG0009738	XP_045642005.1	XP_013213319.2
OG0009739	XP_045641969.1	XP_005324003.1
OG0009740	XP_045641946.1, XP_045641945.1	XP_013213434.1
OG0009741	XP_045641936.1	XP_005323903.1
OG0009742	XP_045641925.1	XP_005323900.1
OG0009743	XP_045641912.1	XP_021581223.1
OG0009744	XP_045641917.1	XP_005323994.2
OG0009745	XP_045641891.1	XP_005323878.1
OG0009746	XP_045641875.1	XP_040134509.1
OG0009747	XP_045641870.1	XP_005323854.1
OG0009748	XP_045641842.1	XP_005323843.1
OG0009749	XP_045641845.1	XP_040134508.1
OG0009750	XP_045641839.1	XP_021581150.1
OG0009752	XP_045631199.1	XP_040132975.1
OG0009753	XP_045632433.1	XP_021581132.2
OG0009754	XP_045632363.1	XP_005323806.1
OG0009755	XP_045632406.1	XP_040133840.1, XP_005323802.1
OG0009756	XP_045632387.1	XP_005323792.1
OG0009757	XP_045632413.1	XP_040133422.1
OG0009758	XP_045626845.1	XP_021581227.1
OG0009759	XP_045626867.1	XP_005323765.1
OG0009760	XP_045632030.1	XP_005323757.2
OG0009761	XP_045632015.1	XP_005323739.1
OG0009762	XP_045633859.1	XP_021581206.1
OG0009763	XP_045640015.1	XP_040133389.1
OG0009764	XP_045640794.1	XP_005327233.1
OG0009765	XP_045639967.1, XP_045639968.1	XP_040133266.1
OG0009766	XP_045639766.1	XP_021583352.2
OG0009767	XP_045640430.1	XP_021583321.2
OG0009768	XP_045639863.1	XP_005327209.1
OG0009769	XP_045639893.1	XP_021583305.1
OG0009770	XP_045639906.1	XP_005327202.1
OG0009771	XP_045639908.1	XP_040134274.1
OG0009772	XP_045640561.1	XP_040133801.1
OG0009773	XP_045640564.1, XP_045640566.1, XP_045640565.1	XP_005337789.1
OG0009774	XP_045639982.1	XP_005337799.1
OG0009775	XP_045640497.1	XP_005337809.1
