Orthogroup	Ursus_americanus	Loxodonta_africana
OG0010310	XP_045657307.1	XP_003403943.1
OG0010311	XP_045657295.1	XP_003404216.2
OG0010312	XP_045657312.1	XP_003404215.1
OG0010313	XP_045661041.1	XP_003404212.1
OG0010314	XP_045657458.1	XP_023401113.1
OG0010315	XP_045661073.1	XP_023398912.1
OG0010316	XP_045661081.1	XP_023400976.1
OG0010317	XP_045657880.1	XP_003404497.1
OG0010318	XP_045660617.1	XP_003404199.1
OG0010319	XP_045661117.1	XP_003404197.2
OG0010320	XP_045658152.1	XP_003404487.1
OG0010321	XP_045658538.1	XP_003404471.1
OG0010322	XP_045658688.1	XP_003404467.1
OG0010324	XP_045659619.1	XP_003404158.1
OG0010325	XP_045660003.1	XP_003404432.1
OG0010326	XP_045627932.1	XP_003404411.1
OG0010327	XP_045627934.1	XP_003404406.1
OG0010328	XP_045663038.1	XP_003404133.2
OG0010329	XP_045663027.1	XP_003404398.1
OG0010330	XP_045663016.1	XP_010601113.1
OG0010331	XP_045663009.1	XP_003404387.1
OG0010332	XP_045662958.1	XP_010600518.1
OG0010333	XP_045662905.1	XP_023398815.1
OG0010334	XP_045662903.1	XP_010599219.1
OG0010335	XP_045662902.1	XP_003404110.1
OG0010336	XP_045654399.1	XP_010598533.1
OG0010337	XP_045654422.1	XP_003404343.1
OG0010338	XP_045654428.1	XP_023400147.1
OG0010339	XP_045654440.1	XP_003404338.1
OG0010340	XP_045654450.1	XP_003404337.1
OG0010341	XP_045654457.1	XP_010596568.1
OG0010342	XP_045626536.1	XP_023396833.1
OG0010343	XP_045626542.1	XP_023396829.1, XP_010599636.1
OG0010344	XP_045671917.1	XP_003415978.1
OG0010345	XP_045627465.1	XP_003415986.1
OG0010346	XP_045645106.1	XP_023408995.1
OG0010347	XP_045648880.1	XP_003414215.2
OG0010348	XP_045661797.1	XP_010586736.1
OG0010349	XP_045661791.1	XP_003408471.1
OG0010350	XP_045661748.1	XP_003408482.2
OG0010351	XP_045661719.1	XP_023401717.1
OG0010352	XP_045661717.1	XP_003408493.1
OG0010353	XP_045661705.1	XP_003408207.1
OG0010354	XP_045661697.1	XP_003408213.1
OG0010355	XP_045661685.1	XP_010586778.1
OG0010356	XP_045661667.1	XP_010586779.1
OG0010357	XP_045661653.1	XP_003408222.1
OG0010358	XP_045661637.1	XP_003408227.1
OG0010359	XP_045661632.1	XP_023401744.1
OG0010360	XP_045661603.1	XP_003408230.1
OG0010361	XP_045668161.1	XP_010586798.1
OG0010362	XP_045668199.1	XP_010586804.1
OG0010363	XP_045668165.1	XP_010586810.1
OG0010364	XP_045668156.1	XP_023401801.1
OG0010366	XP_045633167.1	XP_003422444.2
OG0010367	XP_045633179.1	XP_003422462.1
OG0010368	XP_045633337.1	XP_003422437.1
OG0010369	XP_045633303.1	XP_023397373.1
OG0010371	XP_045633300.1	XP_003422435.2
OG0010372	XP_045633406.1	XP_023397388.1
OG0010373	XP_045633368.1	XP_023397390.1, XP_003422451.2
OG0010374	XP_045633288.1	XP_023397873.1
OG0010375	XP_045633289.1	XP_010600457.2
OG0010376	XP_045633282.1	XP_003422989.1
OG0010377	XP_045671943.1	XP_003411367.1
OG0010378	XP_045671950.1	XP_003415908.1
OG0010379	XP_045671918.1	XP_003415913.1
OG0010380	XP_045671857.1	XP_023410813.1
OG0010381	XP_045671855.1	XP_010593972.1
OG0010382	XP_045671904.1	XP_003415933.1
OG0010383	XP_045671874.1	XP_023410790.1
OG0010384	XP_045627438.1	XP_010594007.1
OG0010385	XP_045627455.1	XP_003415984.1
OG0010386	XP_045627463.1	XP_010594030.1
OG0010387	XP_045645281.1	XP_010592487.1
OG0010388	XP_045645307.1	XP_003414206.1
OG0010389	XP_045645428.1	XP_023409129.1
OG0010390	XP_045668196.1	XP_010586859.1
OG0010391	XP_045649591.1	XP_003407288.1
OG0010392	XP_045649919.1	XP_003421217.1
OG0010393	XP_045648874.1	XP_023400403.1
OG0010394	XP_045659928.1, XP_045659924.1	XP_023396137.1, XP_023396136.1
OG0010395	XP_045659935.1	XP_003421241.1
OG0010396	XP_045661124.1	XP_023396117.1
OG0010397	XP_045648598.1	XP_023400395.1
OG0010398	XP_045648602.1	XP_003407094.2
OG0010399	XP_045648617.1	XP_023400380.1
OG0010400	XP_045648627.1	XP_003407318.1
OG0010401	XP_045649306.1	XP_003407219.1
OG0010402	XP_045649218.1	XP_010585748.1
OG0010403	XP_045649215.1	XP_003407196.1
OG0010404	XP_045649190.1	XP_023400175.1
OG0010405	XP_045649169.1	XP_003407180.1
OG0010406	XP_045649166.1	XP_003407179.1
OG0010407	XP_045649060.1	XP_010585530.1
OG0010408	XP_045649028.1	XP_023400130.1
OG0010409	XP_045649034.1	XP_003407135.1
OG0010410	XP_045649007.1	XP_023400126.1
OG0010411	XP_045648125.1	XP_023400119.1
OG0010412	XP_045648993.1	XP_003406986.1
OG0010413	XP_045648979.1	XP_023400117.1
OG0010414	XP_045648920.1	XP_023400098.1
OG0010415	XP_045648883.1	XP_003407063.1
OG0010416	XP_045648884.1	XP_003406972.1
OG0010417	XP_045649601.1	XP_003407036.1
OG0010418	XP_045648855.1	XP_003407028.1
OG0010419	XP_045648848.1	XP_010585483.1
OG0010420	XP_045649599.1	XP_010585478.1
OG0010421	XP_045648818.1	XP_010585730.1
OG0010422	XP_045648780.1	XP_023400323.1
OG0010423	XP_045648778.1	XP_023400326.1
OG0010424	XP_045648762.1	XP_003407062.1
OG0010426	XP_045648738.1	XP_023400349.1
OG0010427	XP_045648733.1	XP_023400354.1
OG0010428	XP_045648731.1	XP_003407282.1
OG0010429	XP_045648711.1	XP_003407289.1
OG0010430	XP_045655770.1	XP_003415587.1
OG0010431	XP_045655771.1	XP_023410368.1
OG0010432	XP_045655787.1	XP_003415378.1
OG0010433	XP_045627850.1	XP_003415575.1
OG0010434	XP_045627884.1	XP_003415570.1
OG0010435	XP_045627895.1	XP_010593538.2
OG0010436	XP_045627876.1, XP_045661956.1	XP_023410329.1
OG0010437	XP_045638611.1	XP_023410326.1
OG0010438	XP_045638194.1	XP_023410316.1
OG0010439	XP_045638298.1	XP_003415550.1
OG0010440	XP_045638248.1	XP_010593663.1
OG0010441	XP_045638392.1	XP_003415545.1
OG0010442	XP_045638580.1	XP_003415528.1
OG0010443	XP_045628704.1	XP_003416388.1
OG0010444	XP_045655474.1	XP_010589576.1, XP_010589575.1
OG0010445	XP_045655478.1	XP_023405358.1
OG0010446	XP_045655481.1	XP_003411227.1
OG0010447	XP_045655561.1	XP_003411143.1
OG0010448	XP_045655585.1	XP_003411242.1
OG0010449	XP_045655610.1	XP_003415624.1
OG0010450	XP_045655609.1	XP_003415625.1
OG0010451	XP_045655630.1	XP_003415409.2
OG0010452	XP_045655635.1	XP_010593617.1, XP_023410441.1
OG0010453	XP_045655639.1	XP_003415615.1
OG0010454	XP_045655651.1	XP_023410439.1
OG0010455	XP_045655652.1	XP_003415610.1
OG0010456	XP_045655661.1	XP_010593676.1
OG0010457	XP_045655662.1	XP_023410421.1
OG0010458	XP_045655695.1	XP_010593598.1
OG0010459	XP_045655724.1	XP_023410387.1
OG0010460	XP_045655740.1	XP_003415393.1
OG0010461	XP_045655745.1	XP_023410379.1
OG0010462	XP_045640856.1	XP_023396427.1
OG0010463	XP_045640812.1	XP_003421689.1
OG0010464	XP_045640800.1	XP_003421645.1
OG0010465	XP_045635911.1	XP_023395428.1
OG0010466	XP_045635994.1	XP_003405650.1
OG0010467	XP_045635550.1	XP_023395449.1
OG0010468	XP_045635989.1	XP_003405299.1
OG0010469	XP_045635978.1	XP_003405314.1
OG0010470	XP_045635678.1	XP_003405315.1
OG0010471	XP_045635526.1	XP_003405666.1
OG0010472	XP_045636095.1	XP_003405321.1
OG0010473	XP_045635504.1	XP_003405335.1
OG0010474	XP_045635877.1	XP_023394562.1
OG0010475	XP_045636128.1	XP_003405341.1
OG0010476	XP_045635608.1	XP_010598001.1
OG0010477	XP_045635984.1	XP_003405345.1
OG0010478	XP_045636132.1	XP_003405681.1
OG0010479	XP_045654865.1, XP_045654864.1	XP_003417549.1
OG0010480	XP_045654827.1	XP_003417571.1
OG0010481	XP_045654823.1	XP_003417590.1
OG0010483	XP_045654793.1	XP_003417566.1
OG0010484	XP_045654756.1	XP_023412883.1
OG0010485	XP_045654711.1	XP_010596469.1
OG0010486	XP_045654693.1	XP_010596453.1
OG0010487	XP_045654563.1	XP_010596468.1
OG0010488	XP_045654658.1	XP_023414221.1
OG0010489	XP_045654653.1	XP_010593899.1
OG0010490	XP_045654648.1	XP_003415845.1
OG0010491	XP_045636077.1	XP_003405660.1
OG0010493	XP_045654572.1	XP_023412915.1
OG0010494	XP_045648160.1	XP_023404531.1
OG0010495	XP_045666818.1	XP_003412609.2
OG0010496	XP_045648550.1, XP_045648548.1	XP_023394922.1
OG0010497	XP_045635332.1	XP_023406719.1
OG0010499	XP_045649534.1	XP_023399960.1
OG0010500	XP_045648354.1	XP_023395291.1, XP_023395290.1
OG0010501	XP_045648372.1	XP_023395292.1
OG0010502	XP_045649642.1	XP_023397758.1
OG0010503	XP_045648437.1	XP_003420256.2
OG0010504	XP_045648451.1	XP_010598068.1
OG0010505	XP_045648480.1	XP_023394934.1
OG0010506	XP_045648481.1	XP_003420310.1
OG0010507	XP_045648500.1	XP_010598076.1
OG0010508	XP_045648518.1	XP_023394949.1
OG0010509	XP_045648538.1	XP_003420274.1
OG0010510	XP_045634976.1	XP_023408819.1
OG0010511	XP_045649533.1	XP_023414387.1
OG0010512	XP_045649485.1	XP_023414357.1
OG0010513	XP_045648280.1	XP_003409849.1
OG0010514	XP_045648247.1	XP_023403818.1
OG0010515	XP_045649558.1	XP_023403822.1
OG0010516	XP_045648189.1	XP_010600408.1
OG0010518	XP_045648179.1	XP_023395582.1
OG0010519	XP_045648152.1	XP_003410739.1
OG0010520	XP_045635131.1	XP_023406815.1
OG0010521	XP_045635136.1	XP_010590848.1
OG0010522	XP_045635068.1	XP_010590850.2
OG0010523	XP_045635137.1	XP_023406855.1
OG0010524	XP_045635139.1	XP_023406859.1
OG0010525	XP_045635121.1	XP_023406857.1
OG0010526	XP_045664185.1	XP_003409811.1
OG0010527	XP_045635275.1	XP_023406704.1
OG0010528	XP_045635186.1	XP_003412568.1
OG0010529	XP_045635278.1	XP_003412584.1
OG0010530	XP_045635199.1	XP_003412586.1
OG0010531	XP_045635200.1	XP_023406884.1
OG0010532	XP_045635316.1	XP_003412589.1
OG0010533	XP_045635321.1	XP_023406902.1
OG0010534	XP_045635212.1	XP_003412602.1
OG0010535	XP_045635224.1	XP_003412604.2
OG0010536	XP_045666836.1	XP_023406929.1
OG0010537	XP_045635314.1	XP_023406932.1
OG0010538	XP_045635257.1	XP_010590802.1
OG0010539	XP_045641816.1	XP_003412481.2
OG0010540	XP_045641707.1	XP_023406961.1
OG0010541	XP_045641782.1	XP_023410771.1
OG0010542	XP_045641783.1	XP_003415880.1
OG0010543	XP_045652532.1	XP_003412038.1
OG0010544	XP_045666828.1	XP_023406713.1
OG0010545	XP_045667125.1	XP_023406144.1
OG0010546	XP_045649636.1	XP_023395293.1
OG0010547	XP_045663084.1	XP_003411859.1
OG0010548	XP_045664811.1	XP_023396878.1
OG0010549	XP_045644376.1	XP_003413613.1
OG0010550	XP_045646631.1	XP_010587946.1
OG0010551	XP_045646624.1	XP_010593295.1
OG0010552	XP_045644833.1	XP_023406153.1
OG0010553	XP_045670600.1	XP_003411922.1
OG0010554	XP_045631918.1	XP_010601067.2, XP_003411851.1
OG0010555	XP_045631969.1	XP_010590217.1
OG0010556	XP_045631989.1	XP_023406347.1
OG0010557	XP_045663059.1	XP_010590329.1
OG0010558	XP_045663082.1	XP_003411950.1
OG0010559	XP_045669412.1	XP_023406225.1
OG0010560	XP_045669417.1	XP_023406351.1
OG0010561	XP_045665282.1	XP_003411959.1
OG0010562	XP_045665274.1	XP_003411961.1
OG0010563	XP_045665264.1	XP_023406242.1
OG0010564	XP_045665254.1	XP_023406252.1
OG0010565	XP_045665247.1	XP_003411967.1
OG0010566	XP_045665243.1	XP_010590267.1
OG0010567	XP_045665196.1	XP_010590278.1
OG0010568	XP_045665187.1	XP_003411975.1
OG0010569	XP_045665189.1	XP_010590282.1
OG0010570	XP_045665186.1	XP_003411886.1
OG0010571	XP_045665171.1	XP_003411985.1
OG0010572	XP_045665143.1	XP_003411894.2
OG0010573	XP_045665153.1	XP_003411991.1
OG0010574	XP_045665124.1	XP_010590310.1
OG0010575	XP_045665118.1	XP_003411997.1
OG0010576	XP_045665108.1	XP_003411902.2
OG0010577	XP_045665085.1	XP_003416107.1
OG0010578	XP_045665075.1	XP_010594147.1
OG0010579	XP_045665073.1	XP_003416113.1
OG0010580	XP_045665062.1	XP_023411032.1
OG0010581	XP_045665043.1	XP_023411041.1
OG0010583	XP_045665035.1	XP_010594169.1, XP_003416123.1
OG0010584	XP_045665016.1	XP_023411050.1
OG0010585	XP_045665020.1	XP_003416126.2
OG0010586	XP_045664930.1	XP_010599673.1
OG0010587	XP_045664893.1	XP_023412801.1
OG0010588	XP_045664877.1	XP_003417446.1
OG0010589	XP_045664751.1	XP_003420465.1
OG0010590	XP_045664842.1	XP_023395140.1
OG0010591	XP_045664839.1	XP_010598264.2
OG0010593	XP_045664821.1	XP_010598241.1
OG0010594	XP_045664789.1	XP_003420475.1
OG0010595	XP_045664787.1	XP_023395151.1
OG0010596	XP_045664786.1	XP_023395150.1
OG0010597	XP_045664766.1	XP_023395142.1
OG0010599	XP_045644299.1	XP_023408564.1
OG0010600	XP_045644277.1	XP_023408560.1
OG0010601	XP_045644260.1	XP_010591957.2
OG0010602	XP_045644265.1	XP_010591958.1
OG0010603	XP_045644228.1	XP_010591954.1
OG0010604	XP_045644224.1	XP_003413728.2
OG0010605	XP_045644205.1	XP_010591948.1
OG0010606	XP_045644204.1	XP_003413722.1
OG0010607	XP_045657402.1, XP_045657403.1	XP_023403260.1
OG0010608	XP_045657291.1	XP_023403294.1
OG0010609	XP_045657389.1	XP_023403270.1
OG0010610	XP_045657377.1	XP_010587902.1
OG0010611	XP_045657374.1	XP_003409659.2
OG0010612	XP_045657373.1	XP_003409476.1
OG0010613	XP_045657363.1	XP_010587907.1
OG0010614	XP_045657287.1	XP_003409667.1
OG0010615	XP_045657348.1	XP_010587915.1
OG0010616	XP_045657337.1, XP_045657339.1, XP_045657336.1	XP_023403285.1
OG0010617	XP_045669531.1	XP_003422000.1
OG0010618	XP_045632187.1	XP_003422006.1
OG0010619	XP_045632217.1	XP_023396801.1
OG0010620	XP_045633085.1	XP_003409547.1
OG0010621	XP_045633102.1	XP_003409549.1
OG0010622	XP_045646582.1	XP_010587776.1
OG0010623	XP_045646578.1	XP_003409541.2
OG0010624	XP_045646576.1	XP_003409539.2
OG0010625	XP_045646467.1	XP_023403073.1
OG0010626	XP_045646463.1	XP_010587727.1
OG0010627	XP_045646606.1	XP_023403317.1
OG0010627	XP_045646609.1	XP_023403072.1
OG0010628	XP_045646605.1	XP_010587944.1
OG0010629	XP_045657448.1	XP_003409635.1
OG0010630	XP_045657459.1	XP_003409627.1
OG0010632	XP_045642634.1	XP_003421376.1
OG0010633	XP_045642851.1, XP_045642845.1, XP_045642848.1, XP_045642849.1, XP_045642844.1	XP_010599942.1, XP_010590583.1, XP_010600449.1, XP_010590579.1
OG0010634	XP_045648151.1	XP_010585723.1
OG0010635	XP_045649549.1	XP_023399973.1
OG0010636	XP_045644453.1	XP_003407153.1
OG0010637	XP_045644454.1	XP_023399975.1
OG0010638	XP_045644488.1	XP_003406934.1
OG0010639	XP_045649470.1	XP_003407334.1
OG0010640	XP_045649463.1	XP_023400401.1
OG0010641	XP_045649464.1	XP_003406942.1
OG0010642	XP_045649447.1	XP_003406959.1
OG0010643	XP_045648145.1	XP_003407257.1
OG0010644	XP_045649413.1	XP_003407056.2
OG0010645	XP_045649415.1	XP_003407055.2
OG0010646	XP_045648144.1	XP_023400427.1
OG0010647	XP_045649402.1	XP_023400279.1
OG0010648	XP_045649380.1	XP_003407243.1
OG0010649	XP_045649379.1	XP_003407048.1
OG0010650	XP_045649324.1	XP_023400423.1
OG0010651	XP_045626799.1	XP_003423108.1
OG0010652	XP_045626614.1	XP_003423280.1
OG0010653	XP_045664738.1	XP_010590420.1
OG0010654	XP_045664450.1	XP_003412324.1
OG0010655	XP_045664455.1	XP_003412169.2
OG0010656	XP_045664462.1	XP_010590434.1
OG0010657	XP_045664482.1	XP_023406510.1
OG0010658	XP_045664638.1	XP_003412339.2
OG0010659	XP_045664499.1	XP_003412179.1
OG0010660	XP_045664506.1	XP_003412345.1
OG0010661	XP_045664511.1	XP_023406528.1
OG0010662	XP_045642660.1	XP_003421381.1
OG0010663	XP_045642646.1	XP_023396322.1
OG0010664	XP_045642998.1	XP_003421378.1
OG0010665	XP_045642585.1	XP_010590372.1
OG0010666	XP_045642499.1	XP_003412151.1
OG0010667	XP_045664727.1	XP_010590413.1
OG0010668	XP_045626750.1	XP_023407175.1
OG0010669	XP_045626751.1	XP_023397354.1
OG0010670	XP_045626645.1	XP_023397355.1
OG0010672	XP_045631603.1	XP_023415499.1
OG0010673	XP_045631608.1	XP_003419582.1
OG0010674	XP_045631571.1	XP_023415502.1
OG0010675	XP_045631704.1	XP_023415505.1
OG0010676	XP_045631711.1	XP_010597310.1
OG0010677	XP_045631746.1	XP_023415322.1
OG0010678	XP_045631808.1	XP_010597319.1
OG0010679	XP_045631856.1	XP_003419624.1
OG0010680	XP_045631888.1	XP_003419625.1
OG0010681	XP_045631695.1	XP_003419631.1
OG0010682	XP_045631696.1	XP_003419630.1
OG0010683	XP_045631691.1	XP_023415349.1
OG0010684	XP_045631634.1	XP_010597339.1
OG0010686	XP_045631420.1	XP_010597465.1
OG0010687	XP_045631507.1	XP_023415368.1
OG0010688	XP_045631478.1	XP_003419641.1
OG0010689	XP_045631558.1	XP_003419645.1
OG0010690	XP_045631568.1	XP_023415385.1
OG0010691	XP_045631444.1	XP_023415393.1
OG0010692	XP_045631565.1	XP_023415522.1
OG0010693	XP_045631727.1	XP_023415417.1
OG0010694	XP_045631751.1	XP_023415422.1
OG0010695	XP_045631787.1	XP_023415428.1
OG0010696	XP_045649698.1	XP_003419513.1
OG0010697	XP_045649699.1	XP_010597408.1
OG0010698	XP_045649722.1, XP_045649721.1, XP_045649720.1	XP_023415531.1
OG0010699	XP_045649718.1	XP_003419519.2
OG0010700	XP_045649724.1	XP_003419520.1
OG0010701	XP_045649726.1	XP_003419694.1
OG0010702	XP_045649732.1	XP_003419525.3
OG0010703	XP_045649745.1	XP_023415536.1
OG0010704	XP_045642782.1	XP_023415541.1
OG0010705	XP_045642789.1	XP_010597417.1
OG0010706	XP_045642489.1	XP_023415540.1
OG0010707	XP_045642772.1	XP_010597421.1
OG0010708	XP_045642752.1	XP_023415542.1
OG0010709	XP_045643063.1	XP_023415468.1
OG0010710	XP_045642746.1	XP_003419546.3
OG0010711	XP_045631614.1, XP_045631616.1, XP_045631617.1, XP_045631615.1	XP_023415550.1
OG0010712	XP_045638806.1	XP_003405907.2
OG0010713	XP_045654887.1	XP_003417555.1
OG0010714	XP_045654894.1	XP_003410491.1
OG0010715	XP_045654890.1	XP_023404471.1
OG0010716	XP_045654922.1	XP_023404455.1
OG0010717	XP_045654930.1	XP_003410486.2
OG0010718	XP_045654940.1	XP_010588854.1
OG0010719	XP_045654963.1	XP_010588845.1
OG0010720	XP_045654596.1	XP_003410475.1
OG0010721	XP_045654998.1	XP_023404401.1
OG0010722	XP_045652673.1	XP_003416743.1
OG0010723	XP_045633661.1	XP_003416755.1
OG0010724	XP_045633674.1	XP_003416754.1
OG0010725	XP_045633652.1	XP_023411856.1, XP_010594714.1
OG0010726	XP_045660104.1	XP_023411859.1
OG0010727	XP_045660083.1	XP_023411860.1
OG0010728	XP_045660055.1	XP_023411846.1
OG0010729	XP_045660054.1	XP_010594703.1
OG0010730	XP_045660052.1	XP_023411845.1
OG0010731	XP_045660028.1	XP_010594695.1
OG0010732	XP_045638795.1	XP_003405906.1
OG0010733	XP_045639236.1	XP_023398835.1
OG0010734	XP_045638211.1	XP_010584632.1
OG0010735	XP_045637901.1	XP_023398723.1
OG0010736	XP_045637722.1	XP_003405890.2
OG0010737	XP_045668431.1	XP_023403832.1
OG0010738	XP_045634711.1	XP_023408018.1
OG0010739	XP_045634467.1	XP_003413350.1
OG0010740	XP_045630572.1	XP_023407651.1
OG0010741	XP_045632704.1	XP_010599361.1, XP_003421725.1
OG0010742	XP_045632702.1	XP_010599336.1
OG0010743	XP_045634308.1	XP_003413347.1, XP_010591779.1
OG0010744	XP_045656148.1	XP_023397555.1
OG0010745	XP_045668404.1	XP_003409771.1
OG0010746	XP_045668372.1	XP_023403829.1
OG0010747	XP_045668375.1	XP_003409773.1
OG0010748	XP_045668313.1	XP_003409776.1
OG0010749	XP_045668365.1	XP_010588236.2
OG0010750	XP_045668366.1	XP_003409787.1
OG0010751	XP_045668432.1	XP_023403640.1
OG0010752	XP_045668418.1	XP_010588264.2
OG0010753	XP_045664148.1	XP_023403839.1
OG0010754	XP_045664140.1	XP_010588469.1
OG0010755	XP_045664087.1	XP_003409823.2
OG0010756	XP_045664084.1	XP_023403840.1
OG0010757	XP_045664057.1	XP_023403841.1
OG0010758	XP_045664021.1	XP_003409841.1
OG0010759	XP_045664015.1	XP_003409845.1
OG0010760	XP_045664016.1	XP_003409844.1
OG0010761	XP_045663470.1	XP_003410082.1
OG0010762	XP_045663438.1	XP_023403332.1
OG0010763	XP_045663411.1	XP_003409875.2
OG0010764	XP_045663326.1	XP_003409884.2
OG0010765	XP_045663314.1	XP_003410100.1
OG0010766	XP_045663319.1	XP_003409885.2
OG0010767	XP_045663310.1	XP_010588044.1
OG0010768	XP_045663305.1	XP_003409888.1
OG0010769	XP_045663292.1	XP_023403872.1
OG0010770	XP_045663286.1	XP_003409893.1
OG0010771	XP_045663247.1	XP_003410111.1
OG0010772	XP_045663225.1	XP_010588063.1
OG0010773	XP_045663205.1	XP_003410123.1
OG0010774	XP_045663191.1	XP_003409911.1
OG0010775	XP_045663193.1	XP_010588069.1
OG0010776	XP_045663173.1	XP_003409913.1
OG0010777	XP_045663164.1	XP_003410135.1
OG0010778	XP_045663155.1	XP_023403431.1
OG0010780	XP_045663106.1	XP_010588096.1
OG0010781	XP_045663110.1	XP_003409924.1
OG0010782	XP_045634687.1	XP_023403882.1
OG0010783	XP_045634498.1	XP_003409716.1
OG0010784	XP_045634735.1	XP_003409929.1
OG0010785	XP_045634518.1	XP_023403884.1
OG0010786	XP_045634475.1	XP_010588136.1
OG0010787	XP_045634790.1	XP_023403539.1
OG0010788	XP_045634656.1	XP_003409734.1
OG0010789	XP_045634299.1	XP_003409942.3
OG0010790	XP_045634816.1	XP_010588161.1
OG0010791	XP_045634502.1	XP_010588170.1
OG0010792	XP_045634371.1	XP_010588171.1
OG0010793	XP_045634508.1	XP_023403571.1
OG0010794	XP_045634625.1	XP_010588182.1
OG0010795	XP_045634616.1	XP_023403894.1
OG0010796	XP_045634681.1	XP_023407949.1
OG0010797	XP_045634615.1	XP_003413561.1
OG0010798	XP_045634516.1, XP_045634515.1, XP_045634513.1	XP_003413570.1, XP_010591505.1
OG0010799	XP_045634581.1	XP_023407961.1
OG0010800	XP_045634688.1	XP_003413294.1
OG0010801	XP_045634368.1	XP_010591752.1
OG0010802	XP_045634503.1	XP_010591753.1
OG0010803	XP_045634374.1	XP_023407973.1
OG0010804	XP_045634348.1	XP_010591755.1
OG0010805	XP_045634479.1	XP_010591527.1
OG0010806	XP_045634653.1	XP_010591761.1
OG0010807	XP_045634598.1, XP_045634597.1	XP_010591530.1
OG0010808	XP_045634411.1	XP_003413069.1
OG0010809	XP_045634640.1	XP_003413313.1
OG0010810	XP_045634707.1	XP_003413076.1
OG0010811	XP_045634618.1	XP_010591769.1
OG0010812	XP_045634693.1	XP_003413079.1, XP_010591535.1
OG0010813	XP_045634563.1	XP_010591533.1
OG0010814	XP_045634619.1	XP_010591542.1
OG0010815	XP_045634403.1	XP_003413085.1
OG0010816	XP_045634570.1	XP_010591544.1
OG0010817	XP_045634560.1	XP_023408035.1
OG0010818	XP_045667956.1	XP_003413098.2
OG0010819	XP_045667973.1	XP_023407645.1
OG0010820	XP_045630541.1	XP_023408108.1
OG0010821	XP_045630455.1	XP_010591598.1
OG0010822	XP_045630495.1	XP_003413128.1
OG0010823	XP_045630505.1	XP_023408163.1
OG0010824	XP_045630561.1	XP_023408166.1
OG0010825	XP_045630597.1	XP_010591643.1
OG0010826	XP_045630306.1	XP_023407663.1
