Orthogroup	Ursus_americanus	Homo_sapiens
OG0004384	XP_045654818.1	XP_011530277.1
OG0004385	XP_045654647.1	NP_060101.3
OG0004386	XP_045648525.1	NP_005980.1
OG0004387	XP_045648477.1, XP_045648478.1, XP_045648479.1	XP_005250053.1, NP_001008749.2
OG0004388	XP_045648182.1	NP_001350339.1, NP_001350338.1, NP_001337882.1, NP_071903.2
OG0004389	XP_045635243.1	NP_659441.4, XP_006716361.1
OG0004390	XP_045669397.1	NP_068747.1
OG0004391	XP_045665222.1	NP_068707.1
OG0004392	XP_045665116.1	NP_001316043.1
OG0004393	XP_045665055.1	NP_001381834.1, XP_011531155.1, NP_996826.3
OG0004394	XP_045664956.1	NP_001269685.1, NP_001269684.1, NP_001317371.1, NP_001317372.1, NP_001317373.1
OG0004395	XP_045664953.1	NP_001306014.1, XP_016858672.1, NP_001306016.1, NP_997646.1, NP_001306021.1, NP_001306023.1, NP_001306025.1, NP_001306022.1
OG0004396	XP_045664837.1	NP_001291455.1, XP_016859781.1, NP_057702.1
OG0004397	XP_045644330.1	XP_016858661.1, NP_004254.2
OG0004398	XP_045657424.1, XP_045657423.1	NP_073747.1, NP_001306875.1, NP_001306876.1, NP_001350620.1, NP_001350619.1
OG0004399	XP_045658238.1	NP_068566.2
OG0004400	XP_045633104.1	NP_001315603.1
OG0004401	XP_045633109.1	NP_064590.2, XP_011508084.1
OG0004402	XP_045633086.1	NP_001287969.1, NP_078855.2, XP_047286402.1, NP_001287970.1, NP_001287968.1, NP_001287971.1
OG0004403	XP_045646546.1, XP_045646547.1, XP_045646549.1, XP_045646548.1	XP_016857266.1
OG0004404	XP_045642814.1, XP_045642821.1, XP_045642817.1	NP_001335152.1
OG0004405	XP_045644490.1	NP_001155306.3, XP_011513354.1
OG0004406	XP_045649430.1, XP_045649429.1	NP_002282.2
OG0004407	XP_045649375.1	NP_001154481.1, XP_047276868.1, NP_114111.2, NP_001154482.1, NP_001154484.1, NP_001154485.1, NP_001154483.1
OG0004408	XP_045626770.1, XP_045626769.1	NP_057648.2
OG0004409	XP_045664467.1, XP_045664466.1	NP_938195.1
OG0004410	XP_045642581.1	NP_001317174.2, NP_001121697.2, XP_011518768.1, NP_689477.3
OG0004411	XP_045642578.1	NP_001289418.1, NP_001601.1, NP_001343945.1
OG0004412	XP_045626735.1	XP_016873071.1
OG0004413	XP_045631846.1	NP_004914.2, XP_011543704.1, NP_001034745.1
OG0004414	XP_045631778.1	NP_001128247.1
OG0004415	XP_045631460.1	NP_001092140.1, NP_722541.1, NP_001092141.1
OG0004416	XP_045631796.1	NP_000923.1
OG0004417	XP_045654981.1	NP_065070.1
OG0004418	XP_045660026.1	NP_006764.3
OG0004419	XP_045638828.1	NP_001341129.1, NP_001269727.1, NP_056176.2, NP_001341128.1, NP_001365036.1
OG0004420	XP_045638370.1	NP_055610.1
OG0004421	XP_045638106.1	NP_001182614.1, NP_919298.1, XP_024308467.1
OG0004422	XP_045668344.1	XP_047303396.1
OG0004423	XP_045668392.1, XP_045668395.1, XP_045668393.1, XP_045668390.1, XP_045668391.1	NP_997218.2, XP_047303545.1, NP_001357153.1
OG0004424	XP_045668241.1	XP_047305215.1, NP_055482.2, NP_001271319.1, NP_001271320.1, NP_001121693.1, NP_001121692.1, NP_001121691.1
OG0004425	XP_045664047.1	XP_047304016.1, NP_001128123.1
OG0004426	XP_045663509.1, XP_045663508.1	XP_011531650.1, NP_620160.1
OG0004427	XP_045663219.1	NP_001139786.1
OG0004428	XP_045663195.1, XP_045663194.1	NP_001309185.1, NP_001374796.1, NP_001309182.1, NP_001374795.1, NP_055921.2, NP_001374798.1
OG0004429	XP_045663186.1	NP_001230854.1, NP_004626.1, XP_047304839.1, NP_001230855.1
OG0004430	XP_045634729.1	XP_047304392.1
OG0004431	XP_045634834.1	NP_036367.2
OG0004432	XP_045634318.1	NP_001139194.1
OG0004433	XP_045634589.1	NP_955476.1, XP_011525958.1, NP_009194.2, NP_001317398.1, NP_955474.1
OG0004434	XP_045634694.1	NP_612451.1, NP_001129675.1
OG0004435	XP_045634315.1	NP_001073890.2
OG0004436	XP_045634544.1	NP_775754.2, XP_011525994.1
OG0004437	XP_045634785.1	NP_001366220.1, NP_490597.1, XP_047294496.1, NP_055114.1, NP_001366221.1
OG0004438	XP_045630522.1	XP_005259970.1, NP_000519.2
OG0004439	XP_045630511.1	NP_001366477.1
OG0004440	XP_045630225.1	NP_001255213.1
OG0004441	XP_045630405.1	NP_005959.2, XP_005272535.1, NP_001284347.1, NP_112480.2
OG0004442	XP_045632698.1, XP_045632690.1	NP_004549.1, XP_047294846.1
OG0004443	XP_045646766.1	XP_016874081.1, NP_001230705.1, NP_001350533.1, NP_001230706.1, NP_055494.2
OG0004444	XP_045655848.1	NP_005080.1, XP_011543891.3
OG0004445	XP_045671595.1, XP_045671596.1, XP_045671594.1, XP_045671597.1	NP_001014811.1
OG0004446	XP_045671545.1	NP_775827.2
OG0004447	XP_045672104.1	XP_011543191.1, NP_001092108.1
OG0004448	XP_045638728.1	NP_001558.3, XP_005274036.1
OG0004449	XP_045638976.1, XP_045638975.1	NP_001014794.1
OG0004450	XP_045652551.1	NP_001339590.1, XP_024304295.1
OG0004451	XP_045664537.1	NP_002224.1
OG0004453	XP_045666957.1	NP_001333125.1, NP_001333126.1, NP_543008.3, NP_001333124.1, NP_001333123.1, XP_047286230.1
OG0004454	XP_045652720.1, XP_045652721.1	NP_001121775.1
OG0004455	XP_045667067.1	XP_011533617.1, NP_001341003.1, NP_001341005.1, NP_004285.2, NP_001341002.1
OG0004456	XP_045666980.1	NP_001035982.1, NP_001245298.1, XP_024305190.1, NP_001245295.1, NP_001245296.1, NP_001245297.1
OG0004457	XP_045667086.1	NP_982354.1, XP_016876108.1
OG0004458	XP_045666896.1	NP_036290.1, XP_005266393.1
OG0004459	XP_045654343.1, XP_045654339.1	NP_001410399.1
OG0004460	XP_045654268.1	XP_047303710.1
OG0004461	XP_045654187.1	NP_004247.2
OG0004462	XP_045647803.1	XP_047304034.1, NP_001335947.1, NP_001335953.1, NP_001335954.1, NP_001335952.1, NP_001335951.1, NP_835231.1, NP_001335949.1, NP_001335950.1
OG0004463	XP_045647826.1	NP_006210.1
OG0004464	XP_045647834.1	NP_001307439.1
OG0004465	XP_045668762.1	NP_001365214.1, XP_011510675.1
OG0004466	XP_045668494.1	XP_011511010.1, NP_001371989.1
OG0004467	XP_045666895.1	NP_076404.3
OG0004468	XP_045668095.1	NP_001124432.1, XP_005247295.1, NP_055811.2, NP_001336180.1
OG0004469	XP_045627490.1	NP_060567.1
OG0004470	XP_045632763.1	NP_612140.1, XP_047295845.1
OG0004471	XP_045665694.1, XP_045665704.1	NP_001166216.1
OG0004472	XP_045665417.1	NP_689413.1, NP_055241.1
OG0004473	XP_045666388.1	NP_001152967.1
OG0004474	XP_045666265.1	NP_036541.2
OG0004475	XP_045664043.1	NP_955447.1, NP_055763.1, NP_001254513.1
OG0004476	XP_045663394.1	NP_001288130.1
OG0004477	XP_045663067.1	NP_110442.1
OG0004478	XP_045666544.1	NP_542141.1, NP_001306093.1
OG0004480	XP_045660468.1	NP_001380953.1
OG0004481	XP_045664372.1	NP_954639.1, NP_954640.1, NP_001242905.1, NP_954638.1, NP_064567.2
OG0004482	XP_045652873.1, XP_045652874.1	NP_003297.1, NP_057263.1
OG0004483	XP_045653025.1	NP_006637.2
OG0004484	XP_045653109.1, XP_045653108.1, XP_045653110.1	NP_060921.3, XP_047286439.1
OG0004485	XP_045667142.1	NP_001243042.1
OG0004486	XP_045631285.1	NP_001116251.1
OG0004487	XP_045631281.1	NP_849143.1
OG0004488	XP_045650120.1	XP_011509053.1, NP_689740.2
OG0004489	XP_045650064.1	NP_996778.1, NP_001333049.2, NP_001333050.2, NP_001381135.1, NP_001333051.1, XP_016859572.1, NP_001381136.1
OG0004490	XP_045650146.1	NP_001269892.1, XP_047300866.1, NP_001269891.1, NP_060880.3
OG0004492	XP_045651808.1	NP_055623.1, NP_001269913.1, NP_001269912.1, XP_011510535.1
OG0004493	XP_045671055.1	NP_001244923.1, NP_001317968.1, XP_011528441.1, NP_073564.3, NP_892029.2
OG0004494	XP_045671648.1	NP_001158187.1
OG0004495	XP_045671620.1	XP_005266211.1
OG0004496	XP_045634635.1	NP_001507.2, NP_001258795.1, NP_001258796.1, NP_001258797.1, XP_016874717.1
OG0004497	XP_045633937.1, XP_045633928.1	NP_003668.2
OG0004498	XP_045633673.1	NP_110392.1
OG0004499	XP_045633245.1	NP_001131031.1, NP_057321.2, NP_001317418.1
OG0004500	XP_045647455.1	NP_001400563.1, NP_001908.3, XP_011536306.1, NP_001400564.1
OG0004501	XP_045647329.1	NP_001269670.1, NP_001269671.1, NP_001269669.1, NP_001269667.1, NP_001269668.1, NP_110385.1
OG0004502	XP_045647357.1	NP_062817.2, NP_001157973.1, XP_006724344.3
OG0004503	XP_045658478.1	NP_998885.1, NP_001288268.1
OG0004504	XP_045658475.1, XP_045658474.1, XP_045658473.1	NP_068735.1, XP_024308037.1
OG0004505	XP_045658494.1, XP_045668150.1	NP_001342176.1
OG0004506	XP_045658321.1, XP_045658322.1	NP_000226.2, XP_024303791.1
OG0004507	XP_045632290.1	XP_047284214.1
OG0004508	XP_045637235.1	XP_011519265.1, NP_001096124.1
OG0004510	XP_045631408.1	NP_116031.1, NP_110402.2
OG0004511	XP_045630475.1	NP_001123619.1, NP_001123620.1, NP_001123618.1, NP_115734.1
OG0004512	XP_045637130.1	NP_065107.1, NP_001291740.1, NP_001333084.1, NP_001333082.1
OG0004513	XP_045637271.1	NP_964013.1, NP_001128689.1, NP_008923.1
OG0004514	XP_045637159.1	NP_922945.1, NP_922940.1, NP_922939.1, XP_047285315.1, NP_922938.1, NP_072092.2, NP_922941.1
OG0004515	XP_045667833.1	NP_004973.1
OG0004516	XP_045667856.1	XP_047284782.1, NP_004976.2, NP_001356716.1, NP_001356715.1, NP_203524.1
OG0004517	XP_045668821.1	NP_001139200.1
OG0004518	XP_045657131.1	NP_001254523.1, NP_001254524.1, XP_016874718.1
OG0004519	XP_045657118.1	NP_060292.3
OG0004520	XP_045656809.1	NP_001124440.1, NP_001276930.1, XP_011536470.1, NP_001276931.1, NP_056296.1, NP_001276933.1, NP_001124439.1
OG0004521	XP_045665865.1	NP_114412.2
OG0004522	XP_045666009.1	NP_000863.1, NP_062874.1, NP_062873.1
OG0004523	XP_045665904.1	XP_006717778.1
OG0004524	XP_045640910.1, XP_045640901.1	NP_068378.2, XP_016871983.1
OG0004525	XP_045640614.1	NP_001243548.2
OG0004526	XP_045640712.1, XP_045640721.1	XP_005270273.1, NP_115587.6
OG0004527	XP_045658838.1	NP_003981.3
OG0004528	XP_045659023.1	NP_001311062.1
OG0004529	XP_045665469.1	NP_001034851.1, XP_005252751.1
OG0004530	XP_045645105.1	NP_001336361.1, NP_149096.2, XP_011515922.1
OG0004531	XP_045666156.1	NP_004761.2, XP_016869471.1
OG0004532	XP_045666133.1	NP_001378923.1, XP_047277162.1
OG0004533	XP_045666101.1	NP_001157857.1, NP_001157856.1, NP_055208.2, NP_001157853.1, NP_001157852.1, NP_001157854.1
OG0004534	XP_045662008.1	NP_001335118.1, NP_071416.2, NP_690050.1, NP_690049.1, XP_047278041.1
OG0004535	XP_045628345.1	NP_061118.1
OG0004536	XP_045671952.1	NP_733775.1, NP_733776.1, NP_001207411.1
OG0004537	XP_045626829.1	NP_060633.1
OG0004538	XP_045668083.1	NP_001020419.1, NP_001317215.1
OG0004539	XP_045666773.1	NP_919248.1, XP_047288402.1
OG0004540	XP_045651253.1	NP_001154835.1, NP_036560.1
OG0004541	XP_045651137.1	XP_047288839.1, NP_001308850.1, NP_001308849.1, NP_065180.1, NP_001308851.1, NP_001308852.1
OG0004542	XP_045651096.1, XP_045651095.1	NP_695003.1
OG0004543	XP_045641502.1	NP_001035282.1, NP_060303.2, NP_001307675.1
OG0004544	XP_045669510.1	NP_001339443.1
OG0004545	XP_045669505.1	NP_002231.1
OG0004546	XP_045669451.1, XP_045669447.1, XP_045669452.1, XP_045669450.1, XP_045669448.1, XP_045669449.1	NP_001128571.1
OG0004547	XP_045632919.1	NP_001139588.1, NP_001340872.1, NP_055966.2, XP_047296663.1, NP_001397680.1, NP_001340871.1
OG0004548	XP_045655027.1, XP_045655029.1, XP_045655028.1	NP_001358324.1
OG0004549	XP_045655109.1	XP_011530535.1, NP_076995.1, NP_001124193.1
OG0004550	XP_045655193.1	XP_011530586.1, NP_079488.2
OG0004551	XP_045648442.1	NP_660287.1
OG0004552	XP_045648322.1	NP_001128137.1
OG0004554	XP_045647555.1	NP_001035147.1, NP_001035149.1, NP_001238758.1, NP_000573.1, NP_001238759.1
OG0004555	XP_045646640.1	NP_001317656.1
OG0004556	XP_045641621.1	NP_001355095.1, NP_001355097.1, NP_001355096.1, NP_001355094.1
OG0004557	XP_045641347.1	NP_001035998.1, NP_116167.3, NP_001248758.1, NP_694822.2, XP_005247895.1
OG0004558	XP_045641326.1	NP_001841.2, NP_065084.2
OG0004559	XP_045641264.1	NP_000977.1
OG0004560	XP_045641177.1	NP_001008274.1
OG0004561	XP_045641215.1	XP_011510664.1, NP_001269486.1, NP_001269485.1, NP_001357173.1, NP_009003.1, NP_001269487.1, NP_001269488.1
OG0004562	XP_045663974.1, XP_045663976.1	XP_016865599.1, XP_024301977.1, NP_001338232.1
OG0004563	XP_045632529.1	NP_001007226.1, NP_001278801.1, NP_001278802.1, NP_001278803.1, NP_001278804.1, XP_016861046.1, NP_001278798.1, NP_006539.3
OG0004564	XP_045644606.1	XP_024309484.1, NP_073600.3, NP_001128567.1
OG0004565	XP_045667487.1	NP_001026883.1, XP_047275205.1
OG0004566	XP_045656582.1, XP_045656583.1	NP_003438.1, NP_001363422.1, NP_001363421.1, NP_001363420.1, NP_001363423.1, XP_016866750.1
OG0004567	XP_045667646.1	NP_898861.1, XP_047275350.1, NP_001258598.1, NP_001258597.1, NP_115498.2
OG0004568	XP_045656337.1, XP_045656335.1, XP_045656336.1	NP_001723.2
OG0004570	XP_045656574.1	XP_047275550.1, NP_001156863.1, NP_001355053.1
OG0004571	XP_045656594.1, XP_045656593.1, XP_045656588.1, XP_045656589.1, XP_045656586.1, XP_045656592.1, XP_045656591.1, XP_045656585.1, XP_045656590.1, XP_045656587.1, XP_045656595.1, XP_045656596.1	NP_001128687.1
OG0004572	XP_045636281.1, XP_045636291.1	XP_054185458.1, NP_065726.1
OG0004573	XP_045662140.1	XP_016858809.1
OG0004574	XP_045662217.1	NP_061854.1, NP_001258510.1
OG0004575	XP_045662660.1	NP_061720.2, XP_011509790.1
OG0004576	XP_045662388.1, XP_045662385.1, XP_045662386.1	NP_001308476.1
OG0004577	XP_045662446.1	NP_631902.2, XP_024308464.1, NP_001276922.1, NP_001120863.1
OG0004578	XP_045662551.1	XP_011509026.1
OG0004579	XP_045662602.1	NP_524144.1
OG0004580	XP_045633550.1	NP_001070659.1, XP_011509045.1, NP_001308879.1, NP_733800.1, NP_001070662.1
OG0004581	XP_045633498.1	NP_001353219.1
OG0004582	XP_045633577.1	NP_001364428.1
OG0004583	XP_045633611.1	XP_024308905.1, NP_001273352.1
OG0004584	XP_045633511.1, XP_045633510.1	NP_001008910.1
OG0004585	XP_045631262.1	NP_477513.2
OG0004586	XP_045643847.1	XP_006711460.1, NP_060243.2, NP_001129662.1, NP_001269807.1
OG0004587	XP_045643482.1	NP_002587.2, NP_997667.1, NP_997668.1, XP_047278158.1
OG0004588	XP_045665612.1	XP_006711367.3, NP_001310991.1
OG0004589	XP_045665653.1	XP_011507889.1, NP_001341911.1, NP_001014796.1, NP_006173.2, NP_001341912.1
OG0004590	XP_045665531.1	NP_848645.3
OG0004591	XP_045660197.1	NP_689491.1, NP_001335187.1
OG0004592	XP_045644906.1, XP_045644924.1	NP_001007525.1, NP_036283.2, NP_001007524.1
OG0004593	XP_045669625.1	NP_001171607.1, NP_001129037.1, NP_036212.3, NP_001171606.1
OG0004594	XP_045669573.1	NP_001135861.1, NP_001166143.1
OG0004595	XP_045634868.1	NP_001351743.1
OG0004596	XP_045661044.1	NP_001269103.1, NP_006791.2
OG0004597	XP_045661036.1, XP_045661035.1	NP_009151.1
OG0004598	XP_045633938.1, XP_045646637.1	NP_060830.2
OG0004599	XP_045649804.1	XP_047298728.1, NP_004645.2
OG0004599	XP_045660013.1	NP_001397677.1
OG0004600	XP_045646403.1	NP_061929.2
OG0004601	XP_045646829.1	NP_005220.2, NP_001107595.1
OG0004602	XP_045648115.1	NP_689637.3
OG0004603	XP_045644739.1	NP_858058.1
OG0004604	XP_045659571.1, XP_045659570.1	NP_001373117.1
OG0004605	XP_045660955.1	NP_775765.1, NP_001162625.1
OG0004606	XP_045644385.1	XP_011529330.1
OG0004607	XP_045644639.1	NP_001269804.1, NP_001365191.1, NP_001365192.1, NP_001365193.1, NP_001365190.1, NP_003060.2, NP_001269803.1
OG0004608	XP_045649780.1	NP_004199.1, NP_001124319.1
OG0004609	XP_045661077.1	XP_005262470.1, NP_001165347.1, NP_001165350.1, NP_001165348.1, NP_001165349.1, NP_005360.3, NP_001093325.1
OG0004610	XP_045658378.1	NP_005384.2, NP_001156729.1
OG0004612	XP_045667172.1	NP_060608.1, NP_001127887.1
OG0004615	XP_045638057.1	NP_940959.1, XP_047300205.1
OG0004625	XP_045637110.1	XP_047285457.1, NP_000543.3
OG0004626	XP_045639985.1	XP_047289631.1, NP_001374068.1
OG0004627	XP_045629342.1	NP_057345.2
OG0004628	XP_045626812.1, XP_045626821.1	XP_011520159.2
OG0004629	XP_045660941.1, XP_045660940.1	NP_000631.1
OG0004630	XP_045667348.1	NP_002588.3, NP_072098.1
OG0004631	XP_045664218.1	XP_011541571.1, NP_005237.2, NP_001294957.1
OG0004632	XP_045668455.1	NP_787058.5, NP_001193854.2
OG0004633	XP_045641074.1, XP_045641075.1	NP_005182.1
OG0004634	XP_045634335.1	NP_000307.1, NP_001171673.1, XP_011532269.1
OG0004635	XP_045670387.1	NP_000506.2, NP_072101.1, NP_072051.1, XP_011522646.1, NP_066271.1, NP_001308.1
OG0004636	XP_045644742.1	NP_003245.1
OG0004637	XP_045653277.1	XP_011522118.1, NP_000171.1
OG0004638	XP_045649295.1	NP_001335874.1
OG0004639	XP_045637303.1	NP_001369643.1, NP_000607.1
OG0004640	XP_045665378.1	NP_005530.3
OG0004641	XP_045647624.1	NP_004153.2
OG0004642	XP_045642309.1	NP_000474.2
OG0004644	XP_045651515.1, XP_045656262.1	NP_001230890.1, XP_054186265.1, NP_001287719.1
OG0004645	XP_045655682.1	XP_047287684.1, NP_001040.1
OG0004646	XP_045655318.1	NP_004178.2
OG0004647	XP_045651482.1	NP_001070984.1
OG0004649	XP_045662034.1	NP_000871.1, XP_011515824.1
OG0004650	XP_045647174.1, XP_045647173.1, XP_045647172.1	NP_001008697.1
OG0004651	XP_045667330.1	NP_066956.1, XP_047283052.1
OG0004652	XP_045646494.1	NP_065821.1, XP_005245422.1
OG0004653	XP_045629429.1, XP_045629428.1	NP_001036.1
OG0004654	XP_045666816.1	NP_061131.1, NP_001075020.1
OG0004655	XP_045641701.1	NP_000119.1, XP_005262878.1, NP_001341733.1
OG0004656	XP_045659470.1	NP_055917.1, XP_006710626.1, NP_001278523.1, NP_001278522.1
OG0004657	XP_045662668.1	NP_001165975.1
OG0004658	XP_045652320.1	NP_001816.2, NP_001093205.1, NP_001093206.1
OG0004659	XP_045640408.1	NP_001306125.1, NP_001306126.1, NP_001306127.1, NP_002955.2, NP_001306130.1
OG0004660	XP_045631157.1	NP_036559.1, XP_011525004.1, NP_001070960.1, NP_001070959.1
OG0004661	XP_045659626.1	NP_001350675.1, XP_016870657.1, NP_835258.1, NP_055379.1
OG0004662	XP_045658384.1	NP_001191455.1
OG0004663	XP_045638429.1	NP_001041664.1, NP_001368795.1, NP_001260.1, NP_001368794.1, NP_001041660.1, NP_001041659.1
OG0004664	XP_045628112.1	NP_000970.1
OG0004665	XP_045660195.1	NP_001073894.1, NP_001121160.1
OG0004666	XP_045662476.1	NP_001358321.1
OG0004667	XP_045650486.1	XP_005268522.1
OG0004668	XP_045641257.1	NP_113607.1, NP_001005474.1
OG0004669	XP_045662675.1	NP_001273059.1, NP_001288.3, NP_001129111.1
OG0004670	XP_045659790.1	NP_955456.1
OG0004671	XP_045651511.1, XP_045651509.1, XP_045651510.1, XP_045651508.1	NP_000535.3
OG0004672	XP_045651811.1	NP_001258906.1
OG0004673	XP_045631907.1	XP_047301566.1, NP_003174.3
OG0004674	XP_045641986.1	NP_066925.1, NP_001159575.1
OG0004675	XP_045628369.1	NP_003374.3, NP_001309154.1
OG0004676	XP_045650281.1	NP_002175.2
OG0004677	XP_045660465.1	NP_066567.1
OG0004678	XP_045645913.1	NP_037383.1, NP_001171525.1
OG0004679	XP_045665890.1	NP_001269834.1, NP_001269835.1, NP_777550.2, NP_001121796.1, XP_047281964.1
OG0004680	XP_045672267.1	NP_001247435.1
OG0004681	XP_045665965.1	NP_001306124.1, NP_061926.3
OG0004682	XP_045641281.1	NP_004692.1
OG0004683	XP_045649165.1	NP_001171625.1, NP_001171626.1, NP_001171624.1, NP_064588.1, NP_001171623.1, NP_001278112.1
OG0004684	XP_045629328.1	NP_000616.3
OG0004685	XP_045662069.1	NP_006395.2, XP_047295786.1
OG0004686	XP_045656935.1	NP_001243211.1
OG0004687	XP_045660782.1	NP_001182157.1
OG0004688	XP_045670940.1	NP_001002847.1
OG0004690	XP_045639074.1, XP_045639065.1	NP_001005173.3
OG0004693	XP_045638916.1, XP_045638929.1	NP_001005180.1
OG0004694	XP_045654551.1	NP_006064.2
OG0004695	XP_045642423.1	NP_001035373.1, XP_016882612.1
OG0004696	XP_045641091.1	NP_037508.2
OG0004697	XP_045646219.1	XP_016881506.1, NP_001188394.2
OG0004698	XP_045646207.1, XP_045646208.1	NP_006557.2, NP_001290547.1, XP_005266699.1, NP_001290548.1
OG0004699	XP_045646322.1	NP_536723.2, NP_001357404.1, NP_001278208.1, NP_001278207.1
OG0004700	XP_045661458.1	NP_001137148.1
OG0004701	XP_045670685.1	XP_016866443.1, NP_055247.4
OG0004702	XP_045666040.1	NP_940971.2, XP_006715579.1, NP_001027566.2, NP_065188.5, NP_001027567.2
OG0004703	XP_045666045.1	NP_001273188.1, XP_011533741.1, NP_872309.2
OG0004704	XP_045661251.1	NP_001121187.1, NP_640337.3, NP_001381338.1, XP_047274153.1
OG0004705	XP_045661340.1	NP_061914.3
OG0004706	XP_045661351.1, XP_045661350.1	NP_001371476.1, NP_036586.3, NP_001371475.1
OG0004707	XP_045661357.1	NP_055707.3, NP_001273128.1, NP_001273118.1, NP_001273123.1, NP_001273117.1
OG0004708	XP_045639120.1	NP_006712.2, NP_001189379.1, NP_001356053.1, NP_001189378.1, NP_001114.2
OG0004709	XP_045654469.1	NP_037484.1, NP_001309867.1, NP_001074445.1, NP_001309866.1, NP_001309868.1
OG0004710	XP_045654492.1	NP_001353235.1, NP_001353233.1, NP_001353234.1, NP_001353236.1, NP_002260.2, NP_001353237.1, NP_001353238.1, NP_001353239.1
OG0004711	XP_045661524.1	NP_001007103.1, NP_001333479.1, NP_001333480.1, XP_006715639.1, NP_115814.1
OG0004712	XP_045636879.1	XP_011517207.1, NP_071410.1, NP_001186562.1
OG0004713	XP_045636790.1	NP_079487.2, XP_005252298.1, NP_001129425.1
OG0004714	XP_045628391.1	XP_016870813.2, NP_001334924.1, NP_001121080.1, NP_004807.3
OG0004715	XP_045628450.1	NP_001362965.1
OG0004716	XP_045628375.1	NP_055693.4
OG0004717	XP_045628546.1	NP_001269045.1, NP_602304.1
OG0004718	XP_045628428.1	XP_005251567.1, NP_060935.2
OG0004719	XP_045628365.1	NP_001167639.1, NP_001128524.1, XP_005252204.1, NP_001167638.1, NP_003168.2
OG0004720	XP_045628488.1	NP_001818.1
OG0004721	XP_045628513.1	NP_001382777.1, NP_005217.2
OG0004722	XP_045628467.1	NP_003439.2
OG0004723	XP_045628539.1	NP_659443.1, NP_001273935.1, NP_001273937.1, NP_001273936.1, XP_011516660.1, NP_001273934.1
OG0004724	XP_045630196.1, XP_045630197.1	NP_060807.2
OG0004725	XP_045645210.1	NP_009210.1
OG0004726	XP_045645238.1	NP_065111.1
OG0004727	XP_045645277.1	XP_005259077.1, NP_573441.2, NP_060199.3
OG0004729	XP_045628078.1	NP_619580.2
OG0004730	XP_045628092.1	NP_598005.1
OG0004731	XP_045628251.1	NP_001290468.1, NP_001290469.1, NP_001290467.1, NP_060743.2
OG0004732	XP_045628204.1	XP_024307380.1
