Orthogroup	Ursus_americanus	Microcebus_murinus
OG0008494	XP_045672266.1	XP_020142231.1
OG0008495	XP_045672264.1	XP_012600588.1
OG0008496	XP_045672119.1	XP_012600305.1
OG0008497	XP_045672253.1	XP_020142199.1
OG0008498	XP_045672139.1	XP_012600311.1
OG0008500	XP_045672122.1	XP_012600336.1
OG0008501	XP_045638761.1	XP_012600477.1
OG0008502	XP_045638982.1	XP_012641966.1
OG0008503	XP_045639047.1	XP_012599669.1
OG0008504	XP_045638981.1	XP_012639398.1
OG0008506	XP_045659829.1	XP_012639464.1
OG0008507	XP_045652488.1	XP_012636180.1
OG0008508	XP_045664606.1	XP_012636089.2, XP_012636088.2
OG0008509	XP_045664557.1	XP_012600099.2
OG0008510	XP_045672192.1	XP_012600348.1
OG0008511	XP_045667044.1	XP_012625181.1
OG0008512	XP_045652823.1	XP_012638092.1
OG0008513	XP_045652814.1	XP_012592773.1
OG0008514	XP_045652778.1	XP_020145868.1
OG0008515	XP_045652755.1	XP_012638138.1
OG0008516	XP_045652746.1	XP_012638166.1
OG0008517	XP_045652745.1, XP_045652744.1	XP_012638167.1
OG0008518	XP_045666898.1	XP_020145943.1, XP_012610907.2
OG0008519	XP_045667014.1	XP_020145926.1, XP_012620433.1
OG0008520	XP_045666959.1	XP_012605245.1
OG0008521	XP_045666859.1	XP_012629567.2
OG0008522	XP_045666864.1	XP_012629565.1
OG0008523	XP_045666867.1	XP_020146132.1
OG0008524	XP_045666972.1	XP_012641197.2
OG0008525	XP_045666858.1	XP_020145861.1
OG0008526	XP_045666874.1	XP_012625180.1
OG0008527	XP_045666953.1	XP_020145850.1
OG0008528	XP_045647911.1	XP_012604564.1
OG0008529	XP_045668660.1	XP_012638261.1
OG0008530	XP_045668225.1	XP_012629837.1
OG0008531	XP_045666851.1	XP_012600980.1
OG0008532	XP_045654258.1, XP_045654259.1, XP_045654257.1	XP_012624633.1, XP_012624632.1
OG0008533	XP_045654192.1	XP_020141058.1
OG0008534	XP_045654116.1	XP_020140167.1
OG0008535	XP_045654099.1	XP_012625712.2
OG0008536	XP_045632080.1	XP_020138938.1
OG0008537	XP_045647607.1	XP_012600788.1
OG0008538	XP_045647673.1	XP_012622398.2
OG0008539	XP_045647683.1	XP_012622382.1
OG0008540	XP_045647829.1	XP_012604588.1, XP_012604590.1, XP_012604591.1
OG0008541	XP_045647832.1	XP_012617745.2
OG0008542	XP_045647868.1	XP_012617819.2
OG0008543	XP_045668929.1	XP_012638280.1
OG0008544	XP_045668976.1	XP_012638284.1
OG0008545	XP_045668904.1	XP_012638289.1
OG0008546	XP_045668632.1	XP_012638335.1
OG0008547	XP_045667801.1	XP_012595224.1
OG0008548	XP_045667753.1	XP_012595218.1
OG0008549	XP_045630441.1	XP_012642258.1
OG0008550	XP_045666555.1	XP_012610097.1
OG0008551	XP_045666029.1	XP_012610102.1
OG0008552	XP_045665847.1	XP_012612817.1
OG0008553	XP_045665456.1	XP_012635620.1
OG0008554	XP_045665400.1	XP_012614986.1
OG0008555	XP_045665251.1	XP_020137470.1
OG0008556	XP_045665113.1	XP_012636284.1
OG0008557	XP_045664838.1	XP_020137503.1
OG0008558	XP_045664644.1	XP_012610659.1
OG0008559	XP_045664332.1	XP_012610577.1
OG0008560	XP_045663623.1	XP_012610543.1
OG0008561	XP_045663565.1	XP_012610624.1
OG0008562	XP_045666524.1	XP_012593541.1
OG0008563	XP_045662679.1	XP_012610495.1
OG0008564	XP_045662669.1	XP_012610603.1
OG0008565	XP_045662657.1	XP_012610604.1, XP_012609275.1
OG0008566	XP_045662097.1	XP_012610213.1
OG0008567	XP_045661803.1	XP_012610364.1
OG0008568	XP_045660549.1	XP_012610328.1
OG0008569	XP_045660596.1	XP_012636694.1
OG0008570	XP_045660640.1, XP_045660639.1, XP_045660638.1	XP_012636340.1
OG0008571	XP_045660661.1	XP_012636073.2
OG0008572	XP_045660672.1	XP_020137515.1
OG0008573	XP_045660673.1	XP_012635791.1
OG0008574	XP_045660749.1	XP_020137359.1
OG0008575	XP_045660736.1	XP_012598352.1
OG0008576	XP_045660727.1	XP_012598440.1
OG0008577	XP_045660685.1	XP_012598420.1
OG0008578	XP_045627511.1	XP_012621608.1
OG0008579	XP_045664396.1	XP_012603959.1
OG0008580	XP_045664384.1, XP_045664382.1	XP_012603963.1, XP_012603964.1
OG0008581	XP_045664385.1	XP_012603973.1
OG0008582	XP_045670587.1	XP_012625879.1
OG0008583	XP_045651348.1	XP_020137667.1
OG0008584	XP_045651322.1	XP_020137653.1
OG0008585	XP_045651276.1	XP_020137418.1
OG0008586	XP_045651501.1	XP_012628357.1
OG0008587	XP_045650855.1	XP_020137330.1, XP_020137329.1
OG0008588	XP_045650169.1	XP_012628484.1
OG0008589	XP_045645747.1	XP_012600630.1
OG0008590	XP_045630028.1	XP_012630850.1
OG0008591	XP_045629961.1	XP_012637610.1
OG0008592	XP_045652875.1	XP_012603567.1
OG0008593	XP_045652966.1	XP_012601981.1
OG0008594	XP_045652982.1	XP_012601998.1
OG0008595	XP_045653074.1	XP_012634128.1
OG0008596	XP_045652668.1	XP_012634060.1
OG0008597	XP_045653117.1	XP_012616496.1
OG0008598	XP_045654634.1	XP_012626083.1
OG0008599	XP_045655335.1	XP_012626149.1
OG0008600	XP_045655364.1	XP_012608407.1
OG0008601	XP_045655331.1	XP_012608416.1
OG0008602	XP_045630051.1, XP_045630050.1	XP_012630856.1
OG0008603	XP_045630039.1	XP_012630835.1
OG0008604	XP_045630060.1	XP_020138156.1
OG0008605	XP_045630011.1	XP_012637637.1
OG0008606	XP_045629987.1	XP_012637594.2
OG0008607	XP_045630012.1	XP_020138421.1
OG0008608	XP_045630024.1	XP_020138257.1
OG0008609	XP_045629958.1	XP_020138400.1
OG0008610	XP_045630089.1	XP_012594686.1
OG0008611	XP_045630091.1	XP_012594682.1
OG0008612	XP_045649813.1	XP_012640534.1
OG0008613	XP_045650165.1	XP_012611179.1
OG0008614	XP_045649950.1	XP_012611137.2
OG0008615	XP_045649949.1	XP_012611188.1, XP_012611187.1
OG0008616	XP_045649937.1	XP_012611122.1
OG0008617	XP_045649920.1	XP_020143654.1
OG0008618	XP_045651860.1	XP_012611170.1
OG0008619	XP_045651848.1	XP_012611190.1
OG0008620	XP_045651840.1	XP_012611078.1
OG0008621	XP_045671616.1	XP_012603086.1
OG0008622	XP_045671677.1	XP_012603114.1, XP_012603112.1, XP_012603109.1, XP_012603111.1, XP_012603113.1, XP_012603110.1, XP_012603115.1
OG0008623	XP_045671632.1	XP_012603093.1
OG0008624	XP_045670628.1	XP_020138676.1
OG0008625	XP_045634614.1	XP_012637626.1
OG0008626	XP_045634387.1	XP_012637587.1
OG0008627	XP_045633947.1	XP_020138755.1
OG0008628	XP_045633873.1	XP_020138479.1
OG0008629	XP_045633791.1	XP_020138481.1
OG0008630	XP_045633367.1	XP_020138641.1, XP_020138640.1
OG0008631	XP_045632526.1	XP_020138528.1
OG0008632	XP_045632088.1	XP_012611935.1
OG0008633	XP_045647578.1, XP_045647554.1	XP_012611951.1
OG0008634	XP_045647520.1, XP_045669504.1	XP_012612039.1
OG0008635	XP_045647513.1	XP_012611989.1
OG0008636	XP_045647575.1	XP_012611999.1
OG0008637	XP_045647433.1, XP_045647432.1	XP_012611961.1
OG0008638	XP_045647163.1, XP_045647164.1	XP_012611991.1
OG0008639	XP_045647212.1	XP_020138748.1
OG0008640	XP_045647217.1	XP_012619286.1
OG0008641	XP_045647248.1	XP_012619318.1
OG0008642	XP_045647343.1	XP_012619412.1
OG0008643	XP_045647384.1	XP_012619461.1
OG0008645	XP_045658432.1	XP_012604741.1
OG0008646	XP_045658463.1	XP_012632198.1
OG0008647	XP_045671136.1	XP_012632052.1
OG0008648	XP_045671076.1	XP_012632057.1
OG0008649	XP_045671130.1	XP_020140930.1
OG0008650	XP_045658497.1	XP_012632134.1
OG0008651	XP_045658395.1	XP_012632151.1
OG0008652	XP_045658337.1	XP_012618341.1
OG0008653	XP_045658325.1	XP_012620490.1
OG0008654	XP_045630916.1	XP_012603156.1
OG0008655	XP_045632476.1	XP_012637896.1
OG0008656	XP_045631201.1	XP_012603157.1
OG0008657	XP_045630904.1	XP_012603214.1
OG0008658	XP_045630706.1	XP_012602630.1
OG0008659	XP_045637120.1	XP_020143275.1, XP_012616078.2
OG0008660	XP_045637085.1	XP_012616081.1
OG0008661	XP_045637149.1	XP_012616157.1
OG0008662	XP_045637187.1	XP_012616116.1
OG0008663	XP_045637329.1	XP_012595431.1
OG0008664	XP_045637354.1	XP_012629901.2
OG0008665	XP_045637384.1	XP_020143317.1
OG0008666	XP_045637344.1	XP_020143206.1
OG0008667	XP_045637333.1	XP_012640967.1
OG0008668	XP_045667725.1	XP_012603476.1
OG0008669	XP_045632477.1	XP_012644690.2
OG0008670	XP_045657205.1	XP_012599731.1
OG0008671	XP_045657177.1	XP_012604656.1
OG0008672	XP_045657168.1	XP_012605645.1
OG0008673	XP_045657126.1	XP_012610965.1, XP_012611026.1
OG0008674	XP_045657086.1	XP_012616867.1
OG0008675	XP_045657075.1	XP_012617117.1
OG0008676	XP_045657050.1	XP_012617362.1, XP_012617369.1
OG0008677	XP_045656693.1	XP_012617604.1
OG0008678	XP_045656989.1	XP_012617876.1
OG0008679	XP_045656897.1	XP_012619003.1
OG0008680	XP_045656890.1	XP_012619058.1
OG0008681	XP_045656850.1	XP_012619435.1, XP_012619424.1
OG0008682	XP_045656847.1	XP_012619476.1
OG0008683	XP_045656805.1	XP_012619991.1
OG0008684	XP_045656806.1	XP_012619959.1
OG0008685	XP_045658799.1	XP_012630551.1
OG0008686	XP_045658801.1	XP_012594591.1
OG0008687	XP_045665926.1	XP_012600000.1
OG0008688	XP_045665850.1	XP_012600019.1
OG0008689	XP_045665824.1	XP_012600079.1
OG0008690	XP_045665969.1	XP_012621085.2
OG0008691	XP_045665822.1	XP_012621218.1
OG0008692	XP_045666012.1	XP_012621265.1
OG0008693	XP_045666011.1	XP_020136171.1
OG0008694	XP_045640935.1	XP_012622740.1
OG0008695	XP_045640922.1	XP_012623161.2
OG0008696	XP_045640587.1	XP_012623494.1
OG0008697	XP_045658816.1	XP_012623953.1
OG0008698	XP_045658890.1, XP_045658891.1	XP_012624880.1
OG0008699	XP_045658909.1	XP_012624868.1
OG0008700	XP_045658915.1	XP_012625105.1
OG0008701	XP_045658952.1	XP_012625625.1
OG0008702	XP_045658974.1	XP_012625709.1
OG0008703	XP_045659309.1	XP_020136020.1
OG0008704	XP_045659003.1	XP_012626104.1
OG0008705	XP_045659040.1	XP_012626664.1
OG0008706	XP_045658808.1	XP_012630174.1
OG0008707	XP_045659186.1	XP_012630284.1
OG0008708	XP_045659211.1	XP_012594608.1
OG0008709	XP_045659213.1	XP_012594612.1
OG0008710	XP_045658805.1	XP_012636737.1
OG0008711	XP_045665289.1	XP_020136348.1
OG0008712	XP_045628587.1	XP_012636800.1
OG0008713	XP_045628593.1	XP_012636801.1
OG0008714	XP_045665471.1	XP_012636825.1
OG0008715	XP_045665336.1	XP_012602447.1, XP_012602446.1
OG0008716	XP_045665332.1	XP_012602421.2
OG0008717	XP_045665933.1	XP_012600040.1
OG0008719	XP_045645047.1	XP_012645512.1
OG0008720	XP_045645043.1	XP_012644731.1
OG0008721	XP_045645042.1	XP_012644723.1
OG0008722	XP_045645016.1	XP_012629549.1, XP_012629550.1
OG0008723	XP_045645110.1	XP_012645470.1
OG0008724	XP_045644967.1	XP_020144413.1
OG0008725	XP_045644961.1	XP_012592638.1
OG0008726	XP_045666124.1	XP_012590812.1
OG0008727	XP_045666099.1	XP_012606949.2
OG0008728	XP_045662024.1	XP_012595475.1
OG0008729	XP_045662023.1	XP_012595445.1
OG0008730	XP_045662001.1	XP_012629687.1
OG0008731	XP_045661957.1	XP_012618654.1
OG0008732	XP_045661912.1	XP_012628320.1
OG0008733	XP_045661881.1	XP_020144291.1
OG0008734	XP_045661882.1	XP_012628288.1
OG0008735	XP_045661856.1	XP_012617435.1
OG0008736	XP_045651258.1	XP_012590861.1
OG0008737	XP_045651263.1	XP_012623754.1
OG0008738	XP_045671726.1	XP_020141527.1, XP_020135733.1
OG0008739	XP_045671854.1	XP_012621798.1
OG0008740	XP_045672295.1	XP_012621854.1
OG0008741	XP_045628410.1	XP_012621865.1
OG0008742	XP_045626911.1	XP_012621905.1
OG0008743	XP_045626951.1	XP_012621909.2
OG0008744	XP_045627047.1	XP_012621914.1
OG0008745	XP_045627108.1	XP_012621940.1
OG0008746	XP_045627336.1	XP_012621968.1
OG0008747	XP_045627365.1	XP_012621978.1
OG0008748	XP_045627523.1	XP_012622017.1
OG0008749	XP_045627912.1	XP_012622069.1
OG0008750	XP_045628093.1	XP_012622105.1
OG0008751	XP_045668029.1	XP_012618997.1
OG0008752	XP_045668113.1	XP_012618983.1
OG0008753	XP_045668026.1	XP_012618965.1, XP_012618966.1
OG0008754	XP_045668024.1	XP_012618976.1
OG0008755	XP_045668055.1	XP_012618964.1
OG0008756	XP_045668079.1	XP_012618943.1
OG0008757	XP_045667994.1	XP_012618923.1
OG0008758	XP_045667996.1	XP_012618911.1
OG0008759	XP_045668069.1	XP_020141500.1
OG0008760	XP_045668068.1	XP_012638558.1, XP_012638557.1, XP_012638559.1
OG0008761	XP_045668044.1	XP_012638545.2
OG0008762	XP_045666642.1	XP_012614050.1
OG0008763	XP_045666663.1	XP_020141600.1
OG0008764	XP_045666681.1	XP_012614184.1
OG0008765	XP_045666580.1	XP_020141742.1
OG0008766	XP_045666560.1	XP_012614139.1
OG0008767	XP_045666723.1	XP_012623797.1
OG0008768	XP_045651247.1	XP_020141656.1
OG0008769	XP_045651237.1	XP_012623737.1
OG0008770	XP_045651235.1	XP_012623713.1
OG0008771	XP_045651254.1	XP_012623690.1
OG0008772	XP_045651209.1	XP_012603661.1
OG0008773	XP_045651159.1	XP_012590938.1
OG0008774	XP_045651068.1	XP_012594823.1
OG0008775	XP_045644511.1, XP_045645099.1	XP_012608303.1
OG0008776	XP_045666668.1	XP_012614068.1
OG0008777	XP_045641668.1	XP_020140275.1
OG0008778	XP_045641379.1	XP_012592609.1
OG0008779	XP_045641628.1	XP_012641443.1
OG0008780	XP_045641657.1	XP_012636370.1
OG0008781	XP_045641489.1	XP_012636336.1
OG0008782	XP_045641495.1	XP_012602506.2
OG0008783	XP_045641527.1	XP_012602463.1
OG0008784	XP_045641541.1	XP_020140352.1
OG0008785	XP_045669468.1	XP_012638367.1
OG0008786	XP_045669469.1	XP_012637226.1
OG0008787	XP_045669442.1	XP_012637232.1
OG0008788	XP_045669519.1	XP_012605302.1
OG0008789	XP_045630117.1	XP_020140313.1
OG0008790	XP_045630131.1	XP_012634533.1
OG0008791	XP_045632311.1	XP_012634518.1
OG0008792	XP_045632316.1	XP_020140302.1
OG0008793	XP_045632331.1	XP_012634514.1
OG0008794	XP_045632301.1	XP_012634512.1
OG0008795	XP_045632924.1	XP_012635532.1
OG0008796	XP_045655036.1	XP_012641828.1
OG0008797	XP_045654601.1	XP_020140078.1
OG0008798	XP_045655085.1	XP_012635207.1, XP_020140075.1
OG0008799	XP_045655175.1	XP_012634489.1
OG0008800	XP_045648789.1, XP_045655195.1	XP_012634445.1
OG0008801	XP_045648454.1	XP_012593846.1
OG0008802	XP_045648158.1	XP_020140160.1
OG0008803	XP_045647921.1	XP_012629527.1
OG0008804	XP_045647902.1	XP_012629466.1
OG0008805	XP_045647713.1	XP_012629503.2
OG0008806	XP_045647303.1	XP_020140939.1
OG0008807	XP_045646904.1	XP_020140119.1
OG0008808	XP_045646589.1	XP_012642643.1, XP_020140858.1
OG0008809	XP_045646258.1	XP_020140169.1
OG0008810	XP_045645926.1	XP_012599501.1
OG0008811	XP_045662453.1	XP_012594472.1
OG0008812	XP_045649465.1	XP_012599777.1
OG0008813	XP_045641359.1	XP_020140295.1
OG0008814	XP_045641596.1	XP_020143504.1
OG0008815	XP_045641327.1	XP_012598536.1
OG0008816	XP_045641317.1	XP_012598520.1
OG0008817	XP_045641323.1	XP_012598529.1
OG0008818	XP_045641311.1	XP_012598549.1
OG0008819	XP_045641309.1	XP_020143444.1
OG0008820	XP_045641178.1	XP_012642887.1
OG0008821	XP_045641119.1	XP_012642979.1
OG0008822	XP_045641058.1	XP_012636018.1
OG0008823	XP_045668634.1	XP_012635985.1
OG0008824	XP_045668453.1	XP_020142768.1
OG0008825	XP_045668583.1	XP_012635949.1
OG0008826	XP_045668702.1	XP_012635946.1
OG0008827	XP_045668648.1	XP_020142598.1
OG0008828	XP_045668697.1	XP_012635891.1
OG0008829	XP_045668692.1	XP_012635892.2
OG0008830	XP_045668511.1	XP_012635820.1, XP_020142507.1
OG0008831	XP_045668584.1	XP_012635787.1
OG0008832	XP_045668570.1	XP_012635768.1
OG0008833	XP_045668688.1	XP_012635732.1
OG0008834	XP_045641143.1	XP_012642928.1
OG0008835	XP_045643110.1	XP_012645726.1
OG0008836	XP_045643109.1	XP_012645728.1
OG0008837	XP_045643104.1, XP_045643103.1	XP_020145811.1
OG0008838	XP_045643093.1	XP_012646585.1
OG0008839	XP_045663945.1	XP_012613192.1
OG0008840	XP_045663954.1	XP_012629616.1
OG0008841	XP_045663956.1	XP_012629573.1
OG0008842	XP_045663978.1	XP_012629607.1
OG0008843	XP_045644660.1	XP_012592461.1
OG0008844	XP_045632645.1	XP_012592425.1
OG0008845	XP_045632552.1	XP_012592333.1
OG0008846	XP_045632616.1	XP_012592337.1
OG0008847	XP_045632557.1	XP_012592345.1
OG0008848	XP_045632640.1	XP_012592311.1
OG0008849	XP_045632569.1	XP_020142172.1
OG0008850	XP_045632643.1	XP_012605274.1
OG0008851	XP_045667207.1	XP_012645104.1
OG0008852	XP_045667176.1	XP_012600629.1
OG0008853	XP_045668555.1	XP_012635697.1
OG0008854	XP_045667524.1	XP_020141715.1
OG0008855	XP_045667428.1	XP_012638225.1
OG0008856	XP_045644571.1	XP_012636744.1, XP_020141838.1, XP_012600112.1
OG0008857	XP_045644575.1	XP_012634657.1
OG0008858	XP_045663946.1	XP_020145812.1
OG0008859	XP_045656597.1, XP_045656598.1	XP_012597502.1, XP_012597508.1, XP_012597506.1, XP_012597505.1, XP_012597504.1, XP_012597503.1, XP_012597507.1
OG0008860	XP_045656544.1	XP_012623955.1
OG0008861	XP_045667485.1	XP_012623879.1
OG0008862	XP_045667467.1	XP_020136005.1
OG0008863	XP_045667558.1	XP_012623847.1
OG0008864	XP_045667619.1	XP_012623846.1
OG0008865	XP_045667627.1	XP_012623843.1
OG0008866	XP_045667546.1	XP_012609051.1
OG0008867	XP_045667655.1	XP_012609026.2, XP_012607090.1
OG0008868	XP_045667599.1	XP_012609158.1
OG0008869	XP_045667474.1	XP_012609027.1
OG0008870	XP_045651679.1	XP_012609071.1
OG0008871	XP_045651673.1	XP_012609148.1, XP_012609149.1
OG0008872	XP_045656468.1	XP_012609096.1
OG0008873	XP_045656433.1	XP_012596747.1
OG0008873	XP_045656432.1	XP_012596862.1
OG0008874	XP_045656343.1	XP_012597442.1
OG0008876	XP_045662229.1	XP_012634934.1
OG0008877	XP_045637556.1	XP_012600738.2
OG0008878	XP_045637576.1	XP_012600717.1
OG0008879	XP_045637301.1	XP_012600701.1
OG0008880	XP_045637177.1	XP_012600680.1
OG0008881	XP_045636851.1	XP_020144064.1
OG0008882	XP_045636445.1	XP_012612499.1
OG0008883	XP_045635987.1	XP_020143975.1
OG0008884	XP_045635904.1	XP_020143971.1
OG0008885	XP_045635912.1	XP_012637379.1
OG0008886	XP_045635751.1	XP_012637392.1
OG0008887	XP_045662113.1	XP_012608875.1
OG0008888	XP_045662227.1	XP_012643901.1
OG0008890	XP_045662306.1	XP_012632368.1
OG0008891	XP_045662351.1, XP_045662350.1, XP_045662352.1, XP_045662353.1	XP_012632458.1
OG0008892	XP_045662384.1	XP_012594527.1
OG0008893	XP_045662416.1	XP_012594494.1
OG0008894	XP_045662427.1	XP_012594481.1
OG0008895	XP_045662439.1	XP_012594480.1, XP_012594479.1
OG0008896	XP_045662479.1	XP_012594414.1
OG0008897	XP_045662529.1	XP_012594350.1
OG0008898	XP_045662538.1, XP_045662539.1, XP_045662540.1	XP_012594333.1
OG0008899	XP_045633502.1	XP_012595666.1
OG0008900	XP_045633615.1	XP_012595661.1
OG0008901	XP_045633557.1	XP_012595619.1
OG0008902	XP_045633480.1	XP_012595744.1
OG0008903	XP_045631280.1	XP_012597399.1
OG0008904	XP_045640437.1	XP_012624120.1
OG0008905	XP_045640554.1	XP_012607841.1, XP_012607842.1
OG0008906	XP_045643514.1	XP_012614730.1
OG0008907	XP_045643505.1	XP_012614841.1
OG0008908	XP_045643465.1	XP_012615648.1
OG0008909	XP_045643842.1, XP_045644514.1, XP_045645132.1	XP_012616455.1
OG0008910	XP_045665576.1	XP_012615325.1
OG0008911	XP_045665575.1	XP_012615324.1
OG0008912	XP_045665644.1	XP_012624104.1
OG0008913	XP_045640401.1	XP_012624066.1
OG0008914	XP_045640242.1	XP_012624044.1
OG0008915	XP_045640545.1	XP_012604649.1
OG0008916	XP_045640600.1	XP_012604644.1
OG0008917	XP_045639788.1	XP_012604162.1
OG0008918	XP_045665676.1	XP_020139979.1
OG0008919	XP_045659620.1	XP_012637251.1
OG0008921	XP_045657248.1	XP_012605504.1
OG0008922	XP_045632496.1	XP_012605132.1
OG0008923	XP_045649664.1	XP_012613648.1
OG0008924	XP_045669600.1	XP_020140829.1
OG0008925	XP_045669621.1	XP_012619105.1
OG0008927	XP_045669584.1	XP_020140668.1
OG0008928	XP_045669553.1	XP_012637908.1
OG0008929	XP_045656637.1	XP_012640257.1
OG0008930	XP_045661014.1	XP_012640222.1
OG0008931	XP_045633971.1	XP_012640136.1
OG0008932	XP_045660008.1	XP_012640131.1
OG0008933	XP_045660965.1	XP_012640059.1
OG0008934	XP_045643073.1	XP_012640040.1
OG0008935	XP_045635537.1	XP_012640035.1
OG0008936	XP_045646423.1	XP_012592117.1
OG0008937	XP_045631687.1	XP_012592134.1
OG0008938	XP_045659575.1	XP_012605168.1
OG0008939	XP_045646391.1	XP_012605141.1
OG0008940	XP_045660905.1	XP_012593631.1
OG0008941	XP_045642625.1	XP_012612405.1
OG0008942	XP_045655298.1	XP_012602056.1
OG0008943	XP_045655289.1	XP_012638150.1
OG0008944	XP_045651410.1	XP_012591713.1
OG0008945	XP_045644733.1	XP_020140652.1
OG0008947	XP_045657260.1	XP_020140541.1
OG0008948	XP_045654080.1	XP_012645781.1
OG0008949	XP_045655989.1	XP_012645546.1
OG0008950	XP_045646443.1, XP_045646445.1	XP_012635460.1
OG0008951	XP_045655957.1	XP_020140673.1
OG0008952	XP_045644383.1	XP_012606009.1
OG0008953	XP_045660884.1	XP_012646488.1
OG0008954	XP_045646434.1	XP_012594936.1
OG0008956	XP_045649792.1	XP_012605880.1
OG0008957	XP_045645484.1	XP_012620251.1
OG0008958	XP_045660772.1	XP_012607765.1
OG0008959	XP_045644761.1	XP_012617421.1
OG0008960	XP_045644758.1, XP_045644757.1, XP_045644756.1	XP_012612744.1
OG0008961	XP_045644905.1	XP_020140824.1
OG0008962	XP_045654267.1	XP_012602410.1
OG0008963	XP_045661108.1	XP_020140543.1
OG0008964	XP_045633380.1	XP_012615526.1, XP_012615527.1
OG0008965	XP_045640406.1, XP_045640407.1	XP_012593223.1
OG0008966	XP_045656484.1, XP_045656483.1, XP_045656482.1, XP_045656485.1	XP_012591833.1
OG0008967	XP_045656421.1	XP_012597520.1
OG0008968	XP_045627019.1	XP_012627638.1
OG0008971	XP_045638920.1	XP_012642074.1
OG0008972	XP_045649154.1	XP_012612592.1
OG0008974	XP_045644528.1	XP_012603617.2
OG0008977	XP_045668448.1	XP_012635722.1
OG0008980	XP_045670980.1, XP_045670979.1	XP_012597964.1
OG0008981	XP_045653662.1, XP_045653663.1	XP_020142475.1, XP_020142476.1, XP_020142474.1
OG0008986	XP_045652812.1	XP_012592770.1
OG0008987	XP_045646437.1	XP_012594222.1
OG0008988	XP_045642463.1	XP_012602132.1, XP_012605314.1, XP_012605313.1, XP_012605309.2, XP_012602097.1, XP_012605331.1
OG0008994	XP_045661231.1	XP_020142724.1
OG0008995	XP_045646574.1	XP_012622973.1
OG0008996	XP_045637839.1	XP_012638011.1
OG0008997	XP_045653461.1	XP_012608915.1
OG0008999	XP_045649332.1	XP_012634960.1
OG0009000	XP_045652371.1	XP_012622215.1
OG0009001	XP_045633074.1	XP_012609578.1
OG0009002	XP_045640048.1	XP_020140692.1
