Orthogroup	Ursus_americanus	Echinops_telfairi
OG0005798	XP_045660037.1	XP_045143348.1
OG0005799	XP_045638553.1, XP_045638562.1, XP_045638548.1, XP_045638539.1	XP_004703897.1
OG0005800	XP_045638222.1	XP_004703892.1
OG0005801	XP_045637892.1	XP_004703880.1, XP_012863930.1
OG0005802	XP_045660253.1	XP_012863108.1
OG0005803	XP_045663119.1	XP_045153651.1
OG0005804	XP_045668348.1, XP_045668349.1	XP_004702566.1
OG0005805	XP_045668385.1	XP_004702423.1
OG0005806	XP_045668336.1	XP_045146068.1
OG0005807	XP_045664197.1	XP_004702293.1
OG0005808	XP_045651704.1, XP_045664189.1	XP_030741445.1
OG0005809	XP_045664181.1, XP_045664179.1, XP_045664178.1	XP_045145778.1
OG0005810	XP_045664146.1	XP_045145726.1
OG0005811	XP_045664092.1	XP_045145713.1
OG0005812	XP_045664060.1	XP_045145920.1
OG0005813	XP_045663484.1	XP_045146059.1
OG0005814	XP_045663360.1, XP_045663358.1, XP_045663361.1, XP_045663359.1	XP_045145808.1
OG0005815	XP_045663312.1	XP_004715265.1
OG0005816	XP_045663311.1	XP_004715336.1
OG0005817	XP_045663291.1	XP_045153352.1
OG0005818	XP_045663284.1	XP_004715326.1
OG0005819	XP_045663214.1	XP_004715252.2
OG0005820	XP_045663502.1	XP_030743467.1
OG0005821	XP_045663116.1	XP_045153647.1
OG0005822	XP_045634684.1	XP_004715211.1
OG0005823	XP_045634437.1	XP_045153639.1
OG0005824	XP_045634551.1	XP_004705294.1
OG0005826	XP_045634579.1	XP_004697858.1
OG0005827	XP_045634564.1	XP_045151547.1, XP_045147679.1, XP_045154763.1
OG0005828	XP_045634718.1, XP_045634719.1, XP_045634717.1	XP_004715594.1
OG0005829	XP_045634534.1, XP_045634533.1	XP_004715531.1
OG0005830	XP_045667904.1, XP_045667905.1	XP_045145682.1
OG0005831	XP_045667952.1	XP_004715555.1
OG0005832	XP_045630467.1	XP_045145640.1
OG0005833	XP_045630550.1	XP_045155941.1, XP_045145651.1, XP_045145652.1
OG0005834	XP_045630456.1	XP_004715576.1
OG0005835	XP_045630458.1, XP_045630457.1	XP_030743504.1, XP_030741368.1
OG0005836	XP_045630570.1	XP_012863817.1
OG0005837	XP_045630234.1	XP_045146245.1
OG0005838	XP_045630404.1	XP_012863956.1
OG0005839	XP_045660331.1	XP_045156077.1
OG0005840	XP_045660340.1	XP_004714441.1
OG0005841	XP_045656086.1	XP_004717036.1
OG0005842	XP_045656186.1	XP_004717023.1, XP_004717046.1
OG0005843	XP_045656183.1	XP_004717026.1
OG0005844	XP_045656207.1	XP_030744195.2
OG0005845	XP_045635740.1	XP_004703795.1
OG0005846	XP_045664563.1	XP_004711692.1
OG0005847	XP_045646779.1	XP_045153667.1
OG0005848	XP_045646716.1	XP_045149109.1
OG0005849	XP_045646710.1	XP_004708951.1
OG0005850	XP_045672244.1	XP_030742277.1
OG0005851	XP_045672206.1	XP_045149025.1
OG0005852	XP_045672208.1	XP_045149117.1
OG0005853	XP_045638726.1, XP_045638727.1	XP_004708964.1
OG0005854	XP_045638757.1	XP_012861665.1
OG0005855	XP_045638870.1	XP_004717097.1
OG0005856	XP_045638955.1	XP_004717112.1
OG0005857	XP_045638950.1	XP_004716490.1
OG0005858	XP_045659815.1	XP_045146867.1
OG0005859	XP_045627022.1	XP_045143909.1
OG0005860	XP_045664559.1, XP_045664560.1	XP_045146971.1, XP_004708305.1
OG0005861	XP_045652770.1	XP_045145028.1
OG0005862	XP_045652702.1	XP_012863036.1
OG0005863	XP_045652733.1	XP_004707979.1
OG0005864	XP_045652722.1	XP_004708036.1
OG0005865	XP_045667016.1	XP_030740571.2
OG0005866	XP_045666999.1	XP_045143014.1
OG0005867	XP_045666946.1	XP_004704332.1
OG0005868	XP_045668726.1	XP_030744299.1
OG0005869	XP_045628899.1	XP_045139746.1
OG0005870	XP_045628935.1	XP_004704367.1
OG0005871	XP_045628846.1	XP_004704369.2
OG0005872	XP_045667786.1	XP_004704309.1
OG0005873	XP_045654317.1	XP_045149982.1, XP_030742801.2
OG0005875	XP_045654135.1	XP_045150926.1
OG0005876	XP_045654086.1	XP_004708611.1
OG0005877	XP_045654085.1	XP_004708725.1
OG0005878	XP_045632084.1	XP_045150988.1, XP_004708721.1
OG0005879	XP_045647593.1	XP_004704086.1
OG0005880	XP_045647649.1	XP_004704069.1
OG0005881	XP_045647790.1	XP_004712154.1
OG0005882	XP_045647798.1	XP_004712152.1
OG0005883	XP_045667088.1	XP_045151031.1, XP_045151033.1, XP_045151032.1, XP_045151030.1
OG0005884	XP_045668645.1	XP_004708597.1
OG0005885	XP_045668040.1	XP_004704188.1
OG0005887	XP_045630438.1	XP_004704093.2
OG0005888	XP_045665834.1	XP_004703615.1
OG0005889	XP_045665146.1	XP_004698216.1
OG0005890	XP_045664807.1, XP_045664800.1, XP_045664802.1	XP_004697897.1
OG0005891	XP_045664288.1	XP_045151296.1
OG0005892	XP_045664147.1	XP_045151244.1
OG0005893	XP_045663805.1	XP_004698246.3
OG0005894	XP_045663687.1	XP_004697942.1
OG0005895	XP_045662542.1	XP_012860158.1, XP_012860694.1, XP_012859166.1, XP_045151455.1
OG0005896	XP_045660542.1, XP_045660540.1, XP_045660541.1	XP_045151075.1
OG0005897	XP_045660609.1	XP_045151299.1
OG0005898	XP_045660616.1	XP_045151324.1
OG0005899	XP_045660667.1	XP_045151428.1
OG0005901	XP_045627468.1	XP_045151367.1
OG0005902	XP_045664410.1	XP_030742911.2
OG0005903	XP_045664409.1	XP_004698381.1
OG0005904	XP_045664373.1	XP_045152840.1
OG0005905	XP_045670591.1	XP_004716107.1
OG0005906	XP_045651147.1	XP_004716105.1
OG0005907	XP_045664205.1	XP_045151477.1
OG0005908	XP_045652853.1	XP_004711285.1
OG0005910	XP_045653111.1	XP_045149961.1, XP_045149941.1, XP_012863356.2, XP_012863353.3
OG0005911	XP_045655347.1	XP_004707695.1
OG0005912	XP_045629923.1	XP_004707690.1
OG0005913	XP_045630015.1	XP_045142769.1
OG0005914	XP_045630007.1	XP_004707677.1
OG0005915	XP_045630033.1	XP_004707650.1
OG0005916	XP_045631282.1	XP_004701709.2
OG0005917	XP_045651876.1	XP_004701942.1
OG0005920	XP_045634432.1	XP_030743323.1
OG0005921	XP_045634007.1, XP_045633996.1, XP_045634016.1	XP_004709661.1
OG0005922	XP_045632835.1	XP_004709758.2
OG0005923	XP_045632228.1	XP_030743285.1
OG0005924	XP_045632206.1	XP_045152637.1
OG0005925	XP_045647436.1	XP_004709597.1
OG0005926	XP_045647449.1	XP_012862452.1, XP_045152619.1
OG0005927	XP_045647458.1	XP_004709697.2
OG0005928	XP_045647477.1	XP_004709691.1
OG0005930	XP_045647501.1	XP_004715386.1
OG0005932	XP_045647324.1	XP_004716774.1
OG0005933	XP_045647360.1	XP_045145495.1
OG0005934	XP_045647361.1	XP_045145496.1
OG0005935	XP_045658423.1	XP_045150239.1, XP_045145539.1
OG0005936	XP_045658436.1	XP_004716393.1
OG0005938	XP_045671095.1	XP_004716375.1
OG0005939	XP_045658495.1	XP_004716387.1
OG0005940	XP_045637167.1	XP_004717972.3
OG0005941	XP_045637047.1	XP_045151935.1
OG0005942	XP_045637258.1	XP_004708192.1
OG0005943	XP_045637024.1	XP_004708199.1, XP_045151943.1
OG0005944	XP_045637281.1	XP_004708302.1, XP_045151948.1
OG0005946	XP_045637326.1	XP_004717494.1
OG0005947	XP_045637273.1	XP_004717683.1
OG0005948	XP_045637447.1	XP_045149216.1
OG0005949	XP_045637368.1	XP_004716281.1
OG0005950	XP_045657148.1	XP_045143168.1
OG0005951	XP_045657117.1	XP_004711479.1
OG0005952	XP_045656891.1	XP_004716914.1
OG0005953	XP_045656888.1	XP_045152261.1
OG0005954	XP_045656722.1	XP_004716973.1
OG0005955	XP_045656721.1	XP_004716960.1
OG0005956	XP_045631334.1	XP_045151863.1
OG0005957	XP_045665829.1	XP_004716294.1
OG0005959	XP_045640959.1	XP_045147504.1
OG0005960	XP_045640275.1	XP_004701055.1
OG0005962	XP_045665397.1	XP_045147587.1, XP_045147586.1
OG0005963	XP_045659312.1	XP_045147280.1
OG0005964	XP_045645020.1	XP_004697622.1
OG0005965	XP_045666158.1, XP_045666160.1, XP_045666159.1	XP_004697579.1
OG0005966	XP_045666132.1	XP_004697568.1
OG0005967	XP_045661909.1	XP_004697532.3
OG0005968	XP_045628357.1	XP_045143939.1, XP_004712732.1
OG0005969	XP_045671749.1	XP_004712735.1
OG0005970	XP_045672081.1	XP_045143667.1
OG0005971	XP_045626589.1	XP_045144108.1
OG0005972	XP_045627373.1	XP_004709429.1
OG0005973	XP_045628264.1	XP_045142438.1, XP_004709456.1
OG0005975	XP_045646193.1	XP_045142554.1, XP_004709501.2
OG0005976	XP_045642103.1	XP_004709510.2
OG0005977	XP_045666585.1	XP_045141591.1
OG0005978	XP_045651154.1	XP_045141781.1, XP_004712025.1
OG0005979	XP_045651061.1	XP_030740178.2
OG0005980	XP_045668098.1	XP_004709498.2
OG0005981	XP_045641403.1	XP_012862360.1
OG0005982	XP_045641537.1	XP_004697003.1
OG0005983	XP_045669489.1	XP_004696982.1
OG0005984	XP_045669506.1	XP_045140476.1
OG0005985	XP_045630105.1	XP_012860810.2
OG0005986	XP_045655032.1	XP_045151775.1
OG0005987	XP_045655125.1	XP_045139973.1
OG0005988	XP_045655118.1	XP_045140254.1
OG0005989	XP_045655169.1	XP_004703509.1
OG0005990	XP_045648368.1	XP_030744474.1
OG0005991	XP_045647509.1	XP_045140090.1
OG0005992	XP_045646382.1	XP_004703288.1
OG0005993	XP_045649547.1	XP_004703274.1
OG0005994	XP_045644915.1	XP_045152236.1, XP_004717599.1
OG0005995	XP_045641191.1	XP_030740292.2
OG0005996	XP_045641155.1	XP_004706453.1
OG0005997	XP_045641126.1	XP_045142117.1
OG0005998	XP_045641093.1	XP_045142103.1
OG0005999	XP_045668547.1	XP_004709846.1
OG0006001	XP_045663980.1	XP_004698173.1
OG0006002	XP_045644651.1	XP_004708655.1
OG0006003	XP_045632558.1	XP_004708750.1
OG0006004	XP_045667220.1	XP_004713460.1
OG0006005	XP_045656549.1	XP_004712215.1
OG0006006	XP_045667566.1	XP_045145309.1, XP_004711703.2
OG0006007	XP_045667667.1	XP_045154627.1, XP_045154626.1, XP_004715354.1
OG0006008	XP_045667661.1	XP_045151689.1
OG0006009	XP_045667664.1, XP_045667665.1	XP_004712563.2
OG0006010	XP_045656439.1	XP_012862660.2
OG0006011	XP_045662222.1, XP_045662220.1, XP_045662223.1, XP_045662221.1	XP_004701529.1
OG0006012	XP_045637632.1	XP_004703986.1
OG0006013	XP_045636785.1	XP_004703847.1, XP_045155586.1, XP_045155583.1
OG0006014	XP_045636108.1	XP_045154548.1
OG0006015	XP_045662108.1	XP_004701498.1
OG0006016	XP_045662130.1	XP_045152346.1
OG0006017	XP_045631277.1	XP_004701693.1
OG0006018	XP_045662315.1	XP_004701557.1
OG0006019	XP_045662328.1	XP_004701563.1
OG0006021	XP_045662465.1	XP_004701590.1
OG0006022	XP_045662482.1	XP_004701597.1
OG0006023	XP_045662510.1	XP_045152632.1
OG0006025	XP_045662605.1	XP_045151325.1
OG0006026	XP_045662648.1	XP_012859793.1
OG0006027	XP_045633466.1	XP_012859758.1
OG0006028	XP_045633499.1	XP_045150037.1, XP_045150031.1
OG0006029	XP_045633500.1	XP_045152855.1
OG0006030	XP_045633565.1	XP_045152926.1, XP_045152933.1
OG0006031	XP_045631286.1	XP_004701690.1
OG0006032	XP_045662627.1	XP_045152783.1
OG0006033	XP_045640788.1	XP_004706836.1
OG0006034	XP_045643507.1	XP_004699885.1
OG0006035	XP_045643459.1	XP_030743659.1
OG0006036	XP_045665536.1	XP_004706713.2
OG0006037	XP_045665673.1	XP_004706816.1
OG0006038	XP_045640342.1, XP_045640341.1	XP_004716596.1
OG0006039	XP_045640350.1	XP_045154361.1
OG0006040	XP_045639923.1	XP_004716565.1
OG0006041	XP_045653068.1	XP_045154029.1
OG0006042	XP_045651795.1	XP_004713255.1
OG0006043	XP_045669597.1	XP_045146764.1
OG0006044	XP_045646816.1	XP_004710011.1
OG0006045	XP_045661012.1	XP_004710069.1
OG0006046	XP_045661007.1	XP_004710004.1
OG0006047	XP_045661001.1	XP_045146687.1
OG0006048	XP_045633968.1	XP_045146655.1
OG0006049	XP_045660429.1	XP_045154603.1
OG0006050	XP_045656644.1	XP_004714632.1
OG0006051	XP_045644749.1, XP_045646850.1	XP_004713242.1
OG0006052	XP_045646837.1	XP_045144253.1
OG0006053	XP_045646847.1	XP_045144239.1
OG0006054	XP_045646349.1	XP_004713231.1
OG0006055	XP_045660887.1	XP_045144199.1
OG0006056	XP_045642638.1	XP_045144206.1
OG0006057	XP_045652204.1	XP_004713176.1
OG0006058	XP_045661093.1	XP_004711249.1
OG0006059	XP_045661103.1	XP_004711246.1
OG0006060	XP_045660924.1	XP_004713111.1
OG0006061	XP_045649794.1	XP_045151789.1
OG0006062	XP_045634939.1, XP_045634941.1	XP_045144312.1
OG0006063	XP_045655999.1	XP_004713433.1, XP_045143151.1
OG0006064	XP_045658364.1	XP_045141381.1
OG0006065	XP_045649669.1	XP_045141459.1, XP_045145341.1, XP_045147071.1
OG0006066	XP_045644904.1, XP_045644911.1	XP_004717593.1
OG0006067	XP_045644799.1	XP_030741594.1
OG0006068	XP_045645436.1	XP_004718228.1
OG0006069	XP_045650919.1, XP_045650917.1, XP_045650920.1	XP_045140355.1, XP_045140354.1, XP_004696915.2, XP_045140356.1
OG0006070	XP_045640877.1, XP_045640867.1	XP_004698938.1
OG0006071	XP_045670703.1	XP_045150457.1, XP_004702032.1
OG0006072	XP_045648899.1	XP_004702913.1
OG0006073	XP_045639956.1	XP_004705886.1
OG0006074	XP_045635065.1	XP_004707613.1
OG0006075	XP_045669920.1	XP_004709314.1
OG0006077	XP_045662389.1	XP_012859799.2
OG0006078	XP_045657816.1	XP_045147981.1
OG0006079	XP_045628656.1	XP_045149500.1
OG0006089	XP_045631504.1, XP_045631503.1	XP_030743439.1
OG0006090	XP_045627931.1	XP_004696323.1
OG0006091	XP_045667609.1	XP_045151713.1
OG0006092	XP_045654094.1	XP_004704108.1
OG0006093	XP_045641461.1	XP_045140516.1, XP_045150933.1
OG0006094	XP_045644017.1, XP_045644018.1	XP_004710254.1
OG0006095	XP_045658615.1	XP_030740803.1
OG0006096	XP_045655111.1	XP_045140251.1
OG0006097	XP_045633703.1	XP_004707161.1
OG0006098	XP_045662080.1	XP_004701608.1
OG0006099	XP_045627760.1	XP_045141615.1
OG0006100	XP_045668479.1, XP_045671287.1	XP_045150686.1, XP_045150931.1, XP_045140757.1
OG0006101	XP_045643311.1	XP_045141182.1
OG0006102	XP_045637111.1	XP_045149190.1
OG0006103	XP_045649631.1	XP_004702367.1
OG0006104	XP_045644443.1	XP_004717657.1
OG0006105	XP_045672212.1	XP_004712756.1
OG0006106	XP_045664926.1	XP_004704425.1
OG0006107	XP_045657290.1	XP_004714911.1
OG0006108	XP_045658795.1	XP_004700971.1
OG0006109	XP_045661075.1	XP_004713421.1
OG0006110	XP_045663135.1	XP_004715234.1
OG0006111	XP_045657367.1	XP_045150836.1
OG0006112	XP_045642228.1	XP_004706041.2
OG0006113	XP_045636388.1	XP_004712486.2
OG0006114	XP_045643092.1	XP_045141181.1
OG0006116	XP_045643771.1	XP_004700194.1
OG0006117	XP_045639978.1	XP_045142043.1
OG0006118	XP_045641623.1	XP_004706487.1
OG0006119	XP_045647400.1	XP_004716760.1, XP_004716425.1
OG0006120	XP_045666970.1	XP_004704320.1
OG0006121	XP_045666065.1, XP_045661240.1	XP_045150513.1
OG0006122	XP_045635385.1	XP_045147750.1
OG0006123	XP_045637718.1	XP_030743971.1
OG0006125	XP_045650978.1	XP_045140679.1
OG0006127	XP_045630650.1	XP_012860829.1
OG0006128	XP_045646573.1	XP_045151602.1, XP_004716655.1
OG0006129	XP_045654256.1	XP_045153612.1
OG0006130	XP_045643373.1	XP_004698142.1
OG0006131	XP_045630282.1	XP_012863953.1
OG0006132	XP_045628918.1	XP_012860541.2, XP_004704472.3
OG0006133	XP_045647561.1	XP_004709615.1
OG0006134	XP_045639509.1	XP_004701227.1, XP_045147519.1
OG0006135	XP_045651499.1	XP_004711882.1
OG0006136	XP_045659056.1	XP_045150842.1
OG0006137	XP_045647497.1	XP_030741831.1
OG0006138	XP_045653482.1	XP_004712871.1
OG0006139	XP_045628630.1	XP_004704557.1
OG0006140	XP_045670983.1	XP_045149732.1
OG0006141	XP_045665516.1	XP_004706707.1
OG0006142	XP_045635237.1	XP_004696263.1
OG0006143	XP_045657153.1	XP_045143169.1
OG0006144	XP_045644699.1	XP_004704136.1
OG0006145	XP_045667249.1	XP_004706767.1
OG0006146	XP_045660741.1	XP_004698081.1
OG0006147	XP_045650518.1	XP_045140460.1
OG0006148	XP_045628442.1	XP_004718079.2, XP_012860394.1
OG0006149	XP_045643317.1	XP_004716992.3
OG0006150	XP_045664361.1	XP_045151217.1, XP_045151216.1
OG0006151	XP_045666305.1	XP_004698707.1
OG0006152	XP_045644611.1, XP_045644610.1, XP_045644609.1	XP_045153487.1
OG0006153	XP_045636246.1	XP_004706675.1
OG0006154	XP_045626506.1	XP_004703408.1
OG0006155	XP_045653349.1	XP_030742345.2
OG0006156	XP_045661025.1	XP_004710002.2
OG0006158	XP_045650670.1	XP_004696665.1, XP_012862801.1
OG0006159	XP_045664564.1	XP_045146918.1
OG0006161	XP_045668257.1	XP_045153689.1, XP_004709083.1
OG0006162	XP_045639544.1	XP_045147335.1
OG0006163	XP_045657112.1, XP_045657110.1, XP_045657109.1, XP_045657113.1, XP_045657111.1	XP_004711477.1
OG0006164	XP_045647036.1	XP_045152574.1
OG0006165	XP_045637246.1	XP_004708189.1
OG0006166	XP_045649202.1	XP_004702868.1
OG0006167	XP_045631096.1	XP_012862148.1
OG0006168	XP_045653171.1	XP_004699989.1
OG0006169	XP_045664709.1	XP_004708376.1
OG0006170	XP_045632799.1	XP_045154135.1, XP_004705495.1
OG0006172	XP_045655581.1	XP_004699506.1
OG0006173	XP_045656902.1, XP_045639953.1	XP_004711393.1
OG0006174	XP_045662641.1	XP_004701649.1
OG0006175	XP_045633244.1	XP_045140947.1
OG0006176	XP_045668235.1	XP_045145804.1
OG0006178	XP_045640200.1	XP_004714770.2
OG0006180	XP_045631479.1	XP_004713714.1
OG0006181	XP_045628315.1	XP_045142447.1
OG0006182	XP_045633906.1	XP_045154953.1, XP_045154954.1
OG0006183	XP_045634673.1	XP_004715517.1
OG0006184	XP_045664206.1	XP_004702323.1
OG0006185	XP_045642835.1	XP_045142466.1
OG0006186	XP_045670849.1	XP_012860621.1
OG0006187	XP_045633522.1	XP_045150729.1
OG0006188	XP_045668011.1	XP_004717485.1
OG0006189	XP_045645092.1	XP_030740762.1
OG0006190	XP_045632507.1, XP_045660883.1, XP_045660879.1, XP_045656709.1	XP_004716962.2
OG0006191	XP_045651700.1	XP_004711750.1
OG0006192	XP_045640581.1	XP_004716579.1
OG0006193	XP_045640478.1	XP_045154280.1
OG0006194	XP_045642467.1	XP_030743392.1
OG0006195	XP_045665859.1	XP_004716305.1
OG0006196	XP_045629308.1	XP_004707345.1
OG0006200	XP_045643384.1, XP_045632520.1, XP_045660882.1, XP_045632503.1	XP_004716986.1
OG0006201	XP_045645138.1, XP_045642313.1	XP_004698486.1
OG0006202	XP_045642446.1	XP_004708648.1
OG0006203	XP_045646250.1	XP_045152039.1
OG0006204	XP_045646327.1	XP_045152008.1
OG0006205	XP_045646315.1	XP_004703084.1
OG0006206	XP_045646158.1	XP_045152174.1
OG0006207	XP_045646336.1	XP_045151988.1
OG0006208	XP_045646076.1	XP_004703051.1
OG0006209	XP_045661481.1	XP_004702218.1
OG0006210	XP_045644665.1	XP_004708661.1
OG0006211	XP_045661304.1	XP_030742732.2, XP_045150580.1
OG0006212	XP_045661307.1	XP_004702169.1
OG0006213	XP_045661324.1	XP_045150652.1
OG0006214	XP_045661339.1	XP_004701999.2
OG0006215	XP_045661365.1	XP_004711682.2
OG0006216	XP_045661379.1	XP_004701989.1
OG0006217	XP_045661391.1	XP_004701987.1
OG0006218	XP_045661400.1	XP_004701979.1
OG0006219	XP_045661421.1	XP_030742736.2
OG0006220	XP_045632172.1, XP_045632173.1	XP_012859882.1
OG0006221	XP_045654503.1	XP_004702085.1
OG0006222	XP_045654537.1	XP_045150455.1, XP_045141969.1
OG0006223	XP_045636797.1	XP_045145361.1
OG0006224	XP_045636916.1	XP_045145364.1
OG0006225	XP_045636862.1	XP_045154550.1
OG0006226	XP_045636980.1	XP_004713894.1
OG0006227	XP_045628311.1	XP_045145113.1
OG0006228	XP_045628554.1	XP_045140840.1
OG0006229	XP_045628457.1	XP_045150311.1
OG0006230	XP_045628540.1	XP_004713954.1
OG0006231	XP_045628523.1	XP_004717792.1
OG0006232	XP_045628534.1	XP_004717796.1
OG0006233	XP_045628538.1	XP_045154582.1, XP_004717793.1
OG0006234	XP_045628535.1	XP_012864086.1
OG0006235	XP_045645215.1	XP_012863463.1
OG0006236	XP_045645405.1	XP_004715757.1
OG0006237	XP_045645271.1	XP_045148974.1, XP_045148320.1
OG0006238	XP_045628187.1	XP_004710488.1
OG0006239	XP_045628165.1	XP_045152479.1, XP_045148571.1
OG0006240	XP_045628247.1	XP_004710692.1
OG0006241	XP_045628255.1	XP_004710693.2
OG0006242	XP_045628155.1	XP_004710686.1
OG0006243	XP_045628157.1	XP_045148584.1
OG0006244	XP_045628243.1	XP_004710462.1
OG0006245	XP_045632250.1	XP_045148598.1
OG0006247	XP_045668081.1, XP_045668140.1	XP_004710621.1
OG0006248	XP_045629453.1, XP_045629527.1	XP_004710595.1
OG0006249	XP_045642396.1	XP_004710594.1
OG0006250	XP_045641699.1	XP_045148785.1
OG0006251	XP_045641765.1	XP_004715893.1
OG0006252	XP_045642519.1	XP_004715834.1
OG0006253	XP_045652637.1	XP_004715845.1
OG0006254	XP_045652192.1	XP_004704966.1
OG0006255	XP_045652088.1	XP_004704766.2
OG0006256	XP_045643371.1	XP_045156163.1
OG0006257	XP_045668823.1	XP_004702331.1
OG0006258	XP_045661445.1	XP_004702328.1
OG0006258	XP_045668800.1	XP_045153760.1
OG0006259	XP_045668765.1	XP_045145812.1, XP_012861610.2
OG0006260	XP_045643883.1	XP_045141566.1
OG0006262	XP_045649887.1	XP_004712715.1, XP_012859757.1
OG0006263	XP_045668912.1	XP_004712681.2
OG0006264	XP_045650451.1	XP_045140518.1
OG0006265	XP_045650467.1	XP_004697084.2
OG0006266	XP_045650444.1, XP_045650443.1	XP_004696731.1
OG0006267	XP_045650360.1	XP_045140660.1
OG0006268	XP_045650346.1	XP_012861069.1
OG0006269	XP_045650336.1, XP_045650337.1	XP_004697118.1
OG0006270	XP_045650974.1	XP_004703768.2
OG0006271	XP_045651012.1	XP_004703767.1
OG0006272	XP_045650206.1	XP_004703622.1
OG0006273	XP_045665764.1, XP_045665763.1, XP_045665765.1	XP_045141165.1
OG0006274	XP_045665726.1	XP_045141162.1
OG0006275	XP_045665779.1	XP_045141245.1
OG0006276	XP_045665805.1, XP_045665804.1	XP_004703595.1
OG0006277	XP_045665788.1	XP_045141287.1
OG0006278	XP_045662826.1	XP_004704929.1
OG0006279	XP_045662819.1	XP_004704702.1
OG0006280	XP_045662776.1	XP_004704941.2
OG0006281	XP_045670649.1	XP_004704750.1
OG0006282	XP_045638581.1	XP_030743844.2
OG0006283	XP_045638081.1	XP_004705071.1
OG0006284	XP_045638518.1	XP_004705114.1
OG0006285	XP_045637934.1	XP_045154873.1
OG0006286	XP_045637954.1	XP_045154224.1, XP_045144718.1
OG0006287	XP_045638152.1	XP_004705202.1
OG0006288	XP_045638599.1	XP_004705208.1
OG0006289	XP_045632801.1	XP_045154701.1
OG0006290	XP_045632804.1	XP_004705236.1, XP_045154704.1
OG0006291	XP_045668820.1	XP_004702505.1
OG0006292	XP_045669016.1	XP_004708266.3
OG0006293	XP_045633241.1	XP_004706693.3
OG0006294	XP_045664230.1	XP_004706700.1
OG0006295	XP_045652297.1	XP_004703710.1
OG0006296	XP_045652358.1	XP_004703574.1
OG0006297	XP_045651272.1	XP_004700089.1
OG0006298	XP_045645573.1	XP_012859543.2
OG0006299	XP_045651367.1	XP_045152404.1
OG0006300	XP_045669011.1	XP_004708158.2
