Orthogroup	Urocitellus_parryii	Mus_musculus
OG0007047	XP_026250585.1, XP_026250555.1	NP_001291650.1
OG0007048	XP_026250565.1	NP_064417.2, XP_017173753.1
OG0007049	XP_026250595.1	NP_001074726.1, XP_006527277.1
OG0007050	XP_026250599.1	NP_444333.3
OG0007051	XP_026263714.1	XP_006526599.1, NP_001182194.1
OG0007052	XP_026256926.1	NP_001334383.1
OG0007053	XP_026256956.1	NP_080895.2, XP_030106922.1, NP_084327.1
OG0007054	XP_026256940.1	NP_034492.1
OG0007055	XP_026244864.1	NP_001028745.1
OG0007056	XP_026244947.1	XP_006526915.1, NP_739563.1
OG0007057	XP_026244921.1, XP_026244983.1	NP_081201.2
OG0007058	XP_026244912.1	NP_001107784.1
OG0007059	XP_026240079.1	NP_001156327.1
OG0007060	XP_026237972.1	XP_006536252.1, NP_001121618.1, XP_017177746.1, NP_766497.3
OG0007061	XP_026235639.1, XP_026235638.1	NP_001289894.1
OG0007062	XP_026246594.1	XP_017175719.1, NP_001364007.1, NP_001364008.1, NP_663757.3
OG0007063	XP_026246592.1	XP_030109711.1, NP_001342112.1, NP_083216.1
OG0007064	XP_026265818.1	NP_083116.1
OG0007066	XP_026254245.1, XP_026253051.1	NP_033378.1
OG0007067	XP_026239127.1	NP_001385989.1
OG0007068	XP_026239201.1	NP_666059.2, XP_006537785.1
OG0007069	XP_026239140.1	XP_006538104.1, NP_001074670.1
OG0007070	XP_026239918.1	XP_006538418.1, NP_001078962.1
OG0007071	XP_026253086.1	NP_080668.1
OG0007072	XP_026248930.1	NP_035954.1
OG0007073	XP_026248004.1	NP_001394746.1, NP_766445.1, XP_006499555.1
OG0007074	XP_026247104.1	NP_666238.1
OG0007075	XP_026247702.1	XP_006499173.1, NP_001349684.1
OG0007076	XP_026247616.1	NP_001239509.1
OG0007077	XP_026248966.1	NP_001028707.1
OG0007078	XP_026260369.1	NP_941011.1
OG0007079	XP_026269180.1	NP_080590.3
OG0007080	XP_026269178.1, XP_026269177.1	XP_006511286.1, NP_001028708.1
OG0007081	XP_026240650.1	NP_071309.1, NP_001258772.1
OG0007082	XP_026240634.1	XP_006511613.1, NP_084060.1
OG0007083	XP_026240667.1	NP_001361679.1, NP_001008239.1, XP_006510854.2, NP_058067.2
OG0007084	XP_026240652.1	NP_038674.1
OG0007085	XP_026240663.1	NP_062701.2
OG0007086	XP_026240593.1, XP_026240592.1	NP_766124.2
OG0007087	XP_026240629.1	NP_001351456.1, NP_775561.1
OG0007088	XP_026243573.1	NP_001397353.1, NP_034551.2
OG0007089	XP_026243522.1	NP_062753.3, NP_001333716.1
OG0007090	XP_026243585.1	XP_006510951.1, NP_035482.1
OG0007091	XP_026243627.1	NP_083096.1, XP_006511579.1
OG0007092	XP_026243607.1	NP_598737.1
OG0007093	XP_026256342.1	NP_766511.1
OG0007094	XP_026267403.1	NP_001239442.1, XP_011244435.1
OG0007096	XP_026267647.1	NP_034118.1, NP_001263192.1, NP_001020363.1, XP_006522946.1
OG0007097	XP_026267639.1	NP_001284676.1, NP_033900.1
OG0007098	XP_026249378.1	NP_001106877.1
OG0007099	XP_026249319.1	NP_068366.1, XP_006523132.1
OG0007100	XP_026249345.1	XP_006522994.1
OG0007101	XP_026249340.1	NP_001075018.1
OG0007102	XP_026236153.1	NP_001406107.1
OG0007103	XP_026255178.1	NP_056640.1
OG0007104	XP_026265851.1, XP_026265852.1	XP_006525098.1, NP_083178.1
OG0007105	XP_026265883.1	NP_742146.1
OG0007106	XP_026265850.1	NP_613067.1
OG0007107	XP_026235998.1	XP_006513125.1
OG0007108	XP_026235632.1	NP_666119.1
OG0007109	XP_026267569.1	XP_036015863.1
OG0007110	XP_026266406.1	NP_001274153.1
OG0007111	XP_026266407.1	NP_001396602.1, NP_001316481.1
OG0007112	XP_026266411.1	NP_904359.1
OG0007113	XP_026258958.1	NP_031952.2
OG0007114	XP_026257789.1	NP_780433.1
OG0007115	XP_026260986.1	NP_081889.1, NP_001156979.1
OG0007116	XP_026260995.1	NP_001074614.1
OG0007117	XP_026235425.1	NP_058059.2, NP_001345942.1
OG0007118	XP_026237785.1	NP_775546.2, XP_006535326.1, NP_001404788.1
OG0007119	XP_026267727.1	XP_036016772.1, NP_081102.1
OG0007120	XP_026238423.1	NP_775580.1, NP_001297606.1
OG0007121	XP_026269453.1	NP_056571.2
OG0007122	XP_026264254.1	NP_058608.1
OG0007123	XP_026251141.1	NP_536705.4
OG0007124	XP_026249774.1	NP_034270.1
OG0007125	XP_026266834.1	XP_006521850.1
OG0007126	XP_026258211.1, XP_026258212.1, XP_026258210.1, XP_026258213.1	XP_036015919.1
OG0007127	XP_026258180.1	XP_036015888.1, NP_001014423.1
OG0007128	XP_026259329.1	XP_036015861.1, NP_766614.2
OG0007129	XP_026251919.1	XP_017172657.1, NP_115854.2
OG0007130	XP_026250328.1, XP_026250322.1	XP_006521733.1
OG0007131	XP_026251804.1	NP_031903.1, XP_006521840.1
OG0007132	XP_026251731.1	NP_849255.2, XP_017172432.1
OG0007133	XP_026249946.1	NP_077235.2, XP_006522776.1
OG0007134	XP_026250363.1	NP_067276.3
OG0007135	XP_026250040.1	NP_001034619.2, XP_006522455.1
OG0007136	XP_026249482.1	NP_001186967.1, NP_001361705.1, NP_766203.1, XP_006521715.1
OG0007138	XP_026245089.1	NP_444471.1
OG0007139	XP_026252854.1	XP_006520106.1, NP_033180.2
OG0007140	XP_026238701.1	NP_001334991.1
OG0007141	XP_026245183.1	NP_001139402.1
OG0007142	XP_026245105.1	NP_808809.1, NP_808810.1
OG0007143	XP_026245152.1	XP_006522751.1
OG0007144	XP_026245128.1	NP_080676.3, NP_001177734.1, NP_001177733.1
OG0007145	XP_026267875.1	XP_006502029.1, NP_080917.1
OG0007146	XP_026250784.1	NP_080793.1
OG0007147	XP_026250790.1	NP_001355596.1
OG0007148	XP_026254715.1	NP_001334437.1, NP_038702.1
OG0007149	XP_026262905.1	NP_001369774.1
OG0007150	XP_026236443.1	NP_077236.1
OG0007151	XP_026240414.1	NP_780626.1
OG0007152	XP_026263480.1	NP_001025106.1, XP_006516700.1
OG0007153	XP_026271091.1	NP_083908.1
OG0007155	XP_026245370.1	NP_001403914.1, NP_034183.1, NP_001403915.1, XP_006498735.1, NP_001403916.1
OG0007156	XP_026248880.1	NP_032893.1, XP_006498991.1
OG0007157	XP_026248872.1	NP_067501.2
OG0007158	XP_026248881.1	NP_082111.2
OG0007159	XP_026266922.1	XP_006500326.1, NP_001277598.1, NP_001041069.1
OG0007160	XP_026241604.1	NP_080130.2
OG0007161	XP_026247749.1	NP_035782.3, NP_001372637.1
OG0007162	XP_026247780.1	NP_001342340.1, NP_058661.1
OG0007163	XP_026256517.1	NP_001357195.1
OG0007164	XP_026244861.1, XP_026244860.1	NP_001136119.1
OG0007165	XP_026244840.1	XP_030111510.1, NP_062764.1
OG0007167	XP_026261151.1	NP_001348342.1
OG0007168	XP_026250376.1	XP_006496045.1, NP_001034582.1
OG0007169	XP_026246208.1	XP_030111230.1, NP_001004173.1
OG0007170	XP_026236372.1	NP_001302428.1
OG0007171	XP_026252993.1	NP_067330.1
OG0007172	XP_026243300.1	NP_001108134.1, XP_006529407.1, NP_766098.2
OG0007173	XP_026243183.1	NP_796217.2, XP_006529763.1
OG0007174	XP_026243249.1	NP_001074480.2
OG0007175	XP_026243800.1	NP_001157226.1, XP_006497279.1
OG0007176	XP_026236348.1	NP_036179.1
OG0007177	XP_026236359.1	NP_035200.2
OG0007178	XP_026243787.1	NP_001028458.1
OG0007179	XP_026262465.1	NP_853526.1
OG0007180	XP_026237594.1	NP_001131019.1, XP_017174083.1
OG0007181	XP_026236429.1	NP_031455.1
OG0007183	XP_026237279.1, XP_026237280.1	NP_001028498.2
OG0007184	XP_026250931.1	NP_001274459.1, NP_848869.1, NP_033837.2, XP_006528757.1
OG0007185	XP_026252547.1	NP_001139553.1
OG0007186	XP_026257147.1	NP_073727.2, NP_062710.2
OG0007187	XP_026257142.1, XP_026236189.1	XP_006528028.1
OG0007188	XP_026243353.1	NP_062608.2, XP_036017797.1
OG0007189	XP_026243355.1, XP_026243354.1	XP_006527761.1, NP_780350.1
OG0007190	XP_026243382.1	NP_083192.2, XP_006527769.1
OG0007191	XP_026269525.1	NP_001393168.1
OG0007192	XP_026262530.1	NP_033541.1
OG0007193	XP_026262538.1	XP_036017720.1, NP_032449.1
OG0007194	XP_026262529.1, XP_026262528.1	NP_001035549.1
OG0007196	XP_026263217.1	NP_032027.2
OG0007197	XP_026255771.1	NP_950183.1, XP_006528061.1
OG0007198	XP_026255767.1	NP_076097.1, NP_001345436.1, NP_001292870.1, XP_036017993.1
OG0007199	XP_026268382.1	XP_017174001.1
OG0007200	XP_026266293.1	NP_899142.2
OG0007201	XP_026266271.1	NP_001398797.1
OG0007202	XP_026266276.1	NP_038491.2
OG0007205	XP_026258453.1	XP_006528609.1, NP_001074968.1
OG0007206	XP_026252576.1	NP_031629.3
OG0007207	XP_026268617.1	NP_036037.1
OG0007208	XP_026268582.1	NP_932106.1
OG0007209	XP_026268612.1	NP_075621.3
OG0007210	XP_026268604.1	NP_032250.2, XP_006527898.1
OG0007211	XP_026268602.1	XP_017174027.1, NP_001119960.1
OG0007212	XP_026252961.1	XP_006529942.1, NP_001271454.1
OG0007213	XP_026236723.1	NP_444435.1
OG0007214	XP_026252694.1	NP_068365.1
OG0007215	XP_026258901.1	NP_033893.2
OG0007216	XP_026256843.1	NP_667302.2
OG0007217	XP_026236698.1	NP_666881.1, NP_997042.1
OG0007218	XP_026250841.1	XP_006522890.1, XP_011244156.1, NP_001005854.2
OG0007221	XP_026261301.1	NP_001348848.1, NP_001348849.1, NP_083657.1
OG0007223	XP_026257551.1	NP_201581.2, XP_006522858.1
OG0007232	XP_026260295.1	XP_036009728.1, NP_598553.1
OG0007233	XP_026268041.1	NP_031929.1
OG0007234	XP_026260417.1	NP_033871.2
OG0007235	XP_026249101.1	XP_036019857.1, NP_067272.1
OG0007236	XP_026267086.1	NP_033403.1
OG0007237	XP_026265063.1	NP_032602.1
OG0007238	XP_026250394.1	XP_006496201.1, NP_059508.2
OG0007239	XP_026264113.1	XP_006499217.1, NP_035741.2
OG0007240	XP_026235551.1	XP_030109534.1, NP_057887.2
OG0007241	XP_026259049.1	NP_038558.1
OG0007242	XP_026262410.1	XP_036019285.1, NP_083982.1
OG0007243	XP_026259779.1	XP_036018808.1, NP_032588.1
OG0007244	XP_026248915.1	NP_032126.1
OG0007245	XP_026266022.1, XP_026266024.1	NP_032991.1
OG0007246	XP_026267477.1	NP_032519.1
OG0007247	XP_026243317.1	NP_034678.1, XP_036017987.1
OG0007248	XP_026263801.1	NP_038758.2, XP_006496935.1
OG0007249	XP_026243869.1	XP_017173338.1, NP_032746.2
OG0007250	XP_026248357.1	NP_034207.2
OG0007251	XP_026262888.1	NP_034809.1, XP_006520580.1
OG0007252	XP_026251257.1	NP_001407673.1, NP_032989.2, NP_001407675.1, NP_001407674.1
OG0007253	XP_026260908.1	NP_001070982.1
OG0007254	XP_026256243.1	NP_034498.1, NP_001343954.1
OG0007255	XP_026264756.1	XP_006526832.1, NP_032986.1
OG0007256	XP_026270741.1	NP_001344097.1
OG0007257	XP_026265388.1	NP_653134.2, NP_001409773.1
OG0007258	XP_026247320.1	XP_006505049.1, NP_034444.1
OG0007259	XP_026268543.1	XP_030108187.1, NP_033144.1
OG0007260	XP_026267113.1	NP_032917.2
OG0007261	XP_026264154.1	NP_080599.1
OG0007262	XP_026270222.1	NP_001390509.1
OG0007263	XP_026260819.1	NP_001343245.1
OG0007264	XP_026240403.1	NP_001347771.1
OG0007265	XP_026258386.1	NP_035778.3
OG0007266	XP_026262414.1	NP_001152896.2, NP_001397347.1
OG0007267	XP_026235470.1	NP_035823.3
OG0007268	XP_026258283.1	NP_035905.1, XP_006507653.1
OG0007269	XP_026249880.1	NP_001135399.1
OG0007270	XP_026248454.1	NP_001106669.1
OG0007271	XP_026261390.1	NP_038584.2
OG0007272	XP_026258899.1	XP_017174928.1, NP_031404.1
OG0007273	XP_026236334.1	XP_011240358.1
OG0007274	XP_026260491.1	NP_038490.2, XP_030099106.1
OG0007275	XP_026267270.1	NP_035187.2, NP_001398548.1
OG0007276	XP_026255967.1	NP_032381.1
OG0007277	XP_026267438.1	XP_006526751.1, NP_032144.2
OG0007278	XP_026249488.1	NP_766400.1
OG0007279	XP_026270326.1	NP_001074470.1, XP_036020650.1, NP_033895.2
OG0007280	XP_026266349.1	NP_066388.1
OG0007281	XP_026266088.1	NP_058596.1
OG0007283	XP_026255230.1	NP_031565.1
OG0007284	XP_026239433.1	NP_031549.2
OG0007285	XP_026252022.1	XP_006529209.1, NP_032337.2
OG0007286	XP_026266797.1	NP_666258.2, XP_036019643.1
OG0007287	XP_026263530.1	NP_038963.3
OG0007288	XP_026248495.1	NP_034462.1
OG0007289	XP_026270720.1	NP_001342651.1, XP_036016190.1
OG0007290	XP_026267436.1	NP_031667.1
OG0007291	XP_026268202.1	NP_035533.1
OG0007292	XP_026263198.1	NP_033401.2, XP_006520808.2
OG0007293	XP_026254897.1	NP_032679.3, XP_011237643.1
OG0007294	XP_026254669.1	NP_001297539.1
OG0007295	XP_026268294.1	NP_001139298.1, XP_011241891.1, NP_700455.3
OG0007296	XP_026236664.1	NP_001388855.1, XP_017173882.1
OG0007297	XP_026261784.1	NP_001033027.2
OG0007298	XP_026244610.1, XP_026244612.1	NP_035470.3
OG0007299	XP_026245090.1	NP_034097.1, XP_006521818.1
OG0007300	XP_026247105.1	NP_001344324.1
OG0007301	XP_026243362.1	NP_031833.3, XP_006527628.1
OG0007302	XP_026251751.1	XP_030101296.1, NP_001229937.1
OG0007303	XP_026254104.1	NP_068682.2, XP_036011605.1
OG0007305	XP_026265973.1	NP_071855.2
OG0007306	XP_026235914.1	NP_080076.1
OG0007307	XP_026235179.1	XP_006536234.2, NP_742114.3
OG0007308	XP_026257698.1	NP_034180.2
OG0007309	XP_026235817.1	NP_034150.1, XP_006517146.1
OG0007310	XP_026266139.1, XP_026266140.1	NP_038543.1
OG0007311	XP_026261669.1	NP_034124.1
OG0007312	XP_026262297.1	NP_001028338.1, NP_001032356.1
OG0007313	XP_026237399.1	NP_666261.1
OG0007314	XP_026252643.1	NP_032924.1
OG0007316	XP_026260878.1	NP_001074767.1, XP_036019331.1
OG0007317	XP_026265769.1	NP_034572.1
OG0007318	XP_026260487.1	NP_001257925.1, XP_006509049.1
OG0007319	XP_026235590.1	NP_001013395.2, XP_030109277.1
OG0007320	XP_026238664.1, XP_026238642.1	NP_001258689.1
OG0007321	XP_026268600.1	NP_032132.1
OG0007322	XP_026235890.1	NP_035792.1
OG0007323	XP_026262583.1	NP_035174.1
OG0007324	XP_026238049.1	XP_006503151.1, NP_666367.3
OG0007325	XP_026263629.1	XP_006500616.1, NP_001365706.1
OG0007326	XP_026261620.1	NP_035203.3, XP_006513433.1
OG0007327	XP_026235489.1	XP_006527657.1
OG0007328	XP_026246943.1	NP_077217.2
OG0007329	XP_026269834.1	NP_001398667.1, NP_001119786.1
OG0007330	XP_026265968.1	NP_032521.1
OG0007331	XP_026243288.1	XP_006529228.1
OG0007332	XP_026245976.1	NP_663353.3
OG0007333	XP_026241514.1	XP_011244930.1, NP_076119.2
OG0007334	XP_026246957.1	XP_006538338.1, NP_001028337.2
OG0007335	XP_026245846.1	NP_001038949.1, NP_001296984.1
OG0007336	XP_026237030.1	NP_001293113.1, NP_032632.1
OG0007337	XP_026267235.1	NP_660121.2
OG0007338	XP_026268536.1	XP_036021474.1
OG0007339	XP_026250721.1	NP_001135913.1, NP_033145.2
OG0007340	XP_026256612.1	NP_075863.2, NP_001342444.1
OG0007341	XP_026249252.1	NP_062634.2
OG0007342	XP_026241726.1	NP_081403.1
OG0007344	XP_026238077.1	NP_766617.2
OG0007345	XP_026257292.1	NP_058050.3
OG0007346	XP_026238918.1	NP_848478.2
OG0007347	XP_026263442.1, XP_026263435.1	NP_032707.2
OG0007348	XP_026242635.1	XP_006533612.1, NP_001028709.2
OG0007349	XP_026235973.1	NP_001159922.1, NP_001277634.1
OG0007350	XP_026261541.1	NP_001122077.1
OG0007351	XP_026266001.1	NP_079898.2
OG0007352	XP_026267621.1	XP_017172900.1, NP_766207.2
OG0007353	XP_026266478.1	NP_663548.2
OG0007354	XP_026265958.1	XP_006520540.1, NP_032394.1
OG0007355	XP_026241429.1	NP_001177937.1, NP_035555.1
OG0007356	XP_026249595.1	NP_033536.2
OG0007357	XP_026259469.1	NP_001028591.2, XP_011248909.1
OG0007358	XP_026259499.1	XP_030098003.1, NP_001389776.1
OG0007359	XP_026244401.1	XP_006518986.1, NP_033550.2
OG0007360	XP_026245894.1	XP_006498810.1, NP_032019.2
OG0007361	XP_026255008.1	NP_035931.1
OG0007362	XP_026266794.1	NP_666257.2
OG0007363	XP_026261023.1	NP_035477.1
OG0007364	XP_026265306.1	XP_030106284.1, NP_852079.2
OG0007365	XP_026241977.1	XP_006500839.1, NP_036120.1
OG0007366	XP_026263757.1	NP_083888.3
OG0007367	XP_026259496.1, XP_026259497.1	NP_031736.1
OG0007368	XP_026242711.1	NP_033104.2
OG0007369	XP_026258690.1	NP_001181869.1
OG0007370	XP_026263729.1	NP_067620.3, XP_006497015.1
OG0007371	XP_026256536.1	NP_001278733.1, NP_038532.3
OG0007372	XP_026268213.1	NP_032944.1
OG0007373	XP_026250188.1	NP_001191300.1
OG0007374	XP_026267536.1	NP_033803.1
OG0007375	XP_026242775.1	NP_598491.1
OG0007376	XP_026242599.1	NP_001034755.1
OG0007377	XP_026267443.1, XP_026267414.1	NP_667147.1, NP_001011524.1
OG0007378	XP_026256780.1	NP_667304.1, XP_006507940.1
OG0007379	XP_026242297.1	NP_001005569.1
OG0007380	XP_026262317.1, XP_026262318.1	NP_001011832.1
OG0007381	XP_026256826.1, XP_026256824.1, XP_026256836.1	NP_666441.1
OG0007382	XP_026260336.1	NP_666529.1
OG0007383	XP_026256714.1	NP_667293.2
OG0007384	XP_026267425.1	XP_006527166.1, NP_666889.2
OG0007385	XP_026235357.1	NP_666858.2, NP_666856.2, NP_666860.2
OG0007386	XP_026249881.1	NP_848790.2
OG0007387	XP_026236269.1	NP_001001321.2, XP_006517435.1
OG0007388	XP_026261339.1	NP_038957.2
OG0007389	XP_026266211.1	XP_006540424.1, NP_001007570.1
OG0007390	XP_026248999.1	XP_006525950.1, NP_778177.1
OG0007391	XP_026268853.1	NP_796334.2, XP_006527129.1
OG0007392	XP_026252950.1	NP_033253.1
OG0007394	XP_026236993.1	XP_006540398.1, NP_081017.1
OG0007395	XP_026262008.1	NP_001182184.1
OG0007396	XP_026236921.1	XP_036017231.1, NP_444347.3
OG0007397	XP_026244464.1	XP_011245381.1, NP_001028513.2
OG0007398	XP_026244470.1	NP_080073.1
OG0007399	XP_026244462.1	NP_080245.1, XP_011245396.1
OG0007400	XP_026263271.1	XP_006529660.1
OG0007401	XP_026248993.1	XP_030106301.1, NP_919244.2
OG0007403	XP_026237225.1	NP_067484.2
OG0007404	XP_026237321.1, XP_026247688.1	NP_035675.1
OG0007405	XP_026247691.1	XP_036011763.1, NP_849265.2
OG0007406	XP_026247652.1	NP_034641.1
OG0007407	XP_026247681.1	NP_619534.2
OG0007408	XP_026257740.1	NP_780364.3, XP_030101115.1
OG0007409	XP_026257735.1	NP_663752.2
OG0007410	XP_026249639.1	NP_001390679.1, XP_006523413.1
OG0007411	XP_026238456.1	NP_038714.2
OG0007412	XP_026238457.1	XP_006523388.1, NP_001030038.1
OG0007413	XP_026248935.1	NP_033228.2
OG0007414	XP_026248924.1	NP_036078.2
OG0007416	XP_026235332.1	NP_001183975.1
OG0007417	XP_026235336.1	NP_001091737.1, NP_001401283.1, XP_011244473.1
OG0007418	XP_026249851.1	NP_082106.3
OG0007419	XP_026236894.1	XP_006512627.1, NP_032323.3
OG0007420	XP_026237160.1	NP_067247.1
OG0007421	XP_026236557.1	NP_032507.2, XP_011241436.1
OG0007422	XP_026236271.1	NP_064370.2
OG0007423	XP_026260238.1	NP_001360893.1
OG0007424	XP_026270315.1	XP_017175593.1, NP_001272458.1, NP_035729.3
OG0007425	XP_026245035.1	NP_700466.1, XP_006527014.1
OG0007426	XP_026245060.1	NP_059071.1
OG0007427	XP_026245069.1	NP_079699.1, XP_036019387.1
OG0007428	XP_026262243.1	NP_001392062.1
OG0007429	XP_026270042.1	NP_001391053.1
OG0007430	XP_026262720.1	NP_001012324.1, XP_036013975.1
OG0007432	XP_026262696.1	XP_011242852.1, NP_001077370.1, NP_598441.3
OG0007433	XP_026235522.1	NP_848847.3
OG0007434	XP_026266638.1	NP_058593.2
OG0007435	XP_026235556.1	NP_001404155.1, NP_033121.2, XP_036008703.1
OG0007436	XP_026236988.1	NP_001399283.1
OG0007437	XP_026237169.1	NP_001406157.1
OG0007438	XP_026236966.1	NP_084210.2, XP_006540495.1
OG0007439	XP_026237179.1	XP_036008457.1, NP_780581.1
OG0007440	XP_026237177.1	NP_001347351.1, NP_001347350.1
OG0007441	XP_026236946.1	XP_006540263.1, NP_573446.1
OG0007443	XP_026262069.1	NP_081373.1, NP_001402812.1, XP_017167777.1
OG0007444	XP_026262084.1, XP_026262085.1, XP_026262086.1	XP_006541153.1, NP_080156.2
OG0007445	XP_026262205.1, XP_026262206.1, XP_026262204.1, XP_026262207.1	NP_001258467.1
OG0007446	XP_026261999.1	NP_001164495.1, NP_034345.2
OG0007447	XP_026262139.1	NP_666066.1, XP_036009317.1
OG0007448	XP_026262216.1	XP_006541031.1, NP_958762.2
OG0007449	XP_026262060.1	NP_033250.3
OG0007450	XP_026262059.1	NP_032680.1
OG0007451	XP_026262129.1	XP_006541221.1, NP_683729.2, NP_001368778.1
OG0007452	XP_026262132.1	NP_032077.2
OG0007453	XP_026262087.1	XP_006541295.1, NP_766006.2
OG0007454	XP_026266223.1	XP_011248862.1
OG0007455	XP_026266212.1	NP_001414239.1
OG0007456	XP_026259610.1	NP_001028486.1
OG0007457	XP_026259608.1	XP_030098779.1, NP_001318110.1, NP_080236.2
OG0007458	XP_026259634.1	XP_006539633.2
OG0007459	XP_026259549.1	NP_001399347.1, NP_001399346.1, NP_001399344.1, NP_034285.3
OG0007460	XP_026267337.1	NP_598531.2, XP_006540484.1
OG0007461	XP_026267326.1	XP_006539730.2, NP_619617.2
OG0007462	XP_026267325.1	NP_115999.2, XP_006540500.1
OG0007463	XP_026267329.1	NP_001277457.1, XP_017177776.1
OG0007464	XP_026267345.1	XP_006539499.1, NP_620091.2, NP_001277471.1, NP_001077381.1
OG0007465	XP_026267363.1	NP_062331.2, XP_036009151.1
OG0007466	XP_026267931.1	XP_006540438.1, NP_076126.2
OG0007467	XP_026267922.1	NP_082935.1
OG0007468	XP_026267962.1, XP_026267963.1	NP_874353.2
OG0007469	XP_026267933.1	NP_084163.2
OG0007470	XP_026267950.1	XP_006540460.1, NP_001074497.1
OG0007471	XP_026235863.1, XP_026235864.1	NP_081535.1
OG0007472	XP_026235845.1	NP_001347836.1, NP_001347835.1, NP_001408441.1, NP_742154.1
OG0007473	XP_026235885.1	NP_082275.1
OG0007474	XP_026247079.1	NP_757342.2, XP_030098510.1
OG0007475	XP_026247059.1	NP_653139.2, XP_036008989.1
OG0007476	XP_026247027.1	NP_032181.2
OG0007477	XP_026247012.1	NP_082396.1, XP_036009347.1
OG0007478	XP_026260414.1	XP_006529444.1, NP_033425.3
OG0007479	XP_026247604.1	NP_032384.1, XP_006497422.1
OG0007480	XP_026246635.1	NP_080351.2
OG0007481	XP_026240294.1	NP_033284.1
OG0007482	XP_026248075.1	NP_071873.2
OG0007483	XP_026253644.1	XP_006539233.1, NP_081702.2
OG0007484	XP_026253682.1	NP_033298.1
OG0007485	XP_026256982.1	NP_001004761.1
OG0007486	XP_026256990.1	NP_081991.1
OG0007487	XP_026258166.1	NP_001001334.2
OG0007488	XP_026258118.1	XP_030106445.1, NP_080781.1
OG0007489	XP_026263532.1	NP_001396581.1, NP_001396590.1
OG0007490	XP_026266042.1	XP_006497499.1
OG0007491	XP_026247618.1	NP_852064.2, XP_006497631.1, NP_001074017.1
OG0007492	XP_026247577.1	NP_766059.1
OG0007493	XP_026247597.1	NP_001185737.1
OG0007494	XP_026247581.1	NP_598824.3
OG0007495	XP_026268491.1	XP_006516548.1, NP_061347.2
OG0007496	XP_026268770.1	NP_001347035.1, NP_660113.1
OG0007497	XP_026257068.1	NP_083761.1
OG0007498	XP_026257049.1	NP_082983.3, XP_036017188.1
OG0007499	XP_026240247.1	NP_001405635.1
OG0007500	XP_026240194.1	XP_006525549.1
OG0007501	XP_026240129.1	NP_001390724.1, XP_006526383.1
OG0007502	XP_026240259.1, XP_026240258.1	NP_001139771.1
OG0007503	XP_026241745.1	NP_036075.2, XP_036013944.1
OG0007504	XP_026246639.1	XP_006517785.1, NP_084155.2
OG0007505	XP_026246647.1	NP_766395.2
OG0007506	XP_026246659.1	NP_001347448.1, NP_032559.2
OG0007507	XP_026249014.1	XP_006517665.1, NP_776118.2
OG0007508	XP_026249038.1	NP_848831.2
