Orthogroup	Urocitellus_parryii	Myotis_lucifugus
OG0007548	XP_026253667.1	XP_014305116.2
OG0007549	XP_026266395.1	XP_023602145.1
OG0007550	XP_026242574.1	XP_006088550.1
OG0007551	XP_026264830.1	XP_023618339.1, XP_023618338.1
OG0007552	XP_026241659.1	XP_014309153.2
OG0007553	XP_026247092.1	XP_006081236.1
OG0007554	XP_026250831.1	XP_023612320.1
OG0007555	XP_026241646.1	XP_006081263.1
OG0007556	XP_026241647.1	XP_023612623.1
OG0007558	XP_026271039.1	XP_023606174.1
OG0007559	XP_026249048.1	XP_023606214.1, XP_023606211.1
OG0007560	XP_026249010.1	XP_023606262.1, XP_023606266.1, XP_006081362.1
OG0007561	XP_026259899.1	XP_006081373.1
OG0007562	XP_026259903.1	XP_006081382.1
OG0007564	XP_026258395.1	XP_014304292.2
OG0007565	XP_026248825.1	XP_023602990.1
OG0007566	XP_026262757.1	XP_014303522.1
OG0007567	XP_026250484.1	XP_023604308.1
OG0007568	XP_026243894.1	XP_023604392.1
OG0007569	XP_026243965.1	XP_006106746.1
OG0007570	XP_026243985.1	XP_006108945.3, XP_006106743.1
OG0007572	XP_026256263.1	XP_006108825.1
OG0007574	XP_026256327.1	XP_006110085.1, XP_014306658.1
OG0007577	XP_026250989.1	XP_014301944.1
OG0007578	XP_026236158.1	XP_023604574.1
OG0007579	XP_026236163.1	XP_006108205.3
OG0007581	XP_026258574.1	XP_014317998.2
OG0007583	XP_026241732.1	XP_006088560.1
OG0007584	XP_026242373.1	XP_006088592.1
OG0007585	XP_026259073.1	XP_014315143.1
OG0007586	XP_026259298.1	XP_014301838.1, XP_023614862.1, XP_023614856.1
OG0007587	XP_026259289.1, XP_026259282.1	XP_014316540.2
OG0007588	XP_026237337.1	XP_006107543.1
OG0007590	XP_026258956.1	XP_023613521.1, XP_006108941.1
OG0007591	XP_026246033.1	XP_006090333.1
OG0007592	XP_026268756.1	XP_006103300.3, XP_014305906.1
OG0007593	XP_026268854.1	XP_023601536.1
OG0007594	XP_026268640.1	XP_006106579.1
OG0007595	XP_026268377.1	XP_023603104.1
OG0007596	XP_026264829.1	XP_006098959.1
OG0007597	XP_026264837.1	XP_023600138.1, XP_023605048.1
OG0007598	XP_026249532.1	XP_006089770.1
OG0007599	XP_026249514.1	XP_014312177.1
OG0007600	XP_026250430.1	XP_006089785.1
OG0007601	XP_026250439.1	XP_023610394.1
OG0007602	XP_026250428.1	XP_014312192.1
OG0007603	XP_026250445.1	XP_006106818.1
OG0007605	XP_026245996.1	XP_006090337.1
OG0007606	XP_026245958.1	XP_006090320.1
OG0007607	XP_026245991.1	XP_014312595.1
OG0007608	XP_026246057.1	XP_014312585.2
OG0007609	XP_026245988.1	XP_006090283.1
OG0007610	XP_026246018.1	XP_006090237.2
OG0007611	XP_026246014.1	XP_006101036.1
OG0007612	XP_026252827.1	XP_023619498.1
OG0007615	XP_026253952.1	XP_006081691.1
OG0007616	XP_026254020.1	XP_006109655.3
OG0007617	XP_026253954.1	XP_014321688.1, XP_006081674.1
OG0007618	XP_026253965.1	XP_014310098.1
OG0007619	XP_026253951.1	XP_023608513.1
OG0007620	XP_026270582.1	XP_006097726.1
OG0007621	XP_026257107.1	XP_023617201.1
OG0007622	XP_026257093.1	XP_023604230.1
OG0007623	XP_026257124.1	XP_023601226.1
OG0007624	XP_026257111.1	XP_006104188.1
OG0007625	XP_026251154.1	XP_006110164.1
OG0007626	XP_026244070.1	XP_006089138.1
OG0007627	XP_026244121.1	XP_006089140.1
OG0007628	XP_026244110.1	XP_023609912.1
OG0007629	XP_026244134.1	XP_006089160.1
OG0007630	XP_026244052.1	XP_006089169.1
OG0007631	XP_026244119.1	XP_023609878.1
OG0007632	XP_026240231.1	XP_006097492.1
OG0007633	XP_026240122.1	XP_006097521.1, XP_006108525.1, XP_023616982.1, XP_023616986.1
OG0007634	XP_026241728.1	XP_006106703.1
OG0007635	XP_026266032.1	XP_014306409.1
OG0007636	XP_026257593.1	XP_023610818.1
OG0007637	XP_026257580.1	XP_023610785.1
OG0007639	XP_026245928.1	XP_023612823.1
OG0007640	XP_026248166.1	XP_006081562.1
OG0007641	XP_026260357.1	XP_014322645.1
OG0007642	XP_026246299.1	XP_006102659.1
OG0007643	XP_026246413.1	XP_023619130.1
OG0007644	XP_026270681.1	XP_014306690.2
OG0007645	XP_026250465.1	XP_014319430.1
OG0007646	XP_026250474.1	XP_006098365.1
OG0007647	XP_026242851.1	XP_023620111.1
OG0007648	XP_026248222.1	XP_006109477.3, XP_006098299.1
OG0007649	XP_026248189.1	XP_006098926.1
OG0007650	XP_026260323.1	XP_014303983.1
OG0007651	XP_026260354.1	XP_023599029.1
OG0007652	XP_026260316.1	XP_023599028.1
OG0007655	XP_026259292.1	XP_023603515.1
OG0007656	XP_026252167.1	XP_006106413.1
OG0007658	XP_026252112.1	XP_014302160.1
OG0007659	XP_026248351.1	XP_006093558.1
OG0007660	XP_026254814.1	XP_006098893.2
OG0007661	XP_026248285.1	XP_006094727.1
OG0007662	XP_026248236.1	XP_023614585.1
OG0007663	XP_026236522.1	XP_014323587.1, XP_023599841.1, XP_006102832.1
OG0007664	XP_026246358.1	XP_023604393.1
OG0007665	XP_026246462.1	XP_006105579.1
OG0007668	XP_026246277.1	XP_014323425.1, XP_014323424.1
OG0007669	XP_026246391.1	XP_014305099.1, XP_006108766.3
OG0007670	XP_026265204.1	XP_023616892.1
OG0007671	XP_026237507.1	XP_006107243.1
OG0007672	XP_026264461.1	XP_006103909.1
OG0007673	XP_026266046.1	XP_006089872.1
OG0007674	XP_026265510.1	XP_023610455.1
OG0007675	XP_026266066.1	XP_014312253.1
OG0007677	XP_026263020.1	XP_006096178.1
OG0007678	XP_026238251.1	XP_023615736.1
OG0007679	XP_026238069.1	XP_023619418.1
OG0007680	XP_026237664.1	XP_014306332.2, XP_023619422.1
OG0007681	XP_026238221.1	XP_014310121.1
OG0007682	XP_026270655.1	XP_006096922.1
OG0007683	XP_026270675.1, XP_026270676.1	XP_014304983.1
OG0007684	XP_026236280.1	XP_023604624.1
OG0007687	XP_026253749.1	XP_014302502.1
OG0007688	XP_026253702.1	XP_023604945.1
OG0007689	XP_026253679.1	XP_023602121.1
OG0007690	XP_026257649.1	XP_023602745.1
OG0007691	XP_026257598.1	XP_006109750.2
OG0007692	XP_026257622.1	XP_023616872.1
OG0007693	XP_026267185.1	XP_006087098.1
OG0007694	XP_026267182.1	XP_006087099.1
OG0007695	XP_026248803.1	XP_006087105.1
OG0007696	XP_026255011.1	XP_014313463.1
OG0007697	XP_026255035.1	XP_023611869.1
OG0007698	XP_026255015.1	XP_006091237.1
OG0007699	XP_026255009.1	XP_006091236.1
OG0007700	XP_026260278.1	XP_006091219.1
OG0007701	XP_026260271.1	XP_023618869.1
OG0007703	XP_026269102.1	XP_014320441.1
OG0007704	XP_026269091.1, XP_026269090.1	XP_014320427.1
OG0007705	XP_026269019.1	XP_023618896.1
OG0007706	XP_026248439.1	XP_023618911.1
OG0007708	XP_026236521.1	XP_023599862.1
OG0007709	XP_026246386.1	XP_023619131.1
OG0007712	XP_026252726.1	XP_006088357.1
OG0007713	XP_026252656.1	XP_014310911.1
OG0007714	XP_026252692.1	XP_006106273.1
OG0007715	XP_026247948.1	XP_006108638.2
OG0007716	XP_026265066.1	XP_006105279.1
OG0007717	XP_026238354.1	XP_006096407.1
OG0007718	XP_026241292.1	XP_023600146.1, XP_006109768.2
OG0007719	XP_026261961.1	XP_006086216.1
OG0007720	XP_026256123.1	XP_014310846.1
OG0007721	XP_026252732.1	XP_014310860.1
OG0007722	XP_026252711.1	XP_023609233.1
OG0007723	XP_026252669.1	XP_014310868.1
OG0007724	XP_026252658.1	XP_023609170.1
OG0007725	XP_026252661.1	XP_006088317.1
OG0007726	XP_026252747.1	XP_023609188.1
OG0007727	XP_026252655.1	XP_006088330.1
OG0007728	XP_026252697.1	XP_014303707.1
OG0007729	XP_026269002.1	XP_006081070.1
OG0007730	XP_026268964.1	XP_006081099.1
OG0007731	XP_026259966.1	XP_014307629.1, XP_014318871.2
OG0007732	XP_026259912.1	XP_023617207.1
OG0007733	XP_026262958.1	XP_023604167.1
OG0007734	XP_026271021.1	XP_023604955.1
OG0007735	XP_026261471.1	XP_006108682.3
OG0007736	XP_026256117.1	XP_006103529.1
OG0007737	XP_026236721.1	XP_014301196.1
OG0007739	XP_026247962.1	XP_023604797.1
OG0007740	XP_026247970.1	XP_023603448.1
OG0007741	XP_026247953.1	XP_006106632.1
OG0007742	XP_026247872.1	XP_023607325.1
OG0007743	XP_026258263.1	XP_023600147.1
OG0007744	XP_026258242.1	XP_006109870.2
OG0007745	XP_026258251.1	XP_023620007.1
OG0007746	XP_026265062.1	XP_006101719.1
OG0007748	XP_026241329.1	XP_023601037.1, XP_014315220.1
OG0007749	XP_026241145.1	XP_023610987.1
OG0007750	XP_026241348.1	XP_006090450.1
OG0007751	XP_026241123.1	XP_014312736.1
OG0007752	XP_026241100.1	XP_023611081.1
OG0007753	XP_026241185.1	XP_023611020.1
OG0007754	XP_026241425.1	XP_006109255.2, XP_014312791.1
OG0007757	XP_026241037.1	XP_006090519.1
OG0007758	XP_026241096.1	XP_023611085.1
OG0007759	XP_026241439.1	XP_006090524.1
OG0007760	XP_026241428.1	XP_014312836.1
OG0007762	XP_026241044.1	XP_023603370.1
OG0007763	XP_026241271.1	XP_023620255.1
OG0007764	XP_026241148.1	XP_006100952.1
OG0007765	XP_026241430.1	XP_023620245.1
OG0007766	XP_026241183.1	XP_006100932.1
OG0007767	XP_026241103.1	XP_023620243.1
OG0007769	XP_026241008.1	XP_023603599.1, XP_023603600.1, XP_014304555.1, XP_023603598.1
OG0007770	XP_026241081.1	XP_023601813.1
OG0007771	XP_026241276.1	XP_006103706.1
OG0007772	XP_026241115.1	XP_014304681.1
OG0007773	XP_026249890.1	XP_006092602.1, XP_014321113.1
OG0007774	XP_026258608.1	XP_023612840.1
OG0007775	XP_026258628.1	XP_014314495.1, XP_023612845.1
OG0007776	XP_026258594.1	XP_006110199.1
OG0007777	XP_026258544.1	XP_006092652.1
OG0007778	XP_026258590.1, XP_026258591.1	XP_023612859.1
OG0007779	XP_026267657.1	XP_006100603.1
OG0007780	XP_026264948.1	XP_023619877.1
OG0007781	XP_026264954.1	XP_006103692.1
OG0007782	XP_026235471.1	XP_006103696.1
OG0007783	XP_026235207.1	XP_023601949.1
OG0007785	XP_026265401.1	XP_006107951.1
OG0007786	XP_026265399.1	XP_006109644.3
OG0007787	XP_026265402.1	XP_006098155.1
OG0007788	XP_026261930.1	XP_023614016.1
OG0007789	XP_026261923.1	XP_006093980.1
OG0007790	XP_026261960.1	XP_006086211.1
OG0007791	XP_026265068.1	XP_006086175.1
OG0007792	XP_026265544.1	XP_023607507.1
OG0007793	XP_026265157.1	XP_023618643.1
OG0007794	XP_026265147.1	XP_006099286.1
OG0007795	XP_026237782.1	XP_023608529.1
OG0007796	XP_026256179.1, XP_026256181.1, XP_026256180.1, XP_026256183.1	XP_006088335.2, XP_014306285.2
OG0007797	XP_026243292.1	XP_014312355.1
OG0007798	XP_026243155.1	XP_006089998.1, XP_006108724.1
OG0007799	XP_026248636.1	XP_023609775.1
OG0007800	XP_026257268.1	XP_006105027.1
OG0007801	XP_026242656.1	XP_006098966.1
OG0007802	XP_026238320.1	XP_023605167.1, XP_023619037.1
OG0007803	XP_026252982.1	XP_023604201.1
OG0007804	XP_026243246.1	XP_014312329.1, XP_023610534.1, XP_023610535.1
OG0007805	XP_026235710.1	XP_023610581.1
OG0007806	XP_026244208.1	XP_014311546.1
OG0007807	XP_026244296.1	XP_023609771.1
OG0007808	XP_026244293.1	XP_006089032.1
OG0007809	XP_026248644.1	XP_006089049.1
OG0007810	XP_026248650.1	XP_023610497.1
OG0007811	XP_026248624.1	XP_023610500.1
OG0007812	XP_026248664.1	XP_014312306.1
OG0007813	XP_026244772.1, XP_026257094.1	XP_006099253.1
OG0007814	XP_026244246.1	XP_006089003.1
OG0007815	XP_026244276.1	XP_023609696.1
OG0007816	XP_026244297.1	XP_014311510.1
OG0007817	XP_026244242.1	XP_006088969.1
OG0007818	XP_026261027.1	XP_023619035.1
OG0007819	XP_026261053.1	XP_006099665.1
OG0007820	XP_026235950.1	XP_023619036.1
OG0007821	XP_026238434.1	XP_006106638.1
OG0007822	XP_026237597.1	XP_006106637.1
OG0007823	XP_026246547.1	XP_006102845.1
OG0007824	XP_026246521.1	XP_014323630.1
OG0007825	XP_026246564.1	XP_023601537.1
OG0007826	XP_026246561.1	XP_006104179.1
OG0007827	XP_026260690.1	XP_023617293.1
OG0007828	XP_026260808.1	XP_023617294.1
OG0007829	XP_026260858.1	XP_006097847.1
OG0007830	XP_026260692.1	XP_006097863.1
OG0007831	XP_026260846.1	XP_023617300.1
OG0007832	XP_026260857.1	XP_014316618.1, XP_014316617.1
OG0007833	XP_026260678.1	XP_023615060.1
OG0007834	XP_026260850.1	XP_023615006.1
OG0007835	XP_026260832.1	XP_023614934.1
OG0007836	XP_026268722.1	XP_006095161.1
OG0007837	XP_026268716.1	XP_014316669.1
OG0007838	XP_026268717.1	XP_006095196.1
OG0007839	XP_026268735.1	XP_006095206.1
OG0007840	XP_026254392.1	XP_014308036.1
OG0007841	XP_026255829.1	XP_006085220.1
OG0007842	XP_026255836.1	XP_023612169.1
OG0007843	XP_026256549.1	XP_006091725.1
OG0007844	XP_026262527.1	XP_006097255.1
OG0007845	XP_026243851.1	XP_006097450.1
OG0007846	XP_026243805.1	XP_006097446.1
OG0007847	XP_026250325.1	XP_006089316.1
OG0007848	XP_026250318.1	XP_006089320.1
OG0007849	XP_026264670.1	XP_023610005.1
OG0007850	XP_026267987.1	XP_006089343.1
OG0007851	XP_026257778.1	XP_006089372.1
OG0007852	XP_026257769.1	XP_006089373.1
OG0007853	XP_026257759.1	XP_006089376.1
OG0007854	XP_026257758.1	XP_023610041.1
OG0007856	XP_026269611.1	XP_023607240.1
OG0007857	XP_026250037.1	XP_014301022.2
OG0007858	XP_026250047.1	XP_023604088.1, XP_006100562.1
OG0007859	XP_026261870.1	XP_006100136.1
OG0007860	XP_026261903.1	XP_014320964.1
OG0007861	XP_026261827.1	XP_023619474.1
OG0007862	XP_026261892.1	XP_006100104.1
OG0007863	XP_026261907.1	XP_023619466.1
OG0007864	XP_026261786.1	XP_006102323.1
OG0007865	XP_026261832.1	XP_006102314.1
OG0007866	XP_026270158.1	XP_023607303.1, XP_023607301.1, XP_023607302.1
OG0007867	XP_026269457.1	XP_023607295.1
OG0007868	XP_026270120.1	XP_006085902.1
OG0007869	XP_026269567.1	XP_006085942.1
OG0007870	XP_026270169.1	XP_014308789.1
OG0007871	XP_026264768.1	XP_006085877.1, XP_023607261.1
OG0007872	XP_026267112.1	XP_006099328.1
OG0007873	XP_026268446.1	XP_014313081.1
OG0007874	XP_026246845.1	XP_006107417.1
OG0007875	XP_026266824.1	XP_023616538.1
OG0007876	XP_026239873.1	XP_014320732.2
OG0007877	XP_026239931.1	XP_006109188.1, XP_006099648.2
OG0007878	XP_026265833.1	XP_006099632.1
OG0007879	XP_026265838.1	XP_023615694.1
OG0007880	XP_026240957.1	XP_006096097.1
OG0007881	XP_026240983.1	XP_006091057.1
OG0007882	XP_026240937.1	XP_006091064.2
OG0007883	XP_026240908.1	XP_006091099.2
OG0007884	XP_026240992.1	XP_023611636.1
OG0007885	XP_026240900.1	XP_006091085.1
OG0007886	XP_026246869.1	XP_014313319.1
OG0007887	XP_026246875.1	XP_006091093.1
OG0007888	XP_026256501.1	XP_023617098.1
OG0007889	XP_026256479.1	XP_023617166.1
OG0007890	XP_026258431.1	XP_023617094.1
OG0007891	XP_026257207.1	XP_023617947.1
OG0007892	XP_026257921.1	XP_006098492.1
OG0007893	XP_026257537.1	XP_023608303.1
OG0007894	XP_026256404.1	XP_006087036.1
OG0007895	XP_026250021.1	XP_006101738.1
OG0007896	XP_026250004.1, XP_026250005.1	XP_006100576.1
OG0007897	XP_026250060.1	XP_023602618.1
OG0007898	XP_026267561.1	XP_006106224.1
OG0007899	XP_026255200.1	XP_014305515.1
OG0007900	XP_026255218.1	XP_023617787.1
OG0007901	XP_026255208.1, XP_026255209.1	XP_023603646.1
OG0007903	XP_026270895.1	XP_023600204.1
OG0007904	XP_026269569.1	XP_023601749.1
OG0007905	XP_026261309.1	XP_014303792.2
OG0007906	XP_026261330.1	XP_006107777.1
OG0007908	XP_026267521.1	XP_006096827.1
OG0007909	XP_026242595.1	XP_006100872.3
OG0007910	XP_026242934.1	XP_006098996.1
OG0007912	XP_026268209.1	XP_006092371.1
OG0007913	XP_026242933.1	XP_006107715.1
OG0007915	XP_026266599.1	XP_006109795.1
OG0007916	XP_026266561.1	XP_006109215.1
OG0007917	XP_026266527.1	XP_023604517.1
OG0007920	XP_026264232.1	XP_023604367.1
OG0007921	XP_026264221.1	XP_006110202.3
OG0007922	XP_026264210.1	XP_023604516.1
OG0007923	XP_026260648.1	XP_006107238.2
OG0007924	XP_026260645.1	XP_014301296.1
OG0007925	XP_026260583.1	XP_023600537.1
OG0007926	XP_026260558.1	XP_023600543.1
OG0007927	XP_026260669.1	XP_006103469.1
OG0007929	XP_026260622.1	XP_023605213.1
OG0007930	XP_026267510.1	XP_006094973.1
OG0007931	XP_026262429.1	XP_023612705.1
OG0007932	XP_026258030.1	XP_023612768.1
OG0007933	XP_026258009.1, XP_026258074.1	XP_014314165.1
OG0007934	XP_026258027.1	XP_014322413.1, XP_006092228.1
OG0007935	XP_026258029.1	XP_006092229.1
OG0007936	XP_026244584.1, XP_026264045.1	XP_014305846.1, XP_023612574.1
OG0007937	XP_026264003.1	XP_023602060.1
OG0007938	XP_026268173.1	XP_006092344.1
OG0007939	XP_026242589.1	XP_023612738.1
OG0007940	XP_026242830.1	XP_023612656.1
OG0007941	XP_026242647.1	XP_014316528.1
OG0007942	XP_026242814.1, XP_026242813.1	XP_006100851.1
OG0007943	XP_026242832.1	XP_006100840.1
OG0007944	XP_026242529.1	XP_006100821.1
OG0007945	XP_026242522.1	XP_006098976.1
OG0007946	XP_026242571.1	XP_006098980.1
OG0007947	XP_026242730.1	XP_014319945.1
OG0007948	XP_026242859.1	XP_006105319.1
OG0007949	XP_026242850.1	XP_006105320.1
OG0007950	XP_026242786.1	XP_006102929.1
OG0007951	XP_026242757.1	XP_014323690.1
OG0007952	XP_026242726.1, XP_026242725.1	XP_023599977.1
OG0007953	XP_026242507.1	XP_023599965.1
OG0007954	XP_026263584.1	XP_006095646.1
OG0007955	XP_026263103.1	XP_023615386.1
OG0007956	XP_026253785.1	XP_006092298.1
OG0007957	XP_026253833.1	XP_023612520.1
OG0007958	XP_026253839.1	XP_006092306.3
OG0007959	XP_026253795.1	XP_006092312.1
OG0007960	XP_026253851.1	XP_023612608.1
OG0007961	XP_026236046.1	XP_006101974.1
OG0007962	XP_026244623.1	XP_006099936.1
OG0007963	XP_026244685.1	XP_014322919.1, XP_023605125.1
OG0007964	XP_026244557.1	XP_014317026.1
OG0007965	XP_026244710.1	XP_006095567.1
OG0007966	XP_026244641.1	XP_006095591.2
OG0007967	XP_026244706.1	XP_023615318.1
OG0007968	XP_026244647.1	XP_023618578.1
OG0007969	XP_026244766.1	XP_006099249.1
OG0007970	XP_026244601.1	XP_014320192.1
OG0007971	XP_026244709.1	XP_023618599.1
OG0007978	XP_026251211.1	XP_014306250.1
OG0007979	XP_026251361.1	XP_006108429.1
OG0007980	XP_026251251.1	XP_023605074.1
OG0007981	XP_026251302.1	XP_006104469.1
OG0007982	XP_026251410.1, XP_026238631.1	XP_006104462.1
OG0007983	XP_026242023.1	XP_023600226.1
OG0007984	XP_026242172.1	XP_006103212.1
OG0007985	XP_026242185.1	XP_006103195.1
OG0007986	XP_026242078.1	XP_023600228.1
OG0007987	XP_026242336.1	XP_006102139.1
OG0007988	XP_026242283.1	XP_006102146.1
OG0007989	XP_026242188.1	XP_006102152.1
OG0007990	XP_026242330.1	XP_006096351.1
OG0007991	XP_026260574.1	XP_023605248.1
OG0007992	XP_026269841.1	XP_006102859.1
OG0007993	XP_026242441.1	XP_006095521.1
OG0007994	XP_026254078.1	XP_014315482.1
OG0007995	XP_026254203.1	XP_006093737.1
OG0007996	XP_026254128.1	XP_014315449.1
OG0007997	XP_026254140.1	XP_006093686.1
OG0007998	XP_026254081.1	XP_023613706.1
OG0007999	XP_026254084.1	XP_023613739.1
OG0008000	XP_026248756.1	XP_006096914.1
OG0008001	XP_026242426.1, XP_026248752.1	XP_006096916.1
OG0008002	XP_026242446.1	XP_006096920.1
OG0008003	XP_026242429.1	XP_023616431.1
OG0008004	XP_026242467.1	XP_014316959.1
OG0008005	XP_026265143.1	XP_006099221.1
OG0008006	XP_026237528.1	XP_023602983.1
OG0008007	XP_026237515.1	XP_023602981.1
OG0008008	XP_026269383.1	XP_006106441.3
OG0008009	XP_026269368.1	XP_006108101.1
OG0008010	XP_026269374.1	XP_014305471.2
OG0008011	XP_026250076.1	XP_023601557.1, XP_023605027.1
OG0008012	XP_026250170.1	XP_023601558.1
OG0008013	XP_026250109.1	XP_023603392.1
OG0008014	XP_026238113.1	XP_006098565.1
OG0008015	XP_026261749.1	XP_006098581.2
OG0008016	XP_026261678.1	XP_023618024.1
OG0008017	XP_026261764.1	XP_006098622.1
OG0008018	XP_026261748.1	XP_023602391.1
OG0008019	XP_026267233.1, XP_026267234.1	XP_014304598.1
OG0008020	XP_026267271.1, XP_026265944.1	XP_023599545.1
OG0008021	XP_026265935.1	XP_006105784.1
OG0008022	XP_026253598.1	XP_014305114.1, XP_014314653.1
OG0008023	XP_026253132.1	XP_006107672.1
OG0008024	XP_026237311.1	XP_006085794.1
OG0008025	XP_026235610.1	XP_023607134.1
OG0008026	XP_026264398.1	XP_006100753.1
OG0008027	XP_026264412.1	XP_023599759.1
OG0008028	XP_026235322.1	XP_006100911.1
OG0008029	XP_026268345.1	XP_006097796.1
OG0008030	XP_026268355.1	XP_023614742.1
OG0008031	XP_026235059.1	XP_023617236.1
OG0008032	XP_026269844.1	XP_023599891.1
OG0008033	XP_026241508.1	XP_006083455.1
OG0008034	XP_026241474.1	XP_023602883.1
OG0008035	XP_026236787.1, XP_026241535.1	XP_014303064.1
OG0008036	XP_026255676.1	XP_006083384.1
OG0008037	XP_026242962.1	XP_023602153.1
OG0008039	XP_026243036.1	XP_023613225.1
OG0008041	XP_026260897.1	XP_006093033.1
OG0008042	XP_026250104.1	XP_006109275.3
OG0008044	XP_026250108.1	XP_006108152.1
OG0008045	XP_026270069.1	XP_006101965.1
OG0008047	XP_026237413.1	XP_006106845.1
OG0008048	XP_026268082.1	XP_023599657.1
OG0008050	XP_026236127.1, XP_026271264.1	XP_006081195.1
OG0008051	XP_026257996.1	XP_006081190.1
OG0008052	XP_026257993.1	XP_006081186.1
OG0008053	XP_026235273.1	XP_006081172.1
OG0008054	XP_026251969.1	XP_023599366.1
OG0008055	XP_026269615.1	XP_023610590.1
OG0008056	XP_026238143.1	XP_006081129.1
OG0008057	XP_026264293.1	XP_006081649.1
OG0008058	XP_026255942.1	XP_006081646.1
OG0008059	XP_026255979.1	XP_006100231.1
OG0008061	XP_026257025.1	XP_014309361.1
OG0008062	XP_026236131.1	XP_014309362.1
OG0008063	XP_026247267.1	XP_023601080.1
OG0008064	XP_026237576.1	XP_006090759.1
OG0008065	XP_026254380.1	XP_023611325.1
OG0008066	XP_026253376.1	XP_006108796.2, XP_014316364.1
OG0008067	XP_026253350.1	XP_006094873.1
OG0008068	XP_026253368.1	XP_023614683.1
OG0008069	XP_026253362.1	XP_006094860.1
OG0008070	XP_026243704.1, XP_026243705.1	XP_023620518.1
OG0008071	XP_026243671.1	XP_006098853.1
OG0008072	XP_026243636.1	XP_023618218.1
OG0008074	XP_026243681.1	XP_006109298.2, XP_023618232.1
OG0008075	XP_026254763.1	XP_023610277.1
OG0008076	XP_026235245.1	XP_006102763.2
OG0008077	XP_026235987.1	XP_023616111.1
OG0008078	XP_026235967.1	XP_023616120.1
OG0008079	XP_026270935.1	XP_006096568.1
OG0008080	XP_026235910.1	XP_006088170.1
OG0008081	XP_026270782.1	XP_014310704.1
OG0008082	XP_026270409.1, XP_026270400.1, XP_026270392.1, XP_026270407.1	XP_023608989.1
OG0008083	XP_026246912.1	XP_006088105.1
OG0008084	XP_026246953.1	XP_023608993.1
OG0008085	XP_026246917.1	XP_006088081.1
OG0008086	XP_026246933.1	XP_006088078.1
