Orthogroup	Urocitellus_parryii	Ursus_americanus
OG0010320	XP_026256674.1	XP_045658152.1
OG0010321	XP_026267019.1	XP_045658538.1
OG0010322	XP_026254737.1	XP_045658688.1
OG0010323	XP_026254727.1	XP_045658750.1
OG0010324	XP_026247147.1	XP_045659619.1
OG0010325	XP_026266689.1	XP_045660003.1
OG0010326	XP_026266558.1	XP_045627932.1
OG0010327	XP_026267149.1	XP_045627934.1
OG0010328	XP_026266145.1	XP_045663038.1
OG0010329	XP_026266807.1	XP_045663027.1
OG0010330	XP_026266251.1	XP_045663016.1
OG0010331	XP_026266679.1	XP_045663009.1
OG0010332	XP_026258309.1	XP_045662958.1
OG0010333	XP_026245455.1	XP_045662905.1
OG0010334	XP_026245405.1	XP_045662903.1
OG0010335	XP_026245436.1	XP_045662902.1
OG0010336	XP_026245434.1	XP_045654399.1
OG0010337	XP_026245451.1	XP_045654422.1
OG0010338	XP_026245429.1	XP_045654428.1
OG0010339	XP_026250856.1	XP_045654440.1
OG0010340	XP_026250834.1	XP_045654450.1
OG0010341	XP_026250842.1, XP_026250843.1	XP_045654457.1
OG0010342	XP_026236091.1	XP_045626536.1
OG0010343	XP_026236530.1	XP_045626542.1
OG0010344	XP_026241690.1	XP_045671917.1
OG0010345	XP_026263558.1	XP_045627465.1
OG0010347	XP_026258347.1	XP_045648880.1
OG0010348	XP_026239937.1	XP_045661797.1
OG0010349	XP_026239692.1	XP_045661791.1
OG0010350	XP_026240335.1	XP_045661748.1
OG0010351	XP_026249667.1, XP_026249668.1	XP_045661719.1
OG0010352	XP_026249656.1	XP_045661717.1
OG0010353	XP_026249671.1	XP_045661705.1
OG0010354	XP_026249673.1	XP_045661697.1
OG0010355	XP_026249653.1	XP_045661685.1
OG0010356	XP_026262978.1	XP_045661667.1
OG0010357	XP_026263042.1	XP_045661653.1
OG0010358	XP_026263423.1	XP_045661637.1
OG0010359	XP_026263229.1	XP_045661632.1
OG0010360	XP_026263061.1	XP_045661603.1
OG0010361	XP_026263253.1	XP_045668161.1
OG0010362	XP_026262796.1	XP_045668199.1
OG0010363	XP_026263565.1	XP_045668165.1
OG0010364	XP_026263243.1	XP_045668156.1
OG0010366	XP_026265618.1	XP_045633167.1
OG0010367	XP_026265545.1	XP_045633179.1
OG0010368	XP_026265661.1	XP_045633337.1
OG0010369	XP_026265550.1	XP_045633303.1
OG0010370	XP_026265631.1	XP_045633298.1
OG0010371	XP_026265601.1	XP_045633300.1
OG0010372	XP_026265724.1	XP_045633406.1
OG0010373	XP_026265613.1	XP_045633368.1
OG0010374	XP_026265570.1	XP_045633288.1
OG0010375	XP_026265571.1	XP_045633289.1
OG0010376	XP_026265611.1	XP_045633282.1
OG0010377	XP_026242077.1	XP_045671943.1
OG0010378	XP_026241821.1	XP_045671950.1
OG0010379	XP_026242168.1	XP_045671918.1
OG0010380	XP_026241073.1	XP_045671857.1
OG0010381	XP_026241479.1	XP_045671855.1
OG0010382	XP_026242241.1	XP_045671904.1
OG0010383	XP_026242912.1	XP_045671874.1
OG0010384	XP_026263567.1	XP_045627438.1
OG0010385	XP_026263570.1	XP_045627455.1
OG0010386	XP_026263555.1	XP_045627463.1
OG0010387	XP_026258383.1	XP_045645281.1
OG0010388	XP_026258371.1	XP_045645307.1
OG0010389	XP_026264240.1	XP_045645428.1
OG0010390	XP_026263654.1	XP_045668196.1
OG0010391	XP_026244530.1	XP_045649591.1
OG0010392	XP_026237631.1	XP_045649919.1
OG0010393	XP_026257339.1	XP_045648874.1
OG0010394	XP_026237961.1	XP_045659928.1, XP_045659924.1
OG0010395	XP_026237968.1	XP_045659935.1
OG0010396	XP_026235724.1	XP_045661124.1
OG0010397	XP_026248592.1	XP_045648598.1
OG0010398	XP_026248568.1	XP_045648602.1
OG0010399	XP_026248585.1	XP_045648617.1
OG0010400	XP_026248590.1	XP_045648627.1
OG0010401	XP_026255130.1	XP_045649306.1
OG0010403	XP_026268849.1	XP_045649215.1
OG0010404	XP_026247312.1	XP_045649190.1
OG0010405	XP_026247360.1	XP_045649169.1
OG0010406	XP_026247291.1	XP_045649166.1
OG0010407	XP_026264011.1	XP_045649060.1
OG0010408	XP_026264672.1	XP_045649028.1
OG0010409	XP_026264603.1	XP_045649034.1
OG0010410	XP_026270593.1	XP_045649007.1
OG0010411	XP_026270598.1	XP_045648125.1
OG0010412	XP_026270600.1	XP_045648993.1
OG0010413	XP_026270617.1	XP_045648979.1
OG0010414	XP_026263259.1	XP_045648920.1
OG0010415	XP_026257338.1	XP_045648883.1
OG0010416	XP_026257323.1	XP_045648884.1
OG0010417	XP_026257360.1	XP_045649601.1
OG0010418	XP_026257361.1	XP_045648855.1
OG0010419	XP_026257340.1	XP_045648848.1
OG0010420	XP_026243416.1	XP_045649599.1
OG0010421	XP_026243397.1	XP_045648818.1
OG0010422	XP_026264193.1	XP_045648780.1
OG0010423	XP_026264035.1	XP_045648778.1
OG0010424	XP_026264677.1	XP_045648762.1
OG0010426	XP_026266339.1	XP_045648738.1
OG0010427	XP_026266338.1	XP_045648733.1
OG0010428	XP_026266354.1	XP_045648731.1
OG0010429	XP_026244508.1	XP_045648711.1
OG0010430	XP_026266192.1	XP_045655770.1
OG0010431	XP_026266193.1	XP_045655771.1
OG0010432	XP_026266186.1	XP_045655787.1
OG0010433	XP_026268679.1	XP_045627850.1
OG0010434	XP_026249266.1, XP_026249267.1	XP_045627884.1
OG0010435	XP_026249273.1	XP_045627895.1
OG0010436	XP_026249184.1	XP_045627876.1, XP_045661956.1
OG0010438	XP_026249159.1	XP_045638194.1
OG0010439	XP_026249171.1	XP_045638298.1
OG0010440	XP_026249237.1	XP_045638248.1
OG0010441	XP_026249193.1	XP_045638392.1
OG0010442	XP_026262650.1	XP_045638580.1
OG0010443	XP_026262674.1	XP_045628704.1
OG0010444	XP_026238425.1	XP_045655474.1
OG0010446	XP_026238247.1	XP_045655481.1
OG0010447	XP_026266459.1	XP_045655561.1
OG0010448	XP_026253585.1	XP_045655585.1
OG0010449	XP_026253529.1	XP_045655610.1
OG0010450	XP_026253528.1	XP_045655609.1
OG0010451	XP_026253572.1	XP_045655630.1
OG0010452	XP_026253594.1	XP_045655635.1
OG0010453	XP_026253542.1	XP_045655639.1
OG0010454	XP_026253526.1	XP_045655651.1
OG0010455	XP_026253570.1	XP_045655652.1
OG0010456	XP_026253579.1	XP_045655661.1
OG0010457	XP_026253597.1	XP_045655662.1
OG0010458	XP_026253611.1	XP_045655695.1
OG0010459	XP_026253505.1	XP_045655724.1
OG0010460	XP_026253501.1	XP_045655740.1
OG0010461	XP_026253544.1	XP_045655745.1
OG0010462	XP_026267781.1	XP_045640856.1
OG0010463	XP_026270011.1	XP_045640812.1
OG0010464	XP_026269975.1	XP_045640800.1
OG0010465	XP_026252778.1	XP_045635911.1
OG0010466	XP_026247214.1	XP_045635994.1
OG0010467	XP_026247195.1	XP_045635550.1
OG0010468	XP_026252941.1	XP_045635989.1
OG0010469	XP_026253367.1	XP_045635978.1
OG0010470	XP_026253159.1	XP_045635678.1
OG0010471	XP_026254111.1	XP_045635526.1
OG0010472	XP_026253258.1	XP_045636095.1
OG0010473	XP_026253392.1	XP_045635504.1
OG0010474	XP_026254036.1	XP_045635877.1
OG0010475	XP_026252883.1	XP_045636128.1
OG0010476	XP_026254465.1	XP_045635608.1
OG0010477	XP_026253849.1	XP_045635984.1
OG0010478	XP_026253309.1	XP_045636132.1
OG0010479	XP_026248499.1	XP_045654865.1, XP_045654864.1
OG0010480	XP_026248487.1	XP_045654827.1
OG0010481	XP_026248512.1	XP_045654823.1
OG0010483	XP_026240541.1	XP_045654793.1
OG0010484	XP_026240500.1	XP_045654756.1
OG0010485	XP_026251725.1	XP_045654711.1
OG0010486	XP_026251732.1	XP_045654693.1
OG0010487	XP_026251717.1	XP_045654563.1
OG0010488	XP_026251626.1	XP_045654658.1
OG0010489	XP_026251617.1	XP_045654653.1
OG0010491	XP_026252425.1	XP_045636077.1
OG0010492	XP_026254183.1	XP_045635529.1
OG0010493	XP_026248486.1	XP_045654572.1
OG0010494	XP_026235787.1	XP_045648160.1
OG0010497	XP_026245285.1	XP_045635332.1
OG0010499	XP_026255289.1	XP_045649534.1
OG0010500	XP_026266956.1	XP_045648354.1
OG0010501	XP_026262890.1	XP_045648372.1
OG0010502	XP_026268488.1	XP_045649642.1
OG0010503	XP_026261216.1	XP_045648437.1
OG0010504	XP_026261211.1	XP_045648451.1
OG0010505	XP_026261209.1	XP_045648480.1
OG0010506	XP_026261177.1	XP_045648481.1
OG0010507	XP_026254340.1	XP_045648500.1
OG0010508	XP_026254329.1	XP_045648518.1
OG0010509	XP_026254353.1	XP_045648538.1
OG0010510	XP_026236243.1	XP_045634976.1
OG0010511	XP_026255272.1	XP_045649533.1
OG0010512	XP_026255266.1	XP_045649485.1
OG0010513	XP_026235584.1	XP_045648280.1
OG0010514	XP_026235600.1	XP_045648247.1
OG0010515	XP_026269624.1	XP_045649558.1
OG0010516	XP_026261963.1	XP_045648189.1
OG0010517	XP_026261969.1	XP_045648188.1
OG0010518	XP_026237471.1	XP_045648179.1
OG0010519	XP_026235793.1	XP_045648152.1
OG0010520	XP_026251598.1	XP_045635131.1
OG0010522	XP_026265124.1	XP_045635068.1
OG0010523	XP_026270031.1	XP_045635137.1
OG0010524	XP_026270032.1	XP_045635139.1
OG0010525	XP_026270034.1	XP_045635121.1
OG0010526	XP_026238832.1	XP_045664185.1
OG0010527	XP_026260493.1	XP_045635275.1
OG0010528	XP_026260470.1	XP_045635186.1
OG0010529	XP_026260479.1	XP_045635278.1
OG0010530	XP_026260468.1	XP_045635199.1
OG0010531	XP_026260469.1	XP_045635200.1
OG0010533	XP_026269822.1	XP_045635321.1
OG0010534	XP_026248675.1	XP_045635212.1
OG0010535	XP_026258683.1	XP_045635224.1
OG0010536	XP_026245271.1	XP_045666836.1
OG0010537	XP_026245272.1	XP_045635314.1
OG0010538	XP_026245242.1	XP_045635257.1
OG0010539	XP_026245289.1	XP_045641816.1
OG0010540	XP_026245247.1	XP_045641707.1
OG0010541	XP_026256394.1	XP_045641782.1
OG0010542	XP_026256370.1	XP_045641783.1
OG0010543	XP_026254776.1	XP_045652532.1
OG0010545	XP_026265783.1	XP_045667125.1
OG0010546	XP_026265156.1	XP_045649636.1
OG0010547	XP_026250327.1	XP_045663084.1
OG0010548	XP_026269881.1	XP_045664811.1
OG0010549	XP_026267514.1	XP_045644376.1
OG0010550	XP_026259775.1	XP_045646631.1
OG0010551	XP_026235988.1	XP_045646624.1
OG0010552	XP_026268620.1	XP_045644833.1
OG0010553	XP_026266413.1	XP_045670600.1
OG0010554	XP_026250288.1	XP_045631918.1
OG0010555	XP_026241492.1	XP_045631969.1
OG0010556	XP_026261866.1	XP_045631989.1
OG0010557	XP_026251422.1	XP_045663059.1
OG0010558	XP_026246510.1	XP_045663082.1
OG0010559	XP_026257202.1	XP_045669412.1
OG0010560	XP_026246615.1	XP_045669417.1
OG0010561	XP_026248159.1	XP_045665282.1
OG0010562	XP_026249536.1	XP_045665274.1
OG0010563	XP_026240817.1	XP_045665264.1
OG0010564	XP_026240766.1	XP_045665254.1
OG0010565	XP_026260309.1	XP_045665247.1
OG0010566	XP_026259833.1	XP_045665243.1
OG0010567	XP_026249154.1	XP_045665196.1
OG0010568	XP_026254840.1	XP_045665187.1
OG0010569	XP_026256458.1	XP_045665189.1
OG0010570	XP_026263159.1	XP_045665186.1
OG0010571	XP_026266998.1	XP_045665171.1
OG0010572	XP_026248339.1	XP_045665143.1
OG0010573	XP_026266312.1	XP_045665153.1
OG0010574	XP_026235079.1	XP_045665124.1
OG0010575	XP_026249644.1	XP_045665118.1
OG0010576	XP_026270228.1	XP_045665108.1
OG0010577	XP_026267836.1	XP_045665085.1
OG0010578	XP_026262521.1	XP_045665075.1
OG0010579	XP_026236346.1	XP_045665073.1
OG0010580	XP_026242600.1	XP_045665062.1
OG0010581	XP_026261662.1	XP_045665043.1
OG0010583	XP_026261628.1	XP_045665035.1
OG0010584	XP_026261626.1	XP_045665016.1
OG0010585	XP_026261670.1	XP_045665020.1
OG0010586	XP_026238616.1	XP_045664930.1
OG0010587	XP_026235841.1	XP_045664893.1
OG0010588	XP_026235748.1	XP_045664877.1
OG0010589	XP_026265279.1	XP_045664751.1
OG0010590	XP_026265266.1	XP_045664842.1
OG0010591	XP_026265260.1	XP_045664839.1
OG0010592	XP_026265277.1	XP_045664747.1
OG0010593	XP_026265251.1	XP_045664821.1
OG0010594	XP_026269911.1	XP_045664789.1
OG0010595	XP_026269915.1	XP_045664787.1
OG0010596	XP_026269910.1	XP_045664786.1
OG0010597	XP_026269587.1	XP_045664766.1
OG0010598	XP_026253226.1	XP_045644333.1
OG0010599	XP_026253204.1	XP_045644299.1
OG0010600	XP_026253251.1	XP_045644277.1
OG0010601	XP_026253249.1	XP_045644260.1
OG0010602	XP_026253187.1	XP_045644265.1
OG0010603	XP_026267530.1	XP_045644228.1
OG0010604	XP_026267522.1	XP_045644224.1
OG0010605	XP_026267516.1	XP_045644205.1
OG0010606	XP_026260913.1	XP_045644204.1
OG0010607	XP_026249963.1	XP_045657402.1, XP_045657403.1
OG0010608	XP_026249917.1	XP_045657291.1
OG0010609	XP_026249957.1	XP_045657389.1
OG0010610	XP_026263074.1	XP_045657377.1
OG0010611	XP_026263076.1	XP_045657374.1
OG0010612	XP_026263078.1	XP_045657373.1
OG0010613	XP_026263071.1	XP_045657363.1
OG0010614	XP_026263067.1	XP_045657287.1
OG0010615	XP_026269493.1	XP_045657348.1
OG0010616	XP_026237497.1	XP_045657337.1, XP_045657339.1, XP_045657336.1
OG0010617	XP_026238275.1	XP_045669531.1
OG0010618	XP_026236765.1	XP_045632187.1
OG0010619	XP_026236752.1	XP_045632217.1
OG0010620	XP_026259760.1	XP_045633085.1
OG0010621	XP_026259811.1	XP_045633102.1
OG0010622	XP_026259753.1	XP_045646582.1
OG0010623	XP_026259828.1	XP_045646578.1
OG0010625	XP_026259770.1	XP_045646467.1
OG0010626	XP_026259804.1	XP_045646463.1
OG0010627	XP_026259774.1	XP_045646606.1
OG0010628	XP_026235983.1	XP_045646605.1
OG0010629	XP_026249956.1	XP_045657448.1
OG0010630	XP_026249922.1	XP_045657459.1
OG0010631	XP_026269908.1	XP_045664767.1
OG0010632	XP_026262300.1	XP_045642634.1
OG0010634	XP_026267396.1	XP_045648151.1
OG0010635	XP_026267404.1	XP_045649549.1
OG0010636	XP_026259452.1	XP_045644453.1
OG0010637	XP_026259453.1	XP_045644454.1
OG0010638	XP_026268003.1, XP_026268002.1	XP_045644488.1
OG0010639	XP_026266440.1	XP_045649470.1
OG0010640	XP_026243401.1	XP_045649463.1
OG0010641	XP_026243400.1	XP_045649464.1
OG0010642	XP_026243406.1	XP_045649447.1
OG0010643	XP_026251577.1	XP_045648145.1
OG0010644	XP_026251560.1	XP_045649413.1
OG0010645	XP_026251561.1	XP_045649415.1
OG0010646	XP_026251573.1	XP_045648144.1
OG0010647	XP_026251551.1	XP_045649402.1
OG0010648	XP_026251539.1	XP_045649380.1
OG0010649	XP_026240765.1	XP_045649379.1
OG0010650	XP_026240755.1	XP_045649324.1
OG0010651	XP_026237700.1	XP_045626799.1
OG0010652	XP_026235184.1	XP_045626614.1
OG0010653	XP_026260333.1	XP_045664738.1
OG0010654	XP_026260852.1	XP_045664450.1
OG0010655	XP_026260511.1	XP_045664455.1
OG0010656	XP_026260292.1	XP_045664462.1
OG0010657	XP_026259977.1	XP_045664482.1
OG0010658	XP_026260572.1	XP_045664638.1
OG0010659	XP_026260560.1	XP_045664499.1
OG0010660	XP_026260066.1	XP_045664506.1
OG0010662	XP_026262343.1	XP_045642660.1
OG0010663	XP_026262384.1	XP_045642646.1
OG0010664	XP_026262366.1	XP_045642998.1
OG0010665	XP_026254849.1	XP_045642585.1
OG0010666	XP_026254936.1	XP_045642499.1
OG0010667	XP_026254952.1	XP_045664727.1
OG0010668	XP_026235116.1	XP_045626750.1
OG0010669	XP_026267066.1	XP_045626751.1
OG0010670	XP_026267082.1	XP_045626645.1
OG0010671	XP_026267071.1	XP_045626766.1
OG0010672	XP_026252387.1	XP_045631603.1
OG0010673	XP_026252356.1	XP_045631608.1
OG0010674	XP_026252298.1	XP_045631571.1
OG0010675	XP_026252367.1	XP_045631704.1
OG0010676	XP_026252341.1	XP_045631711.1
OG0010677	XP_026252371.1	XP_045631746.1
OG0010678	XP_026252381.1	XP_045631808.1
OG0010679	XP_026252342.1	XP_045631856.1
OG0010680	XP_026252448.1	XP_045631888.1
OG0010681	XP_026252408.1	XP_045631695.1
OG0010682	XP_026252273.1	XP_045631696.1
OG0010683	XP_026252375.1	XP_045631691.1
OG0010684	XP_026252439.1	XP_045631634.1
OG0010685	XP_026252219.1	XP_045631488.1
OG0010686	XP_026252330.1	XP_045631420.1
OG0010687	XP_026252429.1	XP_045631507.1
OG0010688	XP_026252292.1	XP_045631478.1
OG0010689	XP_026252237.1	XP_045631558.1
OG0010690	XP_026252491.1	XP_045631568.1
OG0010691	XP_026252455.1	XP_045631444.1
OG0010692	XP_026252226.1	XP_045631565.1
OG0010693	XP_026270247.1	XP_045631727.1
OG0010694	XP_026270230.1	XP_045631751.1
OG0010695	XP_026270212.1	XP_045631787.1
OG0010696	XP_026263420.1	XP_045649698.1
OG0010697	XP_026263393.1	XP_045649699.1
OG0010698	XP_026263437.1	XP_045649722.1, XP_045649721.1, XP_045649720.1
OG0010699	XP_026263357.1	XP_045649718.1
OG0010700	XP_026263440.1	XP_045649724.1
OG0010701	XP_026263360.1	XP_045649726.1
OG0010702	XP_026263306.1	XP_045649732.1
OG0010703	XP_026263397.1	XP_045649745.1
OG0010704	XP_026263400.1	XP_045642782.1
OG0010705	XP_026263374.1	XP_045642789.1
OG0010706	XP_026263303.1	XP_045642489.1
OG0010707	XP_026263322.1	XP_045642772.1
OG0010708	XP_026263326.1	XP_045642752.1
OG0010709	XP_026263366.1	XP_045643063.1
OG0010710	XP_026263394.1	XP_045642746.1
OG0010711	XP_026252492.1	XP_045631614.1, XP_045631616.1, XP_045631617.1, XP_045631615.1
OG0010712	XP_026245074.1	XP_045638806.1
OG0010713	XP_026241957.1	XP_045654887.1
OG0010714	XP_026241998.1	XP_045654894.1
OG0010715	XP_026241953.1	XP_045654890.1
OG0010716	XP_026241963.1	XP_045654922.1
OG0010717	XP_026241979.1	XP_045654930.1
OG0010718	XP_026246670.1	XP_045654940.1
OG0010719	XP_026246692.1	XP_045654963.1
OG0010720	XP_026237494.1	XP_045654596.1
OG0010721	XP_026237488.1	XP_045654998.1
OG0010722	XP_026245333.1	XP_045652673.1
OG0010723	XP_026243930.1	XP_045633661.1
OG0010724	XP_026243801.1, XP_026244862.1	XP_045633674.1
OG0010725	XP_026244507.1	XP_045633652.1
OG0010726	XP_026264662.1	XP_045660104.1
OG0010727	XP_026264653.1	XP_045660083.1
OG0010728	XP_026264642.1	XP_045660055.1
OG0010731	XP_026266355.1	XP_045660028.1
OG0010732	XP_026245279.1	XP_045638795.1
OG0010733	XP_026245223.1	XP_045639236.1
OG0010734	XP_026244323.1	XP_045638211.1
OG0010735	XP_026243895.1	XP_045637901.1
OG0010736	XP_026243634.1	XP_045637722.1
OG0010737	XP_026266725.1	XP_045668431.1
OG0010738	XP_026245667.1	XP_045634711.1
OG0010739	XP_026245680.1	XP_045634467.1
OG0010740	XP_026255580.1	XP_045630572.1
OG0010741	XP_026260030.1	XP_045632704.1
OG0010742	XP_026260235.1	XP_045632702.1
OG0010743	XP_026245679.1	XP_045634308.1
OG0010744	XP_026269737.1	XP_045656148.1
OG0010745	XP_026270888.1	XP_045668404.1
OG0010746	XP_026270863.1	XP_045668372.1
OG0010747	XP_026266698.1	XP_045668375.1
OG0010748	XP_026266697.1	XP_045668313.1
OG0010749	XP_026270874.1	XP_045668365.1
OG0010750	XP_026238773.1	XP_045668366.1
OG0010751	XP_026238847.1	XP_045668432.1
OG0010752	XP_026238884.1	XP_045668418.1
OG0010753	XP_026238910.1	XP_045664148.1
OG0010754	XP_026238853.1	XP_045664140.1
OG0010755	XP_026238799.1	XP_045664087.1
OG0010756	XP_026238845.1	XP_045664084.1
OG0010757	XP_026248445.1	XP_045664057.1
OG0010758	XP_026248483.1	XP_045664021.1
OG0010759	XP_026248458.1	XP_045664015.1
OG0010760	XP_026248459.1	XP_045664016.1
OG0010761	XP_026267049.1	XP_045663470.1
OG0010762	XP_026257837.1	XP_045663438.1
OG0010763	XP_026244391.1	XP_045663411.1
OG0010764	XP_026244411.1	XP_045663326.1
OG0010765	XP_026244394.1	XP_045663314.1
OG0010766	XP_026244425.1	XP_045663319.1
OG0010767	XP_026244382.1	XP_045663310.1
OG0010768	XP_026244423.1	XP_045663305.1
OG0010769	XP_026244416.1	XP_045663292.1
OG0010770	XP_026244360.1	XP_045663286.1
OG0010771	XP_026244381.1	XP_045663247.1
OG0010772	XP_026239716.1	XP_045663225.1
OG0010773	XP_026239639.1	XP_045663205.1
OG0010774	XP_026239549.1	XP_045663191.1
OG0010775	XP_026239551.1	XP_045663193.1
OG0010776	XP_026239820.1	XP_045663173.1
OG0010777	XP_026239782.1	XP_045663164.1
OG0010778	XP_026239732.1	XP_045663155.1
OG0010779	XP_026239807.1	XP_045663141.1
OG0010780	XP_026239600.1	XP_045663106.1
OG0010781	XP_026239601.1	XP_045663110.1
OG0010782	XP_026239514.1	XP_045634687.1
OG0010783	XP_026239766.1	XP_045634498.1
OG0010784	XP_026239855.1	XP_045634735.1
OG0010785	XP_026239588.1	XP_045634518.1
OG0010786	XP_026239674.1	XP_045634475.1
OG0010787	XP_026245620.1	XP_045634790.1
OG0010788	XP_026245768.1	XP_045634656.1
OG0010789	XP_026245870.1	XP_045634299.1
OG0010790	XP_026245637.1	XP_045634816.1
OG0010791	XP_026245857.1	XP_045634502.1
OG0010792	XP_026245683.1	XP_045634371.1
OG0010793	XP_026245647.1	XP_045634508.1
OG0010794	XP_026245784.1	XP_045634625.1
OG0010795	XP_026263890.1	XP_045634616.1
OG0010796	XP_026245796.1	XP_045634681.1
OG0010797	XP_026245828.1	XP_045634615.1
OG0010798	XP_026245707.1	XP_045634516.1, XP_045634515.1, XP_045634513.1
OG0010799	XP_026245721.1	XP_045634581.1
OG0010800	XP_026245630.1	XP_045634688.1
OG0010801	XP_026245799.1	XP_045634368.1
OG0010802	XP_026245629.1	XP_045634503.1
OG0010803	XP_026245746.1	XP_045634374.1
OG0010804	XP_026245565.1	XP_045634348.1
OG0010805	XP_026245575.1	XP_045634479.1
OG0010806	XP_026245573.1	XP_045634653.1
OG0010807	XP_026245585.1	XP_045634598.1, XP_045634597.1
OG0010808	XP_026245851.1	XP_045634411.1
OG0010809	XP_026245665.1	XP_045634640.1
OG0010810	XP_026245761.1	XP_045634707.1
OG0010811	XP_026245702.1	XP_045634618.1
OG0010812	XP_026245642.1	XP_045634693.1
OG0010813	XP_026245604.1	XP_045634563.1
OG0010814	XP_026245561.1	XP_045634619.1
OG0010815	XP_026245864.1	XP_045634403.1
OG0010816	XP_026245669.1	XP_045634570.1
OG0010817	XP_026245877.1	XP_045634560.1
OG0010818	XP_026255569.1	XP_045667956.1
OG0010819	XP_026255533.1	XP_045667973.1
OG0010820	XP_026255642.1	XP_045630541.1
OG0010821	XP_026255392.1	XP_045630455.1
OG0010822	XP_026255491.1	XP_045630495.1
OG0010823	XP_026255629.1	XP_045630505.1
OG0010824	XP_026255594.1	XP_045630561.1
OG0010825	XP_026255646.1	XP_045630597.1
OG0010826	XP_026255447.1	XP_045630306.1
OG0010827	XP_026255536.1	XP_045630283.1
OG0010828	XP_026270716.1	XP_045630351.1
OG0010829	XP_026267637.1	XP_045630255.1
OG0010830	XP_026270747.1	XP_045632693.1
OG0010831	XP_026238437.1, XP_026270764.1	XP_045632665.1
OG0010832	XP_026270765.1	XP_045632694.1
OG0010833	XP_026260139.1	XP_045632696.1
OG0010834	XP_026260155.1	XP_045632652.1
OG0010835	XP_026260128.1	XP_045660260.1
OG0010836	XP_026260205.1	XP_045660320.1
OG0010837	XP_026260180.1	XP_045660330.1
OG0010838	XP_026260046.1	XP_045660339.1
OG0010839	XP_026260153.1	XP_045660371.1
OG0010840	XP_026260031.1	XP_045656020.1
OG0010841	XP_026270476.1	XP_045656042.1
OG0010842	XP_026270525.1	XP_045656068.1
OG0010843	XP_026270491.1	XP_045656070.1
OG0010844	XP_026270498.1	XP_045656073.1
OG0010845	XP_026269689.1	XP_045656118.1
OG0010846	XP_026269703.1	XP_045656147.1
OG0010847	XP_026269706.1	XP_045656172.1
