Orthogroup	Urocitellus_parryii	Echinops_telfairi
OG0006754	XP_026235697.1, XP_026238485.1	XP_004707882.2
OG0006755	XP_026235699.1	XP_004707953.1
OG0006756	XP_026236263.1	XP_004696917.1, XP_045140550.1
OG0006759	XP_026261971.1	XP_045145960.1
OG0006760	XP_026265098.1	XP_030740518.1
OG0006761	XP_026254692.1	XP_045142795.1
OG0006762	XP_026260478.1	XP_045142671.1
OG0006763	XP_026259284.1	XP_045142743.1
OG0006764	XP_026269828.1	XP_004696550.2
OG0006765	XP_026245217.1	XP_030740449.1
OG0006766	XP_026245276.1	XP_012863524.1
OG0006767	XP_026245280.1	XP_045142720.1, XP_045142719.1
OG0006768	XP_026245281.1	XP_045142504.1
OG0006770	XP_026238124.1	XP_045142508.1
OG0006771	XP_026253994.1, XP_026253923.1	XP_004696070.1
OG0006772	XP_026253450.1	XP_045142564.1
OG0006773	XP_026248860.1	XP_004696090.1
OG0006774	XP_026259156.1	XP_012859301.1
OG0006775	XP_026247007.1	XP_045142527.1
OG0006776	XP_026239408.1	XP_045142524.1
OG0006777	XP_026271030.1	XP_004696126.1
OG0006778	XP_026239763.1	XP_045150096.1
OG0006780	XP_026269790.1	XP_045142954.1
OG0006781	XP_026261630.1	XP_045142962.1
OG0006782	XP_026265926.1	XP_004711175.1
OG0006783	XP_026266789.1	XP_045141650.1
OG0006786	XP_026235838.1	XP_045143038.1
OG0006787	XP_026235836.1	XP_004707990.1
OG0006788	XP_026235750.1	XP_045143020.1, XP_045143019.1, XP_004707991.1
OG0006789	XP_026269903.1	XP_045139783.1
OG0006790	XP_026253224.1	XP_045139927.1
OG0006791	XP_026253196.1	XP_045142515.1
OG0006792	XP_026237941.1	XP_045144701.1, XP_030740431.1
OG0006793	XP_026260881.1, XP_026260879.1	XP_004696135.1
OG0006794	XP_026249943.1	XP_045150468.1, XP_004699204.1
OG0006795	XP_026249981.1	XP_045139636.1
OG0006796	XP_026263072.1	XP_004714923.1
OG0006797	XP_026263075.1	XP_004714926.2
OG0006798	XP_026269497.1	XP_045148309.1, XP_045139648.1
OG0006799	XP_026269498.1	XP_004714933.1
OG0006800	XP_026269489.1	XP_004714932.1
OG0006801	XP_026236776.1	XP_045139641.1
OG0006802	XP_026259766.1	XP_030743024.1
OG0006803	XP_026267093.1	XP_004717275.1
OG0006804	XP_026252327.1	XP_004713614.1
OG0006805	XP_026251576.1	XP_004702832.1
OG0006806	XP_026268004.1	XP_012861452.1
OG0006807	XP_026266424.1	XP_004708220.2
OG0006808	XP_026243426.1	XP_004708213.1
OG0006809	XP_026263895.1	XP_004702642.1
OG0006810	XP_026251568.1	XP_045144826.1
OG0006811	XP_026240745.1	XP_004702662.1
OG0006812	XP_026240747.1	XP_004702666.1
OG0006813	XP_026237702.1	XP_004717212.1
OG0006814	XP_026235122.1	XP_045146350.1
OG0006815	XP_026260372.1	XP_045146942.1
OG0006816	XP_026262287.1	XP_004714978.2
OG0006817	XP_026262291.1	XP_045153035.1
OG0006818	XP_026254953.1	XP_045147641.1, XP_004707625.1, XP_004708498.1
OG0006819	XP_026254959.1	XP_004708497.2
OG0006820	XP_026254895.1	XP_045146965.1
OG0006821	XP_026254894.1	XP_045146824.1
OG0006822	XP_026254901.1	XP_045147011.1
OG0006823	XP_026254898.1	XP_004708484.1
OG0006824	XP_026269424.1	XP_045146360.1
OG0006825	XP_026269930.1	XP_045153055.1
OG0006826	XP_026252203.1	XP_004713640.1
OG0006827	XP_026252396.1	XP_004713771.1
OG0006828	XP_026252218.1	XP_004713611.1
OG0006829	XP_026252295.1	XP_045153207.1
OG0006830	XP_026252329.1	XP_004713741.1
OG0006831	XP_026252359.1	XP_004713732.1
OG0006832	XP_026252242.1	XP_045153255.1
OG0006834	XP_026252378.1	XP_004713719.3
OG0006835	XP_026270249.1	XP_004713710.1
OG0006836	XP_026270203.1	XP_004713557.1
OG0006837	XP_026248510.1	XP_004708803.1
OG0006838	XP_026241955.1	XP_004712201.1
OG0006839	XP_026267550.1	XP_004716542.2
OG0006840	XP_026244380.1	XP_045154884.1, XP_045154887.1
OG0006841	XP_026244045.1	XP_045154358.1
OG0006842	XP_026244294.1	XP_004703877.1
OG0006843	XP_026267064.1	XP_045145933.1
OG0006844	XP_026270526.1	XP_004714459.2
OG0006845	XP_026239792.1	XP_045153643.1
OG0006846	XP_026269709.1	XP_045155948.1
OG0006847	XP_026238736.1	XP_004702432.1
OG0006848	XP_026238883.1	XP_045146041.1
OG0006850	XP_026238842.1	XP_004702443.2
OG0006851	XP_026238790.1	XP_004702306.1
OG0006852	XP_026238898.1	XP_004702321.2
OG0006853	XP_026238805.1	XP_004714167.1
OG0006854	XP_026264807.1	XP_030741462.2
OG0006855	XP_026253619.1	XP_045146058.1
OG0006856	XP_026244422.1	XP_004702452.1
OG0006857	XP_026239694.1	XP_004715228.1
OG0006858	XP_026239540.1, XP_026239539.1	XP_045153645.1
OG0006859	XP_026239542.1	XP_004715225.1
OG0006860	XP_026239578.1, XP_026239582.1, XP_026239583.1, XP_026239581.1, XP_026239579.1	XP_045153340.1
OG0006861	XP_026239552.1	XP_045153366.1, XP_004715210.1
OG0006862	XP_026239690.1	XP_004704038.2, XP_045153598.1, XP_045153599.1
OG0006863	XP_026245704.1, XP_026245705.1, XP_026245703.1	XP_045153632.1
OG0006864	XP_026245727.1	XP_004705292.1
OG0006865	XP_026245806.1	XP_004705310.1
OG0006866	XP_026245567.1	XP_004705584.1
OG0006867	XP_026245815.1	XP_045154960.1
OG0006868	XP_026245760.1	XP_004698194.1
OG0006869	XP_026245843.1	XP_045155100.1
OG0006870	XP_026245611.1	XP_045145623.1
OG0006871	XP_026245771.1	XP_045145624.1
OG0006872	XP_026255395.1	XP_045145701.1
OG0006873	XP_026255458.1, XP_026255457.1	XP_004715640.1
OG0006874	XP_026255405.1	XP_045145650.1
OG0006876	XP_026255389.1	XP_004715574.1
OG0006877	XP_026255445.1	XP_004700343.1
OG0006878	XP_026255450.1, XP_026255451.1	XP_045146221.1
OG0006879	XP_026255444.1	XP_004716858.2
OG0006880	XP_026255577.1	XP_004716910.2
OG0006881	XP_026270739.1	XP_004717379.1
OG0006882	XP_026270715.1	XP_030741533.1
OG0006883	XP_026260088.1	XP_045156018.1
OG0006884	XP_026260006.1	XP_004714315.1
OG0006885	XP_026260203.1	XP_045156070.1
OG0006886	XP_026269783.1	XP_012862861.1, XP_004717047.1, XP_045156031.1, XP_045156032.1
OG0006888	XP_026269745.1	XP_030744132.2
OG0006889	XP_026237990.1	XP_012863893.1
OG0006890	XP_026268056.1	XP_004708308.1
OG0006891	XP_026256696.1	XP_004708955.1
OG0006892	XP_026256801.1	XP_004717101.1, XP_004717094.1
OG0006893	XP_026261077.1	XP_004711657.1
OG0006894	XP_026251872.1	XP_012861709.2
OG0006895	XP_026269667.1	XP_012860550.1
OG0006896	XP_026257307.1	XP_004708943.1
OG0006897	XP_026238253.1	XP_004708939.1
OG0006898	XP_026240438.1	XP_030742287.1
OG0006899	XP_026243089.1	XP_045149020.1
OG0006900	XP_026243090.1	XP_004708996.1
OG0006901	XP_026243091.1	XP_045149022.1
OG0006902	XP_026243095.1	XP_004708895.2
OG0006903	XP_026256871.1	XP_045149004.1
OG0006904	XP_026270279.1	XP_004711646.1
OG0006906	XP_026267415.1	XP_012863259.1
OG0006907	XP_026251906.1	XP_004709135.2
OG0006908	XP_026256223.1	XP_004704350.1
OG0006909	XP_026249461.1	XP_045144990.1
OG0006910	XP_026253875.1	XP_045143090.1, XP_045143091.1
OG0006911	XP_026256048.1	XP_004704437.2, XP_045139722.1
OG0006912	XP_026268510.1	XP_004709833.1
OG0006913	XP_026255369.1	XP_045139700.1
OG0006914	XP_026255083.1	XP_004704336.1
OG0006915	XP_026264783.1	XP_004703286.1
OG0006916	XP_026255145.1	XP_045139928.1
OG0006918	XP_026270945.1	XP_012860542.1
OG0006919	XP_026238132.1	XP_004704370.1
OG0006920	XP_026240838.1	XP_012861574.1
OG0006921	XP_026263937.1	XP_012861714.3
OG0006922	XP_026263843.1	XP_030742802.1, XP_045150986.1
OG0006923	XP_026261781.1, XP_026261765.1, XP_026261772.1	XP_004704125.1
OG0006924	XP_026257411.1	XP_004708737.1
OG0006925	XP_026257414.1	XP_012861594.1
OG0006926	XP_026257415.1	XP_004708733.2
OG0006927	XP_026263866.1	XP_030742793.2
OG0006928	XP_026244322.1	XP_004704072.1
OG0006929	XP_026257813.1	XP_004704067.1
OG0006930	XP_026239714.1	XP_004704234.1
OG0006931	XP_026239759.1	XP_045143390.1
OG0006932	XP_026240811.1	XP_030740660.1
OG0006933	XP_026235652.1	XP_045150940.1
OG0006934	XP_026248693.1	XP_030743508.2
OG0006935	XP_026257942.1	XP_004698281.1
OG0006936	XP_026246754.1	XP_004698365.1
OG0006937	XP_026256502.1	XP_004698213.4
OG0006939	XP_026241631.1	XP_004697915.1
OG0006940	XP_026265533.1	XP_045151476.1
OG0006941	XP_026265507.1	XP_004698233.1
OG0006942	XP_026265509.1	XP_045151405.1
OG0006943	XP_026265514.1, XP_026265537.1	XP_045151214.1
OG0006944	XP_026265486.1	XP_045144114.1, XP_045151219.1
OG0006945	XP_026257891.1	XP_004697946.1
OG0006946	XP_026257919.1	XP_004697961.1
OG0006947	XP_026257863.1	XP_004697969.1
OG0006948	XP_026257862.1	XP_004697976.1
OG0006949	XP_026257944.1	XP_004698282.1
OG0006950	XP_026239001.1	XP_004697993.1
OG0006951	XP_026239083.1	XP_004698296.1
OG0006952	XP_026239013.1	XP_004698014.1
OG0006953	XP_026238985.1	XP_004698015.1
OG0006954	XP_026239069.1	XP_045151100.1
OG0006955	XP_026238969.1	XP_004698029.1
OG0006956	XP_026239077.1	XP_045151499.1
OG0006957	XP_026239027.1	XP_045151447.1, XP_045151449.1
OG0006958	XP_026238989.1	XP_030742931.2
OG0006959	XP_026238982.1	XP_004698037.1
OG0006960	XP_026239118.1	XP_030742929.2
OG0006961	XP_026238938.1	XP_045151067.1
OG0006962	XP_026238974.1, XP_026238976.1	XP_012864128.2
OG0006963	XP_026239088.1	XP_045151431.1
OG0006964	XP_026239095.1	XP_045151199.1
OG0006965	XP_026238957.1	XP_004698061.1
OG0006966	XP_026239114.1	XP_045151279.1, XP_004698336.1
OG0006967	XP_026264111.1	XP_004698342.2
OG0006968	XP_026246753.1	XP_045151097.1
OG0006969	XP_026246765.1	XP_045151074.1
OG0006970	XP_026246718.1	XP_045151350.1
OG0006971	XP_026246809.1	XP_004698108.1
OG0006972	XP_026246728.1	XP_045151081.1
OG0006973	XP_026246794.1	XP_045151416.1
OG0006974	XP_026246745.1, XP_026267470.1	XP_045151317.1
OG0006975	XP_026262560.1	XP_004717196.1
OG0006976	XP_026268031.1	XP_004717189.2
OG0006977	XP_026269290.1	XP_045152865.1
OG0006978	XP_026246719.1	XP_004698368.1
OG0006980	XP_026238483.1	XP_004707679.2
OG0006981	XP_026253318.1	XP_004707648.1
OG0006982	XP_026264536.1	XP_004711328.1
OG0006983	XP_026250918.1	XP_004711302.1
OG0006984	XP_026250924.1	XP_004715477.1
OG0006985	XP_026236890.1	XP_004714876.1
OG0006986	XP_026250744.1	XP_004714890.1
OG0006987	XP_026245512.1	XP_012860635.1
OG0006988	XP_026245543.1	XP_030740428.1
OG0006989	XP_026237553.1, XP_026249539.1	XP_004707704.1
OG0006991	XP_026267380.1	XP_012861351.1
OG0006992	XP_026253325.1	XP_004707757.1
OG0006993	XP_026253295.1	XP_045142780.1
OG0006994	XP_026253287.1	XP_004707653.1
OG0006995	XP_026253266.1	XP_004707636.1
OG0006996	XP_026268531.1	XP_004701738.1
OG0006997	XP_026251845.1	XP_004701748.1
OG0006998	XP_026237769.1	XP_004701758.2
OG0006999	XP_026237778.1	XP_004701757.1
OG0007000	XP_026250925.1	XP_045149933.1
OG0007001	XP_026237857.1	XP_004716759.1
OG0007002	XP_026258787.1, XP_026241849.1, XP_026241764.1	XP_004709651.2
OG0007003	XP_026241787.1	XP_045147642.1
OG0007004	XP_026236309.1	XP_012861858.1
OG0007005	XP_026241846.1	XP_004709631.1
OG0007006	XP_026241928.1	XP_004709610.1
OG0007007	XP_026259192.1	XP_004709738.2
OG0007008	XP_026259193.1	XP_012861898.3
OG0007009	XP_026264988.1	XP_004709599.1
OG0007010	XP_026265019.1	XP_004709594.1
OG0007011	XP_026237037.1	XP_004699433.1, XP_004716397.1, XP_045150669.1
OG0007013	XP_026257457.1, XP_026240567.1	XP_012859724.1
OG0007014	XP_026257425.1	XP_045145561.1, XP_004716378.1
OG0007015	XP_026257454.1	XP_004716414.2
OG0007016	XP_026257526.1, XP_026257422.1	XP_004716379.1
OG0007017	XP_026257561.1	XP_012863677.2
OG0007018	XP_026266331.1	XP_004701148.1
OG0007019	XP_026264765.1	XP_004701423.1
OG0007020	XP_026264746.1	XP_004701416.1
OG0007021	XP_026248586.1, XP_026254563.1	XP_004711396.1
OG0007023	XP_026263057.1	XP_004717703.1
OG0007026	XP_026259026.1	XP_045151950.1, XP_045151951.1
OG0007027	XP_026259003.1	XP_004708194.1
OG0007028	XP_026266651.1	XP_004717678.1, XP_045149218.1
OG0007029	XP_026269959.1	XP_012862953.1
OG0007030	XP_026247721.1	XP_004713840.2
OG0007031	XP_026247712.1	XP_004713864.1, XP_030740973.2
OG0007032	XP_026248118.1	XP_045144409.1
OG0007033	XP_026264300.1	XP_045152323.1
OG0007034	XP_026257203.1	XP_045143232.1
OG0007035	XP_026257218.1	XP_045143176.1
OG0007036	XP_026257209.1, XP_026257210.1	XP_004711580.1
OG0007037	XP_026256428.1	XP_045143198.1
OG0007038	XP_026262805.1	XP_004711451.1
OG0007039	XP_026262786.1	XP_045143301.1
OG0007041	XP_026254525.1	XP_004716928.1
OG0007042	XP_026254471.1	XP_004716951.1
OG0007043	XP_026269663.1	XP_012862028.2
OG0007044	XP_026266854.1	XP_004710527.2
OG0007045	XP_026255305.1	XP_045146190.1
OG0007046	XP_026250601.1	XP_012859665.1
OG0007047	XP_026250585.1, XP_026250555.1	XP_045147312.1
OG0007048	XP_026250565.1	XP_004701079.3
OG0007049	XP_026250595.1	XP_004701065.1
OG0007050	XP_026250599.1	XP_045147507.1
OG0007051	XP_026263714.1	XP_045147543.1
OG0007052	XP_026256926.1	XP_030741879.1
OG0007053	XP_026256956.1	XP_004700997.1, XP_045147301.1
OG0007054	XP_026256940.1	XP_004700998.1
OG0007055	XP_026244864.1	XP_004701338.1
OG0007056	XP_026244947.1	XP_045147278.1
OG0007057	XP_026244921.1, XP_026244983.1	XP_012859719.1
OG0007058	XP_026244912.1	XP_004700969.1
OG0007059	XP_026240079.1	XP_004700946.2
OG0007060	XP_026237972.1	XP_045147305.1
OG0007061	XP_026235639.1, XP_026235638.1	XP_045140488.1
OG0007062	XP_026246594.1	XP_004697634.1
OG0007063	XP_026246592.1	XP_004697638.1
OG0007064	XP_026265818.1	XP_004697600.1, XP_045155891.1
OG0007065	XP_026263543.1	XP_004697588.2
OG0007066	XP_026254245.1, XP_026253051.1	XP_004697800.1
OG0007067	XP_026239127.1	XP_004697548.1
OG0007068	XP_026239201.1	XP_004697775.1
OG0007069	XP_026239140.1	XP_045143274.1
OG0007070	XP_026239918.1	XP_004697524.1
OG0007071	XP_026253086.1	XP_004717960.2
OG0007072	XP_026248930.1	XP_004712736.1
OG0007073	XP_026248004.1	XP_004712813.2
OG0007074	XP_026247104.1	XP_045142395.1
OG0007075	XP_026247702.1	XP_004709549.1
OG0007076	XP_026247616.1	XP_045142387.1
OG0007077	XP_026248966.1	XP_012861828.3
OG0007078	XP_026260369.1	XP_045150288.1, XP_004709493.1
OG0007079	XP_026269180.1	XP_030740371.1
OG0007080	XP_026269178.1, XP_026269177.1	XP_004709500.1
OG0007081	XP_026240650.1	XP_004709508.1
OG0007082	XP_026240634.1	XP_004709518.1
OG0007083	XP_026240667.1	XP_030740375.1
OG0007084	XP_026240652.1	XP_045142412.1
OG0007085	XP_026240663.1	XP_004716345.1
OG0007086	XP_026240593.1, XP_026240592.1	XP_004718119.1, XP_045147070.1
OG0007087	XP_026240629.1	XP_012862549.3
OG0007088	XP_026243573.1	XP_045141684.1
OG0007089	XP_026243522.1	XP_004712090.2
OG0007090	XP_026243585.1	XP_004712091.1
OG0007091	XP_026243627.1	XP_004712101.1
OG0007092	XP_026243607.1	XP_045141736.1, XP_004712032.1, XP_045141737.1
OG0007093	XP_026256342.1	XP_045141610.1
OG0007094	XP_026267403.1	XP_045140776.1
OG0007096	XP_026267647.1	XP_045140448.1
OG0007097	XP_026267639.1	XP_004711366.1
OG0007098	XP_026249378.1	XP_004711342.1
OG0007099	XP_026249319.1	XP_045140384.1
OG0007100	XP_026249345.1	XP_004697012.1
OG0007102	XP_026236153.1	XP_045140688.1
OG0007103	XP_026255178.1	XP_045140545.1
OG0007104	XP_026265851.1, XP_026265852.1	XP_012860795.1
OG0007105	XP_026265883.1	XP_045139569.1, XP_004696959.1
OG0007106	XP_026265850.1	XP_030744696.1
OG0007107	XP_026235998.1	XP_045140400.1
OG0007108	XP_026235632.1	XP_012861085.3
OG0007109	XP_026267569.1	XP_004713140.1
OG0007110	XP_026266406.1	XP_004703518.2
OG0007111	XP_026266407.1	XP_045140253.1
OG0007113	XP_026258958.1	XP_004703353.2
OG0007114	XP_026257789.1	XP_004703334.1
OG0007115	XP_026260986.1	XP_045140267.1
OG0007116	XP_026260995.1	XP_004703486.1, XP_045140089.1
OG0007117	XP_026235425.1	XP_004703309.1
OG0007118	XP_026237785.1	XP_004703300.1
OG0007119	XP_026267727.1	XP_030743694.1, XP_004703298.1
OG0007120	XP_026238423.1	XP_004703279.2
OG0007121	XP_026269453.1	XP_045140285.1
OG0007122	XP_026264254.1	XP_045140290.1
OG0007123	XP_026251141.1	XP_030740679.1
OG0007124	XP_026249774.1	XP_004706494.1
OG0007125	XP_026266834.1	XP_045142199.1
OG0007126	XP_026258211.1, XP_026258212.1, XP_026258210.1, XP_026258213.1	XP_004716809.1
OG0007127	XP_026258180.1	XP_045142081.1
OG0007128	XP_026259329.1	XP_004706434.1
OG0007129	XP_026251919.1	XP_045142131.1
OG0007130	XP_026250328.1, XP_026250322.1	XP_004706467.1, XP_045142129.1
OG0007131	XP_026251804.1	XP_004706468.1
OG0007132	XP_026251731.1	XP_004706472.1, XP_045142141.1
OG0007133	XP_026249946.1	XP_004706554.2, XP_045145517.1
OG0007134	XP_026250363.1	XP_004712281.1
OG0007135	XP_026250040.1	XP_045143450.1
OG0007136	XP_026249482.1	XP_045143539.1
OG0007138	XP_026245089.1	XP_004713458.1
OG0007139	XP_026252854.1	XP_045141226.1
OG0007140	XP_026238701.1	XP_004708657.1
OG0007141	XP_026245183.1	XP_045152331.1
OG0007142	XP_026245105.1	XP_030743213.2
OG0007143	XP_026245152.1	XP_004713480.1, XP_045139673.1
OG0007144	XP_026245128.1	XP_004713474.1
OG0007145	XP_026267875.1	XP_004704168.1
OG0007146	XP_026250784.1	XP_004704140.1
OG0007147	XP_026250790.1	XP_045153372.1
OG0007148	XP_026254715.1	XP_004712216.1
OG0007150	XP_026236443.1	XP_012862431.1
OG0007151	XP_026240414.1	XP_045153768.1
OG0007152	XP_026263480.1	XP_012862665.2
OG0007153	XP_026271091.1	XP_004717354.1
OG0007155	XP_026245370.1	XP_004703796.1
OG0007156	XP_026248880.1	XP_045154042.1
OG0007157	XP_026248872.1	XP_045148542.1
OG0007158	XP_026248881.1	XP_045154002.1
OG0007159	XP_026266922.1	XP_004703829.1
OG0007160	XP_026241604.1	XP_045147505.1, XP_004703945.1, XP_045145644.1
OG0007161	XP_026247749.1	XP_045150514.1
OG0007162	XP_026247780.1	XP_004701530.2
OG0007163	XP_026256517.1	XP_045152454.1
OG0007164	XP_026244861.1, XP_026244860.1	XP_045152482.1
OG0007165	XP_026244840.1	XP_045152500.1
OG0007167	XP_026261151.1	XP_012859774.1, XP_045151370.1
OG0007168	XP_026250376.1	XP_004701627.1
OG0007169	XP_026246208.1	XP_004701697.1
OG0007170	XP_026236372.1	XP_004716598.2
OG0007171	XP_026252993.1	XP_045154117.1
OG0007172	XP_026243300.1	XP_004700172.1
OG0007173	XP_026243183.1	XP_045154124.1
OG0007174	XP_026243249.1	XP_030743648.1
OG0007175	XP_026243800.1	XP_004699965.1
OG0007176	XP_026236348.1	XP_004716586.2
OG0007177	XP_026236359.1	XP_004716582.1
OG0007178	XP_026243787.1	XP_004699961.1
OG0007179	XP_026262465.1	XP_004713223.1
OG0007181	XP_026236429.1	XP_004710143.1
OG0007184	XP_026250931.1	XP_045146693.1
OG0007185	XP_026252547.1	XP_045146694.1
OG0007186	XP_026257147.1	XP_004710048.2
OG0007187	XP_026257142.1, XP_026236189.1	XP_045146659.1
OG0007188	XP_026243353.1	XP_004714623.1
OG0007189	XP_026243355.1, XP_026243354.1	XP_045145346.1
OG0007190	XP_026243382.1	XP_045144249.1
OG0007191	XP_026269525.1	XP_004713250.2
OG0007192	XP_026262530.1	XP_004713227.1
OG0007193	XP_026262538.1	XP_004713211.1
OG0007194	XP_026262529.1, XP_026262528.1	XP_045144255.1
OG0007196	XP_026263217.1	XP_004713256.1
OG0007198	XP_026255767.1	XP_004716756.1
OG0007199	XP_026268382.1	XP_045152942.1
OG0007200	XP_026266293.1	XP_004711243.1
OG0007201	XP_026266271.1	XP_045146530.1
OG0007202	XP_026266276.1	XP_004711261.4
OG0007205	XP_026258453.1	XP_004710084.1
OG0007206	XP_026252576.1	XP_045154505.1
OG0007207	XP_026268617.1	XP_045141426.1
OG0007208	XP_026268582.1	XP_012864027.3, XP_004709060.2
OG0007209	XP_026268612.1	XP_045141472.1, XP_045141473.1, XP_004717655.1
OG0007210	XP_026268604.1	XP_045141395.1
OG0007211	XP_026268602.1	XP_045141416.1
OG0007212	XP_026252961.1	XP_004700152.1
OG0007213	XP_026236723.1	XP_004702221.1
OG0007214	XP_026252694.1	XP_004705670.1
OG0007215	XP_026258901.1	XP_045140324.1
OG0007216	XP_026256843.1	XP_004717536.1
OG0007217	XP_026236698.1	XP_004717923.2, XP_004717885.1
OG0007218	XP_026250841.1	XP_030740293.2, XP_045142085.1
OG0007221	XP_026261301.1	XP_045143959.1
OG0007223	XP_026257551.1	XP_045147136.1
OG0007232	XP_026260295.1	XP_004704880.1
OG0007234	XP_026260417.1	XP_004703082.1
OG0007235	XP_026249101.1	XP_004712642.1
OG0007236	XP_026267086.1	XP_045146386.1
OG0007237	XP_026265063.1	XP_004706153.1
OG0007238	XP_026250394.1	XP_045152616.1
OG0007239	XP_026264113.1	XP_045151422.1
OG0007240	XP_026235551.1	XP_045145115.1
OG0007241	XP_026259049.1	XP_045151957.1, XP_045151956.1
OG0007242	XP_026262410.1	XP_045150945.1
OG0007243	XP_026259779.1	XP_030743020.1
OG0007244	XP_026248915.1	XP_004703845.2
OG0007245	XP_026266022.1, XP_026266024.1	XP_004698127.1
OG0007246	XP_026267477.1	XP_004707851.1
OG0007247	XP_026243317.1	XP_004700179.2
OG0007248	XP_026263801.1	XP_004716575.1
OG0007249	XP_026243869.1	XP_045152078.1
OG0007250	XP_026248357.1	XP_004712873.1
OG0007251	XP_026262888.1	XP_004711547.1
OG0007252	XP_026251257.1	XP_030741171.2
OG0007253	XP_026260908.1	XP_004708350.2
OG0007254	XP_026256243.1	XP_004705989.2
OG0007255	XP_026264756.1	XP_045147205.1
OG0007256	XP_026270741.1	XP_004717381.1
OG0007257	XP_026265388.1	XP_004696099.1
OG0007258	XP_026247320.1	XP_004702717.1
OG0007259	XP_026268543.1	XP_045150271.1
OG0007260	XP_026267113.1	XP_004699007.1
OG0007261	XP_026264154.1	XP_045151358.1
OG0007262	XP_026270222.1	XP_004716645.1, XP_004699001.1
OG0007263	XP_026260819.1	XP_004714743.1
OG0007264	XP_026240403.1	XP_045143310.1
OG0007265	XP_026258386.1	XP_004699115.1
OG0007266	XP_026262414.1	XP_045153601.1
OG0007267	XP_026235470.1	XP_004699284.1
OG0007268	XP_026258283.1	XP_012860926.1
OG0007269	XP_026249880.1	XP_045150499.1
OG0007271	XP_026261390.1	XP_004715420.1
OG0007272	XP_026258899.1	XP_045147972.1
OG0007274	XP_026260491.1	XP_004696563.1
OG0007275	XP_026267270.1	XP_004700319.1
OG0007277	XP_026267438.1	XP_004714983.1
OG0007278	XP_026249488.1	XP_004714118.1
OG0007279	XP_026270326.1	XP_045149945.1
OG0007280	XP_026266349.1	XP_045144872.1
OG0007281	XP_026266088.1	XP_012861385.1
