Orthogroup	Saimiri_boliviensis_boliviensis	Homo_sapiens
OG0004640	XP_003922129.2	NP_005530.3
OG0004641	XP_039336164.1, XP_039316614.1	NP_004153.2
OG0004642	XP_039321333.1	NP_000474.2
OG0004644	XP_010335470.1, XP_010335469.2	NP_001230890.1
OG0004645	XP_010333230.1	XP_047287684.1, NP_001040.1
OG0004646	XP_003943766.1	NP_004178.2
OG0004647	XP_003923181.1	NP_001070984.1
OG0004649	XP_003940240.1	NP_000871.1, XP_011515824.1
OG0004650	XP_010347496.1, XP_010347495.1	NP_001008697.1
OG0004651	XP_003925359.2	NP_066956.1, XP_047283052.1
OG0004652	XP_039315999.1	NP_065821.1, XP_005245422.1
OG0004653	XP_010340392.1, XP_010340393.1	NP_001036.1
OG0004654	XP_003944654.1	NP_061131.1, NP_001075020.1
OG0004655	XP_010342660.1	NP_000119.1, XP_005262878.1, NP_001341733.1
OG0004656	XP_039329668.1	NP_055917.1, XP_006710626.1, NP_001278523.1, NP_001278522.1
OG0004657	XP_010346152.2	NP_001165975.1
OG0004658	XP_010339095.1, XP_003920847.1	NP_001816.2, NP_001093205.1, NP_001093206.1
OG0004659	XP_010327962.2	NP_001306125.1, NP_001306126.1, NP_001306127.1, NP_002955.2, NP_001306130.1
OG0004660	XP_010349430.1, XP_010349431.1	NP_036559.1, XP_011525004.1, NP_001070960.1, NP_001070959.1
OG0004661	XP_039317400.1	NP_001350675.1, XP_016870657.1, NP_835258.1, NP_055379.1
OG0004662	XP_039318646.1	XP_047298345.1
OG0004662	XP_010330078.1	NP_001191455.1
OG0004663	XP_010330869.1	NP_001041664.1, NP_001368795.1, NP_001260.1, NP_001368794.1, NP_001041660.1, NP_001041659.1
OG0004664	XP_010349332.1, XP_039335731.1	NP_000970.1
OG0004665	XP_039319892.1	NP_001073894.1, NP_001121160.1
OG0004666	XP_003925692.1	NP_003343.1, NP_001358321.1
OG0004667	XP_003933955.1	NP_002613.2
OG0004667	XP_039317847.1, XP_039318200.1	XP_005268522.1
OG0004668	XP_039333428.1	NP_113607.1, NP_001005474.1
OG0004669	XP_039334750.1	NP_001273059.1, NP_001288.3, NP_001129111.1
OG0004670	XP_039332995.1	XP_011521125.1, NP_001257383.1, NP_008945.2
OG0004671	XP_039323885.1	NP_000535.3
OG0004672	XP_010345595.2	NP_001258906.1
OG0004673	XP_003927272.1	XP_047301566.1, NP_003174.3
OG0004674	XP_003937488.1	NP_066925.1, NP_001159575.1
OG0004675	XP_003935703.1	NP_003374.3, NP_001309154.1
OG0004676	XP_003925890.1	NP_002175.2
OG0004677	XP_003936403.1	NP_066567.1
OG0004678	XP_003926745.1	NP_037383.1, NP_001171525.1
OG0004679	XP_010338916.2	NP_001269834.1, NP_001269835.1, NP_777550.2, NP_001121796.1, XP_047281964.1
OG0004680	XP_003923526.1	NP_001247435.1
OG0004681	XP_010331574.1	NP_001306124.1, NP_061926.3, XP_016871833.1, NP_001306123.1, NP_001013870.1
OG0004682	XP_010336915.2, XP_039324678.1, XP_039334976.1	NP_004692.1
OG0004683	XP_003924044.1	NP_001171625.1, NP_001171626.1, NP_001171624.1, NP_064588.1, NP_001171623.1, NP_001278112.1
OG0004684	XP_010340331.2	NP_000616.3
OG0004685	XP_010340974.1	NP_006395.2, XP_047295786.1
OG0004686	XP_010348154.2, XP_039336251.1, XP_039318629.1	NP_001243211.1
OG0004687	XP_010340260.1	NP_001182157.1
OG0004688	XP_039329930.1, XP_039329919.1, XP_039329918.1, XP_039329927.1	NP_001002847.1
OG0004690	XP_003923394.1, XP_010332519.2	NP_001005173.3
OG0004694	XP_039323556.1	NP_006064.2
OG0004695	XP_003943261.1	NP_001035373.1, XP_016882612.1
OG0004696	XP_003943217.1	NP_037508.2
OG0004697	XP_003926043.1	XP_016881506.1, NP_001188394.2
OG0004698	XP_003926048.2	NP_006557.2, NP_001290547.1, XP_005266699.1, NP_001290548.1
OG0004699	XP_003926061.1	NP_536723.2, NP_001357404.1, NP_001278208.1, NP_001278207.1
OG0004700	XP_003932506.1	NP_001137148.1
OG0004701	XP_039323821.1	XP_016866443.1, NP_055247.4
OG0004702	XP_010335853.1	NP_940971.2, XP_006715579.1, NP_001027566.2, NP_065188.5, NP_001027567.2
OG0004703	XP_003926910.1	XP_011533741.1, NP_872309.2
OG0004704	XP_039323557.1	NP_001121187.1, NP_640337.3, NP_001381338.1, XP_047274153.1
OG0004705	XP_003933796.1	NP_061914.3
OG0004706	XP_039321356.1	NP_001371476.1, NP_036586.3, NP_001371475.1
OG0004707	XP_039321382.1	NP_055707.3, NP_001273128.1, NP_001273118.1, NP_001273123.1, NP_001273117.1
OG0004708	XP_003939832.2	NP_006712.2, NP_001189379.1, NP_001356053.1, NP_001189378.1, NP_001114.2
OG0004709	XP_010347613.2	NP_037484.1, NP_001309867.1, NP_001074445.1, NP_001309866.1, NP_001309868.1
OG0004710	XP_003938682.1	NP_001353235.1, NP_001353233.1, NP_001353234.1, NP_001353236.1, NP_002260.2, NP_001353237.1, NP_001353238.1, NP_001353239.1
OG0004711	XP_010341292.1	NP_001007103.1, NP_001333479.1, NP_001333480.1, XP_006715639.1, NP_115814.1
OG0004712	XP_003941175.1	XP_011517207.1, NP_071410.1, NP_001186562.1
OG0004713	XP_039330896.1	NP_079487.2, XP_005252298.1, NP_001129425.1
OG0004714	XP_003935684.2	XP_016870813.2, NP_001334924.1
OG0004715	XP_010344445.1	NP_001362965.1
OG0004716	XP_003935705.1	NP_055693.4
OG0004717	XP_003935710.1	NP_001269045.1, NP_602304.1
OG0004718	XP_003928232.1	XP_005251567.1, NP_060935.2
OG0004719	XP_039331141.1	NP_001167639.1, NP_001128524.1, XP_005252204.1, NP_001167638.1, NP_003168.2
OG0004720	XP_039330558.1	NP_001818.1
OG0004721	XP_003938238.1	NP_001382777.1, NP_005217.2
OG0004722	XP_039331153.1	NP_003439.2
OG0004723	XP_039330966.1	NP_659443.1, NP_001273935.1, NP_001273937.1, NP_001273936.1, XP_011516660.1, NP_001273934.1
OG0004724	XP_039322105.1	NP_060807.2
OG0004725	XP_039322661.1	XP_011524712.1, NP_001012496.1, NP_009210.1
OG0004726	XP_003944737.3	NP_065111.1
OG0004727	XP_003944717.1	XP_005259077.1, NP_573441.2, NP_060199.3
OG0004728	XP_010330963.1	NP_001350626.1
OG0004729	XP_010349387.1	NP_619580.2
OG0004730	XP_003940363.1	NP_598005.1
OG0004731	XP_003940354.2	NP_001290468.1, NP_001290469.1, NP_001290467.1, NP_060743.2
OG0004732	XP_039322040.1	XP_024307380.1
OG0004733	XP_010349245.2	NP_001122389.1, NP_001122388.1, NP_006105.1
OG0004734	XP_010329369.1	NP_954979.2, XP_005258836.2
OG0004735	XP_003943238.1	NP_001092291.1, NP_001092292.1, NP_001092295.1, NP_001356793.1, NP_001092293.1, NP_001356791.1, NP_001036060.1, NP_001092294.1
OG0004736	XP_010329346.1	NP_008971.2, XP_005258516.1
OG0004737	XP_039321795.1	NP_003564.2, NP_001036009.1
OG0004738	XP_039322898.1	NP_001398056.1
OG0004739	XP_039323295.1, XP_039321682.1	XP_054187618.1, NP_003881.2
OG0004740	XP_010329278.1	XP_047295623.1
OG0004741	XP_003943175.1, XP_010329263.1	XP_011525268.1, NP_001004318.2
OG0004742	XP_003937427.2	NP_115499.5, NP_954648.3, XP_011525664.1, NP_001350596.1, NP_954649.3, NP_001316459.1
OG0004743	XP_010346218.1	NP_001265346.1, NP_001762.2
OG0004744	XP_010346196.1	NP_001362370.1, NP_002142.1, NP_892028.1, NP_001371062.1, XP_016882220.1
OG0004745	XP_010346180.1	NP_001025168.2, NP_060913.2, NP_001276112.1, NP_001276116.1, NP_001012320.1, NP_001276115.1, NP_001276110.1, XP_016882467.1, NP_001276113.1, NP_001276111.1, NP_001276114.1
OG0004746	XP_003937361.1, XP_039334313.1, XP_003938782.1	XP_005259449.1, NP_004699.1
OG0004747	XP_039322197.1, XP_039325115.1	NP_001229.1
OG0004748	XP_010342746.1	NP_002479.1
OG0004749	XP_003933938.1	NP_001167576.1, NP_000582.1, NP_001035110.1, NP_001167575.1
OG0004750	XP_010343876.2	NP_079145.2
OG0004751	XP_003938421.1	XP_006717584.1, NP_001231902.2, NP_001231901.2, NP_003864.5, NP_001316997.2
OG0004752	XP_039334729.1	NP_001369682.1, NP_001258933.1, NP_001258948.1, NP_001269320.1, NP_001369683.1, NP_079485.1
OG0004753	XP_010347384.1	XP_016871594.1, NP_001229631.1, NP_775847.2
OG0004754	XP_039334930.1	NP_877428.1
OG0004755	XP_039334724.1	NP_705718.1
OG0004756	XP_003933967.1	NP_689899.1
OG0004757	XP_003933962.2	NP_001354187.1, NP_938023.1
OG0004758	XP_039321119.1, XP_039326566.1, XP_039334780.1	NP_114172.1
OG0004759	XP_010329682.1, XP_010329680.1, XP_010329681.1	NP_001356537.1
OG0004760	XP_039334980.1	XP_047289582.1, NP_001887.1
OG0004761	XP_003937603.1	NP_073590.2, XP_011540263.1, NP_001243050.1
OG0004762	XP_003937607.1, XP_039330118.1	NP_001139192.1
OG0004763	XP_003937609.1	NP_060515.3, XP_047279768.1, NP_001287887.1, NP_001137360.1
OG0004764	XP_039330200.1	NP_001165339.1, NP_001003682.1
OG0004765	XP_010344205.1	NP_001263181.1, XP_011539359.1, NP_055838.2
OG0004766	XP_003934905.1	NP_001185941.1
OG0004767	XP_003934941.1, XP_003934942.1	NP_001107573.1, NP_001334549.1
OG0004768	XP_003934946.1	XP_011540801.1, NP_001077090.1, NP_055685.3, NP_001317327.1
OG0004769	XP_039329820.1	NP_060595.3
OG0004770	XP_039329591.1	XP_011539709.1
OG0004771	XP_010343846.2	XP_011539008.1, NP_694945.2
OG0004772	XP_039325163.1	NP_705838.3, XP_047272867.1
OG0004773	XP_003920809.2	NP_115495.3, XP_016865452.1
OG0004774	XP_010338926.1	NP_001350468.1
OG0004775	XP_010349532.1	NP_001275545.1, NP_001340798.1, NP_001275544.1, XP_047288908.1
OG0004776	XP_003921683.1	NP_001297248.1, NP_001297250.1, XP_047288489.1, NP_001297249.1, NP_005919.2, NP_001108086.1
OG0004777	XP_010348107.1	NP_001106849.1
OG0004778	XP_039335783.1	NP_001309740.1, NP_001013679.2
OG0004779	XP_039324270.1	NP_003014.3, NP_001116153.1, NP_001139327.1, NP_001139328.1
OG0004780	XP_039324529.1	NP_065945.2, NP_001304863.1, XP_016863979.1, NP_001304864.1
OG0004781	XP_010330165.2	NP_057651.1, NP_510869.1
OG0004781	XP_039315829.1, XP_039318594.1	NP_510868.1
OG0004782	XP_003927556.1	NP_001078869.1, NP_001078868.1
OG0004783	XP_010336466.2	NP_001317680.1
OG0004784	XP_010336461.1	XP_005248268.1, NP_004778.1
OG0004785	XP_039324321.1	NP_036577.2, NP_001121797.2, NP_001185950.2
OG0004786	XP_039324489.1	NP_115702.1
OG0004787	XP_003940138.1	NP_060216.2
OG0004788	XP_003922466.1	NP_001540.2, NP_001276688.1, NP_001276687.1, NP_001026853.1
OG0004789	XP_010349838.1, XP_010349839.1	NP_001193570.2
OG0004790	XP_003940814.2	NP_055592.2, XP_005273417.1, NP_001300950.1
OG0004791	XP_003940813.1	XP_005273156.1, NP_055224.1
OG0004792	XP_039333737.1	XP_005270010.1, NP_060457.4, NP_001035882.1, NP_001265154.1, NP_001317032.1
OG0004793	XP_039333986.1	NP_060707.2, NP_001269888.1, NP_001269889.1
OG0004794	XP_003928674.1	NP_001035930.1, NP_001035931.1, NP_002769.1
OG0004795	XP_010348824.2	NP_001129224.1
OG0004796	XP_003936161.1	NP_001353421.1, NP_569732.2, NP_001353420.1, NP_036303.1
OG0004797	XP_010344925.1	XP_006714977.1
OG0004798	XP_010344928.2	NP_060145.3, NP_001165447.1
OG0004799	XP_039316380.1	NP_001295125.1, XP_011532855.1, NP_001295124.1
OG0004800	XP_003936170.1	NP_001274264.1, XP_005266003.1, NP_001073152.1, NP_001274265.1, NP_001073153.1, NP_065177.2
OG0004801	XP_003934784.2	NP_036616.2, NP_001136029.1, NP_036617.2, NP_001136028.1
OG0004802	XP_003934064.1	NP_001020330.1, NP_001351013.1, NP_001020329.1, NP_001351012.1, NP_004346.1
OG0004803	XP_003934044.1	NP_955525.1, NP_001273339.1, NP_001035262.2, NP_001035263.1, NP_000861.1, NP_001035259.1
OG0004804	XP_003925937.1, XP_003925936.1, XP_039319500.1, XP_039319532.1	NP_699192.1
OG0004805	XP_039323682.1	NP_001138994.1, NP_001138993.1, NP_001138992.1, NP_001138995.1, NP_001138997.1, XP_011512318.2, NP_056392.2
OG0004806	XP_003923562.1	NP_001341098.1, NP_000881.3, XP_011541112.1
OG0004807	XP_039327230.1	NP_001365690.1
OG0004808	XP_003923648.2	NP_114404.1
OG0004809	XP_003923670.2	NP_001365143.1, NP_872363.1, NP_001365142.1, XP_047282756.1
OG0004810	XP_003923682.1	XP_005271781.1, NP_000064.1
OG0004811	XP_039333121.1, XP_039326524.1	NP_003177.2, NP_001001522.1
OG0004812	XP_010332862.1	NP_114144.5, NP_001243327.2, NP_001032367.3, NP_001243329.2, NP_001243326.2
OG0004813	XP_039326300.1	XP_024304355.1
OG0004814	XP_003931405.1	NP_001028174.2, NP_001153715.1, NP_001153716.1, NP_001153738.1, XP_047292883.1, NP_001153718.1
OG0004815	XP_003931435.1	NP_002789.1
OG0004816	XP_003929195.2, XP_010338070.2, XP_010338071.2	NP_001171951.1
OG0004817	XP_039317951.1, XP_003929203.1	NP_004480.1
OG0004818	XP_003929222.1	NP_689675.1, NP_001269229.1, NP_473369.1, NP_001096084.1, XP_047292489.1
OG0004819	XP_039331974.1	NP_001073893.1
OG0004820	XP_039331910.1	NP_064618.3
OG0004821	XP_003929345.1	XP_006721481.3
OG0004822	XP_003921565.1, XP_039330497.1, XP_039330496.1, XP_039330495.1, XP_039330498.1	NP_872338.1, XP_011539213.1
OG0004823	XP_039329958.1	NP_060658.3, NP_114127.3, NP_001304167.1, XP_011540546.1, NP_001034300.2
OG0004824	XP_010348593.1	NP_001019769.1
OG0004825	XP_039319874.1	NP_001472.1, NP_001273138.1, NP_001273137.1, XP_006721238.1, NP_001273134.1
OG0004826	XP_039315799.1	NP_001281269.1
OG0004827	XP_039329570.1	NP_996850.1
OG0004828	XP_010331969.1, XP_010331970.1	NP_113664.1, XP_005256247.1
OG0004829	XP_003938111.1	NP_002652.2
OG0004830	XP_003939980.1	XP_047289604.1, NP_001166243.1
OG0004831	XP_039333941.1, XP_039333948.1	NP_006733.1
OG0004832	XP_003936314.2	NP_001350847.1, NP_001350852.1, XP_047289550.1, NP_653202.1, NP_853531.1
OG0004833	XP_039333961.1, XP_039333962.1	NP_005323.1
OG0004834	XP_003931893.3	NP_848638.3, XP_011523039.2
OG0004835	XP_003934150.2	NP_001355231.1, NP_001355229.1
OG0004836	XP_003934167.1	NP_001268233.1, NP_003593.3, XP_047276940.1, NP_001349718.1, NP_001128683.1
OG0004837	XP_003934173.2	NP_001035546.1
OG0004838	XP_003934254.1, XP_010343035.1, XP_010343036.1	NP_078913.3
OG0004839	XP_039316529.1, XP_003934281.1, XP_010350190.1, XP_010330978.1	NP_001139187.1, XP_016867697.1
OG0004840	XP_039316506.1	NP_001376579.1
OG0004841	XP_039325447.1, XP_039316874.1	NP_001352312.1
OG0004842	XP_010338953.1	NP_079018.1, NP_001288749.1, XP_006721154.1, NP_001275696.1, NP_001098717.1
OG0004843	XP_003930113.1, XP_010338970.1	NP_000285.1
OG0004844	XP_003930116.2, XP_003930117.2	NP_001307393.1, NP_076936.1
OG0004845	XP_003930133.1	NP_003114.1, NP_001025459.1
OG0004846	XP_010339115.1	NP_851565.4, XP_011544159.1
OG0004847	XP_010339023.1	NP_001153836.1
OG0004848	XP_039325445.1	XP_037772317.1, XP_006716319.1, NP_001131082.1, NP_001077006.1
OG0004848	XP_003928549.1	NP_958802.1
OG0004849	XP_010337453.1	NP_631909.2, XP_016878464.1
OG0004850	XP_003928523.1, XP_039334309.1	NP_115964.2, NP_001305847.1
OG0004851	XP_003928509.1	NP_001334799.1, NP_001334798.1, NP_001027463.1, NP_001334797.1, NP_003441.1
OG0004852	XP_010337405.1	NP_001128127.1, NP_004211.1, XP_047290558.1
OG0004853	XP_010337399.1	NP_067018.2
OG0004854	XP_003928458.1	NP_006702.1, NP_001273554.1, XP_005255105.1, NP_542161.1
OG0004855	XP_003928471.1	NP_751907.1, NP_751908.1, NP_001254650.1, NP_653204.1
OG0004856	XP_003928585.2	XP_011521015.1, NP_001035252.1, NP_001035251.1, NP_001275639.1, NP_115742.3
OG0004857	XP_039334324.1	XP_005255098.1, NP_006419.2
OG0004858	XP_039316722.1	NP_001007795.1
OG0004859	XP_003933483.1	NP_006393.2
OG0004860	XP_010342120.1, XP_003933313.1	NP_001243314.1
OG0004861	XP_039324712.1, XP_039330630.1, XP_003932416.1	NP_057123.1
OG0004862	XP_003921462.1	NP_001099129.1
OG0004863	XP_003938285.2	NP_579872.1, NP_001363792.1
OG0004864	XP_039322883.1	NP_004988.2, XP_047277161.1
OG0004865	XP_010347175.2	NP_001017403.1, XP_047282884.1
OG0004866	XP_039322084.1	NP_003272.3
OG0004867	XP_003930458.2	XP_005273221.1, NP_079455.3
OG0004868	XP_010339266.1	NP_001025458.1
OG0004869	XP_003930403.1, XP_010339245.1	NP_055032.1, NP_001017424.1, XP_016856738.1, NP_001017425.2
OG0004870	XP_010334438.2	NP_001451.2, NP_001352829.1, NP_001288276.1
OG0004871	XP_010336990.2, XP_010336988.2, XP_010336989.2, XP_010336991.2	XP_011508448.1, NP_001073895.1
OG0004872	XP_003935392.1	NP_071914.3, XP_047283788.1
OG0004873	XP_039315760.1	NP_612157.1
OG0004874	XP_003926135.1	NP_115500.1
OG0004875	XP_003924764.1	NP_001258880.1
OG0004876	XP_039319580.1	XP_011524280.1, NP_937762.2
OG0004877	XP_003924879.2	NP_001353159.1, XP_005258203.1, NP_001397802.1, NP_001353160.1, NP_001010000.1
OG0004878	XP_039319466.1	XP_011524077.1, NP_001035847.1, NP_001369491.1, NP_005125.1
OG0004879	XP_039319455.1	NP_064533.3, NP_001122098.1, NP_001381252.1, NP_001381253.1, NP_001381254.1, NP_001122099.1, XP_011524003.1
OG0004880	XP_039326550.1, XP_039324711.1, XP_039325320.1	NP_001008.1
OG0004881	XP_039325052.1	XP_011535103.2
OG0004882	XP_039320131.1	NP_116141.1
OG0004883	XP_003924353.1	NP_612469.1, NP_001275675.1, NP_001032365.1, NP_001275673.1, XP_047286862.1
OG0004884	XP_039325037.1, XP_003924328.1	NP_002809.2
OG0004885	XP_010333279.1	XP_047287249.1
OG0004886	XP_010333277.2	NP_005240.3
OG0004887	XP_003930573.1	NP_000944.1
OG0004888	XP_010339353.1, XP_010339354.1	XP_005268021.1
OG0004889	XP_039320334.1, XP_039320414.1, XP_003930533.1	NP_002779.1
OG0004890	XP_010333486.1	NP_004085.1
OG0004891	XP_039324932.1	NP_001139626.1
OG0004892	XP_003924631.1	NP_055724.1
OG0004893	XP_039325387.1	NP_689805.3
OG0004894	XP_010342217.2, XP_003933403.2	XP_005267695.1, NP_001273328.1, NP_001008404.1, NP_001273329.1
OG0004895	XP_010342203.1	NP_001265623.1
OG0004896	XP_039330864.1	XP_005251984.1, NP_055321.1
OG0004897	XP_039332582.1	XP_011521840.1, NP_004095.4
OG0004898	XP_039332939.1	NP_001372098.1
OG0004899	XP_003931853.2	NP_001340056.1, NP_001289820.1, NP_001340057.1, NP_001340058.1, XP_005257176.1, NP_001186094.1
OG0004900	XP_003942520.2	NP_001369288.1
OG0004901	XP_010329762.1	NP_066565.1
OG0004902	XP_010328902.1	NP_079509.5, NP_001035994.1, NP_001035997.2, XP_006722179.1
OG0004903	XP_039331935.1	NP_937848.1, NP_937847.1, NP_733752.1
OG0004904	XP_003931276.1, XP_010340152.1, XP_010340154.1	NP_001356326.1, NP_061825.2, XP_011523029.1
OG0004905	XP_003931283.1	NP_001248319.1
OG0004906	XP_003931312.1	NP_000014.1
OG0004907	XP_003931389.2	NP_057154.2
OG0004908	XP_039332979.1	NP_060774.2, XP_024306596.1
OG0004909	XP_039332739.1	NP_001159577.2, NP_001479.4, XP_047292565.1
OG0004910	XP_003929089.2	NP_001025177.1
OG0004911	XP_003931514.2	NP_006486.3
OG0004912	XP_010340339.1	XP_011523752.1, NP_001139447.1, NP_001333613.1, NP_001333612.1, NP_003975.1
OG0004913	XP_039332657.1	NP_001271427.1
OG0004914	XP_039332022.1, XP_039332021.1, XP_039332023.1, XP_039332020.1	XP_006721628.1, NP_068766.1
OG0004915	XP_010344726.1, XP_039317445.1	XP_047279794.1
OG0004916	XP_039317461.1	XP_011516423.1, NP_006050.3
OG0004917	XP_003920917.1	NP_005148.2, NP_009297.2
OG0004918	XP_039317353.1	NP_003925.1
OG0004919	XP_039317251.1	NP_446464.1, NP_000041.2
OG0004920	XP_010349045.1	NP_001258761.1, NP_821070.1, NP_066954.2, NP_821067.1, XP_047279515.1, NP_821068.1
OG0004921	XP_003940072.2	NP_001356842.1, NP_001356844.1, NP_064530.1, NP_001273975.1, XP_006717251.1, NP_001273974.1
OG0004922	XP_003940624.1	NP_001273689.1, XP_011517065.1, NP_057258.3
OG0004923	XP_039330947.1	NP_001317917.1, NP_001006642.1, NP_001252543.1, NP_001006643.1, NP_001373986.1, NP_443133.2
OG0004924	XP_010349634.1	NP_659402.1
OG0004925	XP_010349641.1	NP_001309189.1, NP_001273625.1, XP_006717342.1, NP_001273626.1, NP_009066.2
OG0004926	XP_003940680.1	NP_002068.2, XP_005251986.1
OG0004927	XP_039330575.1	NP_001363035.1
OG0004928	XP_010340692.1	NP_892010.2
OG0004929	XP_003926594.1	NP_065386.1
OG0004930	XP_039328015.1	XP_016875295.1, NP_001338018.1, NP_071910.3
OG0004931	XP_039327512.1	XP_006719604.1
OG0004932	XP_010335511.1, XP_010335510.1, XP_003926502.1, XP_010335512.1	XP_011536126.1, NP_009195.1
OG0004933	XP_039328421.1	NP_001273185.1, NP_001273186.1, NP_659501.1, XP_011536428.1
OG0004934	XP_003928905.3, XP_003935198.1	NP_001124401.1
OG0004935	XP_039321355.1, XP_039319261.1, XP_003931253.1, XP_039315801.1	NP_005611.1
OG0004936	XP_039328366.1	NP_003474.1, NP_001287847.1, XP_047277119.1
OG0004937	XP_010341616.1	NP_001269714.1, XP_011528574.1, NP_060476.2, NP_001269712.1, NP_001269713.1, NP_001269711.1
OG0004938	XP_003932876.1	NP_055275.1
OG0004939	XP_039318914.1, XP_039330260.1, XP_039323136.1	NP_877962.1, NP_001666.2
OG0004940	XP_010341755.1	NP_005731.1
OG0004941	XP_003932915.2	XP_011528136.1
OG0004942	XP_003932951.1	NP_003303.2, NP_001257412.1
OG0004943	XP_003932952.1	NP_001157329.1
OG0004944	XP_010341837.1	NP_001363445.1, NP_001363444.1, XP_011528342.1, NP_001353654.1, NP_055125.2
OG0004945	XP_039319107.1	NP_777592.1, XP_011528391.1
OG0004946	XP_039327805.1, XP_039327806.1	XP_005268650.1, NP_036538.3
OG0004947	XP_003929692.1	NP_689985.1
OG0004948	XP_003922823.1	NP_001291934.1, NP_068587.1, XP_047301325.1, NP_001291935.1, NP_001291936.1
OG0004949	XP_003922840.1	NP_003039.2, XP_047301528.1
OG0004950	XP_010331942.1	NP_003846.1, XP_024308970.1
OG0004951	XP_010346929.1, XP_003938103.1, XP_039332049.1	NP_775918.2, XP_005263977.1
OG0004952	XP_003926801.1	NP_060549.4, XP_011531248.1
OG0004953	XP_039332146.1	NP_001116436.3
OG0004954	XP_003922749.1	NP_055377.1, NP_001186699.1
OG0004955	XP_010331848.1	NP_006750.3
OG0004956	XP_010331822.1	NP_001104571.1
OG0004957	XP_003922787.1	NP_006785.1
OG0004958	XP_003920713.1	NP_001354885.1
OG0004959	XP_039326542.1, XP_039326544.1, XP_003920692.1	XP_011541433.1, NP_848545.1
OG0004960	XP_003920658.1	NP_002189.1
OG0004961	XP_003920641.2	NP_055238.1, XP_005272020.1
OG0004962	XP_039323312.1	NP_115527.3
OG0004963	XP_010329993.1	NP_001274168.1
OG0004964	XP_003940113.1, XP_010349098.1	NP_000683.3, XP_011516104.2
OG0004965	XP_003925276.1	NP_001273965.1, NP_001273967.1, XP_011516613.1
OG0004966	XP_003944702.1, XP_039323623.1	NP_005266.2
OG0004967	XP_010330924.2	NP_001161206.1, NP_065175.4
OG0004968	XP_039322400.1	NP_001138810.1, NP_005444.4
OG0004969	XP_039322785.1	XP_005248997.1, NP_775833.2
OG0004970	XP_010332396.2, XP_039321668.1	NP_001273565.1, NP_001273566.1, XP_047274292.1, NP_001273564.1, NP_689947.2
OG0004971	XP_003923048.1	NP_000400.2, NP_001305991.1, NP_001305990.1, NP_001371839.1
