Orthogroup	Saimiri_boliviensis_boliviensis	Rattus_norvegicus
OG0005597	XP_003931733.2	NP_001119773.1, XP_006247880.1
OG0005598	XP_039332096.1	NP_001400944.1
OG0005599	XP_010340723.2	XP_006247786.3, NP_001121021.1
OG0005600	XP_039331951.1, XP_039331952.1	NP_110473.2
OG0005601	XP_010340737.1	XP_006247783.1, NP_001402615.1
OG0005602	XP_010340754.1	NP_001128307.1, XP_038942116.2
OG0005603	XP_039331765.1	NP_775429.1
OG0005604	XP_039332904.1	NP_001009677.1, XP_038942049.1
OG0005605	XP_010329770.1	XP_008766505.1, NP_001034108.1
OG0005606	XP_003942867.1	NP_955783.1
OG0005607	XP_039332392.1	NP_001101767.1, XP_006247409.1
OG0005608	XP_003931384.1	NP_001381287.1
OG0005609	XP_003929156.1	NP_001388741.1, XP_006247157.1
OG0005610	XP_010330547.2, XP_003929145.1	XP_038957163.1, NP_001009624.1, XP_038941490.1
OG0005611	XP_003929142.1	XP_038941976.1, NP_001037703.1
OG0005612	XP_039332606.1	NP_001178577.1
OG0005613	XP_010337960.2	NP_446373.1
OG0005614	XP_003933059.1	NP_001020797.1
OG0005615	XP_003931495.2	NP_001414728.1, XP_003750915.2
OG0005616	XP_003931501.2	XP_063125591.1, NP_001404613.1
OG0005617	XP_039332393.1	XP_008766163.1, NP_598275.1
OG0005618	XP_010341954.1	XP_017452601.1, NP_001178576.1
OG0005619	XP_003933116.1	NP_001099276.1
OG0005620	XP_039332664.1	NP_113850.1, XP_006246861.1
OG0005621	XP_003941387.1	NP_001386365.1, XP_063140407.1
OG0005622	XP_039317324.1	XP_063139533.1, NP_001100027.1
OG0005623	XP_039317216.1	XP_038961130.1, NP_001101291.1
OG0005624	XP_039317203.1	NP_001003673.1, XP_038960652.1
OG0005625	XP_039317267.1, XP_039317171.1	NP_001015014.1, XP_006233846.1
OG0005626	XP_003941434.1	XP_038962070.1, NP_001414019.1
OG0005627	XP_010350544.2	NP_604447.2, XP_006233935.1
OG0005628	XP_003935958.1	NP_068626.1, XP_063140537.1
OG0005629	XP_039317466.1, XP_039317465.1	XP_575110.2, NP_001386392.1
OG0005630	XP_039331079.1	XP_063139128.1
OG0005631	XP_003940084.1	NP_001094177.1, XP_063140005.1
OG0005632	XP_039331062.1, XP_039331063.1	NP_001094176.1
OG0005633	XP_003940626.1	NP_001014279.1, XP_038961507.1
OG0005634	XP_039330931.1	XP_063140632.1, NP_001139597.2
OG0005635	XP_010349660.1	XP_006234011.1, NP_001011964.1
OG0005636	XP_003940696.1	XP_038961201.1, NP_001101311.1
OG0005637	XP_010348314.2	NP_058899.1
OG0005638	XP_010348247.1	XP_063127890.1, XP_063120465.1, XP_063120082.1, NP_001102456.1
OG0005639	XP_010348278.2, XP_010348279.2, XP_010348277.2	XP_038935876.1, NP_112630.2
OG0005640	XP_010335518.1	NP_001258201.1
OG0005641	XP_003926533.2	XP_038934243.1, NP_536728.2
OG0005642	XP_003926556.1	XP_038934672.1, NP_001127938.1
OG0005643	XP_039327671.1, XP_039319768.1	XP_038934664.1, NP_001005905.1
OG0005644	XP_039318959.1	NP_037123.2
OG0005645	XP_039318921.1	NP_570096.2, XP_038934232.1
OG0005646	XP_010341686.1	NP_001124051.1, XP_008763997.1
OG0005647	XP_003932852.1	XP_006242202.1
OG0005648	XP_039318994.1, XP_039324625.1	NP_620243.1
OG0005649	XP_003932881.1	NP_001231784.1, XP_006242162.1
OG0005650	XP_003932885.2	XP_008764031.1
OG0005651	XP_010341732.1	NP_001030116.1
OG0005652	XP_003932956.1	XP_006241991.1, NP_071944.1
OG0005653	XP_039328271.1	XP_038935997.1
OG0005654	XP_003922841.1	NP_001400246.1
OG0005655	XP_010335763.1	NP_001010951.1, XP_063117671.1
OG0005656	XP_003922687.2	XP_056841460.2
OG0005657	XP_039316684.1	NP_001101743.1
OG0005658	XP_039316457.1	NP_001094197.1
OG0005659	XP_039327961.1	XP_063133589.1
OG0005660	XP_039319829.1, XP_039325628.1	NP_001258034.1
OG0005661	XP_010330012.1	NP_001385764.1, XP_006238183.1
OG0005663	XP_003940116.1	XP_038965242.1, NP_037176.2
OG0005665	XP_003925225.1	NP_446041.2
OG0005666	XP_003939790.2, XP_039330698.1, XP_039329052.1	NP_001100117.2
OG0005668	XP_003923080.2	NP_445989.2, XP_038940232.1
OG0005669	XP_010332098.1	NP_058987.3
OG0005670	XP_003936010.1	NP_113994.1
OG0005671	XP_003944688.2	NP_037269.2, NP_001159494.1, XP_017457045.1
OG0005672	XP_003944380.1	XP_006256109.1, NP_445744.1
OG0005673	XP_003944366.2	NP_113692.2, NP_001002805.1
OG0005674	XP_010330540.1, XP_010330542.1, XP_003944365.1	NP_001002818.1
OG0005675	XP_003923205.1	XP_008771000.1
OG0005676	XP_010332401.1	XP_038954460.1, NP_001163952.1
OG0005677	XP_003923275.1	XP_038954644.1, NP_001014053.1
OG0005678	XP_003923302.2	NP_001100352.2, XP_006244484.1
OG0005679	XP_003923045.1	XP_063122733.1, NP_036898.2
OG0005680	XP_039323765.1	XP_008765082.1, NP_001101667.1, XP_038934121.1
OG0005681	XP_003923072.2	NP_001382670.1
OG0005682	XP_003923085.2	NP_001013243.2
OG0005684	XP_039323905.1, XP_039323906.1, XP_003940011.2	XP_063123434.1, NP_001380703.1
OG0005685	XP_003926410.1	NP_001386112.1
OG0005686	XP_039323564.1	XP_017451159.1, NP_001008560.2
OG0005687	XP_003923014.1	NP_596918.3, XP_006243534.1
OG0005688	XP_010332126.1	NP_001263989.1, XP_006243537.1
OG0005689	XP_010344765.1, XP_010344763.1, XP_039323553.1	XP_038954550.1, NP_001099867.1
OG0005690	XP_003943088.1, XP_039323855.1	XP_063120287.1, NP_113902.2
OG0005691	XP_039320698.1	XP_063119902.1, NP_001124031.1
OG0005693	XP_010347586.1	NP_113893.2, XP_038935787.1
OG0005694	XP_010347570.1	XP_063120327.1
OG0005695	XP_003933162.1	XP_008763722.1, NP_001124010.1
OG0005696	XP_003933158.1	NP_001124034.1
OG0005697	XP_003933730.1	XP_008763823.1, NP_001414560.1
OG0005698	XP_003942128.1	XP_006241797.1, NP_071552.2
OG0005699	XP_039320344.1, XP_039320345.1	NP_001020293.2, NP_001395048.1
OG0005701	XP_003933695.2, XP_003933694.2	XP_063128988.1, NP_001163909.1
OG0005702	XP_003933683.1	NP_001258110.1, XP_038947481.2
OG0005703	XP_003933669.1	XP_006250964.1, NP_001101828.1
OG0005704	XP_039328674.1	NP_001029070.1, NP_071980.2
OG0005705	XP_010341824.2	XP_038964544.1
OG0005706	XP_010343957.2	XP_038964532.1
OG0005708	XP_003935185.1	XP_006236578.1, NP_001414740.1
OG0005709	XP_003935211.2	XP_038964062.1, NP_001128093.1
OG0005710	XP_010342246.1	XP_006236190.1, NP_071774.1
OG0005711	XP_039330149.1, XP_039330150.1	XP_038965888.1, NP_001101421.2
OG0005712	XP_010345689.1	NP_001101431.1
OG0005713	XP_003924393.1	NP_001000535.1
OG0005714	XP_003937087.1, XP_039329296.1	NP_001020221.1, XP_008762286.1
OG0005715	XP_003937562.1	NP_001258122.1
OG0005716	XP_039330246.1	NP_001381300.1, XP_038965560.1
OG0005717	XP_003937292.2	NP_001028862.1, XP_063133942.1
OG0005718	XP_003921611.1	XP_006238561.1
OG0005718	XP_010338454.2	NP_037125.1
OG0005719	XP_003921618.1	NP_001258153.1, XP_038965036.1, XP_006245372.1
OG0005720	XP_003921637.3	NP_569085.1, XP_038966770.2
OG0005721	XP_010345723.2	NP_579850.2, XP_038965128.1
OG0005722	XP_003924421.1	NP_001102570.1, XP_038949514.1
OG0005724	XP_010333172.2, XP_039327784.1	NP_446013.2, XP_006241404.1
OG0005725	XP_003927878.1	XP_006241370.1, NP_446342.2
OG0005726	XP_003927922.1	XP_006241348.1, NP_001101558.1
OG0005727	XP_010338487.1	NP_620800.2, XP_063119055.1
OG0005728	XP_039327603.1	XP_017450317.2
OG0005729	XP_003929660.1	NP_071780.1
OG0005730	XP_003929671.2	XP_038934443.1, NP_001233286.2
OG0005731	XP_003928002.1	NP_076458.1, XP_006232596.1
OG0005732	XP_039335039.1	NP_001258124.1, XP_063138323.1
OG0005733	XP_003944649.2	NP_001383327.1, XP_038950673.1
OG0005734	XP_003935090.1	XP_063118867.1, NP_001178558.1
OG0005735	XP_003929874.2	NP_001414344.1, XP_038964580.1
OG0005736	XP_003929949.2	NP_001037698.2, XP_017448022.1
OG0005737	XP_010341084.1	NP_001032871.1, XP_063142060.1
OG0005738	XP_039317979.1	NP_001264140.1
OG0005739	XP_003929910.1	NP_058744.1, XP_006235936.1
OG0005740	XP_003929921.1	NP_942076.2, XP_006236007.1, NP_001073622.1
OG0005741	XP_010328537.1	XP_006253409.3, NP_037283.2
OG0005742	XP_010346979.1	NP_001386327.1, XP_038951014.1
OG0005743	XP_003935617.1	NP_445859.2
OG0005744	XP_003933865.1	XP_001070964.1, XP_038950755.1, NP_001277062.1
OG0005745	XP_003933885.2, XP_010342682.1	XP_006253203.1, NP_001017443.1
OG0005746	XP_010342706.1, XP_039324289.1, XP_003933897.1, XP_010342707.1	NP_001040551.1, XP_063131303.1
OG0005747	XP_039331505.1	NP_001102842.1, XP_006240033.1
OG0005748	XP_039331502.1	NP_001007749.1, XP_038968421.1
OG0005749	XP_039335273.1	NP_001025201.1
OG0005750	XP_003927273.1	NP_001094010.1
OG0005751	XP_003927271.1	NP_001178036.1, XP_063118590.1
OG0005752	XP_039317149.1	NP_001100181.1, XP_006239860.1
OG0005753	XP_003941588.1	NP_001121044.1
OG0005754	XP_010350604.1, XP_039316438.1, XP_039316454.1, XP_010350605.1, XP_039316459.1	XP_063117696.1, NP_001013964.1
OG0005755	XP_003941319.2	NP_001014122.1
OG0005756	XP_003942556.1	XP_038961104.1, NP_001101284.1
OG0005757	XP_039317925.1, XP_003922626.1	XP_038964267.1, NP_001102877.1
OG0005758	XP_003922644.1	XP_063117386.1, XP_038964266.1, NP_001102868.1
OG0005759	XP_003922686.1	XP_006236802.1, NP_001032857.1
OG0005760	XP_039316896.1	NP_001099923.1, XP_038957990.1
OG0005761	XP_003933580.1	NP_001101175.1
OG0005762	XP_003933578.1	NP_001013219.1, XP_006233094.1
OG0005763	XP_039315763.1	XP_038958296.1, NP_001014062.1
OG0005764	XP_010328043.2	NP_001029184.1, XP_038958286.1
OG0005765	XP_039335949.1	NP_001296361.1, XP_008762713.1
OG0005766	XP_003941249.1	XP_038941368.1, NP_001102396.1
OG0005767	XP_003937794.1	NP_705890.1, XP_038958429.1
OG0005768	XP_010342808.1	NP_001094321.2, XP_063142017.1
OG0005769	XP_003921178.1, XP_039328965.1	NP_001020326.1
OG0005770	XP_003921183.1	XP_006235930.1, NP_476456.2
OG0005771	XP_010343200.2	NP_001098103.1
OG0005772	XP_039326396.1	NP_113989.2, XP_008758233.1
OG0005773	XP_003920056.1, XP_039335052.1	NP_001386658.1
OG0005774	XP_003920212.1, XP_003920504.1	NP_001292389.1, NP_072139.2, XP_008758483.1
OG0005775	XP_010332979.1	XP_038960808.1, NP_001101212.1
OG0005776	XP_010332940.2	NP_112383.1
OG0005777	XP_003920109.1	NP_113815.2, XP_006234595.1
OG0005778	XP_039326425.1, XP_003920085.1	NP_113735.1
OG0005779	XP_039326552.1	XP_006234624.1, NP_954538.1
OG0005780	XP_003943348.1	NP_001012170.1, XP_006230885.1
OG0005781	XP_039326955.1	XP_063124181.1, NP_001015024.2
OG0005782	XP_039326759.1	XP_063130322.1, NP_958738.1, NP_597685.1, NP_001004133.1, NP_597684.1
OG0005783	XP_010350210.1, XP_003941216.1	XP_063120222.1, NP_001101035.1
OG0005784	XP_039327087.1	XP_038939613.1, NP_001390443.1
OG0005785	XP_003941244.1	NP_758830.2, XP_006230762.1
OG0005786	XP_010350252.1	XP_038939671.1, NP_001072116.1, NP_001072115.1
OG0005787	XP_003937707.1	NP_001101987.2
OG0005788	XP_039326921.1	XP_063144180.1, NP_446062.1
OG0005789	XP_010346511.1	XP_006230941.1
OG0005790	XP_003920249.2	XP_006231078.1, NP_665729.1
OG0005792	XP_003928068.1	NP_001100888.2
OG0005793	XP_003928084.1	XP_063138322.1, NP_001102414.1
OG0005794	XP_039334945.1	XP_038958942.1, NP_001401934.1
OG0005795	XP_010345015.1, XP_003936272.1	NP_001386464.1
OG0005796	XP_010340509.1	NP_001065245.1
OG0005797	XP_039335928.1	NP_612512.1
OG0005798	XP_003931592.2	XP_063128594.1, NP_001102481.1
OG0005799	XP_010328698.1	NP_446354.1
OG0005800	XP_003922038.2	XP_038960388.1, NP_954523.1
OG0005801	XP_003922030.1	NP_446431.1, XP_008759918.1
OG0005802	XP_039322034.1, XP_039331306.1	XP_038939593.1, NP_001101693.1
OG0005803	XP_003936694.2	NP_001119756.2, XP_038937525.1
OG0005804	XP_003926198.1	NP_001026995.1
OG0005805	XP_003926229.1	NP_001093960.1, XP_006236986.1
OG0005806	XP_003926218.1	XP_006236969.1, NP_001009659.2
OG0005807	XP_039334858.1	NP_077347.1, XP_006237121.1
OG0005808	XP_039334521.1, XP_039326929.1	NP_001102722.1
OG0005809	XP_003927127.1	NP_001004091.1, XP_017448189.1
OG0005811	XP_003927156.1	NP_001178904.1
OG0005812	XP_039333618.1	XP_006237030.1, NP_062202.1
OG0005813	XP_039332998.1	XP_017455330.2, NP_001413992.1
OG0005815	XP_003936610.1	NP_001376154.1, XP_017455544.1
OG0005816	XP_039333357.1	NP_001178760.2
OG0005817	XP_010345347.2	NP_059047.1, XP_063131727.1
OG0005818	XP_039333494.1	NP_001386097.1
OG0005819	XP_039333170.1, XP_039333169.1	NP_001178812.1
OG0005820	XP_010345440.1	NP_001399128.1, XP_063121316.1
OG0005821	XP_003936700.1	NP_001102474.1, XP_038937815.1
OG0005822	XP_003936719.1	NP_001007686.1
OG0005823	XP_010335329.2	XP_006243875.1
OG0005824	XP_003942358.1	NP_001011920.1, XP_038950263.1
OG0005825	XP_039321909.1	NP_062089.2, NP_001398512.1
OG0005826	XP_039322504.1	NP_071521.2, XP_038950364.1
OG0005827	XP_010328436.1	NP_001128262.1, XP_063138864.1, XP_063131810.1
OG0005828	XP_039322756.1	NP_001102458.1
OG0005829	XP_003944871.1	XP_006241132.1, NP_001102208.1
OG0005830	XP_039322001.1	XP_006255291.1
OG0005831	XP_003941763.1, XP_039321478.1	NP_599240.1, XP_006255276.1
OG0005832	XP_010327759.1	NP_001007678.1
OG0005833	XP_003941780.1	NP_001013252.1, XP_038953836.1
OG0005834	XP_003941795.1	NP_001099417.1
OG0005835	XP_003941796.1	NP_001387933.1
OG0005836	XP_003941845.2	NP_001103094.1, XP_038938107.1
OG0005837	XP_010347845.2	NP_001414056.1, XP_063127495.1
OG0005838	XP_039321657.1	XP_038935992.1
OG0005839	XP_039322967.1	NP_068631.1, XP_038935769.1
OG0005840	XP_039322884.1	NP_001074916.1, XP_038935660.1
OG0005841	XP_039321606.1	XP_008763312.1, NP_001006984.1
OG0005842	XP_039321439.1, XP_039321438.1	NP_620806.2, XP_006240907.1
OG0005843	XP_003944517.2, XP_039329162.1	NP_001385939.1
OG0005844	XP_010330729.1	NP_001100238.1, XP_006240923.1
OG0005845	XP_010350336.2	NP_446278.2
OG0005846	XP_003919973.2	NP_001387944.1
OG0005847	XP_039327325.1	NP_446198.1, XP_017450897.1
OG0005848	XP_039318129.1	NP_001257977.2, XP_063121777.1
OG0005849	XP_010350579.1	NP_001100272.1, XP_017451014.1
OG0005850	XP_039318204.1	NP_001387992.1, XP_038957015.1
OG0005851	XP_003923522.2	XP_006229783.1, NP_542964.1
OG0005852	XP_039327257.1	NP_446462.1, NP_001380602.1, XP_008757888.1
OG0005853	XP_003923454.1	XP_038969297.1, NP_001101011.1
OG0005854	XP_010332581.1	NP_001132966.1
OG0005855	XP_003923409.2, XP_010332531.2	NP_001101013.1, XP_017444687.1
OG0005856	XP_003923390.2	XP_006229993.1, NP_001005538.2
OG0005858	XP_039327321.1, XP_003919866.1	XP_063127351.1
OG0005859	XP_039318749.1	NP_001386460.1
OG0005860	XP_010328743.1	XP_006234757.1, NP_001037766.1
OG0005861	XP_003942269.1	NP_001039308.1
OG0005862	XP_010343210.1	XP_006252387.1, NP_001019974.1
OG0005863	XP_010343222.1	NP_001103120.1, XP_006252392.1
OG0005864	XP_010343226.2	NP_001386491.1
OG0005865	XP_010339984.2	NP_001414522.1
OG0005866	XP_039329092.1	XP_063130639.1
OG0005867	XP_039329345.1	NP_001120966.1, XP_063141304.1, XP_038949467.2
OG0005868	XP_039329198.1	NP_001127886.1, XP_006252585.1
OG0005869	XP_039329153.1	XP_017455639.1
OG0005870	XP_039329070.1	XP_063131648.1
OG0005870	XP_010339861.2	NP_001162615.1
OG0005872	XP_039336225.1	XP_038957727.1, NP_037160.2
OG0005874	XP_039317722.1	NP_001376201.1
OG0005875	XP_039317944.1	NP_835207.1, XP_006244159.1
OG0005876	XP_003930920.1	XP_038936801.1, NP_036961.1
OG0005877	XP_003930919.1	NP_001233112.1, XP_006244187.1
OG0005878	XP_010339740.1	XP_038937234.1, NP_001100338.1
OG0005879	XP_010344847.1	XP_017455067.1
OG0005880	XP_003924983.1	NP_001128322.1
OG0005881	XP_003931007.2, XP_039333105.1	XP_038937117.1, NP_001100321.1
OG0005882	XP_003931013.2	NP_001413844.1, XP_063122218.1
OG0005883	XP_010334094.2	XP_063121638.1, NP_001381057.1
OG0005884	XP_039336137.1	NP_001383757.1
OG0005885	XP_039336222.1	NP_071588.2, XP_008759280.1
OG0005886	XP_039335573.1	NP_001103016.1
OG0005887	XP_003936104.3	XP_038938776.1
OG0005888	XP_003933208.1	NP_001102065.1
OG0005889	XP_010342054.1	XP_017447248.1, NP_001037708.1
OG0005890	XP_010342075.1	NP_001099985.1
OG0005891	XP_003941123.2	NP_001101247.1, XP_017447235.1
OG0005892	XP_010350105.1	NP_001101245.1, XP_063139833.1
OG0005893	XP_003941089.1	XP_006235036.1, NP_001101243.1
OG0005894	XP_003941084.1	NP_114187.1
OG0005895	XP_003932095.1	NP_058897.1
OG0005896	XP_010345150.1	NP_114183.1, XP_017447555.1
OG0005897	XP_010345181.1	NP_604458.1
OG0005898	XP_010345184.1	XP_006235640.1, NP_955424.2
OG0005899	XP_003936460.1	XP_006235647.1, NP_001037709.1
OG0005900	XP_003936500.1	NP_001100011.1
OG0005901	XP_039320010.1, XP_003932618.1	XP_063139173.1, NP_036769.1
OG0005902	XP_039335571.1	XP_038962655.2
OG0005903	XP_003932636.2	NP_001414424.1
OG0005904	XP_010341446.1	XP_006235736.1, NP_598248.1
OG0005905	XP_010341462.1, XP_039321415.1	NP_001009543.1
OG0005906	XP_039335519.1, XP_039335520.1, XP_010341482.1, XP_039335518.1	XP_063139492.1, NP_001013097.1
OG0005907	XP_039335663.1	NP_001382042.1
OG0005908	XP_003927233.1, XP_010336222.1	XP_006253419.1, NP_001102348.1
OG0005909	XP_003919755.1	NP_001128075.1, XP_006248873.1
OG0005910	XP_003919794.1	NP_001288593.1, NP_598201.2
OG0005911	XP_010330368.1, XP_003944226.1	NP_001099514.1
OG0005912	XP_003937275.1	XP_038949142.1, NP_445759.1
OG0005913	XP_039317117.1, XP_039317116.1	NP_703204.1, XP_063130106.1
OG0005914	XP_010346071.2	XP_008768995.1, NP_059014.2
OG0005915	XP_010346010.1, XP_003937207.1	NP_001026823.1, XP_006252334.1
OG0005916	XP_003925514.1	XP_063122595.1, NP_001414636.1
OG0005917	XP_039326086.1	XP_006245609.1, NP_001102781.1
OG0005919	XP_010347527.1	NP_077045.1, XP_063135059.1
OG0005920	XP_039331163.1	XP_038959613.1, XP_038944674.2
OG0005921	XP_003932189.1	NP_071574.1, XP_063127680.1
OG0005922	XP_003932295.1	NP_001020836.1, XP_038945385.1
OG0005923	XP_003932272.1, XP_010341147.1	NP_647548.2, XP_038944992.1
OG0005924	XP_003932267.1	XP_063127146.1, NP_446414.3
OG0005925	XP_039327504.1, XP_010341198.1	NP_001137366.1
OG0005926	XP_003932325.2	NP_001013142.1, XP_008767558.2
OG0005927	XP_039328105.1	NP_001414408.1, XP_038946125.1
OG0005928	XP_039328347.1, XP_039328346.1	XP_063127616.1, NP_001258107.2
OG0005929	XP_039318270.1	NP_001017502.1
OG0005930	XP_003924253.1, XP_003938514.1	NP_001163936.1
OG0005931	XP_003938507.1	NP_001388548.1
OG0005932	XP_003938483.2	NP_001402037.1, NP_001100234.1
OG0005933	XP_039335803.1, XP_039318710.1, XP_039329911.1	NP_001009685.1
OG0005934	XP_039318406.1	NP_001178611.1, XP_063129255.1
OG0005935	XP_010347540.1	NP_001402628.1, XP_063135598.1, NP_001103059.1
OG0005936	XP_039318313.1	NP_001386467.1
OG0005937	XP_003945051.1	NP_001128260.1, NP_001102315.1
OG0005938	XP_039318358.1, XP_039318357.1, XP_039318359.1	NP_001100549.1, XP_006248761.1
OG0005939	XP_039318443.1, XP_039318444.1	XP_038944001.1, NP_001099332.1
OG0005940	XP_010328329.2, XP_039317497.1	NP_001414159.1, XP_038964751.1
OG0005941	XP_039317529.1	XP_063142428.1, NP_001102117.1
OG0005942	XP_039317649.1, XP_039317650.1	XP_006237392.1, NP_647541.1
OG0005943	XP_010331188.1	XP_063142422.1, NP_001012189.1
OG0005944	XP_010335716.1	NP_114449.2, XP_006237376.1
OG0005945	XP_003935021.1, XP_039328199.1	XP_063129850.1, XP_038936130.1, NP_001041329.1, XP_063141377.1, XP_038952247.1, XP_038949758.1, XP_063135721.1
OG0005946	XP_003926726.1	XP_006237375.1, NP_113837.1
OG0005947	XP_003934536.1	NP_001178907.1, XP_006237150.1
OG0005948	XP_003934571.1	NP_001019509.1, XP_006237595.1
OG0005949	XP_003934591.1	XP_063141658.1, NP_036975.1
OG0005950	XP_039317656.1	NP_001406463.1, XP_006242426.3
OG0005951	XP_003927821.1	NP_001399552.1, XP_063119740.1
OG0005952	XP_010348181.1	NP_852039.2
OG0005953	XP_003939286.1	NP_112260.1, XP_038934520.1
OG0005954	XP_003939311.1	XP_006242510.1, NP_001102979.1
OG0005955	XP_003939333.1	XP_063119164.1, NP_001099412.2
OG0005956	XP_010328843.1	XP_006237297.1, NP_001100088.1
OG0005957	XP_003930042.1	NP_112629.2, XP_038950789.1
OG0005958	XP_010331589.2	XP_038936565.1, NP_001101078.3
OG0005959	XP_003922407.1	NP_001099839.1, XP_006231438.1
OG0005960	XP_010331495.2	XP_008758708.1
OG0005961	XP_003922177.3	NP_001014047.1, XP_008758107.1
OG0005962	XP_039321291.1	NP_001102392.1
OG0005963	XP_003922234.2	NP_001099672.1, XP_038959137.1
OG0005964	XP_003935552.2	NP_001008317.1, XP_008761747.1
OG0005965	XP_039320408.1, XP_003942661.1	NP_001012229.1, XP_006237795.1
OG0005966	XP_003940744.1	NP_001100387.1
OG0005967	XP_039320802.1	NP_001258037.1, XP_006237970.1
OG0005968	XP_010344496.2, NP_001266921.1	NP_059058.1
OG0005969	XP_003935802.2	XP_038962394.1
OG0005970	XP_003935774.1, XP_010344542.1	NP_001013096.2, XP_038960468.1
OG0005971	XP_010344521.1	NP_001414182.1, XP_006234856.1
OG0005972	XP_003929010.1	NP_058813.2
OG0005973	XP_003928971.1	XP_038960896.2, NP_001014070.3, NP_001396503.1
OG0005974	XP_003941667.1	XP_006243475.1, NP_001101637.2
OG0005975	XP_039331490.1, XP_039325287.1	NP_001386197.1, XP_038938433.1
OG0005976	XP_003929030.1	XP_056840505.1
OG0005977	XP_039324574.1	XP_038938374.1
OG0005978	XP_039324857.1	XP_006243208.1
OG0005979	XP_039324671.1	XP_038937005.1, NP_001032859.1
OG0005980	XP_039318827.1	NP_001032740.2, XP_038937445.1
OG0005981	XP_039336446.1	NP_001100584.1, XP_063126672.1
OG0005982	XP_039336428.1	NP_059021.1, XP_017453542.1
OG0005983	XP_003927652.1	NP_001386166.1
OG0005984	XP_010336683.1	XP_038943864.1, NP_598271.1
OG0005985	XP_039336343.1	NP_612552.1, XP_008771015.1
OG0005986	XP_003929787.2	NP_001178892.1
OG0005987	XP_003929513.1	NP_001258913.1, NP_113963.2, XP_017446624.1
OG0005988	XP_039324120.1	NP_001385602.1, XP_063137736.1
OG0005989	XP_003929527.1	NP_001401962.1
OG0005990	XP_039323949.1	XP_063137172.1, NP_001386795.1
OG0005991	XP_003924038.1	NP_037078.2
OG0005992	XP_003924003.1	NP_001009391.1
OG0005993	XP_039324145.1	NP_001406727.1, XP_038948586.1
