Orthogroup	Saimiri_boliviensis_boliviensis	Sus_scrofa
OG0007999	XP_003926546.1	XP_003360785.2
OG0008000	XP_039327701.1	NP_001098762.1, XP_020946511.1
OG0008001	XP_003926578.1	NP_001302647.1
OG0008002	XP_003926582.1	XP_003481701.1
OG0008003	XP_010335581.2	XP_003126412.1
OG0008004	XP_003927859.2	XP_020947663.1
OG0008005	XP_003927866.1	XP_005664053.1
OG0008006	XP_003932847.1	NP_999198.1
OG0008007	XP_003932846.1	XP_020948477.1, XP_020946923.1
OG0008008	XP_003932831.2	XP_005653238.1, NP_999267.1
OG0008009	XP_039318929.1	XP_020946989.1
OG0008010	XP_003932820.1	XP_020947002.1
OG0008011	XP_039318915.1	XP_003126003.3
OG0008012	XP_039319094.1	XP_003126005.1
OG0008013	XP_010341591.2	XP_020947068.1
OG0008014	XP_003932861.1	XP_003481576.1
OG0008015	XP_003932874.1	NP_001230326.1
OG0008016	XP_039319180.1	XP_020947117.1, XP_020947118.1
OG0008017	XP_010341733.1	XP_003126057.4
OG0008018	XP_010341735.2	XP_013852965.2, XP_020947132.1
OG0008019	XP_039319205.1, XP_039319204.1, XP_010341757.1	XP_013843646.1
OG0008020	XP_039318967.1	XP_020947161.1
OG0008021	XP_010341807.1	NP_001231652.1
OG0008022	XP_039328442.1	XP_001926622.4
OG0008023	XP_003929686.1	XP_020946752.1, NP_001231588.1
OG0008024	XP_039315786.1, XP_039324285.1	XP_020942748.1
OG0008025	XP_010331924.1	XP_013851326.1
OG0008026	XP_003922837.1	XP_003124912.1
OG0008027	XP_003922842.2	XP_005662413.1
OG0008028	XP_039320361.1, XP_003941360.2	XP_003124947.3
OG0008029	XP_010350358.1	XP_020942857.1
OG0008030	XP_003941351.3	XP_003124953.2
OG0008031	XP_010350343.2	XP_020942903.1
OG0008032	XP_010350324.1	XP_020942932.1
OG0008033	XP_003926800.1	XP_020943953.1
OG0008034	XP_003926799.1	NP_001090889.1
OG0008035	XP_039325420.1	XP_020943219.1
OG0008036	XP_039317215.1	XP_020941459.1, NP_001233196.1
OG0008037	XP_003922744.1	XP_020943117.1
OG0008038	XP_010331831.1	NP_001127826.1, XP_005662565.1
OG0008039	XP_003922727.1	XP_020943089.1
OG0008040	XP_010331815.1	XP_005662547.2
OG0008041	XP_010331806.2	XP_020944062.1
OG0008042	XP_039319096.1	XP_020948753.1
OG0008043	XP_039319212.1	XP_020947029.1
OG0008044	XP_003932998.2	XP_020948754.1
OG0008045	XP_010330149.2	XP_020939993.1
OG0008046	XP_003920723.3	XP_003480944.3
OG0008047	XP_003944801.1	XP_003354442.1
OG0008048	XP_039316587.1	XP_003123697.1
OG0008049	XP_039316683.1	XP_020940808.1
OG0008050	XP_003920730.1	NP_001177211.1
OG0008051	XP_003920726.2	XP_020934905.1, NP_001254769.1
OG0008052	XP_039323721.1	XP_005661649.1
OG0008053	XP_003920716.1	XP_020937169.1, NP_999471.1
OG0008054	XP_039324942.1	XP_003123920.3
OG0008055	XP_010337504.1	XP_020940363.1
OG0008056	XP_010337431.2, XP_010337427.2	XP_020940380.1
OG0008057	XP_003920680.1	XP_020940397.1
OG0008058	XP_010347711.1, XP_003920677.2	XP_020941077.1
OG0008059	XP_010331592.1, XP_039327290.1	XP_003123978.1
OG0008060	XP_039327823.1	XP_020940411.1
OG0008061	XP_003934002.1	XP_020940493.1
OG0008062	XP_003934006.1	NP_001093411.1, XP_013850589.1
OG0008063	XP_003928226.2	XP_003121963.3
OG0008064	XP_003928209.2	XP_005660159.2
OG0008065	XP_003928199.2	XP_020919173.1
OG0008066	XP_003928186.2	XP_020929919.1
OG0008067	XP_003928184.1	XP_020918895.1
OG0008068	XP_039335388.1	XP_005660131.1, NP_999365.1
OG0008070	XP_003939772.1	XP_020940725.1
OG0008071	XP_003939779.1	XP_005668133.1
OG0008072	XP_010348728.1, XP_003939783.1	XP_003130731.1, XP_013835646.1
OG0008073	XP_003939791.1	XP_013835634.1, NP_001106909.1
OG0008075	XP_039326370.1	XP_003123013.1
OG0008076	XP_039330653.1	XP_005660287.1
OG0008077	XP_010349099.2	XP_020940781.1
OG0008078	XP_003940123.1	XP_005660324.1
OG0008079	XP_010349137.2	XP_005660355.1
OG0008080	XP_010334464.2	XP_020931284.1
OG0008081	XP_010334302.1	XP_005660369.1
OG0008082	XP_003925305.1	XP_013841783.1
OG0008083	XP_039330582.1	XP_003353649.3
OG0008084	XP_010334282.1	XP_020922986.1
OG0008085	XP_003925277.1	NP_001070683.1, XP_013849205.1
OG0008086	XP_003925273.1	XP_005660383.1, NP_001231815.1
OG0008087	XP_003925263.1	XP_005660398.1
OG0008088	XP_010334243.1	XP_020923434.1
OG0008089	XP_039331028.1	XP_020923710.1
OG0008090	XP_003925224.2	XP_020939216.1, NP_001001646.1
OG0008091	XP_039331162.1	XP_005660388.1
OG0008092	XP_039323375.1	XP_003353199.2
OG0008093	XP_003923161.1	XP_013833480.1
OG0008094	XP_003941970.1	XP_003355223.1
OG0008095	XP_003944695.1	NP_001116578.1
OG0008096	XP_039323620.1	XP_005653510.1
OG0008097	XP_010330934.1	NP_001230388.1, XP_013833056.2
OG0008098	XP_003944420.1	XP_020954113.1
OG0008099	XP_039322321.1	NP_001095285.1
OG0008100	XP_039321469.1	XP_020953604.1, NP_001116575.1
OG0008101	XP_039322331.1	NP_001095296.1, XP_005665862.1
OG0008102	XP_039323712.1	NP_001116642.1
OG0008104	XP_003923177.1	XP_020954163.1
OG0008105	XP_003923202.1	XP_003128393.1
OG0008106	XP_003923226.1	XP_013833260.2
OG0008107	XP_010332358.1	XP_020954276.1, XP_020954275.1, XP_020954277.1
OG0008108	XP_003923236.1	XP_020954291.1
OG0008109	XP_039323588.1	XP_013833326.2
OG0008110	XP_010332411.1	XP_001924602.1
OG0008111	XP_003923289.1	XP_020954317.1
OG0008112	XP_003923301.1	XP_001928805.1
OG0008113	XP_010332149.1	XP_020954345.1
OG0008114	XP_003923060.1	XP_020953525.1, NP_001103898.1
OG0008115	XP_003923082.1	XP_020954404.1
OG0008116	XP_039323635.1	XP_020954412.1
OG0008117	XP_010332238.1	XP_001929588.3
OG0008118	XP_003923114.1	XP_001929628.2
OG0008119	XP_010332261.2	XP_003482251.3
OG0008120	XP_010332268.1	XP_020954460.1
OG0008121	XP_003926432.1	XP_003482212.1
OG0008122	XP_010335423.1	XP_003121320.4
OG0008123	XP_003926391.2	XP_003121321.2
OG0008124	XP_039323909.1	XP_005659312.1
OG0008125	XP_039323230.1	XP_003121457.1
OG0008126	XP_039323744.1	XP_003121458.2
OG0008127	XP_003926372.2	XP_001927580.3
OG0008128	XP_039323406.1	XP_020938238.1
OG0008129	XP_039322202.1	XP_020947836.1
OG0008130	XP_003923007.1	XP_013848119.2
OG0008131	XP_003922995.3	XP_005659337.1
OG0008132	XP_039323656.1	XP_020945587.1, XP_020945593.1
OG0008133	XP_003922988.1	XP_020945610.1
OG0008134	XP_010332099.2	XP_013848137.1
OG0008135	XP_003922979.1, XP_039323328.1	XP_003121347.1
OG0008136	XP_010332087.1	XP_013848152.2
OG0008137	XP_003922974.1	XP_003480337.1
OG0008138	XP_039321694.1	XP_020945957.1
OG0008139	XP_003935970.1	XP_020935097.1, NP_001302715.1
OG0008140	XP_039322142.1	XP_003480342.1
OG0008141	XP_039323725.1	NP_001161125.1, XP_020920912.1
OG0008142	XP_003935987.1	XP_003353327.1
OG0008143	XP_003935988.2	XP_020946447.1
OG0008144	XP_039323626.1	XP_003480348.1
OG0008145	XP_003936017.1	XP_003121393.2
OG0008146	XP_039329108.1, XP_039323421.1	XP_020946879.1
OG0008147	XP_003936025.1	XP_013848212.1
OG0008148	XP_003936026.1	XP_020947031.1
OG0008149	XP_010342481.2	XP_003129020.2
OG0008150	XP_003942127.1	XP_020944445.1
OG0008151	XP_039320333.1, XP_039320336.1	XP_005655413.3
OG0008152	XP_039320353.1	XP_020944725.1
OG0008153	XP_010349716.1	XP_020944699.1
OG0008154	XP_003938652.1, XP_010347587.1	NP_001172079.1, XP_020944288.1
OG0008155	XP_010347574.1	NP_001280070.1
OG0008156	XP_003938633.2	XP_020936918.1, XP_020944671.1
OG0008157	XP_003938628.1	XP_013851995.2
OG0008158	XP_003933156.1	XP_003361737.2
OG0008159	XP_010341982.1	XP_013851977.1
OG0008160	XP_039320696.1	XP_020946210.1
OG0008161	XP_003933150.1, XP_039332881.1	XP_020946212.1
OG0008162	XP_003933148.2	XP_001924871.2
OG0008163	XP_003933195.3	XP_020944640.1
OG0008164	XP_003933140.1	XP_001926065.5
OG0008165	XP_003933775.2	XP_001927566.1
OG0008166	XP_003933768.1	NP_001094496.1, XP_005662910.1
OG0008167	XP_010342532.2	XP_020944556.1
OG0008168	XP_039320465.1	XP_020944451.1
OG0008169	XP_010328199.1	XP_020946075.1
OG0008170	XP_003942114.2	XP_020946202.1
OG0008171	XP_003942094.2	XP_001925395.3
OG0008172	XP_039320340.1	XP_020946089.1
OG0008173	XP_039325314.1	XP_005656301.3
OG0008174	XP_039325069.1	NP_001161253.1
OG0008175	XP_003941019.2	XP_003128990.3
OG0008176	XP_003933698.1	XP_020956222.1
OG0008177	XP_010342492.2	XP_020956833.1
OG0008178	XP_003933680.1	NP_001171386.1, XP_020955975.1
OG0008179	XP_039324238.1	XP_003129080.1
OG0008180	XP_003933651.1	XP_020957022.1
OG0008181	XP_003933653.1, XP_039329480.1	XP_003482444.1
OG0008182	XP_039324326.1	XP_020956249.1
OG0008183	XP_039324491.1	XP_020957089.1
OG0008184	XP_003921089.1	XP_003134783.1
OG0008185	XP_039320154.1	XP_003123657.2
OG0008186	XP_003921042.2	XP_005673223.1
OG0008187	XP_039328927.1	XP_020934484.1
OG0008188	XP_003921049.2	XP_020934395.1
OG0008189	XP_003921342.1	XP_003484066.1
OG0008190	XP_039328884.1	XP_020934386.1
OG0008191	XP_039328695.1, XP_039328558.1	XP_020934608.1
OG0008192	XP_010341547.1	XP_020934473.1, XP_020934472.1
OG0008193	XP_003921060.1	XP_003134755.1
OG0008194	XP_003921069.1	XP_003134763.1
OG0008195	XP_003921213.1	XP_005656751.1
OG0008196	XP_039328492.1, XP_039318475.1	NP_001131109.1, XP_020957626.1
OG0008197	XP_010343396.1	NP_001159961.1
OG0008198	XP_003921256.1	XP_020958043.1
OG0008199	XP_003921257.1	XP_020958056.1
OG0008200	XP_003921259.1	XP_005667666.2
OG0008201	XP_003921278.1	XP_020958063.1
OG0008202	XP_003921296.1	XP_020958082.1
OG0008203	XP_003921299.1	XP_020919057.1
OG0008204	XP_003938714.1	XP_003130227.3
OG0008205	XP_003938734.3	XP_020919063.1
OG0008206	XP_010343975.1	XP_005656747.1, NP_001070691.1
OG0008207	XP_003935192.1	XP_005673365.1
OG0008208	XP_039329014.1	XP_020934950.1
OG0008209	XP_010344027.2	XP_013841187.1
OG0008210	XP_003930783.1	XP_003134843.2
OG0008211	XP_003930785.1	XP_020934290.1
OG0008212	XP_003930792.1	XP_020934903.1
OG0008213	XP_003921123.1	NP_001007520.1, XP_005673294.1
OG0008216	XP_003937059.1	XP_020951671.1
OG0008217	XP_003937060.1	XP_003356375.2
OG0008218	XP_003937063.1	XP_003127876.2
OG0008219	XP_003937066.1	XP_003127869.3
OG0008220	XP_010344703.1, XP_039322324.1, XP_039330517.1	XP_020951654.1, XP_003127875.2
OG0008221	XP_010345870.1	XP_005665297.2, NP_001231872.1
OG0008222	XP_039329603.1	XP_020948959.1, NP_001230473.1
OG0008223	XP_039330540.1	XP_020951632.1
OG0008224	XP_010347265.1	XP_020952293.1
OG0008225	XP_039329783.1, XP_010347494.1	XP_013854859.1
OG0008226	XP_003921635.1	XP_003128059.3
OG0008228	XP_003936934.1	XP_003128072.2
OG0008229	XP_003936941.1	XP_013854896.1
OG0008230	XP_039330437.1, XP_003945207.2	XP_020931111.1, NP_001157482.1
OG0008231	XP_039330153.1	XP_020952494.1
OG0008232	XP_010345778.1, XP_039331595.1	NP_001116566.1, XP_020949208.1
OG0008233	XP_010345793.1	XP_003128129.1
OG0008234	XP_003935843.1	XP_013844518.2
OG0008235	XP_003945306.2	XP_020954973.1, XP_020954974.1
OG0008236	XP_003927864.2	XP_003126436.1
OG0008237	XP_039328240.1	XP_020948436.1
OG0008238	XP_003927907.1	XP_005655793.1
OG0008239	XP_003927915.1	XP_020948433.1
OG0008240	XP_039328047.1	XP_020946919.1
OG0008241	XP_010338467.2	XP_020948416.1
OG0008242	XP_003929646.1	XP_003126741.3
OG0008243	XP_010338513.1	XP_020946591.1, NP_001274341.1
OG0008244	XP_010336923.1	XP_020957187.1
OG0008245	XP_010336917.2	XP_020956295.1
OG0008246	XP_003928015.1	XP_020957147.1
OG0008247	XP_039329096.1, XP_039316978.1, XP_003928014.2	XP_005653637.1
OG0008248	XP_039335097.1	XP_020957145.1
OG0008249	XP_039335145.1	XP_020957142.1
OG0008250	XP_039334975.1	XP_005666850.1, NP_001231453.1
OG0008251	XP_003927994.1	XP_020956944.1
OG0008252	XP_039323787.1, XP_003927984.2	XP_005666723.1
OG0008253	XP_003942766.1	XP_003129062.3
OG0008254	XP_010328873.1	XP_003129060.1
OG0008255	XP_039335154.1	XP_003129041.1
OG0008256	XP_003929821.2	XP_020934065.1, NP_001090976.2
OG0008257	XP_039328485.1, XP_039328190.1	XP_020934242.1
OG0008258	XP_010347230.2, XP_003929812.1	NP_001231814.1
OG0008259	XP_003929811.2	XP_003134655.2
OG0008260	XP_003929807.2	XP_020934167.1, NP_999211.1
OG0008261	XP_039328805.1	XP_003134674.3
OG0008262	XP_039328824.1	XP_020934845.1
OG0008263	XP_010339664.1	XP_003134939.5
OG0008264	XP_039317953.1	XP_003134934.1
OG0008265	XP_039328838.1	XP_020934126.1, NP_001177209.1
OG0008266	XP_010338782.1	XP_020934529.1
OG0008267	XP_039328650.1	XP_020934882.1
OG0008268	XP_039328593.1	NP_001274775.1
OG0008269	XP_039328835.1	XP_020934820.1
OG0008270	XP_039319304.1	XP_020933393.1, XP_020933947.1
OG0008271	XP_003942437.1	XP_020933913.1
OG0008272	XP_039319330.1	NP_001093405.1, XP_020932827.1
OG0008273	XP_003942449.1	XP_020933394.1
OG0008274	XP_010347032.2	XP_020931335.1, XP_020936968.1
OG0008275	XP_039319272.1	XP_005671827.1
OG0008276	XP_003938163.2	XP_020931809.1
OG0008277	XP_003938159.1	XP_003133417.1
OG0008278	XP_039319301.1	NP_001231674.1, XP_020930261.1
OG0008279	XP_010330241.2	XP_020930691.1
OG0008280	XP_003944101.1	XP_020931626.1
OG0008281	XP_039316929.1, XP_003935607.1	XP_020933729.1
OG0008282	XP_010342658.1	NP_001177099.1
OG0008283	XP_039324417.1	XP_013839511.2
OG0008284	XP_003933905.1	XP_003133380.3
OG0008285	XP_003933904.1	XP_003133390.1
OG0008286	XP_039324286.1	XP_003359512.3
OG0008287	XP_003944648.1	NP_001137173.1
OG0008288	XP_039317023.1	XP_020932155.1
OG0008289	XP_039329684.1	XP_020943618.1
OG0008290	XP_039321645.1	NP_001230114.1, XP_020934724.1
OG0008291	XP_039332992.1	XP_003125453.6
OG0008292	XP_039318189.1, XP_039318193.1	XP_003354999.2
OG0008293	XP_003939472.1	XP_020944072.1
OG0008294	XP_039317137.1	XP_020943531.1
OG0008295	XP_003926405.2, XP_039322472.1	XP_020943521.1
OG0008296	XP_003927258.1	XP_005655328.2
OG0008297	XP_039332706.1	NP_001230119.1, XP_020941348.1
OG0008298	XP_010344108.1	XP_020943394.1, XP_020943397.1, XP_020943395.1
OG0008299	XP_003941637.2	XP_020943392.1
OG0008300	XP_003941636.1	XP_020943389.1
OG0008301	XP_010350637.1	XP_020943367.1
OG0008302	XP_039317457.1, XP_039323972.1	XP_003125343.1
OG0008303	XP_003941576.2	NP_001302669.1, XP_020941367.1
OG0008304	XP_039318713.1	XP_020943332.1
OG0008305	XP_003941574.1, XP_003941573.1	XP_020941555.1, NP_001020394.1
OG0008306	XP_003941568.2	XP_020943328.1
OG0008307	XP_039333688.1	NP_001231806.1, XP_005655303.1
OG0008308	XP_010335795.1	XP_020943620.1
OG0008309	XP_039318964.1	XP_020944000.1
OG0008310	XP_010350307.2	XP_020942743.1
OG0008311	XP_039319459.1	XP_005662334.1
OG0008312	XP_003942541.2	XP_020942684.1
OG0008313	XP_010346971.1	NP_001004041.1
OG0008315	XP_003942562.1	NP_001090964.1, XP_020941196.1
OG0008316	XP_039335745.1	XP_003124973.2
OG0008317	XP_039336171.1	NP_001229959.1, XP_020941344.1
OG0008318	XP_010328684.2	XP_020942951.1
OG0008319	XP_039322074.1, XP_003942185.1	NP_001230307.1
OG0008320	XP_039319741.1, XP_039333030.1	XP_003124992.1
OG0008321	XP_003922610.1	XP_003354803.2
OG0008322	XP_039317222.1, XP_039335855.1	NP_001116459.1
OG0008323	XP_003922619.1	XP_020942983.1
OG0008324	XP_003922617.1	XP_003125062.3
OG0008325	XP_010331763.2	XP_013851483.2
OG0008326	XP_039329970.1	XP_003354820.2
OG0008327	XP_003922661.1	XP_003125080.1
OG0008328	XP_010342414.2	XP_020945665.1
OG0008329	XP_003933550.2	NP_001116548.1, XP_020944090.1
OG0008330	XP_003944437.1	XP_020945611.1, XP_001928381.3
OG0008331	XP_039336565.1	XP_020946483.1
OG0008332	XP_039315858.1	XP_001927858.5
OG0008333	XP_003944429.1	XP_001927895.1
OG0008334	XP_039315810.1	NP_001230375.1
OG0008335	XP_039315990.1	XP_005655456.1
OG0008336	XP_039316068.1	XP_005663542.1
OG0008337	XP_039316071.1	XP_020945531.1
OG0008338	XP_039316069.1	XP_001928046.4
OG0008339	XP_010328017.1	NP_001230430.1
OG0008340	XP_039315905.1	XP_020945522.1
OG0008341	XP_010327982.2	XP_013852579.1
OG0008342	XP_039316022.1	XP_005663496.1
OG0008343	XP_039316895.1	XP_020946393.1
OG0008344	XP_039327017.1	XP_020938211.1
OG0008345	XP_003930847.1	XP_020935000.1
OG0008346	XP_010342625.1	NP_001026963.1
OG0008347	XP_039331609.1, XP_039328512.1	XP_003130289.1
OG0008348	XP_003921175.1	XP_013835265.2
OG0008349	XP_003921188.1	XP_020958200.1
OG0008350	XP_039326948.1	XP_020938203.1
OG0008351	XP_003920061.1	XP_020938823.1
OG0008352	XP_039323449.1, XP_003920033.2	XP_003122917.2
OG0008353	XP_010331630.1	XP_003122919.1
OG0008354	XP_003920003.1	XP_013849927.1
OG0008355	XP_010335742.2	XP_020938721.1
OG0008356	XP_039335849.1, XP_039327144.1	NP_001231306.1
OG0008357	XP_010332436.1	XP_013849808.1
OG0008358	XP_010329475.2	XP_020938226.1
OG0008359	XP_039327468.1	XP_020938306.1
OG0008360	XP_039326995.1	XP_020938351.1
OG0008361	XP_003941241.1	XP_003122502.1
OG0008362	XP_003937804.1	XP_003122542.3
OG0008363	XP_003937798.1	XP_003353805.1
OG0008364	XP_003937793.2	XP_020938459.1
OG0008365	XP_003937778.1	NP_001231186.1
OG0008366	XP_010346616.2	XP_005660760.2
OG0008367	XP_039327302.1	XP_013849589.2
OG0008368	XP_039323707.1, XP_003937705.2	XP_003122620.3
OG0008369	XP_039326409.1	XP_003353841.2
OG0008370	XP_010346889.2	NP_999280.1
OG0008371	XP_010346529.2	NP_001191699.1
OG0008372	XP_010334150.1	NP_999620.1, XP_005660832.1
OG0008373	XP_003920298.1	NP_001230324.1
OG0008374	XP_010334054.2	XP_020932556.1
OG0008375	XP_039326856.1	XP_020938584.1
OG0008376	XP_039327347.1	XP_005660890.2
OG0008377	XP_003929782.1	XP_003129271.1
OG0008378	XP_039327216.1	XP_020938133.1
OG0008379	XP_003931652.1	XP_020931600.1
OG0008380	XP_003931621.1	XP_005671695.2
OG0008381	XP_010340473.2	NP_001302641.1, XP_005671700.2
OG0008382	XP_039335806.1	XP_020931106.1, XP_020931104.1, XP_020931105.1
OG0008383	XP_003931605.2	NP_001191831.1, XP_020930277.1
OG0008384	XP_003922050.1	NP_998938.1
OG0008385	XP_010328810.2	XP_020931280.1
OG0008386	XP_010328798.1	NP_001231490.1
OG0008387	XP_003922044.1	XP_020931994.1
OG0008388	XP_003922036.1	XP_020931741.1
OG0008389	XP_003922022.1	XP_001926735.1
OG0008390	XP_003942963.3	XP_003134357.1
OG0008391	XP_003935565.1	NP_001231343.2
OG0008392	XP_039322770.1	NP_001230746.1, XP_020933515.1
OG0008393	XP_003938904.1	XP_003123160.3
OG0008394	XP_039321513.1	XP_020939854.1
OG0008395	XP_039333089.1	XP_020954605.1
OG0008396	XP_003944168.1	XP_003483287.1
OG0008397	XP_039333214.1	XP_020925047.1
OG0008398	XP_003926227.1	XP_003132444.1
OG0008399	XP_003926225.1	NP_001231857.1, XP_020924081.1
OG0008400	XP_039333557.1, XP_039333556.1, XP_039333555.1	XP_005669862.1
OG0008401	XP_039334749.1	XP_020924978.1
OG0008402	XP_010336098.1	XP_020925468.1
OG0008403	XP_039315831.1, XP_010336111.2	XP_020923905.1
OG0008404	XP_003927176.1	XP_013837365.2, NP_001231861.1
OG0008405	XP_010336171.1	XP_020924933.1
OG0008406	XP_039333217.1	XP_003132372.3
OG0008407	XP_039333351.1	XP_020926489.1
OG0008408	XP_039333427.1	XP_003132357.4
OG0008409	XP_003940252.1	XP_003358539.3
OG0008410	XP_010349214.2	XP_013837305.2
OG0008411	XP_003940264.1	XP_020924828.1
OG0008412	XP_039333228.1	XP_020926426.1
OG0008413	XP_010345272.1	NP_001231327.1
OG0008414	XP_039333096.1	XP_020924720.1
OG0008415	XP_003936578.1	XP_020924668.1
OG0008416	XP_039333269.1	NP_001128438.1
OG0008417	XP_010345315.2	XP_020926372.1
OG0008418	XP_039333152.1	XP_020924610.1
OG0008419	XP_039333081.1	XP_020924549.1
OG0008420	XP_010345358.1	XP_001925271.3
OG0008421	XP_039333570.1	XP_003132302.3
OG0008422	XP_039333358.1	XP_003132297.1
OG0008423	XP_010345360.1	XP_020924545.1
OG0008425	XP_039333495.1	XP_020924490.1
OG0008426	XP_003936690.1	XP_001925178.2
OG0008427	XP_003936691.1	XP_005669645.1
OG0008428	XP_010345461.1	NP_001231470.1
OG0008429	XP_039333040.1	XP_005669562.1, NP_001230117.1
OG0008430	XP_039333385.1	XP_005669595.2
OG0008431	XP_010345468.1	XP_013837121.1
OG0008432	XP_039333142.1	XP_020923941.1, NP_001258643.1
OG0008433	XP_003936730.1	NP_001230535.1
OG0008434	XP_039333223.1	XP_020924391.1
OG0008435	XP_003927029.1	NP_001070689.1
OG0008436	XP_010335295.1	XP_020924297.1
OG0008437	XP_039333123.1, XP_039334149.1	NP_001231103.1
OG0008438	XP_039322186.1	XP_020939127.1
OG0008439	XP_039322196.1	NP_001139458.1, XP_013842921.1
OG0008440	XP_003942307.1	XP_020939235.1
OG0008441	XP_039322498.1	XP_003123521.1, XP_020939244.1
OG0008442	XP_010328423.1	NP_001230846.1, XP_005661254.2
OG0008443	XP_039322757.1	XP_020939290.1
OG0008444	XP_010350761.1	XP_003123478.1
OG0008445	XP_010327855.2	XP_003123421.3
OG0008446	XP_010350791.1	XP_020939356.1
OG0008447	XP_003941753.3	NP_001039144.1, XP_005661293.1
OG0008448	XP_010350798.2	XP_003123408.2
OG0008449	XP_039330762.1, XP_039330761.1, XP_039322333.1	XP_003123394.3
OG0008450	XP_010327757.1, XP_010327758.1	NP_001230379.1, XP_020935622.1
OG0008451	XP_003941781.1	NP_001231403.1
OG0008452	XP_039321728.1	XP_020936103.1, NP_001193283.1
OG0008453	XP_039321895.1	XP_003123257.3
OG0008455	XP_039322444.1	XP_003123269.2
OG0008456	XP_003938990.1	NP_001231250.1
OG0008457	XP_039322869.1	XP_020937095.1, NP_001098758.1
OG0008458	XP_039321538.1	NP_001231300.1
OG0008459	XP_010347863.1	NP_001090935.1
OG0008460	XP_039322399.1	XP_020932835.1, NP_001137589.1
OG0008461	XP_039329376.1, XP_010347877.1	XP_003123246.1
OG0008462	XP_039321656.1	XP_020939555.1
OG0008463	XP_039321431.1	NP_001033733.1
OG0008464	XP_039322926.1	NP_001233175.1, XP_020934768.1
OG0008465	XP_003938902.1	XP_003123159.3
OG0008466	XP_039322923.1	XP_020939647.1
OG0008467	XP_010347819.1	XP_020939654.1
OG0008468	XP_039321441.1	XP_005661361.1
OG0008469	XP_003938884.1	NP_001090932.1
OG0008470	XP_039321672.1	NP_001026948.1, XP_020937666.1
OG0008471	XP_003938863.1	NP_001302611.1, XP_005661393.1
OG0008472	XP_039322124.1	XP_013850231.1
OG0008473	XP_003938851.2	XP_003123103.1
