Orthogroup	Saimiri_boliviensis_boliviensis	Microcebus_murinus
OG0009078	XP_039327026.1	XP_012633706.1, XP_012633707.1
OG0009079	XP_003921643.2	XP_012612506.1
OG0009080	XP_003931969.2	XP_012641394.1
OG0009081	XP_010340739.1	XP_012634225.1
OG0009082	XP_003922885.1	XP_020138357.1
OG0009083	XP_003937954.1	XP_012607800.1
OG0009084	XP_003923146.1	XP_020142740.1
OG0009085	XP_010345521.2	XP_012621098.1
OG0009086	XP_039321999.1	XP_012591132.1
OG0009087	XP_003944259.1	XP_012634936.1
OG0009088	XP_003936006.1	XP_012608627.2
OG0009089	XP_039332650.1	XP_012632735.1
OG0009090	XP_010338982.2	XP_012619684.1
OG0009091	XP_003940060.1	XP_012627661.2
OG0009092	XP_003923113.1	XP_012598832.1
OG0009093	XP_003926991.1	XP_012592384.1
OG0009094	XP_003938648.2	XP_012639707.1
OG0009095	XP_039324571.1	XP_012608079.1
OG0009096	XP_003934728.1	XP_012594879.2
OG0009097	XP_010343591.1	XP_012593057.1
OG0009098	XP_039316080.1	XP_012622993.1
OG0009099	XP_010328013.1	XP_012623001.1
OG0009100	XP_010331687.2	XP_012621733.1
OG0009101	XP_003940544.2	XP_012629695.1
OG0009102	XP_010329984.1	XP_012625472.1
OG0009103	XP_039329328.1	XP_020145872.1
OG0009104	XP_010331283.1	XP_012634069.1
OG0009105	XP_003941973.2	XP_012623066.1
OG0009106	XP_003938341.1	XP_012599822.1
OG0009107	XP_003928295.1	XP_012607483.1
OG0009108	XP_010343098.1	XP_012614306.1
OG0009109	XP_003944658.1	XP_020138389.1
OG0009110	XP_003929748.1	XP_012596212.1
OG0009111	XP_010329609.1	XP_020142976.1
OG0009112	XP_003938345.1	XP_012614178.1
OG0009113	XP_003921030.1	XP_020145312.1
OG0009114	XP_003928624.3	XP_012599281.1
OG0009115	XP_003941272.1	XP_012613163.1
OG0009116	XP_010328487.2, XP_003919976.2, XP_039324283.1	XP_012590988.1
OG0009117	XP_039324122.1	XP_020140112.1
OG0009118	XP_039323640.1	XP_012592003.1
OG0009119	XP_003937058.2	XP_012591220.1
OG0009120	XP_039326679.1	XP_012636097.1
OG0009121	XP_010335630.1	XP_012594979.1
OG0009122	XP_003926641.1	XP_012594978.1
OG0009123	XP_039319082.1	XP_012612973.1
OG0009124	XP_003938988.1	XP_020139391.1
OG0009125	XP_039333974.1	XP_012600089.1
OG0009126	XP_010338096.1	XP_012631668.1
OG0009127	XP_010342664.1	XP_012640325.1
OG0009128	XP_039317795.1	XP_012635844.1
OG0009129	XP_039319353.1	XP_020138276.1, XP_012623967.1
OG0009130	XP_039330114.1	XP_012631879.1
OG0009131	XP_010333526.1	XP_012636657.1
OG0009132	XP_003940184.1	XP_012622870.1
OG0009133	XP_039316240.1	XP_012637043.1
OG0009134	XP_003922204.1	XP_012594607.1
OG0009135	XP_003922432.1	XP_012621554.1
OG0009136	XP_010333087.1	XP_012610902.1, XP_020140179.1, XP_012617539.1
OG0009137	XP_003923170.1	XP_012646833.1
OG0009138	XP_003923125.1	XP_020142696.1
OG0009139	XP_039329181.1	XP_012625215.2
OG0009140	XP_003940958.1	XP_012629442.1
OG0009141	XP_003943164.3	XP_012630155.1
OG0009142	XP_003938910.1	XP_012617162.1
OG0009143	XP_039332040.1	XP_012621328.1
OG0009144	XP_003932469.1	XP_012592027.1
OG0009145	XP_010344432.1	XP_012626344.1
OG0009146	XP_003944561.2	XP_012616692.1
OG0009147	XP_003943617.1	XP_020142966.1
OG0009148	XP_039334788.1	XP_020139765.1
OG0009149	XP_010346138.1	XP_012619866.1
OG0009150	XP_039322511.1	XP_012624795.1
OG0009151	XP_003928952.1	XP_012622167.1
OG0009152	XP_039324874.1	XP_012590917.1
OG0009153	XP_003932555.1	XP_012599685.1
OG0009154	XP_003942957.2	XP_012614010.2
OG0009155	XP_003924773.1	XP_012597576.1
OG0009158	XP_003938309.1	XP_012599772.1
OG0009159	XP_010333439.1	XP_012633103.1
OG0009160	XP_039320378.1	XP_012615580.1
OG0009161	XP_003927628.1	XP_012634600.1
OG0009162	XP_010346365.1, NP_001280649.1	XP_012620810.1
OG0009163	XP_010332851.2	XP_012616565.1
OG0009164	XP_039324822.1	XP_020141473.1
OG0009165	XP_039327334.1	XP_012612847.1
OG0009166	XP_003923206.1	XP_012602351.1
OG0009167	XP_003939592.1	XP_012593556.1
OG0009168	XP_039324136.1, XP_039324135.1	XP_012609378.1
OG0009169	XP_010340068.1	XP_012620240.1
OG0009170	XP_003936069.1	XP_012640796.1
OG0009171	XP_003925023.1	XP_012638690.1
OG0009172	XP_039325827.1	XP_012595686.1
OG0009173	XP_039336383.1	XP_012629593.1
OG0009174	XP_039324125.1	XP_012600249.1
OG0009175	XP_039324414.1	XP_020137414.1
OG0009176	XP_003936833.1	XP_012617894.1
OG0009177	XP_003922440.2	XP_012621392.2
OG0009178	XP_003927099.1	XP_012640719.1
OG0009179	XP_003931809.1	XP_012634190.1
OG0009180	XP_039327728.1	XP_012618691.1
OG0009181	XP_003941938.1	XP_012646726.1, XP_012646729.1, XP_012646727.1
OG0009182	XP_010347302.2	XP_012599913.2, XP_012599914.2, XP_012599912.2
OG0009185	XP_003923611.2	XP_012607946.1
OG0009187	XP_010334457.1	XP_012592171.1
OG0009188	XP_003920148.1	XP_012602160.1
OG0009189	XP_010335846.1	XP_012623969.1
OG0009190	XP_010329727.2	XP_012615166.1
OG0009191	XP_003938677.1	XP_012609280.1
OG0009192	XP_010347606.1	XP_012609311.1
OG0009193	XP_003932426.3	XP_012632974.1
OG0009194	XP_003944098.1	XP_020139178.1, XP_020139194.1
OG0009196	XP_010349238.1	XP_020138932.1
OG0009197	XP_003935719.1	XP_012626361.1
OG0009198	XP_010330444.2	XP_012609595.2, XP_012611029.1
OG0009199	XP_003940375.1	XP_012609906.1
OG0009200	XP_039322427.1	XP_012616863.1
OG0009201	XP_010346336.2	XP_020138930.1
OG0009202	XP_039319712.1	XP_012644374.1
OG0009203	XP_039319702.1	XP_012644362.2
OG0009204	XP_010335022.2	XP_012609943.2
OG0009205	XP_039319783.1	XP_020137711.1
OG0009207	XP_003926092.1	XP_012600927.1
OG0009208	XP_003932517.1	XP_012594908.1
OG0009209	XP_003932532.3	XP_012594887.1
OG0009210	XP_003926922.3	XP_012603513.1
OG0009211	XP_039323749.1	XP_012603503.1
OG0009212	XP_039323877.1	XP_020142815.1
OG0009213	XP_039323751.1	XP_012603515.1
OG0009214	XP_003926893.1	XP_012612265.1
OG0009215	XP_003943612.1	XP_012596397.1
OG0009216	XP_003943608.2	XP_012596385.1
OG0009217	XP_039322973.1	XP_012615029.1
OG0009218	XP_039323610.1	XP_012615044.1
OG0009219	XP_039323522.1	XP_012615090.1
OG0009220	XP_003933825.1	XP_012615121.1
OG0009221	XP_003933832.2	XP_020142930.1
OG0009223	XP_039323172.1	XP_012632283.2
OG0009224	XP_039323688.1	XP_012608691.1
OG0009225	XP_039323692.1	XP_012608726.1, XP_012608728.1, XP_012608725.1
OG0009226	XP_039323409.1	XP_020142770.1
OG0009227	XP_003938676.1	XP_012609304.1
OG0009228	XP_003938663.1	XP_012594573.1
OG0009229	XP_003932423.1	XP_012632977.1
OG0009231	XP_010341265.1	XP_012632972.1
OG0009232	XP_003932435.1	XP_012632963.1
OG0009233	XP_003932444.1	XP_012632937.1
OG0009234	XP_003932445.1	XP_012632936.1
OG0009235	XP_003932450.1	XP_012592007.1, XP_012632916.1
OG0009236	XP_003932473.1, XP_039323544.1, XP_010341296.1	XP_012592050.1
OG0009237	XP_039323826.1	XP_020142789.1
OG0009238	XP_039330959.1	XP_012642689.1
OG0009239	XP_039330929.1	XP_012642688.1
OG0009240	XP_010347066.2	XP_012603650.1
OG0009241	XP_039331206.1	XP_012635271.1
OG0009242	XP_039331201.1	XP_012635290.1
OG0009243	XP_010339555.2	XP_012615237.1
OG0009244	XP_003935679.2	XP_020144891.1
OG0009245	XP_039317290.1	XP_020141121.1, XP_012592248.1
OG0009246	XP_039317384.1	XP_020144880.1
OG0009247	XP_039317473.1	XP_012592690.1
OG0009248	XP_003935704.1	XP_012592896.1
OG0009249	XP_003928230.1	XP_012593414.1
OG0009250	XP_003938244.2	XP_012629289.1
OG0009251	XP_003938241.1	XP_012629285.1
OG0009252	XP_039331117.1	XP_012629238.1
OG0009253	XP_003944723.1	XP_012631019.1
OG0009254	XP_010349428.1	XP_012609696.2
OG0009255	XP_039322297.1	XP_012609599.1
OG0009256	XP_039322194.1	XP_020139111.1
OG0009257	XP_039322372.1	XP_020139110.1
OG0009258	XP_039322293.1	XP_020139069.1
OG0009259	XP_003940417.1	XP_012609843.1
OG0009261	XP_003940389.1	XP_012609854.1
OG0009262	XP_039322544.1	XP_012609703.1
OG0009263	XP_003940362.2	XP_012609583.1
OG0009264	XP_039322816.1	XP_012609816.1
OG0009265	XP_003940360.1	XP_012609815.1
OG0009266	XP_039322637.1	XP_012617017.2
OG0009267	XP_039321361.1	XP_012616978.1
OG0009268	XP_010349282.1, XP_003940307.2	XP_012616920.1
OG0009269	XP_039322294.1	XP_012616894.1
OG0009270	XP_039323010.1	XP_012616896.1
OG0009271	XP_039323069.1	XP_012616889.1
OG0009272	XP_039323060.1	XP_012616856.1
OG0009273	XP_003940274.1	XP_012616796.1
OG0009274	XP_003944567.1	XP_012616708.1
OG0009275	XP_039322793.1	XP_012616696.1
OG0009276	XP_010330781.1	XP_012616689.1
OG0009277	XP_010330778.2	XP_012616687.1
OG0009278	XP_003943273.2	XP_012613987.1
OG0009279	XP_039322067.1	XP_012613964.1
OG0009280	XP_003943254.1	XP_012613978.1, XP_012613979.1
OG0009281	XP_010329377.1	XP_012613942.1
OG0009282	XP_003943272.1	XP_012613909.1
OG0009283	XP_003943246.1	XP_012616209.1
OG0009284	XP_010329356.1	XP_012616193.1
OG0009285	XP_010329344.1	XP_012616186.1
OG0009286	XP_039322044.1	XP_012616215.1
OG0009287	XP_039322609.1	XP_012629969.1
OG0009288	XP_003943287.2	XP_012629997.1
OG0009289	XP_003943222.2	XP_012629976.1
OG0009290	XP_039321824.1	XP_020138836.1
OG0009291	XP_003943180.2	XP_020138870.1
OG0009292	XP_039322868.1	XP_012630684.1
OG0009293	XP_039321851.1	XP_012630183.1
OG0009294	XP_003937491.1	XP_012630198.1
OG0009295	XP_003937535.3	XP_012630202.1
OG0009296	XP_010346267.1	XP_012630407.1
OG0009297	XP_010346263.1, XP_003937434.1	XP_012630433.1
OG0009298	XP_039321722.1	XP_012630434.1
OG0009299	XP_039322386.1, XP_039321680.1	XP_012630445.1
OG0009300	XP_039321790.1	XP_012630478.1
OG0009301	XP_010346236.1, XP_039322184.1	XP_012630481.1
OG0009302	XP_039322351.1	XP_012630485.1
OG0009303	XP_010346222.1	XP_012630500.1
OG0009304	XP_003937403.2	XP_012630505.1
OG0009305	XP_010346347.2	XP_012630572.2
OG0009306	XP_039323794.1, XP_039321540.1	XP_012630573.1
OG0009307	XP_039322359.1	XP_012630606.1
OG0009308	XP_003937367.1	XP_012630608.2
OG0009309	XP_003937366.1	XP_012630676.1
OG0009310	XP_003939121.3	XP_020139659.1
OG0009311	XP_003934035.1	XP_012629645.1
OG0009312	XP_010334860.1	XP_012639571.1
OG0009313	XP_003925812.2	XP_012638755.1, XP_012638751.1
OG0009314	XP_039330081.1	XP_012612782.1
OG0009315	XP_003944636.2	XP_012606018.1
OG0009316	XP_010344278.2	XP_012606020.1
OG0009317	XP_039330170.1	XP_020136455.1
OG0009318	XP_003935055.2	XP_012606069.1
OG0009319	XP_003937343.2	XP_012628066.1
OG0009320	XP_003937679.3	XP_012606289.1
OG0009321	XP_003921322.1	XP_012606079.1, XP_012606078.1
OG0009322	XP_039329982.1	XP_012643113.1
OG0009323	XP_003935001.2, XP_010336505.1	XP_012597090.2, XP_012597089.2
OG0009324	XP_039334682.1	XP_020139735.1
OG0009325	XP_039324555.1, XP_039334534.1	XP_012621101.2
OG0009326	XP_039334835.1	XP_012595792.1
OG0009327	XP_039334438.1	XP_012632756.1
OG0009328	XP_003930734.1	XP_012632758.1
OG0009329	XP_039334909.1	XP_012622759.1
OG0009330	XP_003938427.2, XP_010347355.2	XP_012638959.1
OG0009331	XP_003938448.1	XP_012625276.1
OG0009332	XP_003930692.1	XP_012604125.1
OG0009333	XP_039334665.1	XP_020139720.1
OG0009334	XP_010339481.1	XP_012593463.1
OG0009335	XP_003930665.1	XP_012595793.1
OG0009336	XP_003939076.1	XP_012596711.2
OG0009337	XP_039334907.1	XP_012596690.1
OG0009338	XP_010347992.1	XP_012596692.1
OG0009339	XP_003939112.1	XP_012600604.1
OG0009340	XP_010348013.1	XP_012632220.1
OG0009341	XP_003933954.1	XP_012604548.1
OG0009342	XP_039318599.1	XP_012604355.1
OG0009343	XP_003933929.1	XP_012604398.1
OG0009344	XP_010342748.1	XP_012604390.1
OG0009345	XP_003934028.1	XP_012629638.1
OG0009346	XP_010342816.1	XP_012629640.1
OG0009347	XP_003934038.1	XP_012629651.1
OG0009348	XP_003925893.2	XP_012631131.1
OG0009349	XP_039326802.1	XP_012631132.1
OG0009350	XP_039323613.1	XP_012631110.1
OG0009351	XP_010334889.1, XP_039330991.1	XP_020145807.1
OG0009352	XP_039325891.1	XP_020145574.1
OG0009353	XP_003925847.2	XP_012639519.1
OG0009354	XP_039325392.1	XP_012639527.1
OG0009355	XP_003925834.1	XP_012639561.1
OG0009356	XP_010334855.1	XP_012638256.1
OG0009357	XP_039326699.1, XP_039318216.1	XP_012638313.1
OG0009358	XP_003925816.2	XP_020145602.1
OG0009359	XP_003925811.2	XP_012638695.1
OG0009360	XP_010334833.1	XP_012638733.1
OG0009361	XP_003925805.1	XP_012638890.1, XP_020145561.1
OG0009362	XP_003920894.1	XP_020144352.1, XP_020145689.1
OG0009363	XP_039331751.1	XP_020138278.1
OG0009364	XP_039331731.1	XP_012599391.1
OG0009365	XP_003943555.1	XP_012599440.1
OG0009366	XP_003943532.1, XP_039330553.1	XP_012606882.1
OG0009367	XP_003943513.1	XP_012611220.1
OG0009368	XP_003943505.1	XP_012611367.1
OG0009369	XP_003937326.1	XP_012611403.1
OG0009370	XP_039335053.1	XP_012628064.1
OG0009371	XP_010346149.1	XP_012628078.1
OG0009372	XP_003937309.1, XP_039335141.1	XP_012644401.1
OG0009373	XP_010346127.2	XP_012644433.1
OG0009374	XP_003937592.2	XP_012620773.1
OG0009375	XP_039329709.1	XP_012620840.1
OG0009376	XP_003937614.1	XP_012620857.1
OG0009377	XP_010346435.2	XP_012620859.1
OG0009378	XP_039330206.1	XP_012620867.1
OG0009379	XP_039329689.1	XP_020145667.1
OG0009380	XP_039330072.1	XP_012620925.1
OG0009381	XP_003937650.2	XP_012612784.1
OG0009382	XP_039330311.1	XP_012606014.1
OG0009383	XP_039329519.1	XP_012606015.1
OG0009384	XP_003944637.2	XP_012606019.1
OG0009385	XP_039330066.1	XP_012606307.1
OG0009386	XP_039326930.1, XP_039330065.1	XP_020136178.1
OG0009387	XP_039323217.1	XP_012606167.1
OG0009388	XP_003921329.1	XP_012606254.1
OG0009389	XP_010344304.1	XP_012606080.1
OG0009390	XP_010344247.1	XP_012606021.1
OG0009391	XP_003921317.1	XP_012606028.1
OG0009392	XP_010343686.1	XP_012605969.1
OG0009393	XP_010343688.1	XP_012605981.1
OG0009394	XP_003934866.1	XP_012605988.1
OG0009395	XP_010343705.2	XP_012605992.1
OG0009396	XP_003934874.1	XP_020144168.1
OG0009397	XP_003934887.2	XP_012605916.1
OG0009398	XP_039330210.1	XP_012606242.1
OG0009399	XP_039329618.1	XP_012606135.1
OG0009400	XP_003934907.2	XP_012606256.1
OG0009401	XP_003934911.1, XP_039318280.1	XP_012606117.1
OG0009402	XP_003934918.1	XP_012605953.2
OG0009403	XP_003934920.1	XP_012605964.1
OG0009404	XP_039330488.1	XP_020136517.1
OG0009405	XP_003934925.1	XP_012606239.1
OG0009406	XP_003934929.1	XP_012606280.1
OG0009407	XP_039330212.1	XP_012624134.1
OG0009408	XP_003934951.1	XP_020144187.1
OG0009409	XP_010350576.2, XP_039329846.1	XP_012624173.1
OG0009410	XP_039330014.1	XP_012643117.1
OG0009411	XP_003935063.1	XP_012643112.1
OG0009412	XP_010343821.2	XP_020141065.1
OG0009413	XP_039330202.1	XP_020136806.1
OG0009414	XP_039329973.1	XP_012618558.1
OG0009415	XP_039329935.1	XP_012618546.1
OG0009416	XP_039330012.1	XP_020141087.1
OG0009417	XP_003935024.2	XP_012618503.1
OG0009418	XP_003935025.1	XP_012618495.1
OG0009419	XP_003935027.1	XP_012618500.1
OG0009420	XP_003935030.2	XP_012618570.1
OG0009421	XP_039330406.1	XP_012618493.2
OG0009422	XP_039329694.1	XP_020137266.1
OG0009423	XP_003936063.2	XP_012640776.2
OG0009424	XP_039330145.1	XP_012640783.1
OG0009425	XP_003936070.3	XP_012640790.1
OG0009426	XP_003936074.1	XP_012640810.2
OG0009427	XP_003936071.1	XP_012640809.1
OG0009428	XP_010344833.1	XP_012646854.1
OG0009429	XP_039334853.1	XP_012621179.1
OG0009430	XP_039334559.1	XP_020139647.1
OG0009431	XP_003920877.1	XP_012593795.1
OG0009432	XP_003934718.1, XP_010343583.1	XP_012595138.1
OG0009433	XP_039329191.1	XP_012616479.1
OG0009434	XP_039323351.1	XP_020145787.1
OG0009435	XP_039325651.1	XP_012629078.1
OG0009436	XP_003920776.1	XP_012629151.1, XP_012629144.1
OG0009437	XP_010338667.1	XP_012629473.1
OG0009438	XP_003920816.1	XP_012636940.1
OG0009439	XP_003920818.1	XP_012636915.1
OG0009440	XP_003920819.2	XP_012636908.1
OG0009441	XP_003920833.2	XP_012639836.1
OG0009442	XP_039328090.1	XP_020145719.1
OG0009443	XP_003920994.2	XP_012622269.1
OG0009444	XP_039323639.1	XP_012593783.1
OG0009445	XP_010339290.1	XP_012593790.1
OG0009446	XP_039333442.1	XP_012593799.1
OG0009447	XP_003920883.1	XP_012639347.1
OG0009448	XP_010339401.1	XP_012639299.1
OG0009449	XP_003940594.1	XP_012620045.1
OG0009450	XP_003940592.1	XP_012620042.1
OG0009451	XP_003940612.2	XP_012620039.1
OG0009452	XP_039333364.1, XP_039335993.1	XP_012619994.1
OG0009453	XP_003940578.1	XP_012619961.1
OG0009454	XP_003921641.2	XP_020144297.1
OG0009455	XP_039335927.1	XP_012604020.1
OG0009456	XP_010348259.2	XP_012629669.1
OG0009457	XP_039335848.1	XP_012629653.2
OG0009458	XP_039335900.1	XP_012618795.2
OG0009459	XP_003921672.1	XP_012618790.1
OG0009460	XP_003921651.2	XP_012618743.1
OG0009461	XP_039336014.1	XP_012618727.1
OG0009462	XP_003921705.1	XP_012618716.1
OG0009463	XP_039335957.1	XP_020144705.1
OG0009464	XP_039335871.1	XP_012607367.1
OG0009465	XP_003921828.3	XP_020144679.1
OG0009467	XP_003921733.1	XP_012607652.1
OG0009468	XP_039324016.1	XP_012603135.1
OG0009469	XP_039324080.1	XP_012638943.1
OG0009470	XP_003934693.1	XP_012638944.1
OG0009471	XP_003934691.3	XP_012638930.1
OG0009472	XP_039324209.1	XP_012638893.1
OG0009473	XP_039324133.1	XP_012592795.1
OG0009474	XP_039324388.1	XP_012592862.1
OG0009475	XP_039324109.1	XP_012592873.1
OG0009476	XP_039323988.1	XP_012592890.1
OG0009477	XP_039324068.1	XP_012592892.1
OG0009478	XP_039324065.1	XP_012638801.1
OG0009479	XP_039323950.1	XP_012638829.1
OG0009480	XP_039328068.1, XP_003927511.1	XP_012592986.1
OG0009481	XP_039324385.1	XP_012592993.1
OG0009482	XP_039324430.1	XP_012593039.1
OG0009483	XP_039324487.1	XP_012595181.1
OG0009484	XP_003941036.1	XP_012609384.1
OG0009485	XP_003927573.2	XP_012609347.1
OG0009486	XP_003927557.1, XP_010336483.1	XP_012626463.2
OG0009487	XP_003927539.2	XP_012592906.1
OG0009488	XP_039324525.1	XP_012592930.1, XP_012592931.1
OG0009489	XP_003927532.1	XP_012592932.1
OG0009490	XP_039324501.1	XP_012595162.1
OG0009491	XP_039324457.1	XP_012621541.1
OG0009492	XP_039325234.1	XP_012639638.1
OG0009493	XP_039328141.1	XP_012644720.1
OG0009494	XP_039324851.1	XP_012610925.1
OG0009495	XP_010329910.1	XP_012620632.1
OG0009496	XP_003922468.2	XP_012620593.1
OG0009497	XP_003935405.2	XP_012593741.1
OG0009498	XP_003935407.1	XP_012593739.1
OG0009499	XP_039320266.1	XP_012618373.1, XP_012593709.1
OG0009500	XP_039320218.1	XP_020136922.1
OG0009501	XP_010349836.2	XP_012593779.2
OG0009502	XP_003940831.1	XP_012593675.1
OG0009503	XP_003940825.2	XP_012593658.1
OG0009504	XP_003940828.2	XP_012593659.2
OG0009506	XP_010337631.1	XP_012618207.1
OG0009507	XP_003928742.2	XP_012618201.1
OG0009508	XP_003928716.2	XP_020136025.1
OG0009509	XP_003928714.1	XP_012618118.1
OG0009510	XP_003928708.1	XP_012618115.1
OG0009511	XP_039334199.1	XP_012618046.1
OG0009512	XP_010337579.1	XP_012618013.1
OG0009513	XP_010337573.1	XP_012617995.1
OG0009514	XP_003939860.2	XP_020136017.1
OG0009515	XP_003939859.1	XP_012617973.1
OG0009516	XP_039333876.1	XP_012617920.1
OG0009517	XP_003939811.1	XP_012617927.1
OG0009519	XP_003942611.2	XP_012620169.1
OG0009520	XP_003929994.2	XP_012620146.1
OG0009521	XP_003920740.1	XP_020145788.1
OG0009522	XP_039316530.1	XP_012642794.1
OG0009523	XP_003936146.2	XP_020140430.1
OG0009524	XP_003936160.2	XP_012642744.2
OG0009525	XP_010344922.1	XP_012642749.1
OG0009526	XP_003936168.1	XP_012636966.1
OG0009527	XP_003936175.1	XP_012636991.1
OG0009528	XP_039316568.1	XP_012620952.2
OG0009529	XP_039316663.1	XP_012620947.1
OG0009530	XP_039316431.1	XP_012620943.1
OG0009531	XP_039316650.1	XP_012612413.1
OG0009532	XP_003934786.1	XP_012608457.2
OG0009533	XP_003934789.1	XP_012608459.1
OG0009534	XP_003934794.1	XP_012596122.1
OG0009535	XP_003920695.1	XP_012590961.1
OG0009536	XP_010343626.1	XP_012596132.1
OG0009537	XP_010343633.1	XP_012641785.1
OG0009538	XP_003934824.2	XP_012637037.1, XP_012637038.1, XP_012637039.1
OG0009539	XP_003934112.2	XP_012610944.1
OG0009540	XP_039333927.1	XP_020139282.1, XP_012610926.2
OG0009541	XP_039327392.1	XP_012610927.1
OG0009542	XP_039324554.1	XP_012596353.1
OG0009543	XP_003934093.1	XP_020142626.1, XP_012596313.2
OG0009544	XP_039323402.1	XP_012596331.1
OG0009545	XP_003934081.1	XP_012596321.1
OG0009546	XP_003934047.1	XP_012597055.1
OG0009547	XP_003925910.1	XP_012631167.1, XP_012631168.1
OG0009548	XP_003925919.2	XP_012595865.1
OG0009549	XP_010334940.1	XP_012613666.1
OG0009550	XP_010334951.2	XP_012633240.1
OG0009551	XP_010334957.1	XP_012591944.1
OG0009552	XP_010334964.1	XP_012591917.1
OG0009553	XP_039325439.1	XP_012591901.1
OG0009554	XP_039320690.1	XP_012591897.1
OG0009555	XP_003925968.1	XP_012591894.1
OG0009556	XP_003925971.1	XP_012591886.1
OG0009557	XP_010334977.1	XP_012591891.1
OG0009558	XP_039316955.1	XP_012613594.1
OG0009559	XP_003925982.1	XP_012613595.1
OG0009560	XP_003936260.1	XP_012593904.1
OG0009561	XP_039335447.1	XP_012593889.1
OG0009562	XP_039319120.1	XP_020145604.1
OG0009563	XP_003932535.1	XP_012645712.1
OG0009564	XP_039316626.1	XP_012636965.1, XP_012636964.1
OG0009565	XP_003934098.1	XP_012596318.1
OG0009566	XP_003936265.1	XP_012613597.1
OG0009567	XP_003923585.1	XP_012627838.1
OG0009568	XP_003923629.1	XP_012645339.1
OG0009569	XP_003923684.1	XP_012629076.1
OG0009570	XP_003929250.1	XP_012631185.1
OG0009571	XP_039330407.1	XP_020141165.1, XP_020144834.1
OG0009572	XP_039327393.1	XP_012638793.1
OG0009573	XP_003923602.1	XP_012607975.1
OG0009574	XP_010329096.1	XP_012595048.1
OG0009575	XP_003923553.1	XP_020142362.1
OG0009576	XP_039326347.1	XP_012638784.1
OG0009577	XP_039333677.1, XP_039326465.1	XP_012627794.1
OG0009578	XP_003923609.1	XP_012607933.2
OG0009579	XP_039326612.1	XP_012645334.1
OG0009580	XP_003923632.1	XP_012645341.1
OG0009581	XP_010332728.1	XP_012628969.1
OG0009582	XP_010332730.2	XP_012629163.1
OG0009583	XP_010332732.1	XP_012628974.1
