Orthogroup	Saimiri_boliviensis_boliviensis	Mesocricetus_auratus
OG0006019	XP_039326124.1	XP_040609566.1, XP_012976562.1, XP_005080971.1
OG0006021	XP_039325959.1	XP_040609477.1, XP_040609475.1, XP_005070659.1, XP_012969201.1, XP_040609476.1
OG0006022	XP_010334723.1	XP_021083087.1
OG0006023	XP_003925674.2	XP_012969250.1
OG0006024	XP_003925659.1	XP_021083078.1
OG0006025	XP_003925631.1	XP_005070594.1
OG0006026	XP_003925775.2	XP_005070567.1
OG0006027	XP_003925592.1	XP_040609273.1
OG0006028	XP_039326044.1	XP_040609250.1
OG0006029	XP_010334611.1	XP_005070547.1
OG0006030	XP_003925569.1	XP_005070545.1
OG0006031	XP_003925534.1	XP_005070507.1
OG0006032	XP_003925614.1	XP_005070573.1
OG0006033	XP_003943426.2	XP_005071491.2
OG0006034	XP_003938367.2, XP_010345017.2	XP_040594916.1
OG0006035	XP_003930495.1	XP_005079905.1
OG0006036	XP_003938203.1, XP_003938202.1	XP_005073519.2
OG0006037	XP_010336985.1	XP_040593713.1, XP_005071465.1
OG0006038	XP_010346885.2, XP_003938032.2	XP_005087833.1
OG0006039	XP_039336582.1	XP_040595306.1
OG0006041	XP_010339214.1	XP_040593365.1
OG0006042	XP_003939530.1	XP_040589665.1, XP_040589666.1, XP_005080600.1
OG0006043	XP_039319433.1	XP_040586959.1, XP_040602993.1
OG0006044	XP_003920383.1	XP_005074253.1
OG0006045	XP_010334872.1, XP_010334880.1, XP_003920387.1	XP_040599749.1, XP_040599750.1
OG0006046	XP_003920388.1	XP_005074260.1
OG0006047	XP_003920394.1	XP_012971844.1
OG0006048	XP_003924183.1	XP_040600035.1
OG0006049	XP_003924125.1	XP_021088651.2
OG0006050	XP_003924077.1	XP_005080606.1
OG0006051	XP_039331591.1	XP_005085771.1
OG0006052	XP_010348473.1	XP_040589585.1
OG0006053	XP_010348479.1, XP_010348478.1	XP_012979930.1
OG0006054	XP_003939585.1	XP_005085192.1
OG0006055	XP_039331367.1	XP_012979944.1
OG0006056	XP_003939632.1	XP_040589605.1
OG0006057	XP_003943758.1	XP_005087895.1
OG0006058	XP_003940168.1	XP_005072563.1
OG0006059	XP_003940172.1	XP_005072560.2
OG0006060	XP_003931146.1	XP_005076875.1
OG0006061	XP_039320019.1	XP_040600506.1
OG0006062	XP_010340041.1	XP_040600548.1
OG0006063	XP_010349806.1	XP_040600581.1
OG0006065	XP_039319925.1	XP_005086956.1
OG0006066	XP_039320061.1	XP_005087573.1
OG0006067	XP_003938750.1	XP_021090307.1
OG0006068	XP_010330517.1	XP_005072534.1
OG0006069	XP_010330153.2	XP_040603874.1
OG0006070	XP_003924431.1	XP_005088202.1
OG0006071	XP_010335859.1	XP_040584131.1, XP_005065907.1
OG0006072	XP_003935226.1	XP_012973707.1
OG0006073	XP_003928516.2	XP_040604117.1
OG0006074	XP_039319318.1	XP_005066610.1
OG0006075	XP_010340650.1	XP_040606066.1, XP_040606067.1, XP_040606065.1
OG0006077	XP_039325431.1, NP_001289858.1	XP_040609522.1
OG0006078	XP_039329885.1, XP_039329610.1, XP_039329609.1	XP_040607595.1, XP_040607594.1
OG0006079	XP_039316412.1	XP_005073204.1
OG0006080	XP_010346291.2	XP_021078898.1, XP_040590280.1
OG0006089	XP_039326918.1	XP_005063974.3
OG0006090	XP_010332115.1	NP_001268594.1, XP_040593487.1
OG0006091	XP_003927366.1	XP_040611869.1, XP_040611870.1
OG0006092	XP_003930968.1	NP_001268491.1, XP_021085592.1
OG0006093	XP_003927717.2, XP_010335168.2	XP_005073880.1, XP_040601661.1
OG0006094	XP_010331857.1, XP_003922754.1, XP_010331858.1	XP_005070432.1
OG0006095	XP_010333304.1	XP_021091894.1
OG0006096	XP_039324357.1	XP_040607731.1
OG0006097	XP_039331344.1, XP_003922660.2	XP_040601450.1
OG0006097	XP_039332464.1	XP_040605550.1
OG0006098	XP_039325905.1, XP_003925678.1	XP_005070640.1
OG0006099	XP_003926806.2	XP_005077354.1
OG0006100	XP_039328104.1, XP_039328112.1	XP_040604618.1
OG0006101	NP_001289860.1	XP_040613491.1
OG0006103	XP_039328886.1	XP_005087312.1
OG0006104	XP_039319913.1, XP_039319914.1	XP_005086990.1
OG0006105	XP_010344602.1, XP_039335583.1	XP_005064806.1
OG0006106	XP_003941296.1	XP_005068648.1
OG0006107	XP_010342360.2	XP_012973554.1
OG0006108	XP_010330933.1	XP_040598118.1
OG0006109	XP_003940777.1	XP_040599846.1
OG0006110	XP_003936686.1	XP_005074951.1
OG0006111	XP_010332244.2	XP_012970530.1
OG0006112	XP_003934172.1	XP_005080422.1
OG0006113	XP_003943881.3	XP_040595717.1
OG0006114	XP_039325677.1	XP_021090175.2
OG0006115	XP_003938948.2	XP_005085348.1
OG0006116	XP_003930452.1	NP_001268282.1
OG0006117	XP_039334008.1	XP_040604187.1
OG0006118	XP_003928366.1	XP_040606226.1
OG0006119	XP_003944943.1	XP_040602814.1
OG0006120	XP_010339947.1	XP_040605896.1
OG0006121	XP_003926891.2	XP_012982749.1
OG0006122	XP_003927912.1	XP_040610920.1
OG0006123	XP_039331930.1	XP_040605690.1
OG0006124	XP_003944409.1	XP_040588151.1
OG0006125	XP_003934037.1	XP_040597790.1
OG0006126	XP_039322102.1	XP_005081840.1
OG0006127	XP_010343868.1	XP_005139318.2
OG0006128	XP_003942008.1	XP_021091078.1
OG0006129	XP_039317744.1	XP_040595546.1
OG0006130	XP_003936266.1	XP_005078069.1
OG0006131	XP_039322019.1, XP_039322020.1	XP_012980064.1
OG0006133	XP_039328270.1	XP_021084499.1, XP_040587150.1
OG0006134	XP_003939854.1	XP_040591894.1, XP_040591893.1
OG0006135	XP_010332306.1	XP_012981259.1
OG0006136	XP_003926407.1	XP_040585378.1
OG0006137	XP_010347514.1	XP_040586964.1, NP_001268306.1
OG0006138	XP_010332830.1	XP_005069548.1
OG0006139	XP_039330906.1	XP_040591336.1
OG0006141	XP_039315909.1, XP_010349890.2	XP_005073509.1
OG0006142	XP_010347009.1	NP_001268611.1
OG0006143	XP_003941503.1	XP_012966675.1
OG0006144	XP_003925156.1	XP_005069813.1
OG0006145	XP_003925384.1	XP_005071371.1
OG0006146	XP_003936512.2	XP_005085045.1
OG0006147	XP_010342779.1	XP_040614032.1
OG0006148	XP_039317469.1, XP_003941591.2	XP_012978277.1
OG0006149	XP_003925940.3	XP_040613489.1
OG0006150	XP_039335744.1	XP_005068707.1
OG0006151	XP_010333450.1	XP_005072814.1
OG0006152	XP_003925157.1	XP_005069814.1
OG0006153	XP_003928175.2	XP_040613111.1
OG0006154	XP_010336492.1	XP_005074439.1
OG0006155	XP_003929200.1	XP_005067577.1
OG0006156	XP_010334925.2	XP_005074266.1
OG0006157	XP_003940471.1	XP_005084859.1
OG0006158	XP_010337092.1	XP_040604553.1
OG0006159	XP_003919971.3	XP_040589246.1
OG0006160	XP_010336491.2	XP_005139284.3
OG0006161	XP_003925068.1	XP_005077978.1
OG0006162	XP_003939843.1	XP_040591892.1, XP_005083594.1
OG0006163	XP_010336712.1	XP_021081176.1
OG0006164	XP_039330958.1	XP_012972564.1
OG0006165	XP_039317648.1	XP_005066069.1
OG0006166	XP_010343685.2	XP_021090270.1
OG0006167	XP_003940464.1	XP_005084851.1
OG0006168	XP_010339216.2	XP_021087598.1
OG0006169	XP_010332062.1	XP_040601822.1
OG0006170	XP_003927956.2	XP_021088241.1
OG0006171	XP_003935203.2	XP_005085931.1
OG0006172	XP_039330001.1	XP_005072149.1
OG0006173	XP_010349669.1, XP_003939278.1, XP_039318241.1	XP_005067361.1
OG0006174	XP_010334802.1	XP_040609301.1
OG0006175	XP_003920744.1	XP_040614000.1
OG0006176	XP_003926199.1	XP_040603820.1, XP_005071187.3
OG0006178	XP_010346769.1, XP_010346770.1	XP_005080165.1
OG0006179	XP_003940321.1	XP_005086485.1
OG0006180	XP_010346552.2	XP_040604709.1
OG0006181	XP_010337822.1	XP_005068588.1
OG0006182	XP_010344810.2	XP_005079405.1
OG0006183	XP_010328422.2	XP_005087139.1
OG0006184	XP_003927163.1, XP_010336151.1, XP_010336150.1, XP_010336149.1	XP_005066219.1
OG0006185	XP_039324778.1	XP_040596156.1
OG0006186	XP_039331363.1, XP_039318321.1	XP_005076381.1
OG0006187	XP_039325932.1	XP_012969226.1
OG0006188	XP_039336210.1	XP_040610281.1
OG0006190	XP_003939335.1	XP_005079730.1
OG0006191	XP_003944408.1	XP_040588405.1
OG0006192	XP_010346871.1	XP_021079585.1
OG0006193	XP_010327924.1	XP_005080276.1
OG0006198	XP_003920140.2	XP_040600903.1, XP_005065105.1
OG0006199	XP_003935866.3	XP_040600869.1, XP_005064845.2
OG0006202	XP_010329383.1	XP_012981431.1
OG0006203	XP_003926030.1	XP_012979291.2
OG0006204	XP_039319706.1	XP_040594112.1
OG0006205	XP_003926066.1	XP_040594535.1, XP_005081507.1, XP_040594536.1
OG0006206	XP_003926158.2	XP_040597618.1
OG0006207	XP_003926109.1	XP_040597552.1
OG0006208	XP_039319567.1	XP_040593571.1, NP_001268627.1
OG0006209	XP_003932498.2	XP_012965666.1
OG0006210	XP_039334577.1	XP_040589854.1, XP_005069784.1
OG0006211	XP_039323518.1	XP_040584079.1
OG0006212	XP_010329722.1	XP_005065944.2, XP_040597890.1
OG0006213	XP_039323758.1	XP_040584246.1
OG0006214	XP_039323403.1, XP_039328353.1	XP_005065954.1
OG0006215	XP_010335694.1, XP_003929035.1	XP_005065968.1
OG0006216	XP_039323657.1	XP_005065976.2
OG0006217	XP_039322937.1, XP_010342613.1	XP_005065977.1
OG0006218	XP_010342620.2, XP_039320816.1	XP_040584038.1, XP_040614092.1
OG0006219	XP_039323464.1	XP_005083064.4
OG0006220	XP_039323720.1, XP_003933839.1, XP_039323722.1	XP_005083069.1
OG0006221	XP_039324783.1, XP_039319924.1	XP_040614124.1, XP_040596433.1, XP_040606294.1
OG0006222	XP_010341258.1, XP_010341259.1, XP_003932421.1, XP_039323708.1	XP_040584127.1
OG0006223	XP_003938220.2	XP_005078494.2
OG0006224	XP_039330589.1	XP_012974806.1
OG0006225	XP_039331064.1, XP_039331065.1	XP_012974765.1
OG0006226	XP_039317357.1, XP_010335429.2	XP_005088210.1
OG0006227	XP_003928228.2	XP_005063764.1
OG0006228	XP_039330677.1	XP_005066382.2
OG0006229	XP_039330781.1	XP_012966055.2
OG0006230	XP_010347082.1	XP_005066380.1
OG0006231	XP_003938248.1	XP_005066372.1
OG0006232	XP_003938255.1	XP_005066304.2
OG0006233	XP_003938253.2	XP_040611889.1
OG0006234	XP_039331124.1	XP_040611890.1
OG0006235	XP_039322652.1, XP_010330969.1	XP_005084169.1
OG0006236	XP_039321705.1	XP_040589992.1
OG0006237	XP_039322547.1	XP_012979160.2
OG0006238	XP_010349359.1	XP_040592079.1
OG0006239	XP_003940390.2	XP_005084783.2
OG0006240	XP_039321692.1	XP_040591963.1
OG0006242	XP_039321975.1	XP_005086789.3
OG0006243	XP_003940347.2, XP_039335076.1	XP_005086802.2
OG0006244	XP_010349314.2	XP_040590587.1
OG0006245	XP_039322720.1	XP_021078909.2
OG0006246	XP_039323070.1	XP_040590426.1
OG0006247	XP_039322010.1	XP_040590585.1
OG0006248	XP_003944562.1	XP_005086389.1
OG0006249	XP_003944566.1, XP_010330785.1	XP_040590332.1
OG0006250	XP_010329253.1	XP_040590309.1
OG0006251	XP_003943163.1	XP_005086259.1
OG0006252	XP_039323023.1	XP_005086252.2
OG0006253	XP_039323084.1	XP_040591422.1
OG0006254	XP_039322682.1	XP_005081904.1
OG0006255	XP_003937356.2	XP_040591428.1
OG0006256	XP_039334804.1	XP_040611374.1
OG0006257	XP_039334816.1, XP_003938442.3	XP_012979990.2
OG0006258	XP_039334525.1	XP_040611195.1
OG0006259	XP_010347381.1	XP_012978548.2
OG0006260	XP_039334510.1	XP_040611411.1
OG0006261	XP_039334517.1	XP_012976832.1
OG0006262	XP_039334937.1	XP_005081295.1
OG0006263	XP_039334590.1, XP_010347990.1, XP_039334589.1	XP_005071779.1
OG0006264	XP_003933948.3	XP_012968187.1
OG0006265	XP_010342754.1	XP_005069286.1
OG0006266	XP_010342741.1	XP_005069281.1
OG0006267	XP_039335717.1	XP_040597818.1
OG0006268	XP_010336723.1	XP_021082307.1
OG0006269	XP_003920604.1	XP_005069241.1
OG0006270	XP_003925892.2	XP_005065594.2
OG0006271	XP_003925889.1	XP_012980886.1
OG0006272	XP_003925837.1	XP_005065638.1
OG0006273	XP_003925825.2	XP_040584933.1
OG0006274	XP_039326957.1	XP_040584811.1
OG0006275	XP_010334830.1	XP_005065675.1
OG0006276	XP_003925803.1	XP_005065678.1
OG0006277	XP_039329046.1	XP_040584839.1, XP_040584840.1
OG0006278	XP_003943546.1	XP_005078683.1
OG0006279	XP_039334768.1	XP_005078679.1
OG0006280	XP_003943503.1	XP_040591307.1
OG0006281	XP_003937297.1	XP_005079247.1
OG0006282	XP_039330354.1	XP_005079538.4
OG0006283	XP_010346438.1	XP_012975578.1
OG0006284	XP_003944631.1	XP_012982445.1
OG0006285	XP_039330086.1	XP_040612262.1
OG0006286	XP_010343819.1	XP_005081117.1
OG0006287	XP_003934996.1	XP_005081123.2
OG0006288	XP_039330491.1	XP_040613472.1
OG0006289	XP_003936081.1	XP_040590840.1
OG0006290	XP_003936082.1	XP_040591023.1
OG0006291	XP_039334895.1, XP_039334569.1	XP_005069827.3
OG0006292	XP_010348320.1	XP_005077874.1
OG0006293	XP_010338225.1	XP_040613977.1
OG0006294	XP_039325452.1	XP_021086909.2
OG0006295	XP_010339024.2	XP_021079045.2
OG0006296	XP_003920860.1	XP_005065710.1
OG0006297	XP_039335784.1	XP_040589260.1
OG0006298	XP_039327826.1	XP_012976996.1
OG0006299	XP_003940579.2	XP_040586360.1
OG0006300	XP_010347941.1	XP_040585611.1, XP_040585610.1
OG0006301	XP_003921660.2	XP_005077858.1
OG0006302	XP_039335819.1	XP_012974399.1
OG0006303	XP_039335950.1	XP_040585586.1
OG0006304	XP_039335817.1	XP_040585569.1, XP_005077862.2
OG0006305	XP_039335787.1	XP_040585522.1
OG0006307	XP_010348376.2	XP_040585395.1
OG0006308	XP_039335915.1	XP_005077900.2
OG0006309	XP_003921723.1	XP_005077903.1, XP_021087345.1
OG0006310	XP_003921738.2	XP_040595667.1
OG0006311	XP_039324168.1	XP_040602925.1
OG0006312	XP_003934695.1	XP_012967961.1
OG0006313	XP_039324436.1	XP_012967892.1, XP_005068935.1
OG0006314	XP_039324185.1	XP_005068937.1
OG0006315	XP_039323984.1	XP_040602836.1
OG0006316	XP_003934723.1, XP_010343586.1	XP_005068886.1, XP_012967975.1
OG0006317	XP_003934719.1	XP_005068888.1
OG0006318	XP_039324458.1	XP_021085363.1, XP_005074438.1
OG0006319	XP_039324175.1	XP_005074450.1
OG0006320	XP_039324255.1	XP_040589331.1
OG0006321	XP_010343458.1, XP_039324044.1	XP_012974113.1, XP_005077465.1
OG0006322	XP_003922685.1	XP_005084465.1
OG0006323	XP_039335850.1, XP_039323207.1	XP_012976437.1
OG0006324	XP_039329577.1	XP_021088411.2
OG0006325	XP_003940843.2	XP_040611256.1
OG0006326	XP_010344183.2, XP_003935397.2	XP_021083845.1
OG0006327	XP_003940851.2	XP_040611232.1, XP_012978052.1
OG0006328	XP_010349835.2	XP_005064748.1
OG0006329	XP_010337634.1	XP_005070854.1
OG0006330	XP_039334341.1	XP_040588189.1
OG0006331	XP_039328883.1, XP_039333893.1	XP_040588129.1, XP_040589250.1
OG0006332	XP_003928691.1	XP_040588076.1, XP_005070887.1
OG0006333	XP_003928695.1, XP_003928693.1	XP_005070891.1
OG0006334	XP_010337598.1	XP_005070892.1
OG0006335	XP_010337590.2	XP_040588309.1
OG0006336	XP_039334054.1	XP_040588376.1
OG0006337	XP_039334065.1	XP_040591873.1
OG0006338	XP_003939842.1	XP_005083592.1
OG0006339	XP_003942596.1	XP_012976629.1, XP_012976628.1
OG0006340	XP_010338860.1, XP_010338863.1, XP_010338861.1	XP_005077688.1
OG0006341	XP_003930004.1	XP_005077689.1
OG0006342	XP_010344906.1	XP_005078413.1
OG0006343	XP_010344914.2	XP_005078411.1
OG0006344	XP_003936155.1	XP_012974796.1
OG0006345	XP_039316430.1, XP_003936171.1	XP_040611934.1
OG0006346	XP_039316310.1	XP_005088510.1
OG0006347	XP_003926094.1, XP_039316472.1	XP_005081595.1
OG0006348	XP_039329210.1	XP_005065481.1, XP_040610201.1
OG0006349	XP_039316676.1	XP_005071982.1
OG0006350	XP_003934078.2, XP_039331204.1	XP_005074756.1
OG0006351	XP_010342868.1	XP_005074755.1, XP_040597699.1
OG0006352	XP_003934051.1	XP_040597673.1
OG0006353	XP_003934041.1	XP_021085502.2
OG0006354	XP_003925946.1	XP_005086566.1
OG0006355	XP_010334960.1	XP_040613516.1
OG0006356	XP_039320391.1, XP_039325504.1, XP_039327802.1, XP_010346676.2	XP_005083236.1
OG0006357	XP_039325138.1	XP_005078056.1
OG0006358	XP_003925977.1	XP_040613665.1
OG0006359	XP_003925987.1	XP_012974480.1
OG0006360	XP_003936269.1	XP_005078065.1
OG0006361	XP_039324426.1	XP_040613586.1
OG0006362	XP_003942961.2	XP_005081364.2, XP_040613598.1
OG0006363	XP_003936263.2	XP_040613583.1
OG0006364	XP_010339359.2	XP_005085801.1
OG0006365	XP_039326247.1	XP_005069507.1
OG0006366	XP_039326961.1	XP_021087736.1
OG0006367	XP_039326462.1	XP_021078519.1, XP_005085890.1
OG0006368	XP_003923577.1	XP_005085897.1
OG0006369	XP_039327000.1	XP_005085905.1
OG0006370	XP_003923606.1	XP_005069395.1
OG0006371	XP_039327024.1	XP_040586070.1
OG0006372	XP_003923638.1	XP_005069464.1, XP_040585811.1
OG0006373	XP_039326891.1	XP_021082411.1, XP_021082410.1, XP_021082413.1
OG0006374	XP_039326539.1	XP_012968473.2
OG0006375	XP_010332841.1	XP_040586107.1, XP_040586106.1, XP_005069554.1
OG0006376	XP_003923763.1	XP_040585631.1
OG0006377	XP_003923777.1	XP_021082473.1
OG0006378	XP_039327434.1	XP_040585915.1
OG0006379	XP_039327349.1	XP_040591604.1
OG0006380	XP_010341943.1	XP_040605019.1
OG0006381	XP_010340300.1	XP_040604962.1
OG0006382	XP_039320270.1, XP_003931445.1	XP_012967017.1
OG0006383	XP_010338055.1	XP_005067563.2
OG0006384	XP_003929192.1	XP_005067572.1
OG0006385	XP_039332516.1	XP_040604909.1
OG0006386	XP_039332594.1	XP_012967174.1
OG0006387	XP_010338146.1	XP_040604858.1
OG0006388	XP_003929283.1	XP_005067653.3
OG0006389	XP_003929310.1	XP_040604791.1
OG0006390	XP_039331956.1	XP_040604754.1
OG0006391	XP_003929327.1, XP_010338200.1	XP_005067700.2, XP_012967197.2
OG0006392	XP_010338250.1	XP_005067720.1
OG0006393	XP_039330082.1	XP_040613048.1
OG0006394	XP_039329916.1	XP_040613392.1
OG0006395	XP_010346665.2	XP_005074366.1
OG0006396	XP_003921557.1	XP_005072241.1
OG0006397	XP_039330070.1	XP_040612956.1
OG0006398	XP_039326262.1, XP_039330339.1	XP_040590921.1
OG0006399	XP_003939709.1	XP_005079283.1
OG0006400	XP_039329470.1	XP_005079294.1
OG0006401	XP_039330248.1	XP_005079306.1
OG0006402	XP_003939682.1	XP_005079315.1
OG0006403	XP_039330420.1	XP_005079319.1
OG0006405	XP_003939669.1	XP_040590832.1
OG0006406	XP_039329657.1	XP_021088256.1
OG0006407	XP_010332060.2, XP_039336293.1	XP_005073184.1
OG0006408	XP_039329870.1	XP_040591515.1
OG0006409	XP_003938130.1	XP_040592237.1
OG0006410	XP_003939965.1	XP_040592743.1
OG0006411	XP_010348985.1	NP_001268308.1
OG0006412	XP_003940006.1	XP_040593089.1
OG0006413	XP_039329887.1	XP_040592530.1
OG0006414	XP_003936349.2	XP_005076347.2
OG0006415	XP_003936337.3	XP_012973387.1
OG0006416	XP_003936324.1	XP_005078716.1
OG0006417	XP_003936302.1	XP_005078705.1
OG0006418	XP_039333651.1	XP_040596699.1, XP_040596698.1
OG0006419	XP_003936299.1	XP_040596704.1
OG0006420	XP_010347050.1	XP_021084066.1
OG0006421	XP_003922850.2	XP_005073137.1
OG0006422	XP_039334150.1	XP_005084606.1
OG0006423	XP_010338734.1, XP_039316266.1	XP_005080395.1
OG0006424	XP_003934148.1	XP_040587623.1
OG0006425	XP_039316325.1	XP_040587529.1
OG0006426	XP_039316370.1	XP_040587276.1
OG0006427	XP_003934164.3	XP_005080414.1
OG0006428	XP_003934179.1	XP_005080429.1
OG0006429	XP_010343028.1	XP_005080484.1
OG0006430	XP_003934235.1	XP_005080487.2
OG0006431	XP_003934238.1	XP_040586976.1
OG0006433	XP_010343077.1	XP_005079970.1
OG0006434	XP_003934285.2	XP_005079986.1
OG0006435	XP_003934350.2	XP_021088627.1
OG0006436	XP_003934301.2	XP_040607218.1
OG0006437	XP_039316664.1	XP_005080019.1, XP_040607216.1, XP_040607215.1
OG0006438	XP_003930082.1	XP_005063436.1
OG0006439	XP_039334098.1	XP_005064381.1
OG0006440	XP_003930109.1	XP_040609752.1, XP_005064411.1
OG0006441	XP_010338986.1	XP_005064426.2
OG0006442	XP_010339127.1	XP_040610561.1
OG0006443	XP_039334034.1	XP_040611071.1
OG0006444	XP_039333717.1	XP_040611157.1
OG0006445	XP_010339080.2	XP_040611158.1
OG0006446	XP_039334040.1	XP_021087035.2
OG0006447	XP_039333696.1	XP_005084636.1
OG0006448	XP_039333686.1	XP_040603854.1
OG0006449	XP_039334314.1, XP_003938792.1	XP_005084613.1
OG0006450	XP_039333994.1	XP_040604044.1
OG0006451	XP_010337430.1	XP_012977163.1
OG0006452	XP_003928519.2	XP_040604093.1
OG0006453	XP_039333779.1	XP_040604102.1
OG0006454	XP_010337412.1, XP_003928504.1, XP_010337411.1	XP_021089444.1
OG0006455	XP_039334000.1	XP_005081706.1
OG0006456	XP_003928495.1	XP_005081705.1
OG0006457	XP_010337398.1	XP_021089450.1, XP_012977189.1
OG0006458	XP_039334046.1	XP_040604182.1
OG0006459	XP_039333826.1	XP_040604217.1, XP_021089498.1
OG0006460	XP_039334271.1	XP_012977165.2
OG0006461	XP_003928404.2	XP_005081622.1
OG0006462	XP_039333950.1	XP_005081611.1
OG0006463	XP_010349654.1	XP_040603862.1
OG0006464	XP_010342299.1, XP_039316751.1, XP_039316752.1	XP_005076687.1
OG0006465	XP_039316816.1	XP_012973845.1, XP_005077160.1
OG0006466	XP_039316810.1	XP_040607903.1
OG0006467	XP_003943307.1	XP_040607608.1
OG0006468	XP_003921450.1	XP_040607508.1
OG0006469	XP_039329541.1	XP_012978566.1
OG0006470	XP_003921463.1	XP_040607479.1
OG0006471	XP_003934260.1	XP_040587282.1, XP_040587281.1
OG0006472	XP_003930482.2	XP_005079918.1
OG0006473	XP_003924800.1	XP_012978318.1
OG0006474	XP_010347177.1	XP_040593342.1
OG0006475	XP_039321617.1	XP_005073453.1
OG0006476	XP_039330634.1, XP_003938330.1	XP_005073454.1
OG0006477	XP_010330312.1	XP_012971292.3
OG0006478	XP_003930430.2	XP_005082920.1
OG0006479	XP_003930404.2	XP_040594186.1
OG0006480	XP_003925334.1	XP_005071323.2
OG0006481	XP_039316021.1	XP_040594032.1
OG0006482	XP_003925390.1	XP_005071386.1
OG0006483	XP_039315997.1	XP_040593163.1
OG0006484	XP_039315991.1	XP_040594179.1
OG0006485	XP_039315924.1, XP_003925403.2	XP_005071393.1
OG0006486	XP_010334429.1	XP_021083556.1
OG0006487	XP_003925418.1	XP_005071406.2
OG0006488	XP_003925431.1	XP_005071417.1
OG0006489	XP_010336997.1, XP_039319942.1	XP_012969705.1
OG0006490	XP_003928132.1	XP_005071449.2
OG0006491	XP_039320197.1	XP_005078214.1
OG0006492	XP_039320180.1	XP_021087577.1
OG0006493	XP_003930360.2	XP_005078187.1
OG0006494	XP_010346803.1, XP_003937922.1	XP_012976122.1
OG0006495	XP_003937909.1, XP_039316003.1	XP_021088736.1
OG0006496	XP_010346758.1	XP_005080177.2
OG0006497	XP_010346724.1	XP_005080197.1
OG0006498	XP_039316189.1	XP_040608383.1, XP_040608382.1
OG0006499	XP_003937823.1	XP_040608338.1
OG0006500	XP_039317703.1, XP_039328258.1, XP_039327969.1, XP_003937813.1	XP_005080242.1
OG0006501	XP_039316158.1	XP_005080298.1
OG0006502	XP_010327959.1, XP_010327960.1	XP_005080297.2
