Orthogroup	Loxodonta_africana	Homo_sapiens
OG0005634	XP_003407759.1	NP_004948.4, NP_001275732.1, NP_001018088.1, XP_047279082.1
OG0005635	XP_023400683.1	NP_001006618.1
OG0005636	XP_003407798.1	XP_011516742.1, NP_036329.3
OG0005638	XP_010596157.2	NP_115721.1
OG0005639	XP_010599510.1	NP_003911.2
OG0005640	XP_003405194.1	NP_001381890.1, NP_001381889.1, NP_064527.1
OG0005641	XP_010596604.1	NP_001139730.1, XP_005269209.1, NP_079055.3
OG0005642	XP_003405218.1	NP_150592.1
OG0005643	XP_003405251.1	NP_006422.1
OG0005644	XP_003420944.1	NP_009103.2, XP_006724166.1, NP_705931.1
OG0005645	XP_003419852.2	NP_001336898.1
OG0005647	XP_023415642.1	NP_001358291.1, NP_666017.1
OG0005648	XP_023415658.1	NP_116147.1
OG0005649	XP_003419793.1	NP_001304859.1, NP_002874.1, NP_001265580.1, XP_005261752.1
OG0005650	XP_010597660.1	NP_612490.1
OG0005651	XP_003419798.1	NP_001278753.1
OG0005652	XP_023415717.1	NP_002845.1, NP_001302461.1
OG0005653	XP_023395543.1	NP_001334872.1
OG0005653	XP_023395565.1	NP_001334873.1, NP_001017523.1
OG0005654	XP_023408379.1, XP_003413777.1, XP_023408377.1, XP_023408378.1	XP_011509460.1, NP_001011552.2
OG0005655	XP_010594206.1	NP_001165074.1
OG0005656	XP_010592002.1	NP_001356612.1, XP_011531416.1, NP_079209.3, NP_001108588.1
OG0005657	XP_003404754.1	NP_778232.2
OG0005658	XP_003404748.1	NP_001035542.1, NP_001035541.1, XP_006714984.2, NP_079434.3
OG0005659	XP_010588899.1	NP_740721.1
OG0005660	XP_003404516.3	NP_001188306.1, NP_001173.2
OG0005661	XP_003407350.1	XP_047279058.1
OG0005662	XP_023400941.1	NP_001306967.1, NP_001306966.1
OG0005663	XP_003407894.1	XP_047279781.1
OG0005664	XP_010585992.1	NP_054729.3, NP_001351998.1, NP_001351997.1
OG0005665	XP_003407819.1	NP_057406.2
OG0005666	XP_023400968.1	NP_001165886.1, NP_001336228.1, NP_001336215.1, NP_004314.6
OG0005668	XP_023399629.1, XP_023398413.1	NP_006663.2, XP_011512558.1, NP_696961.2
OG0005669	XP_010601162.1	NP_002033.2
OG0005670	XP_003404345.1	NP_005275.1, NP_001273028.1
OG0005671	XP_023397438.1	XP_054186331.1, NP_001374821.1
OG0005672	XP_003422316.1	NP_006286.1, XP_005249419.1
OG0005673	XP_003422306.1	NP_001229752.1, NP_001002029.3, NP_009224.2, NP_001338929.1
OG0005674	XP_003422304.1	NP_071393.2
OG0005675	XP_003421082.1	NP_001136355.1, NP_473452.2, XP_005248899.1
OG0005676	XP_023400738.1	XP_011512677.1, NP_699201.2, NP_001186088.1
OG0005677	XP_023401903.1	NP_055865.1, XP_047274418.1
OG0005678	XP_023400262.1	NP_775832.2
OG0005679	XP_003404237.1	NP_001410981.1
OG0005680	XP_010585961.1	XP_047274130.1
OG0005681	XP_023399889.1	NP_690619.1, NP_002812.2, NP_690621.1, NP_001257327.1
OG0005682	XP_023401165.1, XP_023401167.1, XP_003403944.2	XP_024302244.1, NP_001273145.1
OG0005683	XP_023400957.1	NP_001155907.3, XP_016865637.1
OG0005684	XP_023400431.1	NP_689944.2
OG0005685	XP_003404460.1	XP_047274943.1, NP_000938.2
OG0005686	XP_010584736.1	NP_699193.2, NP_001163894.1
OG0005687	XP_003404422.1	NP_001387703.1, NP_057314.2
OG0005688	XP_023410009.1	NP_001273135.1, XP_005248731.1, NP_055710.2
OG0005689	XP_023405994.1	NP_001273542.1
OG0005690	XP_010589267.1, XP_003408305.1	NP_005827.1
OG0005691	XP_003408458.1	NP_001308564.1, NP_079035.1, NP_001308565.1, XP_011515604.2
OG0005692	XP_023401826.1	XP_005250835.1, NP_001273770.1, NP_001381612.1, NP_443727.2, NP_001135934.1
OG0005693	XP_003408316.1	XP_005250875.1, NP_001376.1
OG0005694	XP_010586756.1	NP_064574.1
OG0005695	XP_003408324.1	NP_001166284.1, NP_001166286.1, XP_024302851.1, NP_001166285.1, NP_001166282.1, NP_776250.2
OG0005696	XP_023401723.1	XP_047277734.1, NP_997389.2, NP_001350203.1, NP_001095146.1, NP_001336740.1
OG0005697	XP_003408352.1	NP_056996.2, NP_001349894.1, XP_011515358.1
OG0005698	XP_003408358.1	NP_005284.2
OG0005700	XP_010589741.1	XP_047306050.1, NP_001258661.1
OG0005701	XP_023410798.1	NP_001265553.1, NP_001265552.1, NP_694540.3
OG0005702	XP_023410817.1, XP_003415920.1	NP_001014446.1
OG0005703	XP_003415928.1	NP_116011.2, NP_001119800.1, XP_005265842.1
OG0005704	XP_010585698.1	NP_001124146.1, NP_001186601.1
OG0005705	XP_003407074.1	NP_001277187.1, NP_563616.3, XP_011514118.1
OG0005706	XP_023400417.1	NP_001032852.2, XP_011513660.1
OG0005707	XP_010585551.1	NP_001289277.1, NP_001289278.1, NP_001289279.1
OG0005708	XP_003407119.1	NP_056365.1, XP_047276085.1, NP_663160.1, NP_663162.1, NP_663161.1
OG0005709	XP_023400090.1	XP_016868296.1, NP_004895.2, NP_878901.2, NP_878902.2, NP_001011666.1
OG0005710	XP_023400336.1	XP_011514265.1
OG0005711	XP_003411140.1	XP_011540239.1, NP_115486.1
OG0005712	XP_003411147.1	NP_757379.1, NP_001374704.1, NP_671725.1, NP_001374705.1
OG0005713	XP_010599280.2	NP_001001912.2
OG0005714	XP_003415553.1	NP_060571.1, NP_001243804.1
OG0005715	XP_023410293.1	XP_005270632.1, NP_079128.2
OG0005716	XP_023410285.1	XP_005270635.1
OG0005717	XP_003416389.2	XP_011521280.1, NP_055136.1
OG0005718	XP_023405378.1	NP_001229290.1
OG0005721	XP_003415611.2	NP_001121897.1
OG0005722	XP_023396679.1	NP_776245.2, XP_016876455.1
OG0005723	XP_023396392.1	NP_001278376.1, NP_001278375.1, XP_011535366.1, NP_001351493.1, NP_005398.2
OG0005724	XP_003405263.1	NP_001317160.1
OG0005725	XP_023414927.1	NP_001231921.1, NP_001137357.1, NP_001231919.1, NP_001137358.1, NP_002471.1
OG0005726	XP_023415313.1	NP_004941.2, XP_011536310.1
OG0005727	XP_023415691.1	NP_998776.1, NP_002626.1, NP_005879.1
OG0005728	XP_023415734.1	NP_001339116.1, NP_690001.3, NP_001339114.1, XP_006719567.1, NP_001339117.1, NP_001339115.1
OG0005729	XP_010597988.1	NP_001168.1
OG0005730	XP_023395518.1	NP_060034.9, XP_011536839.1
OG0005731	XP_003417570.1	NP_001362399.1, NP_001357109.1, NP_000901.1
OG0005732	XP_003418537.1	XP_011530428.1, NP_001121900.1, NP_001121899.1, NP_064501.2
OG0005733	XP_023406341.1	NP_001276902.1, XP_054188216.1, NP_997294.3
OG0005734	XP_010596473.1	XP_016874049.1, NP_291025.3
OG0005735	XP_023395344.1	NP_005426.2, XP_054188155.1, NP_001003702.2, NP_001355247.1, XP_047299089.1
OG0005736	XP_003420312.1	NP_001073980.2
OG0005737	XP_003420275.1	XP_047276368.1, NP_001177778.1, NP_001380300.1, NP_001380299.1, NP_001177779.1
OG0005738	XP_003418652.1	NP_001271244.1, NP_001271242.1, NP_001014436.1, NP_001349652.1, NP_001116428.1, NP_054782.2
OG0005739	XP_023403813.1	NP_001186621.1
OG0005740	XP_023403845.1	NP_113622.1, NP_001129516.1
OG0005741	XP_010590734.1, XP_010590733.1	NP_127509.1, NP_000921.1
OG0005742	XP_010590838.1	XP_016868432.1, NP_001193776.1
OG0005743	XP_010590818.2	NP_808592.2, NP_001120977.1, NP_004306.3, XP_005273561.1, NP_001350672.1
OG0005744	XP_010590819.1	NP_004468.1
OG0005745	XP_023406975.1	NP_001364369.1
OG0005747	XP_023406155.1	XP_047299936.1, NP_001002919.2
OG0005748	XP_003411914.1	NP_001339610.1
OG0005749	XP_010590208.1	NP_001308763.1, NP_001308762.1
OG0005750	XP_003411926.1	NP_001307787.1, NP_001307792.1, NP_001307789.1, NP_001307788.1, NP_001034702.1
OG0005751	XP_003411929.1	NP_001305906.1, NP_001305905.1, XP_011508712.1, NP_005671.3
OG0005752	XP_010590281.1, XP_023406287.1	NP_001800.1, NP_001035891.1
OG0005753	XP_010590306.1	NP_009197.3, NP_001138519.1, NP_001138521.1, NP_001138520.1
OG0005754	XP_023406331.1	NP_001274456.1
OG0005755	XP_003422071.1	NP_001272414.1, XP_011510480.1
OG0005756	XP_023412788.1	XP_047299874.1, NP_036407.1, NP_775262.1
OG0005757	XP_023408574.1	NP_598376.2, XP_047299539.1
OG0005758	XP_003413735.1	NP_001397121.1
OG0005759	XP_010591942.1	NP_060037.4
OG0005760	XP_003409662.1	NP_079464.2
OG0005761	XP_003409666.1	NP_006775.1
OG0005762	XP_010587908.1	NP_001129061.1
OG0005763	XP_010587775.1	NP_079426.2, NP_001258825.1, NP_001258824.1, XP_006711618.1
OG0005764	XP_023403132.1	XP_011507946.1, NP_001275537.1
OG0005765	XP_023411007.1	NP_067032.3, NP_001186067.1, NP_001186068.1, XP_047301312.1, NP_001289433.1
OG0005766	XP_023415304.1	NP_001287824.1, NP_001287825.1, NP_001366112.1, XP_024304383.1, NP_660201.1
OG0005767	XP_003419614.1	XP_047282720.1
OG0005768	XP_003407244.1	NP_001397837.1, NP_061152.3, NP_891847.1, XP_005250550.1
OG0005769	XP_023400256.1	XP_005250165.1, NP_001026862.1
OG0005770	XP_003407231.1	XP_047276629.1
OG0005771	XP_003407221.1	NP_001371832.1, NP_001371830.1, NP_001371829.1, NP_001371831.1, NP_689967.2
OG0005772	XP_023398105.1	NP_066288.2, NP_001280563.1, XP_047282204.1, NP_001354319.1
OG0005773	XP_023406683.1	NP_001136402.1, XP_006718422.1, NP_006586.1
OG0005774	XP_010600322.1	NP_001034485.1
OG0005775	XP_010599196.1	NP_001185739.1, NP_003618.1, XP_005274415.1
OG0005776	XP_003421377.1	NP_003137.1
OG0005777	XP_003412295.1	NP_001238863.1
OG0005778	XP_003412306.1	NP_001353621.1, NP_000732.2
OG0005779	XP_023406456.1	XP_047282300.1, NP_001287650.1, NP_689525.3, NP_001287651.1
OG0005780	XP_023397594.1	NP_001356309.1
OG0005781	XP_023397587.1	XP_011518175.1, NP_001137535.1, NP_663613.1, NP_065947.1
OG0005782	XP_003422666.1	NP_036441.2
OG0005783	XP_023415278.1, XP_003419580.1	NP_703152.1, XP_006718533.1
OG0005784	XP_003419439.1	XP_011543592.1, NP_112192.2
OG0005785	XP_003419594.1	NP_003968.3
OG0005786	XP_023415509.1	NP_001072119.1, NP_079400.1, XP_011543570.1, NP_001072118.1
OG0005787	XP_003419659.1	NP_003933.1, XP_005274437.1, NP_001006945.1, NP_001287731.1
OG0005788	XP_023415525.1	NP_001345445.1, NP_036226.2
OG0005789	XP_010597390.1	NP_059672.2, NP_001034558.2
OG0005790	XP_003419538.1	NP_659454.2
OG0005791	XP_010600262.1, XP_003423184.1, XP_003423182.1, XP_003422384.1	NP_001004735.1
OG0005792	XP_003417552.2	NP_115946.2
OG0005793	XP_010588869.1	XP_011530601.1, NP_112586.1
OG0005794	XP_010588832.1	NP_003296.1
OG0005795	XP_023404394.1, XP_003410548.1	NP_078850.3, XP_024309980.1
OG0005796	XP_010594711.2	NP_001154889.1, NP_001154888.1, NP_001154887.1, NP_005282.1
OG0005797	XP_003416734.3	NP_001358840.1, NP_001358839.1, XP_047298945.1, NP_006600.3
OG0005798	XP_023411837.1	NP_006761.1, XP_011510384.1
OG0005799	XP_003406070.1	NP_001186170.1, NP_003928.1
OG0005800	XP_023398735.1	NP_001177808.1
OG0005801	XP_003405893.1	NP_036229.1
OG0005802	XP_023396751.1	NP_001358940.1, NP_064594.3
OG0005803	XP_023403448.1	NP_115731.3, XP_006713408.1
OG0005804	XP_023403864.1, XP_003410000.2	XP_047303953.1, NP_000165.1
OG0005805	XP_010588465.1	NP_001004019.1, NP_001989.2, NP_001158507.1
OG0005806	XP_003409786.1	NP_057558.3, NP_001397648.1, XP_016862044.1
OG0005807	XP_003409803.1	NP_003033.3, NP_001335179.1, XP_005265468.1
OG0005808	XP_003409806.1, XP_023403695.1	NP_055575.3
OG0005809	XP_023403705.1	NP_705613.1, NP_705616.2
OG0005810	XP_003409816.1	XP_005265573.1, NP_003647.1
OG0005811	XP_003409820.1	NP_055665.1
OG0005812	XP_010588347.2	NP_065923.1, NP_001380305.1, XP_011532070.1
OG0005813	XP_003409864.1	NP_000324.1, NP_001364334.1, NP_001364335.1, NP_001121621.2, NP_001170858.1
OG0005814	XP_003410096.1	NP_001136205.2, NP_569058.1
OG0005815	XP_023403870.1	NP_000711.1, XP_011532396.1, NP_001122311.1, NP_001122312.1
OG0005816	XP_003410102.1	NP_001277133.1, NP_060873.4, NP_001277134.1, NP_001277136.1, NP_001277135.1
OG0005817	XP_010588046.1	NP_002208.3, NP_001378948.1
OG0005818	XP_003409897.1	NP_001118239.1
OG0005819	XP_010588067.2	NP_001167571.1, NP_127501.1, NP_065151.2, XP_047304568.1, NP_127503.1
OG0005820	XP_023403447.1	NP_002438.2, NP_001231866.1, XP_005265227.2
OG0005821	XP_003409921.1	NP_005870.2, XP_016861015.1
OG0005822	XP_003409713.1	XP_006713078.1, NP_775817.1
OG0005823	XP_023403533.1	NP_001371705.1
OG0005823	XP_023403537.1	XP_024309291.1
OG0005824	XP_003413565.1	XP_047295098.1, NP_757386.2
OG0005825	XP_010591758.1, XP_010591760.1	NP_004855.2
OG0005826	XP_023407986.1, XP_003413068.1	NP_005018.2
OG0005827	XP_010591534.1	NP_076955.1
OG0005828	XP_003413094.1	XP_024307493.1, NP_079070.1, NP_001136358.1
OG0005829	XP_003413095.1	XP_005259774.1, NP_006835.2
OG0005830	XP_023407643.1	NP_002909.4
OG0005831	XP_010591576.2	NP_443108.1, XP_005259778.1
OG0005832	XP_023408097.1	NP_005574.2
OG0005833	XP_023408109.1	NP_006388.2
OG0005834	XP_003413124.1	NP_057229.1
OG0005835	XP_023407691.1	NP_001303621.1
OG0005836	XP_003413417.1	XP_005259903.1, NP_001129954.1
OG0005837	XP_010599143.1	NP_006693.3, NP_001159585.1, NP_001159584.1, NP_001159586.1, NP_001159583.1
OG0005838	XP_023396270.1	XP_011526654.1, NP_115528.4
OG0005839	XP_003421939.1	NP_647611.1, NP_002369.2, NP_647612.1, XP_011526320.1
OG0005840	XP_023396748.1	XP_011526462.1
OG0005841	XP_010599769.1	NP_112490.3
OG0005842	XP_023397565.1	NP_001678.1, NP_001001975.1
OG0005843	XP_023397554.1	NP_958434.1
OG0005844	XP_023397552.1	XP_016881609.1, NP_005472.2
OG0005845	XP_010601125.1	NP_001265478.1, XP_011509645.1
OG0005846	XP_010590484.1	NP_073562.1
OG0005847	XP_010593782.1	NP_001230199.1, XP_016873415.1
OG0005848	XP_010593686.2	NP_203753.1, XP_011541349.1
OG0005849	XP_003415628.1	XP_016872532.1
OG0005850	XP_003420123.2	XP_011543453.1, NP_060837.3
OG0005851	XP_023394807.1	XP_016872646.2
OG0005852	XP_010597881.1	NP_001354789.1, NP_006647.3, XP_047282254.1
OG0005853	XP_023394792.1	NP_004305.2, XP_011518416.1
OG0005854	XP_023394660.1, NP_001269040.1	NP_001138782.1, NP_001138781.1, NP_001138780.1, NP_001380429.1
OG0005855	XP_010599274.1	NP_059509.1, NP_001334025.1, XP_011518447.1
OG0005856	XP_023406366.1	NP_115503.2
OG0005857	XP_023406665.1	NP_001341782.1
OG0005858	XP_023406636.1	NP_065694.2
OG0005859	XP_010596657.1	XP_006720622.1
OG0005860	XP_010590478.1	NP_663625.2, NP_001128564.1, NP_001128563.1
OG0005861	XP_003412668.1	NP_005758.2, NP_001364245.1, NP_001155969.1, NP_001364246.1, XP_047285975.1, NP_001155970.1
OG0005862	XP_003412716.2, XP_023407067.1	XP_047286093.1, NP_001269389.1
OG0005863	XP_010590904.1	NP_940686.2
OG0005864	XP_023407033.1	NP_659411.2
OG0005865	XP_003409384.3	NP_542937.3
OG0005867	XP_023403033.1	NP_003567.2
OG0005868	XP_023408944.1	NP_001337500.1
OG0005869	XP_010592315.1	XP_016875979.1, NP_001392592.1, NP_056020.2, NP_115565.3, NP_001392590.1, NP_001392591.1
OG0005870	XP_023408983.1	NP_001307585.1
OG0005871	XP_010591900.1	XP_047286354.1, NP_060375.4
OG0005872	XP_023411127.1	NP_006875.2, XP_006713790.1, NP_003021.3, NP_001157150.1
OG0005873	XP_023403582.1	NP_001342115.1, NP_057090.2, XP_047304199.1, NP_001352578.1
OG0005874	XP_023410575.1	NP_001265252.1, NP_001380633.1, NP_891980.1
OG0005875	XP_003409983.1	NP_001239.2
OG0005876	XP_003409766.1	NP_000720.1, NP_001167609.1
OG0005877	XP_003409980.3	XP_011531657.1, NP_653235.1, NP_001291315.1
OG0005878	XP_010588450.1	NP_065758.3, XP_011532271.1
OG0005879	XP_003415774.1	NP_001277145.1
OG0005880	XP_003421159.1, XP_003415788.1	NP_996662.1
OG0005881	XP_003420026.1	NP_001278928.1
OG0005882	XP_023394612.1	XP_016862032.1, NP_057245.1
OG0005883	XP_010594270.1	NP_001161851.1, NP_001161850.1
OG0005884	XP_023411181.1	NP_037440.3, XP_005247459.1
OG0005885	XP_003416186.1, XP_010594239.1, XP_010594238.1	NP_001177921.1
OG0005886	XP_023405721.1	NP_001243201.1, NP_001243200.1, NP_955457.1, XP_016883326.1, NP_055403.2, NP_001365562.1
OG0005887	XP_003415768.1	NP_001035522.1, NP_001311098.1, NP_001311099.1
OG0005888	XP_003411792.1	NP_057184.1, NP_852668.1
OG0005889	XP_003411505.1	XP_047296223.1, NP_060184.2
OG0005890	XP_003411606.2	XP_024307703.1, NP_060141.3
OG0005891	XP_023405824.1	NP_075556.1
OG0005892	XP_023405675.1	NP_001167561.1
OG0005893	XP_010589882.1	NP_543026.2
OG0005894	XP_010589886.1	NP_057227.2, NP_061327.2, NP_001193665.1, XP_011527602.1
OG0005896	XP_003411752.1	XP_047296363.1, NP_938033.1, NP_005408.1
OG0005897	XP_023406030.1	NP_733794.1, NP_001186193.1, NP_057360.3
OG0005898	XP_023406031.1	XP_006723947.1, NP_001092268.1, NP_001092266.1, NP_116272.1, NP_001092267.1
OG0005899	XP_023406046.1	XP_011526803.1, NP_006800.2
OG0005901	XP_010597732.1	NP_002818.1
OG0005902	XP_010597742.2	NP_006036.1
OG0005903	XP_003419945.1	NP_065169.1
OG0005904	XP_023394530.1	NP_001153889.1, NP_110403.2, NP_001153890.1, XP_011527360.1, NP_001310895.1, NP_001153891.1
OG0005905	XP_003419971.1	NP_057129.2
OG0005906	XP_003421820.1	NP_653081.1
OG0005907	XP_010589859.1	NP_079496.1, NP_694882.1, XP_005260900.1, NP_001269376.1
OG0005908	XP_023407124.1	NP_061146.1
OG0005909	XP_023408843.1	NP_001340319.1, NP_001340320.1, NP_001340317.1, NP_001340318.1, NP_689538.1, XP_011533221.1
OG0005910	XP_010592222.1	NP_001172014.1
OG0005912	XP_023406733.1	NP_001186658.1, NP_001129143.1, NP_036463.1, NP_001129142.1, XP_011542124.1
OG0005913	XP_003412505.1	NP_665873.1, NP_001399834.1, NP_059108.1, NP_001399856.1
OG0005914	XP_003412508.1	XP_005273504.1, NP_004094.3, NP_775268.1, NP_775266.1, NP_775267.1
OG0005915	XP_003412526.1, XP_023406793.1	NP_001713.2
OG0005916	XP_023413597.1	NP_001358202.1
OG0005917	XP_003421214.2	NP_001078906.3
OG0005918	XP_003414043.1	NP_001372154.1, NP_001373902.1, NP_612141.1, NP_001372152.1, NP_001372153.1, NP_001372150.1, NP_001372151.1
OG0005919	XP_003419180.1	NP_001077861.1, NP_001384414.1, NP_001346.1, NP_001077862.1, XP_011528118.1, NP_001368781.1
OG0005920	XP_023394978.1	XP_047284792.1
OG0005921	XP_023394994.1	NP_062571.1
OG0005922	XP_010598202.2	NP_689804.1
OG0005923	XP_023415250.1	NP_001137291.1
OG0005924	XP_003419330.2	NP_006834.2
OG0005925	XP_003419407.1	NP_569733.2
OG0005926	XP_003419410.1	NP_550433.1
OG0005928	XP_023415210.1	NP_055468.2, XP_016875732.1, NP_001291376.1
OG0005929	XP_003419136.1	NP_001271192.1, NP_001271193.1, NP_775781.1
OG0005930	XP_010597052.1	NP_001003684.1
OG0005931	XP_010597049.2, XP_023415012.1	NP_001316387.1, NP_689723.1, NP_001316386.1, XP_011528216.1
OG0005932	XP_010597041.1	XP_011528306.1
OG0005933	XP_003419241.1	NP_004138.1
OG0005934	XP_023415092.1	NP_055590.2, NP_001245254.1, NP_001245256.1, NP_001245255.1, NP_001007468.1
OG0005935	XP_023415091.1	XP_006724444.1
OG0005936	XP_003419200.1	NP_004166.1
OG0005937	XP_023415265.1	NP_001290438.1, NP_009059.1
OG0005938	XP_010597006.1	XP_016884508.1, NP_116164.2
OG0005939	XP_003419348.1	XP_011528310.1, NP_055909.2
OG0005940	XP_023404807.1	NP_001358230.1
OG0005941	XP_003410688.1	XP_047284645.1
OG0005942	XP_003410705.1	NP_001966.1
OG0005943	XP_010589153.1, XP_003410710.1	NP_005759.4
OG0005944	XP_023404849.1	NP_001313404.1, NP_004045.1, NP_001313406.1
OG0005946	XP_003410857.1	XP_016874171.1, NP_001316028.1, NP_005801.3, NP_001316030.1, NP_001316032.1, NP_001316031.1
OG0005947	XP_010589171.1	NP_001092901.1, NP_001380271.1, XP_047284894.1, NP_057593.3
OG0005948	XP_003405384.2	NP_001357197.1
OG0005949	XP_003405709.1	NP_001414.1
OG0005950	XP_023411421.1	NP_001295019.1, XP_011536783.2, NP_001354975.1, NP_056216.2, NP_001091886.1
OG0005951	XP_023411605.1	NP_001400127.1, XP_016875686.1, NP_001400129.1, NP_001400128.1, NP_001231.2
OG0005952	XP_023412767.1	NP_001287766.1, XP_054189114.1, NP_690599.1, NP_001166938.1
OG0005953	XP_023412769.1	XP_011536475.1, NP_065434.1
OG0005954	XP_003405527.1	NP_065103.1, XP_011536797.1
OG0005955	XP_023412975.1	NP_067014.2
OG0005956	XP_023404735.1	NP_001186248.1, NP_060399.1, NP_001121121.1
OG0005957	XP_010587585.2	XP_011538607.1, NP_003622.2, NP_001290416.1, NP_001311310.1, NP_001290415.1
OG0005958	XP_010587415.1	NP_775768.4, XP_047280612.1, NP_001271203.2, NP_877497.4
OG0005959	XP_003409262.1	XP_016871843.1
OG0005960	XP_003409229.1	XP_011537861.1, NP_056036.1
OG0005961	XP_003419709.1, XP_003419714.1	NP_079218.2
OG0005962	XP_010597550.1	NP_775846.2, NP_001305807.1, XP_011537990.1, NP_001305808.1
OG0005963	XP_003408992.1	NP_001372292.1
OG0005964	XP_003420048.1	NP_001108107.1, NP_002646.2, XP_016869065.1, NP_001108106.1
OG0005965	XP_023401550.1	NP_001011720.1
OG0005966	XP_003408401.1	NP_056970.1, NP_001311332.1
OG0005967	XP_023401635.1	XP_016869077.1
OG0005968	XP_003418683.1	NP_036257.1, NP_001307846.1
OG0005969	XP_003418684.1	NP_001096654.1
OG0005969	XP_023414541.1	XP_011519806.1, NP_001264242.1, NP_001264243.1
OG0005970	XP_023414412.1, XP_023414409.1	NP_689810.3, XP_011519607.1, NP_001311267.1
OG0005971	XP_023414424.1	NP_055767.3, NP_001288061.1, NP_001397973.1, XP_011519668.2
OG0005972	XP_003418723.1	NP_775110.1, NP_000061.1, NP_077320.1
OG0005973	XP_003420208.1	XP_005254498.1, NP_057480.2
OG0005974	XP_023395270.1	XP_011520083.1, NP_061198.2
OG0005975	XP_010596294.1	NP_001382425.1
OG0005976	XP_003418380.1	XP_011520324.2, NP_079031.2, NP_001013865.1
OG0005977	XP_010596353.1	NP_001295048.1, NP_001295050.1
OG0005978	XP_023408676.1	NP_001123500.2, NP_003983.2
OG0005979	XP_003413885.1	XP_047288338.1, NP_036302.1, NP_671717.1
OG0005981	XP_023403902.1	NP_037528.3, NP_001269971.1, XP_011527831.1, NP_001269970.1
OG0005982	XP_023404193.1	NP_001116079.1
OG0005983	XP_003419067.1, XP_010589780.1	NP_001307724.1, NP_001248753.1, NP_982257.1, NP_003711.1
OG0005984	XP_010596961.1	NP_001258463.1, NP_001380.2, XP_016883770.1
OG0005985	XP_023414902.1	NP_001001567.1, NP_001302462.1, NP_001001571.1, NP_001001574.1, NP_001001570.1
OG0005986	XP_023404380.1	NP_001376193.1, NP_001376192.1, NP_001122406.1, NP_001122405.1, NP_001273683.1, NP_597734.2
OG0005987	XP_023404340.1	NP_116787.1, NP_001217.2, XP_047272200.1
OG0005988	XP_023404339.1, XP_010588806.1, XP_010588807.1	NP_060388.2, XP_006714309.1
OG0005989	XP_003410431.2	XP_011530719.1, NP_001156908.2, NP_001156907.2, NP_149106.3, NP_001156909.2
OG0005990	XP_023404268.1	XP_373030.5, NP_001341364.1
OG0005991	XP_003414140.1	NP_001121782.1, NP_001278905.1
OG0005992	XP_003414170.1	NP_067027.1
OG0005993	XP_003414180.1	XP_047271887.1, NP_001406728.1, NP_942595.1
