Orthogroup	Loxodonta_africana	Urocitellus_parryii
OG0008232	XP_023410380.1	XP_026253566.1
OG0008233	XP_010593583.1	XP_026253517.1
OG0008234	XP_010599299.1	XP_026267795.1
OG0008235	XP_023396433.1	XP_026270020.1
OG0008236	XP_003405261.1	XP_026265141.1
OG0008237	XP_023415117.1	XP_026253525.1
OG0008238	XP_003405290.1, XP_023415156.1	XP_026254287.1
OG0008239	XP_003405294.1	XP_026253043.1
OG0008240	XP_003405305.1	XP_026252553.1
OG0008241	XP_003405310.1	XP_026252844.1
OG0008242	XP_010597886.1	XP_026253444.1
OG0008243	XP_023394529.1	XP_026253422.1
OG0008244	XP_003417574.1	XP_026248489.1
OG0008245	XP_010595507.1	XP_026240436.1
OG0008246	XP_023412879.1	XP_026240499.1
OG0008247	XP_010595491.1	XP_026240531.1
OG0008248	XP_010595489.1	XP_026240542.1
OG0008249	XP_023412866.1	XP_026240552.1
OG0008250	XP_003417556.1	XP_026240494.1
OG0008251	XP_003418547.1	XP_026251738.1
OG0008252	XP_003418543.1	XP_026251740.1, XP_026251741.1
OG0008253	XP_003418536.1	XP_026251633.1
OG0008254	XP_010596434.1	XP_026251596.1
OG0008256	XP_003420302.1	XP_026261205.1
OG0008257	XP_023394931.1	XP_026261172.1
OG0008258	XP_023394917.1	XP_026261167.1, XP_026261166.1
OG0008259	XP_023394918.1	XP_026261178.1
OG0008260	XP_023394936.1	XP_026261182.1
OG0008261	XP_003420313.1	XP_026261201.1
OG0008262	XP_010598080.2	XP_026254346.1
OG0008263	XP_003418624.1	XP_026255267.1
OG0008264	XP_003418654.1	XP_026255290.1
OG0008265	XP_010588479.1	XP_026235587.1
OG0008266	XP_023403812.1	XP_026235569.1
OG0008267	XP_023403848.1	XP_026235599.1
OG0008268	XP_010588386.1	XP_026269638.1
OG0008269	XP_003420784.1	XP_026237404.1
OG0008270	XP_023406698.1	XP_026236067.1
OG0008271	XP_003412553.1	XP_026265114.1, XP_026255021.1
OG0008272	XP_023406839.1	XP_026265112.1
OG0008273	XP_010590851.1	XP_026270036.1
OG0008274	XP_003412569.1	XP_026260509.1
OG0008275	XP_023406874.1	XP_026260483.1
OG0008276	XP_003412457.1	XP_026260498.1
OG0008277	XP_003412587.1	XP_026260488.1
OG0008278	XP_010590774.1	XP_026269821.1
OG0008279	XP_010590786.1, XP_023406911.1	XP_026258695.1
OG0008280	XP_010590787.1	XP_026258694.1
OG0008281	XP_023406938.1	XP_026245243.1
OG0008282	XP_010590867.1	XP_026245250.1
OG0008283	XP_010590869.1	XP_026245249.1
OG0008284	XP_010593956.1	XP_026256384.1
OG0008286	XP_023410768.1	XP_026256378.1
OG0008287	XP_003412008.2	XP_026236331.1
OG0008288	XP_010590175.1	XP_026235947.1
OG0008289	XP_010590323.1	XP_026268632.1
OG0008290	XP_003413315.1	XP_026245834.1
OG0008291	XP_003411841.2	XP_026268633.1
OG0008292	XP_010590190.1	XP_026267009.1
OG0008293	XP_003411844.1	XP_026267014.1
OG0008294	XP_010590200.1	XP_026256848.1
OG0008296	XP_010590220.1	XP_026247699.1
OG0008297	XP_023406350.1	XP_026260060.1
OG0008298	XP_023406354.1	XP_026248757.1
OG0008299	XP_023406285.1	XP_026239064.1
OG0008300	XP_023406286.1	XP_026238830.1
OG0008301	XP_003411979.2	XP_026258175.1
OG0008302	XP_003411983.1	XP_026258721.1
OG0008303	XP_003411999.1	XP_026239653.1
OG0008304	XP_023406139.1	XP_026238236.1
OG0008305	XP_003412001.1	XP_026267658.1
OG0008306	XP_003412004.1	XP_026246423.1
OG0008307	XP_003416108.1	XP_026241701.1
OG0008309	XP_003416142.1	XP_026265934.1
OG0008310	XP_023396851.1	XP_026238522.1
OG0008311	XP_010595403.1	XP_026235756.1
OG0008312	XP_010595399.2	XP_026235755.1
OG0008313	XP_003417448.1	XP_026235754.1
OG0008314	XP_023412787.1	XP_026238526.1
OG0008315	XP_003420447.1	XP_026269909.1
OG0008316	XP_023395138.1	XP_026265276.1
OG0008317	XP_010598246.1	XP_026265285.1
OG0008318	XP_003420471.1	XP_026265271.1
OG0008319	XP_003420476.1	XP_026269912.1
OG0008320	XP_003420461.1	XP_026269886.1
OG0008321	XP_003413752.1	XP_026253256.1
OG0008322	XP_003413750.1	XP_026253244.1
OG0008323	XP_023408570.1	XP_026253214.1
OG0008324	XP_010591973.2	XP_026253257.1
OG0008325	XP_003413726.1	XP_026267523.1
OG0008326	XP_023408537.1	XP_026267527.1
OG0008327	XP_003413612.1	XP_026267519.1
OG0008328	XP_010587982.1	XP_026249909.1
OG0008329	XP_003409467.1	XP_026249948.1
OG0008330	XP_010599619.1	XP_026238274.1
OG0008331	XP_023396810.1, XP_023396809.1	XP_026236772.1
OG0008332	XP_023396802.1	XP_026236762.1
OG0008333	XP_003422011.1	XP_026236756.1
OG0008334	XP_010587792.1	XP_026259813.1
OG0008335	XP_023403155.1	XP_026259815.1
OG0008336	XP_003409406.1	XP_026259733.1
OG0008337	XP_023403104.1	XP_026259742.1
OG0008338	XP_023403108.1	XP_026259768.1
OG0008339	XP_023403101.1	XP_026252575.1, XP_026259853.1
OG0008340	XP_010587740.1	XP_026259802.1
OG0008341	XP_010587730.1	XP_026259829.1
OG0008342	XP_003409500.1	XP_026259668.1
OG0008343	XP_003409637.1	XP_026249933.1
OG0008344	XP_010600658.2	XP_026235161.1
OG0008345	XP_023399972.1	XP_026267405.1
OG0008346	XP_010585648.1	XP_026251535.1
OG0008347	XP_003407047.1	XP_026240752.1
OG0008348	XP_023400426.1	XP_026240767.1
OG0008349	XP_003407043.1, XP_010585616.1	XP_026240769.1
OG0008350	XP_023397978.1	XP_026235181.1
OG0008351	XP_003412317.1	XP_026260536.1
OG0008352	XP_003412329.1	XP_026260172.1
OG0008353	XP_010590435.1	XP_026260831.1
OG0008354	XP_003412350.1	XP_026259958.1
OG0008355	XP_023406398.1	XP_026237996.1
OG0008356	XP_003412288.2	XP_026254860.1
OG0008357	XP_010590380.1	XP_026254882.1
OG0008358	XP_010600663.1	XP_026235138.1
OG0008359	XP_003422664.1	XP_026269933.1
OG0008360	XP_010597446.1	XP_026252347.1
OG0008361	XP_003419593.1	XP_026252288.1
OG0008362	XP_003419457.1	XP_026252277.1
OG0008363	XP_023415326.1	XP_026252276.1
OG0008364	XP_003419615.1	XP_026252411.1
OG0008365	XP_003419462.1	XP_026252373.1
OG0008366	XP_023415516.1	XP_026252420.1
OG0008367	XP_003419657.1	XP_026252241.1
OG0008368	XP_003419661.1	XP_026270186.1
OG0008369	XP_003419666.1	XP_026270233.1
OG0008370	XP_010597382.1	XP_026270220.1
OG0008371	XP_023415526.1	XP_026270188.1
OG0008372	XP_023415440.1	XP_026263373.1
OG0008373	XP_023415441.1	XP_026263379.1
OG0008374	XP_023415447.1	XP_026263336.1
OG0008375	XP_023415453.1	XP_026263433.1
OG0008376	XP_023415469.1	XP_026263365.1
OG0008377	XP_003410468.1, XP_003410469.1	XP_026267544.1
OG0008378	XP_023398202.1, XP_023398201.1	XP_026235126.1
OG0008379	XP_003416752.1	XP_026243969.1
OG0008380	XP_003416709.1	XP_026264645.1
OG0008381	XP_023411825.1	XP_026264652.1
OG0008384	XP_003405904.2	XP_026244197.1
OG0008385	XP_023398754.1	XP_026244855.1
OG0008386	XP_023398753.1	XP_026244581.1
OG0008387	XP_003405901.1	XP_026244796.1
OG0008388	XP_023398730.1	XP_026244648.1
OG0008389	XP_023398720.1	XP_026243677.1
OG0008390	XP_003411811.1	XP_026248824.1
OG0008391	XP_010586614.1	XP_026246580.1
OG0008392	XP_010591517.1	XP_026245845.1
OG0008393	XP_003421724.2, XP_023396488.1	XP_026260157.1
OG0008394	XP_023397030.1	XP_026270499.1
OG0008395	XP_023403900.1	XP_026270891.1
OG0008396	XP_023403622.1	XP_026266721.1
OG0008397	XP_023403835.1	XP_026270885.1
OG0008398	XP_003409782.1	XP_026270892.1
OG0008399	XP_003409784.1	XP_026238835.1
OG0008400	XP_010588240.2	XP_026238866.1
OG0008401	XP_023403697.1	XP_026238905.1
OG0008402	XP_023403706.1	XP_026238788.1
OG0008404	XP_010588333.1	XP_026238894.1
OG0008405	XP_010588340.2	XP_026238892.1
OG0008406	XP_003410045.1	XP_026248462.1
OG0008407	XP_003409847.1	XP_026248482.1
OG0008408	XP_010588368.1	XP_026248456.1
OG0008409	XP_010588475.2	XP_026237542.1
OG0008410	XP_010587993.1	XP_026253621.1
OG0008411	XP_003410081.1	XP_026253626.1
OG0008412	XP_003409868.1	XP_026267046.1
OG0008413	XP_003410085.1	XP_026257806.1
OG0008414	XP_003410088.1	XP_026244343.1
OG0008415	XP_023403363.1	XP_026244344.1
OG0008416	XP_010588023.2	XP_026244328.1
OG0008417	XP_023403868.1	XP_026244379.1
OG0008418	XP_023403871.1	XP_026244312.1
OG0008419	XP_023403410.1	XP_026244353.1
OG0008420	XP_003410112.1	XP_026244337.1
OG0008423	XP_023403874.1	XP_026244346.1
OG0008424	XP_023403415.1	XP_026239771.1
OG0008425	XP_023403877.1	XP_026239729.1
OG0008426	XP_023403444.1	XP_026239534.1
OG0008427	XP_003410148.1	XP_026239620.1
OG0008428	XP_010588093.1	XP_026239546.1
OG0008429	XP_010588108.1	XP_026239526.1
OG0008430	XP_003409712.1	XP_026239848.1
OG0008431	XP_003409711.1	XP_026239533.1
OG0008432	XP_010588113.2	XP_026239553.1
OG0008433	XP_003409720.1	XP_026239665.1
OG0008434	XP_023403887.1	XP_026245820.1
OG0008435	XP_023407330.1, XP_010591132.1	XP_026245100.1
OG0008436	XP_023403569.1	XP_026245634.1, XP_026245633.1
OG0008437	XP_003409755.1	XP_026263848.1
OG0008438	XP_010591516.1	XP_026245607.1
OG0008439	XP_023407999.1	XP_026245664.1
OG0008440	XP_023408021.1	XP_026245786.1
OG0008441	XP_003413087.1	XP_026245776.1
OG0008442	XP_023408033.1	XP_026245775.1
OG0008443	XP_023407633.1	XP_026245623.1
OG0008444	XP_010591783.1	XP_026245899.1
OG0008445	XP_010591793.1	XP_026255478.1
OG0008446	XP_023408080.1	XP_026255419.1
OG0008447	XP_003413382.2	XP_026255662.1
OG0008448	XP_023407644.1	XP_026255630.1
OG0008449	XP_010591802.1	XP_026255477.1
OG0008450	XP_010591577.2	XP_026255585.1
OG0008452	XP_023408180.1	XP_026255576.1
OG0008453	XP_003413137.2	XP_026255507.1
OG0008454	XP_023407661.1	XP_026255562.1
OG0008455	XP_010591661.1	XP_026255438.1
OG0008457	XP_023407669.1	XP_026255421.1
OG0008458	XP_003413149.1	XP_026255498.1
OG0008459	XP_010599144.2	XP_026270756.1, XP_026237014.1
OG0008460	XP_003421325.2, XP_023396296.1	XP_026270749.1
OG0008461	XP_003421329.1	XP_026267593.1
OG0008462	XP_023396265.1	XP_026267588.1
OG0008463	XP_010599181.1	XP_026267574.1
OG0008464	XP_003421696.1	XP_026260107.1
OG0008465	XP_023396487.1, XP_023396455.1	XP_026260129.1
OG0008466	XP_023396482.1	XP_026260193.1
OG0008467	XP_023396484.1	XP_026260188.1
OG0008468	XP_023396485.1	XP_026260039.1
OG0008469	XP_003421738.1	XP_026260154.1
OG0008470	XP_010599344.1	XP_026260020.1, XP_026260022.1
OG0008471	XP_023396765.1	XP_026260213.1
OG0008472	XP_010599557.1	XP_026260195.1
OG0008473	XP_003421938.1	XP_026260209.1
OG0008474	XP_023396745.1	XP_026260196.1
OG0008475	XP_023396746.1	XP_026260140.1
OG0008476	XP_010599551.1	XP_026260054.1
OG0008477	XP_023397024.1	XP_026270532.1
OG0008478	XP_023397033.1, XP_023397016.1	XP_026270461.1
OG0008479	XP_023397018.1, XP_023397017.1	XP_026270514.1
OG0008480	XP_023397039.1	XP_026270465.1
OG0008482	XP_023397567.1	XP_026269801.1
OG0008483	XP_010600150.1	XP_026269754.1
OG0008484	XP_003422578.3	XP_026238279.1
OG0008485	XP_023406690.1	XP_026254808.1
OG0008486	XP_023394806.1	XP_026243144.1
OG0008487	XP_003415642.1	XP_026258528.1
OG0008488	XP_003415641.1	XP_026258531.1, XP_026258533.1, XP_026258532.1
OG0008489	XP_003415631.1	XP_026251898.1
OG0008490	XP_023414288.1	XP_026240491.1
OG0008491	XP_023414278.1	XP_026243122.1
OG0008492	XP_003418583.1	XP_026243077.1
OG0008493	XP_023414318.1	XP_026243105.1
OG0008494	XP_003418571.1	XP_026243121.1
OG0008495	XP_023394808.1	XP_026243124.1
OG0008496	XP_023394724.1	XP_026235286.1
OG0008497	XP_023394719.1	XP_026235304.1
OG0008498	XP_010597888.1	XP_026235303.1
OG0008499	XP_010597904.1	XP_026256783.1, XP_026264907.1
OG0008500	XP_023394812.1	XP_026256765.1
OG0008501	XP_023394817.1	XP_026256852.1
OG0008502	XP_010590627.1	XP_026270180.1
OG0008503	XP_023406662.1	XP_026270784.1
OG0008504	XP_003412072.1	XP_026265349.1
OG0008505	XP_023406362.1	XP_026265365.1
OG0008506	XP_003412058.1	XP_026245038.1
OG0008507	XP_010590516.1	XP_026251675.1
OG0008508	XP_003412029.1	XP_026270269.1
OG0008509	XP_003412361.1	XP_026239924.1
OG0008510	XP_023394682.1	XP_026243076.1
OG0008511	XP_003409692.1	XP_026255360.1
OG0008512	XP_010590936.2	XP_026249485.1
OG0008514	XP_003412670.2	XP_026249457.1
OG0008515	XP_023407075.1	XP_026249487.1
OG0008516	XP_023407063.1, XP_023407065.1	XP_026236832.1
OG0008517	XP_023407050.1	XP_026236828.1
OG0008518	XP_010590889.2	XP_026235812.1
OG0008519	XP_010590877.1	XP_026255350.1
OG0008520	XP_003412642.1	XP_026268512.1
OG0008521	XP_010587715.1	XP_026253877.1
OG0008522	XP_010587719.1	XP_026253880.1
OG0008524	XP_003409403.1	XP_026256047.1
OG0008525	XP_023403039.1	XP_026256127.1
OG0008526	XP_003409691.1	XP_026256070.1
OG0008527	XP_023408931.1	XP_026256039.1
OG0008529	XP_003416203.1	XP_026263969.1
OG0008530	XP_023411137.1	XP_026248722.1
OG0008531	XP_023405709.1	XP_026248822.1
OG0008532	XP_003415759.1	XP_026262075.1
OG0008533	XP_023410600.1	XP_026261359.1
OG0008534	XP_010588209.1	XP_026257418.1
OG0008535	XP_003409979.1	XP_026263865.1
OG0008536	XP_023403588.1	XP_026263840.1
OG0008537	XP_010593855.2	XP_026261054.1
OG0008538	XP_023395822.1	XP_026257830.1
OG0008539	XP_003420975.1	XP_026244352.1
OG0008540	XP_010597785.1	XP_026240780.1
OG0008541	XP_010594288.1	XP_026240851.1
OG0008542	XP_023411231.1	XP_026240797.1
OG0008543	XP_003416211.1	XP_026262391.1
OG0008544	XP_023411201.1	XP_026262396.1
OG0008545	XP_003416210.1	XP_026262402.1
OG0008546	XP_023411191.1	XP_026263946.1
OG0008547	XP_003416180.1	XP_026248711.1
OG0008548	XP_010594231.1	XP_026248709.1
OG0008549	XP_010590821.1, XP_023410659.1	XP_026261796.1
OG0008550	XP_003411549.1	XP_026257885.1
OG0008551	XP_003411550.1	XP_026257947.1
OG0008552	XP_010589803.1	XP_026256508.1
OG0008553	XP_003411458.1	XP_026256505.1
OG0008554	XP_010589822.1	XP_026256504.1
OG0008555	XP_010589827.1	XP_026253439.1
OG0008556	XP_003411518.2	XP_026253442.1
OG0008557	XP_003411582.1	XP_026241606.1
OG0008558	XP_003411475.1	XP_026241589.1
OG0008559	XP_010589853.1	XP_026241573.1
OG0008560	XP_023405650.1	XP_026257900.1, XP_026257901.1
OG0008561	XP_003411522.1	XP_026257954.1
OG0008562	XP_023405656.1	XP_026257886.1
OG0008563	XP_010589919.1	XP_026239079.1
OG0008564	XP_003411557.1	XP_026239038.1
OG0008565	XP_003411708.2	XP_026239032.1
OG0008566	XP_023405939.1	XP_026239022.1
OG0008567	XP_003411731.1	XP_026239011.1
OG0008568	XP_010589973.1	XP_026238959.1
OG0008569	XP_010589992.1	XP_026238958.1
OG0008570	XP_003411771.1	XP_026238994.1
OG0008571	XP_023405634.1	XP_026264126.1
OG0008572	XP_003411778.1	XP_026264100.1
OG0008573	XP_010590020.1	XP_026264110.1
OG0008574	XP_010590160.1	XP_026264155.1
OG0008575	XP_023406066.1	XP_026264101.1
OG0008576	XP_023405642.1	XP_026264125.1
OG0008577	XP_010590070.1	XP_026246743.1
OG0008578	XP_023394557.1	XP_026246752.1
OG0008579	XP_010597779.1	XP_026262568.1
OG0008580	XP_010597774.1	XP_026262561.1
OG0008581	XP_003419955.1, XP_010597748.1	XP_026262562.1
OG0008582	XP_010597773.2	XP_026268033.1
OG0008583	XP_023397103.1	XP_026264123.1
OG0008584	XP_023397105.1	XP_026264144.1
OG0008585	XP_023396593.1	XP_026263627.1
OG0008587	XP_023396611.1	XP_026263608.1
OG0008589	XP_010596861.1, XP_003414192.1	XP_026269454.1
OG0008590	XP_003412402.1	XP_026254683.1
OG0008591	XP_023406765.1	XP_026267395.1
OG0008592	XP_003412690.1	XP_026269474.1
OG0008593	XP_003409572.1	XP_026244149.1
OG0008594	XP_023408924.1	XP_026244148.1
OG0008595	XP_010592243.1	XP_026250753.1
OG0008596	XP_003414035.1	XP_026250726.1
OG0008597	XP_003416741.1	XP_026245066.1
OG0008598	XP_023410742.1	XP_026245538.1
OG0008599	XP_003415867.1	XP_026245537.1
OG0008600	XP_010590633.1	XP_026237545.1
OG0008601	XP_003412394.1	XP_026254651.1
OG0008602	XP_023406740.1	XP_026254689.1
OG0008603	XP_023406987.1	XP_026254676.1
OG0008604	XP_023406763.1	XP_026267393.1
OG0008605	XP_003412516.1	XP_026267389.1
OG0008606	XP_023406766.1	XP_026267392.1
OG0008607	XP_003412423.1	XP_026253326.1
OG0008608	XP_010590679.1	XP_026253272.1
OG0008610	XP_003412534.1	XP_026253332.1
OG0008611	XP_023406801.1	XP_026253261.1
OG0008612	XP_010590709.1	XP_026251588.1
OG0008613	XP_003417980.1	XP_026251822.1
OG0008614	XP_010595958.2	XP_026251813.1
OG0008615	XP_003417976.1	XP_026251792.1
OG0008616	XP_023413484.1	XP_026251832.1
OG0008617	XP_023412741.1	XP_026235458.1
OG0008618	XP_023396062.1	XP_026270555.1
OG0008619	XP_003421215.2	XP_026270557.1
OG0008620	XP_010599015.1	XP_026270556.1
OG0008621	XP_023396189.1	XP_026265472.1
OG0008622	XP_023396204.1	XP_026265454.1
OG0008624	XP_010599103.1	XP_026265417.1
OG0008625	XP_003420330.1	XP_026258754.1
OG0008626	XP_003420333.1	XP_026258702.1
OG0008627	XP_023394995.1	XP_026258751.1
OG0008628	XP_023394960.1	XP_026258746.1
OG0008629	XP_023395011.1	XP_026258715.1
OG0008630	XP_023395030.1	XP_026241837.1
OG0008631	XP_003420362.1	XP_026241896.1
OG0008632	XP_023415235.1	XP_026241950.1
OG0008633	XP_003419316.1	XP_026259230.1
OG0008634	XP_003419308.1	XP_026259206.1
OG0008635	XP_003419305.1	XP_026259179.1
OG0008636	XP_010597228.2	XP_026259210.1
OG0008637	XP_003419405.1	XP_026264997.1
OG0008638	XP_023415099.1	XP_026264309.1
OG0008639	XP_023415030.1	XP_026269114.1
OG0008640	XP_003419133.1	XP_026269139.1
OG0008641	XP_003419125.1	XP_026269128.1
OG0008642	XP_003419183.1	XP_026264741.1
OG0008643	XP_023414971.1	XP_026264711.1
OG0008644	XP_003419230.1	XP_026268329.1, XP_026268330.1, XP_026268327.1
OG0008645	XP_023414964.1	XP_026268334.1, XP_026268336.1, XP_026268335.1
OG0008646	XP_010597008.1	XP_026237028.1
OG0008647	XP_003419150.1	XP_026257492.1
OG0008648	XP_003422340.1	XP_026257505.1
OG0008649	XP_023415153.1	XP_026257489.1
OG0008650	XP_023415160.1, XP_003419349.1, XP_023415159.1	XP_026257558.1
OG0008651	XP_023415163.1	XP_026257461.1
OG0008652	XP_003409300.1	XP_026264750.1
OG0008653	XP_023402711.1	XP_026236887.1
OG0008654	XP_023404745.1	XP_026269639.1
OG0008655	XP_010594093.1	XP_026249734.1
OG0008656	XP_010589078.1	XP_026269648.1
OG0008657	XP_010589082.1	XP_026269642.1, XP_026263028.1
OG0008658	XP_023404762.1	XP_026266737.1
OG0008659	XP_023404810.1	XP_026259038.1
OG0008660	XP_023404486.1	XP_026259096.1
OG0008661	XP_023404838.1	XP_026271258.1
OG0008662	XP_023404848.1, XP_003410721.1	XP_026271062.1
OG0008663	XP_003410868.2	XP_026266682.1
OG0008664	XP_010593351.1	XP_026265072.1
OG0008665	XP_023410367.1	XP_026269962.1
OG0008666	XP_010593460.1	XP_026247706.1
OG0008667	XP_023410464.1	XP_026247701.1
OG0008668	XP_023410901.1	XP_026237654.1
OG0008669	XP_003405764.1	XP_026268118.1
OG0008670	XP_023411136.1	XP_026257193.1
OG0008671	XP_003405778.1	XP_026256410.1
OG0008672	XP_003405780.1	XP_026256454.1
OG0008673	XP_010594480.1	XP_026256430.1
OG0008674	XP_023411814.1	XP_026262792.1
OG0008675	XP_023411852.1	XP_026262864.1
OG0008676	XP_010594798.1	XP_026262795.1
OG0008677	XP_023395108.1	XP_026262801.1
OG0008678	XP_023412172.1	XP_026254530.1
OG0008679	XP_003405520.1	XP_026254514.1, XP_026254513.1, XP_026254516.1
OG0008680	XP_010595416.1	XP_026254503.1
OG0008681	XP_010595457.1	XP_026254470.1, XP_026254469.1
OG0008682	XP_003405104.1	XP_026254511.1
OG0008683	XP_003405530.1	XP_026254565.1
OG0008684	XP_003405118.1	XP_026254577.1
OG0008685	XP_023402972.1	XP_026244997.1
OG0008686	XP_023402967.1	XP_026240086.1
OG0008687	XP_023402964.1	XP_026266640.1
OG0008688	XP_003409139.1	XP_026266642.1
OG0008689	XP_023402924.1	XP_026238272.1
OG0008690	XP_010587417.1	XP_026253117.1
OG0008691	XP_023402695.1	XP_026253114.1
OG0008692	XP_010587414.1	XP_026253170.1
OG0008693	XP_023402985.1	XP_026253126.1
OG0008694	XP_023402634.1	XP_026250558.1
OG0008695	XP_003409256.1	XP_026250561.1, XP_026259332.1
OG0008696	XP_003409236.1	XP_026250591.1
OG0008698	XP_003409211.1	XP_026263659.1
OG0008699	XP_023402566.1	XP_026263705.1
OG0008700	XP_003409205.1	XP_026263681.1
OG0008701	XP_003409196.2	XP_026256939.1
OG0008702	XP_023402538.1	XP_026256938.1
OG0008703	XP_023402521.1	XP_026256962.1
OG0008704	XP_023402976.1	XP_026256905.1
OG0008705	XP_023402508.1	XP_026244956.1
OG0008706	XP_003408987.1	XP_026244998.1
OG0008707	XP_003408984.1	XP_026244965.1
OG0008708	XP_010599525.1	XP_026240064.1
OG0008709	XP_010599524.1	XP_026240071.1
OG0008710	XP_010597517.1	XP_026239984.1
OG0008711	XP_010597525.1	XP_026240035.1
OG0008712	XP_003419719.1	XP_026239966.1
OG0008713	XP_003419755.1	XP_026240067.1
OG0008714	XP_023415617.1	XP_026239978.1
OG0008715	XP_023415602.1	XP_026237201.1
OG0008716	XP_023415622.1	XP_026237191.1
OG0008717	XP_023402935.1	XP_026266646.1
OG0008719	XP_010597845.1	XP_026250201.1
OG0008720	XP_010597842.1	XP_026250175.1
OG0008721	XP_003420054.1	XP_026250183.1
OG0008722	XP_003420046.1	XP_026264285.1
OG0008723	XP_003420043.1	XP_026264278.1
OG0008724	XP_023401509.1	XP_026265793.1
OG0008725	XP_003408378.1	XP_026265785.1
OG0008726	XP_003408398.1	XP_026253100.1
OG0008729	XP_003408409.1	XP_026238582.1, XP_026238670.1
OG0008730	XP_010586681.1	XP_026240030.1
OG0008731	XP_010586841.2	XP_026239846.1
OG0008732	XP_010586703.2	XP_026239463.1
OG0008733	XP_003408443.1	XP_026239282.1
OG0008734	XP_003408444.1	XP_026239300.1
OG0008735	XP_023401661.1	XP_026239333.1
OG0008736	XP_003413878.1	XP_026243635.1
OG0008737	XP_010592024.1	XP_026243618.1
OG0008738	XP_010596710.1	XP_026247424.1
OG0008739	XP_003418776.1	XP_026246123.1
OG0008740	XP_023414417.1	XP_026247097.1
OG0008741	XP_010596644.1	XP_026249277.1
OG0008742	XP_003418711.1	XP_026247593.1
OG0008743	XP_003418712.1	XP_026246021.1, XP_026238008.1
OG0008744	XP_003418714.1	XP_026248562.1
OG0008745	XP_023414449.1	XP_026246946.1
OG0008746	XP_010596671.1	XP_026248572.1, XP_026248579.1, XP_026248588.1
OG0008747	XP_010596669.1	XP_026246365.1
OG0008748	XP_010596718.1	XP_026248440.1
OG0008749	XP_010596692.1	XP_026247963.1
OG0008750	XP_023394864.1	XP_026247569.1
OG0008751	XP_010597975.1	XP_026247386.1
OG0008752	XP_003420183.1	XP_026246424.1
