Orthogroup	Loxodonta_africana	Echinops_telfairi
OG0009401	XP_003415435.1	XP_004705158.1
OG0009402	XP_023410124.1	XP_004705165.1
OG0009404	XP_003415428.1	XP_012860736.1
OG0009405	XP_010593379.1	XP_045155104.1
OG0009406	XP_010593376.1	XP_045154792.1
OG0009407	XP_023410047.1	XP_004705181.2
OG0009408	XP_023407705.1	XP_004705426.1
OG0009409	XP_023407738.1	XP_004705434.1
OG0009410	XP_003413472.1	XP_045155215.1
OG0009411	XP_010591346.1	XP_030743854.2
OG0009412	XP_023408241.1	XP_004705201.1
OG0009413	XP_003413485.1	XP_004705452.1
OG0009414	XP_023407791.1	XP_004705455.1
OG0009415	XP_023408246.1	XP_045154882.1
OG0009416	XP_003413496.1	XP_030743858.2
OG0009417	XP_003413196.1	XP_004705222.3
OG0009418	XP_003413502.1	XP_030743889.1
OG0009419	XP_023407809.1	XP_012860845.2
OG0009421	XP_023407813.1	XP_045154886.1
OG0009422	XP_010591410.1	XP_045154888.1
OG0009424	XP_003413509.1	XP_045154971.1
OG0009425	XP_023407822.1	XP_004705486.2
OG0009426	XP_023407830.1, XP_023407829.1, XP_003413512.1, XP_010591422.1	XP_004705232.1
OG0009427	XP_003413513.1	XP_004705489.1
OG0009428	XP_023407833.1	XP_045155020.1
OG0009429	XP_003420771.1	XP_004702518.1
OG0009430	XP_023404502.1	XP_045156160.1
OG0009431	XP_003408013.1	XP_004703725.3
OG0009432	XP_003411406.1	XP_045145418.1
OG0009433	XP_023407024.1	XP_045143077.1
OG0009434	XP_003404790.1	XP_045140995.1
OG0009435	XP_003404778.1	XP_030744785.1
OG0009436	XP_003405042.1	XP_004703529.1
OG0009437	XP_010587798.1	XP_004703699.2
OG0009438	XP_003405025.1	XP_004703547.1
OG0009439	XP_010586562.1	XP_004703557.2
OG0009440	XP_003408177.1	XP_012860349.1
OG0009441	XP_003408171.1	XP_012860350.1
OG0009444	XP_010586535.1	XP_004703721.2
OG0009445	XP_010586534.1	XP_045141039.1
OG0009446	XP_023401336.1	XP_004703585.1
OG0009447	XP_023401324.1	XP_045141277.1
OG0009448	XP_023401422.1	XP_045141154.1
OG0009449	XP_003420656.1	XP_045142284.1
OG0009450	XP_023408624.1	XP_045149325.1
OG0009451	XP_003413959.1	XP_030740341.2
OG0009452	XP_003413955.1	XP_004709909.1
OG0009453	XP_003413953.1	XP_004709913.1
OG0009454	XP_023408820.1	XP_004709945.1
OG0009455	XP_010592151.2	XP_004709918.2
OG0009456	XP_023408816.1	XP_045152427.1
OG0009457	XP_023408611.1	XP_004709950.4
OG0009458	XP_010592133.1	XP_045152411.1
OG0009459	XP_003413938.1	XP_004709936.1
OG0009460	XP_003413930.1	XP_045142276.1
OG0009461	XP_003413923.1	XP_004708150.1
OG0009462	XP_003413816.1	XP_004708267.1
OG0009463	XP_003413814.1	XP_045142234.1
OG0009464	XP_023408747.1	XP_045142210.1
OG0009465	XP_003413909.1	XP_004708134.1
OG0009466	XP_023408619.1	XP_045141734.1, XP_045141735.1, XP_045141733.1
OG0009467	XP_003413797.3	XP_045141626.1
OG0009469	XP_010600312.2	XP_004715116.1
OG0009470	XP_010600317.1	XP_004715117.1
OG0009471	XP_023405435.1	XP_004715118.1
OG0009472	XP_023405439.1	XP_045145378.1
OG0009473	XP_023405443.1	XP_045145401.1, XP_045145467.1
OG0009474	XP_010589649.1	XP_045145404.1
OG0009475	XP_023405467.1	XP_045145405.1
OG0009476	XP_023405469.1, XP_010589651.1	XP_004715165.1
OG0009477	XP_023405471.1	XP_045145407.1
OG0009478	XP_023405479.1	XP_045145410.1
OG0009479	XP_023405483.1	XP_045145377.1
OG0009480	XP_003411330.1	XP_004707904.2
OG0009481	XP_010589670.1	XP_004707820.2
OG0009482	XP_003411322.1	XP_004707815.1
OG0009483	XP_003411409.1	XP_045145420.1
OG0009484	XP_003411356.1	XP_045140093.1
OG0009485	XP_003411445.1	XP_004703221.1
OG0009486	XP_003411437.1	XP_004706406.3
OG0009487	XP_010589706.1	XP_045140013.1
OG0009488	XP_003411340.2	XP_004706423.1
OG0009489	XP_003411339.1	XP_004706363.1
OG0009490	XP_010589662.1	XP_045145416.1
OG0009491	XP_023405606.1	XP_004703208.1
OG0009492	XP_003413881.1	XP_012862523.1
OG0009493	XP_023410986.1	XP_004700062.1
OG0009494	XP_003404669.1	XP_045140643.1
OG0009495	XP_003407934.1	XP_004698147.2
OG0009496	XP_023402708.1	XP_012859668.3
OG0009497	XP_023405071.1	XP_004711717.1
OG0009498	XP_003410954.1	XP_004712234.1
OG0009499	XP_003410948.1	XP_004712269.1
OG0009500	XP_023404919.1	XP_045154151.1
OG0009501	XP_010589317.1	XP_030742050.2
OG0009502	XP_023404915.1	XP_004712230.1
OG0009503	XP_023404914.1	XP_004712263.1
OG0009504	XP_010589313.2	XP_004712262.1
OG0009505	XP_003410939.1	XP_004712227.1
OG0009506	XP_023402748.1	XP_045147424.1
OG0009507	XP_003409331.1	XP_004701167.1
OG0009508	XP_003409347.1	XP_004701192.1
OG0009509	XP_003409351.1	XP_004701193.1
OG0009510	XP_003409353.2	XP_004701194.3
OG0009511	XP_023402953.1	XP_045147623.1
OG0009512	XP_003408934.1	XP_045147627.1
OG0009513	XP_003408937.1	XP_045153025.1, XP_045147490.1
OG0009514	XP_003409108.1	XP_045147630.1
OG0009515	XP_010587528.1	XP_004701218.1, XP_045144198.1
OG0009516	XP_023402959.1	XP_045139471.1
OG0009517	XP_023402960.1	XP_004715364.1
OG0009518	XP_010596547.1	XP_045149350.1
OG0009519	XP_003418606.2	XP_004713041.1
OG0009520	XP_010596549.1	XP_004713042.1, XP_045148088.1
OG0009521	XP_003404792.3	XP_012861112.1
OG0009522	XP_023408654.1	XP_045140620.1
OG0009523	XP_023408643.1	XP_030744663.1
OG0009524	XP_003404944.1	XP_004697201.1
OG0009525	XP_010591052.1	XP_045140622.1
OG0009526	XP_003404727.1	XP_045140701.1
OG0009527	XP_003404721.1	XP_045140864.1, XP_004696861.1, XP_045140863.1
OG0009529	XP_003404933.1	XP_004697187.1
OG0009530	XP_003404705.1	XP_004697186.1
OG0009531	XP_023407174.1	XP_004697185.2
OG0009532	XP_003404923.1	XP_004696829.1
OG0009533	XP_003404688.1	XP_004696826.1
OG0009534	XP_003404686.1	XP_004696824.1
OG0009535	XP_003404515.1	XP_004697030.1
OG0009536	XP_003404685.1	XP_004697176.1
OG0009537	XP_010590570.1	XP_004696820.1
OG0009538	XP_023406775.1	XP_045140742.1
OG0009539	XP_010590445.1	XP_004697163.1
OG0009540	XP_010590427.1	XP_045140499.1
OG0009541	XP_010590387.1	XP_030744504.1
OG0009542	XP_003404903.1	XP_004697152.2
OG0009543	XP_010590279.1	XP_004696790.1
OG0009544	XP_023408494.1	XP_045140645.1
OG0009545	XP_023408486.1	XP_045140646.1
OG0009546	XP_010590001.1	XP_045140732.1
OG0009547	XP_003408081.1	XP_004703675.1
OG0009548	XP_010586441.1	XP_004703779.2
OG0009549	XP_023401406.1	XP_030744846.1, XP_045147104.1
OG0009550	XP_003408056.1	XP_045141120.1
OG0009551	XP_023401404.1	XP_045141186.1
OG0009552	XP_010586403.1	XP_045141191.1
OG0009553	XP_023401402.1	XP_045141192.1
OG0009554	XP_003408044.1	XP_004698132.1
OG0009555	XP_023401194.1	XP_045141110.1
OG0009556	XP_010586399.1	XP_045140999.1
OG0009557	XP_003408035.1	XP_004698135.1
OG0009558	XP_023401181.1	XP_004698139.2
OG0009559	XP_003408009.1	XP_045141195.1
OG0009560	XP_010586387.1	XP_045141201.1
OG0009561	XP_023401400.1	XP_045141203.1
OG0009562	XP_003407922.2	XP_045140998.1
OG0009563	XP_010586379.2	XP_004718171.2
OG0009564	XP_023398514.1	XP_004718259.2
OG0009565	XP_023406626.1	XP_004696794.2
OG0009566	XP_010586389.1	XP_004698425.1
OG0009567	XP_023412779.1	XP_030744267.1
OG0009568	XP_023413988.1	XP_012863660.1
OG0009569	XP_003418367.1	XP_004712844.1
OG0009571	XP_023405328.1	XP_012859294.2
OG0009572	XP_010595468.1	XP_004714272.2
OG0009573	XP_023412781.1	XP_045139597.1
OG0009574	XP_010595417.1	XP_045151119.1
OG0009575	XP_003417458.2	XP_045151121.1
OG0009576	XP_010595426.1	XP_045151534.1
OG0009577	XP_003417465.1	XP_004714249.1
OG0009578	XP_003417482.1	XP_004716309.1
OG0009579	XP_010596239.1	XP_004716334.3
OG0009580	XP_023413981.1	XP_004716328.1
OG0009581	XP_010596234.1	XP_045139551.1
OG0009582	XP_003418312.1	XP_045139499.1
OG0009583	XP_003418244.1	XP_004712820.1
OG0009584	XP_003418237.1	XP_012862730.1
OG0009585	XP_023413978.1	XP_004712828.1
OG0009586	XP_003418300.1	XP_004712896.2
OG0009587	XP_010596216.1	XP_045139504.1
OG0009588	XP_003418365.1	XP_012862738.1
OG0009589	XP_023413918.1	XP_004712907.1
OG0009590	XP_023413938.1	XP_045139521.1
OG0009591	XP_023413933.1	XP_045139507.1
OG0009592	XP_010596198.1	XP_030744241.1
OG0009593	XP_003418286.1	XP_004712856.1
OG0009594	XP_010596197.1	XP_045139511.1
OG0009595	XP_003418364.1	XP_045139514.1
OG0009596	XP_023410554.1, XP_023410555.1, XP_003415673.1	XP_004709029.1, XP_045153723.1
OG0009597	XP_003415176.1	XP_004714725.1
OG0009598	XP_023410552.1	XP_045150267.1, XP_030743552.2
OG0009599	XP_003415735.1	XP_004709099.1
OG0009600	XP_010593746.1	XP_004709036.1
OG0009602	XP_023410539.1	XP_004709106.1
OG0009603	XP_003415665.1	XP_045153698.1
OG0009604	XP_010593740.1	XP_045153694.1
OG0009605	XP_010593738.1	XP_045153672.1
OG0009606	XP_023410520.1	XP_045153671.1
OG0009607	XP_003415661.2	XP_004709046.1
OG0009608	XP_003415660.2	XP_030743547.1
OG0009609	XP_003415659.1	XP_045153714.1, XP_045142895.1
OG0009610	XP_003415654.1	XP_045153670.1, XP_004709059.1
OG0009611	XP_023412077.1	XP_045149268.1
OG0009612	XP_023411907.1	XP_004716214.1
OG0009613	XP_023411906.1	XP_004716251.1
OG0009614	XP_003416904.1	XP_004716210.1
OG0009615	XP_023412097.1	XP_045149286.1
OG0009616	XP_003416764.1	XP_004716207.1
OG0009617	XP_003416772.1	XP_045149445.1
OG0009618	XP_023411911.1	XP_004716198.2
OG0009619	XP_023412123.1	XP_004716231.1
OG0009620	XP_023411913.1	XP_004716185.1
OG0009621	XP_003416923.1	XP_004716179.1
OG0009622	XP_003416790.1	XP_004712931.1
OG0009623	XP_003416931.1	XP_004712936.1
OG0009624	XP_003416929.1	XP_012862775.2
OG0009625	XP_003416946.1	XP_004712954.1
OG0009626	XP_023412173.1	XP_004712947.1
OG0009627	XP_023411923.1	XP_004712952.1
OG0009628	XP_003416941.1	XP_004712948.1
OG0009629	XP_003416806.2	XP_004712965.1
OG0009630	XP_010594880.1	XP_004712967.1
OG0009632	XP_023412187.1	XP_045149373.1, XP_004712969.1
OG0009633	XP_010594890.1	XP_004712974.1
OG0009634	XP_003416966.2	XP_004712994.1
OG0009635	XP_023412218.1	XP_004712999.1
OG0009636	XP_003416980.1	XP_004709403.2
OG0009637	XP_023412233.1	XP_030742367.2
OG0009638	XP_003416839.1	XP_045149426.1
OG0009639	XP_003416846.2	XP_012863675.2
OG0009640	XP_023395362.1	XP_045149336.1
OG0009641	XP_003420643.1	XP_012863672.1
OG0009642	XP_010598447.1	XP_045150899.1, XP_045149309.1
OG0009643	XP_003420651.1	XP_004709247.1
OG0009644	XP_010598548.1	XP_045146213.1
OG0009645	XP_010598544.1	XP_045146216.1
OG0009646	XP_023395516.1	XP_004713017.1
OG0009647	XP_003420708.1	XP_030742377.1
OG0009648	XP_023395500.1	XP_004713086.1
OG0009649	XP_003420702.1	XP_004713006.1
OG0009650	XP_010598552.1	XP_045149240.1
OG0009651	XP_023405251.1	XP_045147844.1
OG0009652	XP_003411101.1	XP_045147739.1
OG0009653	XP_003411102.1	XP_004699449.1
OG0009654	XP_003411103.1	XP_004699450.1
OG0009655	XP_003411211.1	XP_004699701.1
OG0009656	XP_003411120.1	XP_004699467.2
OG0009657	XP_023405355.1	XP_045147744.1
OG0009658	XP_023407944.1	XP_030743825.1
OG0009659	XP_023407613.1	XP_045155171.1
OG0009660	XP_010591485.1	XP_004705551.2
OG0009661	XP_023407925.1	XP_045155086.1
OG0009662	XP_010591481.1	XP_045155045.1
OG0009663	XP_010591730.1	XP_004705275.1
OG0009664	XP_023408278.1	XP_004705541.1
OG0009665	XP_003413554.1	XP_004705533.1
OG0009666	XP_010591468.1	XP_004705270.1
OG0009667	XP_003413550.1	XP_004705530.1
OG0009668	XP_023408273.1	XP_004705528.1
OG0009669	XP_003413246.2	XP_045154929.1
OG0009670	XP_023407888.1	XP_045155148.1
OG0009671	XP_003413240.1	XP_004705516.1
OG0009672	XP_023408271.1	XP_004705253.1
OG0009673	XP_010591443.1	XP_045155147.1
OG0009674	XP_023408265.1	XP_012860832.2
OG0009675	XP_010591432.1	XP_045154677.1
OG0009676	XP_023413751.1	XP_045149655.1
OG0009677	XP_023413812.1	XP_004704790.1
OG0009678	XP_023413753.1	XP_045149810.1
OG0009679	XP_023413825.1	XP_004704793.1
OG0009680	XP_010596178.2	XP_004704802.2
OG0009681	XP_003418188.1	XP_045149670.1
OG0009682	XP_023413856.1	XP_004704572.1
OG0009683	XP_003418126.1	XP_045149535.1
OG0009684	XP_023413885.1	XP_004704818.1
OG0009685	XP_023413892.1	XP_045149501.1
OG0009686	XP_003418133.1	XP_004704583.1
OG0009687	XP_023413903.1	XP_030742440.2
OG0009689	XP_010596145.2	XP_045149644.1
OG0009690	XP_003418141.1	XP_045149796.1, XP_004705109.1
OG0009691	XP_023412277.1	XP_012860609.2
OG0009692	XP_003417135.1	XP_004704596.1
OG0009693	XP_023412434.1	XP_004704858.1
OG0009694	XP_023412275.1	XP_045149859.1
OG0009695	XP_023412393.1	XP_045149599.1
OG0009696	XP_003417094.1	XP_004704642.1
OG0009697	XP_023412373.1	XP_045149853.1
OG0009698	XP_003417186.1	XP_045149579.1
OG0009699	XP_023412347.1	XP_045149525.1
OG0009700	XP_003417072.1	XP_004704660.1
OG0009701	XP_010595034.2	XP_045149710.1
OG0009702	XP_003417176.1	XP_004704889.1
OG0009703	XP_003417225.1	XP_045149692.1
OG0009704	XP_003417164.1	XP_045149622.1
OG0009705	XP_023412302.1	XP_045149842.1
OG0009706	XP_023410477.1	XP_004709035.1
OG0009707	XP_003411107.2	XP_045147685.1
OG0009708	XP_010595778.1	XP_012860971.2
OG0009709	XP_003417801.2	XP_030740273.1
OG0009710	XP_010587869.1	XP_045148131.1
OG0009711	XP_003420556.1	XP_045144285.1
OG0009712	XP_023411747.1	XP_004705627.1
OG0009713	XP_010594614.1	XP_045140457.1
OG0009714	XP_023411612.1	XP_045140692.1
OG0009715	XP_003416695.1	XP_045140663.1
OG0009716	XP_010594637.1	XP_045140659.1
OG0009718	XP_023411640.1	XP_045141841.1
OG0009719	XP_003416611.1	XP_030743537.1, XP_004706029.2
OG0009720	XP_003416565.1	XP_004705672.1
OG0009721	XP_023397500.1	XP_045140297.1
OG0009722	XP_010600107.1	XP_045141554.1, XP_045141430.1, XP_045149695.1
OG0009723	XP_010594675.1	XP_045140435.1
OG0009724	XP_023411609.1	XP_045141874.1
OG0009725	XP_003416573.2	XP_045140416.1, XP_030744098.1
OG0009726	XP_003416658.1	XP_004705965.1
OG0009727	XP_023411720.1	XP_030740268.2
OG0009728	XP_010594664.1	XP_045140318.1
OG0009729	XP_023411705.1	XP_045140938.1
OG0009730	XP_023411704.1	XP_045140313.1
OG0009731	XP_003416635.1	XP_004705941.1
OG0009732	XP_003416707.1	XP_004705938.1
OG0009733	XP_003416624.1	XP_045140257.1
OG0009734	XP_023411601.1	XP_004705927.1
OG0009735	XP_003418921.1	XP_004706062.1
OG0009736	XP_023414786.1	XP_045141867.1
OG0009737	XP_023414784.1	XP_045140751.1
OG0009738	XP_023414735.1	XP_004705704.1
OG0009739	XP_023414779.1	XP_045140778.1
OG0009740	XP_023414703.1	XP_004705719.2
OG0009741	XP_003418820.1	XP_030740271.1
OG0009742	XP_023414686.1	XP_004705724.1
OG0009743	XP_003418894.1	XP_004705731.1
OG0009744	XP_003418895.1	XP_004705737.2
OG0009745	XP_003418888.1	XP_004705743.1
OG0009746	XP_003418968.1	XP_045141621.1
OG0009747	XP_003418882.1	XP_004705752.1
OG0009748	XP_023414656.1	XP_004705755.1
OG0009749	XP_003418879.2	XP_045141830.1
OG0009750	XP_003418878.1	XP_045140860.1
OG0009752	XP_023414635.1	XP_012860916.1
OG0009753	XP_023414612.1	XP_045141893.1
OG0009754	XP_003418865.1	XP_045140895.1
OG0009755	XP_003418947.2	XP_004706119.1
OG0009756	XP_010596744.1	XP_045141612.1, XP_004705789.1
OG0009757	XP_023414762.1	XP_030740234.2
OG0009759	XP_003418923.1	XP_045149215.1, XP_004705804.1
OG0009760	XP_003421929.1	XP_045141933.1
OG0009761	XP_003417763.1	XP_004705920.1
OG0009762	XP_023413108.1	XP_004706315.2
OG0009763	XP_010595603.2	XP_030744863.1
OG0009764	XP_023413149.1	XP_045139852.1
OG0009765	XP_003417770.1	XP_004705910.1
OG0009766	XP_003417773.1	XP_045141988.1
OG0009767	XP_010595619.1	XP_045141986.1
OG0009768	XP_003417683.1	XP_004706293.1
OG0009769	XP_010595628.1	XP_045141982.1
OG0009770	XP_023413164.1	XP_045140634.1
OG0009771	XP_023413166.1	XP_012860968.1
OG0009772	XP_023413053.1	XP_045139933.1
OG0009773	XP_010595653.1	XP_004705892.1
OG0009774	XP_023413054.1	XP_004705888.1
OG0009775	XP_003417798.1	XP_012860995.1
OG0009776	XP_003417706.1	XP_004705870.1
OG0009777	XP_023413290.1	XP_045141965.1
OG0009778	XP_023413288.1	XP_045139888.1
OG0009779	XP_023413075.1	XP_045141961.1
OG0009780	XP_003417739.1	XP_004706191.1
OG0009781	XP_023413327.1	XP_045141955.1
OG0009782	XP_003417835.1	XP_004706178.2
OG0009783	XP_023413330.1	XP_004705841.1
OG0009784	XP_003417839.1	XP_004705835.1
OG0009785	XP_023413087.1	XP_004706168.1
OG0009786	XP_023413091.1	XP_004706165.1
OG0009787	XP_023413363.1	XP_045141948.1
OG0009789	XP_010587859.2	XP_012859232.2
OG0009790	XP_010587839.1	XP_004699272.1
OG0009791	XP_023403205.1	XP_045147756.1
OG0009792	XP_023403204.1	XP_045147951.1
OG0009793	XP_003409592.1	XP_004699273.1
OG0009794	XP_023403288.1	XP_030742016.1
OG0009795	XP_023403203.1	XP_012859237.1
OG0009796	XP_003409585.1	XP_045147952.1
OG0009797	XP_023403199.1	XP_045147664.1
OG0009798	XP_003409417.1	XP_045147964.1
OG0009799	XP_010596384.1	XP_004699295.1
OG0009800	XP_010596396.1	XP_004699308.1, XP_045153291.1
OG0009801	XP_023414170.1	XP_004699315.1
OG0009802	XP_010596410.1	XP_045147976.1
OG0009803	XP_010596427.1	XP_045147855.1
OG0009804	XP_023414198.1	XP_045147754.1
OG0009806	XP_003411159.1	XP_045148055.1
OG0009807	XP_003411256.1	XP_045147897.1
OG0009808	XP_010589453.1	XP_004699343.1
OG0009809	XP_003411258.2	XP_004699344.1
OG0009810	XP_010589459.1	XP_045148054.1
OG0009811	XP_010589458.2	XP_012859277.2
OG0009812	XP_010589463.1	XP_045147986.1
OG0009813	XP_003411170.1	XP_004699361.2, XP_045145491.1
OG0009814	XP_010589474.1	XP_045148122.1
OG0009815	XP_003411272.1	XP_004699375.1
OG0009816	XP_010589489.1	XP_045148111.1
OG0009817	XP_010589495.1	XP_004699667.1
OG0009818	XP_023405243.1	XP_030742005.1, XP_004718254.2
OG0009819	XP_023404908.1	XP_045153918.1
OG0009820	XP_010585041.1	XP_045151982.1
OG0009821	XP_003415134.1	XP_004714683.2
OG0009822	XP_003406818.1	XP_004702958.2
OG0009823	XP_003406422.1	XP_045152148.1
OG0009824	XP_023414133.1	XP_045141723.1
OG0009825	XP_010588518.1	XP_004699869.2
OG0009826	XP_023404029.1	XP_045154172.1
OG0009827	XP_010588493.1	XP_004699841.2
OG0009828	XP_023404008.1	XP_045154026.1
OG0009829	XP_003410326.2	XP_045154073.1
OG0009830	XP_010600051.1	XP_004699931.1, XP_012860267.2
OG0009831	XP_003422480.1	XP_004700201.1
OG0009832	XP_023394441.1	XP_004699937.1
OG0009833	XP_010589281.1	XP_045153915.1
OG0009834	XP_003411021.1	XP_004706752.1
OG0009835	XP_023404986.1	XP_004706751.1
OG0009836	XP_023404907.1	XP_045153920.1
OG0009837	XP_023404962.1	XP_004706843.1
OG0009838	XP_010589251.2	XP_004706842.2
OG0009839	XP_010589246.1	XP_045153925.1
OG0009840	XP_003410889.2	XP_004706724.1
OG0009841	XP_010589243.2	XP_045154086.1
OG0009842	XP_023404909.1	XP_004706864.1
OG0009843	XP_003411024.2	XP_045153913.1
OG0009844	XP_003410929.1	XP_004706874.1
OG0009845	XP_023404910.1	XP_045153775.1
OG0009846	XP_010593270.1	XP_004706797.1
OG0009847	XP_023410039.1	XP_030743624.1
OG0009848	XP_003414937.1	XP_004706900.2
OG0009849	XP_010593286.1	XP_030743622.2
OG0009850	XP_003415264.1	XP_004706909.1
OG0009851	XP_003415263.1	XP_004706814.1
OG0009852	XP_023405085.1	XP_030742030.1
OG0009853	XP_003411059.1	XP_004700008.1
OG0009854	XP_023405100.1	XP_004700019.1
OG0009855	XP_003410973.2	XP_004700021.1
OG0009856	XP_010589366.1	XP_004700006.1
OG0009857	XP_003410983.1	XP_004700000.1, XP_012859209.1
OG0009858	XP_003410987.1	XP_004699995.1
OG0009859	XP_023409866.1	XP_045154457.1
OG0009860	XP_003415202.1	XP_004714821.2
OG0009861	XP_010593138.1, XP_023409854.1	XP_004714767.2
OG0009862	XP_003415195.1	XP_004714753.1
OG0009863	XP_003415188.1	XP_004714744.1
OG0009864	XP_023409830.1	XP_004714739.1
OG0009865	XP_023409704.1	XP_045154407.1
OG0009866	XP_023409813.1	XP_004714729.1
OG0009868	XP_023409790.1	XP_045154284.1
OG0009870	XP_003414964.1	XP_045154281.1
OG0009871	XP_003415138.1	XP_004714687.1
OG0009872	XP_003415132.1	XP_004714680.1
OG0009873	XP_023399592.1	XP_045152043.1
OG0009874	XP_023399593.1	XP_004703155.1
OG0009875	XP_023399596.1	XP_004703024.2
OG0009876	XP_003406361.1	XP_045152065.1
OG0009877	XP_003406776.1, XP_003406363.1	XP_030743117.2
OG0009878	XP_003406375.1	XP_012860244.1, XP_045152173.1
OG0009879	XP_010585090.1	XP_045152059.1
OG0009880	XP_003406388.1	XP_004702988.1
OG0009881	XP_003406797.1	XP_004702987.1
OG0009882	XP_003406395.1	XP_004702978.1
OG0009883	XP_010585104.1	XP_004702973.1
OG0009884	XP_023399687.1	XP_004702971.1
OG0009885	XP_003406413.1	XP_030743201.1, XP_045152153.1
OG0009886	XP_023399926.1	XP_012860160.1
OG0009887	XP_023399927.1	XP_004703106.2
OG0009888	XP_010585433.1	XP_045154278.1
OG0009889	XP_023399767.1	XP_012860423.1
OG0009890	XP_003406438.1	XP_045145004.1
OG0009891	XP_010585037.1	XP_045151983.1
OG0009892	XP_010585040.1	XP_004703159.2
OG0009894	XP_010585407.1	XP_004703158.1
OG0009895	XP_023396094.1	XP_004697316.1
OG0009896	XP_003406265.1	XP_004703787.1
OG0009897	XP_003408896.2	XP_012859198.1
OG0009898	XP_023402379.1	XP_004699192.2
OG0009899	XP_003408874.1	XP_012859142.2
OG0009900	XP_010587118.1	XP_045143968.1
OG0009901	XP_003420977.2	XP_004698520.1
OG0009902	XP_003420976.1	XP_004698519.1
OG0009903	XP_003420979.1	XP_004698949.1
OG0009904	XP_023395892.1	XP_045143999.1
OG0009905	XP_023395854.1	XP_045143871.1
OG0009906	XP_023395895.1	XP_045143593.1
OG0009907	XP_010598834.1	XP_004698547.1, XP_045143813.1, XP_045143814.1
OG0009908	XP_003421012.2	XP_004698973.1
OG0009909	XP_023395880.1	XP_012859085.1
OG0009910	XP_003421016.1	XP_045143591.1
OG0009911	XP_003421064.1	XP_004698568.1
OG0009912	XP_010586875.1	XP_045143585.1
OG0009913	XP_003408498.1	XP_045144166.1
OG0009914	XP_023401879.1	XP_045143955.1
OG0009916	XP_010586899.1	XP_045143841.1, XP_045143842.1, XP_045143840.1
OG0009917	XP_003408499.1	XP_004698600.2
OG0009918	XP_010586905.1	XP_045143759.1
OG0009919	XP_023401897.1	XP_004698613.1
OG0009920	XP_003408592.2	XP_004698626.1
