Orthogroup	Loxodonta_africana	Saimiri_boliviensis_boliviensis
OG0007908	XP_010591953.1	XP_039330605.1
OG0007909	XP_010592713.2	XP_039332182.1
OG0007910	XP_023409175.1	XP_039332605.1
OG0007911	XP_023398188.1	XP_039317320.1
OG0007912	XP_010592797.1	XP_003943707.1
OG0007913	XP_003414692.1	XP_003931309.1
OG0007914	XP_003407546.1	XP_003935967.1
OG0007915	XP_010595345.1	XP_039331768.1
OG0007916	XP_003417384.1	XP_003931877.2
OG0007917	XP_010595198.2	XP_010340615.2
OG0007918	XP_010595202.1	XP_039332943.1
OG0007919	XP_003417272.1	XP_003931716.1
OG0007920	XP_023412488.1	XP_039332847.1, XP_010334944.2
OG0007921	XP_023412616.1	XP_039332257.1
OG0007922	XP_003417278.1	XP_003931731.1
OG0007923	XP_003417428.2	XP_003931767.2
OG0007924	XP_023412652.1	XP_003931770.1
OG0007925	XP_023412500.1	XP_039332954.1
OG0007927	XP_003417320.1	XP_003931798.1
OG0007928	XP_023412677.1	XP_010340750.2
OG0007929	XP_023412507.1	XP_039332152.1
OG0007930	XP_003417328.1	XP_039320137.1, XP_039331812.1
OG0007931	XP_023412727.1	XP_039332820.1
OG0007932	XP_003417266.1	XP_039332275.1
OG0007933	XP_010592878.1	XP_010328607.1
OG0007934	XP_010592857.1	XP_003942483.1
OG0007935	XP_023409567.1, XP_003414370.1	XP_003942482.1
OG0007936	XP_003414349.1	XP_039332304.1
OG0007937	XP_023409198.1	XP_039332923.1
OG0007938	XP_003414330.1	XP_003943686.1
OG0007939	XP_010592786.1	XP_039331925.1
OG0007940	XP_003414307.2	XP_010328890.1
OG0007941	XP_023409168.1	XP_039332436.1
OG0007942	XP_010592704.1	XP_003942888.1
OG0007944	XP_010592684.1	XP_010340117.2
OG0007945	XP_010592675.1	XP_003931263.1
OG0007946	XP_023409390.1	XP_010340146.2
OG0007947	XP_003414718.1	XP_039331789.1
OG0007948	XP_023409357.1	XP_003931318.1
OG0007949	XP_003414687.1	XP_039331958.1, XP_003931320.1
OG0007950	XP_023409350.1	XP_039332263.1
OG0007951	XP_003414666.2	XP_010340205.1
OG0007952	XP_003414665.1	XP_003931360.2
OG0007953	XP_010592614.1	XP_039332479.1
OG0007954	XP_003414653.1	XP_003931380.2
OG0007955	XP_010592593.1	XP_039332982.1
OG0007956	XP_023409276.1	XP_039331860.1
OG0007957	XP_003414412.1	XP_003929124.1
OG0007958	XP_003414615.1	XP_039332466.1
OG0007959	XP_023409270.1	XP_003929121.1
OG0007960	XP_023409148.1	XP_039332007.1
OG0007961	XP_010592887.1	XP_039332295.1, XP_010336420.2
OG0007962	XP_003414584.1	XP_003933069.1
OG0007963	XP_010592512.1	XP_039332310.1
OG0007964	XP_010592506.1	XP_003931516.1, XP_010340401.1
OG0007965	XP_003416881.1	XP_003931454.2
OG0007966	XP_023411976.1	XP_003931479.2
OG0007967	XP_023411893.1	XP_039332761.1
OG0007969	XP_003417021.1	XP_039331680.1
OG0007970	XP_003417026.1	XP_010338271.1
OG0007971	XP_023411903.1	XP_039332025.1
OG0007973	XP_023398425.1	XP_003941381.1
OG0007974	XP_003423613.2	XP_003941388.1
OG0007975	XP_010600726.1	XP_039317310.1
OG0007976	XP_023398187.1	XP_039317296.1
OG0007977	XP_010600865.1	XP_003941468.2
OG0007978	XP_023395182.1	XP_039323963.1, XP_039317165.1, XP_039317456.1
OG0007979	XP_003420501.1	XP_003941437.1
OG0007980	XP_023397682.1	XP_039317463.1
OG0007981	XP_003407453.1	XP_003935955.1
OG0007982	XP_003407540.1	XP_003935963.1
OG0007983	XP_023401070.1	XP_039330885.1
OG0007984	XP_003407724.1	XP_003940085.1
OG0007985	XP_003407743.2	XP_003940625.1
OG0007986	XP_003407482.1	XP_003940627.1
OG0007987	XP_023401072.1	XP_003940638.1
OG0007988	XP_003407490.2	XP_010349626.2
OG0007989	XP_003407762.1	XP_039331184.1
OG0007990	XP_010585950.1	XP_003940703.1
OG0007991	XP_003417231.1	XP_039332153.1
OG0007992	XP_010599664.1	XP_003941329.2
OG0007993	XP_003405253.1	XP_003927851.1
OG0007994	XP_003405154.1	XP_010348234.1
OG0007995	XP_010596155.1	XP_039328296.1
OG0007996	XP_003405167.1	XP_003939359.1
OG0007998	XP_010596658.1	XP_003926543.2
OG0008000	XP_003405226.1	XP_039327701.1
OG0008001	XP_023395389.1	XP_003926578.1
OG0008002	XP_003405231.1	XP_003926582.1
OG0008003	XP_003405632.1	XP_010335581.2
OG0008004	XP_003405258.3	XP_003927859.2
OG0008005	XP_003405260.1	XP_003927866.1
OG0008006	XP_003423413.1	XP_003932847.1
OG0008007	XP_023398240.1	XP_003932846.1
OG0008008	XP_003423232.1	XP_003932831.2
OG0008009	XP_010600910.2	XP_039318929.1
OG0008010	XP_023395222.1, XP_023397786.1	XP_003932820.1
OG0008011	XP_023395780.1	XP_039318915.1
OG0008012	XP_003420938.1	XP_039319094.1
OG0008013	XP_003419846.2	XP_010341591.2
OG0008014	XP_003419779.1	XP_003932861.1
OG0008016	XP_023415746.1	XP_039319180.1
OG0008017	XP_003419873.1	XP_010341733.1
OG0008018	XP_010597625.2	XP_010341735.2
OG0008019	XP_003419806.1	XP_039319205.1, XP_039319204.1, XP_010341757.1
OG0008020	XP_023415763.1	XP_039318967.1
OG0008021	XP_003419833.1	XP_010341807.1
OG0008022	XP_003405688.1	XP_039328442.1
OG0008023	XP_003405687.1	XP_003929686.1
OG0008024	XP_023408420.1	XP_039315786.1, XP_039324285.1
OG0008025	XP_023408419.1	XP_010331924.1
OG0008026	XP_003413656.1	XP_003922837.1
OG0008027	XP_010591876.2	XP_003922842.2
OG0008028	XP_010591855.1	XP_039320361.1, XP_003941360.2
OG0008029	XP_023408314.1	XP_010350358.1
OG0008030	XP_003413645.1	XP_003941351.3
OG0008031	XP_010591840.1	XP_010350343.2
OG0008032	XP_023396838.1	XP_010350324.1
OG0008033	XP_023412942.1	XP_003926800.1
OG0008034	XP_010595583.1	XP_003926799.1
OG0008035	XP_003417602.1	XP_039325420.1
OG0008036	XP_023412937.1	XP_039317215.1
OG0008037	XP_003413681.1	XP_003922744.1
OG0008038	XP_003413690.1	XP_010331831.1
OG0008039	XP_023408473.1	XP_003922727.1
OG0008041	XP_003413600.1	XP_010331806.2
OG0008042	XP_023395776.1	XP_039319096.1
OG0008043	XP_023395785.1	XP_039319212.1
OG0008044	XP_023395775.1	XP_003932998.2
OG0008045	XP_023407980.1	XP_010330149.2
OG0008047	XP_023408746.1	XP_003944801.1
OG0008048	XP_023408758.1, XP_003404980.2	XP_039316587.1
OG0008049	XP_003404747.1	XP_039316683.1
OG0008050	XP_003404532.1	XP_003920730.1
OG0008051	XP_010588810.1	XP_003920726.2
OG0008052	XP_010588788.1	XP_039323721.1
OG0008053	XP_023403347.1	XP_003920716.1
OG0008054	XP_023404529.1	XP_039324942.1
OG0008055	XP_010588556.1	XP_010337504.1
OG0008056	XP_003404511.1	XP_010337431.2, XP_010337427.2
OG0008057	XP_010591983.1	XP_003920680.1
OG0008058	XP_010588487.1	XP_010347711.1, XP_003920677.2
OG0008059	XP_010588238.1	XP_010331592.1, XP_039327290.1
OG0008060	XP_003405062.1	XP_039327823.1
OG0008061	XP_023408355.1	XP_003934002.1
OG0008062	XP_003404559.1	XP_003934006.1
OG0008063	XP_023401043.1	XP_003928226.2
OG0008064	XP_003407726.1	XP_003928209.2
OG0008065	XP_023401132.1	XP_003928199.2
OG0008066	XP_010586221.1	XP_003928186.2
OG0008067	XP_023401006.1	XP_003928184.1
OG0008068	XP_003407390.2	XP_039330794.1, XP_039335388.1
OG0008070	XP_023401130.1	XP_003939772.1
OG0008071	XP_010586185.1	XP_003939779.1
OG0008072	XP_010586183.1	XP_010348728.1, XP_003939783.1
OG0008073	XP_023401098.1	XP_003939791.1
OG0008074	XP_003407351.1	XP_003943877.1
OG0008075	XP_010590515.1	XP_010335684.2, XP_039326370.1
OG0008076	XP_010586142.2	XP_039330653.1
OG0008077	XP_023401119.1	XP_010349099.2
OG0008078	XP_003407622.1	XP_003940123.1
OG0008080	XP_023401092.1	XP_010334464.2
OG0008081	XP_010586086.1	XP_010334302.1
OG0008082	XP_003407591.1	XP_003925305.1
OG0008083	XP_010586072.1	XP_039330582.1
OG0008084	XP_023400832.1	XP_010334282.1
OG0008085	XP_010586042.1	XP_003925277.1
OG0008086	XP_010586031.1	XP_003925273.1
OG0008087	XP_023400805.1	XP_003925263.1
OG0008088	XP_023401112.1	XP_010334243.1
OG0008090	XP_003407821.1	XP_003925224.2
OG0008091	XP_010586043.1	XP_039331162.1
OG0008092	XP_023396830.1	XP_039323375.1
OG0008093	XP_023402784.1	XP_003923161.1
OG0008094	XP_003409505.1	XP_003941970.1
OG0008095	XP_003422502.1	XP_003944695.1
OG0008096	XP_003422505.1	XP_039323620.1
OG0008097	XP_023397431.1	XP_010330934.1
OG0008098	XP_023397115.1	XP_003944420.1
OG0008099	XP_003422310.1	XP_039322321.1
OG0008100	XP_010599828.1	XP_039321469.1
OG0008101	XP_023397138.1	XP_039322331.1
OG0008102	XP_003422276.1	XP_039323712.1
OG0008104	XP_023395972.1	XP_003923177.1
OG0008105	XP_003421083.1	XP_003923202.1
OG0008106	XP_023395922.1	XP_003923226.1
OG0008107	XP_023395915.1	XP_010332358.1
OG0008108	XP_023401089.1	XP_003923236.1
OG0008109	XP_023401910.1	XP_039323588.1
OG0008110	XP_003403983.1	XP_010332411.1
OG0008111	XP_023400470.1	XP_003923289.1
OG0008112	XP_023401818.1	XP_003923301.1
OG0008113	XP_003404239.1	XP_010332149.1
OG0008114	XP_003403956.2	XP_003923060.1
OG0008115	XP_003404223.2, XP_023398408.1	XP_003923082.1
OG0008116	XP_023401264.1	XP_039323635.1
OG0008117	XP_023399133.1	XP_010332238.1
OG0008118	XP_003403938.1	XP_003923114.1
OG0008119	XP_023401084.1	XP_010332261.2
OG0008120	XP_010585604.1	XP_010332268.1
OG0008121	XP_010585333.1	XP_003926432.1
OG0008122	XP_010585106.2	XP_010335423.1
OG0008123	XP_003404170.1	XP_003926391.2
OG0008124	XP_003404168.1	XP_039323909.1
OG0008125	XP_003404157.1	XP_039323230.1
OG0008126	XP_003404440.1	XP_039323744.1
OG0008127	XP_003404437.1	XP_003926372.2
OG0008129	XP_010584915.1	XP_039322202.1
OG0008130	XP_003404413.1	XP_003923007.1
OG0008131	XP_003404409.1	XP_003922995.3
OG0008132	XP_003404403.1	XP_039323656.1
OG0008133	XP_003404402.1	XP_003922988.1
OG0008134	XP_003404131.2	XP_010332099.2
OG0008135	XP_003404393.2	XP_003922979.1, XP_039323328.1
OG0008136	XP_023405995.1	XP_010332087.1
OG0008137	XP_003404386.1	XP_003922974.1
OG0008138	XP_023399363.1	XP_039321694.1
OG0008139	XP_003404368.1	XP_003935970.1
OG0008140	XP_003404113.2	XP_039322142.1
OG0008141	XP_003404360.1	XP_039323725.1
OG0008142	XP_003404357.1	XP_003935987.1
OG0008143	XP_003404354.1	XP_003935988.2
OG0008144	XP_003404342.1	XP_039323626.1
OG0008145	XP_003404340.1	XP_003936017.1
OG0008146	XP_003404339.1	XP_039329108.1, XP_039323421.1
OG0008147	XP_003404332.1	XP_003936025.1
OG0008148	XP_010596948.2	XP_003936026.1
OG0008149	XP_003415973.2	XP_010342481.2
OG0008150	XP_003422447.1, XP_023397386.1	XP_003942127.1
OG0008151	XP_010586722.1	XP_039320333.1, XP_039320336.1
OG0008152	XP_023401670.1	XP_039320353.1
OG0008153	XP_023401440.1	XP_010349716.1
OG0008154	XP_023401703.1, XP_023401704.1	XP_003938652.1, XP_010347587.1
OG0008155	XP_003408481.1	XP_010347574.1
OG0008156	XP_023401443.1	XP_003938633.2
OG0008157	XP_010586766.2	XP_003938628.1
OG0008158	XP_003408206.1	XP_003933156.1
OG0008159	XP_010586772.1	XP_010341982.1
OG0008160	XP_003408212.1	XP_039320696.1
OG0008161	XP_003408214.3	XP_003933150.1, XP_039332881.1
OG0008162	XP_003408216.1	XP_003933148.2
OG0008163	XP_023401445.1	XP_003933195.3
OG0008164	XP_023401738.1	XP_003933140.1
OG0008165	XP_003408228.1	XP_003933775.2
OG0008166	XP_003408229.1	XP_003933768.1
OG0008167	XP_003408235.1	XP_010342532.2
OG0008168	XP_010586823.1	XP_039320465.1
OG0008169	XP_010600016.2	XP_010328199.1
OG0008170	XP_010600011.1	XP_003942114.2
OG0008171	XP_010600479.1	XP_003942094.2
OG0008172	XP_023397875.1	XP_039320340.1
OG0008173	XP_003413789.1	XP_039325314.1
OG0008174	XP_023401129.1	XP_039325069.1
OG0008175	XP_003411368.1	XP_003941019.2
OG0008176	XP_003415912.1	XP_003933698.1
OG0008177	XP_023410787.1	XP_010342492.2
OG0008178	XP_023410820.1	XP_003933680.1
OG0008180	XP_003415938.1	XP_003933651.1
OG0008181	XP_003415939.1	XP_003933653.1, XP_039329480.1
OG0008182	XP_010594002.1	XP_039324326.1
OG0008183	XP_023409117.1	XP_039324491.1
OG0008184	XP_023400430.1	XP_003921089.1
OG0008185	XP_010599028.1	XP_039320154.1
OG0008186	XP_010598755.1	XP_003921042.2
OG0008187	XP_023400394.1	XP_039328927.1
OG0008188	XP_003407324.1	XP_003921049.2
OG0008189	XP_003407323.1	XP_003921342.1
OG0008190	XP_023400392.1	XP_039328884.1
OG0008191	XP_003407308.1	XP_039328695.1, XP_039328558.1
OG0008192	XP_010585768.1	XP_010341547.1
OG0008193	XP_023400370.1	XP_003921060.1
OG0008194	XP_003407295.1	XP_003921069.1
OG0008195	XP_003407215.1	XP_003921213.1
OG0008196	XP_003407211.2	XP_039328492.1, XP_039318475.1
OG0008197	XP_003407207.1, XP_023400220.1	XP_010343396.1
OG0008198	XP_003407193.1	XP_003921256.1
OG0008199	XP_023400182.1	XP_003921257.1
OG0008200	XP_003407191.1	XP_003921259.1
OG0008201	XP_003407173.2	XP_003921278.1
OG0008202	XP_010585552.2	XP_003921296.1
OG0008203	XP_010585549.1	XP_003921299.1
OG0008204	XP_023400150.1	XP_003938714.1
OG0008205	XP_010585532.1	XP_003938734.3
OG0008206	XP_010585517.1	XP_010343975.1
OG0008207	XP_010585509.1	XP_003935192.1
OG0008208	XP_023400093.1	XP_039329014.1
OG0008209	XP_010585732.1	XP_010344027.2
OG0008210	XP_003406961.1	XP_003930783.1
OG0008211	XP_003407002.1	XP_003930785.1
OG0008212	XP_003406989.1	XP_003930792.1
OG0008213	XP_023400328.1	XP_003921123.1
OG0008214	XP_003415585.1	XP_003937025.1
OG0008215	XP_003415374.1	XP_010345826.2
OG0008216	XP_003415368.1	XP_003937059.1
OG0008217	XP_003415574.1	XP_003937060.1
OG0008218	XP_023410337.1	XP_003937063.1
OG0008219	XP_003415571.1	XP_003937066.1
OG0008220	XP_003415572.1	XP_010344703.1, XP_039322324.1, XP_039330517.1
OG0008221	XP_003415561.1	XP_010345870.1
OG0008222	XP_023410074.1	XP_039329603.1
OG0008223	XP_023410073.1	XP_039330540.1
OG0008224	XP_010589577.1	XP_010347265.1
OG0008225	XP_010589594.2	XP_010347494.1
OG0008226	XP_023405431.1	XP_003921635.1
OG0008228	XP_003415626.1	XP_003936934.1
OG0008229	XP_023410460.1	XP_003936941.1
OG0008230	XP_023410085.1	XP_039330437.1, XP_003945207.2
OG0008231	XP_003415596.1	XP_039330153.1
OG0008232	XP_023410380.1	XP_010345778.1, XP_039331595.1
OG0008233	XP_010593583.1	XP_010345793.1
OG0008234	XP_010599299.1	XP_003935843.1
OG0008235	XP_023396433.1	XP_003945306.2
OG0008236	XP_003405261.1	XP_003927864.2
OG0008237	XP_023415117.1	XP_039328240.1
OG0008238	XP_003405290.1, XP_023415156.1	XP_003927907.1
OG0008239	XP_003405294.1	XP_003927915.1
OG0008240	XP_003405305.1	XP_039328047.1
OG0008241	XP_003405310.1	XP_010338467.2
OG0008242	XP_010597886.1	XP_003929646.1
OG0008243	XP_023394529.1	XP_010338513.1
OG0008244	XP_003417574.1	XP_010336923.1
OG0008245	XP_010595507.1	XP_010336917.2
OG0008246	XP_023412879.1	XP_003928015.1
OG0008247	XP_010595491.1	XP_039329096.1, XP_039316978.1, XP_003928014.2
OG0008248	XP_010595489.1	XP_039335097.1
OG0008249	XP_023412866.1	XP_039335145.1
OG0008250	XP_003417556.1	XP_039334975.1
OG0008251	XP_003418547.1	XP_003927994.1
OG0008252	XP_003418543.1	XP_039323787.1, XP_003927984.2
OG0008253	XP_003418536.1	XP_003942766.1
OG0008254	XP_010596434.1	XP_010328873.1
OG0008255	XP_023410729.1	XP_039335154.1
OG0008256	XP_003420302.1	XP_003929821.2
OG0008257	XP_023394931.1	XP_039328485.1, XP_039328190.1
OG0008258	XP_023394917.1	XP_010347230.2, XP_003929812.1
OG0008259	XP_023394918.1	XP_003929811.2
OG0008260	XP_023394936.1	XP_003929807.2
OG0008261	XP_003420313.1	XP_039328805.1
OG0008262	XP_010598080.2	XP_039328824.1
OG0008263	XP_003418624.1	XP_010339664.1
OG0008264	XP_003418654.1	XP_039317953.1
OG0008265	XP_010588479.1	XP_039328838.1
OG0008266	XP_023403812.1	XP_010338782.1
OG0008267	XP_023403848.1	XP_039328650.1
OG0008268	XP_010588386.1	XP_039328593.1
OG0008269	XP_003420784.1	XP_039328835.1
OG0008270	XP_023406698.1	XP_039319304.1
OG0008271	XP_003412553.1	XP_003942437.1
OG0008272	XP_023406839.1	XP_039319330.1
OG0008273	XP_010590851.1	XP_003942449.1
OG0008274	XP_003412569.1	XP_010347032.2
OG0008275	XP_023406874.1	XP_039319272.1
OG0008276	XP_003412457.1	XP_003938163.2
OG0008277	XP_003412587.1	XP_003938159.1
OG0008278	XP_010590774.1	XP_039319301.1
OG0008279	XP_010590786.1, XP_023406911.1	XP_010330241.2
OG0008280	XP_010590787.1	XP_003944101.1
OG0008281	XP_023406938.1	XP_039316929.1, XP_003935607.1
OG0008282	XP_010590867.1	XP_010342658.1
OG0008283	XP_010590869.1	XP_039324417.1
OG0008284	XP_010593956.1	XP_003933905.1
OG0008285	XP_023410727.1	XP_003933904.1
OG0008286	XP_023410768.1	XP_039324286.1
OG0008287	XP_003412008.2	XP_003944648.1
OG0008288	XP_010590175.1	XP_039317023.1
OG0008289	XP_010590323.1	XP_039329684.1
OG0008290	XP_003413315.1	XP_039321645.1
OG0008291	XP_003411841.2	XP_039332992.1
OG0008292	XP_010590190.1	XP_039318189.1, XP_039318193.1
OG0008293	XP_003411844.1	XP_003939472.1
OG0008294	XP_010590200.1	XP_039317137.1
OG0008295	XP_003411928.1	XP_039329994.1, XP_003926405.2, XP_039322472.1
OG0008296	XP_010590220.1	XP_003927258.1
OG0008297	XP_023406350.1	XP_039332706.1
OG0008298	XP_023406354.1	XP_010344108.1
OG0008299	XP_023406285.1	XP_003941637.2
OG0008300	XP_023406286.1	XP_003941636.1
OG0008301	XP_003411979.2	XP_010350637.1
OG0008302	XP_003411983.1	XP_039317457.1, XP_039323972.1
OG0008303	XP_003411999.1	XP_003941576.2
OG0008304	XP_023406139.1	XP_039318713.1
OG0008305	XP_003412001.1	XP_003941574.1, XP_003941573.1
OG0008306	XP_003412004.1	XP_003941568.2
OG0008307	XP_003416108.1	XP_039333688.1
OG0008309	XP_003416142.1	XP_039318964.1
OG0008310	XP_023396851.1	XP_010350307.2
OG0008311	XP_010595403.1	XP_039319459.1
OG0008312	XP_010595399.2	XP_003942541.2
OG0008313	XP_003417448.1	XP_039318060.1, XP_010346971.1
OG0008314	XP_023412787.1	XP_003942557.1
OG0008315	XP_003420447.1	XP_003942562.1
OG0008316	XP_023395138.1	XP_039335745.1
OG0008317	XP_010598246.1	XP_039336171.1
OG0008318	XP_003420471.1	XP_010328684.2
OG0008319	XP_003420476.1	XP_039322074.1, XP_003942185.1
OG0008320	XP_003420461.1	XP_039319741.1, XP_039333030.1
OG0008321	XP_003413752.1	XP_003922610.1
OG0008322	XP_003413750.1	XP_039317222.1, XP_039335855.1
OG0008323	XP_023408570.1	XP_003922619.1
OG0008324	XP_010591973.2	XP_003922617.1
OG0008325	XP_003413726.1	XP_010331763.2
OG0008326	XP_023408537.1	XP_039329970.1
OG0008327	XP_003413612.1	XP_003922661.1
OG0008328	XP_010587982.1	XP_010342414.2
OG0008329	XP_003409467.1	XP_003933550.2
OG0008330	XP_010599619.1	XP_003944437.1
OG0008331	XP_023396810.1, XP_023396809.1	XP_039336565.1
OG0008332	XP_023396802.1	XP_039315858.1
OG0008333	XP_003422011.1	XP_003944429.1
OG0008334	XP_010587792.1	XP_039315810.1
OG0008336	XP_003409406.1	XP_039316068.1
OG0008337	XP_023403104.1	XP_039316071.1
OG0008338	XP_023403108.1	XP_039316069.1
OG0008339	XP_023403101.1	XP_010328017.1
OG0008340	XP_010587740.1	XP_039315905.1
OG0008341	XP_010587730.1	XP_010327982.2
OG0008342	XP_003409500.1	XP_039316022.1
OG0008343	XP_003409637.1	XP_039316895.1
OG0008344	XP_010600658.2	XP_039327017.1
OG0008345	XP_023399972.1	XP_003930847.1
OG0008346	XP_010585648.1	XP_010342625.1
OG0008347	XP_003407047.1	XP_039331609.1, XP_039328512.1
OG0008348	XP_023400426.1	XP_003921175.1
OG0008349	XP_003407043.1, XP_010585616.1	XP_003921188.1
OG0008350	XP_023397978.1	XP_039326948.1
OG0008351	XP_003412317.1	XP_003920061.1
OG0008352	XP_003412329.1	XP_039323449.1, XP_003920033.2
OG0008353	XP_010590435.1	XP_010331630.1
OG0008354	XP_003412350.1	XP_003920003.1
OG0008355	XP_023406398.1	XP_010335742.2
OG0008356	XP_003412288.2	XP_039335849.1, XP_039327144.1
OG0008357	XP_010590380.1	XP_010332436.1
OG0008358	XP_010600663.1	XP_010329475.2
OG0008359	XP_003422664.1	XP_039327468.1
OG0008360	XP_010597446.1	XP_039326995.1
OG0008361	XP_003419593.1	XP_003941241.1
OG0008362	XP_003419457.1	XP_003937804.1
OG0008363	XP_023415326.1	XP_003937798.1
OG0008364	XP_003419615.1	XP_003937793.2
OG0008365	XP_003419462.1	XP_003937778.1
OG0008366	XP_023415516.1	XP_010346616.2
OG0008367	XP_003419657.1	XP_039327302.1
OG0008368	XP_003419661.1	XP_039323707.1, XP_003937705.2
OG0008369	XP_003419666.1	XP_039326409.1
OG0008370	XP_010597382.1	XP_010346889.2
OG0008371	XP_023415526.1	XP_010346529.2
OG0008372	XP_023415440.1	XP_010334150.1
OG0008373	XP_023415441.1	XP_003920298.1
OG0008374	XP_023415447.1	XP_010334054.2
OG0008375	XP_023415453.1	XP_039326856.1
OG0008376	XP_023415469.1	XP_039327347.1
OG0008377	XP_003410468.1, XP_003410469.1	XP_003929782.1
OG0008378	XP_023398202.1	XP_039327216.1
OG0008379	XP_003416752.1	XP_003931652.1
OG0008380	XP_003416709.1	XP_003931621.1
OG0008381	XP_023411825.1	XP_010340473.2
OG0008382	XP_003416723.1	XP_039335806.1
OG0008383	XP_023411823.1	XP_003931605.2
OG0008384	XP_003405904.2	XP_003922050.1
OG0008385	XP_023398754.1	XP_010328810.2
OG0008386	XP_023398753.1	XP_010328798.1
OG0008387	XP_003405901.1	XP_003922044.1
OG0008388	XP_023398730.1	XP_003922036.1
OG0008389	XP_023398720.1	XP_003922022.1
OG0008390	XP_003411811.1	XP_003942963.3
OG0008391	XP_010586614.1	XP_003935565.1
OG0008392	XP_010591517.1	XP_039322770.1
OG0008394	XP_023397030.1	XP_039321513.1
OG0008395	XP_023403900.1	XP_039333089.1
OG0008396	XP_023403622.1	XP_003944168.1
OG0008397	XP_023403835.1	XP_039333214.1
OG0008398	XP_003409782.1	XP_003926227.1
OG0008399	XP_003409784.1	XP_003926225.1
OG0008400	XP_010588240.2	XP_039333557.1, XP_039333556.1, XP_039333555.1
OG0008401	XP_023403697.1	XP_039334749.1
OG0008402	XP_023403706.1	XP_010336098.1
OG0008404	XP_010588333.1	XP_003927176.1
OG0008405	XP_010588340.2	XP_010336171.1
OG0008406	XP_003410045.1	XP_039333217.1
OG0008407	XP_003409847.1	XP_039333351.1, XP_039333352.1
OG0008408	XP_010588368.1	XP_039333427.1
OG0008409	XP_010588475.2	XP_003940252.1
OG0008410	XP_010587993.1	XP_010349214.2
OG0008411	XP_003410081.1	XP_003940264.1
OG0008412	XP_003409868.1	XP_039333228.1
OG0008413	XP_003410085.1	XP_010345272.1
OG0008414	XP_003410088.1	XP_039333096.1
OG0008415	XP_023403363.1	XP_003936578.1
OG0008416	XP_010588023.2	XP_039333269.1
OG0008417	XP_023403868.1	XP_010345315.2, XP_039333492.1
OG0008418	XP_023403871.1	XP_039333152.1
