Orthogroup	Mus_musculus	Homo_sapiens
OG0004671	NP_035660.3	NP_000535.3
OG0004672	NP_067512.3, XP_006529831.1	NP_001258906.1
OG0004673	NP_001264195.1, NP_033745.4	XP_047301566.1, NP_003174.3
OG0004674	NP_001076017.1, NP_035594.1, XP_017177561.1	NP_066925.1, NP_001159575.1
OG0004675	XP_006526980.1, NP_038731.2	NP_003374.3, NP_001309154.1
OG0004675	NP_001154892.1	NP_001018066.1
OG0004676	NP_034690.3, XP_036013751.1	NP_001351206.1, NP_002175.2
OG0004677	NP_001316612.1, NP_034415.1, XP_006498836.1	NP_066567.1
OG0004678	NP_001186900.1, NP_033338.2	NP_037383.1, NP_001171525.1
OG0004679	NP_001296375.1	NP_001269834.1, NP_001269835.1, NP_777550.2, NP_001121796.1, XP_047281964.1
OG0004680	NP_036182.1	NP_001247435.1
OG0004681	XP_017173533.1, NP_780562.2	NP_001306124.1, NP_061926.3
OG0004682	NP_031656.2	NP_004692.1
OG0004683	NP_444402.2	NP_001171625.1, NP_001171626.1, NP_001171624.1, NP_064588.1, NP_001171623.1, NP_001278112.1
OG0004684	NP_035057.1, NP_001300850.1, NP_001300851.1	NP_000616.3
OG0004685	NP_035301.2, XP_006499018.1, NP_001407649.1, NP_001407648.1	NP_006395.2, XP_047295786.1
OG0004686	NP_112447.2	NP_001243211.1
OG0004687	NP_653109.2, NP_001405087.1, NP_001405088.1	NP_001182157.1
OG0004688	NP_001365306.1, NP_001365305.1, NP_001365308.1, NP_001365307.1	NP_001002847.1
OG0004690	NP_001011857.1	NP_001005173.3
OG0004693	NP_001011858.1, NP_666424.2	NP_001005180.1
OG0004694	NP_084002.2	NP_006064.2
OG0004695	XP_017167796.1, NP_082008.1	NP_001035373.1, XP_016882612.1
OG0004696	NP_061290.1, NP_001405448.1	NP_037508.2
OG0004697	XP_006526543.1, NP_659195.3	XP_016881506.1, NP_001188394.2
OG0004698	XP_006526524.1, NP_001034238.1, NP_848802.2	NP_006557.2, NP_001290547.1, XP_005266699.1, NP_001290548.1
OG0004699	NP_080143.1	NP_536723.2, NP_001357404.1, NP_001278208.1, NP_001278207.1
OG0004700	NP_001155317.2	NP_001137148.1
OG0004701	NP_766374.1, XP_006512789.1	XP_016866443.1, NP_055247.4
OG0004702	NP_001002268.1, XP_006512741.1	NP_940971.2, XP_006715579.1, NP_001027566.2, NP_065188.5, NP_001027567.2
OG0004703	NP_080024.3	NP_001273188.1, XP_011533741.1, NP_872309.2
OG0004704	XP_036012001.1	XP_047274153.1
OG0004705	NP_780583.1	NP_061914.3
OG0004706	NP_001116470.1	NP_001371476.1, NP_036586.3, NP_001371475.1
OG0004707	NP_598884.2	NP_055707.3, NP_001273128.1, NP_001273118.1, NP_001273123.1, NP_001273117.1
OG0004708	NP_598840.1	NP_006712.2, NP_001189379.1, NP_001356053.1, NP_001189378.1, NP_001114.2
OG0004709	NP_766096.1, XP_006512714.1	NP_037484.1, NP_001309867.1, NP_001074445.1, NP_001309866.1, NP_001309868.1
OG0004711	NP_001346183.1	NP_001007103.1, NP_001333479.1, NP_001333480.1, XP_006715639.1, NP_115814.1
OG0004712	NP_071712.3	XP_011517207.1, NP_071410.1, NP_001186562.1
OG0004713	NP_062806.1, XP_006517364.1	NP_079487.2, XP_005252298.1, NP_001129425.1
OG0004714	XP_006527219.1, NP_001107646.1	XP_016870813.2, NP_001334924.1, NP_001121080.1, NP_004807.3
OG0004715	NP_032872.1, XP_006526826.1	NP_001362965.1
OG0004716	NP_803425.1, NP_001390013.1	NP_055693.4
OG0004717	NP_001347287.1	XP_024303398.1, NP_001364928.1
OG0004718	NP_080638.1, XP_030106918.1	XP_005251567.1, NP_060935.2
OG0004719	NP_035648.2, XP_006516958.1, NP_001185906.1	NP_001167639.1, NP_001128524.1, XP_005252204.1, NP_001167638.1, NP_003168.2
OG0004720	NP_079691.1	NP_001818.1
OG0004721	NP_034231.1	NP_001382777.1, NP_005217.2
OG0004722	NP_001158048.1, XP_011242711.1, NP_080726.3, NP_001158047.1	NP_003439.2
OG0004723	XP_036013996.1	NP_659443.1, NP_001273935.1, NP_001273937.1, NP_001273936.1, XP_011516660.1, NP_001273934.1
OG0004724	XP_006540443.1, NP_082592.2, NP_001139496.1	NP_060807.2
OG0004725	NP_001192160.1	XP_011524712.1, NP_001012496.1
OG0004726	NP_001345811.1, XP_006540084.1, NP_958743.1, NP_001345810.1, NP_001345812.1, NP_001345813.1	NP_065111.1
OG0004727	NP_001361551.1	XP_005259077.1, NP_573441.2, NP_060199.3
OG0004729	XP_036009430.1, NP_001390425.1, NP_001390424.1, NP_083686.1, NP_001390426.1	NP_619580.2
OG0004730	NP_081331.2	NP_598005.1
OG0004731	NP_659050.2, XP_006541251.1	NP_001290468.1, NP_001290469.1, NP_001290467.1, NP_060743.2
OG0004732	NP_001403954.1, XP_036008636.1, NP_001403955.1, NP_001264918.1, NP_001264917.1, NP_032653.2, NP_001289401.1	XP_024307380.1
OG0004733	NP_001103218.1, NP_058567.2	NP_001122389.1, NP_001122388.1, NP_006105.1
OG0004734	NP_001074763.1, XP_006540325.1	NP_954979.2, XP_005258836.2
OG0004735	NP_796076.1	NP_001092291.1, NP_001092292.1, NP_001092295.1, NP_001356793.1, NP_001092293.1, NP_001356791.1, NP_001036060.1, NP_001092294.1
OG0004736	NP_659171.1	NP_008971.2, XP_005258516.1
OG0004737	XP_036008456.1, NP_783572.2	NP_003564.2, NP_001036009.1
OG0004737	NP_001107021.1, NP_001297607.1	NP_001036010.1
OG0004738	NP_932165.2	NP_001398056.1
OG0004739	NP_001158127.1, NP_001116075.1	XP_054187618.1, NP_003881.2
OG0004740	NP_001258299.1, XP_006539589.1	XP_047295623.1
OG0004740	NP_001033046.1, NP_034222.1	NP_004705.1, NP_006475.1, NP_006474.1
OG0004741	XP_006539510.1, NP_780528.2	XP_011525268.1, NP_001004318.2
OG0004742	XP_036008988.1, NP_766486.1	NP_115499.5, NP_954648.3, XP_011525664.1, NP_001350596.1, NP_954649.3, NP_001316459.1
OG0004743	NP_001036782.1, NP_033975.3, XP_006539552.1	NP_001265346.1, NP_001762.2
OG0004744	NP_001263198.1	NP_001362370.1, NP_002142.1, NP_892028.1, NP_001371062.1, XP_016882220.1
OG0004746	NP_062720.1	XP_005259449.1, NP_004699.1
OG0004747	NP_031659.2	NP_001229.1
OG0004748	NP_035015.2	NP_002479.1
OG0004749	NP_033971.1	NP_001167576.1, NP_000582.1, NP_001035110.1, NP_001167575.1
OG0004750	XP_006539260.1, NP_001092766.1	NP_079145.2
OG0004751	NP_032763.2	XP_006717584.1, NP_001231902.2, NP_001231901.2, NP_003864.5, NP_001316997.2
OG0004752	NP_081773.1	NP_001369682.1, NP_001258933.1
OG0004753	NP_808263.2	XP_016871594.1, NP_001229631.1, NP_775847.2
OG0004754	XP_036018451.1, NP_081566.2, NP_001292188.1	NP_877428.1
OG0004755	NP_001277305.1, XP_011237275.1, NP_796317.2, NP_001277304.1, NP_001277303.1	NP_705718.1
OG0004756	NP_083945.1, XP_006526406.1	NP_689899.1
OG0004757	NP_001276520.1	NP_001354187.1, NP_938023.1
OG0004758	NP_758505.2, XP_036009568.1	NP_114172.1
OG0004759	NP_001413632.1	NP_001356537.1
OG0004760	XP_006530704.1, NP_034104.1	XP_047289582.1, NP_001887.1
OG0004761	NP_001366517.1	NP_073590.2, XP_011540263.1, NP_001243050.1
OG0004762	NP_705769.2, XP_006502990.1	NP_001139192.1
OG0004763	NP_598650.2, XP_006502693.1	NP_060515.3, XP_047279768.1, NP_001287887.1, NP_001137360.1
OG0004764	NP_001188296.1	NP_001165339.1, NP_001003682.1
OG0004765	NP_001403455.1	NP_001263181.1, XP_011539359.1, NP_055838.2
OG0004766	NP_001406216.1, NP_001406215.1, NP_001406211.1, NP_001406210.1, NP_084465.1, XP_006539348.1	NP_001185941.1
OG0004767	NP_001406888.1, NP_031600.2	NP_001107573.1, NP_001334549.1
OG0004768	XP_006538826.1, NP_937891.1	XP_011540801.1, NP_001077090.1, NP_055685.3, NP_001317327.1
OG0004769	NP_001106194.1, NP_001106193.1, NP_001277732.1, XP_006539264.1, NP_766003.3	NP_060595.3
OG0004770	NP_808535.1, XP_006539018.1	XP_011539709.1
OG0004771	NP_001366581.1, XP_006538768.1, NP_766108.1, NP_001366576.1	XP_011539008.1, NP_694945.2
OG0004772	NP_076310.2, XP_036014111.1	NP_705838.3, XP_047272867.1
OG0004773	NP_473394.3, XP_017170852.1	NP_115495.3, XP_016865452.1
OG0004775	XP_017167730.1	NP_001275545.1, NP_001340798.1, NP_001275544.1, XP_047288908.1
OG0004776	NP_032620.2	NP_001297248.1, NP_001297250.1, XP_047288489.1, NP_001297249.1, NP_005919.2, NP_001108086.1
OG0004777	NP_666058.2, XP_006540801.1	NP_001106849.1
OG0004778	NP_848867.2	NP_001309740.1, NP_001013679.2
OG0004779	NP_001139331.1, NP_036023.3, XP_006504017.1, NP_001139330.1	NP_003014.3, NP_001116153.1, NP_001139327.1, NP_001139328.1
OG0004780	NP_081950.1, NP_001074570.1, XP_006504171.1	NP_065945.2, NP_001304863.1, XP_016863979.1, NP_001304864.1
OG0004781	NP_079668.2	NP_057651.1, NP_510869.1, NP_510868.1
OG0004782	NP_001404880.1	XP_016864079.1
OG0004782	NP_666035.2, NP_001404878.1, NP_001404879.1	NP_001078869.1, NP_001078868.1
OG0004783	NP_001389918.1, NP_001389917.1, NP_001389916.1, XP_036020787.1, NP_032930.1	NP_001317680.1
OG0004784	NP_001278157.1, NP_848919.3, XP_006503876.1, NP_001278156.1	XP_005248268.1, NP_004778.1
OG0004785	XP_006503685.1, NP_598664.3	NP_036577.2, NP_001121797.2, NP_001185950.2
OG0004786	NP_001157004.1	NP_115702.1
OG0004787	NP_001342669.1	NP_060216.2
OG0004788	XP_011245453.1, NP_034631.1, NP_001005858.2, XP_006527327.1	NP_001540.2, NP_001276688.1, NP_001276687.1, NP_001026853.1
OG0004789	NP_778152.1	NP_001193570.2
OG0004790	NP_001355343.1, NP_001025047.1	NP_055592.2, XP_005273417.1, NP_001300950.1
OG0004791	NP_001344244.1, NP_598727.1	XP_005273156.1, NP_055224.1, NP_001020418.1
OG0004792	NP_081701.2, XP_006514150.1	XP_005270010.1, NP_060457.4, NP_001035882.1, NP_001265154.1, NP_001317032.1
OG0004793	XP_006514057.1, NP_080477.1	NP_060707.2, NP_001269888.1, NP_001269889.1
OG0004794	NP_035309.3, XP_017169337.1	NP_001035930.1, NP_001035931.1, NP_002769.1
OG0004795	NP_081751.1	NP_001129224.1
OG0004796	NP_083117.2, XP_006517477.1	NP_001353421.1, NP_569732.2, NP_001353420.1, NP_036303.1, NP_001006617.2
OG0004797	NP_001349336.1, NP_291088.1, XP_030102940.1	XP_006714977.1
OG0004798	NP_001028536.2	NP_060145.3, NP_001165447.1
OG0004799	XP_011242830.1, NP_795961.3	NP_940969.3, NP_001295129.1, NP_001295125.1, XP_011532855.1, NP_001295124.1
OG0004800	NP_598558.1	NP_001274264.1, XP_005266003.1, NP_001073152.1, NP_001274265.1, NP_001073153.1, NP_065177.2
OG0004801	XP_036012237.1, NP_038580.2	NP_036616.2, NP_001136029.1, NP_036617.2, NP_001136028.1
OG0004802	NP_001036070.1	NP_001020330.1, NP_001351013.1, NP_001020329.1, NP_001351012.1, NP_004346.1
OG0004803	NP_032339.2	NP_955525.1, NP_001273339.1, NP_001035262.2, NP_001035263.1, NP_000861.1, NP_001035259.1
OG0004804	NP_780747.1	NP_699192.1
OG0004805	NP_001159880.1	NP_001138994.1, NP_001138993.1, NP_001138992.1, NP_001138995.1, NP_001138997.1, XP_011512318.2, NP_056392.2
OG0004806	NP_001398765.1	NP_001341098.1, NP_000881.3, XP_011541112.1
OG0004807	NP_001365531.1, NP_033373.2, XP_036010726.1	NP_001365690.1, NP_005413.2
OG0004808	NP_717095.2	NP_114404.1
OG0004809	NP_001408236.1	NP_001365143.1, NP_872363.1, NP_001365142.1, XP_047282756.1
OG0004810	NP_033980.1	XP_005271781.1, NP_000064.1
OG0004811	NP_035656.1	NP_003177.2, NP_001001522.1
OG0004812	NP_573480.1	NP_114144.5, NP_001243327.2, NP_001032367.3, NP_001243329.2, NP_001243326.2
OG0004813	NP_001388021.1, XP_006510562.1, NP_062366.2	XP_024304355.1
OG0004814	NP_081462.1	NP_001028174.2, NP_001153715.1, NP_001153716.1, NP_001153738.1, XP_047292883.1, NP_001153718.1
OG0004815	NP_032972.3	NP_002789.1
OG0004816	NP_001180548.1, NP_058583.1	NP_001171951.1
OG0004817	XP_030102047.1, NP_001344835.1, NP_062700.2	NP_004480.1
OG0004818	NP_063924.2	NP_689675.1, NP_001269229.1, NP_473369.1, NP_001096084.1, XP_047292489.1
OG0004819	NP_001017426.1, XP_030101676.1	NP_001073893.1
OG0004820	NP_079786.2, XP_006534003.1	NP_064618.3
OG0004821	NP_032845.2, NP_001276942.1, NP_001276941.1, XP_006532541.1, NP_001276940.1	XP_006721481.3
OG0004822	NP_001357777.1	NP_872338.1, XP_011539213.1
OG0004823	XP_036019463.1	NP_060658.3, NP_114127.3, NP_001304167.1, XP_011540546.1, NP_001034300.2
OG0004824	XP_011248491.1, NP_001390721.1, NP_001390720.1, NP_001390722.1, NP_001390723.1, NP_032263.2	NP_001019769.1
OG0004825	NP_061343.2	NP_001472.1, NP_001273138.1, NP_001273137.1, XP_006721238.1, NP_001273134.1
OG0004826	NP_001297579.1, NP_001025165.1, NP_001025164.1, XP_006531532.1	NP_001281269.1
OG0004827	NP_932105.2, NP_001295378.1	NP_996850.1
OG0004828	NP_001297564.1, XP_006531571.1	NP_113664.1, XP_005256247.1
OG0004829	NP_758489.1	NP_002652.2
OG0004830	XP_030099697.1, NP_001128572.1	XP_047289604.1, NP_001166243.1
OG0004831	NP_775608.1	NP_006733.1
OG0004832	XP_006531389.1, NP_077179.1	NP_001350847.1, NP_001350852.1, XP_047289550.1, NP_653202.1, NP_853531.1
OG0004833	NP_034535.1	NP_005323.1
OG0004834	NP_001346503.1	NP_848638.3, XP_011523039.2
OG0004835	XP_036020626.1	NP_001355231.1, NP_001355229.1
OG0004836	XP_030110810.1	NP_001268233.1, NP_003593.3, XP_047276940.1, NP_001349718.1, NP_001128683.1
OG0004837	NP_666114.1	NP_001035546.1
OG0004838	NP_001348212.1	NP_078913.3
OG0004839	NP_001334460.1	NP_001139187.1, XP_016867697.1
OG0004840	XP_006504817.1, NP_084025.2	NP_001376579.1
OG0004841	NP_579927.1, NP_001153380.1	NP_001352312.1
OG0004842	NP_666317.2, XP_036008915.1	NP_079018.1
OG0004843	NP_081164.2	NP_000285.1
OG0004844	XP_030098395.1, NP_001403019.1, NP_663564.2	NP_001307393.1, NP_076936.1
OG0004845	XP_011240018.1, NP_033285.1, NP_001032899.1	NP_003114.1, NP_001025459.1
OG0004846	XP_006508160.1, NP_068687.1	NP_851565.4, XP_011544159.1
OG0004847	XP_006507613.1	NP_001153836.1
OG0004847	NP_766064.2	NP_079123.3, NP_001311194.1, NP_001287661.1, XP_047290617.1
OG0004848	NP_081722.1	XP_037772317.1, XP_006716319.1, NP_001131082.1, NP_001077006.1, NP_958802.1
OG0004850	NP_112461.2, XP_036016078.1	NP_115964.2, NP_001305847.1
OG0004851	NP_001074686.1	NP_001334799.1, NP_001334798.1, NP_001027463.1, NP_001334797.1, NP_003441.1
OG0004852	NP_001028668.2	NP_001128127.1, NP_004211.1, XP_047290558.1
OG0004853	NP_001400943.1, NP_061247.1	NP_067018.2
OG0004854	NP_001073596.1	NP_006702.1, NP_001273554.1, XP_005255105.1, NP_542161.1
OG0004855	NP_001344765.1, XP_006525014.1, NP_082264.2	NP_751907.1, NP_751908.1, NP_001254650.1, NP_653204.1
OG0004856	NP_080962.1	NP_001035255.1, NP_001035250.1
OG0004857	NP_077189.2	XP_005255098.1, NP_006419.2
OG0004858	NP_001280623.1	NP_001007795.1
OG0004859	NP_081050.2	NP_006393.2
OG0004860	NP_001366558.1	NP_001243314.1
OG0004861	NP_080804.1	NP_057123.1
OG0004862	XP_006502252.1, NP_083214.2	NP_001099129.1
OG0004864	XP_006529816.1, NP_058029.2, NP_001344444.1	NP_004988.2, XP_047277161.1
OG0004865	NP_001405234.1, XP_006529777.1, NP_001028581.1, NP_001405236.1, NP_001405237.1, NP_001405238.1	NP_001017403.1, XP_047282884.1
OG0004866	NP_001106173.1, XP_006529445.1, NP_067442.1	NP_003272.3
OG0004867	XP_006497303.1, NP_032908.2	XP_005273221.1, NP_079455.3
OG0004868	NP_031524.2	NP_001025458.1
OG0004869	NP_001153322.1	NP_001017425.2
OG0004870	NP_061369.2, NP_001347842.1, NP_001347843.1	NP_001451.2, NP_001352829.1, NP_001288276.1
OG0004871	NP_001028516.2, NP_001153521.1	XP_011508448.1, NP_001073895.1
OG0004872	NP_001408415.1, NP_001408414.1, NP_001408413.1, NP_001408412.1, NP_035955.1	NP_071914.3, XP_047283788.1
OG0004873	NP_081145.1, NP_001280695.1, XP_030108644.1, NP_001280692.1, NP_001280696.1, NP_001280697.1	NP_612157.1
OG0004874	NP_001034290.1	NP_115500.1
OG0004875	NP_001136169.1, XP_006526219.1, NP_001004361.2, NP_001136170.1	NP_001258880.1
OG0004876	XP_006525748.1, NP_034810.1	XP_011524280.1, NP_937762.2
OG0004877	XP_036016523.1	NP_001353159.1, XP_005258203.1, NP_001397802.1, NP_001353160.1, NP_001010000.1
OG0004878	NP_666193.2, XP_006524951.1, NP_001107603.1	XP_011524077.1, NP_001035847.1, NP_001369491.1, NP_005125.1
OG0004879	XP_006526272.1	NP_064533.3, NP_001122098.1, NP_001381252.1, NP_001381253.1, NP_001381254.1, NP_001122099.1, XP_011524003.1
OG0004880	NP_080809.1, XP_036009550.1	NP_001008.1
OG0004881	NP_001129546.1	XP_011535103.2
OG0004882	NP_766529.3	NP_116141.1
OG0004883	NP_080342.1	NP_612469.1, NP_001275675.1, NP_001032365.1, NP_001275673.1, XP_047286862.1
OG0004884	NP_035320.1, NP_001268401.1	XP_006720276.1, NP_002809.2
OG0004885	NP_001398310.1	XP_047287249.1
OG0004886	NP_032267.1, NP_001153584.1	NP_005240.3
OG0004887	NP_032988.3	NP_000944.1
OG0004888	NP_001074664.1, XP_036013289.1	XP_005268021.1
OG0004889	NP_035314.3, NP_001409974.1, XP_036013150.1, NP_001409967.1	NP_002779.1
OG0004890	NP_080390.1	NP_004085.1
OG0004891	NP_001239554.1	NP_001139626.1
OG0004892	XP_011242409.1	XP_016876576.1
OG0004892	NP_796328.2	NP_055724.1
OG0004893	NP_001390387.1, NP_001036164.1, NP_766088.2, XP_006515716.1	NP_689805.3
OG0004894	NP_796013.1, XP_006516043.1	XP_005267695.1, NP_001273328.1, NP_001008404.1, NP_001273329.1
OG0004895	XP_006516165.1, NP_064309.1	NP_001265623.1
OG0004896	NP_598434.2, XP_017174461.1	XP_005251984.1
OG0004897	NP_032014.3, XP_030101416.1	XP_011521840.1, NP_004095.4
OG0004898	XP_036012906.1, NP_001028700.1	NP_001372098.1
OG0004899	XP_006534486.1	NP_001340056.1, NP_001289820.1, NP_001340057.1, NP_001340058.1, XP_005257176.1, NP_001186094.1
OG0004900	NP_001359432.1, XP_036012837.1	NP_001369288.1, NP_858042.2, NP_858041.2
OG0004901	NP_032733.1, XP_006532508.1	NP_066565.1
OG0004902	NP_001292911.1	NP_079509.5, NP_001035994.1, NP_001035997.2, XP_006722179.1
OG0004903	NP_001152857.1, NP_001152856.1	NP_937848.1
OG0004903	NP_001412394.1, NP_035680.3	NP_733752.1
OG0004904	NP_032295.1	NP_001356326.1, NP_061825.2, XP_011523029.1
OG0004905	NP_001257947.1, XP_006534523.1	NP_001248319.1
OG0004906	NP_033187.1, XP_011247138.1	NP_000014.1
OG0004907	NP_001278200.1, NP_001278202.1, NP_001278199.1, NP_001278201.1, NP_077136.2	NP_057154.2
OG0004908	NP_780772.1	NP_060774.2, XP_024306596.1
OG0004909	XP_006533052.1, NP_766150.1	NP_001159577.2, NP_001479.4, XP_047292565.1
OG0004910	NP_082191.1	NP_001273.1
OG0004910	NP_001030931.1	XP_011522750.1, NP_001025177.1
OG0004911	NP_001070964.1, NP_666135.1	NP_006486.3
OG0004912	NP_071856.1, XP_006532708.1	XP_011523752.1, NP_001139447.1, NP_001333613.1, NP_001333612.1, NP_003975.1
OG0004913	NP_001186212.1, NP_001186213.1, NP_775564.1, XP_006532882.1	NP_001271427.1
OG0004914	NP_001156783.1	XP_006721628.1, NP_068766.1
OG0004915	NP_001408099.1, XP_036016405.1, NP_001408098.1, NP_033468.2	XP_047279794.1
OG0004916	NP_035966.2	XP_011516423.1, NP_006050.3
OG0004917	NP_001106174.1, NP_033724.2, NP_001269975.1, NP_001269976.1, NP_001269974.1	NP_005148.2, NP_009297.2
OG0004918	NP_001350009.1	XP_005272289.1
OG0004918	NP_001350008.1, NP_001277477.1, XP_006498189.1, NP_001028561.2	NP_003925.1
OG0004919	NP_031520.1	NP_446464.1, NP_000041.2
OG0004920	NP_001349662.1	NP_001258761.1, NP_821070.1, NP_066954.2, NP_821067.1, XP_047279515.1, NP_821068.1, NP_001180326.1
OG0004921	NP_001333735.1	NP_001356843.1, NP_001356842.1, NP_001356844.1, NP_064530.1, NP_001273975.1, XP_006717251.1, NP_001273974.1
OG0004922	NP_997181.1, XP_006498538.1	NP_001273689.1, XP_011517065.1, NP_057258.3
OG0004923	NP_666230.2	NP_001317917.1, NP_001006642.1, NP_001252543.1, NP_001006643.1, NP_001373986.1, NP_443133.2
OG0004924	NP_001277492.1, NP_001277495.1, NP_001277496.1, NP_001277493.1, XP_006498202.1, NP_796358.2	NP_659402.1
OG0004926	NP_084069.1, XP_036018584.1, NP_001277578.1	NP_002068.2, XP_005251986.1
OG0004927	NP_001366245.1, XP_011237345.1, NP_033287.2, NP_001366243.1, NP_001366244.1, NP_001342188.1	NP_001363035.1
OG0004928	XP_017169887.1	NP_892010.2
OG0004929	NP_473420.2, XP_006513928.1, NP_058667.1	NP_065386.1
OG0004930	NP_035902.2	XP_016875295.1, NP_001338018.1, NP_071910.3
OG0004931	NP_001034169.1, XP_006513962.1, NP_062685.2	XP_006719604.1
OG0004932	NP_031438.2	XP_011536126.1, NP_009195.1
OG0004933	XP_006513703.1, NP_001346680.1, NP_808375.1	NP_001273185.1, NP_001273186.1, NP_659501.1, XP_011536428.1
OG0004934	NP_001371164.1	NP_001124401.1
OG0004935	NP_058020.1, XP_036020519.1	NP_005611.1
OG0004936	NP_001334099.1	NP_001287848.1, NP_003475.1, NP_001317119.1, NP_003474.1, NP_001287847.1, XP_047277119.1
OG0004937	XP_006521485.1	NP_001269714.1, XP_011528574.1
OG0004938	NP_663448.2	NP_055275.1
OG0004939	NP_001274109.1, NP_033846.2	NP_877962.1, NP_001666.2
OG0004940	NP_001398847.1	NP_005731.1
OG0004941	NP_034189.1	XP_011528136.1
OG0004942	NP_033463.1	NP_003303.2, NP_001257412.1
OG0004943	NP_001157084.1	NP_001157329.1
OG0004944	NP_083458.1	NP_001363445.1, NP_001363444.1, XP_011528342.1, NP_001353654.1, NP_055125.2
OG0004945	NP_808440.2	NP_777592.1, XP_011528391.1
OG0004946	NP_857633.2	XP_005268650.1, NP_036538.3
OG0004947	NP_666120.1	NP_689985.1
OG0004948	XP_006524837.1, NP_071308.2	NP_001291934.1, NP_068587.1, XP_047301325.1, NP_001291935.1, NP_001291936.1
OG0004949	NP_001028461.2	NP_003039.2, XP_047301528.1
OG0004950	NP_032391.1, NP_001155314.1, NP_001155315.1, XP_006495790.1	NP_003846.1, XP_024308970.1
OG0004951	NP_001028307.2, XP_006496289.1	NP_775918.2, XP_005263977.1
OG0004952	NP_084409.3, XP_011245030.1	NP_060549.4, XP_011531248.1
OG0004953	XP_036012096.1	NP_001116436.3
OG0004954	NP_035153.1, XP_036012308.1	NP_055377.1, NP_001186699.1
OG0004955	NP_647458.1	NP_006750.3
OG0004956	NP_084137.1	NP_001358534.1, NP_001358533.1, NP_056278.1, NP_001358535.1, NP_001358536.1, NP_001104571.1
OG0004957	NP_780699.2, XP_006514759.1	NP_006785.1
OG0004958	XP_006525932.1	NP_001354885.1
OG0004959	NP_001361156.1	XP_011541433.1, NP_848545.1
OG0004960	NP_001152865.1, NP_032416.1, NP_001152868.1, XP_036012240.1	NP_002189.1
OG0004961	NP_291043.1	NP_055238.1, XP_005272020.1
OG0004962	XP_006517461.1, NP_082557.1	NP_115527.3
OG0004963	NP_796351.2	NP_001274168.1
OG0004964	NP_082546.1	NP_000683.3, XP_011516104.2
OG0004965	XP_006537918.1	NP_597722.1
OG0004966	NP_032162.2	NP_005266.2
OG0004967	XP_011244891.1, NP_780346.3	NP_001161206.1, NP_065175.4
OG0004968	NP_065650.1	NP_001138810.1, NP_005444.4
OG0004969	NP_001343229.1	NP_001273508.1, NP_001273509.1, XP_005248997.1, NP_775833.2
OG0004970	NP_001366007.1	NP_001273565.1, NP_001273566.1, XP_047274292.1, NP_001273564.1, NP_689947.2
