Orthogroup	Mus_musculus	Rattus_norvegicus
OG0004661	NP_001034742.1	XP_038962056.2
OG0004662	NP_001159952.1	XP_006229633.1, NP_058895.1
OG0004663	NP_001184011.1	NP_001121661.1, XP_006239135.1
OG0004664	NP_033103.2	NP_112364.1, XP_006229223.1
OG0004665	NP_001028711.1, NP_001346499.1, NP_001346498.1, NP_997622.1	NP_001032643.1
OG0004666	NP_033486.1	NP_001009672.1
OG0004667	NP_080303.1	NP_001101897.1
OG0004668	NP_001152866.1, NP_085115.1, NP_001152867.1	XP_038944298.1, NP_001402065.1, NP_001388359.1
OG0004669	NP_001182342.1	NP_113997.2
OG0004670	XP_006531362.1, NP_080106.1	NP_001099654.1
OG0004671	NP_035660.3	NP_114445.2
OG0004672	NP_067512.3, XP_006529831.1	NP_908938.1
OG0004673	NP_001264195.1, NP_033745.4	XP_063118446.1, NP_064702.2
OG0004674	NP_001076017.1	NP_954518.1
OG0004674	NP_035594.1	NP_001076018.1
OG0004674	XP_017177561.1	XP_063139627.1
OG0004675	XP_006526980.1, NP_038731.2	NP_037287.2, XP_006231259.1
OG0004676	NP_034690.3, XP_036013751.1	XP_006231990.1, NP_001008725.2
OG0004677	NP_001316612.1, NP_034415.1, XP_006498836.1	XP_008760526.1, NP_113765.1
OG0004678	NP_001186900.1, NP_033338.2	XP_063119180.1, NP_062035.1
OG0004679	NP_001296375.1	XP_038963095.1, NP_775454.3
OG0004680	NP_036182.1	XP_063126321.1, NP_001009239.1, XP_038962267.1
OG0004681	XP_017173533.1, NP_780562.2	XP_038944387.1, NP_062150.2
OG0004682	NP_031656.2	XP_063121845.1, NP_001009470.1
OG0004683	NP_444402.2	XP_006250697.1, NP_077056.1
OG0004684	NP_035057.1, NP_001300850.1, NP_001300851.1	NP_036743.3, XP_038941131.1
OG0004685	NP_035301.2, XP_006499018.1, NP_001407649.1, NP_001407648.1	NP_001020904.1
OG0004686	NP_112447.2	XP_038934421.1, NP_955402.1
OG0004687	NP_653109.2, NP_001405087.1, NP_001405088.1	NP_001107253.2, XP_006246822.1, XP_063133036.1
OG0004688	NP_001365306.1, NP_001365305.1, NP_001365308.1, NP_001365307.1	NP_001365309.1
OG0004689	NP_666427.2	NP_001000409.1
OG0004689	NP_667063.1	XP_017449029.1, NP_001000585.2
OG0004690	NP_001011857.1	NP_001000948.1, NP_001000187.1
OG0004691	NP_001011742.1	NP_001000215.1
OG0004691	NP_666484.1	NP_001395724.1
OG0004692	NP_666512.2	NP_001000369.1
OG0004693	NP_001011858.1, NP_666424.2	NP_001000548.1
OG0004694	NP_084002.2	NP_067698.2, XP_063128360.1
OG0004695	XP_017167796.1, NP_082008.1	NP_001102610.1, XP_008765121.1
OG0004696	NP_061290.1, NP_001405448.1	NP_001007736.1
OG0004697	XP_006526543.1, NP_659195.3	NP_001100841.1, XP_006255097.1
OG0004698	XP_006526524.1, NP_001034238.1, NP_848802.2	NP_001100840.1, XP_006255090.1
OG0004699	NP_080143.1	NP_001100637.1, XP_006249694.3
OG0004700	NP_001155317.2	XP_006227785.1
OG0004701	NP_766374.1, XP_006512789.1	NP_001100991.1, XP_038968707.1
OG0004702	NP_001002268.1, XP_006512741.1	NP_001414779.1, XP_218313.7
OG0004703	NP_080024.3	NP_001108500.1, XP_038937004.1
OG0004704	XP_036012001.1	XP_063131060.1, NP_110470.1, NP_848036.1, NP_848035.1
OG0004705	NP_780583.1	NP_001020894.1
OG0004706	NP_001116470.1	NP_001414403.1, NP_001414402.1, XP_063138773.1
OG0004707	NP_598884.2	NP_620794.1, XP_006227920.3
OG0004708	NP_598840.1	XP_006251693.1, NP_037027.2
OG0004709	NP_766096.1, XP_006512714.1	NP_001102403.1, XP_008771122.1
OG0004711	NP_001346183.1	XP_003748714.1
OG0004712	NP_071712.3	NP_543184.2, XP_038951244.1
OG0004713	NP_062806.1, XP_006517364.1	NP_001012160.1, XP_063132622.1
OG0004714	XP_006527219.1, NP_001107646.1	XP_038957319.1, NP_001387747.1
OG0004715	NP_032872.1, XP_006526826.1	NP_001012761.1, XP_063120787.1
OG0004716	NP_803425.1, NP_001390013.1	NP_001020207.1, XP_063127774.1, XP_038956171.1
OG0004718	NP_080638.1, XP_030106918.1	NP_001099817.1, XP_006231265.1
OG0004719	NP_035648.2, XP_006516958.1, NP_001185906.1	NP_036890.2, XP_038951303.1
OG0004720	NP_079691.1	NP_001119555.1
OG0004721	NP_034231.1	NP_001258072.1, XP_063132423.1
OG0004722	NP_001158048.1, XP_011242711.1, NP_080726.3, NP_001158047.1	NP_001414200.1, XP_006253807.1
OG0004723	XP_036013996.1	NP_001100811.1, XP_006253771.1
OG0004724	XP_006540443.1, NP_082592.2, NP_001139496.1	XP_006228248.1, NP_001162614.1
OG0004725	NP_001192160.1	XP_017445452.1, NP_001414126.1, NP_001414127.1
OG0004726	NP_001345811.1, XP_006540084.1, NP_958743.1, NP_001345810.1, NP_001345812.1, NP_001345813.1	NP_001101936.1, XP_006228330.1
OG0004727	NP_001361551.1	XP_006228340.1, NP_001101937.1
OG0004728	NP_033107.1	XP_063133771.1, NP_073188.2, XP_063136585.1
OG0004729	XP_036009430.1, NP_001390425.1, NP_001390424.1, NP_083686.1, NP_001390426.1	NP_001101950.1, XP_006229159.1
OG0004730	NP_081331.2	NP_001103093.1
OG0004731	NP_659050.2, XP_006541251.1	NP_001100983.1, XP_038968251.1
OG0004732	NP_001403954.1, XP_036008636.1, NP_001403955.1, NP_001264918.1, NP_001264917.1, NP_032653.2, NP_001289401.1	XP_038937577.1
OG0004733	NP_001103218.1, NP_058567.2	NP_997685.2
OG0004734	NP_001074763.1, XP_006540325.1	NP_001166899.1, XP_038946583.1
OG0004735	NP_796076.1	XP_002728762.3
OG0004736	NP_659171.1	NP_001101947.1, XP_008757177.1
OG0004737	XP_036008456.1, NP_783572.2	XP_038960000.1, NP_001163807.1
OG0004738	NP_932165.2	NP_076466.2, XP_038947708.1
OG0004739	NP_001158127.1	NP_001158128.1
OG0004739	NP_001116075.1	XP_038964700.1, NP_001158129.3
OG0004740	NP_001258299.1, XP_006539589.1	NP_001402788.1
OG0004741	XP_006539510.1, NP_780528.2	XP_038956777.1
OG0004742	XP_036008988.1, NP_766486.1	NP_001258327.1
OG0004743	NP_001036782.1, NP_033975.3, XP_006539552.1	XP_006228890.1, NP_001100973.1
OG0004744	NP_001263198.1	XP_038958886.1, NP_058808.1
OG0004746	NP_062720.1	NP_001099717.1, NP_001119762.1, XP_006228959.1
OG0004747	NP_031659.2	NP_001094291.1, XP_006228966.1
OG0004748	NP_035015.2	NP_001099623.1, XP_063137049.1
OG0004749	NP_033971.1	NP_068512.1, XP_006254665.1
OG0004750	XP_006539260.1, NP_001092766.1	NP_001102740.1, XP_006239184.1
OG0004751	NP_032763.2	NP_659566.1, XP_006255887.1
OG0004752	NP_081773.1	XP_063132076.1, NP_001296391.1
OG0004753	NP_808263.2	XP_038952073.1, XP_008770033.2, XP_017456222.2
OG0004754	XP_036018451.1, NP_081566.2, NP_001292188.1	XP_038951709.1, NP_001100836.1
OG0004755	NP_796317.2	NP_001100835.1
OG0004755	NP_001277304.1, NP_001277303.1	XP_038951705.1
OG0004756	NP_083945.1, XP_006526406.1	NP_001385532.1
OG0004757	NP_001276520.1	NP_001102592.1, XP_038952967.1
OG0004758	NP_758505.2, XP_036009568.1	NP_741988.1
OG0004759	NP_001413632.1	XP_006255129.1, NP_001003705.1
OG0004760	XP_006530704.1	XP_038953618.1
OG0004760	NP_034104.1	NP_001100879.1
OG0004761	NP_001366517.1	XP_006239018.1, NP_001128100.1
OG0004762	NP_705769.2, XP_006502990.1	XP_006239029.1, NP_001102735.1
OG0004763	NP_598650.2, XP_006502693.1	NP_001100106.1, XP_063143358.1
OG0004764	NP_001188296.1	NP_001386246.1
OG0004765	NP_001403455.1	NP_001101378.1, XP_008762357.1
OG0004766	NP_001406216.1, NP_001406215.1, NP_001406211.1, NP_001406210.1, NP_084465.1, XP_006539348.1	XP_017449075.1, NP_001020943.1
OG0004767	NP_001406888.1, NP_031600.2	NP_001008524.1
OG0004768	XP_006538826.1, NP_937891.1	NP_001178800.1, XP_038966339.1
OG0004769	NP_001106194.1, NP_001106193.1	NP_001414676.1
OG0004769	NP_001277732.1, XP_006539264.1, NP_766003.3	XP_038967250.1
OG0004770	NP_808535.1, XP_006539018.1	XP_063144195.1, NP_001004447.1
OG0004771	NP_001366581.1, XP_006538768.1, NP_766108.1, NP_001366576.1	NP_001102162.1, XP_008762492.1
OG0004772	NP_076310.2, XP_036014111.1	XP_006231851.1
OG0004773	NP_473394.3, XP_017170852.1	XP_038959317.1
OG0004774	NP_075732.1, XP_006517388.1, NP_001334517.1	NP_443213.3
OG0004775	XP_017167730.1	NP_001020852.2, XP_008757737.1
OG0004776	NP_032620.2	NP_001035276.1
OG0004777	NP_666058.2, XP_006540801.1	NP_001414599.1, XP_038956965.1
OG0004778	NP_848867.2	NP_001387168.1
OG0004779	NP_001139331.1, NP_036023.3, XP_006504017.1, NP_001139330.1	XP_006251309.1
OG0004780	NP_081950.1, NP_001074570.1, XP_006504171.1	XP_006251383.1, NP_001128030.1
OG0004781	NP_079668.2	NP_001101975.2
OG0004782	NP_666035.2, NP_001404878.1, NP_001404879.1	NP_001107248.1, XP_006251060.1
OG0004783	NP_001389918.1, NP_001389917.1, NP_001389916.1, XP_036020787.1, NP_032930.1	NP_112637.1, XP_038948417.1
OG0004784	NP_001278157.1, NP_848919.3	NP_072154.2
OG0004784	XP_006503876.1, NP_001278156.1	XP_038948069.1
OG0004785	XP_006503685.1, NP_598664.3	NP_612542.1, XP_017454551.1
OG0004786	NP_001157004.1	XP_006250620.1, NP_001014013.1
OG0004787	NP_001342669.1	XP_006238096.1, NP_001100123.1
OG0004788	XP_011245453.1, NP_034631.1, NP_001005858.2, XP_006527327.1	NP_001007695.1
OG0004789	NP_778152.1	NP_001388022.1
OG0004790	NP_001355343.1, NP_001025047.1	XP_038953583.1, NP_001129180.1
OG0004791	NP_001344244.1, NP_598727.1	NP_001100912.2, XP_006255874.1
OG0004792	NP_081701.2, XP_006514150.1	XP_038955024.1, NP_001162058.1
OG0004793	XP_006514057.1, NP_080477.1	XP_006256524.1, NP_001102005.1
OG0004794	NP_035309.3, XP_017169337.1	NP_001177165.1, XP_063135050.1
OG0004795	NP_081751.1	NP_001414124.1, XP_063130722.1
OG0004796	NP_083117.2, XP_006517477.1	XP_006253692.1, NP_001013156.2
OG0004797	NP_001349336.1, NP_291088.1, XP_030102940.1	NP_542955.2, XP_006253656.1
OG0004798	NP_001028536.2	XP_038952440.1, NP_001414525.1
OG0004799	XP_011242830.1, NP_795961.3	XP_063132075.1, NP_001387768.1
OG0004800	NP_598558.1	NP_001014029.1
OG0004801	XP_036012237.1, NP_038580.2	NP_037096.2, XP_038941204.1
OG0004802	NP_001036070.1	XP_006254823.1
OG0004803	NP_032339.2	NP_036985.2, XP_017456348.1
OG0004804	NP_780747.1	XP_006232044.1
OG0004805	NP_001159880.1	NP_001386138.1
OG0004806	NP_001398765.1	NP_058993.1, XP_063121105.1
OG0004807	NP_001365531.1, NP_033373.2, XP_036010726.1	NP_001100284.1, XP_008764352.1
OG0004808	NP_717095.2	NP_001107220.1
OG0004809	NP_001408236.1	NP_001100287.1, XP_006242985.1
OG0004810	NP_033980.1	XP_006242994.2, NP_001071114.1
OG0004811	NP_035656.1	NP_113737.1
OG0004812	NP_573480.1	XP_038937374.1, NP_001121184.1
OG0004813	NP_001388021.1, XP_006510562.1, NP_062366.2	NP_001388023.1
OG0004814	NP_081462.1	NP_001028232.2
OG0004815	XP_030101534.1	XP_063124912.1
OG0004815	NP_032972.3	NP_476440.2, NP_001316812.1
OG0004816	NP_001180548.1, NP_058583.1	NP_113890.1
OG0004817	XP_030102047.1	XP_006246845.1
OG0004817	NP_001344835.1, NP_062700.2	NP_001017477.1
OG0004818	NP_063924.2	XP_038942831.1, NP_001121130.1
OG0004819	NP_001017426.1, XP_030101676.1	XP_038942397.1
OG0004820	NP_079786.2, XP_006534003.1	XP_006246665.1, NP_001009246.1
OG0004821	NP_032845.2, NP_001276942.1, NP_001276941.1	NP_037135.1
OG0004821	XP_006532541.1, NP_001276940.1	XP_038941214.1
OG0004822	NP_001357777.1	NP_001389040.1
OG0004823	NP_849534.2	NP_001030094.1
OG0004824	XP_011248491.1, NP_001390721.1, NP_001390720.1, NP_001390722.1, NP_001390723.1, NP_032263.2	XP_008762603.1, NP_073178.1
OG0004825	NP_061343.2	XP_063134236.1, NP_001034119.1
OG0004826	NP_001297579.1, NP_001025165.1, NP_001025164.1, XP_006531532.1	NP_958819.1, XP_006255820.1
OG0004827	NP_932105.2	NP_001387919.1
OG0004827	NP_001295378.1	XP_063134218.1
OG0004828	NP_001297564.1, XP_006531571.1	XP_006255770.1, NP_612527.2
OG0004829	NP_758489.1	NP_058864.1
OG0004830	XP_030099697.1, NP_001128572.1	NP_001020937.1, XP_038953858.1
OG0004832	XP_006531389.1, NP_077179.1	NP_001099634.1, XP_006255111.1
OG0004833	NP_034535.1	NP_001166316.1
OG0004834	NP_001346503.1	NP_001012484.2
OG0004835	XP_036020626.1	NP_001380626.1, XP_063127228.1
OG0004836	XP_030110810.1	NP_001099392.1, XP_063127225.1
OG0004837	NP_666114.1	NP_001178756.1
OG0004838	NP_001348212.1	NP_001102534.1, XP_006249087.1
OG0004839	NP_001334460.1	XP_063127993.1
OG0004840	XP_006504817.1, NP_084025.2	NP_001099379.1, XP_017453778.1
OG0004841	NP_579927.1, NP_001153380.1	XP_038945486.1, NP_001008364.1
OG0004842	NP_666317.2, XP_036008915.1	NP_001009455.1, XP_063123868.1
OG0004843	NP_081164.2	XP_008758077.1, NP_542151.1
OG0004844	XP_030098395.1, NP_001403019.1, NP_663564.2	NP_001388630.1, XP_063130996.1
OG0004845	XP_011240018.1, NP_033285.1, NP_001032899.1	XP_006230275.1, NP_001258015.1, NP_001020930.1, XP_038945622.1, NP_001013890.1
OG0004846	XP_006508160.1, NP_068687.1	XP_006230323.1, NP_001012487.1
OG0004847	XP_006507613.1	XP_063127384.1
OG0004847	NP_766064.2	NP_001178879.1
OG0004848	NP_081722.1	XP_006245847.1, NP_001100445.1
OG0004850	NP_112461.2, XP_036016078.1	NP_001100448.1, XP_038941774.1
OG0004851	NP_001074686.1	XP_038942982.1, NP_001408318.1
OG0004852	NP_001028668.2	NP_001099234.1, XP_006245924.1
OG0004853	NP_001400943.1, NP_061247.1	NP_001095834.1, XP_008765733.1
OG0004855	NP_001344765.1, XP_006525014.1, NP_082264.2	NP_001380927.1, XP_038941786.1
OG0004856	NP_080962.1	XP_063124998.1
OG0004857	NP_077189.2	XP_063125657.1, NP_001385745.1
OG0004858	NP_001280623.1	NP_001007700.1, XP_006233178.1
OG0004859	NP_081050.2	NP_001099932.1
OG0004860	NP_001366558.1	NP_001103107.1, XP_063138661.1
OG0004861	NP_080804.1	XP_063130261.1, NP_001382043.1
OG0004862	XP_006502252.1, NP_083214.2	XP_063138479.1, NP_001019478.1
OG0004863	NP_796371.1	XP_017454249.1
OG0004864	XP_006529816.1, NP_058029.2, NP_001344444.1	NP_114001.2, XP_006249950.1
OG0004865	NP_001405234.1, XP_006529777.1, NP_001028581.1, NP_001405236.1, NP_001405237.1, NP_001405238.1	NP_001414286.1, XP_038947244.1
OG0004866	NP_001106173.1, XP_006529445.1, NP_067442.1	NP_058880.2
OG0004867	XP_006497303.1, NP_032908.2	XP_063128263.1, NP_001099458.2
OG0004868	NP_031524.2	NP_037044.1, XP_038946313.1
OG0004869	NP_001153322.1	NP_742039.1
OG0004870	NP_061369.2, NP_001347842.1, NP_001347843.1	XP_063128091.1, NP_653338.2
OG0004871	NP_001028516.2, NP_001153521.1	XP_006250249.1, NP_001178858.1
OG0004872	NP_001408415.1, NP_001408414.1, NP_001408413.1, NP_001408412.1, NP_035955.1	NP_001099444.1
OG0004873	NP_081145.1, NP_001280695.1, XP_030108644.1, NP_001280692.1, NP_001280696.1	XP_006232677.1
OG0004873	NP_001280697.1	NP_001099917.1
OG0004874	NP_001034290.1	NP_001399426.1, NP_001399427.1
OG0004875	NP_001136169.1, XP_006526219.1	XP_038952883.1
OG0004875	NP_001004361.2	NP_001014169.2
OG0004876	XP_006525748.1, NP_034810.1	NP_001380677.1, XP_038952852.1
OG0004877	XP_036016523.1	XP_038939358.1, NP_001178744.1
OG0004878	NP_666193.2, XP_006524951.1, NP_001107603.1	NP_543183.1, XP_038938905.1
OG0004879	XP_006526272.1	XP_006254922.1
OG0004880	XP_036009550.1	NP_569116.1
OG0004881	NP_001129546.1	NP_001099506.1, XP_063130193.1
OG0004882	NP_766529.3	XP_006246512.1, NP_001258325.1
OG0004883	NP_080342.1	NP_001099504.2, XP_063130190.1
OG0004884	NP_035320.1, NP_001268401.1	NP_058953.1, XP_038955313.1, XP_063130258.1
OG0004885	NP_001398310.1	NP_001178801.1, XP_008762880.1
OG0004886	NP_032267.1, NP_001153584.1	NP_036692.1
OG0004887	NP_032988.3	NP_001128636.2, NP_071577.2
OG0004888	NP_001074664.1, XP_036013289.1	NP_001382642.1, XP_038968184.1
OG0004889	NP_035314.3, NP_001409974.1, XP_036013150.1, NP_001409967.1	NP_058976.1, XP_063117662.1
OG0004890	NP_080390.1	NP_062229.1
OG0004891	NP_001239554.1	NP_001386355.1
OG0004892	XP_011242409.1, NP_796328.2	NP_001414164.1
OG0004893	NP_001390387.1, NP_001036164.1, NP_766088.2, XP_006515716.1	XP_038968034.1, NP_001100232.2
OG0004894	NP_796013.1, XP_006516043.1	XP_038969321.1
OG0004895	XP_006516165.1, NP_064309.1	NP_001164066.1, XP_006240723.1
OG0004896	NP_598434.2	NP_001034286.1
OG0004896	XP_017174461.1	XP_063140030.1
OG0004897	NP_032014.3, XP_030101416.1	NP_059028.2
OG0004898	XP_036012906.1, NP_001028700.1	XP_038942129.1, NP_001100539.1
OG0004899	XP_006534486.1	NP_001099319.1, XP_038941574.1
OG0004900	NP_001359432.1, XP_036012837.1	NP_001102520.2
OG0004901	NP_032733.1, XP_006532508.1	NP_683689.1
OG0004902	NP_001292911.1	NP_001006955.1, XP_006247338.1
OG0004903	NP_001412394.1, NP_035680.3	XP_017452887.1, NP_001029284.1
OG0004904	NP_032295.1	NP_001385781.1
OG0004905	NP_001257947.1, XP_006534523.1	XP_063126126.1
OG0004906	NP_033187.1, XP_011247138.1	XP_038941987.1, NP_001100509.1
OG0004907	NP_001278200.1, NP_001278202.1, NP_001278199.1, NP_001278201.1, NP_077136.2	XP_063125471.1, NP_001101759.1
OG0004908	NP_780772.1	XP_038942301.1, NP_001101757.1
OG0004909	NP_766150.1	NP_001012141.1, XP_038942290.1
OG0004910	NP_001030931.1	XP_008766158.1, NP_542150.1
OG0004911	NP_001070964.1, NP_666135.1	NP_001258411.1
OG0004912	NP_071856.1, XP_006532708.1	NP_113934.1, XP_063125896.1
OG0004913	NP_001186212.1, NP_001186213.1, NP_775564.1, XP_006532882.1	NP_001099282.1, XP_038941446.1
OG0004914	NP_001156783.1	NP_942052.1, XP_008766237.1
OG0004915	NP_001408099.1, XP_036016405.1, NP_001408098.1, NP_033468.2	NP_001414125.1, XP_006233944.1
OG0004916	NP_035966.2	NP_001101300.1
OG0004917	NP_001106174.1, NP_033724.2, NP_001269975.1, NP_001269976.1, NP_001269974.1	NP_001094320.1, XP_006233980.1
OG0004918	NP_001350008.1, NP_001277477.1, XP_006498189.1, NP_001028561.2	XP_006233983.1, NP_001034426.1
OG0004919	NP_031520.1	NP_037289.1, XP_006233973.1
OG0004920	NP_001349662.1	NP_001102047.1
OG0004921	NP_001333735.1	XP_008759883.1
OG0004922	NP_997181.1, XP_006498538.1	XP_006233831.1, NP_001402617.1
OG0004923	NP_666230.2	XP_006233993.1
OG0004924	NP_001277492.1, NP_001277495.1, NP_001277496.1, NP_001277493.1, XP_006498202.1, NP_796358.2	NP_001397207.1, XP_063139029.1
OG0004926	NP_084069.1, XP_036018584.1, NP_001277578.1	XP_038961226.1, NP_001381951.1
OG0004927	XP_011237345.1	XP_063140781.1
OG0004927	NP_033287.2, NP_001366243.1, NP_001366244.1, NP_001342188.1	NP_445868.2
OG0004928	XP_017169887.1	NP_596877.2, NP_001257738.1, NP_001257736.1, NP_001257739.1, NP_001257737.1, XP_006247849.1, NP_001257740.1
OG0004929	NP_473420.2, XP_006513928.1, NP_058667.1	NP_001178917.1
OG0004930	NP_035902.2	NP_001414216.1
OG0004931	NP_001034169.1, XP_006513962.1, NP_062685.2	XP_063119154.1, NP_001020574.1
OG0004932	NP_031438.2	NP_445754.2
OG0004933	XP_006513703.1, NP_001346680.1, NP_808375.1	XP_006241548.1, NP_001124030.1
OG0004934	NP_001371164.1	NP_001182432.1
OG0004935	NP_058020.1, XP_036020519.1	XP_063141117.1, XP_038962562.1, NP_001004095.1, XP_038952266.1
OG0004936	NP_001334099.1	NP_114459.1
OG0004937	NP_082339.1	NP_001388104.1
OG0004938	NP_663448.2	NP_001164013.1, XP_063119137.1
OG0004939	NP_001274109.1, NP_033846.2	XP_038935870.1, NP_077379.1
OG0004940	NP_001398847.1	NP_001009666.1
OG0004941	NP_034189.1	NP_001124039.1
OG0004942	NP_033463.1	XP_063119082.1, NP_036940.1
OG0004943	NP_001157084.1	XP_038935840.1, NP_001037754.1
OG0004944	NP_083458.1	NP_598252.1
OG0004945	NP_808440.2	NP_001100243.1, XP_008763446.3
OG0004946	NP_857633.2	NP_579846.2, XP_006241222.1
OG0004947	NP_666120.1	XP_006241236.1, NP_001017458.1
OG0004948	XP_006524837.1, NP_071308.2	NP_445973.2
OG0004949	NP_001028461.2	NP_036785.2, NP_001106806.1
OG0004950	NP_032391.1, NP_001155314.1, NP_001155315.1, XP_006495790.1	NP_001100375.1, XP_063123001.1
OG0004951	NP_001028307.2	XP_063123964.1
OG0004951	XP_006496289.1	XP_063133740.1
OG0004952	NP_084409.3, XP_011245030.1	NP_001386698.1, XP_006239770.1
OG0004953	XP_036012096.1	NP_001101837.1
OG0004954	NP_035153.1, XP_036012308.1	NP_037241.2, XP_038947568.1
OG0004955	NP_647458.1	NP_001019914.1
OG0004956	NP_084137.1	NP_001014254.1, XP_063129509.1
OG0004957	NP_780699.2, XP_006514759.1	XP_006251678.1, NP_001102566.1
OG0004958	XP_006525932.1	NP_001119765.2
OG0004959	NP_001361156.1	XP_006254811.1, NP_001007760.1
OG0004960	NP_001152865.1, NP_032416.1, NP_001152868.1, XP_036012240.1	NP_036723.2
OG0004961	NP_291043.1	NP_001100471.1, XP_006246325.1
OG0004962	XP_006517461.1, NP_082557.1	XP_038952380.1, NP_001389423.1
OG0004963	NP_796351.2	XP_063144599.1
OG0004964	NP_082546.1	NP_001011975.1
OG0004965	XP_006537918.1	NP_001406470.1
OG0004966	NP_032162.2	NP_997665.1
OG0004967	XP_011244891.1, NP_780346.3	NP_998728.1, XP_063135163.1
OG0004968	NP_065650.1	NP_001009172.1, XP_006256185.1
OG0004969	NP_001343229.1	XP_038955175.1, NP_001386399.1, NP_001386400.1
OG0004970	NP_001366007.1	NP_955411.1, XP_006256234.1
OG0004971	NP_032215.2, XP_011244598.1	NP_001100357.1
OG0004972	NP_079709.2	NP_001386263.1
OG0004973	NP_082628.3	NP_001388122.1, XP_008764673.1
OG0004974	XP_011248362.1, NP_001007590.2	NP_001035003.1, XP_063143370.1
OG0004975	NP_808442.2	NP_001129183.1, XP_038965360.2
OG0004976	NP_955761.2, XP_006537793.1	NP_001129252.1, XP_038965746.1
OG0004977	XP_006512689.1, NP_035506.2	NP_001101111.1, XP_006256666.1
OG0004978	XP_017169252.1, NP_780616.4	NP_001399039.1, NP_001098110.1, XP_063135245.1
OG0004979	NP_001363896.1, NP_062714.1	XP_038954545.1, NP_001099865.1
OG0004980	XP_011241461.1, NP_001030030.2	XP_574794.3
OG0004981	XP_036011351.1	XP_006256624.1, NP_001017448.2
OG0004982	XP_017169351.1, NP_033239.1	NP_112650.1
OG0004983	NP_001366382.1	XP_006256648.1, NP_001020285.1
OG0004984	XP_006512685.1, NP_035394.2	NP_001077435.1, XP_006256586.1
OG0004985	NP_034055.1	NP_037272.1
OG0004987	NP_776287.2	NP_001124048.1
OG0004988	NP_080918.2	NP_001116448.1
OG0004989	NP_001355357.1	NP_001387874.1
OG0004990	XP_017172023.1, NP_766102.1	XP_038935855.1, NP_001258144.1
OG0004991	NP_080118.1	NP_001123964.1
OG0004992	XP_006535304.1	NP_001020842.1, XP_008768258.2
OG0004993	NP_032219.2	XP_063125059.1, NP_001013133.2
OG0004994	NP_001334240.1	XP_006236065.1
OG0004995	NP_081675.2	NP_001100099.1
OG0004996	NP_001395744.1	XP_006240084.1
OG0004997	XP_036008305.1, NP_444340.3	NP_579832.1
OG0004998	NP_084192.2	NP_001178900.1, XP_038964060.1
