Orthogroup	Mus_musculus	Ursus_americanus
OG0008886	NP_001405450.1, XP_011238040.1	XP_045635751.1
OG0008887	NP_001277659.1, NP_032302.2	XP_045662113.1
OG0008888	NP_081367.1	XP_045662227.1
OG0008890	NP_001074550.1	XP_045662306.1
OG0008891	NP_780648.1	XP_045662351.1, XP_045662350.1, XP_045662352.1, XP_045662353.1
OG0008892	NP_001182616.1, NP_950172.1	XP_045662384.1
OG0008893	NP_001297528.1, NP_766101.3, NP_001297527.1, XP_006495895.1	XP_045662416.1
OG0008894	NP_001276633.1	XP_045662427.1
OG0008896	NP_031587.1, XP_006495696.1	XP_045662479.1
OG0008897	NP_061266.2	XP_045662529.1
OG0008898	NP_001272865.1	XP_045662538.1, XP_045662539.1, XP_045662540.1
OG0008899	NP_739561.2, NP_001292161.1	XP_045633502.1
OG0008900	NP_001153378.1, NP_081122.2, NP_001153377.1	XP_045633615.1
OG0008901	NP_033011.2, NP_001391996.1	XP_045633557.1
OG0008902	NP_082162.3, XP_036009582.1	XP_045633480.1
OG0008903	NP_067317.1	XP_045631280.1
OG0008904	NP_001153687.1, XP_006497135.1	XP_045640437.1
OG0008905	NP_081001.1	XP_045640554.1
OG0008906	NP_001092746.2, XP_006529594.1	XP_045643514.1
OG0008907	NP_874385.1	XP_045643505.1
OG0008908	NP_835180.2, NP_001344407.1, XP_011246269.1	XP_045643465.1
OG0008909	NP_036054.1	XP_045643842.1, XP_045644514.1, XP_045645132.1
OG0008910	NP_001316036.1	XP_045665576.1
OG0008911	NP_080317.3	XP_045665575.1
OG0008912	NP_001407165.1	XP_045665644.1
OG0008913	NP_001391240.1, NP_001391230.1	XP_045640401.1
OG0008914	NP_001397621.1	XP_045640242.1
OG0008915	NP_032560.2, NP_001264897.1	XP_045640545.1
OG0008916	XP_006497072.1, NP_083360.2	XP_045640600.1
OG0008917	NP_001164456.1, XP_011238330.1	XP_045639788.1
OG0008919	XP_006527676.1, NP_775591.1	XP_045659620.1
OG0008920	NP_033887.1	XP_045659836.1
OG0008921	XP_011246109.1, NP_001035524.2	XP_045657248.1
OG0008922	XP_006528863.1, NP_848135.1	XP_045632496.1
OG0008923	NP_001265200.1, NP_001265201.1, NP_663380.1	XP_045649664.1
OG0008924	NP_997162.2	XP_045669600.1
OG0008925	NP_001297623.1, NP_001158207.1	XP_045669621.1
OG0008926	NP_079860.2	XP_045669563.1
OG0008928	XP_006528809.1, NP_035081.3	XP_045669553.1
OG0008929	XP_006528902.1	XP_045656637.1
OG0008930	XP_017173917.1, NP_035211.2	XP_045661014.1
OG0008931	XP_011246120.1, NP_035277.1	XP_045633971.1
OG0008932	NP_848827.1, XP_006528869.1	XP_045660008.1
OG0008933	NP_001300640.1	XP_045660965.1
OG0008934	NP_663605.1, XP_036017817.1	XP_045643073.1
OG0008935	XP_006527968.1, NP_032918.1	XP_045635537.1
OG0008936	NP_075989.1	XP_045646423.1
OG0008937	NP_001398604.1, NP_032795.1	XP_045631687.1
OG0008938	NP_796327.1, XP_006527679.1	XP_045659575.1
OG0008939	NP_001398634.1	XP_045646391.1
OG0008940	NP_061302.2	XP_045660905.1
OG0008941	NP_001036007.1, NP_033781.2	XP_045642625.1
OG0008942	NP_067498.4, XP_006528996.1	XP_045655298.1
OG0008943	NP_001258607.1	XP_045655289.1
OG0008944	NP_001277484.1	XP_045651410.1
OG0008945	NP_038740.1	XP_045644733.1
OG0008947	NP_001363931.1	XP_045657260.1
OG0008948	XP_006528177.1, NP_001074946.1	XP_045654080.1
OG0008949	NP_001300662.1, NP_080841.1	XP_045655989.1
OG0008950	NP_444344.1	XP_045646443.1, XP_045646445.1
OG0008951	XP_006528546.1, NP_038510.2	XP_045655957.1
OG0008952	NP_080379.1, NP_001346072.1	XP_045644383.1
OG0008953	XP_006527763.1, NP_780389.2, NP_001292604.1	XP_045660884.1
OG0008954	NP_001009947.2, XP_006541469.1	XP_045646434.1
OG0008956	XP_006541495.1, NP_001276658.1	XP_045649792.1
OG0008957	NP_082947.1, XP_006541611.1	XP_045645484.1
OG0008958	XP_006528151.1, NP_796267.2	XP_045660772.1
OG0008959	XP_006528236.1, NP_065234.1, NP_001277364.1	XP_045644761.1
OG0008960	NP_113682.2	XP_045644758.1, XP_045644757.1, XP_045644756.1
OG0008961	XP_036018102.1, NP_620097.1	XP_045644905.1
OG0008962	NP_035645.1	XP_045654267.1
OG0008963	NP_776141.1, NP_001344112.1, XP_006528923.2	XP_045661108.1
OG0008964	NP_075657.1, XP_006521312.1	XP_045633380.1
OG0008965	NP_778165.1, NP_001029153.1	XP_045640406.1, XP_045640407.1
OG0008966	NP_001400255.1	XP_045656484.1, XP_045656483.1, XP_045656482.1, XP_045656485.1
OG0008968	NP_001394213.1	XP_045627019.1
OG0008970	NP_001357809.1, NP_666381.2, NP_001159416.1	XP_045656677.1
OG0008971	NP_667332.1, NP_667288.1	XP_045638920.1
OG0008972	NP_033195.1	XP_045649154.1
OG0008974	NP_666516.1	XP_045644528.1
OG0008977	XP_030104935.1	XP_045668448.1
OG0008980	NP_001355337.1	XP_045670980.1, XP_045670979.1
OG0008981	NP_079816.1	XP_045653662.1, XP_045653663.1
OG0008984	NP_001278167.1, NP_941004.2, NP_001392015.1, NP_001278169.1, NP_001278168.1, NP_001392014.1	XP_045629790.1
OG0008986	NP_796311.2, XP_011243330.1	XP_045652812.1
OG0008987	NP_780749.3, NP_001154904.1, NP_001154905.1	XP_045646437.1
OG0008988	NP_001075133.1	XP_045642463.1
OG0008994	NP_945200.1	XP_045661231.1
OG0008995	NP_001254624.2, XP_006501038.2	XP_045646574.1
OG0008996	NP_859010.1, NP_034209.2, NP_859008.1	XP_045637839.1
OG0008997	NP_035791.1	XP_045653461.1
OG0008998	NP_031439.2	XP_045634244.1
OG0008999	XP_036020713.1, NP_001276387.1	XP_045649332.1
OG0009000	XP_006517586.1, NP_033810.2	XP_045652371.1
OG0009001	NP_034316.1	XP_045633074.1
OG0009002	XP_006501121.1	XP_045640048.1
OG0009003	NP_066395.3	XP_045670748.1
OG0009004	NP_035666.2, NP_766386.1	XP_045629387.1
OG0009005	NP_032995.1, XP_006497853.1	XP_045646966.1
OG0009006	NP_031449.3	XP_045648893.1
OG0009007	NP_766295.2	XP_045665114.1, XP_045665112.1
OG0009008	NP_444309.2	XP_045667018.1
OG0009009	NP_660114.1	XP_045635701.1
OG0009010	XP_006526688.1, NP_038834.2	XP_045640321.1
OG0009011	NP_034456.2, XP_006532295.1	XP_045646684.1
OG0009012	XP_036016337.1, NP_033335.1	XP_045661409.1
OG0009013	NP_001153034.1, NP_001034790.1	XP_045664870.1
OG0009014	NP_038519.1, XP_036021689.1	XP_045648390.1
OG0009015	NP_001074553.1	XP_045643671.1
OG0009016	XP_006535702.1, NP_032739.3	XP_045648285.1
OG0009017	XP_006541262.1, NP_082179.1	XP_045628032.1
OG0009018	XP_006532375.1, NP_058060.2	XP_045670156.1
OG0009019	NP_034705.2	XP_045670366.1
OG0009020	NP_034315.1	XP_045640583.1
OG0009021	XP_006501228.1, NP_084263.2	XP_045658002.1
OG0009022	NP_001116205.1	XP_045671843.1
OG0009023	NP_700471.2	XP_045655021.1
OG0009024	NP_077756.2	XP_045664366.1
OG0009025	NP_032393.3	XP_045668901.1
OG0009026	NP_032003.2, XP_006527852.1	XP_045644918.1
OG0009027	NP_075898.1	XP_045663778.1
OG0009028	NP_033525.2	XP_045664771.1
OG0009029	NP_057885.1	XP_045665212.1
OG0009030	NP_001303994.1, NP_079745.1	XP_045628024.1
OG0009031	NP_031887.2	XP_045649431.1
OG0009032	NP_112445.1	XP_045648127.1
OG0009033	NP_035237.1	XP_045647576.1
OG0009034	NP_035761.1	XP_045635387.1
OG0009035	NP_598415.1	XP_045643754.1
OG0009036	NP_033819.1	XP_045670110.1
OG0009037	XP_006538970.1	XP_045638616.1
OG0009038	XP_006508184.1, NP_080265.3	XP_045626868.1
OG0009039	NP_001167021.1, NP_031603.2	XP_045628119.1
OG0009040	NP_001391626.1	XP_045657654.1
OG0009041	XP_006531384.1, NP_001368779.1	XP_045662771.1
OG0009042	NP_058656.1	XP_045631284.1
OG0009043	NP_033770.2	XP_045661752.1
OG0009044	NP_114394.1, XP_006497106.1	XP_045653437.1
OG0009045	NP_666095.1	XP_045637292.1
OG0009046	NP_035289.2, XP_006521924.1	XP_045645068.1
OG0009047	NP_034612.1, NP_001397166.1	XP_045659966.1
OG0009048	NP_034688.1	XP_045650690.1
OG0009049	NP_112440.2, NP_001106987.2	XP_045657141.1
OG0009050	NP_062748.2	XP_045634812.1
OG0009051	NP_056585.2	XP_045662555.1
OG0009052	NP_033533.1	XP_045664187.1
OG0009053	NP_001028414.1	XP_045666982.1
OG0009054	NP_201571.2	XP_045647751.1
OG0009055	NP_033339.2, XP_006505926.1	XP_045644335.1
OG0009056	XP_036018625.1, NP_038640.2	XP_045633484.1
OG0009057	XP_036014490.1, NP_036022.1	XP_045653055.1
OG0009058	NP_034563.2	XP_045648485.1
OG0009059	NP_034229.1	XP_045654535.1
OG0009060	NP_059497.1	XP_045654720.1
OG0009061	NP_034301.3	XP_045657695.1
OG0009062	XP_036019313.1, NP_766104.2	XP_045643494.1
OG0009063	NP_033380.1	XP_045663960.1
OG0009064	NP_001297695.1	XP_045646709.1
OG0009065	NP_032544.1	XP_045651650.1
OG0009066	NP_075718.2, XP_017176555.1	XP_045648271.1
OG0009067	NP_079658.2	XP_045638056.1
OG0009068	NP_035400.3	XP_045638412.1
OG0009069	NP_034854.2	XP_045651506.1
OG0009070	NP_001366339.1	XP_045651473.1
OG0009071	NP_001020484.1	XP_045651469.1
OG0009072	NP_001401225.1	XP_045667916.1
OG0009073	NP_001398749.1, NP_034279.3	XP_045630562.1
OG0009074	NP_001391828.1, NP_084123.3	XP_045652210.1
OG0009075	NP_536711.3	XP_045663008.1
OG0009076	XP_006534812.1	XP_045647498.1
OG0009077	XP_006533476.1, NP_034791.2	XP_045637697.1
OG0009078	NP_036043.2	XP_045642797.1
OG0009079	NP_033207.2	XP_045669109.1
OG0009080	NP_081404.2, XP_006535272.1	XP_045649399.1
OG0009081	NP_032284.1	XP_045669916.1
OG0009082	NP_031832.2	XP_045628606.1
OG0009083	NP_034314.2, XP_006496718.1	XP_045640442.1
OG0009084	XP_006523975.1, NP_035399.1	XP_045658042.1
OG0009085	XP_006529288.1, NP_599013.1	XP_045650168.1
OG0009086	NP_056631.2	XP_045634555.1
OG0009087	NP_081210.2	XP_045662228.1
OG0009088	NP_598760.1	XP_045654418.1
OG0009089	XP_006533337.1, NP_852085.2	XP_045630956.1
OG0009090	NP_033292.2	XP_045641948.1, XP_045641947.1
OG0009091	NP_071860.1	XP_045627200.1
OG0009092	NP_001344034.1	XP_045657418.1
OG0009093	NP_038818.2	XP_045632599.1
OG0009094	NP_035896.1	XP_045661768.1
OG0009095	NP_062275.1	XP_045658702.1
OG0009096	NP_001095884.1	XP_045627308.1
OG0009097	XP_006503926.1, NP_035845.1	XP_045627323.1
OG0009098	XP_036018829.1	XP_045646517.1
OG0009100	NP_062534.2, XP_006527457.1	XP_045666004.1
OG0009101	NP_031632.2	XP_045661993.1
OG0009102	XP_006537894.1, NP_647466.2	XP_045636509.1
OG0009103	NP_001139450.2, XP_036014573.1	XP_045653106.1
OG0009104	NP_001347001.1	XP_045653105.1
OG0009105	NP_079782.1	XP_045646479.1
OG0009106	NP_082333.1	XP_045643584.1
OG0009107	NP_296371.1	XP_045628842.1
OG0009108	NP_038585.2	XP_045669190.1
OG0009109	NP_631970.1, NP_690015.2	XP_045666827.1
OG0009110	NP_058049.3, XP_006510882.3	XP_045666660.1
OG0009111	NP_071710.2, XP_006524840.1	XP_045626567.1
OG0009112	NP_031721.2	XP_045643569.1
OG0009113	NP_067410.1	XP_045648579.1
OG0009114	NP_001155218.1, NP_038777.2	XP_045640279.1
OG0009115	NP_058588.1	XP_045631760.1
OG0009116	NP_001153817.1	XP_045664562.1
OG0009117	NP_032939.1	XP_045648473.1
OG0009118	NP_001009574.1	XP_045661456.1
OG0009119	NP_031767.2	XP_045627877.1
OG0009120	NP_001129556.1	XP_045652445.1
OG0009121	NP_080494.1	XP_045667773.1
OG0009122	NP_001349035.1	XP_045667809.1
OG0009123	NP_666173.4	XP_045636038.1
OG0009124	NP_663585.2	XP_045630299.1
OG0009125	NP_033792.1, XP_036021653.1	XP_045665943.1
OG0009126	NP_035744.1	XP_045653311.1
OG0009127	NP_032481.2	XP_045641702.1
OG0009128	NP_081502.2	XP_045668568.1
OG0009129	NP_079998.1	XP_045628640.1
OG0009130	NP_081175.2	XP_045659384.1
OG0009131	NP_079568.1	XP_045663878.1
OG0009132	NP_038926.1	XP_045655956.1
OG0009133	NP_599011.2	XP_045647945.1
OG0009134	NP_031478.1	XP_045659210.1
OG0009135	NP_861413.1	XP_045666003.1
OG0009136	NP_001076001.1	XP_045647698.1
OG0009137	NP_034517.2, NP_034518.1	XP_045651502.1
OG0009138	XP_017173167.1	XP_045657719.1
OG0009139	NP_034154.2	XP_045667060.1
OG0009140	NP_938053.1	XP_045663628.1
OG0009141	NP_034836.1	XP_045641774.1
OG0009142	NP_062291.1	XP_045632686.1
OG0009143	NP_001300912.1	XP_045637521.1
OG0009144	XP_006512948.1, NP_789807.1	XP_045661531.1
OG0009145	NP_034860.2	XP_045636979.1
OG0009146	NP_033558.3	XP_045630137.1
OG0009147	XP_006512895.1, NP_080417.2	XP_045661279.1
OG0009148	NP_665837.1	XP_045643574.1
OG0009149	NP_665856.2, XP_006531091.1	XP_045662714.1
OG0009150	XP_017169251.1, NP_598770.1	XP_045660368.1
OG0009151	NP_080237.1	XP_045668212.1
OG0009152	XP_030099894.1, NP_031773.2	XP_045651132.1
OG0009153	XP_006517536.1, NP_780492.2	XP_045651881.1
OG0009154	NP_653106.1	XP_045643118.1
OG0009155	NP_631882.2	XP_045633839.1
OG0009156	NP_031690.3	XP_045637831.1
OG0009157	NP_033252.1	XP_045637867.1
OG0009158	NP_001300630.1, NP_062619.1	XP_045643851.1
OG0009159	NP_001300848.1	XP_045666312.1
OG0009160	NP_001161725.1, NP_598848.2, XP_006520299.3	XP_045633365.1
OG0009161	XP_006524497.1, NP_808491.2	XP_045630147.1
OG0009162	NP_766463.1	XP_045638012.1
OG0009163	NP_001391651.1, XP_006510118.1	XP_045653750.1
OG0009164	XP_006519752.1	XP_045640892.1
OG0009165	NP_001316596.1, NP_034383.1	XP_045631887.1
OG0009167	NP_081503.1, XP_006527762.1	XP_045651424.1
OG0009168	XP_006504178.1, NP_001074790.1	XP_045671947.1
OG0009169	NP_084443.1	XP_045645486.1
OG0009170	NP_032751.1	XP_045632837.1
OG0009171	NP_033868.3, XP_011238302.1	XP_045667144.1
OG0009172	NP_795946.2	XP_045633568.1
OG0009173	NP_081458.1	XP_045663970.1
OG0009174	XP_006504256.1, NP_084484.2	XP_045633018.1
OG0009175	XP_006534860.1, NP_032351.2	XP_045630703.1
OG0009176	NP_032824.1	XP_045651871.1
OG0009177	XP_036017339.1, NP_112419.4	XP_045665841.1
OG0009178	NP_001343335.1, NP_542370.3	XP_045668364.1
OG0009179	NP_036160.1, XP_036012628.1	XP_045669872.1
OG0009180	NP_034794.2	XP_045656934.1
OG0009182	XP_006529622.1, NP_776132.2	XP_045643431.1
OG0009183	NP_001371198.1, XP_036018693.1	XP_045655010.1, XP_045655013.1, XP_045655012.1, XP_045655009.1, XP_045655011.1
OG0009184	NP_666886.1	XP_045656675.1
OG0009185	XP_017168878.1, NP_666425.1	XP_045653537.1
OG0009186	NP_667088.1	XP_045635033.1
OG0009187	NP_667131.2	XP_045670742.1
OG0009189	NP_080075.2, NP_001317127.1, XP_006512890.1	XP_045666052.1
OG0009190	NP_001366080.1, XP_036011662.1	XP_045661293.1
OG0009191	NP_001152861.1	XP_045654377.1
OG0009192	NP_035412.2, XP_011241449.1	XP_045654498.1
OG0009193	NP_001139821.1	XP_045654553.1
OG0009194	NP_001034232.1, NP_035990.1, NP_001292786.1	XP_045630207.1
OG0009196	NP_796010.1, XP_006540126.1	XP_045661739.1
OG0009197	NP_083229.1, XP_036017315.1	XP_045628437.1
OG0009198	XP_017167815.1, NP_082512.1	XP_045631034.1
OG0009199	NP_064397.1	XP_045628136.1
OG0009200	XP_006539883.1, NP_808359.1	XP_045665207.1
OG0009201	NP_001405561.1, XP_006541095.1	XP_045628682.1
OG0009202	NP_079575.1, NP_001371102.1, NP_001371103.1	XP_045646278.1
OG0009203	XP_006526588.1, NP_080571.2	XP_045646263.1
OG0009204	NP_803233.2	XP_045646228.1
OG0009205	XP_030106323.1, NP_780751.2	XP_045646209.1
OG0009206	NP_938037.2	XP_045646202.1
OG0009207	NP_001363950.1	XP_045646128.1
OG0009208	NP_001020563.1	XP_045670663.1
OG0009209	NP_032606.4	XP_045670690.1
OG0009210	NP_001028430.1	XP_045670679.1
OG0009211	NP_001333680.1	XP_045670678.1
OG0009212	NP_001357920.1	XP_045670683.1
OG0009213	XP_006512846.1, NP_001028604.1	XP_045670668.1
OG0009214	NP_780311.2	XP_045666050.1
OG0009215	NP_081667.1	XP_045661302.1
OG0009216	NP_112462.1	XP_045661305.1
OG0009217	XP_006523284.2, NP_001078824.1	XP_045661364.1
OG0009218	NP_666185.3, XP_006523277.1	XP_045661367.1
OG0009219	NP_079940.2, XP_017173101.1	XP_045661370.1
OG0009220	XP_006523407.1, NP_080586.1	XP_045661401.1
OG0009221	NP_001390399.1	XP_045661429.1
OG0009223	NP_034936.1, XP_006523815.1	XP_045626544.1
OG0009224	NP_079890.1	XP_045654487.1
OG0009225	NP_001156409.1	XP_045654486.1
OG0009226	XP_011241498.1, NP_079981.2	XP_045654499.1
OG0009227	NP_444417.2, NP_001186201.1	XP_045654500.1
OG0009228	NP_001074897.1, XP_006512952.1	XP_045654514.1
OG0009229	NP_780657.1	XP_045654381.1
OG0009230	NP_001013429.2, XP_036011781.1	XP_045654362.1
OG0009231	NP_001403988.1	XP_045661573.1
OG0009232	NP_038932.1	XP_045661570.1
OG0009233	NP_001103217.1	XP_045661455.1
OG0009234	NP_082627.3	XP_045661551.1
OG0009235	NP_080414.2	XP_045661542.1
OG0009236	XP_006512805.1	XP_045661453.1
OG0009237	XP_036011779.1	XP_045661505.1
OG0009238	XP_036013890.1	XP_045636907.1
OG0009239	NP_780703.1	XP_045636841.1
OG0009240	NP_001315443.1, NP_032983.1	XP_045636787.1
OG0009241	NP_780423.2	XP_045636808.1
OG0009242	NP_001391890.1	XP_045636951.1
OG0009243	NP_851993.3, XP_006527207.1	XP_045636956.1
OG0009244	NP_001413081.1	XP_045628489.1
OG0009245	XP_006527424.1, NP_082484.1	XP_045628358.1
OG0009246	XP_006527498.1, NP_083061.2	XP_045628317.1
OG0009247	XP_036017453.1, NP_665830.1	XP_045628446.1
OG0009248	XP_006527130.1, NP_899002.1	XP_045628553.1
OG0009249	NP_067371.1	XP_045628418.1
OG0009250	NP_038874.3	XP_045628308.1
OG0009251	NP_001413039.1	XP_045628497.1
OG0009252	XP_036013842.1, NP_033193.3	XP_045628510.1
OG0009253	XP_011248988.1, NP_075929.1	XP_045645265.1
OG0009254	XP_006541016.1, NP_777354.1	XP_045631050.1
OG0009255	NP_001029287.1, XP_006540927.1	XP_045631133.1
OG0009256	NP_001342036.1, XP_030098832.1	XP_045631099.1
OG0009257	XP_030098080.1, NP_035261.3	XP_045631159.1
OG0009258	XP_006540854.1	XP_045628169.1
OG0009259	NP_062804.1	XP_045628206.1
OG0009260	NP_001311464.1, XP_036009091.1	XP_045628178.1
OG0009261	NP_084017.2, XP_006541336.1	XP_045628203.1
OG0009262	NP_001398929.1, NP_033867.1	XP_045628059.1
OG0009263	NP_001028342.2, XP_006541287.1	XP_045628091.1
OG0009264	XP_030098591.1, NP_001005511.2, NP_001277919.1	XP_045628246.1
OG0009265	NP_001407179.1, NP_700468.2	XP_045628254.1
OG0009266	XP_006539980.1, NP_001074887.1	XP_045628037.1
OG0009267	NP_001272820.1, NP_001272821.1, NP_062722.1	XP_045628094.1
OG0009268	NP_080881.2	XP_045632244.1
OG0009269	NP_001074284.1, XP_006540205.1	XP_045632266.1
OG0009270	NP_080387.2	XP_045632274.1
OG0009271	NP_808360.2, XP_006539894.1, NP_001408666.1	XP_045666879.1
OG0009272	NP_954600.1	XP_045667129.1
OG0009273	NP_082115.2, XP_006540423.1	XP_045670100.1
OG0009274	NP_035243.1, XP_036008682.1	XP_045628858.1
OG0009275	NP_075643.1, NP_001350943.1, XP_030098739.1	XP_045630774.1
OG0009276	NP_001096083.1, XP_017177646.1	XP_045630986.1
OG0009277	NP_064365.1	XP_045632092.1
OG0009278	NP_705804.2	XP_045636031.1
OG0009279	NP_001390131.1, XP_006540177.1	XP_045635005.1
OG0009280	NP_997560.3, XP_030098785.1	XP_045633729.1
OG0009281	NP_001404061.1	XP_045633343.1
OG0009282	NP_001406195.1, NP_877586.1	XP_045642408.1
OG0009283	NP_001034332.3	XP_045637088.1
OG0009284	NP_035707.1	XP_045637582.1
OG0009285	NP_033491.2, XP_006540052.1	XP_045638575.1
OG0009286	NP_083051.1	XP_045638786.1
OG0009287	NP_031843.2	XP_045639468.1
OG0009288	NP_853624.1	XP_045639570.1
OG0009289	NP_001230817.1	XP_045639827.1
OG0009290	NP_001403961.1	XP_045640937.1
OG0009291	NP_001074584.2, XP_030098311.1	XP_045642501.1
OG0009292	NP_080992.3	XP_045663416.1
OG0009293	NP_001139495.1, XP_006540456.1	XP_045641844.1
OG0009294	NP_080821.3	XP_045641909.1
OG0009295	NP_001028697.2	XP_045641931.1
OG0009296	XP_011248842.1	XP_045655941.1
OG0009297	NP_780687.1	XP_045655922.1
OG0009298	NP_031493.2	XP_045655918.1
OG0009299	NP_839983.1, NP_001276611.1, NP_001276599.1	XP_045655900.1
OG0009300	NP_001277502.1	XP_045655882.1
OG0009301	NP_067372.2, XP_006540308.1	XP_045655881.1
OG0009302	XP_006539604.1, NP_031985.2	XP_045655856.1
OG0009303	NP_918946.2	XP_045652609.1
OG0009304	NP_059101.1	XP_045652632.1
OG0009305	NP_997095.1	XP_045652155.1
OG0009306	NP_001405405.1	XP_045652154.1
OG0009307	NP_001019878.1	XP_045652128.1
OG0009308	NP_001357815.1, XP_036009101.1	XP_045652127.1
OG0009309	NP_080457.1	XP_045652125.1
OG0009310	NP_796242.2	XP_045668925.1
OG0009311	XP_036016835.1, NP_001276573.1	XP_045651022.1
OG0009312	XP_017171016.1, NP_780380.2	XP_045650185.1
OG0009313	NP_001004149.1	XP_045665733.1
OG0009314	NP_001411807.1, NP_035650.2	XP_045638585.1
OG0009315	XP_036019446.1, NP_598649.1	XP_045638588.1
OG0009316	NP_057902.5, XP_006539103.1	XP_045638590.1
OG0009317	NP_777276.3	XP_045638593.1
OG0009318	NP_001230191.1, XP_036020024.1	XP_045638203.1
OG0009319	NP_001240751.1	XP_045662763.1
OG0009320	NP_038650.3, XP_006538691.1	XP_045638297.1
OG0009321	NP_032180.1	XP_045638570.1
OG0009322	NP_001334159.1, NP_035239.1	XP_045638643.1
OG0009324	NP_080760.2	XP_045642325.1
OG0009325	XP_006531583.1	XP_045642347.1
OG0009326	NP_034708.1	XP_045642365.1
OG0009327	NP_080255.3, XP_030107837.1	XP_045631332.1
OG0009328	NP_038799.1	XP_045631305.1, XP_045669665.1
OG0009329	NP_083895.1, XP_017174809.1	XP_045643051.1
OG0009330	NP_032474.2	XP_045642374.1
OG0009331	NP_851415.1, NP_001265376.1	XP_045668777.1
OG0009332	NP_001074779.1, XP_011237285.1	XP_045643522.1
OG0009333	NP_001074630.1, NP_001333996.1	XP_045643868.1
OG0009335	NP_001074600.1, XP_036016106.1	XP_045649882.1
OG0009336	NP_001403975.1	XP_045668876.1
OG0009337	NP_082024.2	XP_045668897.1
OG0009338	NP_001171224.1	XP_045668831.1
OG0009339	NP_001278000.1	XP_045668927.1
OG0009340	XP_006516536.1, NP_001074895.2	XP_045668916.1
OG0009341	NP_034545.1	XP_045650480.1
OG0009342	XP_006525969.1	XP_045650477.1
OG0009343	NP_032240.3	XP_045650461.1
OG0009344	XP_006526339.1, NP_082312.3	XP_045650459.1
OG0009345	NP_001278384.1, NP_001129558.1, NP_033494.1	XP_045650309.1
OG0009346	XP_006526400.1, NP_001157109.1	XP_045651024.1
OG0009347	NP_001344493.1	XP_045650976.1
OG0009348	XP_011242920.1	XP_045651013.1
OG0009349	XP_006517733.1, NP_848861.1	XP_045650282.1
OG0009350	NP_766181.2, XP_006517678.1	XP_045650275.1
OG0009351	NP_001120818.1	XP_045650254.1
OG0009352	NP_663431.3	XP_045650248.1
OG0009353	NP_001347023.1	XP_045650222.1
OG0009354	NP_001074489.1, XP_011242913.1	XP_045650220.1
OG0009355	XP_036013913.1	XP_045650192.1
OG0009356	NP_001070963.1	XP_045665774.1
OG0009357	NP_075023.2	XP_045665773.1
OG0009358	NP_001074530.1, XP_017171034.1	XP_045665743.1
OG0009359	NP_032660.2, XP_006517611.1	XP_045665735.1
OG0009360	XP_036014046.1, NP_081149.1	XP_045665738.1
OG0009361	NP_080961.1	XP_045665806.1
OG0009362	NP_001258392.1	XP_045665695.1
