Orthogroup	Mus_musculus	Sus_scrofa
OG0005496	NP_919428.1	XP_020948910.1
OG0005497	NP_001344229.1	NP_001171389.1
OG0005498	NP_001028314.1	XP_020949321.1
OG0005499	NP_062683.3, XP_011246751.1, NP_001161382.1	XP_005664378.1, XP_020949387.1
OG0005501	XP_036009703.1, NP_032732.3	NP_001153085.1
OG0005502	NP_031691.1, NP_001032898.1	XP_020949540.1
OG0005503	NP_938041.1, XP_006530606.1	XP_020949754.1
OG0005504	NP_001403595.1, XP_030099123.1, NP_001288094.1, NP_001288093.1, NP_444300.1	XP_020949678.1
OG0005505	NP_659180.1	XP_020949669.1
OG0005506	NP_034819.1, XP_006507459.3	XP_005662118.1
OG0005507	XP_006525046.3, NP_082692.1	XP_020942391.1
OG0005508	XP_011238473.1, NP_001398344.1, NP_064341.3, NP_001398343.1	XP_020953271.1
OG0005509	NP_082722.1, XP_006515445.1	XP_020955280.1
OG0005510	NP_001156340.1, XP_036016358.1, NP_001156341.1, NP_694780.1	XP_020942580.1
OG0005511	NP_079638.2	XP_020941989.1, XP_020941990.1
OG0005512	XP_006504495.1, NP_038791.2	XP_005662035.1, XP_020941979.1, XP_013850986.1
OG0005513	NP_001243025.1	XP_020941936.1
OG0005514	NP_113582.1	XP_003354527.2
OG0005515	NP_766000.1, NP_001404706.1	XP_003124388.1
OG0005516	NP_775581.1	NP_001182254.1
OG0005518	XP_006507456.1, NP_001240801.1	NP_001038073.1, XP_005653056.2
OG0005519	NP_084516.1	XP_013843173.1
OG0005520	XP_006507976.3, NP_613055.2	XP_005656821.1
OG0005521	XP_006507753.1, NP_808365.2	XP_020942143.1
OG0005522	XP_017177549.1, NP_997607.2, NP_058566.3, NP_997606.2	XP_003124616.2
OG0005523	NP_082219.1, XP_006508277.1	XP_020944035.1
OG0005524	NP_694697.3	XP_020942217.1
OG0005525	NP_061265.2, XP_006541009.1	XP_020942218.1
OG0005526	NP_033249.1	XP_005662185.1
OG0005527	NP_666359.1	XP_003124665.3
OG0005528	NP_001028392.2, XP_036015808.1	XP_003354677.1
OG0005530	NP_001074868.2, XP_017173005.1	XP_020942400.1
OG0005531	NP_631893.1	XP_020942568.1
OG0005532	NP_001398237.1	XP_003354699.1
OG0005533	NP_663517.2	XP_020944310.1
OG0005534	XP_006502526.2, NP_598628.1	XP_020945714.1
OG0005535	XP_006500934.1, NP_083055.1, NP_001276648.1, NP_001333594.1, NP_001276649.1	XP_020945724.1
OG0005537	NP_079913.2	XP_013843634.2
OG0005538	XP_006500911.1, NP_001074224.1, NP_001342602.1, NP_001274068.1	XP_005653472.1
OG0005539	NP_694777.3	XP_020919542.1
OG0005540	NP_065613.1, NP_001035950.1	XP_020957672.1, NP_001230856.1
OG0005541	NP_001298065.1	XP_013835588.1
OG0005542	NP_001164103.1, NP_659209.2	XP_020918979.1
OG0005543	NP_001355772.1	XP_020918985.1
OG0005544	NP_001128301.1	XP_020919520.1, XP_003357646.2, XP_013835428.1, XP_013835429.1
OG0005545	NP_084042.1	XP_013835424.2
OG0005546	NP_001153438.1, NP_001153437.1, XP_006497091.1, NP_076373.3, NP_001153439.1, NP_001153440.1	XP_020919386.1
OG0005547	XP_017168472.1, NP_203505.3, NP_001153458.1	XP_020919350.1
OG0005548	XP_006496820.1, NP_766232.1	XP_020919314.1
OG0005549	NP_001334054.1	XP_013833079.1, NP_001231636.1
OG0005550	XP_006496836.1, NP_659127.1	XP_005656704.2
OG0005551	NP_083052.1	XP_001928008.1
OG0005552	NP_001153681.1, NP_001153680.1, NP_079781.2, NP_001343981.1	XP_003355115.1
OG0005553	NP_067325.2	XP_020920029.1
OG0005554	XP_036008714.1, NP_079787.1	XP_005653848.2
OG0005555	NP_666217.2, XP_006496862.1	XP_020920128.1
OG0005556	NP_705790.3, XP_006501401.1	NP_001230253.1, XP_013852400.1
OG0005557	NP_659147.2	XP_005663349.1, NP_001231563.1
OG0005558	NP_619620.3, XP_006501204.1	XP_013852455.2
OG0005559	NP_031936.2	XP_001929361.1
OG0005560	NP_001106802.1	XP_005663394.1
OG0005561	NP_001355579.1	XP_005663437.1
OG0005562	NP_001274016.1, XP_036014147.1	NP_001191319.1
OG0005563	NP_663515.2, NP_849207.2	NP_001230251.1, XP_020944171.1
OG0005564	NP_001268781.1, NP_033140.1	XP_013852489.2, NP_001171377.1
OG0005565	NP_001304292.1, NP_038533.1, NP_001304294.1	XP_020951867.1
OG0005566	NP_001396460.1, NP_001396454.1	XP_005665364.1, NP_001001544.1
OG0005567	NP_001158357.1	XP_020948897.1, NP_001135459.1
OG0005568	NP_075540.1	XP_003127879.1
OG0005569	XP_006516364.1, NP_083200.1, NP_001076445.1	XP_001929018.1, XP_005656502.1
OG0005570	NP_032545.1, NP_001398886.1	XP_013833635.1, XP_005666307.2
OG0005571	NP_084101.1	XP_020955558.1
OG0005572	XP_006515733.1, NP_038843.2	NP_001231088.1, XP_013844501.1
OG0005573	NP_062611.2, XP_036014659.1	XP_003121841.1
OG0005574	NP_001036184.1	XP_020957804.1
OG0005575	NP_001411713.1	XP_003121868.1
OG0005576	XP_011242463.1, NP_080314.1	XP_020958362.1
OG0005577	XP_017170500.1, NP_001008550.1	XP_020955055.1
OG0005578	NP_001396524.1	NP_001172092.1
OG0005579	XP_036013297.1, NP_001156973.1, NP_001156974.1	XP_020955155.1
OG0005580	XP_036013217.1, NP_001345212.1, NP_766169.1	XP_020955737.1
OG0005581	NP_001410050.1	XP_003128709.1
OG0005582	NP_780407.1, NP_001348168.1, NP_001348167.1, XP_006516344.1	XP_001924527.1
OG0005583	NP_001028647.1, XP_036013407.1	XP_003356809.2
OG0005584	NP_081234.2	NP_001090941.1
OG0005585	NP_861536.3, XP_006516387.1	XP_020955222.1
OG0005586	NP_001390503.1	XP_020955237.1
OG0005587	XP_017170657.1	XP_020955351.1
OG0005588	NP_796348.2, NP_001093263.1, NP_001093262.1	XP_020937221.1, XP_020937222.1
OG0005589	NP_001139372.1, NP_964008.2	XP_020937278.1
OG0005590	NP_031789.1	XP_020937309.1
OG0005591	NP_766193.3	XP_013836029.1
OG0005592	NP_080069.2	NP_001177225.1, XP_005656917.1
OG0005593	NP_080548.3	XP_020921997.1
OG0005594	NP_001404859.1	XP_020922049.1, XP_020922051.1, XP_020922050.1
OG0005595	XP_006532669.1, NP_033079.1	XP_020922052.1
OG0005596	NP_001028403.1, NP_001360863.1	XP_020922122.1
OG0005597	NP_001182017.1	XP_020922209.1, XP_020922208.1, XP_020922207.1, XP_020922211.1, XP_020922210.1
OG0005598	NP_001258827.1	XP_020921674.1, NP_001094498.1
OG0005599	NP_001239461.1	XP_020922285.1
OG0005600	NP_032189.1, NP_001300865.1, NP_001300866.1	NP_001131100.1
OG0005601	NP_766636.2	XP_020922312.1, XP_020922311.1
OG0005602	NP_001349818.1	XP_005668672.1, NP_001182289.1
OG0005603	XP_006533128.1, NP_671752.2	XP_020923761.1
OG0005604	NP_898855.1	XP_005668772.1, XP_005668773.1, XP_005668774.1
OG0005605	NP_932063.2, XP_011247545.1	XP_013836354.1
OG0005606	NP_031745.2	NP_001001532.1
OG0005607	XP_006534518.1, NP_001007462.1, XP_006533913.1, NP_067322.1	XP_003131545.1
OG0005608	NP_062378.1	XP_005657020.2, NP_001161117.1
OG0005609	NP_034954.2	XP_003131703.3
OG0005610	NP_079653.1	XP_003131722.2
OG0005611	XP_036012792.1, NP_079914.1	XP_020937867.1, XP_003358172.4
OG0005613	NP_001351691.1, NP_001351692.1, XP_030101312.1, NP_598786.1	XP_003131767.1
OG0005614	NP_899098.2, XP_011247506.1	XP_003131785.1, XP_005669121.1
OG0005615	NP_001019376.1, XP_036012823.1	XP_020923167.1
OG0005616	NP_795939.3, XP_030101939.1	XP_013836649.2
OG0005617	NP_083824.1	XP_020923196.1
OG0005618	NP_112541.1, NP_001344820.1, NP_001344821.1, XP_011247627.1	XP_020923339.1
OG0005619	NP_079594.1, NP_001161942.1	XP_005669177.1
OG0005620	XP_006533824.1, NP_001349770.1, NP_061371.2	XP_020923344.1
OG0005621	XP_011237505.1, NP_083237.1, NP_001386368.1	XP_020936905.1
OG0005622	NP_067494.1, XP_036013015.1	XP_003480683.2
OG0005623	NP_080488.1	NP_001124006.1
OG0005624	NP_775272.1, XP_036018387.1, NP_001405477.1, NP_001405479.1, NP_001405478.1	XP_020936813.1
OG0005625	NP_033324.1	XP_020926762.1
OG0005626	XP_036018614.1, NP_084257.1	XP_005654665.1
OG0005627	XP_006497707.1, NP_056549.2	NP_001014971.1
OG0005628	XP_006498283.1	XP_020926473.1
OG0005629	XP_011237401.1, NP_780720.1, NP_001386390.1	XP_013849396.1
OG0005630	XP_006497754.1, NP_001171119.1, NP_001171120.1, NP_001033789.1, NP_001342035.1, NP_001342034.1	XP_020925807.1
OG0005631	NP_001277432.1, NP_848809.2, XP_006497991.1	XP_020928343.1, NP_001231415.1
OG0005632	NP_036119.1	XP_020925268.1
OG0005633	XP_006497987.1, NP_001277425.1	XP_001928454.3
OG0005634	NP_001407026.1, NP_001407024.1	XP_020925027.1
OG0005635	NP_796319.1, XP_006498038.1, NP_001349848.1, NP_001277554.1, NP_001349850.1	XP_020924511.1
OG0005636	NP_666233.2, NP_001349885.1, NP_001349887.1, XP_006498058.1	XP_020930222.1
OG0005637	NP_034402.1	NP_001231239.1
OG0005638	XP_030101251.1	XP_005663941.2
OG0005640	NP_001092259.1	NP_001192306.1, XP_013853089.2
OG0005641	NP_473438.1, NP_001346209.1	XP_020947536.1, XP_020947537.1
OG0005642	NP_001345899.1	XP_003481692.1
OG0005643	NP_001345696.1, NP_031662.2	NP_001163991.1, XP_020946622.1
OG0005644	NP_057923.2, XP_036015118.1	XP_020947054.1
OG0005645	NP_001345570.1	XP_020947079.1
OG0005646	NP_075964.1, XP_030104585.1	XP_020947092.1
OG0005647	NP_001258340.1, NP_001258342.1, NP_083004.1, NP_001258341.1, NP_001258343.1	XP_020948756.1
OG0005648	NP_081013.1	XP_020947115.1
OG0005649	NP_001345551.1	XP_020947120.1
OG0005650	NP_001157792.1, XP_006520805.1	XP_005653164.2
OG0005651	NP_001276371.1, NP_034945.1	XP_013852955.2
OG0005652	NP_038673.2, NP_001317615.1	XP_020946617.1, NP_001177086.1
OG0005653	NP_082985.2	XP_003126126.5
OG0005654	XP_006495688.1, NP_796058.1	XP_003354759.1
OG0005655	XP_006524064.1, NP_001157095.1, NP_001157096.1, NP_666096.3, NP_001157094.1	XP_003125224.4
OG0005656	XP_030111511.1, NP_083521.2	XP_005662540.2, XP_020943050.1
OG0005657	NP_001334391.1	XP_020939978.1, XP_020939977.1
OG0005658	XP_006532904.1, NP_766145.1	XP_020939983.1
OG0005659	NP_001299834.1, XP_030106191.1	XP_020940294.1
OG0005660	NP_001120810.1, NP_613066.2	XP_013850523.2
OG0005661	XP_006537872.1	XP_005654568.1
OG0005662	NP_001171051.1, NP_001257360.1, NP_001257361.1	XP_020919933.1
OG0005663	NP_068683.1	XP_020922018.1, XP_003353636.2
OG0005664	NP_996992.1, XP_006538167.1, NP_062387.2	XP_020930145.1
OG0005665	XP_036018409.1	NP_001026953.1
OG0005665	NP_080973.1	XP_005660460.1
OG0005666	NP_033866.4	XP_013835639.1, NP_001231720.1
OG0005668	NP_659105.2	XP_020954032.1, NP_001038082.1
OG0005669	XP_006537675.1, NP_032101.3	XP_013848140.2
OG0005670	NP_951013.1	XP_003121402.2, XP_020921969.1, NP_001302746.1
OG0005671	XP_006523598.1, NP_001185760.1	XP_005665790.1, NP_001116577.1
OG0005672	NP_001411919.1, NP_035820.3	NP_001182307.1
OG0005673	NP_033910.2, XP_006523594.1	NP_001116561.1
OG0005674	NP_063926.1	XP_005665882.1, NP_001121957.1
OG0005675	NP_766615.1	XP_001925794.2, XP_020954264.1
OG0005676	XP_006525077.1, NP_076223.3	NP_001230456.1
OG0005677	NP_083067.1	XP_001924245.3
OG0005678	XP_006525162.1, NP_690036.4	XP_013833351.2
OG0005679	NP_031658.1, NP_001075104.1, NP_001075105.1	NP_001072146.1
OG0005679	XP_011244564.1	XP_020954033.1
OG0005680	NP_001397116.1	XP_020954346.1
OG0005681	XP_006524986.1, NP_780377.1	XP_005666076.1
OG0005682	NP_001397083.1	XP_003128460.3
OG0005684	NP_796209.2	XP_001925236.1
OG0005685	NP_032948.1	XP_020953756.1, NP_001231093.1
OG0005686	XP_006511233.1, NP_848853.2	XP_005659463.2
OG0005687	NP_001387706.1, NP_077157.2	XP_013848110.2
OG0005688	NP_955020.2, XP_030100298.1	XP_013848113.1
OG0005689	XP_006512633.1, NP_612188.1	XP_020946618.1
OG0005690	NP_032313.2	XP_001928988.1
OG0005691	XP_006520118.1, NP_663444.2	XP_003125595.2
OG0005692	NP_001355594.1	XP_001928833.3
OG0005693	NP_073559.3, NP_001157938.1	XP_001925286.2
OG0005694	NP_778174.1	NP_001230382.1
OG0005695	NP_766404.1	XP_020944649.1
OG0005696	NP_796199.1, XP_006521143.1	XP_020946235.1
OG0005697	XP_006521456.1, NP_808487.2	XP_020944523.1
OG0005698	NP_775541.1, XP_006520990.1	XP_013851898.1
OG0005699	NP_001263251.1, NP_001395003.1	XP_020946204.1
OG0005700	XP_036021473.1, NP_076273.1	XP_013834094.1
OG0005701	NP_598682.2	XP_020956237.1
OG0005702	NP_081226.1	XP_005666697.1
OG0005703	NP_001153051.1, NP_001153049.1	XP_020956872.1
OG0005704	NP_031620.1	XP_003134753.1
OG0005705	NP_543123.2, XP_036008299.1	XP_013841101.1
OG0005706	XP_006505094.1, NP_001032954.1	XP_020919053.1
OG0005707	NP_001289282.1	XP_020958078.1
OG0005708	NP_001334142.1	XP_020934674.1
OG0005709	XP_036021932.1	XP_013841201.2
OG0005710	XP_006505098.1, NP_112475.1	XP_013846291.2
OG0005711	XP_006503156.1, NP_758500.2	XP_003128029.1, XP_005656223.1
OG0005712	NP_001020738.1, NP_570935.3, XP_017175446.1	XP_020952375.1
OG0005713	NP_065260.2	XP_003128620.1
OG0005714	NP_080836.3	XP_020951630.1
OG0005715	NP_700451.2, XP_011238780.1	NP_001181903.1
OG0005716	NP_694817.2, XP_036020430.1	NP_001181901.1, XP_020948943.1
OG0005717	NP_062690.2, NP_001157263.1	XP_020949906.1
OG0005718	NP_001334098.1	XP_003482130.1
OG0005719	NP_038904.1	XP_003482134.1
OG0005720	NP_001158029.1	XP_020952357.1, XP_020952356.1, NP_001001769.1
OG0005721	XP_036020311.1, NP_573513.2, NP_001153053.1, NP_001303676.1	XP_020952404.1
OG0005722	NP_001122106.1, XP_006518907.1	XP_003362045.1, XP_020954975.1
OG0005723	NP_056587.2	XP_020954946.1
OG0005724	NP_056596.1	NP_001231246.1, XP_005664048.1, NP_001231245.1
OG0005725	NP_001355665.1	XP_020948470.1
OG0005726	NP_031910.1, NP_001366385.1	XP_020948689.1
OG0005727	NP_598429.1, XP_006513434.1	NP_001157984.1
OG0005728	XP_030101220.1	XP_020948653.1
OG0005729	NP_080135.2, XP_030100660.1	NP_001026954.1, XP_020946863.1
OG0005730	XP_030100815.1, NP_619614.1	XP_020948306.1, XP_020938087.1
OG0005731	NP_001397372.1	XP_005666849.1, NP_999315.1
OG0005732	NP_848788.2, XP_030108393.1, NP_001240648.1	XP_020956966.1
OG0005733	NP_001106821.1, XP_006508880.1, NP_795925.1, NP_001273398.1	XP_003133364.3
OG0005734	NP_081532.1	XP_020918221.1
OG0005735	NP_001404551.1, NP_598435.1	XP_020919258.1
OG0005736	NP_001094977.1	XP_020934464.1, XP_020934465.1, XP_020934463.1
OG0005737	NP_001397613.1	XP_020934426.1
OG0005738	NP_001139780.1	XP_005673382.1
OG0005739	NP_001240821.1	XP_020934519.1
OG0005740	XP_006535849.1, NP_071863.1	NP_001231265.1
OG0005741	NP_032898.2, XP_036009719.1	NP_999219.1
OG0005742	NP_001193778.1	XP_005671873.1, XP_005671874.1, XP_020930521.1
OG0005743	XP_017168016.1, NP_062708.1	XP_003134235.3
OG0005744	NP_038550.2, XP_017168059.1	XP_003134241.1
OG0005745	NP_080554.1, XP_006509546.1	XP_020930191.1, NP_001230495.2
OG0005746	NP_032417.3, XP_011240477.1	XP_020931281.1
OG0005747	NP_001153215.1	XP_020943617.1, XP_020943615.1, XP_020943616.1, XP_020943614.1
OG0005748	NP_742046.2	XP_003125449.1
OG0005749	NP_061283.2	XP_020943529.1
OG0005750	XP_006515238.1, NP_080623.2	XP_003481337.1
OG0005751	XP_006515114.1, NP_065639.2	XP_020943517.1
OG0005752	NP_001408377.1	XP_013851722.1
OG0005753	XP_006504224.1, NP_598517.1	XP_003125337.3
OG0005754	NP_084455.2	XP_020943324.1
OG0005755	XP_006495909.1, NP_700457.1	XP_003124887.2
OG0005757	NP_291084.1, XP_006506870.1	XP_020942987.1
OG0005758	XP_011239547.1, NP_032664.1	XP_020943021.1
OG0005759	NP_062415.1	XP_003125091.3
OG0005760	NP_919324.2, NP_001159424.1, XP_011238402.1, NP_001159425.1	XP_001929378.1
OG0005761	NP_780761.1	XP_020945630.1, XP_020945629.1
OG0005762	NP_001397040.1	XP_020946485.1
OG0005763	NP_082207.2	XP_003355245.1
OG0005764	XP_036018952.1, NP_659148.2, NP_001288634.1	XP_013852644.1
OG0005765	XP_006524409.1, NP_001028539.1	XP_020944067.1
OG0005766	XP_036017598.1, NP_653115.1	XP_020938413.1
OG0005767	NP_705781.1, XP_011246921.1	XP_003122544.1
OG0005768	XP_006535868.1, NP_081260.1	XP_013835277.2
OG0005769	NP_083253.1	XP_013835269.1
OG0005770	NP_035333.2, NP_001343520.1, NP_001343521.1, XP_036020804.1, NP_001343519.1	XP_020958212.1
OG0005771	XP_030109906.1, NP_083158.3	XP_020919135.1
OG0005772	NP_058570.1	XP_003122437.2
OG0005773	NP_001292187.1	XP_003122904.1
OG0005774	NP_001361597.1, NP_034951.2	NP_001254821.1
OG0005775	XP_036018484.1	XP_020938695.1
OG0005776	XP_011237707.1, NP_001408002.1, NP_892035.2, NP_001129553.1, NP_001408001.1, NP_001408000.1	XP_020938703.1
OG0005777	XP_006499230.1, NP_001171201.1, NP_001342208.1, NP_038867.2	NP_001095284.1, XP_005660976.1
OG0005778	NP_001403867.1, NP_031725.1	XP_003122876.1
OG0005779	XP_006499317.1, NP_001277702.1	XP_003122879.2
OG0005780	NP_001272419.1, XP_006508567.1, NP_001272418.1, NP_032698.1	XP_005660644.3, NP_001272905.1
OG0005781	NP_077251.1	XP_020938297.1
OG0005782	XP_006508582.1, NP_001106844.3, NP_001074839.3	XP_020938304.1
OG0005783	NP_001334465.2	XP_005654697.1, XP_020938344.1
OG0005784	NP_001390539.1, NP_001390538.1, NP_062322.3, NP_001154900.2	XP_003122484.4
OG0005785	NP_001263213.1, NP_057875.1, NP_001396683.1, NP_001396682.1, XP_036017297.1	XP_003122504.1
OG0005787	NP_064308.2	XP_003480728.1
OG0005788	NP_036151.1	NP_999309.1
OG0005789	XP_006526704.1	XP_020938549.1
OG0005790	XP_006527365.1, NP_598450.1, NP_001355113.1	XP_020938589.1
OG0005791	NP_666855.1, NP_001011835.1	XP_020937777.1
OG0005792	NP_081830.2	XP_020956325.1
OG0005793	NP_058554.1	XP_003357069.1, XP_005656589.1
OG0005794	NP_062383.2	XP_005666948.1, NP_001139221.1
OG0005795	NP_765987.2, XP_006506591.1	XP_003482496.1
OG0005796	NP_001020552.1	XP_005671890.1
OG0005797	NP_036076.2, XP_036017049.1	XP_003359485.2, XP_005671692.1
OG0005798	NP_034896.1	NP_001243295.1
OG0005799	NP_001385605.1	XP_020931491.1
OG0005800	NP_001342225.1	XP_003133297.1
OG0005801	NP_892039.1, XP_011237506.1	XP_020931917.1
OG0005802	NP_001152995.1	XP_003123110.1
OG0005803	NP_082645.1	NP_001230630.1
OG0005804	XP_006506457.1, NP_061232.1	XP_020923976.1, NP_001135461.1
OG0005805	NP_032018.2, XP_006505593.1, NP_001074906.1	XP_020925041.1
OG0005806	NP_766318.2, XP_030111207.1	NP_001231231.1
OG0005807	NP_848818.1	XP_020924999.1, XP_020925000.1
OG0005808	NP_001334285.1	XP_003132411.4
OG0005809	NP_665825.2, NP_001029201.1	XP_020925467.1
OG0005810	NP_598687.1	NP_001177124.2, XP_020923909.1
OG0005811	NP_536696.4	XP_020926756.1
OG0005812	XP_006505790.1, NP_032805.2	XP_020924881.1
OG0005813	NP_001413985.1	XP_020924833.1
OG0005815	XP_006518538.1	XP_013837229.1
OG0005816	NP_598522.4	XP_020924122.1
OG0005817	XP_006518648.1, NP_001411400.1	XP_020923924.1, NP_001193278.1
OG0005819	NP_067542.3, XP_006511842.1	XP_005669675.1
OG0005820	XP_006511717.1, NP_001400491.1, NP_033100.2	XP_013837168.1
OG0005821	NP_035764.2	XP_013837163.1
OG0005822	NP_001346357.1, XP_030100576.1, NP_084351.1	XP_003132254.1
OG0005823	NP_001406571.1	XP_005669546.1
OG0005824	XP_030099615.1, NP_001355320.1, NP_081757.1	XP_020939088.1
OG0005825	NP_001317616.1, NP_035949.2	NP_001167527.1
OG0005826	NP_001411735.1	XP_020939165.1
OG0005827	XP_011240619.1	XP_020939226.1
OG0005828	NP_001028335.1	XP_005652958.1
OG0005829	XP_030100875.1	XP_005652963.1
OG0005830	NP_033081.3	XP_020939363.1
OG0005831	NP_080064.3, XP_006531355.1	XP_003123388.3
OG0005832	NP_032561.2, XP_006530807.1	XP_005652937.2
OG0005833	NP_081463.1	XP_020923101.1
OG0005834	XP_036018667.1, NP_001001493.1	NP_001001645.1
OG0005835	NP_001182460.1	XP_020939390.1
OG0005836	XP_011240868.1, NP_001185723.2	XP_013850137.1
OG0005837	NP_001346052.1	XP_013842795.2
OG0005838	NP_001002842.2	XP_020939546.1
OG0005839	XP_006513357.1	XP_013850230.1
OG0005840	NP_081657.1	XP_020939756.1
OG0005841	NP_663396.1, XP_017169383.1	XP_003123047.3
OG0005842	XP_017169541.1, NP_079589.2	XP_003123039.1
OG0005843	NP_031751.1	XP_003354007.2
OG0005844	XP_036011628.1	XP_005661418.1
OG0005845	NP_766253.2	NP_001153080.1, XP_020930231.1
OG0005846	NP_001108559.1	XP_005674615.2
OG0005847	XP_036010831.1, NP_001164258.1	XP_003129849.3, XP_020957996.1
OG0005848	XP_017168908.1, NP_795950.3	XP_020918298.1
OG0005849	NP_082555.2, NP_001344328.1, NP_001344329.1	XP_013834712.2
OG0005850	NP_079684.2	XP_020918213.1
OG0005851	XP_011239939.1	XP_020918170.1
OG0005852	NP_001405392.1, NP_057929.1	XP_003482613.1
OG0005853	NP_033840.2, XP_011239959.1	XP_003129663.2
OG0005855	NP_001371113.1	XP_020958326.1
OG0005856	NP_001229294.1, NP_001229292.1, NP_950174.1, XP_006508314.1, NP_001229293.1	XP_020918010.1
OG0005859	NP_598612.1, NP_001036117.1, XP_030102424.1	XP_020953114.1
OG0005860	NP_001277715.1, NP_766567.1	XP_020938898.1
OG0005861	NP_780325.1	XP_003482935.2
OG0005862	XP_006519609.1, NP_081857.1, NP_001391566.1	XP_020921050.1
OG0005863	NP_080490.3	XP_020921267.1, XP_020921268.1, XP_020921269.1
OG0005864	NP_780578.1	XP_020921278.1
OG0005866	NP_291085.1, NP_057932.2	NP_001070695.1
OG0005867	NP_663440.1, XP_017171477.1	XP_020921039.1
OG0005868	NP_082927.1, XP_006519573.1, NP_001347528.1, NP_001347527.1	XP_013836098.1, NP_001239134.1
OG0005869	NP_056619.1	XP_020921597.1
OG0005870	XP_006508824.1, NP_848823.2	XP_020921632.1
OG0005871	XP_036009778.1, NP_758486.1	NP_001254780.1, XP_005653892.1
OG0005872	NP_038693.1	XP_005654090.1
OG0005873	NP_080455.1	NP_001012407.1
OG0005874	NP_001034454.1, NP_032640.1	XP_013836936.1
OG0005875	XP_036010724.1, NP_848791.3	XP_005669433.2, XP_003358428.2
OG0005876	NP_001271437.1, NP_001397165.1	NP_999402.1, XP_005669459.3
OG0005877	NP_001369764.1, XP_006512311.1, NP_001344275.2, NP_081191.1	XP_020926779.1
OG0005878	XP_006512442.1, NP_083371.2	XP_005669477.1
OG0005879	NP_035373.1, NP_001276691.1, NP_001276689.1, NP_001276690.1	XP_005669361.2
OG0005880	NP_001271275.1, XP_030101284.1	NP_001230545.1, XP_020935509.1
OG0005881	NP_035008.2	NP_001131102.1, XP_020923974.1
OG0005882	XP_006511307.3, NP_001070892.1	XP_013837506.1, XP_003358616.1
OG0005883	XP_011241021.1	XP_020925252.1
OG0005884	NP_775574.1	XP_020925288.1, XP_020925285.1, XP_020925287.1, XP_020925286.1, XP_020925284.1
OG0005885	NP_001258964.1	XP_005669986.1, NP_001231174.1
OG0005886	NP_473409.1	XP_003359967.1
OG0005887	NP_001365395.1	XP_020927142.1
OG0005888	NP_080701.1	XP_020933076.1
OG0005889	XP_011238131.1, NP_001153112.1, NP_780434.1, NP_001153113.1	XP_020933661.1
