Orthogroup	Homo_sapiens	Ictidomys_tridecemlineatus
OG0008157	NP_055194.1	XP_005316282.1, XP_040149659.1
OG0008158	NP_006429.2	XP_005316267.1
OG0008159	NP_006200.3, XP_006716647.1	XP_013212283.1
OG0008160	XP_006716684.1, NP_003175.2	XP_013212743.1
OG0008161	NP_073620.2	XP_005316257.1
OG0008162	NP_071328.2, XP_011515264.1	XP_005316255.1
OG0008163	NP_066301.1, XP_011515541.1	XP_005316253.1
OG0008164	XP_011515296.1, NP_054828.2	XP_005316240.1
OG0008165	NP_009149.2, XP_047277266.1	XP_005316230.1
OG0008166	XP_011515548.1, NP_003120.2	XP_005316219.1
OG0008167	NP_001191753.1, NP_004510.1	XP_005316202.2
OG0008168	NP_001349727.1	XP_005316181.1
OG0008169	XP_011515245.2, NP_055932.2	XP_013211384.2
OG0008170	NP_075566.3	XP_005316146.2
OG0008171	NP_060237.3, NP_570901.3	XP_040149392.1
OG0008172	NP_665697.1	XP_013212160.1
OG0008173	NP_000741.1, XP_011519488.1	XP_021584408.1
OG0008174	NP_004127.2	XP_005316909.1
OG0008175	NP_997289.2, XP_016863674.1, NP_001153019.1	XP_005320008.2
OG0008176	NP_060315.1	XP_021578455.1
OG0008177	NP_055845.1	XP_021578462.2
OG0008178	NP_001333031.1, NP_660306.1	XP_040148359.1
OG0008179	NP_006672.1, NP_001278974.1, XP_011532669.1	XP_040148335.1
OG0008180	NP_001310819.1	XP_005320081.1
OG0008181	NP_002694.3	XP_005320082.1
OG0008182	NP_001374481.1	XP_040148288.1
OG0008183	XP_016863707.1	XP_040148238.1
OG0008184	NP_002842.2, NP_001356325.1	XP_040147536.1
OG0008185	NP_075383.3	XP_005341339.1
OG0008186	NP_443165.1, NP_001291897.1	XP_040147364.1
OG0008187	XP_047276394.1, NP_001156918.1, NP_057436.2	XP_005331160.1
OG0008188	NP_001860.2	XP_005331162.1
OG0008189	NP_660311.1, XP_011514096.1	XP_005331163.1
OG0008190	NP_057562.3	XP_021586082.1, XP_013221402.1
OG0008191	NP_001449.3, NP_001120959.1	XP_005319490.1
OG0008192	XP_047276943.1	XP_040147569.1
OG0008193	NP_001277183.1, NP_001277184.1, NP_001012457.3, NP_001122398.1	XP_005319485.1
OG0008194	NP_078799.2	XP_005319466.1
OG0008195	XP_011514610.4	XP_005340069.1
OG0008196	NP_006707.1	XP_040146804.1
OG0008197	NP_001192244.1	XP_005340062.1
OG0008198	NP_001244927.1, XP_011514697.1, NP_060137.2	XP_021576067.1
OG0008199	NP_001275733.1, NP_001034461.1	XP_021576061.2
OG0008200	NP_006519.1	XP_005340587.1
OG0008201	NP_004402.1, NP_001129029.1, NP_001265350.1, NP_001129028.1	XP_005331852.1
OG0008202	NP_002938.1	XP_005331838.1
OG0008203	NP_689958.1	XP_005331834.1
OG0008204	NP_001004320.1, XP_047276320.1	XP_040147085.1
OG0008205	NP_001094887.1, NP_001355126.1, NP_001094896.1	XP_005328830.1
OG0008206	NP_037425.1	XP_005319166.1
OG0008207	NP_112533.1	XP_005319183.1
OG0008208	NP_006015.4	XP_021577896.1
OG0008209	NP_001244896.2	XP_005319337.1
OG0008210	NP_776173.3, XP_024304712.1	XP_040147774.1
OG0008211	NP_071768.3, XP_016867995.1	XP_005319249.1
OG0008212	XP_011513635.1, NP_001170977.1	XP_040147780.1
OG0008213	NP_001007246.1	XP_005340475.1
OG0008214	NP_006338.1	XP_040144411.1
OG0008215	NP_004691.2, NP_751895.1, XP_047290013.1	XP_005317931.2
OG0008216	XP_047283538.1, NP_005848.2	XP_005317922.1
OG0008217	NP_036553.2, XP_047283011.1	XP_040145102.1
OG0008218	NP_001129965.1	XP_005317918.1
OG0008219	NP_060116.2, NP_001299620.1	XP_040144372.1
OG0008220	NP_001028254.2	XP_005317917.1
OG0008221	NP_001291675.1	XP_005317904.2
OG0008222	NP_005946.2, XP_011539793.1	XP_040144326.1
OG0008223	NP_001092909.1	XP_040144323.1
OG0008224	NP_056084.1, NP_001009881.1, XP_005270733.1	XP_013214393.1
OG0008225	NP_001397726.1	XP_013221792.2, XP_040144595.1
OG0008226	NP_057392.1, NP_001129612.1	XP_005318065.1
OG0008227	NP_958805.1, NP_660322.3	XP_005318051.1
OG0008228	NP_006360.3	XP_005318044.1
OG0008229	NP_001290357.1	XP_005318039.1
OG0008230	NP_775755.3, XP_011539002.1	XP_013218273.3
OG0008231	NP_055478.2	XP_005317973.1
OG0008232	NP_001246.2	XP_005317963.2
OG0008233	NP_001153408.1	XP_013218670.3
OG0008234	NP_000261.2	XP_005341487.1
OG0008235	NP_001012264.1	XP_040130363.1
OG0008236	NP_008974.5	XP_005330491.1
OG0008237	XP_011537058.1, NP_079390.3	XP_005324478.1
OG0008238	XP_016874376.1	XP_040136136.1
OG0008239	NP_001186706.1, NP_758440.1	XP_021581468.2
OG0008240	XP_011537116.1, NP_003557.3	XP_021581489.1
OG0008241	NP_005752.1, XP_006719249.1	XP_005324520.1
OG0008242	XP_047284510.1, NP_055869.1	XP_005322437.1
OG0008243	NP_001193922.1	XP_005322428.1
OG0008244	NP_001287690.1	XP_021583558.1, XP_040149160.1
OG0008245	XP_005263429.1	XP_040149135.1
OG0008246	NP_001362417.1	XP_021585928.1
OG0008247	NP_115493.1	XP_005330959.2
OG0008248	NP_001124479.1, XP_047305855.1	XP_040148831.1
OG0008249	NP_000499.1, NP_068657.1	XP_005330967.1
OG0008250	NP_068656.2, NP_000500.2	XP_013216452.1
OG0008251	NP_057289.1, XP_047271925.1	XP_040134071.1, XP_005330979.1
OG0008252	NP_001008394.1	XP_013216461.1, XP_040149073.1
OG0008253	XP_011530712.1, NP_612395.2, NP_001122403.1	XP_005329336.1
OG0008254	NP_060822.2	XP_005329331.1
OG0008255	XP_011530020.1, NP_001093859.1	XP_005329325.1
OG0008256	NP_001099028.1	XP_040147079.1
OG0008257	NP_001361187.1	XP_040147282.1
OG0008258	NP_004537.1	XP_005332491.1
OG0008259	XP_011514977.1, NP_443085.2	XP_040147285.1
OG0008260	NP_001159725.2	XP_005332487.1
OG0008261	NP_940910.1, XP_011514442.1	XP_005332480.1
OG0008262	XP_024302749.1	XP_021586792.2
OG0008263	NP_001350452.1, XP_005249816.1	XP_013211406.1
OG0008264	XP_011513464.1, NP_001120.3	XP_005319291.1
OG0008265	XP_011514367.3, NP_001303985.1	XP_040147198.1
OG0008266	NP_064717.1, NP_064718.1, NP_004760.1	XP_021582950.1
OG0008267	NP_001271189.1	XP_040148055.1
OG0008268	XP_011514759.1	XP_005326743.1
OG0008269	NP_001295197.1, NP_002838.2	XP_040147130.1
OG0008270	XP_005273466.1, NP_001350156.1	XP_013216375.1
OG0008271	NP_002681.1, XP_005273592.1	XP_040147729.1
OG0008272	XP_011542819.1	XP_005340364.1
OG0008273	NP_919270.3, NP_001382135.1	XP_005341187.1
OG0008274	NP_001339707.1	XP_021590982.1
OG0008275	NP_001350133.1, NP_001273748.1	XP_005338446.1
OG0008276	NP_689626.2, XP_005273456.1	XP_005338463.3
OG0008277	NP_001336275.1	XP_005338433.1
OG0008278	NP_001269118.1, XP_011542957.1	XP_005340435.1
OG0008279	XP_054188249.1	XP_040124078.1
OG0008280	NP_004216.2, XP_047278375.1	XP_040129247.1, XP_005330838.1
OG0008281	NP_001350102.1	XP_005330855.1
OG0008282	NP_005236.2, XP_005262891.1	XP_021584699.1
OG0008283	NP_001382223.1	XP_021584701.1
OG0008284	NP_060102.1	XP_005329291.1
OG0008285	NP_001555.1	XP_040131383.1, XP_005329290.1
OG0008286	NP_001397793.1	XP_040150131.1
OG0008287	XP_047277894.1	XP_005334414.1
OG0008288	XP_024303103.1	XP_021588161.1
OG0008289	XP_016860179.1, NP_001071178.2	XP_005327433.1, XP_040127102.1
OG0008290	NP_060644.4	XP_040146906.1
OG0008291	NP_036425.1, XP_005264764.1	XP_005327385.2
OG0008292	XP_011508652.1, NP_057114.5, NP_001308031.1	XP_005327391.3
OG0008293	NP_060906.3, XP_016859984.1	XP_005327398.1
OG0008294	NP_620154.2	XP_040127180.1
OG0008295	NP_006817.1	XP_013215585.2
OG0008296	NP_937987.2	XP_005327425.3
OG0008297	NP_002988.4, NP_001006947.2, XP_005262677.1	XP_005322668.1
OG0008298	NP_002245.4, XP_005264356.2	XP_005322627.1
OG0008299	XP_011530923.1, NP_001138640.1	XP_021580219.2
OG0008300	XP_047302295.1, NP_659475.2	XP_005322621.1
OG0008301	NP_006479.1, XP_006712071.1, NP_000212.1	XP_013212877.1
OG0008302	XP_005264216.1, NP_786951.1	XP_005322598.1
OG0008303	NP_005244.1, XP_006712039.1	XP_005322553.1
OG0008304	NP_694566.4	XP_040127459.1
OG0008305	NP_001136106.1	XP_021580237.2
OG0008306	NP_004295.2	XP_040127463.1
OG0008307	NP_001372125.1	XP_040126526.1
OG0008308	XP_011530916.1	XP_040127062.1
OG0008309	NP_689603.2, XP_005264201.1	XP_040127029.1
OG0008310	NP_001308924.1, NP_001308926.1, NP_001308925.1	XP_040145150.1
OG0008311	NP_694946.2, XP_011508887.1	XP_005340308.2
OG0008312	NP_940983.2, XP_006712582.1	XP_040126623.1
OG0008313	NP_714923.1	XP_013220616.2
OG0008314	NP_775184.1, NP_115945.4	XP_005340301.1
OG0008315	NP_653164.2, XP_047299689.1	XP_005338518.1
OG0008316	XP_047302384.1, NP_004827.4	XP_040126599.1
OG0008317	NP_060422.4	XP_005338500.1
OG0008318	NP_057706.2, NP_663619.1, NP_001350711.1	XP_040126570.1
OG0008319	NP_057578.1	XP_005338509.1
OG0008320	XP_047300784.1, NP_060220.3	XP_005338514.1
OG0008321	NP_055578.2	XP_005329452.1
OG0008322	XP_005264337.1	XP_040147270.1
OG0008323	NP_115992.1, XP_011531436.1	XP_040126879.1
OG0008324	XP_006712009.1	XP_005329444.2
OG0008325	NP_001358201.1	XP_005322212.1
OG0008326	NP_001317329.1	XP_040126670.1
OG0008327	NP_003115.1	XP_005322209.1, XP_005322243.2
OG0008328	XP_005270993.1, NP_148980.2, NP_056990.3	XP_013219392.1
OG0008329	NP_000027.3	XP_005334960.1
OG0008330	NP_057445.4	XP_040143400.1, XP_040143401.1, XP_013221149.1
OG0008331	XP_005272986.1, NP_008984.1	XP_021576518.2
OG0008332	NP_714924.1	XP_005341382.2
OG0008333	NP_005096.1	XP_040143411.1
OG0008334	XP_024308346.1, NP_870988.2, NP_001139334.1	XP_005331202.2
OG0008335	NP_001291653.1, NP_001291652.1, NP_001291651.1	XP_021586084.1
OG0008336	NP_067045.1	XP_005331243.1
OG0008337	NP_001171532.1, XP_005244892.1	XP_040143490.1
OG0008338	NP_612122.2, XP_024309264.1, NP_001153114.1	XP_013216577.2
OG0008339	NP_001130015.1	XP_021586114.1
OG0008340	NP_001245218.1	XP_005331271.1
OG0008341	NP_001001523.1, XP_006711547.3, NP_005051.2	XP_005331294.1
OG0008343	NP_055628.1, XP_047291477.1	XP_005337694.1
OG0008344	NP_003466.1	XP_013221294.1
OG0008345	XP_047276069.1	XP_005319319.1
OG0008346	XP_047275655.1, NP_005737.1	XP_040146809.1
OG0008347	NP_004270.2	XP_005319524.1
OG0008348	NP_001381423.1	XP_005319580.1
OG0008349	NP_001353018.1	XP_013211514.1
OG0008350	NP_001316473.1, NP_001316477.1	XP_040139798.1
OG0008351	NP_057226.1, XP_016873370.1	XP_005330098.1, XP_040126073.1
OG0008352	NP_003468.2	XP_040139664.1
OG0008353	NP_001364982.1, NP_001193545.1	XP_040140451.1
OG0008354	NP_859057.4	XP_005327510.1
OG0008355	NP_002834.3, XP_016873574.1	XP_040139659.1
OG0008356	NP_783859.1	XP_005330022.1
OG0008357	NP_000098.1	XP_040140338.1
OG0008358	XP_047283194.1	XP_040139833.1
OG0008359	XP_006718510.1, NP_001171669.1, NP_612632.1, NP_005222.2	XP_021587370.1
OG0008360	NP_002171.2, XP_047282837.1	XP_021587383.1
OG0008361	NP_005842.1	XP_005333396.1
OG0008362	XP_047282665.1	XP_005333434.1
OG0008363	NP_078925.3	XP_040139998.1
OG0008364	NP_001523.2, NP_001287797.1	XP_040140003.1
OG0008365	XP_047282293.1, NP_444282.3	XP_040140015.1
OG0008366	NP_001123616.1	XP_005333498.1
OG0008367	XP_011543457.1, NP_059995.2	XP_040142760.1
OG0008368	NP_001359000.1	XP_005333554.1
OG0008369	NP_003368.1, NP_001230662.1	XP_005333632.2
OG0008370	NP_619634.1	XP_005333631.1
OG0008371	NP_001397948.1	XP_040142768.1
OG0008372	NP_001171661.1	XP_021586255.1
OG0008373	NP_001356376.1	XP_005331527.1
OG0008374	NP_001372956.1	XP_005331538.1
OG0008375	XP_011543637.1	XP_040142775.1
OG0008376	NP_006716.3, XP_011543662.1	XP_005331692.1
OG0008377	NP_002349.1	XP_005336563.1
OG0008378	NP_005952.2, XP_054187951.1, XP_047298937.1	XP_040142672.1
OG0008379	XP_006712697.1, NP_064505.1	XP_021577387.1
OG0008380	NP_004613.1	XP_005315957.1
OG0008381	NP_001358200.1	XP_040150067.1
OG0008382	XP_016859039.1, NP_001257978.2	XP_021577724.1
OG0008383	NP_002971.2, XP_047301355.1	XP_005316010.1
OG0008384	NP_001334989.1, NP_001334988.1, NP_001008540.1, NP_003458.1	XP_005315891.1
OG0008385	XP_047301891.1, NP_001303278.1	XP_021576390.1
OG0008386	NP_008826.1	XP_005315889.1
OG0008387	XP_047301065.1, NP_060930.3	XP_021578749.2
OG0008388	NP_056445.3, XP_011509243.1	XP_005315876.1
OG0008389	NP_689735.1, NP_001358901.1	XP_005315852.1
OG0008390	NP_689880.1	XP_040130807.1
OG0008391	NP_001335270.1	XP_005323038.1
OG0008392	NP_036241.1	XP_005333042.1
OG0008393	XP_005259715.1, NP_115682.1	XP_005332139.1
OG0008394	NP_653217.1	XP_040146647.1, XP_005332055.1
OG0008395	NP_872434.2, XP_016861810.1	XP_040147087.1
OG0008396	XP_024309299.1, NP_004517.2	XP_040147535.1
OG0008397	NP_079199.2	XP_005341826.1
OG0008398	XP_011532393.1	XP_005341822.1
OG0008399	NP_055278.1	XP_005333835.1
OG0008400	XP_011532360.1	XP_040147387.1
OG0008401	NP_001561.3	XP_005333863.1
OG0008402	NP_703191.2, XP_016862815.1	XP_005333870.1
OG0008403	NP_005709.1	XP_005333879.1
OG0008404	XP_011531926.1, NP_877437.2	XP_005331019.1
OG0008405	NP_000555.2, XP_011531979.1	XP_005331014.1
OG0008406	XP_011532197.1, NP_060600.2	XP_005333938.1
OG0008407	NP_001239145.1, NP_998774.2, XP_016861875.1	XP_040145606.1
OG0008408	NP_001171070.1, XP_016862909.1	XP_040147242.1
OG0008409	NP_115894.2, XP_005264828.1	XP_005333924.1
OG0008410	NP_001305710.1, NP_891550.1	XP_040146896.1
OG0008411	NP_653243.1, XP_016861220.1	XP_021588942.1
OG0008412	XP_016862450.1, NP_002832.3	XP_040145574.1
OG0008413	NP_000916.2	XP_005317219.1
OG0008414	NP_001157789.1	XP_040145748.1
OG0008415	NP_689891.1, XP_006713082.1	XP_021586998.1
OG0008416	NP_036228.1, XP_011531885.1	XP_021586973.1
OG0008417	XP_047303897.1	XP_040145688.1
OG0008418	NP_940965.1	XP_040145646.1
OG0008419	XP_005265030.1, NP_055951.2	XP_013217053.1
OG0008420	XP_011532451.1	XP_005317230.1
OG0008421	NP_653242.3, XP_005264936.1	XP_021583210.1
OG0008422	NP_079498.2, XP_011532438.1	XP_005327051.1
OG0008423	NP_056327.4, XP_016861618.1	XP_005317472.1
OG0008424	NP_001291373.1, NP_000679.1	XP_005327047.1
OG0008425	NP_004938.1, XP_005264971.1	XP_021583195.1
OG0008426	NP_004177.3, XP_005265438.1	XP_005327001.1
OG0008427	NP_005769.1, XP_006712980.1	XP_005327000.1
OG0008428	NP_037466.3	XP_013214847.1
OG0008429	NP_003354.2, NP_955475.1	XP_005326968.1
OG0008430	NP_001128669.1, NP_835467.2, XP_011531972.1	XP_005326966.1
OG0008431	NP_940964.1	XP_005326967.2
OG0008432	XP_005264880.1	XP_013214854.1
OG0008433	NP_951047.1, NP_951033.1, NP_951056.1, NP_951032.1	XP_005326952.1
OG0008434	NP_001193874.1, NP_001193872.1	XP_013217259.1
OG0008435	NP_004584.1	XP_005331069.1
OG0008436	NP_055055.1, XP_011532509.1	XP_005337954.1, XP_013219548.1
OG0008437	NP_065747.1	XP_005337961.1
OG0008438	XP_016882594.1	XP_005333034.1
OG0008439	NP_005526.1, XP_011526268.1	XP_040146903.1
OG0008440	NP_219485.1, NP_001011699.1	XP_005333085.1
OG0008441	NP_659483.2	XP_005333092.1
OG0008442	NP_001123996.1	XP_021587197.1
OG0008443	XP_005259981.1, NP_000426.2	XP_021587105.2
OG0008444	XP_011526163.1, NP_036246.1	XP_005333120.1
OG0008445	NP_000946.2	XP_005336305.1
OG0008446	XP_016881964.1, NP_001008701.1	XP_021589584.1
OG0008447	NP_001298126.1, NP_543140.1	XP_005336300.1
OG0008448	XP_011526610.1, NP_001357024.2	XP_021589479.2
OG0008449	NP_001026897.1	XP_005336293.1
OG0008450	NP_001129507.1	XP_013218799.1
OG0008451	NP_005800.3	XP_040144613.1, XP_005336261.1
OG0008452	NP_000518.1, XP_011526312.1	XP_013218797.1
OG0008453	NP_112486.1	XP_005336197.1
OG0008454	NP_006849.1	XP_005336198.1
OG0008455	NP_057040.2, NP_666499.1, NP_666500.1, NP_001398078.1	XP_021589487.1
OG0008456	NP_060851.2	XP_021589485.1
OG0008457	XP_011526344.1, NP_056534.2	XP_040146933.1
OG0008458	XP_011526370.1, NP_006212.1	XP_005336170.2
OG0008459	NP_001164626.1	XP_005332167.1
OG0008460	NP_940894.1	XP_005332178.1
OG0008461	NP_003074.1	XP_021586638.1
OG0008462	NP_001406710.1, XP_011525912.1	XP_040146467.1
OG0008463	NP_647475.1, NP_001034756.1, XP_005272541.1	XP_005332204.1
OG0008464	NP_077008.2, XP_011526576.1	XP_040146507.1
OG0008465	NP_002087.2, XP_047294666.1	XP_005332142.1
OG0008466	NP_775908.2	XP_040146524.1
OG0008467	NP_602309.1, XP_047295152.1, NP_000626.2	XP_005332135.1
OG0008468	NP_689997.3, XP_011526187.1	XP_040146562.1
OG0008469	NP_001295169.1, NP_991330.1	XP_040146570.1
OG0008470	NP_005808.3	XP_005332114.1
OG0008471	NP_005746.2	XP_040146615.1
OG0008472	XP_047294567.1	XP_021586550.1, XP_040147042.1
OG0008473	NP_004877.1, XP_006723013.1	XP_005332266.2
OG0008474	XP_016882352.1	XP_005332079.1
OG0008475	NP_778148.2, NP_001274458.1, XP_047294126.1	XP_005332265.3
OG0008476	NP_001231931.1	XP_040147057.1
OG0008477	NP_694533.1, XP_011526440.2	XP_040146633.1
OG0008478	NP_001248755.1	XP_005332049.1
OG0008479	NP_612431.2	XP_040146655.1, XP_040146654.1
OG0008480	XP_011526446.1, NP_065746.3	XP_021586516.1
OG0008481	NP_620168.1	XP_040146659.1
OG0008482	XP_005259622.1	XP_040146741.1
OG0008483	XP_047294907.1, NP_001394734.1	XP_013216952.1
OG0008484	NP_808211.1	XP_021586453.1
OG0008485	NP_001264198.1, NP_001278992.1	XP_005326910.2
OG0008486	XP_011543569.1, NP_079374.2	XP_040140896.1
OG0008487	XP_011541325.1, NP_115803.1	XP_005338073.1
OG0008488	NP_057240.3	XP_005338074.1
OG0008489	NP_001354878.1, XP_016872667.1	XP_021590162.2
OG0008490	NP_001034707.1, XP_006718705.1	XP_040140978.1
OG0008491	NP_536739.1, NP_036428.1, XP_024304550.1	XP_021580806.1
OG0008492	NP_078954.4, XP_011543555.1	XP_005323306.1
OG0008493	NP_003242.1	XP_005323300.1, XP_040140927.1, XP_040140926.1
OG0008494	NP_001190189.1, NP_004540.1	XP_005323301.1
OG0008495	NP_056239.3, NP_001291319.1	XP_040140873.1
OG0008496	NP_001273506.1	XP_013213172.1
OG0008497	XP_047282758.1, NP_001275677.1	XP_005323247.1
OG0008498	NP_001258522.1, NP_057231.1, XP_047283072.1	XP_005323246.1
OG0008499	NP_055639.2, XP_011543711.1	XP_021580740.1
OG0008500	NP_001035207.1	XP_005323222.1
OG0008501	NP_065135.2	XP_005323195.1
OG0008502	NP_003728.1	XP_005341175.1
OG0008503	NP_789792.1, XP_011518346.1	XP_040140767.1
OG0008504	NP_003745.1	XP_005326896.1
OG0008505	NP_003311.2	XP_040140742.1
OG0008506	NP_055827.1	XP_040140705.1
OG0008507	XP_011518702.1	XP_040140647.1
OG0008508	NP_005307.1, XP_006718271.1, NP_001135779.1	XP_005326802.1
OG0008509	NP_848593.2, XP_006718218.1	XP_005328114.1
OG0008510	NP_115953.2	XP_005323271.1
OG0008511	NP_064506.3, XP_011519396.1	XP_005317089.1
OG0008512	NP_078846.2	XP_021585460.1
OG0008513	NP_002258.2, XP_016876050.1	XP_005330266.1
OG0008514	NP_001073141.1	XP_013216196.1
OG0008515	NP_001157683.2	XP_021585415.1
OG0008516	NP_001863.3, XP_016875882.1	XP_021576472.2
OG0008517	NP_001369140.1	XP_013221109.1
OG0008518	NP_057332.1, XP_011533205.1	XP_040137401.1
OG0008519	NP_009118.1, XP_005266302.1	XP_005336840.1
OG0008520	XP_005266414.1, NP_001035519.1	XP_021576223.1
OG0008521	NP_001336584.1	XP_005324873.1
OG0008522	NP_001273675.2	XP_005324877.1
OG0008523	NP_001065243.1	XP_040137827.1
OG0008524	XP_011533527.1, NP_078822.3	XP_040137299.1
OG0008525	NP_004457.1, XP_016875924.1	XP_021585717.2
OG0008526	NP_703157.2	XP_040137593.1
OG0008527	NP_001380285.1	XP_040137607.1
OG0008528	NP_004155.2	XP_005328077.1
OG0008529	NP_777367.1, NP_001182723.1	XP_005339967.1, XP_021575553.1
OG0008530	NP_001238891.1	XP_005325747.1
OG0008531	XP_047296043.1, NP_001035937.1, NP_056415.1	XP_005334639.1
OG0008532	NP_001034859.2	XP_005317381.1
OG0008533	NP_031361.2, NP_031363.2, XP_011532619.1	XP_013216697.1
OG0008534	NP_060356.2	XP_040145988.1
OG0008535	NP_001357229.1, NP_057389.1	XP_005341074.1, XP_040148856.1, XP_040150130.1
OG0008536	NP_001123380.2	XP_021590695.1
OG0008537	NP_005117.3	XP_040145796.1, XP_005317324.1, XP_021587292.1
OG0008538	NP_005668.2	XP_040146900.1
OG0008539	NP_004835.2, XP_016863014.2, NP_001018009.2	XP_005317228.1
OG0008540	NP_004757.1	XP_005328076.1
OG0008541	NP_001124465.1, NP_001124464.1, NP_002890.2	XP_005328078.2
OG0008542	NP_061874.3, XP_011511221.1, NP_001269786.1	XP_040125841.1
OG0008543	XP_011511393.1	XP_013214264.1
OG0008544	NP_004121.2	XP_021582310.1
OG0008545	NP_115759.2	XP_040126491.1
OG0008546	XP_006713727.1, NP_795713.2	XP_005339970.2
OG0008547	XP_011511436.1	XP_040125883.1
OG0008548	NP_001356712.1	XP_013214245.1
OG0008549	NP_001318114.1	XP_005317356.1
OG0008550	NP_079503.1	XP_040131654.1
OG0008551	XP_016883152.1, NP_777557.1	XP_021578929.1
OG0008552	NP_001265557.1	XP_005320483.1
OG0008553	NP_067043.2	XP_005320503.1
OG0008554	NP_001352542.1	XP_013211926.1
OG0008555	XP_006723709.1, NP_079505.1	XP_040131894.1
OG0008556	XP_011527581.1, NP_001336874.1, NP_060797.2	XP_005320528.1
OG0008557	NP_056007.1	XP_005320542.1
OG0008558	NP_002583.1, NP_872590.1	XP_005320555.1
OG0008559	NP_068659.1	XP_013211949.1
OG0008560	XP_011527583.1	XP_021578901.1
OG0008561	NP_057069.1, XP_011527541.1	XP_040130026.1
OG0008562	NP_848561.2	XP_021578953.2
OG0008563	NP_005084.1, NP_001034798.1, NP_001028171.1	XP_021585257.1
OG0008565	NP_899634.1	XP_005329977.1
OG0008566	XP_047296292.1, NP_065935.4	XP_005329955.1
OG0008567	NP_066923.3, NP_001185918.1	XP_040131369.1
OG0008568	NP_110517.2	XP_040130036.1
OG0008569	XP_016883588.1, NP_115597.3	XP_013216022.1
OG0008570	NP_001073941.1	XP_005327176.2
OG0008571	NP_001192246.1	XP_040130083.1
OG0008572	XP_016883602.1, NP_001380459.1	XP_021582046.1
OG0008573	XP_011527279.1, NP_002990.2	XP_013214033.1
OG0008574	NP_443183.1, XP_024307591.1	XP_013214117.1
OG0008575	XP_047296319.1, NP_071378.1	XP_013214056.1
OG0008576	NP_067071.1, XP_011527296.1	XP_005325432.2
OG0008577	NP_001167558.1, NP_006525.2, NP_001167559.1, NP_858045.1	XP_021582019.1
OG0008579	NP_543011.2	XP_005341440.1
OG0008581	NP_057491.2, NP_001269965.1	XP_005341443.1
OG0008582	NP_945327.3, XP_047296144.1	XP_021583347.2
OG0008583	NP_542403.1	XP_005325446.2
OG0008584	NP_055073.2, XP_011526789.1	XP_040132304.1
OG0008585	XP_047296385.1, NP_003176.2	XP_021582052.1
OG0008586	NP_009163.2, XP_005260323.1	XP_021581993.2
OG0008587	NP_071365.4	XP_040130685.1
OG0008588	NP_003186.1, NP_942016.1, XP_005260286.1	XP_013214075.1
OG0008589	NP_060585.2	XP_040148102.1
OG0008590	NP_006219.1, XP_005273589.1	XP_005337276.2
OG0008591	NP_001076580.1, NP_000816.4	XP_005339953.1
