Orthogroup	Homo_sapiens	Urocitellus_parryii
OG0008076	XP_011516203.2, NP_001036055.2, NP_001350554.1	XP_026235245.1
OG0008077	NP_065944.3	XP_026235987.1
OG0008078	NP_438171.1, XP_011517288.1, NP_003380.3	XP_026235967.1
OG0008079	NP_001185741.1	XP_026270935.1
OG0008080	NP_001331.1	XP_026235910.1
OG0008081	XP_006717090.1, NP_536856.2, NP_001273659.1, NP_001317660.1	XP_026270782.1
OG0008082	NP_005412.1	XP_026270409.1, XP_026270400.1, XP_026270392.1, XP_026270407.1
OG0008083	NP_003789.1, XP_005252348.1, NP_001273903.1	XP_026246912.1
OG0008084	XP_011517190.1	XP_026246953.1
OG0008085	XP_047280221.1	XP_026246917.1
OG0008086	NP_067041.1	XP_026246933.1
OG0008087	NP_001012361.1	XP_026249128.1
OG0008088	NP_001265559.1	XP_026249125.1, XP_026249127.1
OG0008089	NP_001186162.1	XP_026249144.1
OG0008090	NP_001726.2, NP_001304092.1	XP_026264418.1
OG0008091	NP_001269569.1, XP_047279680.1	XP_026246934.1
OG0008092	XP_005266991.1, NP_005609.3	XP_026236531.1
OG0008093	XP_011512578.1, NP_443104.1	XP_026256659.1
OG0008094	NP_113608.1	XP_026259781.1
OG0008095	NP_003578.2	XP_026270089.1
OG0008096	NP_001081.1, NP_001020262.1	XP_026270094.1
OG0008097	NP_001154848.1	XP_026270090.1
OG0008099	NP_001269387.1, NP_001139375.1, NP_000054.2	XP_026271175.1
OG0008100	NP_001129625.1, NP_004372.3	XP_026271143.1
OG0008101	NP_005501.2	XP_026271170.1
OG0008102	NP_085154.3	XP_026271221.1, XP_026271220.1
OG0008104	NP_001157243.1	XP_026239403.1
OG0008105	XP_047274687.1, NP_002215.2	XP_026239392.1
OG0008106	XP_005249000.1	XP_026239374.1
OG0008107	XP_047275255.1	XP_026239328.1
OG0008108	XP_016865924.1, NP_659465.2, NP_001273505.1, NP_001273503.1	XP_026239466.1
OG0008109	NP_003949.1	XP_026239280.1
OG0008110	NP_705691.1, XP_006715119.1	XP_026239452.1
OG0008111	NP_060792.1	XP_026239312.1
OG0008112	XP_011513064.1, NP_065788.1	XP_026239468.1
OG0008113	NP_037529.3	XP_026239471.1
OG0008114	NP_001305771.1	XP_026239158.1
OG0008115	NP_996805.2	XP_026239344.1
OG0008116	XP_047275450.1	XP_026239411.1
OG0008117	XP_016866488.1, NP_060896.1, NP_001305721.1	XP_026250282.1
OG0008118	NP_065796.2, XP_005249302.1	XP_026250255.1
OG0008119	NP_001356334.1	XP_026250227.1
OG0008120	NP_001238902.1	XP_026250226.1, XP_026250225.1, XP_026250224.1
OG0008121	NP_001489.1	XP_026267040.1
OG0008122	NP_001849.2, XP_011533739.1	XP_026247132.1
OG0008123	XP_011533731.1, NP_001842.3	XP_026247135.1
OG0008124	NP_078852.3, NP_001311195.1, XP_016866794.1	XP_026247116.1
OG0008125	NP_036255.2, NP_001116698.1, NP_598400.1	XP_026247110.1
OG0008126	NP_001369562.1	XP_026247141.1
OG0008127	NP_598000.2, XP_047274167.1	XP_026247128.1
OG0008128	NP_001355794.1	XP_026265314.1
OG0008129	XP_005248786.1, NP_060404.4	XP_026266238.1
OG0008130	NP_000856.1, XP_011534091.1	XP_026267117.1
OG0008131	NP_001026913.1	XP_026267018.1
OG0008132	NP_001273357.1, NP_003791.3	XP_026266758.1
OG0008133	XP_047274062.1	XP_026266508.1
OG0008134	NP_001010853.1, XP_016865778.1	XP_026266871.1
OG0008135	NP_065199.1	XP_026267004.1
OG0008136	NP_068585.1, NP_001164265.1	XP_026266534.1
OG0008137	NP_001363399.1, NP_004431.1	XP_026248527.1
OG0008138	NP_059117.3, XP_006715563.1	XP_026258318.1
OG0008139	XP_006715540.2	XP_026245457.1
OG0008140	NP_060762.3, XP_011534226.1	XP_026245391.1
OG0008141	NP_065114.3, XP_011534258.1	XP_026245438.1
OG0008142	NP_001273031.1, NP_003260.1	XP_026245453.1
OG0008143	NP_660358.2, NP_001309934.1	XP_026245443.1
OG0008144	NP_001116836.1	XP_026245461.1
OG0008145	NP_001625.2	XP_026245404.1
OG0008146	NP_115570.1	XP_026245410.1
OG0008147	XP_047274810.1, NP_057346.1	XP_026250869.1
OG0008148	NP_003871.1, XP_011534522.1	XP_026250859.1
OG0008149	NP_001019782.1, XP_047271600.1	XP_026242464.1
OG0008150	NP_056008.1, NP_001399781.1	XP_026258808.1
OG0008151	NP_060877.4	XP_026239768.1
OG0008152	NP_002371.3, NP_001304677.1, NP_085072.2	XP_026238821.1
OG0008153	NP_001165948.1	XP_026239475.1
OG0008154	NP_110415.1	XP_026240350.1
OG0008155	NP_848660.3, NP_001304871.1	XP_026240347.1
OG0008156	NP_803875.2, XP_011515673.1	XP_026240330.1
OG0008157	NP_055194.1	XP_026240344.1
OG0008158	NP_006429.2	XP_026249676.1
OG0008159	NP_006200.3, XP_006716647.1	XP_026249648.1
OG0008160	XP_006716684.1, NP_003175.2	XP_026249662.1
OG0008161	NP_073620.2	XP_026249646.1
OG0008162	NP_071328.2, XP_011515264.1	XP_026249666.1, XP_026262460.1
OG0008163	NP_066301.1, XP_011515541.1	XP_026262459.1
OG0008164	XP_011515296.1, NP_054828.2	XP_026263410.1
OG0008165	NP_009149.2, XP_047277266.1	XP_026262740.1
OG0008166	XP_011515548.1, NP_003120.2	XP_026263618.1
OG0008167	NP_001191753.1, NP_004510.1	XP_026263390.1
OG0008168	NP_001349727.1	XP_026258831.1
OG0008169	XP_011515245.2, NP_055932.2	XP_026265624.1
OG0008170	NP_075566.3	XP_026265605.1
OG0008171	NP_060237.3, NP_570901.3	XP_026265553.1
OG0008172	NP_665697.1	XP_026265574.1
OG0008173	NP_000741.1, XP_011519488.1	XP_026256333.1
OG0008174	NP_004127.2	XP_026256298.1
OG0008175	NP_997289.2, XP_016863674.1, NP_001153019.1	XP_026240986.1
OG0008176	NP_060315.1	XP_026241810.1
OG0008177	NP_055845.1	XP_026241369.1
OG0008178	NP_001333031.1, NP_660306.1	XP_026242839.1
OG0008180	NP_001310819.1	XP_026241931.1
OG0008181	NP_002694.3	XP_026241540.1
OG0008182	NP_001374481.1	XP_026250801.1
OG0008183	XP_016863707.1	XP_026264253.1
OG0008184	NP_002842.2, NP_001356325.1	XP_026244500.1
OG0008185	NP_075383.3	XP_026235733.1
OG0008186	NP_443165.1, NP_001291897.1	XP_026248599.1
OG0008187	XP_047276394.1, NP_001156918.1, NP_057436.2	XP_026248594.1
OG0008188	NP_001860.2	XP_026248587.1
OG0008189	NP_660311.1, XP_011514096.1	XP_026248604.1
OG0008190	NP_057562.3	XP_026248571.1
OG0008191	NP_001449.3, NP_001120959.1	XP_026267450.1
OG0008192	XP_047276943.1	XP_026267448.1
OG0008193	NP_001277183.1, NP_001277184.1, NP_001012457.3, NP_001122398.1	XP_026267478.1
OG0008194	NP_078799.2	XP_026267482.1
OG0008195	XP_011514610.4	XP_026255137.1
OG0008196	NP_006707.1	XP_026255140.1
OG0008197	NP_001192244.1	XP_026255138.1, XP_026255139.1
OG0008198	NP_001244927.1, XP_011514697.1, NP_060137.2	XP_026247331.1
OG0008199	NP_001275733.1, NP_001034461.1	XP_026247340.1
OG0008200	NP_006519.1	XP_026247319.1
OG0008201	NP_004402.1, NP_001129029.1, NP_001265350.1, NP_001129028.1	XP_026247295.1
OG0008202	NP_002938.1	XP_026247316.1
OG0008203	NP_689958.1	XP_026253046.1
OG0008204	NP_001004320.1, XP_047276320.1	XP_026264429.1
OG0008205	NP_001094887.1, NP_001355126.1, NP_001094896.1	XP_026264473.1
OG0008206	NP_037425.1	XP_026270611.1
OG0008207	NP_112533.1	XP_026255994.1
OG0008208	NP_006015.4	XP_026263257.1
OG0008209	NP_001244896.2	XP_026257357.1
OG0008210	NP_776173.3, XP_024304712.1	XP_026243405.1
OG0008211	NP_071768.3, XP_016867995.1	XP_026243418.1
OG0008212	XP_011513635.1, NP_001170977.1	XP_026243428.1
OG0008213	NP_001007246.1	XP_026264517.1
OG0008214	NP_006338.1	XP_026266185.1
OG0008215	NP_004691.2, NP_751895.1	XP_026268704.1
OG0008216	XP_047283538.1, NP_005848.2	XP_026268695.1
OG0008217	NP_036553.2, XP_047283011.1	XP_026249222.1
OG0008218	NP_001129965.1	XP_026249212.1
OG0008219	NP_060116.2, NP_001299620.1	XP_026249185.1
OG0008220	NP_001028254.2	XP_026249250.1
OG0008221	NP_001291675.1	XP_026249253.1
OG0008222	NP_005946.2, XP_011539793.1	XP_026249284.1
OG0008223	XP_016856569.1, NP_001092909.1	XP_026249240.1
OG0008224	NP_056084.1, NP_001009881.1, XP_005270733.1	XP_026237443.1
OG0008225	NP_001397726.1	XP_026237762.1
OG0008226	NP_057392.1, NP_001129612.1	XP_026266453.1
OG0008227	NP_958805.1, NP_660322.3	XP_026253577.1
OG0008228	NP_006360.3	XP_026253483.1
OG0008229	NP_001290357.1	XP_026253545.1
OG0008230	NP_775755.3, XP_011539002.1	XP_026253514.1
OG0008231	NP_055478.2	XP_026253516.1
OG0008232	NP_001246.2	XP_026253566.1
OG0008233	NP_001153408.1	XP_026253517.1
OG0008234	NP_000261.2	XP_026267795.1
OG0008235	NP_001012264.1	XP_026270020.1
OG0008236	NP_008974.5	XP_026265141.1
OG0008237	XP_011537058.1, NP_079390.3	XP_026253525.1
OG0008238	XP_016874376.1	XP_026254287.1
OG0008239	NP_001186706.1, NP_758440.1	XP_026253043.1
OG0008240	XP_011537116.1, NP_003557.3	XP_026252553.1
OG0008241	NP_005752.1, XP_006719249.1	XP_026252844.1
OG0008242	XP_047284510.1, NP_055869.1	XP_026253444.1
OG0008243	NP_001193922.1	XP_026253422.1
OG0008244	NP_001287690.1	XP_026248489.1
OG0008245	XP_005263429.1	XP_026240436.1
OG0008246	NP_001362417.1	XP_026240499.1
OG0008247	NP_115493.1	XP_026240531.1
OG0008248	NP_001124479.1, XP_047305855.1	XP_026240542.1
OG0008249	NP_000499.1, NP_068657.1	XP_026240552.1
OG0008250	NP_068656.2, NP_000500.2	XP_026240494.1
OG0008251	NP_057289.1, XP_047271925.1	XP_026251738.1
OG0008252	NP_001008394.1	XP_026251740.1, XP_026251741.1
OG0008253	XP_011530712.1, NP_612395.2, NP_001122403.1	XP_026251633.1
OG0008254	NP_060822.2	XP_026251596.1
OG0008256	NP_001099028.1	XP_026261205.1
OG0008257	NP_001361187.1	XP_026261172.1
OG0008258	NP_004537.1	XP_026261167.1, XP_026261166.1
OG0008259	XP_011514977.1, NP_443085.2	XP_026261178.1
OG0008260	NP_001159725.2	XP_026261182.1
OG0008261	NP_940910.1, XP_011514442.1	XP_026261201.1
OG0008262	NP_003843.3, NP_056989.2, XP_024302749.1	XP_026254346.1
OG0008263	NP_001350452.1, XP_005249816.1	XP_026255267.1
OG0008264	XP_011513464.1, NP_001120.3	XP_026255290.1
OG0008265	XP_011514367.3, NP_001303985.1	XP_026235587.1
OG0008266	NP_064717.1, NP_064718.1, NP_004760.1	XP_026235569.1
OG0008267	NP_001271189.1	XP_026235599.1
OG0008268	XP_011514759.1	XP_026269638.1
OG0008269	NP_001295197.1, NP_002838.2	XP_026237404.1
OG0008270	XP_005273466.1, NP_001350156.1	XP_026236067.1
OG0008271	NP_002681.1, XP_005273592.1	XP_026265114.1, XP_026255021.1
OG0008272	XP_011542819.1	XP_026265112.1
OG0008273	NP_919270.3, NP_001382135.1	XP_026270036.1
OG0008274	NP_001339707.1	XP_026260509.1
OG0008275	NP_001350133.1, NP_001273748.1	XP_026260483.1
OG0008276	NP_689626.2, XP_005273456.1	XP_026260498.1
OG0008277	NP_001336275.1	XP_026260488.1
OG0008278	NP_001269118.1, XP_011542957.1	XP_026269821.1
OG0008279	XP_054188249.1	XP_026258695.1
OG0008280	NP_004216.2, XP_047278375.1	XP_026258694.1
OG0008281	NP_001350102.1	XP_026245243.1
OG0008282	NP_005236.2, XP_005262891.1	XP_026245250.1
OG0008283	NP_001382223.1	XP_026245249.1
OG0008284	NP_060102.1	XP_026256384.1
OG0008285	NP_001555.1	XP_026256373.1
OG0008286	NP_001397793.1	XP_026256378.1
OG0008287	NP_060831.2, XP_047277894.1	XP_026236331.1
OG0008288	XP_024303103.1	XP_026235947.1
OG0008289	XP_016860179.1, NP_001071178.2	XP_026268632.1
OG0008290	NP_060644.4	XP_026245834.1
OG0008291	NP_036425.1, XP_005264764.1	XP_026268633.1
OG0008292	XP_011508652.1, NP_057114.5, NP_001308031.1	XP_026267009.1
OG0008293	NP_060906.3, XP_016859984.1	XP_026267014.1
OG0008294	NP_620154.2	XP_026256848.1
OG0008296	NP_937987.2	XP_026247699.1
OG0008297	NP_002988.4, NP_001006947.2, XP_005262677.1	XP_026260060.1
OG0008298	NP_002245.4, XP_005264356.2	XP_026248757.1
OG0008299	XP_011530923.1, NP_001138640.1	XP_026239064.1
OG0008300	XP_047302295.1, NP_659475.2	XP_026238830.1
OG0008301	NP_006479.1, XP_006712071.1, NP_000212.1	XP_026258175.1
OG0008302	XP_005264216.1, NP_786951.1	XP_026258721.1
OG0008303	NP_005244.1, XP_006712039.1	XP_026239653.1
OG0008304	NP_694566.4	XP_026238236.1
OG0008305	NP_001136106.1	XP_026267658.1
OG0008306	NP_004295.2	XP_026246423.1
OG0008307	NP_001372125.1	XP_026241701.1
OG0008308	XP_011530916.1	XP_026261638.1
OG0008309	NP_689603.2, XP_005264201.1	XP_026265934.1
OG0008310	NP_001308924.1, NP_001308926.1, NP_001308925.1	XP_026238522.1
OG0008311	NP_694946.2, XP_011508887.1	XP_026235756.1
OG0008312	NP_940983.2, XP_006712582.1	XP_026235755.1
OG0008313	NP_714923.1	XP_026235754.1
OG0008314	NP_775184.1, NP_115945.4	XP_026238526.1
OG0008315	NP_653164.2, XP_047299689.1	XP_026269909.1
OG0008316	XP_047302384.1, NP_004827.4	XP_026265276.1
OG0008317	NP_060422.4	XP_026265285.1
OG0008318	NP_057706.2, NP_663619.1, NP_001350711.1	XP_026265271.1
OG0008319	NP_057578.1	XP_026269912.1
OG0008320	XP_047300784.1, NP_060220.3	XP_026269886.1
OG0008321	NP_055578.2	XP_026253256.1
OG0008323	NP_115992.1, XP_011531436.1	XP_026253214.1
OG0008324	XP_006712009.1	XP_026253257.1
OG0008325	NP_001358201.1	XP_026267523.1
OG0008326	NP_001317329.1	XP_026267527.1
OG0008327	NP_003115.1	XP_026267519.1
OG0008328	XP_005270993.1, NP_148980.2, NP_056990.3	XP_026249909.1
OG0008329	NP_000027.3	XP_026249948.1
OG0008330	NP_057445.4	XP_026238274.1
OG0008331	XP_005272986.1, NP_008984.1	XP_026236772.1
OG0008332	NP_714924.1	XP_026236762.1
OG0008333	NP_005096.1	XP_026236756.1
OG0008334	XP_024308346.1, NP_870988.2, NP_001139334.1	XP_026259813.1
OG0008335	NP_001291653.1, NP_001291652.1, NP_001291651.1, NP_057358.2	XP_026259815.1
OG0008336	NP_067045.1	XP_026259733.1
OG0008337	NP_001171532.1, XP_005244892.1	XP_026259742.1
OG0008338	NP_612122.2, XP_024309264.1, NP_001153114.1	XP_026259768.1
OG0008339	NP_001130015.1	XP_026252575.1, XP_026259853.1
OG0008340	NP_001245218.1	XP_026259802.1
OG0008341	NP_001001523.1, XP_006711547.3, NP_005051.2	XP_026259829.1
OG0008342	NP_001381522.1, NP_001381521.1, NP_001129475.1, NP_001381520.1	XP_026259668.1
OG0008343	NP_055628.1, XP_047291477.1	XP_026249933.1
OG0008344	NP_003466.1	XP_026235161.1
OG0008345	XP_047276069.1	XP_026267405.1
OG0008346	XP_047275655.1, NP_005737.1	XP_026251535.1
OG0008347	NP_004270.2	XP_026240752.1
OG0008348	NP_001381423.1	XP_026240767.1
OG0008349	NP_001353018.1	XP_026240769.1
OG0008350	NP_001316473.1, NP_001316477.1	XP_026235181.1
OG0008351	NP_057226.1, XP_016873370.1	XP_026260536.1
OG0008352	NP_003468.2	XP_026260172.1
OG0008353	NP_001364982.1, NP_001193545.1	XP_026260831.1
OG0008354	NP_859057.4	XP_026259958.1
OG0008355	NP_002834.3, XP_016873574.1	XP_026237996.1
OG0008356	NP_783859.1	XP_026254860.1
OG0008357	NP_000098.1	XP_026254882.1
OG0008358	XP_047283194.1	XP_026235138.1
OG0008359	XP_006718510.1, NP_001171669.1, NP_612632.1, NP_005222.2	XP_026269933.1
OG0008360	NP_002171.2, XP_047282837.1	XP_026252347.1
OG0008361	NP_005842.1	XP_026252288.1
OG0008362	XP_047282665.1	XP_026252277.1
OG0008363	NP_078925.3	XP_026252276.1
OG0008364	NP_001523.2, NP_001287797.1	XP_026252411.1
OG0008365	XP_047282293.1, NP_444282.3	XP_026252373.1
OG0008366	NP_001157738.1, NP_001123616.1	XP_026252420.1
OG0008367	XP_011543457.1, NP_059995.2	XP_026252241.1
OG0008368	NP_001359000.1	XP_026270186.1
OG0008369	NP_003368.1	XP_026270233.1
OG0008370	NP_619634.1	XP_026270220.1
OG0008371	NP_001397948.1	XP_026270188.1
OG0008372	NP_001171661.1	XP_026263373.1
OG0008373	NP_001356376.1	XP_026263379.1
OG0008374	NP_001372956.1	XP_026263336.1
OG0008375	XP_011543637.1	XP_026263433.1
OG0008376	NP_006716.3, XP_011543662.1	XP_026263365.1
OG0008377	NP_002349.1	XP_026267544.1
OG0008378	NP_005952.2, XP_054187951.1, XP_047298937.1	XP_026235126.1
OG0008379	XP_006712697.1, NP_064505.1	XP_026243969.1
OG0008380	NP_004613.1	XP_026264645.1
OG0008381	NP_001358200.1	XP_026264652.1
OG0008384	NP_001334989.1, NP_001334988.1, NP_001008540.1, NP_003458.1	XP_026244197.1
OG0008385	XP_047301891.1, NP_001303278.1	XP_026244855.1
OG0008386	NP_008826.1	XP_026244581.1
OG0008387	XP_047301065.1, NP_060930.3	XP_026244796.1
OG0008388	NP_056445.3, XP_011509243.1	XP_026244648.1
OG0008389	NP_689735.1, NP_001358901.1	XP_026243677.1
OG0008390	NP_689880.1	XP_026248824.1
OG0008391	NP_001335270.1	XP_026246580.1
OG0008392	NP_036241.1	XP_026245845.1
OG0008393	XP_005259715.1, NP_115682.1	XP_026260157.1
OG0008394	NP_653217.1	XP_026270499.1
OG0008395	NP_872434.2, XP_016861810.1	XP_026270891.1
OG0008396	XP_024309299.1, NP_004517.2	XP_026266721.1
OG0008397	NP_079199.2	XP_026270885.1
OG0008398	NP_004616.2	XP_026270892.1
OG0008399	NP_055278.1	XP_026238835.1
OG0008400	XP_011532360.1	XP_026238866.1
OG0008401	NP_001561.3	XP_026238905.1
OG0008402	NP_703191.2, XP_016862815.1	XP_026238788.1
OG0008403	NP_005709.1	XP_026238913.1
OG0008404	XP_011531926.1, NP_877437.2	XP_026238894.1
OG0008405	NP_000555.2, XP_011531979.1	XP_026238892.1
OG0008406	XP_011532197.1, NP_060600.2	XP_026248462.1
OG0008407	NP_001239145.1, NP_998774.2, XP_016861875.1	XP_026248482.1
OG0008408	NP_001171070.1, XP_016862909.1	XP_026248456.1
OG0008409	NP_115894.2, XP_005264828.1	XP_026237542.1
OG0008410	NP_001305710.1, NP_891550.1	XP_026253621.1
OG0008411	NP_653243.1, XP_016861220.1	XP_026253626.1
OG0008412	XP_016862450.1, NP_002832.3	XP_026267046.1
OG0008413	NP_000916.2	XP_026257806.1
OG0008414	NP_001157789.1	XP_026244343.1
OG0008415	NP_689891.1, XP_006713082.1	XP_026244344.1
OG0008416	NP_036228.1, XP_011531885.1	XP_026244328.1
OG0008417	NP_056391.1, XP_047303897.1	XP_026244379.1
OG0008418	NP_940965.1	XP_026244312.1
OG0008419	XP_005265030.1, NP_055951.2	XP_026244353.1
OG0008420	XP_011532451.1	XP_026244337.1
OG0008421	NP_653242.3, XP_005264936.1	XP_026239687.1
OG0008422	NP_079498.2	XP_026239671.1
OG0008423	NP_056327.4, XP_016861618.1	XP_026244346.1
OG0008424	NP_001291373.1, NP_000679.1	XP_026239771.1
OG0008425	NP_004938.1, XP_005264971.1	XP_026239729.1
OG0008426	NP_004177.3, XP_005265438.1	XP_026239534.1
OG0008427	NP_005769.1, XP_006712980.1	XP_026239620.1
OG0008428	NP_037466.3	XP_026239546.1
OG0008429	NP_003354.2, NP_955475.1	XP_026239526.1
OG0008430	NP_001128669.1, NP_835467.2, XP_011531972.1	XP_026239848.1
OG0008431	NP_940964.1	XP_026239533.1
OG0008432	XP_005264880.1	XP_026239553.1
OG0008433	NP_951047.1, NP_951033.1, NP_951056.1, NP_951032.1	XP_026239665.1
OG0008434	NP_001193874.1, NP_001193872.1	XP_026245820.1
OG0008435	NP_004584.1	XP_026245100.1
OG0008436	NP_055055.1, XP_011532509.1	XP_026245634.1, XP_026245633.1
OG0008437	NP_065747.1	XP_026263848.1
OG0008438	XP_016882594.1	XP_026245607.1
OG0008439	NP_005526.1, XP_011526268.1	XP_026245664.1
OG0008440	NP_219485.1, NP_001011699.1	XP_026245786.1
OG0008441	NP_659483.2	XP_026245776.1
OG0008442	NP_001123996.1	XP_026245775.1
OG0008443	XP_005259981.1, NP_000426.2	XP_026245623.1
OG0008444	XP_011526163.1, NP_036246.1	XP_026245899.1
OG0008445	NP_000946.2	XP_026255478.1
OG0008446	XP_016881964.1, NP_001008701.1	XP_026255419.1
OG0008447	NP_001298126.1, NP_543140.1	XP_026255662.1
OG0008448	XP_011526610.1, NP_001357024.2	XP_026255630.1
OG0008449	NP_001026897.1	XP_026255477.1
OG0008450	NP_001129507.1	XP_026255585.1
OG0008451	NP_005800.3	XP_026255575.1
OG0008452	NP_000518.1, XP_011526312.1	XP_026255576.1
OG0008453	NP_112486.1	XP_026255507.1
OG0008454	NP_006849.1	XP_026255562.1
OG0008455	NP_057040.2, NP_666499.1, NP_666500.1, NP_001398078.1	XP_026255438.1
OG0008456	NP_060851.2	XP_026255483.1
OG0008457	XP_011526344.1, NP_056534.2	XP_026255421.1
OG0008458	XP_011526370.1, NP_006212.1	XP_026255498.1
OG0008459	NP_001164626.1	XP_026270756.1, XP_026237014.1
OG0008460	NP_940894.1	XP_026270749.1
OG0008461	NP_003074.1	XP_026267593.1
OG0008462	NP_001406710.1, XP_011525912.1	XP_026267588.1
OG0008463	NP_647475.1, NP_001034756.1, XP_005272541.1	XP_026267574.1
OG0008464	NP_077008.2, XP_011526576.1	XP_026260107.1
OG0008465	NP_002087.2, XP_047294666.1	XP_026260129.1
OG0008466	NP_775908.2	XP_026260193.1
OG0008467	NP_602309.1, XP_047295152.1, NP_000626.2	XP_026260188.1
OG0008468	NP_689997.3, XP_011526187.1	XP_026260039.1
OG0008469	NP_001295169.1, NP_991330.1	XP_026260154.1
OG0008470	NP_005808.3	XP_026260020.1, XP_026260022.1
OG0008471	NP_005746.2	XP_026260213.1
OG0008472	XP_047294567.1	XP_026260195.1
OG0008473	NP_004877.1, XP_006723013.1	XP_026260209.1
OG0008474	XP_016882352.1	XP_026260196.1
OG0008475	NP_778148.2, NP_001274458.1, XP_047294126.1	XP_026260140.1
OG0008476	NP_001231931.1	XP_026260054.1
OG0008477	NP_694533.1, XP_011526440.2	XP_026270532.1
OG0008478	NP_001248755.1	XP_026270461.1
OG0008479	NP_612431.2	XP_026270514.1
OG0008480	XP_011526446.1, NP_065746.3	XP_026270465.1
OG0008481	NP_620168.1	XP_026270516.1
OG0008482	XP_005259622.1	XP_026269801.1
OG0008483	XP_047294907.1, NP_001394734.1	XP_026269754.1
OG0008484	NP_808211.1	XP_026238279.1
OG0008485	NP_001264198.1, NP_001278992.1	XP_026254808.1
OG0008486	XP_011543569.1, NP_079374.2	XP_026243144.1
OG0008487	XP_011541325.1, NP_115803.1	XP_026258528.1
OG0008488	NP_057240.3	XP_026258531.1, XP_026258533.1, XP_026258532.1
OG0008489	NP_001354878.1, XP_016872667.1	XP_026251898.1
OG0008490	NP_001034707.1, XP_006718705.1	XP_026240491.1
OG0008491	NP_536739.1, NP_036428.1, XP_024304550.1	XP_026243122.1
OG0008492	NP_078954.4, XP_011543555.1	XP_026243077.1
OG0008493	NP_003242.1	XP_026243105.1
OG0008494	NP_001190189.1, NP_004540.1	XP_026243121.1
OG0008495	NP_056239.3, NP_001291319.1	XP_026243124.1
OG0008496	NP_001273506.1	XP_026235286.1
OG0008497	XP_047282758.1, NP_001275677.1	XP_026235304.1
OG0008498	NP_001258522.1, NP_057231.1, XP_047283072.1	XP_026235303.1
OG0008499	NP_055639.2, XP_011543711.1	XP_026256783.1, XP_026264907.1
OG0008500	NP_001035207.1	XP_026256765.1
OG0008501	NP_065135.2	XP_026256852.1
OG0008502	NP_003728.1	XP_026270180.1
OG0008503	NP_789792.1, XP_011518346.1	XP_026270784.1
OG0008504	NP_003745.1	XP_026265349.1
OG0008505	NP_003311.2	XP_026265365.1
OG0008506	NP_055827.1	XP_026245038.1
OG0008507	NP_115604.1, XP_011518702.1	XP_026251675.1
OG0008508	NP_005307.1, XP_006718271.1, NP_001135779.1	XP_026270269.1
OG0008509	NP_848593.2, XP_006718218.1	XP_026239924.1
OG0008510	NP_115953.2	XP_026243076.1
OG0008511	NP_064506.3, XP_011519396.1	XP_026255360.1
OG0008512	NP_078846.2	XP_026249485.1
OG0008514	NP_001073141.1	XP_026249457.1
OG0008515	NP_001157683.2	XP_026249487.1
OG0008516	NP_001863.3, XP_016875882.1	XP_026236832.1
