Orthogroup	Homo_sapiens	Sus_scrofa
OG0005637	XP_006719257.1, NP_005802.1	NP_001231239.1
OG0005638	NP_115721.1	XP_005663941.2
OG0005640	NP_001381890.1, NP_001381889.1, NP_064527.1	NP_001192306.1, XP_013853089.2
OG0005641	NP_001139730.1, XP_005269209.1, NP_079055.3	XP_020947536.1, XP_020947537.1
OG0005642	NP_150592.1	XP_003481692.1
OG0005643	NP_006422.1	NP_001163991.1, XP_020946622.1
OG0005644	NP_009103.2, XP_006724166.1, NP_705931.1	XP_020947054.1
OG0005645	NP_001336898.1	XP_020947079.1
OG0005646	XP_024307964.1, NP_001271263.1, NP_055324.2	XP_020947092.1
OG0005647	NP_001358291.1, NP_666017.1	XP_020948756.1
OG0005648	NP_116147.1	XP_020947115.1
OG0005649	NP_001304859.1, NP_002874.1, NP_001265580.1, XP_005261752.1	XP_020947120.1
OG0005650	NP_612490.1	XP_005653164.2
OG0005651	NP_001278753.1	XP_013852955.2
OG0005652	NP_002845.1, NP_001302461.1	XP_020946617.1, NP_001177086.1
OG0005653	NP_001018082.1, XP_047284257.1, NP_001334872.1	XP_003126126.5
OG0005654	XP_011509460.1, NP_001011552.2	XP_003354759.1
OG0005655	NP_001165074.1	XP_003125224.4
OG0005656	NP_001356612.1, XP_011531416.1, NP_079209.3, NP_001108588.1	XP_005662540.2, XP_020943050.1
OG0005657	NP_778232.2	XP_020939978.1, XP_020939977.1
OG0005658	NP_001035542.1, NP_001035541.1, XP_006714984.2, NP_079434.3	XP_020939983.1
OG0005659	NP_067627.3, XP_011541691.1, NP_001359162.1	XP_020940294.1
OG0005660	NP_001188306.1, NP_001173.2	XP_013850523.2
OG0005661	XP_047279058.1	XP_005654568.1
OG0005662	NP_001306967.1, NP_001306966.1	XP_020919933.1
OG0005663	NP_001159588.1, NP_003266.1, XP_047279781.1	XP_020922018.1, XP_003353636.2
OG0005664	NP_054729.3, NP_001351998.1, NP_001351997.1	XP_020930145.1
OG0005665	NP_057406.2	XP_005660460.1
OG0005666	NP_001165886.1, NP_001336228.1, NP_001336215.1, NP_004314.6	XP_013835639.1, NP_001231720.1
OG0005668	NP_006663.2, XP_011512558.1, NP_696961.2	XP_020954032.1, NP_001038082.1
OG0005669	XP_016866178.1, NP_001243633.1, NP_001254511.1, NP_001243632.1, NP_002033.2	XP_013848140.2
OG0005670	NP_005275.1, NP_001273028.1	XP_003121402.2, XP_020921969.1, NP_001302746.1
OG0005671	XP_054186331.1, NP_001374821.1	XP_005665790.1, NP_001116577.1
OG0005672	NP_006286.1, XP_005249419.1	NP_001182307.1
OG0005673	NP_001229752.1, NP_001002029.3, NP_009224.2, NP_001338929.1	NP_001116561.1
OG0005674	NP_071393.2	XP_005665882.1, NP_001121957.1
OG0005675	NP_001136355.1, NP_473452.2, XP_005248899.1	XP_001925794.2, XP_020954264.1
OG0005676	XP_011512677.1, NP_699201.2, NP_001186088.1	NP_001230456.1
OG0005677	NP_055865.1, XP_047274418.1	XP_001924245.3
OG0005678	NP_775832.2	XP_013833351.2
OG0005679	NP_001410981.1	NP_001072146.1, XP_020954033.1
OG0005680	XP_047274130.1	XP_020954346.1
OG0005681	NP_690619.1, NP_002812.2, NP_690621.1, NP_001257327.1	XP_005666076.1
OG0005682	NP_061969.3	XP_003128460.3
OG0005683	NP_001155907.3	XP_013833459.1
OG0005684	NP_689944.2	XP_001925236.1
OG0005685	XP_047274943.1, NP_000938.2	XP_020953756.1, NP_001231093.1
OG0005686	NP_699193.2, NP_001163894.1	XP_005659463.2
OG0005687	NP_001387703.1, NP_057314.2	XP_013848110.2
OG0005688	NP_001273135.1, XP_005248731.1, NP_055710.2	XP_013848113.1
OG0005689	NP_001273542.1	XP_020946618.1
OG0005690	NP_005827.1	XP_001928988.1
OG0005691	NP_001308564.1, NP_079035.1, NP_001308565.1, XP_011515604.2	XP_003125595.2
OG0005692	XP_005250835.1, NP_001273770.1, NP_001381612.1, NP_443727.2, NP_001135934.1	XP_001928833.3
OG0005693	XP_005250875.1, NP_001376.1	XP_001925286.2
OG0005694	NP_064574.1	NP_001230382.1
OG0005695	NP_001166284.1, NP_001166286.1, XP_024302851.1, NP_001166285.1, NP_001166282.1, NP_776250.2	XP_020944649.1
OG0005696	NP_001350203.1, NP_001095146.1, NP_001336740.1	XP_020946235.1
OG0005697	NP_056996.2, NP_001349894.1, XP_011515358.1	XP_020944523.1
OG0005698	NP_005284.2	XP_013851898.1
OG0005699	NP_001123360.1, NP_001394991.1, NP_001394990.1, NP_001394989.1, NP_001394987.1, NP_116076.1, NP_001394988.1	XP_020946204.1
OG0005700	XP_047306050.1, NP_001258661.1	XP_013834094.1
OG0005701	NP_001265553.1, NP_001265552.1, NP_694540.3	XP_020956237.1
OG0005702	NP_001014446.1	XP_005666697.1
OG0005703	NP_116011.2, NP_001119800.1, XP_005265842.1	XP_020956872.1
OG0005704	NP_001124146.1, NP_001186601.1	XP_003134753.1
OG0005705	NP_001277187.1, NP_563616.3, XP_011514118.1	XP_013841101.1
OG0005706	NP_001032852.2, XP_011513660.1	XP_020919053.1
OG0005707	NP_001289277.1, NP_001289278.1, NP_001289279.1	XP_020958078.1
OG0005708	NP_056365.1, XP_047276085.1, NP_663160.1, NP_663162.1, NP_663161.1	XP_020934674.1
OG0005709	XP_016868296.1, NP_004895.2, NP_878901.2	XP_013841201.2
OG0005710	NP_001018068.1, NP_036384.1, NP_001231512.1, XP_011514265.1	XP_013846291.2
OG0005711	XP_011540239.1, NP_115486.1	XP_003128029.1, XP_005656223.1
OG0005712	NP_757379.1, NP_001374704.1, NP_671725.1, NP_001374705.1	XP_020952375.1
OG0005713	NP_001001912.2	XP_003128620.1
OG0005714	NP_060571.1, NP_001243804.1	XP_020951630.1
OG0005715	XP_005270632.1, NP_079128.2	NP_001181903.1
OG0005715	NP_803171.1	XP_020948947.1
OG0005716	XP_005270635.1	NP_001181901.1, XP_020948943.1
OG0005717	XP_011521280.1, NP_055136.1	XP_020949906.1
OG0005718	NP_002516.2	XP_003482130.1
OG0005719	NP_055187.1	XP_003482134.1
OG0005720	NP_005755.1	XP_020952357.1, XP_020952356.1, NP_001001769.1
OG0005721	NP_001121897.1	XP_020952404.1
OG0005722	NP_776245.2, XP_016876455.1	XP_003362045.1, XP_020954975.1
OG0005723	NP_001278376.1, NP_001278375.1, XP_011535366.1, NP_001351493.1, NP_005398.2	XP_020954946.1
OG0005724	NP_001317160.1	NP_001231246.1, XP_005664048.1, NP_001231245.1
OG0005725	NP_001231921.1, NP_001137357.1, NP_001231919.1, NP_001137358.1, NP_002471.1	XP_020948470.1
OG0005726	NP_004941.2, XP_011536310.1	XP_020948689.1
OG0005727	NP_998776.1, NP_002626.1, NP_005879.1	NP_001157984.1
OG0005728	NP_001339116.1, NP_690001.3, NP_001339114.1, XP_006719567.1, NP_001339117.1, NP_001339115.1	XP_020948653.1
OG0005729	NP_001168.1	NP_001026954.1, XP_020946863.1
OG0005730	NP_060034.9, XP_011536839.1	XP_020948306.1, XP_020938087.1
OG0005731	NP_001362399.1, NP_001357109.1, NP_000901.1	XP_005666849.1, NP_999315.1
OG0005732	XP_011530428.1, NP_001121900.1, NP_001121899.1, NP_064501.2	XP_020956966.1
OG0005733	NP_001276902.1, XP_054188216.1, NP_997294.3	XP_003133364.3
OG0005734	XP_016874049.1, NP_291025.3	XP_020918221.1
OG0005735	NP_005426.2, XP_054188155.1, NP_001003702.2, NP_001355247.1, XP_047299089.1	XP_020919258.1
OG0005736	NP_001073980.2	XP_020934464.1, XP_020934465.1, XP_020934463.1
OG0005737	XP_047276368.1, NP_001177778.1, NP_001380300.1, NP_001380299.1, NP_001177779.1	XP_020934426.1
OG0005738	NP_001271244.1, NP_001271242.1, NP_001014436.1, NP_001349652.1, NP_001116428.1, NP_054782.2	XP_005673382.1
OG0005739	NP_001186621.1	XP_020934519.1
OG0005740	NP_113622.1, NP_001129516.1	NP_001231265.1
OG0005741	NP_127509.1, NP_000921.1	NP_999219.1
OG0005742	XP_016868432.1, NP_001193776.1	XP_005671873.1, XP_005671874.1, XP_020930521.1
OG0005743	NP_808592.2, NP_001120977.1, NP_004306.3, XP_005273561.1, NP_001350672.1	XP_003134235.3
OG0005744	NP_004468.1	XP_003134241.1
OG0005745	NP_001364369.1	XP_020930191.1, NP_001230495.2
OG0005746	NP_002190.2	XP_020931281.1
OG0005747	XP_047299936.1, NP_001002919.2	XP_020943617.1, XP_020943615.1, XP_020943616.1, XP_020943614.1
OG0005748	NP_001339610.1	XP_003125449.1
OG0005749	XP_047300701.1, NP_001308765.1	XP_020943529.1
OG0005750	NP_001307787.1, NP_001307792.1, NP_001307789.1, NP_001307788.1, NP_001034702.1	XP_003481337.1
OG0005751	NP_001305906.1, NP_001305905.1, XP_011508712.1, NP_005671.3	XP_020943517.1
OG0005752	NP_001800.1, NP_001035891.1	XP_013851722.1
OG0005753	NP_009197.3, NP_001138519.1, NP_001138521.1, NP_001138520.1	XP_003125337.3
OG0005754	NP_001274456.1	XP_020943324.1
OG0005755	NP_001272414.1, XP_011510480.1	XP_003124887.2
OG0005757	NP_598376.2, XP_047299539.1	XP_020942987.1
OG0005758	NP_001397121.1, NP_006627.2	XP_020943021.1
OG0005759	NP_060037.4	XP_003125091.3
OG0005760	NP_079464.2	XP_001929378.1
OG0005761	NP_006775.1	XP_020945630.1, XP_020945629.1
OG0005762	NP_060156.1, NP_001129061.1	XP_020946485.1
OG0005763	NP_079426.2, NP_001258825.1, NP_001258824.1, XP_006711618.1	XP_003355245.1
OG0005764	XP_011507946.1, NP_001275537.1	XP_013852644.1
OG0005765	NP_067032.3, NP_001186067.1, NP_001186068.1, XP_047301312.1	XP_020944067.1
OG0005766	XP_024304383.1, NP_660201.1	XP_020938413.1
OG0005767	XP_047282720.1	XP_003122544.1
OG0005768	NP_001397837.1, NP_061152.3, NP_891847.1, XP_005250550.1	XP_013835277.2
OG0005769	XP_005250165.1, NP_001026862.1	XP_013835269.1
OG0005770	XP_047276629.1	XP_020958212.1
OG0005771	NP_001371832.1, NP_001371830.1, NP_001371829.1, NP_001371831.1, NP_689967.2	XP_020919135.1
OG0005772	NP_066288.2, NP_001280563.1, XP_047282204.1	XP_003122437.2
OG0005773	NP_001136402.1, XP_006718422.1, NP_006586.1	XP_003122904.1
OG0005774	NP_001034485.1	NP_001254821.1
OG0005775	NP_001185739.1, NP_003618.1, XP_005274415.1	XP_020938695.1
OG0005776	NP_003137.1	XP_020938703.1
OG0005777	NP_001238863.1	NP_001095284.1, XP_005660976.1
OG0005778	NP_001353621.1, NP_000732.2	XP_003122876.1
OG0005779	XP_047282300.1, NP_001287650.1, NP_689525.3, NP_001287651.1	XP_003122879.2
OG0005780	NP_001356309.1	XP_005660644.3, NP_001272905.1
OG0005781	XP_011518175.1, NP_001137535.1, NP_663613.1, NP_065947.1	XP_020938297.1
OG0005782	NP_036441.2	XP_020938304.1
OG0005783	NP_703152.1, XP_006718533.1	XP_005654697.1, XP_020938344.1
OG0005784	XP_011543592.1, NP_112192.2	XP_003122484.4
OG0005785	NP_003968.3	XP_003122504.1
OG0005786	XP_011543570.1	XP_013849481.2
OG0005787	NP_003933.1, XP_005274437.1, NP_001006945.1, NP_001287731.1	XP_003480728.1
OG0005788	NP_001345445.1, NP_036226.2	NP_999309.1
OG0005789	NP_059672.2, NP_001034558.2	XP_020938549.1
OG0005790	NP_659454.2	XP_020938589.1
OG0005791	NP_001004735.1	XP_020937777.1
OG0005792	NP_115946.2	XP_020956325.1
OG0005793	XP_011530601.1, NP_112586.1	XP_003357069.1, XP_005656589.1
OG0005794	NP_001124170.1, NP_001353408.1, XP_011530519.1	XP_005666948.1
OG0005794	NP_003296.1	NP_001139221.1
OG0005795	NP_078850.3, XP_024309980.1	XP_003482496.1
OG0005796	NP_001154889.1, NP_001154888.1, NP_001154887.1, NP_005282.1	XP_005671890.1
OG0005797	NP_001358840.1, NP_001358839.1, XP_047298945.1, NP_006600.3	XP_003359485.2, XP_005671692.1
OG0005798	NP_006761.1, XP_011510384.1	NP_001243295.1
OG0005799	NP_001186170.1, NP_003928.1	XP_020931491.1
OG0005800	NP_001177808.1	XP_003133297.1
OG0005801	NP_036229.1	XP_020931917.1
OG0005802	NP_001358940.1, NP_064594.3	XP_003123110.1
OG0005803	NP_115731.3, XP_006713408.1	NP_001230630.1
OG0005804	XP_047303953.1, NP_000165.1	XP_020923976.1, NP_001135461.1
OG0005805	NP_001004019.1, NP_001989.2, NP_001158507.1	XP_020925041.1
OG0005806	NP_057558.3, NP_001397648.1, XP_016862044.1	NP_001231231.1
OG0005807	NP_003033.3, NP_001335179.1, XP_005265468.1	XP_020924999.1, XP_020925000.1
OG0005808	NP_055575.3	XP_003132411.4
OG0005809	NP_705613.1, NP_705616.2	XP_020925467.1
OG0005810	XP_005265573.1, NP_003647.1	NP_001177124.2, XP_020923909.1
OG0005811	NP_055665.1	XP_020926756.1
OG0005812	NP_065923.1, NP_001380305.1, XP_011532070.1	XP_020924881.1
OG0005813	NP_000324.1, NP_001364334.1, NP_001364335.1, NP_001121621.2, NP_001170858.1	XP_020924833.1
OG0005814	NP_001136205.2	XP_020924656.1
OG0005815	NP_000711.1, XP_011532396.1, NP_001122311.1, NP_001122312.1	XP_013837229.1
OG0005816	NP_001277133.1, NP_060873.4, NP_001277134.1, NP_001277136.1, NP_001277135.1	XP_020924122.1
OG0005817	NP_002208.3, NP_001378948.1	XP_020923924.1, NP_001193278.1
OG0005819	NP_001167571.1, NP_127501.1, NP_065151.2, XP_047304568.1, NP_127503.1	XP_005669675.1
OG0005820	NP_002438.2, NP_001231866.1, XP_005265227.2	XP_013837168.1
OG0005821	NP_005870.2, XP_016861015.1	XP_013837163.1
OG0005822	XP_006713078.1, NP_775817.1	XP_003132254.1
OG0005823	XP_024309291.1	XP_005669546.1
OG0005824	NP_757386.2	XP_020939088.1
OG0005825	NP_004855.2	NP_001167527.1
OG0005826	NP_005018.2	XP_020939165.1
OG0005827	NP_076955.1	XP_020939226.1
OG0005828	XP_024307493.1, NP_079070.1, NP_001136358.1	XP_005652958.1
OG0005829	XP_005259774.1, NP_006835.2	XP_005652963.1
OG0005830	NP_002909.4	XP_020939363.1
OG0005831	NP_443108.1, XP_005259778.1	XP_003123388.3
OG0005832	NP_005574.2	XP_005652937.2
OG0005833	NP_006388.2	XP_020923101.1, NP_001231373.1
OG0005834	NP_057229.1	NP_001001645.1
OG0005835	NP_001303621.1	XP_020939390.1
OG0005836	XP_005259903.1, NP_001129954.1	XP_013850137.1
OG0005837	NP_006693.3, NP_001159585.1, NP_001159584.1, NP_001159586.1, NP_001159583.1	XP_013842795.2
OG0005838	XP_011526654.1, NP_115528.4	XP_020939546.1
OG0005839	NP_647611.1, NP_002369.2, NP_647612.1, XP_011526320.1	XP_013850230.1
OG0005840	XP_011526462.1, NP_001074012.1, NP_067054.1	XP_020939756.1
OG0005841	NP_112490.3	XP_003123047.3
OG0005842	NP_001678.1, NP_001001975.1	XP_003123039.1
OG0005843	NP_004359.1, NP_001290430.1, NP_001290428.1, NP_958434.1	XP_003354007.2
OG0005844	XP_016881609.1, NP_005472.2	XP_005661418.1
OG0005845	NP_001265478.1, XP_011509645.1	NP_001153080.1, XP_020930231.1
OG0005846	NP_073562.1	XP_005674615.2
OG0005847	NP_001230199.1, XP_016873415.1	XP_003129849.3, XP_020957996.1
OG0005848	NP_203753.1, XP_011541349.1	XP_020918298.1
OG0005849	XP_016872532.1	XP_013834712.2
OG0005850	NP_001287884.1, NP_001287883.1, NP_001287882.1, XP_011543453.1, NP_060837.3	XP_020918213.1
OG0005851	XP_016872646.2	XP_020918170.1
OG0005852	NP_001354789.1, NP_006647.3, XP_047282254.1	XP_003482613.1
OG0005853	NP_004305.2, XP_011518416.1	XP_003129663.2
OG0005855	NP_059509.1, NP_001334025.1, XP_011518447.1	XP_020958326.1
OG0005856	NP_115503.2	XP_020918010.1
OG0005857	NP_001341782.1	XP_005653694.2
OG0005859	XP_006720622.1	XP_020953114.1
OG0005860	NP_663625.2, NP_001128564.1, NP_001128563.1	XP_020938898.1
OG0005861	NP_005758.2, NP_001364245.1, NP_001155969.1, NP_001364246.1, XP_047285975.1, NP_001155970.1	XP_003482935.2
OG0005862	XP_047286093.1, NP_001269389.1	XP_020921050.1
OG0005863	NP_940686.2	XP_020921267.1, XP_020921268.1, XP_020921269.1
OG0005864	NP_659411.2	XP_020921278.1
OG0005865	NP_542937.3	XP_001924302.4
OG0005866	XP_011533514.1	XP_020920826.1
OG0005867	NP_003567.2, NP_001027467.2, NP_001273578.1	XP_020921039.1
OG0005868	NP_001337500.1	XP_013836098.1, NP_001239134.1
OG0005869	XP_016875979.1, NP_001392592.1, NP_056020.2, NP_115565.3, NP_001392590.1, NP_001392591.1	XP_020921597.1
OG0005870	NP_001307585.1	XP_020921632.1
OG0005871	XP_047286354.1, NP_060375.4	NP_001254780.1, XP_005653892.1
OG0005872	NP_006875.2, XP_006713790.1, NP_003021.3	NP_001230281.1, XP_005654090.1
OG0005873	NP_001342115.1, NP_057090.2, XP_047304199.1, NP_001352578.1	NP_001012407.1
OG0005874	NP_001265252.1, NP_001380633.1, NP_891980.1	XP_013836936.1
OG0005875	NP_001239.2	XP_005669433.2, XP_003358428.2
OG0005876	NP_000720.1, NP_001167609.1	NP_999402.1, XP_005669459.3
OG0005877	XP_011531657.1, NP_653235.1, NP_001291315.1	XP_020926779.1
OG0005878	NP_065758.3, XP_011532271.1	XP_005669477.1
OG0005879	NP_001277145.1	XP_005669361.2
OG0005880	NP_996662.1	NP_001230545.1, XP_020935509.1
OG0005881	NP_001278928.1	NP_001131102.1, XP_020923974.1
OG0005882	XP_016862032.1, NP_057245.1	XP_013837506.1, XP_003358616.1
OG0005883	NP_001161851.1, NP_001161850.1	XP_020925252.1
OG0005884	NP_037440.3, XP_005247459.1	XP_020925288.1, XP_020925285.1, XP_020925287.1, XP_020925286.1, XP_020925284.1
OG0005885	NP_001177921.1	XP_005669986.1, NP_001231174.1
OG0005886	NP_001243201.1, NP_001243200.1, NP_955457.1, XP_016883326.1, NP_055403.2, NP_001365562.1	XP_003359967.1
OG0005887	NP_001035522.1, NP_001311098.1, NP_001311099.1	XP_020927142.1
OG0005888	NP_852668.1	XP_020933076.1
OG0005889	XP_047296223.1, NP_060184.2	XP_020933661.1
OG0005890	XP_024307703.1, NP_060141.3	XP_020933257.1
OG0005891	NP_075556.1	XP_020932962.1, NP_999511.1
OG0005892	NP_001167561.1	XP_020933215.1
OG0005893	NP_543026.2	XP_005672850.1
OG0005894	NP_057227.2, NP_061327.2, NP_001193665.1, XP_011527602.1	NP_001231372.1, XP_005672864.1
OG0005895	NP_001309015.1	NP_001011727.1
OG0005896	XP_047296363.1, NP_938033.1, NP_005408.1	XP_020933628.1
OG0005897	NP_733794.1, NP_001186193.1, NP_057360.3	XP_020933818.1
OG0005898	XP_006723947.1, NP_001092268.1	XP_020933198.1
OG0005899	XP_011526803.1, NP_006800.2	NP_001177088.1, XP_005673016.1
OG0005900	NP_542181.1, XP_011526855.1	XP_005673031.1
OG0005901	NP_002818.1	NP_001106906.1, XP_020932935.1
OG0005902	NP_006036.1	XP_013840917.1, NP_001108144.1
OG0005903	NP_065169.1	XP_020932861.1, NP_001108145.1
OG0005904	NP_001153889.1, NP_110403.2, NP_001153890.1, XP_011527360.1, NP_001310895.1, NP_001153891.1	NP_001116688.1
OG0005906	NP_653081.1	XP_020933873.1
OG0005907	NP_079496.1, NP_694882.1, XP_005260900.1, NP_001269376.1	XP_020933045.1
OG0005908	NP_061146.1	XP_005668435.2
OG0005909	NP_001340319.1, NP_001340320.1, NP_001340317.1, NP_001340318.1, NP_689538.1, XP_011533221.1	XP_020921208.1
OG0005910	NP_001172014.1	XP_005653908.1
OG0005912	NP_001186658.1, NP_001129143.1	XP_020928290.1
OG0005913	NP_665873.1, NP_001399834.1, NP_059108.1	XP_001928822.1
OG0005914	XP_005273504.1, NP_004094.3, NP_775268.1, NP_775266.1, NP_775267.1	XP_013845734.1
OG0005915	NP_001713.2	XP_020928412.1
OG0005916	NP_001358202.1	XP_013840006.2
OG0005917	NP_001078906.3	XP_020931374.1
OG0005918	NP_612141.1, NP_001372152.1, NP_001372153.1, NP_001372150.1, NP_001372151.1	XP_020921095.1
OG0005919	NP_001077861.1, NP_001384414.1, NP_001346.1, NP_001077862.1, XP_011528118.1, NP_001368781.1	NP_001230486.1
OG0005920	XP_047284792.1	XP_020927922.1
OG0005921	NP_062571.1	XP_020929731.1
OG0005922	NP_689804.1	XP_020928185.1
OG0005923	NP_001137291.1	XP_020928923.1
OG0005924	NP_006834.2	XP_001928337.1
OG0005925	NP_569733.2	XP_001929245.2
OG0005926	NP_550433.1	XP_003132973.1
OG0005927	XP_011536799.1	XP_001929364.2
OG0005928	NP_055468.2, XP_016875732.1, NP_001291376.1	XP_020928070.1
OG0005929	NP_001271192.1, NP_001271193.1, NP_775781.1	XP_020929683.1
OG0005930	NP_001003684.1	NP_001123450.1
OG0005932	XP_011528306.1	XP_013838521.1
OG0005933	NP_004138.1	XP_001927288.1
OG0005934	NP_055590.2, NP_001245254.1, NP_001245256.1, NP_001245255.1, NP_001007468.1	XP_005670924.2
OG0005935	XP_006724444.1	XP_020927956.1
OG0005936	NP_001265585.1	NP_001230355.1, XP_005670932.1
OG0005937	NP_001290438.1, NP_009059.1	NP_001068585.1
OG0005938	XP_016884508.1, NP_116164.2	XP_020928349.1
OG0005939	XP_011528310.1, NP_055909.2	XP_020928451.1
OG0005940	NP_001358230.1	XP_020948104.1
OG0005941	XP_047284645.1	XP_003126579.1
OG0005942	NP_001966.1	XP_005652652.1
OG0005943	NP_005759.4	XP_003355641.2
OG0005944	NP_001313404.1, NP_004045.1, NP_001313406.1	XP_020948053.1
OG0005946	XP_016874171.1, NP_001316028.1, NP_005801.3, NP_001316030.1, NP_001316032.1, NP_001316031.1	XP_013843852.2
OG0005947	NP_001092901.1, NP_001380271.1, XP_047284894.1, NP_057593.3	XP_020946754.1, NP_001302723.1
OG0005948	NP_001357197.1	NP_001302597.1, XP_020946698.1
OG0005949	NP_001414.1	XP_020946507.1, NP_001093410.1
OG0005950	NP_001295019.1, XP_011536783.2, NP_001354975.1, NP_056216.2, NP_001091886.1	XP_020948263.1
OG0005951	NP_001400127.1, XP_016875686.1, NP_001400129.1, NP_001400128.1, NP_001231.2	XP_003481609.2
OG0005952	NP_001287766.1, XP_054189114.1, NP_690599.1, NP_001166938.1	XP_020947371.1, XP_020947373.1, XP_020947374.1
OG0005953	XP_011536475.1, NP_065434.1	NP_001192256.1, XP_013838104.1
OG0005954	NP_065103.1, XP_011536797.1	XP_020946573.1, NP_001245230.1
OG0005955	NP_067014.2	XP_013853049.2
OG0005956	NP_001186248.1, NP_060399.1, NP_001121121.1	XP_003126644.2
OG0005957	XP_011538607.1, NP_003622.2, NP_001290416.1, NP_001311310.1, NP_001290415.1	XP_013838905.2
OG0005958	NP_775768.4, XP_047280612.1, NP_001271203.2, NP_877497.4	XP_003483576.1
OG0005959	XP_016871843.1	XP_020928305.1
OG0005960	XP_011537861.1, NP_056036.1	XP_001929430.4, XP_020927996.1
OG0005961	NP_079218.2	XP_020929244.1, XP_003483618.2
OG0005962	NP_775846.2	XP_003483625.2
OG0005963	NP_001372292.1	XP_020929372.1
OG0005964	NP_001108107.1, NP_002646.2, XP_016869065.1, NP_001108106.1	XP_013852210.1
OG0005965	NP_001011720.1	XP_001924703.1
OG0005966	NP_056970.1, NP_001311332.1	XP_001926844.1
OG0005967	XP_016869077.1	XP_001924873.4
OG0005968	NP_036257.1, NP_001307846.1	XP_020955567.1
OG0005969	NP_001096654.1, XP_011519806.1, NP_001264242.1, NP_001264243.1	XP_020953975.1
OG0005970	NP_689810.3, XP_011519607.1, NP_001311267.1	XP_020953608.1
OG0005971	NP_055767.3, NP_001288061.1, NP_001397973.1, XP_011519668.2	XP_020953318.1
OG0005972	NP_775110.1, NP_000061.1, NP_077320.1	NP_999336.2, XP_013848567.1
OG0005973	XP_005254498.1, NP_057480.2	XP_020952153.1
OG0005974	XP_011520083.1, NP_061198.2	XP_005659654.1
OG0005975	NP_001382425.1	NP_001231528.1, XP_013848406.1
OG0005976	XP_011520324.2, NP_079031.2, NP_001013865.1	XP_020929237.1
OG0005977	NP_001295048.1, NP_001295050.1	XP_020955903.1
OG0005978	NP_001123500.2, NP_003983.2	XP_001927959.3
OG0005979	XP_047288338.1, NP_036302.1, NP_671717.1	XP_020954667.1
OG0005980	NP_776175.2, XP_016877570.1	XP_001928527.1
OG0005981	NP_037528.3, NP_001269971.1, XP_011527831.1, NP_001269970.1	XP_020926481.1
OG0005982	NP_001001890.1, XP_011528068.1, NP_001745.2	NP_001233181.1, XP_020924070.1
OG0005983	NP_001307724.1	XP_013838046.2
