Orthogroup	Homo_sapiens	Canis_lupus_familiaris
OG0007118	XP_016863137.1, NP_001254.2	XP_038438166.1
OG0007119	NP_057151.1	XP_038438181.1
OG0007120	NP_001192.4, XP_006714354.1	XP_038438241.1
OG0007121	NP_065910.3	XP_038438312.1
OG0007122	XP_047272338.1	XP_038438357.1
OG0007123	NP_060876.5, NP_001309397.1, NP_004523.3, NP_612154.2	XP_038438420.1, XP_038439040.1
OG0007124	NP_005224.2, XP_005264772.1, NP_001397707.1	XP_038438429.1
OG0007125	NP_001073917.2, XP_006713655.1	XP_038438442.1
OG0007126	NP_001258074.1	XP_038438489.1
OG0007127	NP_001362476.1, XP_005247341.1	XP_038438547.1
OG0007128	XP_011510991.1, NP_055230.2	XP_038438608.1
OG0007129	XP_006713532.1, NP_937839.1	XP_038438686.1
OG0007130	NP_001243764.1	XP_038438791.1
OG0007131	NP_000787.2, NP_387512.3, NP_001277738.1, NP_001269492.1	XP_038438794.1
OG0007132	NP_008883.2	XP_038438853.1
OG0007133	XP_016862045.1, NP_057673.2	XP_038438859.1
OG0007134	NP_001139470.1, XP_005247779.1, NP_066568.3	XP_038438928.1
OG0007135	XP_011511231.1, NP_060024.2	XP_038438957.1
OG0007136	XP_006713890.1	XP_038439022.1
OG0007137	NP_689886.3, NP_001278762.1, NP_065841.1, NP_001269435.1	XP_038439038.1
OG0007138	NP_001365421.1, NP_001365422.1, NP_006571.2, XP_047303289.1	XP_038439198.1
OG0007139	NP_003957.2, XP_006714569.1	XP_038439261.1
OG0007140	XP_005247749.1, NP_067642.1	XP_038439346.1
OG0007141	NP_001338299.1	XP_038439441.1
OG0007142	NP_055508.3	XP_038439467.1
OG0007143	NP_067640.2, XP_005247747.2	XP_038439547.1
OG0007144	NP_057390.1	XP_038439566.1
OG0007145	NP_065851.1	XP_038439682.1
OG0007146	NP_001093115.1	XP_038439810.1
OG0007147	NP_001123553.1, NP_002653.1, XP_005247590.1	XP_038439828.1
OG0007148	NP_002451.2	XP_038439928.1
OG0007149	NP_899229.2	XP_038439976.1
OG0007150	NP_001305801.1	XP_038440016.1
OG0007151	XP_011513258.1	XP_038440106.1
OG0007152	NP_006346.1	XP_038440258.1
OG0007153	XP_047275235.1, NP_068778.1	XP_038440403.1
OG0007154	XP_011512874.1	XP_038440422.1
OG0007155	NP_835221.2	XP_038440436.1
OG0007156	NP_031392.3, XP_005246449.1	XP_038440557.1
OG0007157	NP_005796.1	XP_038440580.1
OG0007158	NP_071451.2, XP_047301363.1	XP_038440595.1
OG0007159	XP_016860456.1, NP_079029.3	XP_038440633.1
OG0007160	NP_004873.3	XP_038440811.1
OG0007161	NP_596869.4, NP_001254479.2	XP_038440898.1
OG0007162	NP_995314.1	XP_038440973.1
OG0007163	NP_775922.3, XP_047300285.1	XP_038444766.1, XP_038440983.1
OG0007164	NP_001136117.1, XP_016858587.1	XP_038441100.1
OG0007165	NP_057276.2, XP_011509192.1	XP_038441136.1
OG0007166	NP_001189414.1	XP_038441186.1
OG0007167	NP_689601.2, NP_001037850.1	XP_038441300.1
OG0007168	XP_011509462.1, NP_001073944.1	XP_038441503.1
OG0007169	NP_689599.2	XP_038441800.1
OG0007170	XP_016856810.1, NP_000521.2	XP_038441854.1
OG0007171	XP_047272260.1, NP_002014.2	XP_038441871.1
OG0007172	NP_857595.3	XP_038441963.1
OG0007173	XP_011507423.1, NP_443166.1, NP_599152.2	XP_038441986.1
OG0007174	XP_011507656.1	XP_038441992.1
OG0007175	NP_036546.2	XP_038442098.1
OG0007176	XP_005245271.1	XP_038442228.1
OG0007177	NP_036526.2	XP_038442245.1
OG0007178	NP_061183.2	XP_038442364.1
OG0007179	NP_853510.1	XP_038442433.1
OG0007180	XP_016884789.1, NP_958443.1	XP_038442439.1
OG0007181	NP_000677.2	XP_038442521.1, XP_038442520.1
OG0007182	NP_001164606.1, NP_004720.1, NP_001164607.1	XP_038442648.1
OG0007183	NP_660160.2	XP_038442650.1
OG0007184	NP_038286.2	XP_038442739.1
OG0007185	NP_001397693.1	XP_038442783.1
OG0007186	NP_001028755.2, NP_001317188.1, NP_001032248.1	XP_038443005.1
OG0007187	NP_001317256.1	XP_038443017.1
OG0007188	NP_004606.2	XP_038443102.1
OG0007189	NP_659407.1	XP_038443122.1
OG0007190	NP_079460.2, XP_047298491.1	XP_038443154.1
OG0007191	NP_055550.1, NP_001070913.1	XP_038443172.1, XP_038443174.1, XP_038443173.1
OG0007192	NP_000368.1, XP_016885275.1	XP_038443296.1
OG0007193	NP_004970.3	XP_038443309.1
OG0007194	XP_016885171.1, NP_065768.2	XP_038443382.1
OG0007195	NP_001229291.1	XP_038443404.1, XP_038443402.1, XP_038443403.1
OG0007196	NP_004454.2	XP_038443450.1
OG0007197	XP_011529371.2, NP_001135976.1, NP_055540.2, NP_001135975.1	XP_038443533.1
OG0007198	NP_001164663.1	XP_038443556.1
OG0007199	XP_047298347.1	XP_038443614.1
OG0007200	NP_997724.2, XP_011529256.1	XP_038443784.1
OG0007201	NP_001930.2	XP_038443790.1
OG0007202	NP_001393676.1, NP_001393678.1, NP_001393677.1, XP_047297946.1, NP_000160.1	XP_038443803.1
OG0007203	NP_001153032.1, NP_001012996.1	XP_038443844.1, XP_038443843.1
OG0007204	NP_055195.1, NP_001269603.1, NP_996798.1	XP_038443883.1
OG0007205	XP_006724732.1, NP_060222.2	XP_038443922.1
OG0007206	NP_055104.2	XP_038444020.1
OG0007207	NP_542432.2	XP_038444570.1
OG0007208	NP_689487.2	XP_038444578.1
OG0007209	NP_002901.2, XP_016885187.1	XP_038444611.1
OG0007210	XP_047298007.1	XP_038444613.1
OG0007211	NP_001577.1, NP_001192130.1, XP_011529418.1	XP_038444633.1
OG0007232	NP_036452.1, XP_011521281.1	NP_001002940.1
OG0007233	XP_011526957.1, NP_001411291.1	NP_001002942.1
OG0007234	NP_000624.2, NP_000648.2, XP_047293689.1	NP_001002949.1
OG0007235	NP_003257.1, NP_612564.1	NP_001002950.2
OG0007236	NP_000351.2, XP_011518637.1, NP_954986.2, NP_954987.2	NP_001002966.1
OG0007237	XP_047290087.1	NP_001002971.1
OG0007238	NP_036224.1, XP_047299978.1	NP_001002972.1
OG0007239	XP_016883624.1, NP_001309350.1	NP_001002982.1
OG0007240	XP_016870696.1, NP_066934.1	NP_001002985.1
OG0007242	NP_001862.2	NP_001003005.2
OG0007243	NP_068779.1	NP_001003016.2
OG0007244	NP_002045.1	NP_001003044.1
OG0007245	NP_000949.1	NP_001003054.1
OG0007246	XP_005250397.1, NP_000221.1	NP_001003070.1
OG0007247	NP_001369553.1, NP_000563.1	NP_001003077.1
OG0007248	NP_001317683.1, XP_016857619.1, NP_003028.1	NP_001003084.1
OG0007249	XP_005258334.1, NP_000262.2	NP_001003107.2
OG0007250	NP_057658.2, XP_016872785.1, NP_000786.1	NP_001003110.1
OG0007251	NP_002280.1, NP_001371279.1	NP_001003129.1
OG0007252	NP_000945.3	NP_001003131.1
OG0007253	XP_047283392.1	NP_001003138.2
OG0007254	NP_000172.2, XP_005250354.1	NP_001003191.1
OG0007255	NP_001291646.4, NP_000305.3	NP_001003192.1
OG0007256	NP_008880.2, NP_001258963.1, NP_001120868.1, NP_001401413.1	NP_001003216.1
OG0007257	NP_067675.1	NP_001003218.1
OG0007258	NP_001316355.1, NP_068774.1	NP_001003225.1
OG0007259	XP_016860130.1, NP_000532.2	NP_001003230.1
OG0007260	NP_002678.3	NP_001003231.2
OG0007261	NP_006094.3	NP_001003241.1
OG0007262	NP_001073136.1	NP_001003260.1
OG0007263	NP_003136.1	NP_001003269.1
OG0007265	NP_000360.2	NP_001003285.1
OG0007266	NP_000873.2, NP_001341511.1	NP_001003293.2
OG0007267	NP_001069.1, NP_001186763.1, NP_542413.1	NP_001003298.1
OG0007268	NP_001363162.1	NP_001003304.2
OG0007269	NP_002658.1	NP_001003332.1
OG0007272	XP_047272660.1, NP_000341.2	NP_001003360.2
OG0007273	XP_016869318.1	NP_001003366.1
OG0007274	NP_000016.1	NP_001003377.1
OG0007275	NP_148937.1, NP_002599.1	NP_001003383.1
OG0007276	NP_001341920.1, NP_001341921.1, NP_001341922.1, NP_002179.2	NP_001003384.1
OG0007277	NP_005133.2, XP_011543241.1	XP_038445052.1, NP_001005759.1
OG0007278	NP_000612.1	NP_001005869.1
OG0007279	NP_000050.3	NP_001006654.2
OG0007280	NP_000483.3	NP_001007144.1
OG0007281	NP_001224.1, NP_937855.1, NP_001193676.1, NP_001193677.1	NP_001010997.2
OG0007282	NP_061984.2	NP_001011723.1
OG0007283	NP_001372936.1, NP_000701.2	NP_001014306.1
OG0007284	NP_001179.1, XP_011513081.1	NP_001018644.1
OG0007285	NP_000858.3	NP_001019804.1
OG0007286	NP_002294.2	NP_001019805.1
OG0007287	NP_055056.3, XP_005252698.1	NP_001020440.1
OG0007288	NP_001948.1	NP_001026802.1
OG0007289	NP_001965.3, XP_011526096.1	NP_001033757.1
OG0007290	NP_690606.1, NP_068769.2, NP_690605.1	NP_001041493.1
OG0007291	NP_000333.1, XP_011523431.1	NP_001041496.1
OG0007292	XP_006716685.1, NP_003226.4	NP_001041569.1
OG0007293	NP_000247.2	NP_001041571.1
OG0007294	NP_001295022.1	NP_001041577.1
OG0007295	NP_001138940.4	NP_001041579.1
OG0007296	NP_001160022.1, NP_000193.1	NP_001041590.1
OG0007297	NP_066284.2, NP_932349.2, NP_001180564.1	NP_001041699.2
OG0007298	NP_001316832.1	NP_001071056.2
OG0007299	NP_060011.1	NP_001074370.1
OG0007300	NP_001037770.1	NP_001091027.1
OG0007301	NP_000388.2, XP_047297811.1	NP_001093761.1
OG0007302	NP_004360.2	NP_001096685.1
OG0007303	NP_001186982.1, NP_001186983.1	NP_001096686.1
OG0007304	NP_002090.4, XP_016863623.1, NP_002091.4, XP_011530205.1, NP_941391.2, NP_002093.2	NP_001103430.1
OG0007305	NP_002464.1	NP_001104237.1
OG0007306	NP_001278433.1, NP_996740.2	NP_001106639.2
OG0007307	XP_016873151.1	NP_001108112.1
OG0007308	NP_001311391.2, NP_001353425.1, NP_000784.3, NP_054644.1	NP_001116117.1
OG0007309	NP_001035.1	NP_001129972.1
OG0007310	NP_004090.4, NP_937837.1	NP_001136142.1
OG0007311	NP_000095.2	NP_001153156.1
OG0007312	NP_001308264.1, NP_734467.1	NP_001157978.1
OG0007313	XP_047275095.1, NP_788954.2	NP_001161131.1
OG0007314	NP_001369584.2	XP_038416167.1, NP_001171276.1
OG0007315	XP_011513717.1, NP_002598.4	NP_001177101.1
OG0007316	NP_001352934.1, XP_006710548.1	NP_001177417.1
OG0007317	NP_002124.1	NP_001181898.1
OG0007318	NP_003807.1, XP_011542984.1	NP_001182331.1
OG0007319	NP_116207.2	NP_001182617.1
OG0007320	NP_150646.3	NP_001182772.1
OG0007321	NP_064445.2, NP_001041646.1, NP_000504.1, NP_001316996.1	NP_001184001.1
OG0007322	NP_003323.1	NP_001184046.1
OG0007323	NP_002582.3	NP_001184072.1
OG0007324	NP_001274524.1	NP_001184088.1
OG0007325	XP_047295849.1, NP_001844.3	NP_001184100.1
OG0007326	NP_005032.2, NP_001076585.1	NP_001184111.1
OG0007327	NP_001406738.1	NP_001184114.1
OG0007328	NP_115679.2	NP_001186059.1
OG0007329	NP_001094386.1	NP_001188260.1
OG0007330	NP_002296.1	NP_001188417.1
OG0007331	NP_008824.2	NP_001189417.1
OG0007332	NP_005081.1, NP_001185517.1, NP_001108105.1	NP_001191165.1
OG0007333	NP_006863.2	NP_001191772.1, XP_038444723.1
OG0007334	NP_001015882.2, NP_004116.2	NP_001191932.1
OG0007335	NP_001139257.1	NP_001192132.1
OG0007336	NP_005931.2	NP_001229661.1
OG0007337	NP_057175.1	NP_001238869.1
OG0007338	NP_004837.1	XP_038444142.1, NP_001238872.1
OG0007339	NP_005861.2	NP_001239090.1
OG0007340	NP_002991.2, NP_001394290.1	NP_001239146.1
OG0007341	NP_036465.2	NP_001239206.1
OG0007342	NP_001008398.2, XP_006714694.1, NP_001293126.1, NP_001293130.1	NP_001239252.1
OG0007343	NP_001671.2	NP_001239266.1
OG0007344	NP_060887.2	NP_001240762.1
OG0007345	XP_016872921.1	NP_001258707.1
OG0007346	NP_006506.3	NP_001263417.1
OG0007347	NP_001361773.1	NP_001271363.1
OG0007348	XP_011523782.1, NP_219487.3	NP_001271369.1
OG0007349	XP_011529704.1, NP_001269126.1	NP_001271375.1
OG0007350	NP_000438.2	NP_001271394.1
OG0007351	NP_006489.1	NP_001271396.1
OG0007352	NP_112219.3, XP_047295436.1	NP_001271410.1
OG0007353	NP_068593.2, XP_016875269.1	NP_001271416.1
OG0007354	NP_000869.1, NP_001333151.1, NP_001333152.1	NP_001273780.1
OG0007355	NP_001166031.1, NP_001044.1	NP_001273781.1
OG0007356	NP_003370.2, NP_001104547.1	NP_001273918.1
OG0007357	NP_001034302.2, XP_016882284.1	NP_001273927.1
OG0007358	XP_011525167.1, NP_001287959.1	NP_001273933.1
OG0007359	NP_003383.4, XP_016862616.1	NP_001274004.1
OG0007360	NP_001393645.1, NP_000129.3	NP_001274014.1
OG0007361	NP_006315.1, XP_047289459.1	NP_001274047.1
OG0007362	NP_001307852.1	NP_001274055.1
OG0007363	XP_005245492.1, NP_002996.2	NP_001274078.1
OG0007364	NP_002638.2	NP_001274089.1
OG0007365	XP_047305912.1, NP_055146.1	NP_001288791.1
OG0007366	XP_016858245.1, NP_254273.2	NP_001289594.1
OG0007367	NP_001815.2	NP_001300705.1
OG0007368	NP_000972.1	NP_001300711.1
OG0007369	NP_001335010.1	NP_001300726.1
OG0007370	NP_001277113.1, NP_056146.1	NP_001300769.1
OG0007371	NP_077739.1, NP_004939.1	NP_001300789.1
OG0007372	NP_002713.1, XP_011523280.1, NP_001306138.1	NP_001300805.1
OG0007373	NP_001305426.1, NP_000903.2	NP_001301021.1
OG0007374	NP_001145.1	NP_001301047.1
OG0007375	NP_853512.1, XP_011522716.1	NP_001332994.1
OG0007376	NP_001372146.1, NP_872303.2, NP_001376173.1, XP_054185683.1	NP_001333028.1
OG0007378	NP_689643.2	NP_001375619.1
OG0007380	NP_997257.2	NP_001375808.1
OG0007384	NP_001004708.1	NP_001376083.1
OG0007386	NP_001402860.1, NP_001025029.2	XP_038381421.1
OG0007387	NP_008932.2, NP_001273919.1	XP_038381431.1
OG0007388	NP_006418.2	XP_038381464.1, XP_038401841.1
OG0007389	NP_001096619.1, NP_060685.2, XP_011525369.1	XP_038381476.1
OG0007390	NP_002082.2, NP_001012530.1, XP_016881201.1	XP_038381500.1
OG0007391	NP_067063.1	XP_038381546.1
OG0007393	NP_789790.2	XP_038381556.1
OG0007394	XP_016881898.1, NP_689813.2	XP_038381559.1
OG0007395	NP_001372116.1, NP_001182185.1	XP_038381572.1
OG0007396	NP_115899.1	XP_038381615.1
OG0007397	NP_001371404.1	XP_038381692.1
OG0007398	NP_683725.1	XP_038381711.1, XP_038416565.1
OG0007399	NP_054896.2, XP_005266746.1	XP_038381719.1
OG0007400	XP_011524329.1, NP_005015.1	XP_038381768.1
OG0007401	XP_047293901.1, NP_004843.2	XP_038381856.1
OG0007402	XP_024307057.1	XP_038381865.1
OG0007403	NP_056344.2, XP_016866203.1	XP_038381959.1
OG0007404	NP_003197.2, NP_938206.1	XP_038381984.1
OG0007405	NP_660159.1, XP_006715412.1	XP_038381985.1
OG0007406	NP_001350455.1, NP_000407.1	XP_038382060.1
OG0007407	XP_005266893.1, NP_694967.3	XP_038382119.1
OG0007408	XP_016866087.1	XP_038382226.1
OG0007409	XP_047274684.1, NP_942590.1	XP_038382241.1
OG0007410	NP_115921.2, XP_011534492.1	XP_038382398.1
OG0007411	NP_001008897.1, NP_110379.2	XP_038382408.1
OG0007412	NP_775787.1, XP_016865801.1	XP_038382420.1
OG0007413	NP_694857.1, XP_005267160.1, NP_003048.1	XP_038382423.1
OG0007414	NP_001288001.2, NP_005913.3, NP_001350511.2, NP_006715.3	XP_038382426.1
OG0007415	XP_016865764.1	XP_038382440.1
OG0007416	NP_008976.1, NP_919410.1, NP_001265619.1	XP_038382463.1
OG0007417	NP_114155.4	XP_038382474.1
OG0007418	NP_001365285.1	XP_038382578.1
OG0007419	NP_004497.1, NP_001129036.1	XP_038382604.1
OG0007420	NP_001305968.1	XP_038382613.1
OG0007421	NP_001073291.2, NP_000417.3	XP_038382686.1
OG0007422	NP_055097.2, XP_047278962.1	XP_038382767.1
OG0007423	XP_011517313.1	XP_038382833.1
OG0007424	XP_005252208.1	XP_038382937.1
OG0007425	NP_060132.3, NP_001170782.1, NP_001170781.1	XP_038382992.1
OG0007426	XP_006717116.1, NP_036515.4	XP_038382997.1
OG0007427	NP_001351982.1	XP_038383015.1
OG0007428	NP_620614.2, NP_003061.3, NP_001276325.1	XP_038383094.1
OG0007429	NP_001035878.1, NP_689842.3, XP_011516065.1	XP_038383143.1
OG0007430	NP_001384.1, XP_024303203.1	XP_038383329.1
OG0007431	NP_001341466.1, XP_011517375.1, NP_113674.1, NP_001007102.1, NP_001248388.1, NP_001341465.1, NP_001248389.1, NP_001248387.1	XP_038383342.1
OG0007432	NP_115947.2	XP_038383351.1
OG0007433	XP_047294763.1, NP_997278.2, NP_055162.1, XP_005258770.1	XP_038383440.1
OG0007434	NP_001277046.1	XP_038434017.1, XP_038383489.1
OG0007435	NP_001000.2	XP_038383490.1, XP_038383491.1
OG0007436	NP_001308192.1, NP_037465.2, NP_001123543.1, NP_001123544.1	XP_038383613.1
OG0007437	NP_060077.1, NP_001258547.1, XP_005259070.1	XP_038383717.1
OG0007438	NP_077274.3	XP_038383750.1
OG0007439	XP_054185625.1, NP_001139443.1	XP_038383755.1
OG0007440	NP_003171.2	XP_038383758.1
OG0007441	NP_665813.1, NP_114103.2, NP_665814.1	XP_038383807.1
OG0007443	NP_001357055.1, NP_062544.1	XP_038383968.1
OG0007445	NP_001139281.1	XP_038384033.1
OG0007446	NP_001244946.1	XP_038384086.1
OG0007447	NP_699160.2	XP_038384160.1
OG0007448	XP_011524790.1, NP_653289.3	XP_038384167.1
OG0007449	NP_003080.2	XP_038384224.1
OG0007450	NP_055145.3	XP_038384245.1, XP_038384244.1
OG0007451	XP_011525459.1	XP_038384246.1
OG0007452	NP_001371288.1, NP_000139.1, NP_001316806.1	XP_038384255.1
OG0007453	XP_016882129.1	XP_038384266.1
OG0007454	XP_047294536.1, NP_056418.1	XP_038384385.1
OG0007455	NP_055983.1, XP_006723176.1	XP_038384396.1
OG0007456	NP_001254652.1	XP_038384442.1
OG0007457	NP_077013.1	XP_038384526.1
OG0007458	NP_005348.2	XP_038384641.1
OG0007459	NP_006485.2	XP_038384668.1
OG0007460	NP_001136027.1, NP_079152.3	XP_038384766.1
OG0007461	NP_612401.2, XP_006723537.1	XP_038384775.1
OG0007462	NP_066022.2, XP_016882538.1	XP_038384777.1
OG0007463	XP_011525283.1, NP_002437.2	XP_038384804.1
OG0007464	NP_073746.2	XP_038384837.1
OG0007465	NP_061961.2	XP_038384850.1
OG0007466	NP_060297.1, NP_001139373.1	XP_038384878.1
OG0007467	NP_037366.1	XP_038384903.1
OG0007468	XP_005258676.1, NP_689870.3	XP_038384921.1
OG0007469	NP_001034761.1	XP_038384931.1
OG0007470	NP_055888.1, XP_011524959.1	XP_038384948.1
OG0007471	NP_006224.1	XP_038385155.1
OG0007472	NP_116110.2	XP_038385171.1
OG0007473	NP_056117.1, XP_047294480.1	XP_038385238.1
OG0007474	NP_001159506.1, XP_011525231.1	XP_038385249.1
OG0007475	XP_016881917.1, NP_644813.1	XP_038385282.1
OG0007476	NP_001276718.1	XP_038391403.1, XP_038385345.1
OG0007477	XP_005259401.1, NP_116205.3	XP_038385393.1
OG0007478	NP_003830.1, XP_011524546.1	XP_038385488.1
OG0007479	XP_011517763.1, NP_002180.1	XP_038385499.1
OG0007480	NP_776190.1	XP_038385510.1
OG0007481	XP_047273581.1, NP_003113.2, NP_001341895.1, NP_001366539.1	XP_038385546.1
OG0007482	XP_005256194.1, NP_077311.2	XP_038385558.1
OG0007483	NP_940947.3, XP_016856704.1	XP_038385586.1
OG0007484	NP_003123.2	XP_038385587.1
OG0007485	NP_065803.2, XP_016871941.1	XP_038385690.1
OG0007486	NP_001138845.1	XP_038385727.1, XP_038385726.1, XP_038385725.1, XP_038385728.1
OG0007487	NP_036575.1	XP_038385754.1
OG0007488	NP_036474.1	XP_038385852.1
OG0007489	NP_001138667.1, NP_001269663.1	XP_038385908.1
OG0007490	NP_001305266.1, NP_060497.3, NP_001305265.1	XP_038385988.1
OG0007491	XP_006717605.1	XP_038386067.1
OG0007492	XP_011518015.1, NP_085046.5	XP_038386099.1
OG0007493	NP_001018049.1	XP_038386100.1
OG0007494	NP_001374257.1	XP_038386122.1
OG0007495	XP_011518017.2	XP_038386136.1
OG0007496	NP_001334658.1, NP_001229236.1	XP_038386141.1
OG0007497	NP_919272.1	XP_038386189.1
OG0007498	NP_115665.1, XP_016865465.1	XP_038386233.1
OG0007499	XP_005268581.1, NP_258260.1	XP_038386365.1
OG0007500	NP_071926.4, XP_047273461.1	XP_038445103.1, XP_038386380.1
OG0007501	NP_115796.2, XP_005268509.2	XP_038386381.1
OG0007502	NP_689763.4, XP_011535869.1	XP_038386436.1
OG0007503	XP_047273174.1, NP_005912.1	XP_038386556.1
OG0007504	NP_001025046.1	XP_038386636.1
OG0007505	NP_056157.1	XP_038386661.1
OG0007506	NP_005573.2, XP_005248561.1	XP_038386688.1
OG0007507	NP_001273677.1	XP_038386733.1
OG0007508	NP_002261.3	XP_038386740.1
OG0007509	NP_002071.2	XP_038386806.1
OG0007510	NP_001153777.1, XP_047290619.1, NP_079136.2	XP_038386823.1
OG0007511	NP_054876.2	XP_038386834.1
OG0007512	NP_001292103.1, NP_001073961.1	XP_038386841.1
OG0007513	NP_001291305.1, XP_011521251.2	XP_038386883.1
OG0007514	NP_001371879.1	XP_038386914.1
OG0007515	NP_055500.1	XP_038386927.1
OG0007516	NP_114091.4, NP_001364385.1	XP_038386934.1
OG0007517	NP_060309.2, XP_047290233.1	XP_038386945.1
OG0007518	NP_891552.1, NP_001316658.1, NP_001316660.1, NP_001316659.1	XP_038387014.1
OG0007519	NP_001268718.1	XP_038387015.1
OG0007520	NP_115972.2, NP_001357426.1, NP_660187.1, NP_149163.2, XP_016879286.1, NP_001357425.1	XP_038387030.1
OG0007521	XP_006721352.1, NP_060562.3	XP_038387062.1
OG0007522	NP_060677.2	XP_038387096.1, XP_038387095.1
OG0007523	NP_065939.2	XP_038387112.1
OG0007524	NP_001353193.1	XP_038387137.1
OG0007525	XP_005270768.1, NP_036448.1	XP_038387184.1
OG0007526	NP_001351786.1, XP_016857388.1	XP_038387214.1
OG0007527	XP_016855827.1, NP_001847.3	XP_038387229.1
OG0007528	NP_071447.1, XP_005271163.1	XP_038387238.1
OG0007529	NP_001307925.1	XP_038387245.1
OG0007530	NP_005695.3	XP_038387269.1
OG0007531	NP_006573.2	XP_038387283.1
OG0007532	XP_047287475.1, NP_113647.1	XP_038387303.1
OG0007533	XP_005245924.1, NP_001013664.2	XP_038387352.1
OG0007534	NP_115659.1	XP_038387367.1
OG0007535	NP_079163.2	XP_038387383.1
OG0007536	XP_011539975.1, NP_001034864.2	XP_038387399.1
OG0007537	NP_001308701.1, NP_064713.3	XP_038387479.1
OG0007538	NP_060177.2, NP_001137250.1, XP_011540057.1	XP_038387560.1
OG0007539	NP_065387.1, XP_011539271.1	XP_038387591.1
OG0007540	XP_011539174.1	XP_038387636.1
OG0007541	NP_001116291.1, XP_047282102.1, NP_065867.2, NP_001274141.1	XP_038387679.1
OG0007542	NP_078820.2	XP_038387683.1
OG0007543	XP_011538985.1, NP_001034589.2	XP_038387685.1
OG0007544	NP_056022.1, XP_005245849.2	XP_038387698.1
OG0007545	NP_001108072.1	XP_038387786.1
OG0007546	NP_001234.3, XP_011540743.1	XP_038387911.1
OG0007547	XP_024302274.1, NP_001010881.1	XP_038387917.1
OG0007548	NP_001277.2	XP_038387937.1
OG0007549	XP_024303817.1	XP_038444957.1, XP_038387995.1
OG0007550	NP_060051.2	XP_038388041.1
OG0007551	NP_060934.1	XP_038388050.1, XP_038389891.1
OG0007552	XP_047273080.1, NP_001353437.1	XP_038388058.1
OG0007553	NP_001953.1, XP_011541552.1	XP_038388100.1
OG0007554	NP_851322.3, XP_011541672.1	XP_038388171.1
OG0007555	NP_000430.3	XP_038388220.1
OG0007556	XP_016864728.1, NP_036213.2	XP_038388221.1
OG0007557	NP_777569.1	XP_038388343.1
OG0007558	NP_003239.2, NP_001293141.1, NP_001293142.1, NP_001293143.1	XP_038388390.1
OG0007559	NP_037523.2	XP_038388410.1, XP_038388404.1
OG0007560	NP_001336678.1	XP_038388423.1
OG0007561	NP_055794.3	XP_038388445.1, XP_038388446.1
OG0007562	XP_011541659.1	XP_038388468.1
OG0007563	NP_150092.2	XP_038388500.1
OG0007564	NP_000805.1	XP_038388505.1
OG0007565	XP_011519478.2, NP_647536.1, NP_001177384.1	XP_038388525.1
OG0007566	XP_054185982.1, NP_001374144.1	XP_038388549.1
OG0007567	NP_078928.3	XP_038388566.1
