Orthogroup	Homo_sapiens	Myotis_lucifugus
OG0008743	XP_047288654.1, NP_060023.1	XP_023613246.1
OG0008744	NP_009211.1	XP_006093100.3
OG0008745	NP_006284.2, NP_001317193.1	XP_023613256.1
OG0008746	NP_001380857.1	XP_023613279.1
OG0008747	NP_001288067.1, XP_011519705.1	XP_006093126.1
OG0008748	XP_011520133.1, NP_065810.2	XP_023613302.1
OG0008749	NP_055259.2, XP_047288346.1, NP_001273343.1	XP_006093149.1
OG0008750	NP_001269239.1	XP_023613355.1
OG0008751	NP_057216.3, NP_001288139.2, XP_005254479.2	XP_023607451.1
OG0008752	XP_005254432.1, NP_976224.3	XP_006086056.1
OG0008753	XP_005254270.1	XP_023607442.1
OG0008755	XP_011520348.1, NP_079113.2	XP_023607441.1
OG0008756	NP_116191.2, XP_005254779.1	XP_006086030.1
OG0008757	NP_055362.1	XP_006086015.1
OG0008758	XP_011519464.1, NP_001366272.1	XP_023607403.1
OG0008759	XP_016877550.1, NP_877435.3	XP_023607361.1
OG0008760	NP_001074003.1	XP_023607356.1
OG0008761	XP_011520537.1, NP_004846.4	XP_014308907.1
OG0008762	NP_003913.3, XP_047289166.1	XP_023613597.1
OG0008763	NP_640335.2, XP_005254215.2	XP_023613590.1
OG0008764	NP_066013.1, XP_047288863.1	XP_023613585.1
OG0008765	NP_001307804.1	XP_006093443.1
OG0008766	NP_005576.3, XP_011519863.1	XP_023613583.1
OG0008767	XP_011520022.1, NP_001098024.1, NP_060175.3	XP_006104748.1
OG0008768	NP_001381461.1, XP_047289036.1	XP_023608856.1
OG0008769	XP_011519915.1, NP_008832.2	XP_023608935.1
OG0008770	NP_001012660.1	XP_023608858.1
OG0008772	XP_011519930.1, NP_001406460.1	XP_023608937.1
OG0008773	NP_001294868.1	XP_014310504.1
OG0008774	NP_000117.1	XP_023604687.1
OG0008776	NP_997221.2	XP_023613628.1
OG0008777	NP_002763.3, XP_011527957.1	XP_006097067.1
OG0008778	NP_598334.2	XP_014315489.1
OG0008779	NP_079220.2, NP_001191104.1, NP_001191105.1, NP_001191103.1	XP_006097068.1
OG0008781	NP_000619.3, NP_001401434.1	XP_014306355.2
OG0008782	NP_001371427.1, NP_001371433.1	XP_014302140.1
OG0008783	NP_001688.1	XP_006104336.1
OG0008784	NP_059134.1	XP_014302042.1
OG0008785	NP_005060.1, XP_011527996.1	XP_023599099.1
OG0008786	NP_001243224.1	XP_006101601.2
OG0008787	NP_004618.2	XP_006101597.1
OG0008788	XP_011527824.1	XP_006108865.2, XP_023602030.1
OG0008789	NP_001001503.1, XP_011527888.1, NP_066553.3	XP_006103959.1
OG0008790	NP_003674.1, XP_016883974.1	XP_023619349.1, XP_006099967.1
OG0008791	NP_002617.3, XP_006724074.1, NP_001002021.2	XP_023619306.1
OG0008792	NP_001307279.2	XP_006099978.3
OG0008793	NP_001258371.1, XP_047296936.1	XP_023619319.1
OG0008794	NP_659428.2, NP_001258966.1	XP_023619318.1
OG0008795	NP_006022.3	XP_014302545.1
OG0008796	XP_016864034.1	XP_023603558.1
OG0008797	NP_072091.1	XP_023602144.1
OG0008798	NP_060862.3	XP_023603620.1
OG0008799	NP_001182067.1	XP_023616231.1
OG0008800	NP_001804.2, XP_011529846.1	XP_023619649.1
OG0008801	NP_057326.2, XP_011530326.1	XP_014315804.1
OG0008802	NP_005714.2, XP_005262737.1	XP_006100357.1
OG0008803	XP_011530195.2, NP_001501.2	XP_006084724.1
OG0008804	XP_011530238.1	XP_006109414.1, XP_006084682.1
OG0008805	NP_055421.1	XP_006084674.1
OG0008806	NP_932069.1	XP_006084651.1
OG0008807	NP_055806.2, XP_005262915.1	XP_023606149.1
OG0008808	NP_919258.2, XP_005262807.1	XP_006084618.1
OG0008809	NP_001273709.1, NP_001139266.1	XP_006084587.1
OG0008810	NP_001381883.1	XP_023602138.1
OG0008811	NP_061041.2	XP_006082469.1
OG0008812	NP_006230.2, XP_011530341.1	XP_023600580.1
OG0008813	NP_000304.2, NP_001301006.1	XP_006090600.2
OG0008814	NP_005281.1	XP_006094754.1
OG0008815	XP_011510721.1, NP_563615.3	XP_006094753.1
OG0008816	NP_001374779.1	XP_006094747.1
OG0008817	NP_115735.2	XP_006094748.1
OG0008818	NP_064587.1	XP_006098444.3, XP_006094744.1
OG0008819	NP_001078920.1	XP_023617873.1, XP_006098432.1
OG0008820	NP_665696.1, NP_001127909.1, NP_001127910.1, NP_001127911.1	XP_023614432.1
OG0008821	XP_011511241.1, NP_001309223.1	XP_023614476.1
OG0008822	NP_203528.3	XP_006090979.1
OG0008823	NP_955452.3	XP_023611572.1
OG0008824	XP_011511040.1, NP_001186728.1	XP_006091006.1
OG0008825	NP_055182.3	XP_006091014.1
OG0008826	XP_005247494.1, NP_002255.3	XP_006091018.1
OG0008827	XP_006713873.1	XP_023613068.1
OG0008828	XP_005247493.1, NP_002204.2	XP_006092922.1
OG0008829	NP_149038.3	XP_014314700.2
OG0008830	NP_001191826.1	XP_014314698.1
OG0008831	NP_940967.1	XP_006092868.1
OG0008832	XP_011511152.1, NP_201573.1, NP_005920.2	XP_023606261.1
OG0008833	XP_016861535.1, NP_036419.3	XP_023606263.1
OG0008834	NP_955806.1, NP_955805.1, XP_047303451.1	XP_006094514.1
OG0008835	NP_009049.2, XP_016865290.1	XP_023608046.1
OG0008836	NP_001360.1, XP_005248319.2	XP_023608054.1
OG0008837	XP_005248400.1, NP_001157912.1	XP_014316898.1
OG0008838	NP_036205.1	XP_006095456.1
OG0008839	XP_011512301.1, NP_056140.1	XP_023611726.1
OG0008840	NP_115868.1, XP_011512381.1	XP_006081526.2
OG0008841	XP_011512434.2, NP_079106.3	XP_006081525.1
OG0008842	NP_060610.2, XP_011512365.1	XP_006081508.1
OG0008843	NP_065142.2	XP_006084954.1
OG0008844	NP_055431.1	XP_006084935.1
OG0008845	NP_653236.3	XP_023606276.1
OG0008846	NP_000451.1, NP_001276932.1	XP_023606275.1
OG0008848	XP_016862877.1, NP_003732.2	XP_023606274.1
OG0008849	NP_001957.2	XP_006084891.2
OG0008850	XP_006713592.1, NP_640341.1	XP_006084884.1
OG0008851	XP_005247472.1, NP_000403.1	XP_023606270.1, XP_006084866.1
OG0008852	NP_001161403.1	XP_023606325.1
OG0008853	XP_011511072.1, NP_940907.2	XP_006084977.1
OG0008854	NP_001002800.1	XP_023599767.1
OG0008855	NP_640338.2	XP_006102737.2
OG0008856	NP_001166250.1	XP_006088924.1
OG0008857	NP_872416.1, NP_001291295.1	XP_023609679.1
OG0008858	NP_620687.2, XP_047272830.1	XP_006081632.1
OG0008860	XP_011513059.1, NP_001273484.1	XP_006085782.1
OG0008861	NP_000895.2	XP_014308603.1
OG0008862	NP_004323.2, XP_047275222.1	XP_006085763.1
OG0008863	NP_775834.2, XP_016865969.1	XP_006099397.2
OG0008864	NP_001355055.1, NP_004815.3, NP_001355054.1	XP_023618773.1
OG0008865	NP_006629.2, XP_011512555.1, NP_001273062.1, NP_001273061.1	XP_006099401.1
OG0008866	XP_011513235.2	XP_006105265.1
OG0008867	NP_001139021.1	XP_023600862.1
OG0008868	NP_001035890.1, NP_001027451.1, NP_001358995.1	XP_023613168.1
OG0008869	NP_061861.1	XP_006091833.1
OG0008870	NP_001940.1	XP_014315513.1
OG0008871	NP_542454.3	XP_023617620.1
OG0008872	XP_016866242.1, NP_001494.2	XP_006106532.1
OG0008873	NP_733759.1	XP_014303305.1, XP_006105747.1
OG0008876	NP_001138472.2, NP_002201.2	XP_023617888.1
OG0008877	NP_001104501.1	XP_006091307.1
OG0008878	XP_016860875.1, NP_004279.3	XP_006091311.1
OG0008879	XP_047302063.1	XP_023601516.1
OG0008880	NP_002340.2, NP_001185688.1	XP_014301601.1
OG0008881	XP_047301324.1	XP_023601364.1
OG0008882	NP_001352465.1	XP_014301237.1
OG0008883	NP_001276959.1	XP_023599501.1
OG0008884	NP_079276.2	XP_023600732.1
OG0008886	XP_047299826.1, NP_954697.1	XP_014323701.1
OG0008887	NP_062458.1	XP_014301868.2
OG0008888	XP_016858797.1, NP_001274513.1, NP_612142.2	XP_023600045.1
OG0008889	XP_047300223.1, NP_001092804.2	XP_006082523.1
OG0008890	XP_006712498.1, NP_055720.3	XP_014316399.2
OG0008891	NP_612404.1	XP_006082789.1
OG0008892	XP_016858941.1	XP_014316719.1
OG0008893	NP_001308552.1	XP_006082459.1
OG0008894	NP_001120655.1	XP_014316890.1
OG0008895	XP_005246964.1, NP_116759.2	XP_023604138.1, XP_023615970.1
OG0008896	NP_001195.2, XP_011509989.1	XP_014317247.1
OG0008897	NP_066944.1, NP_001032752.1, NP_001950.1	XP_006082496.1
OG0008898	NP_001356583.1	XP_023619009.1
OG0008899	NP_001308038.1	XP_023617310.1
OG0008900	XP_006712348.1	XP_006082600.1
OG0008901	NP_001186693.1, NP_002837.1	XP_006082614.3
OG0008902	NP_443134.3, XP_011508828.1	XP_023617428.1
OG0008903	NP_542402.4	XP_023617583.1
OG0008904	XP_006711644.2, NP_001171795.2	XP_023600364.1
OG0008905	NP_001306587.1, NP_060293.2, NP_001306588.1	XP_006096953.1
OG0008906	NP_001364263.1	XP_014316388.1
OG0008907	XP_011507618.2, NP_001365258.1	XP_023614761.1
OG0008908	NP_689704.4	XP_006094904.1
OG0008909	NP_000698.1	XP_006094908.1
OG0008910	NP_001129071.1	XP_006094373.1
OG0008911	XP_047277753.1, NP_057136.2	XP_006094375.1
OG0008912	NP_057455.1	XP_006103840.1
OG0008913	XP_011507700.1	XP_023604446.1
OG0008914	NP_001013647.2	XP_023600363.1
OG0008916	XP_011508077.1, NP_064510.1	XP_023616493.1
OG0008917	XP_005245362.1, NP_060710.3	XP_014318232.1
OG0008918	NP_996816.3	XP_006094392.1, XP_023603065.1
OG0008919	NP_072089.2, NP_001365406.2	XP_023617615.1
OG0008920	NP_005439.2	XP_023605225.1, XP_006097275.3
OG0008921	NP_065820.1, NP_001372378.1, XP_011529301.1	XP_023612600.1
OG0008922	NP_835469.1, XP_011529245.1	XP_023612512.1, XP_006082275.1
OG0008923	NP_055050.1	XP_006087711.1
OG0008928	XP_005274598.1, NP_000264.2	XP_023601203.1
OG0008929	XP_047298539.1	XP_023609486.1
OG0008930	NP_002632.1	XP_006088646.1, XP_014311208.1
OG0008931	NP_689410.1, NP_001364915.1	XP_014311163.2
OG0008932	XP_047297711.1, NP_001073327.1	XP_023609454.1
OG0008933	NP_006397.1	XP_014308522.1
OG0008934	NP_001135858.1	XP_006085702.1
OG0008935	NP_001317289.1	XP_006085709.1
OG0008936	XP_011542280.1	XP_023620532.1
OG0008936	NP_066569.1	XP_023598987.1
OG0008937	NP_000522.3, NP_001394021.1, XP_016885045.1	XP_023611171.1
OG0008938	NP_001244220.1, XP_005272738.1	XP_023611177.1
OG0008939	XP_011542222.1	XP_023616696.1
OG0008940	NP_001093152.2, NP_001093151.2, NP_079135.3, NP_001382330.1	XP_006097293.2
OG0008941	NP_003877.2	XP_006097270.1
OG0008942	NP_113584.3, XP_016884687.1	XP_023615780.1
OG0008943	NP_065973.2	XP_023615810.1
OG0008944	NP_001027568.1, NP_001369705.1, NP_001369704.1, NP_660095.1, NP_071763.2	XP_006082982.1
OG0008945	NP_036410.1	XP_006082936.1
OG0008946	NP_001019626.1, NP_001392080.1	XP_023620004.1
OG0008947	NP_001354845.1, NP_115497.4	XP_006082893.2
OG0008948	XP_005262170.1, NP_694984.5	XP_006082876.1
OG0008949	XP_016884761.1, NP_940852.3	XP_006082869.1
OG0008950	NP_543022.1	XP_006084772.1
OG0008951	NP_001274273.1	XP_023606221.1
OG0008952	XP_005262184.1, NP_001164024.1	XP_023612628.1
OG0008953	NP_061918.3	XP_023614264.1
OG0008954	XP_005262425.1, NP_653259.3	XP_006082251.1
OG0008956	NP_003390.4	XP_006082187.1
OG0008957	XP_005262439.1	XP_023613618.1
OG0008958	NP_078873.2	XP_023613408.1
OG0008959	XP_011529486.1, NP_061028.3	XP_023608748.1
OG0008960	NP_001354686.1	XP_023608753.1
OG0008962	NP_001172112.1	XP_006096227.1
OG0008963	NP_001311033.1	XP_006096215.1
OG0008965	NP_005322.1	XP_023600708.1
OG0008966	NP_001508.1	XP_014315706.1, XP_006110144.1
OG0008968	NP_116198.3	XP_006103233.2
OG0008969	NP_542389.1, XP_016874038.1	XP_023599618.1
OG0008972	NP_006295.1	XP_014308348.1
OG0008973	XP_047279074.1	XP_014303083.1
OG0008977	NP_001159778.1, NP_001011655.1, NP_001159777.1, NP_612408.3	XP_023605018.1
OG0008981	NP_003054.1	XP_006103614.1
OG0008984	XP_005250211.2, NP_001189474.1, NP_001904.2, NP_852477.1, NP_001189473.1, NP_001189475.1	XP_006092372.1, XP_006109508.2
OG0008986	NP_612459.1	XP_023604430.1
OG0008987	XP_047298250.1	XP_014321547.1
OG0008994	XP_016866287.1	XP_006090791.1
OG0008995	NP_004070.3	XP_014316762.1
OG0008996	NP_001933.2	XP_014313822.1
OG0008997	XP_011541272.1, NP_000363.1	XP_023613153.1, XP_006108801.3
OG0008998	XP_016879686.1	XP_023620622.1
OG0008999	NP_000592.3	XP_006088747.1
OG0009000	NP_003655.3	XP_006081354.1
OG0009001	NP_001365736.1, NP_001365733.1	XP_006095227.2
OG0009002	NP_001155855.1	XP_006097880.1
OG0009003	XP_047279596.1, NP_149040.3	XP_006088075.1
OG0009004	XP_011523792.1	XP_014314158.1
OG0009005	NP_000953.2, NP_001258297.1	XP_006091193.3
OG0009006	NP_001125.1, NP_001341646.2	XP_014316090.1
OG0009008	NP_005064.1	XP_006100697.1
OG0009009	NP_005288.4	XP_006098605.2
OG0009010	NP_000383.2, XP_006717693.1	XP_023610594.1
OG0009011	NP_000164.5	XP_023599854.1
OG0009012	NP_001353214.1	XP_006109695.1
OG0009013	NP_776213.1, NP_776214.1	XP_006103072.1
OG0009014	NP_000074.3	XP_006094813.1
OG0009015	NP_001072.2, XP_011518010.1	XP_006093795.1
OG0009016	NP_000594.2	XP_006101087.1
OG0009017	NP_055290.1, XP_016882087.1	XP_006108542.2
OG0009018	NP_000203.2	XP_006092243.1
OG0009019	XP_011523051.2, NP_000410.2	XP_023612726.1
OG0009020	NP_004097.1	XP_006103331.2
OG0009021	NP_000320.1	XP_006099290.3
OG0009022	NP_001372213.1	XP_014315680.1
OG0009023	NP_001074.2	XP_006104762.1, XP_014305765.1
OG0009024	NP_065724.1	XP_014316950.1
OG0009025	NP_000408.1	XP_023609364.1
OG0009026	NP_000123.1	XP_023615755.1
OG0009027	NP_001350617.1	XP_006098506.1
OG0009029	NP_057215.3, XP_047298960.1	XP_006104644.1
OG0009030	NP_001239526.1, NP_001823.1	XP_006101310.1
OG0009031	NP_000099.2, NP_001276680.1	XP_006107977.1
OG0009032	NP_000591.1, XP_005249802.1	XP_006088874.1
OG0009033	NP_000919.1	XP_006096608.2
OG0009034	NP_003290.1	XP_006084129.1
OG0009035	NP_001764.1, NP_001020280.1	XP_014316481.1
OG0009036	NP_001012271.1	XP_006108168.1
OG0009037	XP_005245810.1	XP_023616792.1
OG0009038	NP_001007241.2, NP_001493.2	XP_014300965.1
OG0009040	NP_001258614.1	XP_006105136.1
OG0009041	NP_001177087.1	XP_006109352.3, XP_014302876.1
OG0009042	NP_004582.1	XP_014318897.1
OG0009043	NP_001137.2	XP_006093384.1
OG0009044	NP_005140.1	XP_023603846.1
OG0009045	NP_002225.2	XP_006084194.1
OG0009046	NP_008835.5	XP_023607679.1
OG0009047	NP_000854.1	XP_006090428.1
OG0009048	NP_000870.1, XP_005272045.1	XP_023619559.1
OG0009049	XP_016874317.1, NP_001835.3	XP_006091542.1
OG0009050	NP_005849.1	XP_006108899.3, XP_023619073.1
OG0009051	NP_001663.2, NP_001372147.1, XP_011527122.1	XP_023610160.1
OG0009052	NP_000542.1, NP_001004319.1	XP_014306812.1
OG0009053	NP_006484.2	XP_014309010.2
OG0009054	NP_005621.2	XP_014306892.1
OG0009055	NP_001049.1	XP_006102989.1
OG0009057	NP_001365173.1	XP_014305189.1
OG0009058	XP_011514379.1	XP_023620587.1
OG0009059	NP_001390.1	XP_006082974.1
OG0009060	XP_011530203.1	XP_023608749.1
OG0009061	NP_001984.1	XP_014319247.1
OG0009062	NP_056190.1	XP_006094889.1
OG0009063	NP_937983.2	XP_014308422.1
OG0009064	NP_001354902.1	XP_006098367.1
OG0009065	NP_033666.1	XP_023601614.1
OG0009066	NP_006703.1	XP_023620309.1
OG0009067	NP_060672.2, XP_005245988.1	XP_023599193.1
OG0009068	NP_001269800.1, XP_011540191.2	XP_006102039.1
OG0009069	NP_004150.1, NP_683720.2	XP_014304490.1
OG0009070	NP_072047.4	XP_006105529.1
OG0009071	XP_011513130.1, NP_757345.2	XP_006105515.1
OG0009072	NP_510966.1	XP_014321242.1
OG0009073	NP_000112.1	XP_006104622.1
OG0009074	XP_047272776.1, NP_937793.1	XP_006081270.1
OG0009075	NP_056167.1	XP_006089623.1
OG0009076	NP_001877.1, XP_006724203.1	XP_006102060.1
OG0009077	NP_000214.1	XP_006095023.1
OG0009078	XP_005274267.1	XP_023604295.1
OG0009079	NP_006002.1, XP_016878131.1	XP_006106528.1
OG0009080	NP_060325.3, XP_047271819.1	XP_023600088.1
OG0009081	NP_001002032.1	XP_006103477.1
OG0009082	NP_000092.2, XP_011521207.1	XP_006097405.1
OG0009083	NP_001374209.1	XP_014318245.1
OG0009084	NP_000315.2, XP_011513090.1	XP_023613479.1
OG0009085	XP_011510112.1	XP_023615329.1
OG0009086	NP_036453.1	XP_023619750.1
OG0009087	NP_060941.2	XP_023617889.1, XP_014303241.1
OG0009088	XP_011534583.1, NP_055660.1	XP_023601101.1
OG0009089	NP_078895.2	XP_006106690.1
OG0009090	NP_036380.2	XP_014301389.1, XP_014301402.1
OG0009091	NP_004869.1	XP_023601714.1
OG0009092	NP_001273441.1, NP_001273440.1, NP_835361.1	XP_006098637.1
OG0009093	NP_005679.2	XP_014307780.1, XP_006084924.1
OG0009094	NP_036214.2	XP_023613559.1, XP_006093399.1
OG0009095	NP_004634.1	XP_023600707.1, XP_006100108.2
OG0009096	XP_011512158.1	XP_023601457.1
OG0009097	XP_016864369.1	XP_006104485.1
OG0009098	XP_006711626.1	XP_014316800.1
OG0009099	NP_001317621.1	XP_006095318.1
OG0009100	XP_006717948.1	XP_023610603.1
OG0009101	NP_005172.1	XP_006105124.1
OG0009102	NP_001207.2, XP_047279805.1	XP_006102775.1
OG0009103	NP_006428.2	XP_014308386.1
OG0009104	XP_047286351.1, NP_059990.2	XP_023606921.1
OG0009105	NP_001138428.1, XP_047274046.1	XP_006095346.1
OG0009106	NP_057327.2	XP_014303822.1
OG0009107	NP_006564.1	XP_023608237.1
OG0009108	XP_047276156.1, NP_055228.2, NP_001127807.1	XP_006097756.1
OG0009109	NP_001035793.1, NP_689463.1	XP_014303365.1
OG0009110	NP_001393940.1	XP_014321913.1
OG0009112	NP_001267.2, XP_047298796.1	XP_014322793.2, XP_006107927.1
OG0009113	NP_116215.1, XP_011514947.1	XP_014310934.2
OG0009114	NP_057723.1	XP_006090530.1
OG0009115	NP_005116.1	XP_006109214.2, XP_006101675.1
OG0009116	NP_001307269.1	XP_006094841.1
OG0009117	NP_000935.1	XP_006094151.1
OG0009118	NP_001376456.1, NP_003958.2	XP_006084533.1
OG0009119	XP_016855821.1, NP_001843.1	XP_023617709.1
OG0009120	NP_004170.1	XP_006093882.1
OG0009121	NP_056448.1	XP_023600109.1
OG0009122	NP_060634.2, XP_011519052.1	XP_014300913.1
OG0009123	NP_001185650.1	XP_006109262.2
OG0009124	NP_001035754.1	XP_006104128.1
OG0009125	NP_000689.1	XP_006097604.1
OG0009126	NP_003800.1	XP_006105562.3
OG0009127	XP_011530232.1, NP_000883.2	XP_006092708.1
OG0009128	NP_115664.2	XP_023613089.1
OG0009129	NP_001001436.1	XP_023602248.1
OG0009130	NP_054907.1	XP_006107718.1
OG0009131	NP_060843.2, NP_001189476.1	XP_023611660.1
OG0009132	NP_004076.1	XP_006084740.1
OG0009133	NP_116171.3	XP_006089143.1
OG0009134	NP_001289201.1, NP_006784.1	XP_006101274.1
OG0009135	XP_011538048.1, NP_859529.2, NP_001182684.1	XP_006090082.1
OG0009136	NP_001036081.1	XP_006085961.1, XP_006084672.1
OG0009137	NP_002109.2	XP_006107093.1
OG0009138	NP_004268.3	XP_006099765.1
OG0009139	XP_016875890.1, NP_001123361.1	XP_023610489.1
OG0009141	XP_011525275.1, NP_006140.1	XP_023616309.1
OG0009142	NP_001363816.1	XP_006101181.1
OG0009144	NP_277050.2	XP_006095114.1
OG0009145	NP_000691.1, XP_016870146.1	XP_014309593.1
OG0009146	NP_006288.2	XP_014306085.1
OG0009147	NP_624311.1	XP_023609924.1
OG0009148	NP_001004470.1, XP_016871663.1	XP_023613840.1
OG0009149	NP_071445.1	XP_014303493.1
OG0009150	NP_064555.2	XP_006101193.1
OG0009151	NP_001473.1, XP_047288341.1	XP_006086079.1
OG0009152	NP_004246.2	XP_006087952.1, XP_006093858.1
OG0009153	NP_001038.1	XP_006081534.2
OG0009154	NP_219482.1	XP_023618904.1
OG0009155	NP_036451.4	XP_023606642.1
OG0009156	NP_001783.2, NP_001295105.1	XP_006091746.1
OG0009157	NP_008869.1	XP_006097454.1
OG0009159	NP_001230013.1	XP_006096092.1
OG0009161	XP_047296787.1	XP_023600912.1
OG0009162	NP_001288754.1	XP_023614295.1
OG0009163	NP_001387553.1	XP_023613670.1
OG0009164	NP_065099.3	XP_023608611.1
OG0009165	NP_057057.2	XP_006107150.2, XP_023599625.1
OG0009166	NP_002409.1	XP_023602341.1
OG0009167	NP_001073958.2	XP_023616676.1
OG0009168	NP_001093869.1	XP_006088554.1
OG0009169	NP_001374398.1, XP_011529584.1	XP_014313744.1
OG0009170	NP_006163.1	XP_014301580.2, XP_006107675.1
OG0009171	NP_000046.1	XP_006088951.1
OG0009172	NP_065986.3	XP_023619102.1
OG0009173	NP_004228.1	XP_006081515.1
OG0009174	NP_689757.2	XP_023604888.1
OG0009176	NP_005009.2, XP_006712636.1	XP_006083087.1
OG0009177	XP_016871679.2	XP_023610681.1
OG0009178	NP_003247.1	XP_006083891.1
OG0009179	NP_004243.1	XP_014305048.1
OG0009180	NP_954657.1, NP_000215.1	XP_006095770.1
OG0009181	NP_005969.2	XP_023614986.1, XP_006095220.1
OG0009185	NP_036510.1	XP_023603373.1
OG0009187	NP_995581.1	XP_006109129.1, XP_006088091.1
OG0009188	NP_001004730.1	XP_006091979.1
OG0009189	NP_114409.2	XP_014307448.1
OG0009190	NP_116221.3	XP_006089306.1
OG0009191	NP_775831.2, XP_011533891.1	XP_006089260.1
OG0009192	NP_002935.2, XP_011534351.1	XP_023609942.1
OG0009193	NP_689766.1	XP_023609958.1
OG0009194	NP_703148.4	XP_006108697.1
OG0009196	NP_064604.2	XP_023602724.1
OG0009197	XP_016869745.1, NP_619636.2	XP_023608096.1
OG0009198	NP_001391990.1, XP_054184410.1	XP_006106893.1
OG0009199	NP_061986.1	XP_006107055.2, XP_006109376.1
OG0009200	NP_001073870.1, XP_047294180.1	XP_023603717.1
OG0009201	NP_001139811.1, XP_011525204.1	XP_014305026.2
OG0009202	NP_006692.1	XP_006097463.1
OG0009203	NP_004706.3	XP_014318661.1
OG0009204	NP_116038.4	XP_023611391.1
OG0009205	XP_006722497.1	XP_006090838.1
OG0009206	NP_001337444.1, NP_061895.3	XP_006104058.1
OG0009207	NP_004530.1, XP_005266757.1	XP_006087197.1
OG0009208	NP_001373629.1	XP_006084499.1
OG0009209	XP_016866361.1, NP_005914.1	XP_023605973.1
OG0009210	NP_065073.3, XP_047275064.1	XP_006084482.1
OG0009211	NP_056254.2	XP_006084479.1, XP_006084478.1, XP_014307354.1
OG0009212	NP_001181966.1, NP_001071174.1, XP_006715535.1	XP_023605967.1
OG0009213	NP_057301.1	XP_023605954.1
OG0009214	NP_112577.1	XP_006084457.1, XP_006093053.1
OG0009215	NP_001158166.1	XP_006103667.1
OG0009216	NP_005091.2	XP_014323072.1
OG0009217	XP_011534286.3	XP_023613945.1
OG0009218	XP_016866797.1	XP_023613980.1
OG0009219	NP_057308.1	XP_023613991.1
OG0009220	NP_054880.2	XP_023600758.1
OG0009221	XP_016866397.1	XP_023600481.1
OG0009223	XP_047274744.1	XP_014304596.2
OG0009224	NP_057036.2	XP_006089241.1
OG0009225	NP_001132916.1	XP_023609937.1
OG0009226	XP_011534073.1, NP_001353387.1	XP_023609969.1
OG0009227	NP_065132.1, NP_001017408.1	XP_006089265.1
OG0009228	NP_078857.5	XP_006089275.1
OG0009229	NP_001010852.2	XP_023609976.1
OG0009230	NP_001035304.1	XP_023609972.1
OG0009231	XP_024302218.1	XP_023609962.1
OG0009232	XP_016866116.1, NP_036391.1	XP_006089302.1
OG0009233	NP_001273453.1, NP_001012525.1	XP_006095134.1
OG0009234	XP_016866867.1, NP_116173.2	XP_023614898.1
OG0009235	NP_001387194.1	XP_014316594.2
OG0009236	NP_001264114.1	XP_023614895.1
OG0009237	XP_016866995.2	XP_023606040.1
OG0009238	NP_689840.2, XP_016870731.1	XP_023620792.1
OG0009239	NP_710162.1	XP_023620788.1
OG0009240	NP_000255.2, NP_001077072.1	XP_006101485.1
