Orthogroup	Echinops_telfairi	Homo_sapiens
OG0005821	XP_045153647.1	NP_005870.2, XP_016861015.1
OG0005822	XP_004715211.1	XP_006713078.1, NP_775817.1
OG0005823	XP_045153639.1	NP_001371705.1, XP_024309291.1
OG0005824	XP_004705294.1	XP_047295098.1, NP_757386.2
OG0005826	XP_004697858.1	NP_005018.2
OG0005827	XP_045151547.1, XP_045147679.1, XP_045154763.1	NP_076955.1
OG0005828	XP_004715594.1	XP_024307493.1, NP_079070.1, NP_001136358.1
OG0005829	XP_004715531.1	XP_005259774.1, NP_006835.2
OG0005830	XP_045145682.1	NP_002909.4
OG0005831	XP_004715555.1	NP_443108.1, XP_005259778.1
OG0005832	XP_045145640.1	NP_005574.2
OG0005833	XP_045155941.1, XP_045145651.1, XP_045145652.1	NP_006388.2
OG0005834	XP_004715576.1	NP_057229.1
OG0005835	XP_030743504.1, XP_030741368.1	NP_001303621.1
OG0005836	XP_012863817.1	XP_005259903.1, NP_001129954.1
OG0005837	XP_045146245.1	NP_006693.3, NP_001159585.1, NP_001159584.1, NP_001159586.1, NP_001159583.1
OG0005838	XP_012863956.1	XP_011526654.1, NP_115528.4
OG0005839	XP_045156077.1	NP_647611.1, NP_002369.2, NP_647612.1, XP_011526320.1
OG0005840	XP_004714441.1	XP_011526462.1
OG0005841	XP_004717036.1	NP_112490.3
OG0005842	XP_004717023.1	NP_001678.1, NP_001001975.1
OG0005843	XP_004717026.1	NP_001290428.1
OG0005844	XP_030744195.2	XP_016881609.1, NP_005472.2
OG0005845	XP_004703795.1	NP_001265478.1, XP_011509645.1
OG0005846	XP_004711692.1	NP_073562.1
OG0005847	XP_045153667.1	NP_001230199.1, XP_016873415.1
OG0005848	XP_045149109.1	NP_203753.1, XP_011541349.1
OG0005849	XP_004708951.1	XP_016872532.1
OG0005850	XP_030742277.1	NP_001287884.1, NP_001287883.1, NP_001287882.1, XP_011543453.1, NP_060837.3
OG0005851	XP_045149025.1	XP_016872646.2
OG0005852	XP_045149117.1	NP_001354789.1, NP_006647.3, XP_047282254.1
OG0005853	XP_004708964.1	NP_004305.2, XP_011518416.1
OG0005854	XP_012861665.1	NP_001138782.1, NP_001138781.1, NP_001138780.1, NP_001380429.1
OG0005855	XP_004717097.1	NP_059509.1, NP_001334025.1, XP_011518447.1
OG0005856	XP_004717112.1	NP_115503.2
OG0005857	XP_004716490.1	NP_001341782.1
OG0005858	XP_045146867.1	NP_065694.2
OG0005859	XP_045143909.1	XP_006720622.1
OG0005860	XP_045146971.1, XP_004708305.1	NP_663625.2, NP_001128564.1, NP_001128563.1
OG0005861	XP_045145028.1	NP_005758.2, NP_001364245.1, NP_001155969.1, NP_001364246.1, XP_047285975.1, NP_001155970.1
OG0005862	XP_012863036.1	XP_047286093.1, NP_001269389.1
OG0005863	XP_004707979.1	NP_940686.2
OG0005864	XP_004708036.1	NP_659411.2
OG0005865	XP_030740571.2	NP_542937.3, NP_542938.3, NP_004383.4, NP_001353641.1, XP_011533242.1
OG0005867	XP_004704332.1	NP_003567.2
OG0005868	XP_030744299.1	NP_001337500.1
OG0005869	XP_045139746.1	XP_016875979.1, NP_001392592.1, NP_056020.2, NP_115565.3, NP_001392590.1, NP_001392591.1
OG0005870	XP_004704367.1	NP_001307585.1
OG0005871	XP_004704369.2	XP_047286354.1, NP_060375.4
OG0005872	XP_004704309.1	NP_006875.2, XP_006713790.1, NP_003021.3, NP_001157150.1
OG0005873	XP_045149982.1, XP_030742801.2	NP_001342115.1, NP_057090.2, XP_047304199.1, NP_001352578.1
OG0005874	XP_004708620.1, XP_045150977.1	NP_891980.1
OG0005875	XP_045150926.1	NP_001239.2
OG0005876	XP_004708611.1	NP_000720.1, NP_001167609.1
OG0005877	XP_004708725.1	XP_011531657.1, NP_653235.1, NP_001291315.1
OG0005878	XP_045150988.1, XP_004708721.1	NP_065758.3, XP_011532271.1
OG0005879	XP_004704086.1	NP_001277145.1
OG0005880	XP_004704069.1	NP_996662.1
OG0005881	XP_004712154.1	NP_001278928.1
OG0005882	XP_004712152.1	XP_016862032.1, NP_057245.1
OG0005883	XP_045151031.1, XP_045151033.1, XP_045151032.1, XP_045151030.1	NP_001161851.1, NP_001161850.1
OG0005884	XP_004708597.1	NP_037440.3, XP_005247459.1
OG0005885	XP_004704188.1	NP_001177921.1
OG0005887	XP_004704093.2	NP_001035522.1, NP_001311098.1, NP_001311099.1
OG0005888	XP_045151110.1	NP_852669.1
OG0005888	XP_004703615.1	NP_057184.1, NP_852668.1
OG0005889	XP_004698216.1	XP_047296223.1, NP_060184.2
OG0005890	XP_004697897.1	XP_024307703.1, NP_060141.3
OG0005891	XP_045151296.1	NP_075556.1
OG0005892	XP_045151244.1	NP_001167561.1
OG0005893	XP_004698246.3	NP_543026.2
OG0005894	XP_004697942.1	NP_057227.2, NP_061327.2, NP_001193665.1, XP_011527602.1
OG0005895	XP_012860158.1	NP_001309015.1
OG0005896	XP_045151075.1	XP_047296363.1, NP_938033.1, NP_005408.1
OG0005897	XP_045151299.1	NP_733794.1, NP_001186193.1, NP_057360.3
OG0005898	XP_045151324.1	XP_006723947.1, NP_001092268.1
OG0005899	XP_045151428.1	XP_011526803.1, NP_006800.2
OG0005901	XP_045151367.1	NP_002818.1
OG0005902	XP_030742911.2	NP_006036.1
OG0005903	XP_004698381.1	NP_065169.1
OG0005904	XP_045152840.1	NP_001153889.1, NP_110403.2, NP_001153890.1, XP_011527360.1, NP_001310895.1, NP_001153891.1
OG0005905	XP_004716107.1	NP_057129.2
OG0005906	XP_004716105.1	NP_653081.1
OG0005907	XP_045151477.1	NP_079496.1, NP_694882.1, XP_005260900.1, NP_001269376.1
OG0005908	XP_004711285.1	NP_061146.1
OG0005910	XP_045149961.1, XP_045149941.1, XP_012863356.2, XP_012863353.3	NP_001172014.1
OG0005912	XP_004707690.1	NP_001186658.1, NP_001129143.1, NP_036463.1, NP_001129142.1, XP_011542124.1
OG0005913	XP_045142769.1	NP_665873.1, NP_001399834.1, NP_059108.1
OG0005914	XP_004707677.1	XP_005273504.1, NP_004094.3, NP_775268.1, NP_775266.1, NP_775267.1
OG0005915	XP_004707650.1	NP_001713.2
OG0005916	XP_004701709.2	NP_001358202.1
OG0005917	XP_004701942.1	NP_001078906.3
OG0005918	XP_045149920.1	NP_001372154.1, NP_001373902.1
OG0005920	XP_030743323.1	XP_047284792.1
OG0005921	XP_004709661.1	NP_062571.1
OG0005922	XP_004709758.2	NP_689804.1
OG0005923	XP_030743285.1	NP_001137291.1
OG0005924	XP_045152637.1	NP_006834.2
OG0005925	XP_004709597.1	NP_569733.2
OG0005926	XP_012862452.1, XP_045152619.1	NP_550433.1, NP_003353.1
OG0005927	XP_004709697.2	XP_011536799.1
OG0005928	XP_004709691.1	NP_055468.2, XP_016875732.1, NP_001291376.1
OG0005929	XP_012863335.1	NP_001271194.1
OG0005932	XP_004716774.1	XP_011528306.1
OG0005933	XP_045145495.1	NP_004138.1
OG0005934	XP_045145496.1	NP_055590.2, NP_001245254.1, NP_001245256.1, NP_001245255.1, NP_001007468.1
OG0005935	XP_045150239.1, XP_045145539.1	XP_006724444.1
OG0005936	XP_004716393.1	NP_001265585.1
OG0005938	XP_004716375.1	XP_016884508.1, NP_116164.2
OG0005939	XP_004716387.1	XP_011528310.1, NP_055909.2
OG0005940	XP_004717972.3	NP_001358230.1
OG0005941	XP_045151935.1	XP_047284645.1
OG0005942	XP_004708192.1	NP_001966.1
OG0005943	XP_004708199.1, XP_045151943.1	NP_005759.4
OG0005944	XP_004708302.1, XP_045151948.1	NP_001313404.1, NP_004045.1, NP_001313406.1
OG0005946	XP_004717494.1	XP_016874171.1, NP_001316028.1, NP_005801.3, NP_001316030.1, NP_001316032.1, NP_001316031.1
OG0005947	XP_004717683.1	NP_001092901.1, NP_001380271.1, XP_047284894.1, NP_057593.3
OG0005948	XP_045149216.1	NP_001357197.1
OG0005949	XP_004716281.1	NP_001414.1
OG0005950	XP_045143168.1	NP_001295019.1, XP_011536783.2, NP_001354975.1, NP_056216.2, NP_001091886.1
OG0005951	XP_004711479.1	NP_001400127.1, XP_016875686.1, NP_001400129.1, NP_001400128.1, NP_001231.2
OG0005952	XP_004716914.1	NP_001287766.1, XP_054189114.1, NP_690599.1, NP_001166938.1
OG0005953	XP_045152261.1	XP_011536475.1, NP_065434.1
OG0005954	XP_004716973.1	NP_065103.1, XP_011536797.1
OG0005955	XP_004716960.1	NP_067014.2
OG0005956	XP_045151863.1	NP_001186248.1, NP_060399.1, NP_001121121.1
OG0005957	XP_004716294.1	XP_011538607.1, NP_003622.2, NP_001290416.1, NP_001311310.1, NP_001290415.1
OG0005958	XP_004701404.2	NP_001335294.1
OG0005959	XP_045146497.1, XP_045147504.1	XP_016871843.1
OG0005960	XP_004701055.1	XP_011537861.1, NP_056036.1
OG0005962	XP_045147587.1, XP_045147586.1	NP_775846.2, NP_001305807.1, XP_011537990.1, NP_001305808.1
OG0005963	XP_045147280.1	NP_001372292.1
OG0005964	XP_004697622.1	NP_001108107.1, NP_002646.2, XP_016869065.1, NP_001108106.1
OG0005965	XP_004697579.1	NP_001011720.1
OG0005966	XP_004697568.1	NP_056970.1, NP_001311332.1
OG0005967	XP_004697532.3	XP_016869077.1
OG0005968	XP_045143939.1, XP_004712732.1	NP_036257.1, NP_001307846.1
OG0005969	XP_004712735.1	NP_001096654.1
OG0005970	XP_045143667.1	NP_689810.3, XP_011519607.1, NP_001311267.1
OG0005971	XP_045144108.1	NP_055767.3, NP_001288061.1, NP_001397973.1, XP_011519668.2
OG0005972	XP_004709429.1	NP_775110.1, NP_000061.1, NP_077320.1
OG0005973	XP_045142438.1, XP_004709456.1	XP_005254498.1, NP_057480.2
OG0005975	XP_045142554.1, XP_004709501.2	NP_001382425.1
OG0005976	XP_004709510.2	XP_011520324.2, NP_079031.2, NP_001013865.1
OG0005977	XP_045141591.1	NP_001371957.1, XP_047289121.1
OG0005978	XP_045141781.1, XP_004712025.1	NP_001123500.2, NP_003983.2
OG0005979	XP_030740178.2	XP_047288338.1, NP_036302.1, NP_671717.1
OG0005981	XP_012862360.1	NP_037528.3, NP_001269971.1, XP_011527831.1, NP_001269970.1
OG0005982	XP_004697003.1	NP_001001890.1, XP_011528068.1, NP_001745.2
OG0005983	XP_004696982.1	NP_001307724.1, NP_001248753.1, NP_982257.1, NP_003711.1
OG0005984	XP_045140476.1	NP_001258463.1, NP_001380.2, XP_016883770.1
OG0005985	XP_012860810.2	NP_001001567.1, NP_001302462.1, NP_001001571.1, NP_001001574.1, NP_001001570.1
OG0005986	XP_045151775.1	NP_001376193.1, NP_001376192.1, NP_001122406.1, NP_001122405.1, NP_001273683.1, NP_597734.2
OG0005987	XP_045139973.1	NP_116787.1, NP_001217.2, XP_047272200.1
OG0005988	XP_045140254.1	NP_060388.2, XP_006714309.1
OG0005989	XP_004703509.1	XP_011530719.1, NP_001156908.2, NP_001156907.2, NP_149106.3, NP_001156909.2
OG0005990	XP_030744474.1	XP_373030.5, NP_001341364.1
OG0005991	XP_045140090.1	NP_001121782.1, NP_001278905.1
OG0005992	XP_004703288.1	NP_067027.1
OG0005993	XP_004703274.1	NP_001406729.1, NP_060063.2, XP_047271887.1, NP_001406728.1, NP_942595.1
OG0005994	XP_045152236.1, XP_004717599.1	NP_001354.1
OG0005995	XP_030740292.2	NP_056295.1, XP_011510965.1
OG0005996	XP_004706453.1	NP_071933.2
OG0005997	XP_045142117.1	NP_001318007.1, NP_001374868.1, NP_653319.1, NP_001318008.2
OG0005998	XP_045142103.1	XP_016861872.1, NP_002329.2, NP_001305844.1
OG0005999	XP_004709846.1	NP_001335272.1
OG0006000	XP_004712367.3	NP_001316713.1, NP_001316716.1, NP_001316715.1
OG0006001	XP_004698173.1	NP_008961.1
OG0006002	XP_004708655.1	NP_741980.1, NP_055222.3, NP_741981.1, NP_741979.1, NP_001157149.1
OG0006003	XP_004708750.1	XP_047304542.1, NP_064551.3
OG0006004	XP_004713460.1	NP_940887.1, XP_011511034.2
OG0006005	XP_004712215.1	NP_060773.3, XP_016866511.1
OG0006006	XP_045145309.1, XP_004711703.2	NP_996667.2
OG0006007	XP_045154627.1, XP_045154626.1, XP_004715354.1	NP_057251.2, NP_001304653.1
OG0006008	XP_045151689.1	XP_016865929.1
OG0006009	XP_004712563.2	NP_003463.1
OG0006011	XP_004701529.1	NP_001454.2
OG0006012	XP_004703986.1	XP_005246526.1, NP_001076581.2, NP_000399.3
OG0006013	XP_004703847.1, XP_045155586.1, XP_045155583.1	NP_597841.1, XP_047297760.1, NP_004171.2, NP_001186064.1
OG0006014	XP_045154548.1	NP_001280116.1, NP_001280115.1, NP_054887.2
OG0006015	XP_004701498.1	NP_001291938.1, NP_001291937.1
OG0006016	XP_045152346.1	NP_006155.2
OG0006017	XP_004701693.1	NP_852122.1, NP_852123.1, NP_001120838.1, NP_852124.1
OG0006018	XP_004701557.1	XP_006712782.1, NP_001230764.1, NP_003142.1
OG0006019	XP_004701563.1	XP_011510471.1, NP_004217.1
OG0006020	XP_030742860.1	NP_001193997.1
OG0006021	XP_004701590.1	NP_065970.2
OG0006022	XP_004701597.1	NP_001275551.1
OG0006023	XP_045152632.1	NP_001289698.1, NP_476518.4, NP_689739.4, XP_011508854.1
OG0006024	XP_030743343.1	NP_003700.1
OG0006025	XP_045151325.1	NP_001036064.1, NP_005226.1, XP_016859066.1
OG0006026	XP_012859793.1	NP_000588.3, NP_001300922.1, NP_001300921.1, NP_001300919.1
OG0006027	XP_012859758.1	NP_001308356.1
OG0006028	XP_045150037.1, XP_045150031.1	NP_116115.1, XP_047302028.1
OG0006029	XP_045152855.1	NP_055455.3, XP_016860876.1
OG0006030	XP_045152926.1, XP_045152933.1	NP_059127.2
OG0006031	XP_004701690.1	NP_001350677.1, NP_001291466.1, NP_001291465.1, NP_004429.1
OG0006032	XP_045152783.1	NP_002017.2, NP_997647.2
OG0006033	XP_004706836.1	NP_001002901.1
OG0006034	XP_004699885.1	XP_016856800.1
OG0006035	XP_030743659.1	NP_001094380.1, NP_001274314.1, NP_001332871.1, NP_001116640.1
OG0006036	XP_004706713.2	NP_658912.1, NP_002918.1
OG0006037	XP_004706816.1	NP_001017961.1
OG0006038	XP_004716596.1	NP_115550.2
OG0006039	XP_045154361.1	NP_001306776.1, NP_001306777.1, NP_001014443.1, NP_036607.3
OG0006040	XP_004716565.1	NP_002848.1, NP_001180573.1
OG0006041	XP_045154029.1	NP_001397858.1, XP_016857072.1, NP_060452.3, NP_001032252.1
OG0006042	XP_004713255.1	NP_000257.1
OG0006043	XP_045146764.1	XP_047298499.1, NP_036359.3
OG0006044	XP_004710011.1	XP_016884916.1, NP_001112357.1
OG0006045	XP_004710069.1	XP_016884772.1
OG0006046	XP_004710004.1	NP_001012428.1, NP_001188512.1, NP_543149.1
OG0006047	XP_045146687.1	NP_004460.1
OG0006048	XP_045146655.1	NP_001273338.1, NP_001032625.1, NP_001032624.1, NP_006737.2, XP_005274635.1, NP_001032629.1
OG0006049	XP_045154603.1	NP_055086.1, XP_016884729.1
OG0006050	XP_004714632.1	NP_543007.1, XP_047297947.1
OG0006051	XP_004713242.1	NP_008881.2, NP_598006.1
OG0006052	XP_045144253.1	NP_001171570.1
OG0006053	XP_045144239.1	NP_277053.2, XP_005272751.2
OG0006054	XP_004713231.1	NP_001335193.1, NP_001335194.1, NP_001335191.1, NP_001335192.1, NP_002527.1
OG0006055	XP_045144199.1	NP_001129630.1, NP_001129629.1, NP_060072.1, XP_005278096.1
OG0006055	XP_045154620.1	NP_001129631.1
OG0006056	XP_045144206.1	NP_001121371.1, NP_001121370.1, NP_001259031.1, XP_016884746.1
OG0006057	XP_004713176.1	NP_001333719.1, NP_001333720.1, NP_001333721.1, NP_001333718.1, NP_477511.1
OG0006058	XP_004711249.1	NP_001171809.1
OG0006059	XP_004711246.1	NP_055282.1
OG0006060	XP_004713111.1	NP_000819.4
OG0006061	XP_045151789.1	NP_001305713.1, NP_001578.2, NP_000267.2
OG0006062	XP_045144312.1	XP_011529632.1, NP_001164432.1
OG0006063	XP_004713433.1, XP_045143151.1	NP_775741.1, NP_001316929.1
OG0006064	XP_045141381.1	NP_068768.2, NP_001375289.1, XP_016885042.1, NP_001375290.1, NP_001001344.1
OG0006065	XP_045141459.1, XP_045145341.1, XP_045147071.1	NP_000393.4, NP_001346945.1, NP_001035810.1
OG0006066	XP_004717593.1	NP_001290472.1
OG0006067	XP_030741594.1	NP_001132986.1, NP_444511.1, XP_011529148.1, NP_001132987.1
OG0006068	XP_004718228.1	NP_001161954.1, NP_001161951.1, NP_073749.2, NP_001161952.1, NP_001161950.1, NP_001161957.1
OG0006069	XP_045140355.1, XP_045140354.1, XP_004696915.2, XP_045140356.1	NP_001171560.1
OG0006070	XP_004698938.1	XP_016877055.1, NP_005606.1
OG0006071	XP_045150457.1, XP_004702032.1	NP_067066.1
OG0006072	XP_004702913.1	NP_690006.2
OG0006073	XP_004705886.1	NP_001073993.1, NP_001340313.1, XP_024306161.1, NP_001340314.1, NP_001340312.1, NP_001340311.1
OG0006074	XP_004707613.1	XP_047277326.1, NP_001350126.1
OG0006075	XP_004709314.1	NP_001230469.1
OG0006077	XP_012859799.2	NP_001150.3, XP_011509364.1
OG0006079	XP_045149500.1	XP_006721196.1, NP_001258839.1, NP_001374155.1, NP_001258836.1, NP_001258838.1, NP_001258837.1, NP_694570.1
OG0006089	XP_030743439.1	XP_016872802.1
OG0006090	XP_004696323.1	NP_001239312.1
OG0006091	XP_045151713.1	NP_000358.1
OG0006092	XP_004704108.1	XP_016861176.1, NP_005499.1
OG0006093	XP_045140516.1, XP_045150933.1	NP_000445.1
OG0006094	XP_004710254.1	NP_689729.1
OG0006095	XP_030740803.1	NP_000350.1
OG0006096	XP_045140251.1	NP_001954.2, NP_001171601.1
OG0006097	XP_004707161.1	NP_000969.1
OG0006098	XP_004701608.1	NP_001032720.1, NP_005205.2
OG0006099	XP_045141615.1	NP_000332.2, XP_011531349.1
OG0006100	XP_045150686.1, XP_045150931.1, XP_045140757.1	NP_004036.1
OG0006101	XP_045141182.1	NP_001229328.1
OG0006102	XP_045149190.1	NP_001138898.1, NP_003642.3, XP_047285755.1
OG0006103	XP_004702367.1	NP_000229.1, XP_047276304.1, NP_001393682.1, NP_742054.1
OG0006104	XP_004717657.1	NP_000045.1
OG0006105	XP_004712756.1	NP_003125.3
OG0006106	XP_004704425.1	NP_071885.1, NP_071884.1
OG0006107	XP_004714911.1	NP_000540.2
OG0006108	XP_004700971.1	NP_006220.1, NP_001290064.1
OG0006109	XP_004713421.1	XP_005262454.1, NP_001300842.1, NP_000124.1
OG0006110	XP_004715234.1	NP_002061.1
OG0006111	XP_045150836.1	XP_011512643.1
OG0006112	XP_004706041.2	NP_001358122.1, XP_011514762.1, NP_002982.2
OG0006113	XP_004712486.2	NP_006655.1
OG0006114	XP_045141181.1	NP_001288804.1
OG0006116	XP_004700194.1	NP_001193670.1, NP_861420.1, NP_005516.1
OG0006117	XP_045142043.1	NP_001009944.3, XP_047290164.1
OG0006118	XP_004706487.1	NP_000297.1, NP_001116229.1
OG0006119	XP_004716425.1	NP_000334.1
OG0006120	XP_004704320.1	NP_000106.1, NP_001188326.1
OG0006121	XP_045150513.1	NP_009055.2
OG0006122	XP_045147750.1	NP_000890.1, NP_003985.2
OG0006123	XP_030743971.1	NP_001394510.1
OG0006124	XP_004711746.1	NP_001191007.1, NP_569730.1
OG0006125	XP_045140679.1	NP_001121171.1, XP_047272618.1, NP_001121170.1, NP_006837.2
OG0006126	XP_030742114.1	NP_001308534.1
OG0006127	XP_012860829.1	NP_001220.2, NP_001264983.1, XP_011540575.1
OG0006128	XP_045151602.1, XP_004716655.1	NP_000387.1
OG0006129	XP_045153612.1	NP_001380509.1, NP_001303969.2, NP_000395.3, NP_001129074.2, NP_001073279.2
OG0006130	XP_004698142.1	NP_057264.4, NP_001012527.2, NP_001284346.2, XP_047273215.1
OG0006131	XP_012863953.1	NP_996664.1
OG0006132	XP_012860541.2, XP_004704472.3	XP_011535776.2, NP_062562.1, NP_000122.1, NP_001254483.1
OG0006133	XP_004709615.1	NP_002558.1
OG0006134	XP_004701227.1, XP_045147519.1	NP_067068.1
OG0006135	XP_004711882.1	NP_006111.2
OG0006136	XP_045150842.1	XP_016866419.1, NP_001137412.1, NP_057655.2
OG0006137	XP_030741831.1	XP_006724204.1, NP_000487.1
OG0006138	XP_004712871.1	NP_000860.3, NP_001155244.1, NP_998786.3
OG0006139	XP_004704557.1	NP_000503.1, XP_011521284.1
OG0006140	XP_045149732.1	NP_001361603.1, NP_001529.2, NP_001035757.1, NP_001361604.1
OG0006141	XP_004706707.1	XP_006711600.1
OG0006142	XP_004696263.1	NP_000340.2
OG0006143	XP_045143169.1	NP_001092001.2, XP_011536054.1, NP_006096.2, NP_001092002.1
OG0006144	XP_004704136.1	NP_940799.1
OG0006145	XP_004706767.1	NP_004664.1, NP_001363692.1, XP_047289667.1
OG0006146	XP_004698081.1	NP_000299.3, NP_001121167.1, NP_001161066.2
OG0006147	XP_045140460.1	NP_005838.3, NP_689898.2
OG0006148	XP_004718079.2, XP_012860394.1	NP_000135.2
OG0006149	XP_004716992.3	NP_001078955.1, NP_001087195.1
OG0006150	XP_045151217.1, XP_045151216.1	NP_065797.2
OG0006151	XP_004698707.1	NP_001116801.1
OG0006152	XP_045153487.1	NP_003801.1
OG0006153	XP_004706675.1	NP_002167.1
OG0006154	XP_004703408.1	NP_003254.2, XP_005262719.1
OG0006155	XP_030742345.2	NP_001033.1
OG0006156	XP_004710002.2	NP_001358344.1, NP_001375381.1
OG0006158	XP_004696665.1, XP_012862801.1	NP_005251.1, XP_011541610.1
OG0006159	XP_045146918.1	NP_998764.1, NP_001136121.1, NP_001397892.1, NP_001397893.1, XP_005252879.1
OG0006161	XP_045153689.1, XP_004709083.1	NP_002554.1
OG0006162	XP_045147335.1	NP_002649.2, XP_011538168.1
OG0006163	XP_004711477.1	NP_001377760.1
OG0006164	XP_045152574.1	XP_016870167.1, NP_002151.2
OG0006165	XP_004708189.1	NP_001152759.1
OG0006166	XP_004702868.1	NP_001158209.2
OG0006167	XP_012862148.1	NP_009127.1, NP_653088.1
OG0006168	XP_004699989.1	NP_003259.2, XP_005273298.2
OG0006169	XP_004708376.1	NP_060859.4, NP_001138737.1, NP_001138738.1
OG0006170	XP_045154135.1, XP_004705495.1	NP_940946.1, NP_954988.1
OG0006172	XP_004699506.1	NP_828847.1
OG0006173	XP_004711393.1	NP_665904.1, NP_002615.2
OG0006174	XP_004701649.1	NP_060911.2, XP_047301062.1
OG0006175	XP_045140947.1	NP_003126.1
OG0006176	XP_045145804.1	NP_001186398.1, NP_001191819.1
OG0006178	XP_004714770.2	XP_016857536.1, NP_068767.3
OG0006179	XP_045148940.1	NP_001335335.1
OG0006180	XP_004713714.1	XP_006718493.1, NP_001263256.1, NP_001263255.1, NP_700357.1, NP_653186.2
OG0006181	XP_045142447.1	XP_005254606.1, NP_004039.1
OG0006182	XP_045154953.1, XP_045154954.1	XP_011540197.1, NP_068752.2
OG0006183	XP_004715517.1	NP_054796.1
OG0006184	XP_004702323.1	NP_203123.1, NP_001225.1
OG0006185	XP_045142466.1	NP_000227.2
OG0006186	XP_012860621.1	NP_001304113.1, NP_004351.1
OG0006187	XP_045150729.1	NP_001313488.2
OG0006188	XP_004704314.1	XP_011511565.1
OG0006188	XP_004717485.1	NP_003866.1
OG0006190	XP_004716962.2	NP_001005490.1
OG0006191	XP_004711750.1	NP_001153212.1, NP_000586.2, XP_047274729.1
OG0006192	XP_004716579.1	XP_011508323.1, NP_112178.2
OG0006193	XP_045154280.1	NP_002861.1
OG0006195	XP_004716305.1	XP_016872121.1, NP_001004297.2
OG0006201	XP_004698486.1	NP_001005483.1
OG0006202	XP_004710581.1	XP_005259389.1
OG0006202	XP_004708648.1	NP_115877.2
OG0006203	XP_045152039.1	NP_001020252.1, XP_047293477.1
OG0006204	XP_045152008.1	NP_001349367.1, NP_001304143.1
OG0006205	XP_004703084.1	XP_005266835.2
OG0006206	XP_045152174.1	XP_016881046.1, NP_597716.1
OG0006207	XP_045151988.1	XP_016881057.1, NP_005206.2
OG0006208	XP_004703051.1	NP_005350.1, NP_001393971.1, NP_001393970.1
OG0006209	XP_004702218.1	NP_439896.1, XP_047274121.1
OG0006210	XP_004708661.1	NP_002483.1, NP_001186886.1
OG0006211	XP_030742732.2, XP_045150580.1	XP_047274565.1, NP_001229696.1
OG0006212	XP_004702169.1	NP_078849.1, NP_001273491.1
OG0006213	XP_045150652.1	XP_006715470.1, NP_892006.3
OG0006214	XP_004701999.2	NP_036309.1, NP_001135994.1
OG0006215	XP_004711682.2	XP_011518224.2, NP_001137543.1, NP_659409.2, NP_149972.1
OG0006216	XP_004701989.1	XP_011534248.1
OG0006217	XP_004701987.1	NP_006510.1
