Orthogroup	Echinops_telfairi	Canis_lupus_familiaris
OG0007175	XP_004699965.1	XP_038442098.1
OG0007176	XP_004716586.2	XP_038442228.1
OG0007177	XP_004716582.1	XP_038442245.1
OG0007178	XP_004699961.1	XP_038442364.1
OG0007179	XP_004713223.1	XP_038442433.1
OG0007181	XP_004710143.1	XP_038442521.1, XP_038442520.1
OG0007184	XP_045146693.1	XP_038442739.1
OG0007185	XP_045146694.1	XP_038442783.1
OG0007186	XP_004710048.2	XP_038443005.1
OG0007187	XP_045146659.1	XP_038443017.1
OG0007188	XP_004714623.1	XP_038443102.1
OG0007189	XP_045145346.1	XP_038443122.1
OG0007190	XP_045144249.1	XP_038443154.1
OG0007191	XP_004713250.2	XP_038443172.1, XP_038443174.1, XP_038443173.1
OG0007192	XP_004713227.1	XP_038443296.1
OG0007193	XP_004713211.1	XP_038443309.1
OG0007194	XP_045144255.1	XP_038443382.1
OG0007196	XP_004713256.1	XP_038443450.1
OG0007198	XP_004716756.1	XP_038443556.1
OG0007199	XP_045152942.1	XP_038443614.1
OG0007200	XP_004711243.1	XP_038443784.1
OG0007201	XP_045146530.1	XP_038443790.1
OG0007202	XP_004711261.4	XP_038443803.1
OG0007205	XP_004710084.1	XP_038443922.1
OG0007206	XP_045154505.1	XP_038444020.1
OG0007207	XP_045141426.1	XP_038444570.1
OG0007208	XP_012864027.3, XP_004709060.2	XP_038444578.1
OG0007209	XP_045141472.1, XP_045141473.1, XP_004717655.1	XP_038444611.1
OG0007210	XP_045141395.1	XP_038444613.1
OG0007211	XP_045141416.1	XP_038444633.1
OG0007232	XP_004704880.1	NP_001002940.1
OG0007234	XP_004703082.1	NP_001002949.1
OG0007235	XP_004712642.1	NP_001002950.2
OG0007236	XP_045146386.1	NP_001002966.1
OG0007237	XP_004706153.1	NP_001002971.1
OG0007238	XP_045152616.1	NP_001002972.1
OG0007239	XP_045151422.1	NP_001002982.1
OG0007240	XP_045145115.1	NP_001002985.1
OG0007241	XP_045151957.1, XP_045151956.1	NP_001003004.1
OG0007242	XP_045150945.1	NP_001003005.2
OG0007243	XP_030743020.1	NP_001003016.2
OG0007244	XP_004703845.2	NP_001003044.1
OG0007245	XP_004698127.1	NP_001003054.1
OG0007246	XP_004707851.1	NP_001003070.1
OG0007247	XP_004700179.2	NP_001003077.1
OG0007248	XP_004716575.1	NP_001003084.1
OG0007249	XP_045152078.1	NP_001003107.2
OG0007250	XP_004712873.1	NP_001003110.1
OG0007251	XP_004711547.1	NP_001003129.1
OG0007252	XP_030741171.2	NP_001003131.1
OG0007253	XP_004708350.2	NP_001003138.2
OG0007254	XP_004705989.2	NP_001003191.1
OG0007255	XP_045147205.1	NP_001003192.1
OG0007256	XP_004717381.1	NP_001003216.1
OG0007257	XP_004696099.1	NP_001003218.1
OG0007258	XP_004702717.1	NP_001003225.1
OG0007259	XP_045150271.1	NP_001003230.1
OG0007260	XP_004699007.1	NP_001003231.2
OG0007261	XP_045151358.1	NP_001003241.1
OG0007262	XP_004716645.1, XP_004699001.1	NP_001003260.1
OG0007263	XP_004714743.1	NP_001003269.1
OG0007264	XP_045143310.1	NP_001003270.1
OG0007265	XP_004699115.1	NP_001003285.1
OG0007266	XP_045153601.1	NP_001003293.2
OG0007267	XP_004699284.1	NP_001003298.1
OG0007268	XP_012860926.1	NP_001003304.2
OG0007269	XP_045150499.1	NP_001003332.1
OG0007270	XP_012860058.1	NP_001003337.1
OG0007271	XP_004715420.1	NP_001003357.2
OG0007272	XP_045147972.1	NP_001003360.2
OG0007273	XP_030740514.2	NP_001003366.1
OG0007274	XP_004696563.1	NP_001003377.1
OG0007275	XP_004700319.1	NP_001003383.1
OG0007277	XP_004714983.1	XP_038445052.1, NP_001005759.1
OG0007278	XP_004714118.1	NP_001005869.1
OG0007279	XP_045149945.1	NP_001006654.2
OG0007280	XP_045144872.1	NP_001007144.1
OG0007281	XP_012861385.1	NP_001010997.2
OG0007282	XP_004710787.1, XP_004711787.2, XP_004711786.2	NP_001011723.1
OG0007283	XP_004699161.1	NP_001014306.1
OG0007284	XP_004711892.1	NP_001018644.1
OG0007285	XP_004701728.1	NP_001019804.1
OG0007286	XP_045147667.1	NP_001019805.1
OG0007287	XP_012863576.2	NP_001020440.1
OG0007288	XP_004708760.1	NP_001026802.1
OG0007289	XP_045156001.1	NP_001033757.1
OG0007290	XP_004715087.1	NP_001041493.1
OG0007291	XP_004707274.2	NP_001041496.1
OG0007292	XP_004697442.1	NP_001041569.1
OG0007293	XP_045146877.1	NP_001041571.1
OG0007294	XP_004707698.1	NP_001041577.1
OG0007295	XP_004716428.1	NP_001041579.1
OG0007296	XP_004715673.2	NP_001041590.1
OG0007297	XP_004698967.2	NP_001041699.2
OG0007298	XP_030744039.1	NP_001071056.2
OG0007299	XP_004713476.1	NP_001074370.1
OG0007300	XP_004696375.1, XP_045146080.1	NP_001091027.1
OG0007301	XP_004714617.1	NP_001093761.1
OG0007302	XP_045150325.1	NP_001096685.1
OG0007303	XP_004700634.2	NP_001096686.1
OG0007304	XP_045151728.1	NP_001103430.1
OG0007305	XP_004700776.1	NP_001104237.1
OG0007306	XP_004712338.2	NP_001106639.2
OG0007307	XP_004717224.2	NP_001108112.1
OG0007308	XP_004698804.2	NP_001116117.1
OG0007309	XP_045141219.1	NP_001129972.1
OG0007310	XP_004718130.3	NP_001136142.1
OG0007311	XP_045142994.1	NP_001153156.1
OG0007313	XP_004699703.3	NP_001161131.1
OG0007314	XP_004705681.1	XP_038416167.1, NP_001171276.1
OG0007315	XP_045141858.1	NP_001177101.1
OG0007316	XP_045148149.1	NP_001177417.1
OG0007317	XP_004700779.2	NP_001181898.1
OG0007318	XP_030740525.1	NP_001182331.1
OG0007319	XP_012862645.2	NP_001182617.1
OG0007320	XP_004707674.1	NP_001182772.1
OG0007321	XP_004717619.1	NP_001184001.1
OG0007322	XP_004715862.1	NP_001184046.1
OG0007323	XP_004717195.1	NP_001184072.1
OG0007324	XP_004699469.1	NP_001184088.1
OG0007325	XP_004716103.2	NP_001184100.1
OG0007326	XP_004701203.1	NP_001184111.1
OG0007327	XP_045144211.1	NP_001184114.1
OG0007328	XP_004711003.1	NP_001186059.1
OG0007329	XP_004696546.3	NP_001188260.1
OG0007330	XP_004700712.1, XP_012859619.1, XP_004705349.1	NP_001188417.1
OG0007331	XP_004699902.1	NP_001189417.1
OG0007332	XP_045143996.1	NP_001191165.1
OG0007333	XP_012859368.2, XP_012861918.1	NP_001191772.1, XP_038444723.1
OG0007334	XP_004711006.1	NP_001191932.1
OG0007335	XP_004705299.1	NP_001192132.1
OG0007336	XP_012863690.2, XP_045145557.1	NP_001229661.1
OG0007337	XP_004700301.1	NP_001238869.1
OG0007338	XP_045150257.1	XP_038444142.1, NP_001238872.1
OG0007339	XP_045142187.1, XP_012863235.1	NP_001239090.1
OG0007340	XP_045154880.1	NP_001239146.1
OG0007341	XP_004705005.1	NP_001239206.1
OG0007342	XP_004703772.2	NP_001239252.1
OG0007343	XP_045139489.1	NP_001239266.1
OG0007344	XP_004706807.1	NP_001240762.1
OG0007345	XP_030742306.1	NP_001258707.1
OG0007346	XP_004717971.3	NP_001263417.1
OG0007347	XP_004697440.1	NP_001271363.1
OG0007348	XP_004707177.2	NP_001271369.1
OG0007349	XP_045151902.1	NP_001271375.1
OG0007350	XP_045153849.1, XP_004700025.1	NP_001271394.1
OG0007351	XP_004700355.1, XP_004700356.2	NP_001271396.1
OG0007352	XP_004717396.1	NP_001271410.1
OG0007353	XP_012859425.1	NP_001271416.1
OG0007354	XP_004700766.2	NP_001273780.1
OG0007355	XP_004705844.1	NP_001273781.1
OG0007356	XP_004701985.2	NP_001273918.1
OG0007357	XP_004710612.2	NP_001273927.1
OG0007358	XP_045148630.1	NP_001273933.1
OG0007359	XP_045145873.1	NP_001274004.1
OG0007360	XP_012861784.1	NP_001274014.1
OG0007361	XP_004704597.1	NP_001274047.1
OG0007362	XP_012859286.2	NP_001274055.1
OG0007363	XP_045153896.1	NP_001274078.1
OG0007364	XP_045151976.1	NP_001274089.1
OG0007365	XP_030742393.1	NP_001288791.1
OG0007366	XP_004718097.3	NP_001289594.1
OG0007367	XP_045148972.1	NP_001300705.1
OG0007370	XP_004716568.1	NP_001300769.1
OG0007371	XP_045152116.1	NP_001300789.1
OG0007373	XP_004697611.1	NP_001301021.1
OG0007374	XP_004716543.1	NP_001301047.1
OG0007375	XP_004707197.1	NP_001332994.1
OG0007376	XP_004707201.1	NP_001333028.1
OG0007377	XP_004715071.1, XP_004715075.1	XP_038418385.1
OG0007377	XP_004715073.1	NP_001375504.1
OG0007378	XP_004717585.1	NP_001375619.1
OG0007379	XP_004712669.1, XP_004712668.1	NP_001375745.1
OG0007380	XP_004715031.2	NP_001375808.1
OG0007381	XP_004717095.1	NP_001375885.1
OG0007383	XP_004717551.1	NP_001376022.1
OG0007384	XP_004715070.1, XP_004714979.2	NP_001376083.1
OG0007385	XP_004708549.2	NP_001376128.1
OG0007386	XP_012859949.1	XP_038381421.1
OG0007387	XP_045145370.1	XP_038381431.1
OG0007388	XP_030740866.1	XP_038381464.1, XP_038401841.1
OG0007389	XP_004710658.3	XP_038381476.1
OG0007390	XP_045152016.1	XP_038381500.1
OG0007391	XP_004714605.1	XP_038381546.1
OG0007394	XP_004715772.2	XP_038381559.1
OG0007395	XP_004710719.1	XP_038381572.1
OG0007396	XP_004715987.1	XP_038381615.1
OG0007397	XP_004715989.1	XP_038381692.1
OG0007398	XP_004703103.1	XP_038381711.1, XP_038416565.1
OG0007399	XP_004703196.1	XP_038381719.1
OG0007400	XP_004703089.1	XP_038381768.1
OG0007401	XP_004703066.2	XP_038381856.1
OG0007402	XP_045152089.1	XP_038381865.1
OG0007403	XP_004710998.1	XP_038381959.1
OG0007404	XP_004702045.1	XP_038381984.1
OG0007405	XP_030742711.2	XP_038381985.1
OG0007406	XP_030742686.2	XP_038382060.1
OG0007407	XP_045150522.1	XP_038382119.1
OG0007408	XP_030742707.1	XP_038382226.1
OG0007409	XP_004702007.1	XP_038382241.1
OG0007410	XP_030742697.1	XP_038382398.1
OG0007411	XP_004701978.1	XP_038382408.1
OG0007412	XP_030742721.1	XP_038382420.1
OG0007413	XP_045150473.1	XP_038382423.1
OG0007414	XP_045150351.1	XP_038382426.1
OG0007415	XP_004701973.1	XP_038382440.1
OG0007416	XP_004701964.1	XP_038382463.1
OG0007417	XP_004702138.1	XP_038382474.1
OG0007418	XP_004702265.1	XP_038382578.1
OG0007419	XP_004702093.1	XP_038382604.1
OG0007420	XP_004702098.1	XP_038382613.1
OG0007421	XP_045150592.1	XP_038382686.1
OG0007422	XP_004714666.1	XP_038382767.1
OG0007423	XP_045145353.1	XP_038382833.1
OG0007424	XP_004713967.2	XP_038382937.1
OG0007425	XP_045144522.1	XP_038382992.1
OG0007426	XP_045139498.1	XP_038382997.1
OG0007427	XP_004713872.1	XP_038383015.1
OG0007428	XP_004714508.1	XP_038383094.1
OG0007429	XP_004714512.1	XP_038383143.1
OG0007430	XP_045154581.1	XP_038383329.1
OG0007432	XP_004713979.1	XP_038383351.1
OG0007433	XP_045148261.1	XP_038383440.1
OG0007434	XP_004716298.1	XP_038434017.1, XP_038383489.1
OG0007435	XP_045148292.1	XP_038383490.1, XP_038383491.1
OG0007436	XP_004715708.1	XP_038383613.1
OG0007437	XP_045148321.1	XP_038383717.1
OG0007438	XP_030742107.1	XP_038383750.1
OG0007439	XP_045148322.1	XP_038383755.1
OG0007440	XP_045148319.1	XP_038383758.1
OG0007441	XP_004715732.1	XP_038383807.1
OG0007442	XP_045148486.1, XP_045148482.1	XP_038383895.1, XP_038383896.1, XP_038383894.1
OG0007443	XP_004706413.2	XP_038383968.1
OG0007444	XP_045145208.1	XP_038383988.1, XP_038383985.1
OG0007445	XP_045148560.1	XP_038384033.1
OG0007446	XP_045148891.1, XP_045148893.1, XP_045148892.1	XP_038384086.1
OG0007447	XP_045148569.1	XP_038384160.1
OG0007448	XP_045148570.1	XP_038384167.1
OG0007449	XP_045148438.1	XP_038384224.1
OG0007450	XP_045148683.1, XP_004710706.1	XP_038384245.1, XP_038384244.1
OG0007451	XP_045148576.1	XP_038384246.1
OG0007453	XP_045148758.1	XP_038384266.1
OG0007454	XP_045148920.1	XP_038384385.1
OG0007455	XP_030742196.1	XP_038384396.1
OG0007456	XP_045148600.1	XP_038384442.1
OG0007457	XP_045148612.1	XP_038384526.1
OG0007458	XP_045148627.1	XP_038384641.1
OG0007459	XP_004710421.1	XP_038384668.1
OG0007460	XP_012862180.2	XP_038384766.1
OG0007461	XP_045148637.1	XP_038384775.1
OG0007462	XP_004710556.2	XP_038384777.1
OG0007463	XP_004710552.2	XP_038384804.1
OG0007464	XP_045148949.1	XP_038384837.1
OG0007465	XP_004710371.1	XP_038384850.1
OG0007466	XP_004715890.1	XP_038384878.1
OG0007467	XP_004715829.1	XP_038384903.1
OG0007468	XP_030742223.1	XP_038384921.1
OG0007469	XP_004715832.1	XP_038384931.1
OG0007470	XP_004715905.1	XP_038384948.1
OG0007471	XP_004715870.1	XP_038385155.1
OG0007472	XP_045148775.1	XP_038385171.1
OG0007473	XP_045148970.1	XP_038385238.1
OG0007474	XP_045148888.1	XP_038385249.1
OG0007475	XP_004715839.1	XP_038385282.1
OG0007476	XP_045149365.1, XP_004715883.1	XP_038391403.1, XP_038385345.1
OG0007477	XP_045149806.1	XP_038385393.1
OG0007478	XP_045152003.1	XP_038385488.1
OG0007479	XP_045141522.1	XP_038385499.1
OG0007480	XP_045141262.1	XP_038385510.1
OG0007482	XP_045149828.1	XP_038385558.1
OG0007483	XP_004705230.2	XP_038385586.1
OG0007484	XP_045155136.1	XP_038385587.1
OG0007485	XP_004716169.2	XP_038385690.1
OG0007486	XP_045156159.1	XP_038385727.1, XP_038385726.1, XP_038385725.1, XP_038385728.1
OG0007487	XP_004710867.1	XP_038385754.1
OG0007488	XP_045145822.1, XP_004702508.2	XP_038385852.1
OG0007489	XP_004716077.1	XP_038385908.1
OG0007490	XP_045141561.1	XP_038385988.1
OG0007491	XP_045141530.1	XP_038386067.1
OG0007492	XP_045141520.1, XP_045150161.1	XP_038386099.1
OG0007493	XP_004712682.1	XP_038386100.1
OG0007494	XP_045141523.1	XP_038386122.1
OG0007495	XP_045151838.1	XP_038386136.1
OG0007496	XP_030741460.1	XP_038386141.1
OG0007498	XP_045140595.1	XP_038386233.1
OG0007499	XP_045140745.1	XP_038386365.1
OG0007500	XP_004697113.1	XP_038445103.1, XP_038386380.1
OG0007501	XP_004696742.1	XP_038386381.1
OG0007502	XP_004696752.1	XP_038386436.1
OG0007503	XP_004703766.1	XP_038386556.1
OG0007504	XP_045141069.1	XP_038386636.1
OG0007505	XP_004703628.1	XP_038386661.1
OG0007506	XP_004703751.4	XP_038386688.1
OG0007507	XP_004703605.1	XP_038386733.1
OG0007508	XP_004703599.1	XP_038386740.1
OG0007509	XP_030744688.1	XP_038386806.1
OG0007510	XP_012860646.1	XP_038386823.1
OG0007511	XP_004704925.1	XP_038386834.1
OG0007512	XP_004704924.1	XP_038386841.1
OG0007513	XP_045149837.1	XP_038386883.1
OG0007514	XP_045149830.1	XP_038386914.1
OG0007515	XP_004704709.1	XP_038386927.1
OG0007516	XP_012860650.1	XP_038386934.1
OG0007517	XP_004704721.1	XP_038386945.1
OG0007518	XP_004704952.1	XP_038387014.1
OG0007519	XP_004704740.1	XP_038387015.1
OG0007520	XP_004704957.1	XP_038387030.1
OG0007521	XP_030742435.2	XP_038387062.1
OG0007522	XP_004705049.1	XP_038387096.1, XP_038387095.1
OG0007523	XP_045154745.1	XP_038387112.1
OG0007524	XP_004705059.1	XP_038387137.1
OG0007525	XP_004705074.2	XP_038387184.1
OG0007526	XP_030743806.1	XP_038387214.1
OG0007527	XP_045154917.1	XP_038387229.1
OG0007528	XP_004705081.1	XP_038387238.1
OG0007529	XP_004705084.1, XP_045154232.1	XP_038387245.1
OG0007530	XP_045154758.1	XP_038387269.1
OG0007531	XP_045154850.1	XP_038387283.1
OG0007532	XP_004705113.1	XP_038387303.1
OG0007534	XP_004705132.2	XP_038387367.1
OG0007535	XP_004705138.1, XP_045154773.1	XP_038387383.1
OG0007536	XP_004705142.1	XP_038387399.1
OG0007537	XP_012860728.1	XP_038387479.1
OG0007538	XP_045154750.1	XP_038387560.1
OG0007539	XP_004705424.2	XP_038387591.1
OG0007540	XP_045154875.1	XP_038387636.1
OG0007541	XP_012860745.1	XP_038387679.1
OG0007542	XP_004705192.1	XP_038387683.1
OG0007543	XP_045154877.1	XP_038387685.1
OG0007544	XP_012860758.2	XP_038387698.1
OG0007545	XP_045155063.1	XP_038387786.1
OG0007546	XP_045155132.1	XP_038387911.1
OG0007547	XP_045155133.1	XP_038387917.1
OG0007548	XP_004705485.2	XP_038387937.1
OG0007549	XP_045145776.1	XP_038444957.1, XP_038387995.1
OG0007550	XP_004703211.1	XP_038388041.1
OG0007551	XP_004701155.1	XP_038388050.1, XP_038389891.1
OG0007552	XP_030744826.2	XP_038388058.1
OG0007553	XP_012861114.1	XP_038388100.1
OG0007554	XP_045141127.1	XP_038388171.1
OG0007555	XP_004703532.1	XP_038388220.1
OG0007556	XP_004703534.1	XP_038388221.1
OG0007557	XP_004700211.1, XP_045141260.1	XP_038388343.1
OG0007558	XP_004703569.1	XP_038388390.1
OG0007559	XP_004703579.2	XP_038388410.1, XP_038388404.1
OG0007560	XP_045141149.1	XP_038388423.1
OG0007561	XP_004703586.1	XP_038388445.1, XP_038388446.1
OG0007562	XP_004703589.1	XP_038388468.1
OG0007563	XP_045141716.1	XP_038388500.1
OG0007564	XP_045141625.1	XP_038388505.1
OG0007565	XP_012861486.2	XP_038388525.1
OG0007566	XP_045141721.1	XP_038388549.1
OG0007567	XP_004717515.1	XP_038388566.1
OG0007568	XP_012861933.2	XP_038388764.1
OG0007569	XP_045142281.1	XP_038388787.1
OG0007570	XP_030740334.2	XP_038388793.1
OG0007571	XP_045142230.1	XP_038388908.1
OG0007572	XP_004699781.1	XP_038388956.1, XP_038388957.1
OG0007573	XP_045141628.1	XP_038388962.1
OG0007574	XP_045141691.1	XP_038388972.1
OG0007576	XP_045145432.1	XP_038389087.1
OG0007577	XP_030741287.1	XP_038389111.1
OG0007578	XP_004715130.1	XP_038389192.1
OG0007579	XP_045145408.1	XP_038389208.1
OG0007580	XP_045145409.1	XP_038389211.1
OG0007582	XP_045140341.1	XP_038389306.1
OG0007583	XP_004703219.1	XP_038389375.1
OG0007584	XP_045140155.1	XP_038389438.1
OG0007585	XP_045140014.1	XP_038389484.1
OG0007586	XP_045140339.1	XP_038389525.1
OG0007587	XP_004707906.2	XP_038389536.1
OG0007588	XP_030741284.1	XP_038389602.1
OG0007590	XP_045140301.1	XP_038389638.1
OG0007591	XP_004701213.1	XP_038389655.1
OG0007592	XP_004711830.1	XP_038389765.1
OG0007593	XP_045154147.1	XP_038389767.1
OG0007594	XP_004712258.1	XP_038389864.1
OG0007595	XP_004712260.1	XP_038389868.1
OG0007596	XP_004701428.1	XP_038389892.1
OG0007597	XP_012859740.1	XP_038389894.1
OG0007598	XP_004701432.1	XP_038389956.1
OG0007599	XP_045147539.1	XP_038389971.1
OG0007601	XP_004701437.1	XP_038390011.1
OG0007602	XP_045147602.1	XP_038390031.1
OG0007603	XP_045147201.1	XP_038390086.1
OG0007604	XP_004711254.1	XP_038390141.1
OG0007605	XP_045147628.1	XP_038390229.1
OG0007606	XP_045147631.1	XP_038390260.1
OG0007607	XP_045147428.1	XP_038390294.1
OG0007608	XP_004701246.1	XP_038390358.1
OG0007609	XP_004701248.1	XP_038390369.1, XP_038390370.1, XP_038390368.1, XP_038390367.1
OG0007610	XP_045147635.1	XP_038390380.1
OG0007611	XP_004715359.2	XP_038390399.1
OG0007612	XP_012861768.1	XP_038390443.1
OG0007613	XP_012861764.1	XP_038390475.1
OG0007615	XP_004696882.1	XP_038390551.1
OG0007616	XP_004697210.2	XP_038390552.1
OG0007617	XP_045146707.1	XP_038390587.1
OG0007618	XP_004696876.1	XP_038390589.1
OG0007619	XP_045140623.1	XP_038390603.1
OG0007620	XP_004696852.1	XP_038390653.1
OG0007621	XP_004696849.1	XP_038390663.1
OG0007622	XP_045140803.1	XP_038390668.1
OG0007623	XP_012861365.1	XP_038390677.1
OG0007624	XP_004696845.2	XP_038390680.1
OG0007625	XP_004696817.1	XP_038390812.1
OG0007626	XP_004696812.1	XP_038390830.1
OG0007627	XP_045140517.1	XP_038390844.1
OG0007628	XP_045140640.1	XP_038390856.1
OG0007629	XP_004696805.1	XP_038390877.1
OG0007630	XP_004696796.1	XP_038390889.1
OG0007631	XP_004696791.1	XP_038390901.1, XP_038390900.1
OG0007632	XP_004696771.1	XP_038390992.1
OG0007633	XP_004697131.1	XP_038391030.1
OG0007634	XP_045141177.1	XP_038391047.1
OG0007635	XP_004716998.1	XP_038391139.1
OG0007636	XP_045141190.1	XP_038391201.1
OG0007637	XP_004698129.1	XP_038391209.1
OG0007638	XP_030744842.2	XP_038391289.1
OG0007639	XP_045141205.1	XP_038391336.1
OG0007640	XP_030744805.2	XP_038391371.1
OG0007641	XP_012863068.2	XP_038391416.1
OG0007642	XP_045149247.1	XP_038391453.1
OG0007643	XP_012861752.1	XP_038391460.1
OG0007644	XP_030743918.1	XP_038391472.1
OG0007645	XP_030742868.1	XP_038391505.1
OG0007646	XP_004714267.2	XP_038391518.1
OG0007647	XP_045155271.1	XP_038442426.1, XP_038403302.1, XP_038391534.1, XP_038403303.1
OG0007648	XP_004714273.1	XP_038391550.1
OG0007649	XP_045139590.1	XP_038391594.1, XP_038443750.1
OG0007650	XP_004714247.1	XP_038391625.1
OG0007651	XP_045139586.1	XP_038391694.1
OG0007652	XP_012863067.2	XP_038391717.1
OG0007654	XP_012862729.2	XP_038391854.1
OG0007655	XP_045139568.1, XP_045139567.1	XP_038391866.1
OG0007656	XP_004712892.1	XP_038391890.1
OG0007657	XP_045139478.1	XP_038391909.1
OG0007658	XP_004712839.1	XP_038391911.1
OG0007659	XP_004709027.1	XP_038392079.1
OG0007660	XP_004709051.1	XP_038392262.1
OG0007662	XP_004709068.2	XP_038392284.1
OG0007663	XP_004716182.1	XP_038392504.1
OG0007665	XP_030742360.1	XP_038392595.1
OG0007666	XP_045149357.1	XP_038392615.1
OG0007667	XP_004712971.1	XP_038392652.1
OG0007668	XP_045149463.1	XP_038392670.1
OG0007669	XP_045149398.1	XP_038392846.1
OG0007670	XP_045149462.1	XP_038392882.1
OG0007671	XP_004713029.3	XP_038393002.1
OG0007672	XP_030742334.1, XP_045149291.1	XP_038393012.1
OG0007673	XP_004699410.1	XP_038393087.1
OG0007674	XP_045147890.1, XP_004699411.1	XP_038393102.1
OG0007675	XP_045148058.1, XP_012859353.1	XP_038393122.1
OG0007677	XP_045147681.1	XP_038393284.1
OG0007678	XP_045147869.1	XP_038393327.1
OG0007679	XP_004699697.1	XP_038393352.1
OG0007680	XP_004699702.1	XP_038393368.1
OG0007681	XP_004699456.1	XP_038393388.1
OG0007682	XP_045155166.1	XP_038393558.1
OG0007683	XP_045155165.1	XP_038393576.1
OG0007684	XP_045155158.1	XP_038393620.1
OG0007685	XP_045155157.1	XP_038393626.1
OG0007686	XP_004705255.1	XP_038393738.1
OG0007687	XP_045154717.1	XP_038393804.1
OG0007688	XP_045155141.1	XP_038393815.1
OG0007689	XP_045155140.1	XP_038393848.1
OG0007690	XP_045149505.1	XP_038393913.1
OG0007691	XP_004704552.2	XP_038393925.1
OG0007692	XP_045149555.1	XP_038410983.1, XP_038393988.1
OG0007694	XP_030742408.2	XP_038394103.1
OG0007695	XP_004704585.2	XP_038394127.1
OG0007696	XP_012860613.1	XP_038394261.1
OG0007697	XP_004704619.1	XP_038394352.1
OG0007698	XP_045149516.1	XP_038394375.1
OG0007699	XP_004704630.1	XP_038394380.1
OG0007700	XP_004704638.1, XP_030741661.1	XP_038394406.1
OG0007701	XP_004704651.1	XP_038394455.1, XP_038394456.1
OG0007702	XP_045149580.1	XP_038394458.1
OG0007703	XP_045149747.1	XP_038394491.1
OG0007704	XP_004704664.1	XP_038394519.1
OG0007705	XP_045149740.1	XP_038439175.1, XP_038394529.1
OG0007706	XP_045149883.1	XP_038394681.1
OG0007707	XP_004704913.1	XP_038394701.1
OG0007708	XP_004716229.1	XP_038394728.1
OG0007709	XP_045149244.1	XP_038394729.1
OG0007710	XP_045155162.1	XP_038394742.1
OG0007711	XP_045154705.1	XP_038394745.1
